[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000084 0x00000084 5   15           utf8    𣖰𣖰𣖰gg blocks=CJK Unified Ideographs Extension B,Basic Latin
2    0x000000d0 0x000000d0 5   9            utf8    Rich𣖰 blocks=Basic Latin,CJK Unified Ideographs Extension B
3    0x000001e0 0x000001e0 5   6            ascii   .text
4    0x00000207 0x00000207 7   8            ascii   `.rdata
5    0x0000022f 0x0000022f 6   7            ascii   @.data
6    0x00000258 0x00000258 6   7            ascii   .reloc
104  0x00002ba5 0x100037a5 5   6    .text   ascii   F\fSSW
105  0x00002bec 0x100037ec 5   6    .text   ascii   SSSSS
106  0x00002c24 0x10003824 4   6    .text   utf8    \f;ÉE blocks=Basic Latin,Latin-1 Supplement
107  0x00002c2a 0x1000382a 5   7    .text   utf8    |ӋW\ff blocks=Basic Latin,Cyrillic
108  0x00002c34 0x10003834 4   5    .text   ascii   u\b+G
109  0x00002d08 0x10003908 4   5    .text   ascii   E\b@;
110  0x00002d35 0x10003935 4   5    .text   ascii   9E\bw
111  0x00002d3f 0x1000393f 4   5    .text   ascii   \bt\af
112  0x00002d5c 0x1000395c 4   5    .text   ascii   E\b)E
113  0x00002d93 0x10003993 5   6    .text   ascii   VVVVV
114  0x00002e2f 0x10003a2f 4   5    .text   ascii   \bt\rf
115  0x00002e88 0x10003a88 5   6    .text   ascii   VVVVV
116  0x00002ee6 0x10003ae6 4   7    .text   utf8    YÃ=Ȅ blocks=Basic Latin,Latin-1 Supplement,Latin Extended-B
117  0x00002f53 0x10003b53 4   6    .text   utf8    YYËe blocks=Basic Latin,Latin-1 Supplement
118  0x00002f78 0x10003b78 4   5    .text   ascii   t$\bV
119  0x00002ff9 0x10003bf9 5   6    .text   ascii   SSSSS
120  0x00003026 0x10003c26 4   5    .text   ascii   YYtJ
121  0x00003055 0x10003c55 4   5    .text   ascii   Vhb;
122  0x0000308f 0x10003c8f 5   7    .text   utf8    ËL$\fW blocks=Latin-1 Supplement,Basic Latin
123  0x00003130 0x10003d30 5   7    .text   utf8    D$\b_É blocks=Basic Latin,Latin-1 Supplement
124  0x00003195 0x10003d95 5   7    .text   utf8    t\f3\t\a
125  0x000031b7 0x10003db7 6   7    .text   ascii   9t$\bu$
126  0x000031c9 0x10003dc9 5   6    .text   ascii   VVVVV
127  0x000032e5 0x10003ee5 4   6    .text   utf8    t\t3ҋ blocks=Basic Latin,Cyrillic
128  0x00003362 0x10003f62 4   6    .text   utf8    ÃN\f  blocks=Latin-1 Supplement,Basic Latin
129  0x00003398 0x10003f98 6   7    .text   ascii   0VVVVV
130  0x00003524 0x10004124 4   5    .text   ascii   u59=
131  0x00003538 0x10004138 4   5    .text   ascii   9=,l
132  0x000035c7 0x100041c7 4   5    .text   ascii   @_^[
133  0x000035cf 0x100041cf 4   5    .text   ascii   j\fh 
134  0x0000360c 0x1000420c 5   6    .text   ascii   t\bWVS
135  0x00003645 0x10004245 5   6    .text   ascii   u WPS
136  0x0000366e 0x1000426e 5   6    .text   ascii   u&WVS
137  0x0000368c 0x1000428c 5   6    .text   ascii   t\bWVS
138  0x000036b0 0x100042b0 4   6    .text   utf8    YYËe blocks=Basic Latin,Latin-1 Supplement
139  0x000036c4 0x100042c4 4   6    .text   utf8    Ã|$\b blocks=Latin-1 Supplement,Basic Latin
140  0x00003700 0x10004300 6   8    .text   utf8    3\nD$\bS
141  0x00003735 0x10004335 4   6    .text   utf8    V\v؋\n blocks=Basic Latin,Arabic
142  0x00003774 0x10004374 4   5    .text   ascii   ^_[3
143  0x000037ac 0x100043ac 5   7    .text   utf8    ^_[ÍB blocks=Basic Latin,Latin-1 Supplement
144  0x000037b3 0x100043b3 5   7    .text   utf8    ^_[ÍB blocks=Basic Latin,Latin-1 Supplement
145  0x000037be 0x100043be 4   5    .text   ascii   j\fh@
146  0x000037f2 0x100043f2 4   5    .text   ascii   t\tVP
147  0x0000384e 0x1000444e 5   6    .text   ascii   t$\bWV
148  0x0000392f 0x1000452f 5   6    .text   ascii   WWWWW
149  0x000039ab 0x100045ab 4   6    .text   utf8    YËD$ blocks=Basic Latin,Latin-1 Supplement
150  0x000039bd 0x100045bd 5   6    .text   ascii   VVVVV
151  0x00003a2b 0x1000462b 5   6    .text   ascii   ~,WPV
152  0x00003ae2 0x100046e2 4   5    .text   ascii   98t^
153  0x00003aec 0x100046ec 4   5    .text   ascii   tVPV
154  0x00003b09 0x10004709 7   9    .text   utf8    Ct/9U\bu
155  0x00003b23 0x10004723 4   5    .text   ascii   9}\bu
156  0x00003b39 0x10004739 4   6    .text   utf8    \tE܉} blocks=Basic Latin,Syriac
157  0x00003b8b 0x1000478b 4   6    .text   utf8    YËD$ blocks=Basic Latin,Latin-1 Supplement
158  0x00003cd2 0x100048d2 6   8    .text   utf8    w\fj\rXË blocks=Basic Latin,Latin-1 Supplement
159  0x00003d1f 0x1000491f 4   5    .text   ascii   L$\bQ
160  0x00003e0b 0x10004a0b 4   6    .text   utf8    YËD$ blocks=Basic Latin,Latin-1 Supplement
161  0x00003e4e 0x10004a4e 5   7    .text   utf8    YËD$\b blocks=Basic Latin,Latin-1 Supplement
162  0x00003ea0 0x10004aa0 5   7    .text   utf8    YËD$\b blocks=Basic Latin,Latin-1 Supplement
163  0x00003f03 0x10004b03 5   6    .text   ascii   Y__^[
164  0x00003f15 0x10004b15 5   6    .text   ascii   \$ UV
165  0x00003f1b 0x10004b1b 6   7    .text   ascii   s\b35P3
166  0x00003fb2 0x10004bb2 4   6    .text   utf8    ù|$ blocks=Basic Latin,Combining Diacritical Marks
167  0x00003fe3 0x10004be3 4   5    .text   ascii   _^][
168  0x00003ff4 0x10004bf4 4   6    .text   utf8    ƋL$( blocks=Latin Extended-B,Basic Latin
169  0x00003ffa 0x10004bfa 4   5    .text   ascii   9csm
170  0x0000401c 0x10004c1c 4   5    .text   ascii   T$(j
171  0x00004035 0x10004c35 7   8    .text   ascii   D$,9h\ft
172  0x000040a8 0x10004ca8 5   6    .text   ascii   t$\bW3
173  0x000040b7 0x10004cb7 5   6    .text   ascii   WWWWW
174  0x000040f9 0x10004cf9 5   6    .text   ascii   F\fu\tV
175  0x00004120 0x10004d20 4   6    .text   utf8    \f;ǉF blocks=Basic Latin,Latin Extended-B
176  0x00004140 0x10004d40 4   5    .text   ascii   Yt.V
177  0x0000414c 0x10004d4c 4   5    .text   ascii   Yt"V
178  0x00004193 0x10004d93 4   5    .text   ascii   \bt\rf
179  0x00004200 0x10004e00 4   5    .text   ascii   |\b;5
180  0x00004216 0x10004e16 5   6    .text   ascii   WWWWW
181  0x000042c5 0x10004ec5 4   5    .text   ascii   \ntn3
182  0x000042f0 0x10004ef0 5   6    .text   ascii   \ntC9U
183  0x0000430e 0x10004f0e 4   5    .text   ascii   %\nu$
184  0x0000438b 0x10004f8b 4   5    .text   ascii   9\nuq
185  0x000043ae 0x10004fae 5   6    .text   ascii   WWWWW
186  0x00004426 0x10005026 4   5    .text   ascii   <\rt\f
187  0x00004442 0x10005042 6   7    .text   ascii   8\nu\nAA
188  0x0000455d 0x1000515d 4   5    .text   ascii   Ht$G
189  0x000045ce 0x100051ce 6   7    .text   ascii   ;E\ft\aP
190  0x00004639 0x10005239 4   5    .text   ascii   GG@@
191  0x000046a5 0x100052a5 4   5    .text   ascii   Ht'f
192  0x000046f0 0x100052f0 4   5    .text   ascii   \nt\af
193  0x0000471d 0x1000531d 5   6    .text   ascii   \aGG+}
194  0x000047b7 0x100053b7 5   6    .text   ascii   WWWWW
195  0x00004855 0x10005455 6   7    .text   ascii   e9}\bu\e
196  0x00004864 0x10005464 6   7    .text   ascii   0WWWWW
197  0x0000487b 0x1000547b 4   5    .text   ascii   9u\fr
198  0x000048a5 0x100054a5 4   5    .text   ascii   9u\fs
199  0x000048ba 0x100054ba 8   11   .text   utf8    X_^]ËKL$ blocks=Basic Latin,Latin-1 Supplement
200  0x000048d9 0x100054d9 4   5    .text   ascii   \$\bV
201  0x00004998 0x10005598 5   6    .text   ascii   QSUVW
202  0x000049bd 0x100055bd 4   5    .text   ascii   YYr|
203  0x00004a0e 0x1000560e 4   5    .text   ascii   YYt+
204  0x00004a3f 0x1000563f 5   6    .text   ascii   _^][Y
205  0x00004a6a 0x1000566a 4   6    .text   utf8    X^Ã& blocks=Basic Latin,Latin-1 Supplement
206  0x00004ad3 0x100056d3 6   7    .text   ascii   u\b;5\s
207  0x00004b2a 0x1000572a 4   5    .text   ascii   95Dm
208  0x00004b97 0x10005797 6   7    .text   ascii   j\f_t\rU
209  0x00004bd2 0x100057d2 4   6    .text   utf8    ]ËD$ blocks=Basic Latin,Latin-1 Supplement
210  0x00004c07 0x10005807 7   8    .text   ascii   E\bVWj\bY
211  0x00004c72 0x10005872 11  12   .text   ascii   <at9<rt,<wt
212  0x00004c83 0x10005883 5   6    .text   ascii   SSSSS
213  0x00004cf8 0x100058f8 6   7    .text   ascii   \vtVHtG
214  0x00004d91 0x10005991 5   6    .text   ascii   tDHt0
215  0x00004daa 0x100059aa 5   6    .text   ascii   uD\t}\f
216  0x00004dc9 0x100059c9 4   5    .text   ascii   u%\t}
217  0x00004e37 0x10005a37 4   5    .text   ascii   YYu\f
218  0x00004e54 0x10005a54 4   5    .text   ascii   YYu\f
219  0x00004e90 0x10005a90 5   6    .text   ascii   SSSSS
220  0x00004f65 0x10005b65 4   5    .text   ascii   t\fPV
221  0x00004f6e 0x10005b6e 4   7    .text   utf8    YYF뙋 blocks=Basic Latin,Hangul Syllables
222  0x00005023 0x10005c23 6   7    .text   ascii   URPQQh
223  0x00005039 0x10005c39 6   8    .text   utf8    3ĉD$\bd blocks=Basic Latin,Latin Extended-A
224  0x0000504e 0x10005c4e 4   5    .text   ascii   L$,3
225  0x000050a0 0x10005ca0 6   8    .text   utf8    _^[ËL$ blocks=Basic Latin,Latin-1 Supplement
226  0x00005106 0x10005d06 4   5    .text   ascii   UVWS
227  0x00005118 0x10005d18 5   7    .text   utf8    [_^]Ë blocks=Basic Latin,Latin-1 Supplement
228  0x00005139 0x10005d39 4   5    .text   ascii   SVWj
229  0x0000514b 0x10005d4b 4   5    .text   ascii   _^[]
230  0x00005152 0x10005d52 5   6    .text   ascii   l$\bRQ
231  0x000051ff 0x10005dff 4   5    .text   ascii   Yu\aV
232  0x000052eb 0x10005eeb 4   5    .text   ascii   ;\r@A
233  0x000052fa 0x10005efa 4   5    .text   ascii   Hpu\a
234  0x0000531a 0x10005f1a 4   5    .text   ascii   Hpu\b
235  0x0000534a 0x10005f4a 4   5    .text   ascii   A\f@t
236  0x000053a1 0x10005fa1 5   6    .text   ascii   G\f@SV
237  0x00005426 0x10006026 5   8    .text   utf8    EЉ}ԉu blocks=Basic Latin,Cyrillic,Cyrillic Supplement
238  0x0000544f 0x1000604f 4   5    .text   ascii   VVVV
239  0x00005558 0x10006158 5   6    .text   ascii   , <Xw
240  0x00005580 0x10006180 4   6    .text   utf8    Y;IE
241  0x0000559e 0x1000619e 5   8    .text   utf8    u\tuĉu blocks=Basic Latin,Latin Extended-A
242  0x0000562a 0x1000622a 5   8    .text   utf8    ʍD\bЉE blocks=IPA Extensions,Basic Latin,Cyrillic
243  0x00005669 0x10006269 5   8    .text   utf8    ʍD\bЉE blocks=IPA Extensions,Basic Latin,Cyrillic
244  0x00005790 0x10006390 10  11   .text   ascii   HHt@HHt\bHH
245  0x000057d8 0x100063d8 4   5    .text   ascii   0\buu
246  0x000057e9 0x100063e9 4   5    .text   ascii   0\bu\a
247  0x0000583d 0x1000643d 5   6    .text   ascii   HHt]+
248  0x0000594e 0x1000654e 4   5    .text   ascii    t\tf
249  0x00005a5a 0x1000665a 4   5    .text   ascii   ;-u\v
250  0x00005b69 0x10006769 6   8    .text   utf8    EؙRPSW blocks=Basic Latin,Arabic
251  0x00005baa 0x100067aa 4   5    .text   ascii   90tA
252  0x00005bb9 0x100067b9 6   7    .text   ascii   2If90t
253  0x00005be9 0x100067e9 4   7    .text   utf8    +E܉E blocks=Basic Latin,Syriac
254  0x00005bfd 0x100067fd 4   5    .text   ascii   @t%f
255  0x00005c46 0x10006846 7   11   .text   utf8    uċ}ЍE̍M blocks=Basic Latin,Latin Extended-A,Cyrillic,Combining Diacritical Marks
256  0x00005c63 0x10006863 4   5    .text   ascii   WSj0
257  0x00005ce5 0x100068e5 4   5    .text   ascii   WSj 
258  0x00005d2d 0x1000692d 5   6    .text   ascii   PPPPP
259  0x00005dad 0x100069ad 4   5    .text   ascii   oV f
260  0x00005db2 0x100069b2 4   5    .text   ascii   o^0f
261  0x00005dca 0x100069ca 4   5    .text   ascii   of@f
262  0x00005dcf 0x100069cf 4   5    .text   ascii   onPf
263  0x00005dd4 0x100069d4 4   5    .text   ascii   ov`f
264  0x00005dd9 0x100069d9 4   5    .text   ascii   o~pf
265  0x00005e1f 0x10006a1f 4   6    .text   utf8    ȋE\b3 blocks=Latin Extended-B,Basic Latin
266  0x00006051 0x10006c51 4   6    .text   utf8    IuЋ} blocks=Basic Latin,Cyrillic
267  0x000060bd 0x10006cbd 4   6    .text   utf8    3\v}\b
268  0x000060ec 0x10006cec 4   5    .text   ascii   t$\bV
269  0x000060fd 0x10006cfd 4   5    .text   ascii   YYt{
270  0x0000612c 0x10006d2c 4   5    .text   ascii   uNSW
271  0x0000617e 0x10006d7e 4   6    .text   utf8    ^Ã|$ blocks=Basic Latin,Latin-1 Supplement
272  0x00006189 0x10006d89 4   5    .text   ascii   t$\ff
273  0x000061af 0x10006daf 4   5    .text   ascii   jTh(
274  0x000061d1 0x10006dd1 6   7    .text   ascii   j(j ^V
275  0x00006255 0x10006e55 5   6    .text   ascii   Rj(j 
276  0x000062d6 0x10006ed6 4   5    .text   ascii   \bu\vQ
277  0x0000643d 0x1000703d 4   5    .text   ascii   t$\bV
278  0x000064fc 0x100070fc 5   6    .text   ascii   WWWWW
279  0x000065e1 0x100071e1 4   6    .text   utf8    ЉD$\b blocks=Cyrillic,Basic Latin
280  0x000065e7 0x100071e7 4   5    .text   ascii   D$\b^
281  0x0000664d 0x1000724d 4   6    .text   utf8    ЉD$\b blocks=Cyrillic,Basic Latin
282  0x00006653 0x10007253 4   5    .text   ascii   D$\b^
283  0x000066fc 0x100072fc 4   5    .text   ascii   j\fhh
284  0x000067e9 0x100073e9 5   6    .text   ascii   YYt:V
285  0x0000691c 0x1000751c 5   6    .text   ascii   Y;=@A
286  0x00006955 0x10007555 4   5    .text   ascii   u\bj\r
287  0x0000695e 0x1000755e 6   8    .text   utf8    YËu\bj\f blocks=Basic Latin,Latin-1 Supplement
288  0x00006ae8 0x100076e8 5   6    .text   ascii   tehKt
289  0x00006b17 0x10007717 5   6    .text   ascii   YYt4V
290  0x00006b66 0x10007766 4   5    .text   ascii   9MZt
291  0x00006b72 0x10007772 4   6    .text   utf8    A8PE
292  0x00006cbf 0x100078bf 5   6    .text   ascii   ;t$\br
293  0x00006cc9 0x100078c9 4   5    .text   ascii   t$\b3
294  0x00006cdf 0x100078df 5   6    .text   ascii   ;t$\fr
295  0x00006ce5 0x100078e5 4   6    .text   utf8    ^ËL$ blocks=Basic Latin,Latin-1 Supplement
296  0x00006cf7 0x100078f7 5   6    .text   ascii   VVVVV
297  0x00006d1c 0x1000791c 4   6    .text   utf8    ^ËD$ blocks=Basic Latin,Latin-1 Supplement
298  0x00006d2e 0x1000792e 5   6    .text   ascii   VVVVV
299  0x00006d93 0x10007993 7   8    .text   ascii   YYuTVWh
300  0x00006dca 0x100079ca 5   6    .text   ascii   _^t\eh
301  0x00006dda 0x100079da 4   5    .text   ascii   Yt\fj
302  0x00006e06 0x10007a06 5   6    .text   ascii   F950l
303  0x00006ea9 0x10007aa9 4   5    .text   ascii   t\bj\b
304  0x00006f54 0x10007b54 4   5    .text   ascii   S99t
305  0x00006f6e 0x10007b6e 5   6    .text   ascii   s\b99u
306  0x00007006 0x10007c06 5   7    .text   utf8    \v~du\t
307  0x00007074 0x10007c74 4   5    .text   ascii   vdj\b
308  0x00007095 0x10007c95 4   6    .text   utf8    øcsm blocks=Latin-1 Supplement,Basic Latin
309  0x000070a2 0x10007ca2 4   5    .text   ascii   t$\bP
310  0x000070c2 0x10007cc2 4   5    .text   ascii   Yu'9
311  0x0000714e 0x10007d4e 7   8    .text   ascii   YYu-9D$
312  0x000071d0 0x10007dd0 5   6    .text   ascii   VVVVV
313  0x0000723d 0x10007e3d 5   6    .text   ascii   VVVVV
314  0x0000743e 0x1000803e 4   5    .text   ascii   j\rXP
315  0x00007567 0x10008167 4   5    .text   ascii   @@FF
316  0x00007571 0x10008171 4   5    .text   ascii   @@FF
317  0x000075ff 0x100081ff 4   5    .text   ascii   \nu\nf
318  0x00007799 0x10008399 5   6    .text   ascii   WWWWW
319  0x0000788c 0x1000848c 6   7    .text   ascii   >=Yt/j
320  0x0000789e 0x1000849e 6   7    .text   ascii   \atJVUP
321  0x000078ae 0x100084ae 7   8    .text   ascii   t\rSSSSS
322  0x000078e5 0x100084e5 5   6    .text   ascii   Y]_^[
323  0x0000790b 0x1000850b 4   5    .text   ascii   9E\bV
324  0x000079d9 0x100085d9 4   5    .text   ascii   >"u&
325  0x00007a23 0x10008623 10  11   .text   ascii   u\b< tK<\ttG
326  0x00007ace 0x100086ce 5   7    .text   utf8    ;É5 l blocks=Basic Latin,Latin-1 Supplement
327  0x00007b59 0x10008759 4   5    .text   ascii   SUVW
328  0x00007bd2 0x100087d2 4   5    .text   ascii   SSS+
329  0x00007bda 0x100087da 5   6    .text   ascii   @PVSS
330  0x00007bf8 0x100087f8 6   7    .text   ascii   t#SSUP
331  0x00007bff 0x100087ff 6   7    .text   ascii   t$$VSS
332  0x00007c42 0x10008842 4   5    .text   ascii   t\n@8
333  0x00007c5d 0x1000885d 4   5    .text   ascii   Yu\fV
334  0x00007c6c 0x1000886c 4   7    .text   utf8    UVW謥 blocks=Basic Latin,CJK Unified Ideographs
335  0x00007c80 0x10008880 6   7    .text   ascii   _^][YY
336  0x00007ce8 0x100088e8 9   12   .text   utf8    Yt\rVVVVV袾 blocks=Basic Latin,CJK Unified Ideographs
337  0x00007d03 0x10008903 9   12   .text   utf8    Yt\rVVVVV臾 blocks=Basic Latin,CJK Unified Ideographs
338  0x00007d9a 0x1000899a 4   5    .text   ascii   9-Ts
339  0x00007dc9 0x100089c9 5   6    .text   ascii   G;=Ts
340  0x00007e80 0x10008a80 4   6    .text   utf8    ։5T3 blocks=Armenian,Basic Latin
341  0x00007eb9 0x10008ab9 5   6    .text   ascii   YYt\fF
342  0x00007ec5 0x10008ac5 5   7    .text   utf8    @_^Ã$ blocks=Basic Latin,Latin-1 Supplement
343  0x00007f05 0x10008b05 4   6    .text   utf8    |ܾ@9 blocks=Basic Latin,Syriac
344  0x0000801d 0x10008c1d 4   5    .text   ascii   Yu\bj
345  0x00008067 0x10008c67 5   7    .text   utf8    3\t\r\s
346  0x00008079 0x10008c79 5   7    .text   utf8    @Ë\rTs blocks=Basic Latin,Latin-1 Supplement
347  0x000080f9 0x10008cf9 4   5    .text   ascii   ]\fut
348  0x0000810c 0x10008d0c 5   6    .text   ascii   ;K\buB
349  0x0000814b 0x10008d4b 4   5    .text   ascii   M\b!Y
350  0x0000819a 0x10008d9a 5   6    .text   ascii   u\fK^;
351  0x000081ac 0x10008dac 4   6    .text   utf8    J;։M blocks=Basic Latin,Armenian
352  0x000081c0 0x10008dc0 5   6    .text   ascii   ;q\bu;
353  0x000081e0 0x10008de0 4   5    .text   ascii   M\b!1
354  0x000081fb 0x10008dfb 4   5    .text   ascii   M\b!q
355  0x00008249 0x10008e49 5   6    .text   ascii   ;N\bu`
356  0x00008296 0x10008e96 4   5    .text   ascii   M\b\tY
357  0x00008340 0x10008f40 4   5    .text   ascii   ueSj
358  0x00008437 0x10009037 5   7    .text   utf8    ;ǉF\fu blocks=Basic Latin,Latin Extended-B
