[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000c7 0x000000c7 7   8            ascii   /RichU\v
2     0x000001d0 0x000001d0 5   6            ascii   .text
3     0x000001f7 0x000001f7 7   8            ascii   `.rdata
4     0x0000021f 0x0000021f 6   7            ascii   @.data
5     0x00000248 0x00000248 5   6            ascii   .rsrc
6     0x0000040d 0x0040100d 4   5    .text   ascii   SVWj
7     0x0000061a 0x0040121a 4   5    .text   ascii   t\fj\v
8     0x0000064b 0x0040124b 4   5    .text   ascii   t\fj\v
9     0x00000740 0x00401340 5   6    .text   ascii   f97t5
10    0x000007d5 0x004013d5 5   6    .text   ascii   {Pj\aZ
11    0x00000848 0x00401448 5   8    .text   utf8    E܋MȉE blocks=Basic Latin,Syriac,Latin Extended-B
12    0x000009e2 0x004015e2 4   5    .text   ascii   tzj<
13    0x000009ec 0x004015ec 4   5    .text   ascii   ^VWP
14    0x00000a49 0x00401649 4   5    .text   ascii    w\b9
15    0x00000a58 0x00401658 4   5    .text   ascii   wj\v[
16    0x00000a8a 0x0040168a 4   5    .text   ascii   ^VWP
17    0x00000aa6 0x004016a6 6   7    .text   ascii   PWWWWW
18    0x00000b78 0x00401778 7   8    .text   ascii   :.t\rIJJ
19    0x00000bba 0x004017ba 5   7    .text   utf8    Yu03Ʌ blocks=Basic Latin,Latin Extended-B
20    0x00000be0 0x004017e0 6   7    .text   ascii   u\aAFF;
21    0x00000c98 0x00401898 4   5    .text   ascii   7t\a;
22    0x00000da0 0x004019a0 4   5    .text   ascii   D$@h
23    0x00000db6 0x004019b6 4   5    .text   ascii   D$@h
24    0x00000dcc 0x004019cc 5   6    .text   ascii   D$@PW
25    0x00000e60 0x00401a60 4   5    .text   ascii   _^][
26    0x00000eab 0x00401aab 4   6    .text   utf8    3\tF8
27    0x0000103b 0x00401c3b 4   5    .text   ascii   ;j\bY
28    0x0000105e 0x00401c5e 4   7    .text   utf8    ǉ\vuׅ blocks=Latin Extended-B,Basic Latin,Hebrew
29    0x000010fc 0x00401cfc 5   7    .text   utf8    F\n+M؉ blocks=Basic Latin,Arabic
30    0x0000113b 0x00401d3b 4   6    .text   utf8    H;ȉE blocks=Basic Latin,Latin Extended-B
31    0x0000115f 0x00401d5f 4   6    .text   utf8    u؉w\b blocks=Basic Latin,Arabic
32    0x000011a1 0x00401da1 4   7    .text   utf8    3\vэ} blocks=Basic Latin,Cyrillic
33    0x00001225 0x00401e25 5   6    .text   ascii   t\b@;E
34    0x00001230 0x00401e30 4   5    .text   ascii   G\f;E
35    0x0000137c 0x00401f7c 4   5    .text   ascii   \t\a\tW
36    0x0000139d 0x00401f9d 4   6    .text   utf8    H#KM
37    0x000013ac 0x00401fac 4   5    .text   ascii   \t\a\tW
38    0x000013ee 0x00401fee 4   5    .text   ascii   u%9E
39    0x0000145c 0x0040205c 4   7    .text   utf8    Uԋω} blocks=Basic Latin,Cyrillic Supplement,Greek and Coptic
40    0x000014a5 0x004020a5 5   8    .text   utf8    EċM؉E blocks=Basic Latin,Latin Extended-A,Arabic
41    0x00001563 0x00402163 4   5    .text   ascii   w\t9]
42    0x0000157d 0x0040217d 4   5    .text   ascii   w\t9]
43    0x000015a0 0x004021a0 4   5    .text   ascii   w\t9u
44    0x000016bb 0x004022bb 4   5    .text   ascii   u<9]
45    0x00001710 0x00402310 4   5    .text   ascii   X_^[
46    0x00001746 0x00402346 4   5    .text   ascii   DSVW
47    0x0000178f 0x0040238f 5   7    .text   utf8    V(;ωE blocks=Basic Latin,Greek and Coptic
48    0x00001806 0x00402406 6   7    .text   ascii   t\v@;E\f
49    0x00001820 0x00402420 4   5    .text   ascii   E\f9E
50    0x0000193f 0x0040253f 4   5    .text   ascii   u<9]
51    0x00001980 0x00402580 5   6    .text   ascii   \au/9]
52    0x000019b5 0x004025b5 5   6    .text   ascii   \bu&9]
53    0x000019f4 0x004025f4 4   5    .text   ascii   X_^[
54    0x00001a3d 0x0040263d 4   7    .text   utf8    3ۅ\t} blocks=Basic Latin,Arabic
55    0x00001a45 0x00402645 4   5    .text   ascii   E\bvW
56    0x00001a7e 0x0040267e 5   6    .text   ascii   G;}\br
57    0x00001a90 0x00402690 5   7    .text   utf8    ;ǉF\bu blocks=Basic Latin,Latin Extended-B
58    0x00001b4c 0x0040274c 4   5    .text   ascii   ;E\bu
59    0x00001b51 0x00402751 4   5    .text   ascii   ;M\ft
60    0x00001b88 0x00402788 4   5    .text   ascii   u?8E
61    0x00001bce 0x004027ce 4   5    .text   ascii   SVW2
62    0x00001be4 0x004027e4 5   6    .text   ascii   j\bF[K
63    0x00001c08 0x00402808 4   5    .text   ascii   SVW3
64    0x00001c3b 0x0040283b 6   7    .text   ascii   ;E\bv\bj
65    0x00001e27 0x00402a27 4   5    .text   ascii   u\t9}
66    0x00001f19 0x00402b19 4   6    .text   utf8    t*3ۅ blocks=Basic Latin,Arabic
67    0x00001f47 0x00402b47 4   5    .text   ascii   ;E\fs
68    0x00001f54 0x00402b54 7   8    .text   ascii   t\b@;E\fr
69    0x00001fa3 0x00402ba3 5   6    .text   ascii   we@;E
70    0x0000204c 0x00402c4c 5   6    .text   ascii   uQ!F$
71    0x0000208d 0x00402c8d 4   5    .text   ascii   F\fSP
72    0x000020a6 0x00402ca6 4   6    .text   utf8    \tF$u
73    0x000020bc 0x00402cbc 4   7    .text   utf8    ܋EċM blocks=Syriac,Basic Latin,Latin Extended-A
74    0x00002138 0x00402d38 4   5    .text   ascii   u;;w
75    0x0000214b 0x00402d4b 4   5    .text   ascii   M\b!1
76    0x0000217a 0x00402d7a 4   5    .text   ascii   M\b!1
77    0x000021a9 0x00402da9 4   5    .text   ascii   j\bY+
78    0x000021e8 0x00402de8 4   5    .text   ascii   M\b!Q
79    0x0000225c 0x00402e5c 4   5    .text   ascii   M\b;M
80    0x0000229b 0x00402e9b 4   5    .text   ascii   t.NG
81    0x00002321 0x00402f21 5   7    .text   utf8    \a;ډF\b blocks=Basic Latin,Arabic
82    0x0000232e 0x00402f2e 4   5    .text   ascii   U\bvk
83    0x00002396 0x00402f96 6   7    .text   ascii   E\b9]\br
84    0x0000239e 0x00402f9e 4   5    .text   ascii   \a+F\b
85    0x0000249b 0x0040309b 5   6    .text   ascii   SVWj\b
86    0x00002504 0x00403104 4   5    .text   ascii   \v_^[
87    0x0000251c 0x0040311c 6   10   .text   utf8    3ۍUȋω] blocks=Basic Latin,Arabic,Latin Extended-B,Greek and Coptic
88    0x00002558 0x00403158 4   5    .text   ascii   uB9]
89    0x000025a0 0x004031a0 4   5    .text   ascii   up9]
90    0x000025c5 0x004031c5 4   5    .text   ascii   v0j\b
91    0x000025eb 0x004031eb 5   6    .text   ascii   9]\bt\b
92    0x000025fc 0x004031fc 5   8    .text   utf8    M܍Uȉ\b blocks=Basic Latin,Syriac,Latin Extended-B
93    0x000026dd 0x004032dd 4   5    .text   ascii   r\t9M
94    0x000026ef 0x004032ef 4   5    .text   ascii   u2;U
95    0x00002740 0x00403340 4   5    .text   ascii   FTSP
96    0x000027a1 0x004033a1 4   5    .text   ascii   FTSP
97    0x000027f6 0x004033f6 4   6    .text   utf8    MЉE\b blocks=Basic Latin,Cyrillic
98    0x00002930 0x00403530 5   7    .text   utf8    F(3ɉE blocks=Basic Latin,Latin Extended-B
99    0x0000293a 0x0040353a 5   6    .text   ascii    M\e M
100   0x00002947 0x00403547 4   6    .text   utf8    ;IM\b
101   0x00002991 0x00403591 4   6    .text   utf8    ;ǉFp blocks=Basic Latin,Latin Extended-B
102   0x0000299d 0x0040359d 4   5    .text   ascii   F@@;
103   0x000029b2 0x004035b2 4   6    .text   utf8    ;ǉFD blocks=Basic Latin,Latin Extended-B
104   0x000029d7 0x004035d7 4   6    .text   utf8    ;ǉFH blocks=Basic Latin,Latin Extended-B
105   0x00002ae1 0x004036e1 4   5    .text   ascii   u:;^
106   0x00002b9e 0x0040379e 7   9    .text   utf8    t\v@;E܉E blocks=Basic Latin,Syriac
107   0x00002d1c 0x0040391c 4   5    .text   ascii   X_^[
108   0x00002d4e 0x0040394e 4   5    .text   ascii   u\v!^
109   0x00002db2 0x004039b2 4   5    .text   ascii   u,8\
110   0x00002de2 0x004039e2 4   5    .text   ascii   X_^[
111   0x00002dfc 0x004039fc 4   5    .text   ascii   ]\bVW
112   0x00002e5e 0x00403a5e 4   5    .text   ascii   uC!F
113   0x00002ef0 0x00403af0 4   5    .text   ascii   E\bSV
114   0x00002efa 0x00403afa 4   6    .text   utf8    ȋVpW blocks=Latin Extended-B,Basic Latin
115   0x00002f05 0x00403b05 4   6    .text   utf8    3ۋ<\n blocks=Basic Latin,Arabic
116   0x00002f28 0x00403b28 4   5    .text   ascii   E\f\t8
117   0x00002f42 0x00403b42 4   5    .text   ascii   M\f99
118   0x0000305c 0x00403c5c 5   6    .text   ascii   \f;;\nv
119   0x000030b1 0x00403cb1 4   5    .text   ascii   AtVW
120   0x000030dc 0x00403cdc 5   6    .text   ascii   9AANu
121   0x00003149 0x00403d49 5   7    .text   utf8    VW3ҹ  blocks=Basic Latin,Cyrillic
122   0x000031d3 0x00403dd3 4   5    .text   ascii   QSVW
123   0x00003201 0x00403e01 6   8    .text   utf8    3ǋ}\bOA blocks=Basic Latin,Latin Extended-B
124   0x00003331 0x00403f31 4   6    .text   utf8    ǍM\bj blocks=Latin Extended-B,Basic Latin
125   0x00003393 0x00403f93 4   6    .text   utf8    ǍM\bj blocks=Latin Extended-B,Basic Latin
126   0x000033d6 0x00403fd6 4   5    .text   ascii   QQSV
127   0x000033fc 0x00403ffc 5   6    .text   ascii   Ht\rHt
128   0x000034df 0x004040df 4   5    .text   ascii   uy9M
129   0x00003557 0x00404157 6   7    .text   ascii   j\vX_^[
130   0x00003575 0x00404175 5   8    .text   utf8    uЉuԉu blocks=Basic Latin,Cyrillic,Cyrillic Supplement
131   0x0000364e 0x0040424e 5   6    .text   ascii   r\t;} 
132   0x000036a0 0x004042a0 4   5    .text   ascii   u ;}
133   0x0000377a 0x0040437a 5   7    .text   utf8    \tC\bu\b
134   0x00003875 0x00404475 4   5    .text   ascii   9E\bs
135   0x0000397c 0x0040457c 4   5    .text   ascii   9E\bs
136   0x00003a22 0x00404622 4   5    .text   ascii   ]\fVW
137   0x00003a3c 0x0040463c 6   8    .text   utf8    ۉE\fw\tr blocks=Arabic,Basic Latin
138   0x00003a58 0x00404658 7   8    .text   ascii   u99E\ft-
139   0x00003ae3 0x004046e3 5   6    .text   ascii   u$9^\b
140   0x00003b0c 0x0040470c 5   6    .text   ascii   uT8^L
141   0x00003b8b 0x0040478b 12  13   .text   ascii   uL8^euG9~\buB
142   0x00003ba1 0x004047a1 4   5    .text   ascii   u69^
143   0x00003bc0 0x004047c0 4   5    .text   ascii   9~(u
144   0x00003bc5 0x004047c5 4   5    .text   ascii   9^,u
145   0x00003bdb 0x004047db 6   8    .text   utf8    _^[Ày\b blocks=Basic Latin,Latin-1 Supplement
146   0x00003c3e 0x0040483e 4   5    .text   ascii   9E\bt
147   0x00003c44 0x00404844 6   7    .text   ascii   ]\b+u\bu
148   0x00003c4d 0x0040484d 4   5    .text   ascii   _^[]
149   0x00003c7f 0x0040487f 5   6    .text   ascii   A\b*I@
150   0x00003c86 0x00404886 5   6    .text   ascii   A\flI@
151   0x00003ca2 0x004048a2 5   6    .text   ascii   u 9\av
152   0x00003ced 0x004048ed 5   6    .text   ascii   u 9\av
153   0x00003e00 0x00404a00 4   5    .text   ascii   M$+E
154   0x00003e65 0x00404a65 4   5    .text   ascii   E\eu\r
155   0x00003f1f 0x00404b1f 4   5    .text   ascii   E\brm
156   0x00003f60 0x00404b60 7   8    .text   ascii   ;C;]$t.
157   0x00003f6b 0x00404b6b 8   9    .text   ascii   \f;C;]$t"
158   0x00003f79 0x00404b79 7   8    .text   ascii   \f;C;]$t
159   0x00003fb4 0x00404bb4 4   5    .text   ascii   D$\f\b
160   0x00003fc7 0x00404bc7 6   8    .text   utf8    \f03ۊ|0 blocks=Basic Latin,Arabic
161   0x00004021 0x00404c21 4   6    .text   utf8    3\vM\f
162   0x000040c9 0x00404cc9 6   9    .text   utf8    \b\vˋًM\b blocks=Basic Latin,Spacing Modifier Letters,Arabic
163   0x00004102 0x00404d02 4   6    .text   utf8    J3ڃ} blocks=Basic Latin,Arabic
164   0x0000414c 0x00404d4c 5   7    .text   utf8    ;ыU\f\e blocks=Basic Latin,Cyrillic
165   0x00004156 0x00404d56 4   6    .text   utf8    #ω\n_ blocks=Basic Latin,Greek and Coptic
166   0x000041fe 0x00404dfe 4   5    .text   ascii   E\b^[
167   0x0000422c 0x00404e2c 5   6    .text   ascii   ;y\bu\a
168   0x00004232 0x00404e32 5   6    .text   ascii   :;y\ft
169   0x00004281 0x00404e81 4   5    .text   ascii   t%Ht
170   0x0000428c 0x00404e8c 4   5    .text   ascii   rMuG
171   0x0000429a 0x00404e9a 4   5    .text   ascii   r?u9
172   0x000042ab 0x00404eab 4   5    .text   ascii   r.u(
173   0x000043f7 0x00404ff7 6   8    .text   utf8    ;ˉE\fw\t blocks=Basic Latin,Spacing Modifier Letters
174   0x00004420 0x00405020 4   6    .text   utf8    u93Ҁ blocks=Basic Latin,Cyrillic
175   0x0000445b 0x0040505b 4   5    .text   ascii   9]\fv
176   0x00004480 0x00405080 5   6    .text   ascii   E\b)Ft
177   0x0000451c 0x0040511c 4   5    .text   ascii   N$+M
178   0x00004522 0x00405122 8   9    .text   ascii   U\b)Vp)Nt
179   0x0000454a 0x0040514a 10  11   .text   ascii   uM9NpuH!Nx
180   0x000045a2 0x004051a2 4   6    .text   utf8    ԋAxW blocks=Cyrillic Supplement,Basic Latin
181   0x000045c5 0x004051c5 4   5    .text   ascii   Ht]H
182   0x000045e7 0x004051e7 4   5    .text   ascii   j\t^j
183   0x00004628 0x00405228 4   5    .text   ascii   \vAp@
184   0x00004630 0x00405230 7   8    .text   ascii   A|$`<@r
