[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000d8 0x000000d8 6   7            ascii   Rich0a
2    0x000001e8 0x000001e8 5   6            ascii   .text
3    0x0000020f 0x0000020f 7   8            ascii   `.rdata
4    0x00000237 0x00000237 6   7            ascii   @.data
5    0x00000260 0x00000260 5   6            ascii   .rsrc
6    0x00000287 0x00000287 7   8            ascii   @.reloc
26   0x00000e38 0x00401a38 4   5    .text   ascii   \eyxh
27   0x00000e8e 0x00401a8e 4   6    .text   utf8    P9ǅ| blocks=Basic Latin,Latin Extended-B
28   0x00000fc0 0x00401bc0 4   7    .text   utf8    tۋʍ} blocks=Basic Latin,Arabic,IPA Extensions
29   0x00001035 0x00401c35 4   8    .text   utf8    ʍ}썵\ blocks=IPA Extensions,Basic Latin,Hangul Syllables
30   0x0000128e 0x00401e8e 4   5    .text   ascii   \fSVW
31   0x000013b2 0x00401fb2 5   6    .text   ascii   YY95`
32   0x0000142a 0x0040202a 4   5    .text   ascii   SVW3
33   0x00001848 0x00402448 7   8    .text   ascii   SSSSSSS
34   0x00001855 0x00402455 4   5    .text   ascii   PSSS
35   0x0000188b 0x0040248b 4   5    .text   ascii   SSSS
36   0x00001981 0x00402581 7   8    .text   ascii   SSSSSSS
37   0x0000198e 0x0040258e 4   5    .text   ascii   PSSS
38   0x000019b8 0x004025b8 4   5    .text   ascii   SSSS
39   0x00001abf 0x004026bf 4   5    .text   ascii   SVW3
40   0x00001bd2 0x004027d2 4   7    .text   utf8    ȍ}̍u blocks=Latin Extended-B,Basic Latin,Combining Diacritical Marks
41   0x00001bee 0x004027ee 4   7    .text   utf8    ȍ}܍u blocks=Latin Extended-B,Basic Latin,Syriac
42   0x00001d63 0x00402963 6   8    .text   utf8    SVW3>\b
43   0x00001de3 0x004029e3 4   5    .text   ascii   txSh
44   0x00001edf 0x00402adf 4   5    .text   ascii   9E\bu
45   0x00001f01 0x00402b01 4   5    .text   ascii   6Pj\b
46   0x00001f7f 0x00402b7f 4   6    .text   utf8    ^_]Å blocks=Basic Latin,Latin-1 Supplement
47   0x00001fc1 0x00402bc1 6   8    .text   utf8    QQS3ۉ] blocks=Basic Latin,Arabic
48   0x0000200e 0x00402c0e 4   5    .text   ascii   ]SSj
49   0x0000216e 0x00402d6e 5   6    .text   ascii   48~@;
50   0x0000217b 0x00402d7b 4   5    .text   ascii   PSWV
51   0x00002193 0x00402d93 5   6    .text   ascii   48~@;
52   0x0000222f 0x00402e2f 4   5    .text   ascii   p://
53   0x00002236 0x00402e36 4   5    .text   ascii   logo
54   0x0000223d 0x00402e3d 4   5    .text   ascii   .ver
55   0x00002244 0x00402e44 4   5    .text   ascii   isig
56   0x0000224b 0x00402e4b 5   6    .text   ascii   n.cof
57   0x00002264 0x00402e64 5   8    .text   utf8    u܋M؍D blocks=Basic Latin,Syriac,Arabic
58   0x000022a7 0x00402ea7 6   7    .text   ascii   j1Xj5f
59   0x000022b2 0x00402eb2 4   5    .text   ascii   Xj0f
60   0x000022c2 0x00402ec2 4   5    .text   ascii   j1Xf
61   0x000022cb 0x00402ecb 4   5    .text   ascii   j3Xf
62   0x000022ef 0x00402eef 4   5    .text   ascii   j0Xf
63   0x00002303 0x00402f03 7   9    .text   utf8    j\tj\th֧B blocks=Basic Latin,Hebrew
64   0x00002326 0x00402f26 6   7    .text   ascii   SVWj,3
65   0x000023be 0x00402fbe 4   5    .text   ascii   SSSS
66   0x000023c5 0x00402fc5 4   5    .text   ascii   PSSS
67   0x000023d7 0x00402fd7 6   7    .text   ascii   Wj\tj\th
68   0x00002413 0x00403013 11  13   .text   utf8    YYPWj\tj\thƧB blocks=Basic Latin,Latin Extended-B
69   0x00002427 0x00403027 9   11   .text   utf8    PWj\tj\th֧B blocks=Basic Latin,Hebrew
70   0x00002469 0x00403069 6   8    .text   utf8    SVW3>\b
71   0x0000251b 0x0040311b 4   5    .text   ascii   ?Pj\b
72   0x000027a2 0x004033a2 4   5    .text   ascii   E\bSV
73   0x000028bd 0x004034bd 5   6    .text   ascii   ?"u&3
74   0x000028d2 0x004034d2 4   5    .text   ascii   "t\vA
75   0x0000290a 0x0040350a 4   5    .text   ascii   <H\t
76   0x00002a51 0x00403651 4   5    .text   ascii   WWWW
77   0x00002a5b 0x0040365b 7   8    .text   ascii   PWWWWWW
78   0x00002ae6 0x004036e6 5   6    .text   ascii   \fWWWW
79   0x00002b1f 0x0040371f 4   5    .text   ascii   PWWW
80   0x00002b48 0x00403748 4   5    .text   ascii   @Pj\b
81   0x00002b69 0x00403769 4   5    .text   ascii   QPWW
82   0x00002be4 0x004037e4 4   5    .text   ascii   t\vSW
83   0x00002c30 0x00403830 4   5    .text   ascii   t\vSW
84   0x00002c5f 0x0040385f 5   6    .text   ascii   TVjD3
85   0x00002c7f 0x0040387f 5   6    .text   ascii   PVVVj
86   0x00002d22 0x00403922 4   5    .text   ascii   PSSj
87   0x00002d9f 0x0040399f 9   10   .text   ascii   PSSSSSSh 
88   0x00002ddf 0x004039df 4   5    .text   ascii   \b;>r
89   0x00002e86 0x00403a86 4   5    .text   ascii   ^[9M
90   0x00002fdc 0x00403bdc 6   7    .text   ascii   E\bSVWh
91   0x00003007 0x00403c07 4   5    .text   ascii   _^[3
92   0x00003013 0x00403c13 4   6    .text   utf8    ]ÍD$ blocks=Basic Latin,Latin-1 Supplement
93   0x00003035 0x00403c35 4   7    .text   utf8    t$ 貔 blocks=Basic Latin,CJK Unified Ideographs
94   0x00003055 0x00403c55 4   6    .text   utf8    uԋ\$ blocks=Basic Latin,Cyrillic Supplement
95   0x000030bf 0x00403cbf 4   5    .text   ascii   u\bVW
96   0x000031ae 0x00403dae 4   5    .text   ascii   +j\bX
97   0x000031c5 0x00403dc5 5   6    .text   ascii   It\rIt
98   0x000031da 0x00403dda 4   5    .text   ascii   _^[]
99   0x000031f5 0x00403df5 5   6    .text   ascii   E\bSVW
100  0x00003323 0x00403f23 4   5    .text   ascii   u 9]
101  0x00003390 0x00403f90 4   5    .text   ascii   _^[]
102  0x000033bf 0x00403fbf 5   6    .text   ascii   09u\bu
103  0x000033c5 0x00403fc5 5   6    .text   ascii   9u\fu\n
104  0x000033d9 0x00403fd9 4   5    .text   ascii   tv9p
105  0x00003406 0x00404006 5   6    .text   ascii   9u\bu\n
106  0x00003682 0x00404282 4   5    .text   ascii   ]\bVW
107  0x000036f4 0x004042f4 4   5    .text   ascii   ty9u
108  0x00003700 0x00404300 4   5    .text   ascii   \bu$$
109  0x000037ad 0x004043ad 5   6    .text   ascii   tYj.V
110  0x000037d8 0x004043d8 4   5    .text   ascii   t\vIt
111  0x00003850 0x00404450 4   6    .text   utf8    SVWǅ blocks=Basic Latin,Latin Extended-B
112  0x00003a02 0x00404602 4   5    .text   ascii   Wj<j
113  0x00003a15 0x00404615 4   5    .text   ascii   \fSj\b
114  0x00003a27 0x00404627 5   6    .text   ascii   t*Sj\b
115  0x00003b7e 0x0040477e 4   5    .text   ascii   6Pj\b
116  0x00003c06 0x00404806 4   5    .text   ascii   SSSS
117  0x00003c2d 0x0040482d 4   5    .text   ascii   SSj%
118  0x00003c36 0x00404836 5   6    .text   ascii   9]\ftV
119  0x00003c5d 0x0040485d 4   5    .text   ascii   PQj+
120  0x00003c88 0x00404888 4   5    .text   ascii   PQj+
121  0x00003ccb 0x004048cb 5   6    .text   ascii   SPSSS
122  0x00003cd1 0x004048d1 5   7    .text   utf8    uľ,fB blocks=Basic Latin,Latin Extended-A
123  0x00003d28 0x00404928 4   5    .text   ascii   SSSS
124  0x00003d5c 0x0040495c 4   7    .text   utf8    u܋u؋ blocks=Basic Latin,Syriac,Arabic
125  0x00003e5f 0x00404a5f 4   6    .text   utf8    W3ۍ} blocks=Basic Latin,Arabic
126  0x00003f20 0x00404b20 4   5    .text   ascii   6Pj\b
127  0x00003f8d 0x00404b8d 4   5    .text   ascii   SSSS
128  0x00003fb4 0x00404bb4 5   6    .text   ascii   9]\ftN
129  0x00003fd7 0x00404bd7 4   5    .text   ascii   PQj+
130  0x00003ffe 0x00404bfe 4   5    .text   ascii   PQj+
131  0x00004041 0x00404c41 5   6    .text   ascii   SPSSS
132  0x00004047 0x00404c47 5   7    .text   utf8    u̾ fB blocks=Basic Latin,Combining Diacritical Marks
133  0x00004139 0x00404d39 5   6    .text   ascii   E\bSVW
134  0x000041c1 0x00404dc1 4   5    .text   ascii   \fj\b3
135  0x000041d6 0x00404dd6 4   6    .text   utf8    F ǆ8 blocks=Basic Latin,Latin Extended-B
136  0x000042e1 0x00404ee1 4   5    .text   ascii   _^@[
137  0x000042ee 0x00404eee 5   6    .text   ascii   tXSh\b
138  0x00004313 0x00404f13 5   6    .text   ascii   \a@Pj\b
139  0x00004360 0x00404f60 6   7    .text   ascii   E\bSVW3
140  0x000043f7 0x00404ff7 4   5    .text   ascii   <0tZ
141  0x00004584 0x00405184 5   6    .text   ascii   u Vj\b
142  0x000046c0 0x004052c0 4   5    .text   ascii   98u"
143  0x000046ec 0x004052ec 4   5    .text   ascii   99u\a
144  0x00004720 0x00405320 6   7    .text   ascii   E\bSVWh
145  0x0000488c 0x0040548c 5   6    .text   ascii   Y<0tZ
146  0x00004a50 0x00405650 4   6    .text   utf8    t\nǅ8 blocks=Basic Latin,Latin Extended-B
147  0x00004af7 0x004056f7 4   5    .text   ascii   90u"
148  0x00004b23 0x00405723 4   5    .text   ascii   91u\a
149  0x00004b57 0x00405757 7   9    .text   utf8    E\bSVW3۾ blocks=Basic Latin,Arabic
150  0x00004c1c 0x0040581c 4   5    .text   ascii   <0t]
151  0x00004cda 0x004058da 6   8    .text   utf8    M\f+ƍ4\b blocks=Basic Latin,Latin Extended-B
152  0x00004ed5 0x00405ad5 7   9    .text   utf8    E\bSVW3۾ blocks=Basic Latin,Arabic
153  0x00005064 0x00405c64 4   5    .text   ascii   <0t]
154  0x0000520a 0x00405e0a 4   6    .text   utf8    t\nǅL blocks=Basic Latin,Latin Extended-B
155  0x000052cc 0x00405ecc 5   6    .text   ascii   Ht#Ht
156  0x000052d2 0x00405ed2 4   5    .text   ascii   Hu)P
157  0x0000539f 0x00405f9f 5   6    .text   ascii   Ht#Ht
158  0x000053a5 0x00405fa5 4   5    .text   ascii   Hu(P
159  0x00005432 0x00406032 4   5    .text   ascii   t\eWS
160  0x00005488 0x00406088 5   6    .text   ascii   thWWj
161  0x0000550f 0x0040610f 5   7    .text   utf8    VW3ۈ] blocks=Basic Latin,Arabic
162  0x00005579 0x00406179 4   5    .text   ascii   QSSW
163  0x00005755 0x00406355 4   5    .text   ascii   @Pj\b
164  0x00005773 0x00406373 4   5    .text   ascii   HPSP
165  0x00005782 0x00406382 5   6    .text   ascii   D$ h8
166  0x000057e7 0x004063e7 4   6    .text   utf8    ǍL$D blocks=Latin Extended-B,Basic Latin
167  0x000057fe 0x004063fe 6   8    .text   utf8    ӋD$,Wj blocks=Cyrillic,Basic Latin
168  0x0000583e 0x0040643e 5   6    .text   ascii   D$ Pj
169  0x00005849 0x00406449 5   6    .text   ascii   D$@PW
170  0x0000584f 0x0040644f 4   5    .text   ascii   D$(P
171  0x0000587b 0x0040647b 9   10   .text   ascii   D$\f9|$$t1
172  0x000058b2 0x004064b2 6   7    .text   ascii   D$\f9|$
173  0x000058d7 0x004064d7 4   5    .text   ascii   _^[3
174  0x00005905 0x00406505 4   5    .text   ascii   D$\fP
175  0x00005942 0x00406542 4   5    .text   ascii   u\bSW
176  0x0000597b 0x0040657b 4   7    .text   utf8    D$$葐 blocks=Basic Latin,CJK Unified Ideographs
177  0x0000599f 0x0040659f 5   6    .text   ascii   L$0QP
178  0x000059a5 0x004065a5 4   5    .text   ascii   D$(P
179  0x00005a3b 0x0040663b 4   5    .text   ascii   M\fVj
180  0x00005aab 0x004066ab 4   7    .text   utf8    |ыù8 blocks=Basic Latin,Cyrillic,Latin-1 Supplement
181  0x00005b73 0x00406773 4   7    .text   utf8    \b3Kω blocks=Basic Latin,Greek and Coptic
182  0x00005ceb 0x004068eb 4   5    .text   ascii   @t\bj
183  0x00005d4e 0x0040694e 4   6    .text   utf8    ;U\fr
184  0x00005daf 0x004069af 6   8    .text   utf8    \b3ʋU\f3 blocks=Basic Latin,IPA Extensions
185  0x00005dc4 0x004069c4 4   6    .text   utf8    3щH  blocks=Basic Latin,Cyrillic
186  0x00005dca 0x004069ca 6   8    .text   utf8    H\b3ʉH( blocks=Basic Latin,IPA Extensions
187  0x00005dd5 0x004069d5 6   8    .text   utf8    P\f3щP, blocks=Basic Latin,Cyrillic
188  0x00005e1b 0x00406a1b 4   6    .text   utf8    3щH0 blocks=Basic Latin,Cyrillic
189  0x00005e23 0x00406a23 6   8    .text   utf8    3ʉH83H blocks=Basic Latin,IPA Extensions
190  0x00005e9a 0x00406a9a 5   7    .text   utf8    H\b3ʉP blocks=Basic Latin,IPA Extensions
191  0x00005ea2 0x00406aa2 6   8    .text   utf8    P\f3щH  blocks=Basic Latin,Cyrillic
192  0x00005eac 0x00406aac 6   8    .text   utf8    3ʉH(3H blocks=Basic Latin,IPA Extensions
193  0x00005f1b 0x00406b1b 5   7    .text   utf8    H\b3ʉH blocks=Basic Latin,IPA Extensions
194  0x00005f6a 0x00406b6a 4   5    .text   ascii   @t\bj
195  0x00006033 0x00406c33 4   5    .text   ascii   L$\fu
196  0x00006063 0x00406c63 4   5    .text   ascii   _^[3
197  0x000060e3 0x00406ce3 4   5    .text   ascii   313Q
198  0x000061a5 0x00406da5 4   6    .text   utf8    #؉}\b blocks=Basic Latin,Arabic
199  0x0000624b 0x00406e4b 4   5    .text   ascii   ]\f3q
200  0x000063c0 0x00406fc0 4   5    .text   ascii   3y\b#
201  0x000065ee 0x004071ee 4   5    .text   ascii   3Y\b#
202  0x00006615 0x00407215 4   5    .text   ascii   \b3y\f
203  0x000066bb 0x004072bb 4   5    .text   ascii   ]\b3y
204  0x00006787 0x00407387 4   6    .text   utf8    #؉}\b blocks=Basic Latin,Arabic
205  0x000067eb 0x004073eb 6   7    .text   ascii   3y\b3Q\f
206  0x000069a1 0x004075a1 5   6    .text   ascii   SVWuf
207  0x000069ec 0x004075ec 5   6    .text   ascii   0\b@Nu
208  0x00006a34 0x00407634 4   5    .text   ascii   \a@Iu
209  0x00006a6b 0x0040766b 4   5    .text   ascii   QSV3
210  0x00006a8d 0x0040768d 4   5    .text   ascii   ;M\fr
211  0x00006ab4 0x004076b4 4   5    .text   ascii   T\a\bG
212  0x00006acf 0x004076cf 4   5    .text   ascii   QQSV
213  0x00006b0f 0x0040770f 5   7    .text   utf8    \nD\b\b2
214  0x00006b5a 0x0040775a 11  12   .text   ascii   JtwJtWJt2Jt
215  0x00006bf8 0x004077f8 4   6    .text   utf8    U\b+Ѓ blocks=Basic Latin,Cyrillic
216  0x00006c09 0x00407809 4   5    .text   ascii   ;U\ft
217  0x00006cce 0x004078ce 4   5    .text   ascii   7YY^
218  0x00006d5e 0x0040795e 5   6    .text   ascii   QSVj0
219  0x00006d80 0x00407980 4   5    .text   ascii   ;M\bt
220  0x00006d89 0x00407989 6   7    .text   ascii   X;E\bsC
221  0x00006db7 0x004079b7 4   5    .text   ascii   \a97s
222  0x00006dd7 0x004079d7 4   5    .text   ascii   \a+E\b
223  0x00006ded 0x004079ed 4   5    .text   ascii   QSVW
224  0x00006e41 0x00407a41 4   6    .text   utf8    u\t3+
225  0x00006ec5 0x00407ac5 6   7    .text   ascii   E\bSW9F
226  0x00006feb 0x00407beb 4   5    .text   ascii   \f9E\b
227  0x0000705a 0x00407c5a 4   5    .text   ascii   I\bVW
228  0x0000714b 0x00407d4b 4   5    .text   ascii   8-t?
229  0x00007244 0x00407e44 5   6    .text   ascii   u\nG;}
230  0x000072d9 0x00407ed9 5   6    .text   ascii   \t2O@;
231  0x000072ed 0x00407eed 4   5    .text   ascii   M\bVW
232  0x000073e2 0x00407fe2 4   5    .text   ascii   t9;^
233  0x0000744c 0x0040804c 5   6    .text   ascii   w{SV;
234  0x0000748f 0x0040808f 7   8    .text   ascii   v2j Y+M
235  0x000075e7 0x004081e7 4   6    .text   utf8    [_^Ë blocks=Basic Latin,Latin-1 Supplement
236  0x00007632 0x00408232 5   6    .text   ascii   QQSVW
237  0x000076f6 0x004082f6 4   5    .text   ascii   999\e
238  0x00007726 0x00408326 4   6    .text   utf8    V+؉M blocks=Basic Latin,Arabic
239  0x0000783c 0x0040843c 4   5    .text   ascii   7_^]
240  0x0000788c 0x0040848c 4   5    .text   ascii   7_^]
241  0x00007b36 0x00408736 6   7    .text   ascii   u\f9u\bu
242  0x00007b5d 0x0040875d 4   5    .text   ascii   9M\bu
243  0x00007c0b 0x0040880b 5   7    .text   utf8    Ku܋E\f blocks=Basic Latin,Syriac
244  0x00007c6a 0x0040886a 5   6    .text   ascii   \SVWj
245  0x00007ce4 0x004088e4 4   6    .text   utf8    ލD$, blocks=Thaana,Basic Latin
246  0x00007dce 0x004089ce 5   6    .text   ascii   D$<NH
247  0x00007e14 0x00408a14 4   5    .text   ascii   D$,P
248  0x00007e23 0x00408a23 4   6    .text   utf8    ӍD$, blocks=Cyrillic,Basic Latin
249  0x00007e2f 0x00408a2f 4   6    .text   utf8    yۋ\$ blocks=Basic Latin,Arabic
250  0x00007e36 0x00408a36 4   6    .text   utf8    ӍD$8 blocks=Cyrillic,Basic Latin
251  0x00007e49 0x00408a49 4   5    .text   ascii   L$\f;
252  0x00007e96 0x00408a96 4   5    .text   ascii   t$$3
253  0x00007eb3 0x00408ab3 4   5    .text   ascii   !|$$
254  0x00007ef7 0x00408af7 5   6    .text   ascii   D$HPP
255  0x00007f6e 0x00408b6e 4   5    .text   ascii   D$<P
256  0x00007f73 0x00408b73 4   5    .text   ascii   D$LP
257  0x00007fa2 0x00408ba2 4   5    .text   ascii   D$,P
258  0x00007fbc 0x00408bbc 4   5    .text   ascii   D$0P
259  0x00007ff7 0x00408bf7 4   5    .text   ascii   D$,P
260  0x000080cc 0x00408ccc 4   5    .text   ascii   u/PV
261  0x0000821d 0x00408e1d 4   5    .text   ascii   E\bSV
262  0x0000831b 0x00408f1b 4   6    .text   utf8    Ov\fǅ blocks=Basic Latin,Latin Extended-B
263  0x00008886 0x00409486 4   5    .text   ascii   $SVW
264  0x000089f7 0x004095f7 4   5    .text   ascii   lSVW
265  0x00008e65 0x00409a65 5   6    .text   ascii   A;M\fr
266  0x00008ead 0x00409aad 4   6    .text   utf8    r܍~L blocks=Basic Latin,Syriac
267  0x00008fc9 0x00409bc9 4   5    .text   ascii   \at\bj
268  0x0000900e 0x00409c0e 4   5    .text   ascii   Yj\bX
269  0x00009099 0x00409c99 5   6    .text   ascii   t/j@j
270  0x000090e1 0x00409ce1 4   5    .text   ascii   P$Y3
271  0x000090f9 0x00409cf9 7   8    .text   ascii   tB9Q\bu=
272  0x00009174 0x00409d74 4   5    .text   ascii   ;u\fw
273  0x000091d2 0x00409dd2 4   5    .text   ascii   u-;y
274  0x00009202 0x00409e02 6   7    .text   ascii   E\b;E\fu
275  0x000092a9 0x00409ea9 4   5    .text   ascii   V(RQ
276  0x0000930b 0x00409f0b 5   6    .text   ascii   9V\bu\v
277  0x00009319 0x00409f19 5   7    .text   utf8    3ۋE\b+ blocks=Basic Latin,Arabic
278  0x00009347 0x00409f47 4   5    .text   ascii   N(QW
279  0x00009437 0x0040a037 4   5    .text   ascii   E\fS3
280  0x000094d4 0x0040a0d4 4   5    .text   ascii   U\bSV
281  0x000094dd 0x0040a0dd 4   6    .text   utf8    }\f3ۋ blocks=Basic Latin,Arabic
282  0x00009501 0x0040a101 4   5    .text   ascii   _^[]
283  0x000096a0 0x0040a2a0 5   7    .text   utf8    3\vN$;
284  0x000096c7 0x0040a2c7 4   5    .text   ascii   V(RQ
285  0x000096d9 0x0040a2d9 6   7    .text   ascii   u>9F\bu
286  0x00009731 0x0040a331 10  11   .text   ascii   tPIt=It*It
287  0x00009744 0x0040a344 4   6    .text   utf8    ]Ã`\f blocks=Basic Latin,Latin-1 Supplement
288  0x00009764 0x0040a364 4   6    .text   utf8    @\fР@ blocks=Basic Latin,Cyrillic
289  0x0000984f 0x0040a44f 4   5    .text   ascii   YY_]
290  0x0000986f 0x0040a46f 5   7    .text   utf8    YY^]ø blocks=Basic Latin,Latin-1 Supplement
291  0x000099e4 0x0040a5e4 4   5    .text   ascii   YY^]
292  0x00009a5d 0x0040a65d 6   7    .text   ascii   E\bSVWh
293  0x00009af8 0x0040a6f8 4   6    .text   utf8    YY3\r
294  0x00009bec 0x0040a7ec 4   5    .text   ascii   _^[3
295  0x00009c0c 0x0040a80c 5   6    .text   ascii   SVWj0
296  0x00009d7b 0x0040a97b 5   6    .text   ascii   E\bSVW
297  0x00009dab 0x0040a9ab 4   5    .text   ascii   t\rW3
298  0x00009db8 0x0040a9b8 7   8    .text   ascii   uh9}\fvR
299  0x00009dc6 0x0040a9c6 5   7    .text   utf8    )uč~  blocks=Basic Latin,Latin Extended-A
300  0x00009e0b 0x0040aa0b 5   6    .text   ascii   \f)]\fu
301  0x00009e1f 0x0040aa1f 4   6    .text   utf8    Y3\vM
302  0x00009e43 0x0040aa43 4   5    .text   ascii   YYY]
303  0x0000a296 0x0040ae96 4   5    .text   ascii   QSVW
304  0x0000a2b7 0x0040aeb7 4   5    .text   ascii   YYj\b
305  0x0000a321 0x0040af21 4   5    .text   ascii   QSVW
306  0x0000a428 0x0040b028 6   7    .text   ascii   %33333
307  0x0000a5a3 0x0040b1a3 5   6    .text   ascii   33333
308  0x0000a61d 0x0040b21d 4   5    .text   ascii   \at\bj
309  0x0000a75e 0x0040b35e 5   6    .text   ascii   33333
310  0x0000ab11 0x0040b711 5   6    .text   ascii   33333
311  0x0000ab8c 0x0040b78c 4   5    .text   ascii   \at\bj
312  0x0000ac67 0x0040b867 4   6    .text   utf8    X]ÍP blocks=Basic Latin,Latin-1 Supplement
313  0x0000ac7a 0x0040b87a 4   6    .text   utf8    4ыU\b blocks=Basic Latin,Cyrillic
314  0x0000acbb 0x0040b8bb 4   5    .text   ascii   YYj 
315  0x0000acdb 0x0040b8db 4   5    .text   ascii   t\tSW
316  0x0000ad9c 0x0040b99c 6   8    .text   utf8    E\fS3ۃ} blocks=Basic Latin,Arabic
317  0x0000adee 0x0040b9ee 4   6    .text   utf8    ы8;x blocks=Cyrillic,Basic Latin
318  0x0000ae04 0x0040ba04 6   8    .text   utf8    j\bY3\r}
319  0x0000ae1a 0x0040ba1a 5   7    .text   utf8    Pj 3ɋ blocks=Basic Latin,Latin Extended-B
320  0x0000af0a 0x0040bb0a 6   7    .text   ascii   HHt'Ht
321  0x0000af14 0x0040bb14 5   6    .text   ascii   Ht\fHt
322  0x0000af41 0x0040bb41 5   7    .text   utf8    t"W3\v
323  0x0000af5f 0x0040bb5f 4   5    .text   ascii   V\fY3
324  0x0000af97 0x0040bb97 4   5    .text   ascii   P\fY3
325  0x0000b070 0x0040bc70 5   6    .text   ascii   P(YY3
326  0x0000b08d 0x0040bc8d 4   5    .text   ascii   P,Y3
327  0x0000b318 0x0040bf18 4   5    .text   ascii   #y\f\v
328  0x0000b6f7 0x0040c2f7 4   6    .text   utf8    \v3Ӊ] blocks=Basic Latin,Cyrillic
329  0x0000b7e0 0x0040c3e0 4   5    .text   ascii   M\fSW
330  0x0000b81d 0x0040c41d 6   7    .text   ascii   ]\b)]\f3
331  0x0000b83e 0x0040c43e 5   6    .text   ascii   m\f@Ku
332  0x0000b85c 0x0040c45c 4   5    .text   ascii   \f_[]
333  0x0000b8c5 0x0040c4c5 5   7    .text   utf8    jxX+ǅ blocks=Basic Latin,Latin Extended-B
334  0x0000b8cc 0x0040c4cc 5   6    .text   ascii   t\rPhH
335  0x0000b953 0x0040c553 4   6    .text   utf8    _3͈C blocks=Basic Latin,Combining Diacritical Marks
336  0x0000b9cd 0x0040c5cd 4   5    .text   ascii   E\bSV
337  0x0000b9f8 0x0040c5f8 5   6    .text   ascii   FXj6P
338  0x0000ba29 0x0040c629 4   5    .text   ascii   A@Ou
339  0x0000ba36 0x0040c636 5   6    .text   ascii   FXj@P
340  0x0000bd33 0x0040c933 5   6    .text   ascii   #_\f3_
341  0x0000bd8b 0x0040c98b 4   5    .text   ascii   E\b3E
342  0x0000bdad 0x0040c9ad 4   5    .text   ascii   E\b3E
343  0x0000bdf6 0x0040c9f6 5   6    .text   ascii   #E\b3E
344  0x0000be10 0x0040ca10 4   5    .text   ascii   E\b3E
345  0x0000be35 0x0040ca35 4   5    .text   ascii   E\b3E
346  0x0000be73 0x0040ca73 4   6    .text   utf8    ]؉E\b blocks=Basic Latin,Arabic
347  0x0000be7e 0x0040ca7e 5   6    .text   ascii   #E\b3E
348  0x0000be9b 0x0040ca9b 4   5    .text   ascii   E\b3E
349  0x0000bebd 0x0040cabd 4   5    .text   ascii   E\b3E
350  0x0000bf06 0x0040cb06 5   6    .text   ascii   #E\b3E
351  0x0000bf20 0x0040cb20 4   5    .text   ascii   E\b3E
352  0x0000bf7e 0x0040cb7e 6   8    .text   utf8    ]܉E\b3E blocks=Basic Latin,Syriac
353  0x0000bf92 0x0040cb92 4   5    .text   ascii   QZ^&
354  0x0000c000 0x0040cc00 4   5    .text   ascii   E\b3E
355  0x0000c082 0x0040cc82 4   5    .text   ascii   E\b3E
356  0x0000c101 0x0040cd01 4   5    .text   ascii   E\b3E
357  0x0000c11d 0x0040cd1d 5   7    .text   utf8    E\b3؉] blocks=Basic Latin,Arabic
358  0x0000c17b 0x0040cd7b 6   8    .text   utf8    ]܉E\b3E blocks=Basic Latin,Syriac
359  0x0000c197 0x0040cd97 5   7    .text   utf8    ]\b3؉E blocks=Basic Latin,Arabic
