Metadata Signature: 0x6c4 0x10001424a5342 12
.NET Version: v4.0.30319
Number of Metadata Streams: 5
DirectoryAddress: 6c Size: 440
Stream name: #~ 4
DirectoryAddress: 4ac Size: 548
Stream name: #Strings 12
DirectoryAddress: 9f4 Size: 1b4
Stream name: #US 4
DirectoryAddress: ba8 Size: 10
Stream name: #GUID 8
DirectoryAddress: bb8 Size: 260
Stream name: #Blob 8
[Strings]
nth paddr      vaddr      len size section type    string
77  0x00000f18 0x00402d18 12  13   .text   ascii   CS_installer
78  0x00000f25 0x00402d25 29  30   .text   ascii   Microsoft.Win32.TaskScheduler
79  0x00000f43 0x00402d43 11  12   .text   ascii   IEnumerator
80  0x00000f4f 0x00402d4f 13  14   .text   ascii   GetEnumerator
81  0x00000f5d 0x00402d5d 5   6    .text   ascii   .ctor
82  0x00000f63 0x00402d63 6   7    .text   ascii   IntPtr
83  0x00000f6a 0x00402d6a 18  19   .text   ascii   System.Diagnostics
84  0x00000f7d 0x00402d7d 31  32   .text   ascii   System.Runtime.CompilerServices
85  0x00000f9d 0x00402d9d 14  15   .text   ascii   DebuggingModes
86  0x00000fac 0x00402dac 10  11   .text   ascii   AddMinutes
87  0x00000fb7 0x00402db7 11  12   .text   ascii   FromMinutes
88  0x00000fc3 0x00402dc3 13  14   .text   ascii   NullableFlags
89  0x00000fd1 0x00402dd1 4   5    .text   ascii   args
90  0x00000fd6 0x00402dd6 22  23   .text   ascii   Microsoft.CodeAnalysis
91  0x00000fed 0x00402ded 12  13   .text   ascii   get_AllTasks
92  0x00000ffa 0x00402dfa 8   9    .text   ascii   Contains
93  0x00001003 0x00402e03 11  12   .text   ascii   get_Actions
94  0x0000100f 0x00402e0f 18  19   .text   ascii   System.Collections
95  0x00001022 0x00402e22 9   10   .text   ascii   get_Chars
96  0x0000102c 0x00402e2c 12  13   .text   ascii   get_Triggers
97  0x00001039 0x00402e39 16  17   .text   ascii   AttributeTargets
98  0x0000104a 0x00402e4a 6   7    .text   ascii   Concat
99  0x00001051 0x00402e51 6   7    .text   ascii   Object
100 0x00001058 0x00402e58 11  12   .text   ascii   op_Explicit
101 0x00001064 0x00402e64 4   5    .text   ascii   Exit
102 0x00001069 0x00402e69 11  12   .text   ascii   Environment
103 0x00001075 0x00402e75 11  12   .text   ascii   get_Current
104 0x00001081 0x00402e81 8   9    .text   ascii   MoveNext
105 0x0000108a 0x00402e8a 11  12   .text   ascii   ReadAllText
106 0x00001096 0x00402e96 7   8    .text   ascii   get_Now
107 0x0000109e 0x00402e9e 10  11   .text   ascii   MessageBox
108 0x000010a9 0x00402ea9 11  12   .text   ascii   ContainsKey
109 0x000010bc 0x00402ebc 9   19   .text   utf16le _meta.txt
110 0x000010d0 0x00402ed0 34  70   .text   utf16le Install Error, incompatible system
111 0x00001116 0x00402f16 5   11   .text   utf16le Error
112 0x00001122 0x00402f22 57  115  .text   utf16le powershell -ExecutionPolicy Bypass -WindowStyle Hidden -E
113 0x00001196 0x00402f96 12  25   .text   utf16le Example task
114 0x000013dc 0x004031dc 22  23   .text   ascii   WrapNonExceptionThrows
115 0x00001400 0x00403200 26  27   .text   ascii   .NETFramework,Version=v4.8
116 0x0000141f 0x0040321f 20  21   .text   ascii   FrameworkDisplayName
117 0x00001434 0x00403234 18  19   .text   ascii   .NET Framework 4.8
118 0x00001449 0x00403249 13  14   .text   ascii   \fCS_installer
119 0x0000145b 0x0040325b 8   9    .text   ascii   \aRelease
120 0x00001468 0x00403268 8   9    .text   ascii   \a1.0.0.0
121 0x00001476 0x00403276 5   6    .text   ascii   1.0.0
122 0x0000148d 0x0040328d 14  15   .text   ascii   \rAllowMultiple
123 0x0000149e 0x0040329e 10  11   .text   ascii   \tInherited
124 0x000014b4 0x004032b4 14  15   .text   ascii   \rAllowMultiple
125 0x000014c5 0x004032c5 10  11   .text   ascii   \tInherited
126 0x00001514 0x00403314 4   5    .text   ascii   RSDS
127 0x0000151c 0x0040331c 4   5    .text   ascii   H\n$B
128 0x0000152c 0x0040332c 76  77   .text   ascii   Z:\bundle_installer\CS_installer\obj\Release\net48\win7-x86\CS_installer.pdb
129 0x000015af 0x004033af 11  12   .text   ascii   _CorExeMain
130 0x000015bb 0x004033bb 11  12   .text   ascii   mscoree.dll
131 0x00001854 0x00404254 6   8    .rsrc   utf8    U@\eޕp/ blocks=Basic Latin,Thaana
132 0x000018af 0x004042af 4   5    .rsrc   ascii   -U@\e
133 0x00001a6f 0x0040446f 4   5    .rsrc   ascii   -U@\e
134 0x00001afd 0x004044fd 4   7    .rsrc   utf8    `'8 blocks=Basic Latin,Private Use Area
135 0x00001b14 0x00404514 6   8    .rsrc   utf8    UA\eߕp/ blocks=Basic Latin,NKo
136 0x00001d86 0x00404786 4   6    .rsrc   utf8    \tތj, blocks=Basic Latin,Thaana
137 0x000023e6 0x00404de6 4   6    .rsrc   utf8    \tތj, blocks=Basic Latin,Thaana
138 0x00005c01 0x00408601 5   6    .rsrc   ascii   PNG\r\n
139 0x00005c0b 0x0040860b 5   6    .rsrc   ascii   \rIHDR
140 0x00005c23 0x00408623 7   8    .rsrc   ascii   `@IDATx
141 0x00005c55 0x00408655 5   6    .rsrc   ascii   !\t&!\t
142 0x00005c87 0x00408687 5   6    .rsrc   ascii   0;{fv
143 0x00005cda 0x004086da 5   6    .rsrc   ascii   |\t=p\t
144 0x00005cfd 0x004086fd 4   5    .rsrc   ascii   C$\f 
145 0x00005d16 0x00408716 4   5    .rsrc   ascii   $\f A
146 0x00005d71 0x00408771 4   5    .rsrc   ascii   CV>x
147 0x00005dce 0x004087ce 5   9    .rsrc   utf8    ہ݀+ڍK blocks=Arabic,Syriac,Basic Latin
148 0x00005e24 0x00408824 7   8    .rsrc   ascii   /\g>p/0
149 0x00005e68 0x00408868 4   5    .rsrc   ascii   <\b\\t
150 0x00005e87 0x00408887 4   5    .rsrc   ascii   ?|,a
151 0x00005e8c 0x0040888c 5   6    .rsrc   ascii   &0:Sg
152 0x00005ed1 0x004088d1 4   5    .rsrc   ascii   D+0\e
153 0x00005edb 0x004088db 4   5    .rsrc   ascii   FAO 
154 0x00005ef3 0x004088f3 5   6    .rsrc   ascii   F0Zzd
155 0x00005f12 0x00408912 7   9    .rsrc   utf8    cԘ@<\e@( blocks=Basic Latin,Cyrillic Supplement
156 0x00005f27 0x00408927 6   7    .rsrc   ascii   BFI72\b
157 0x00005fa3 0x004089a3 4   5    .rsrc   ascii   6EBB
158 0x00005fcc 0x004089cc 4   5    .rsrc   ascii   r9EB
159 0x00005ff9 0x004089f9 4   5    .rsrc   ascii   {t?]
160 0x00006009 0x00408a09 4   5    .rsrc   ascii   t*rO
161 0x00006017 0x00408a17 7   8    .rsrc   ascii   \rrLGD^5
162 0x0000604d 0x00408a4d 4   6    .rsrc   utf8    Fgɤm blocks=Basic Latin,IPA Extensions
163 0x000060a5 0x00408aa5 4   5    .rsrc   ascii   8=R_
164 0x00006103 0x00408b03 7   8    .rsrc   ascii   `}\ryz+"
165 0x0000611d 0x00408b1d 4   5    .rsrc   ascii   6ual
166 0x0000612f 0x00408b2f 5   6    .rsrc   ascii   4Z<N\a
167 0x00006148 0x00408b48 4   5    .rsrc   ascii   _8.(
168 0x0000614e 0x00408b4e 4   5    .rsrc   ascii   \r&\n/
169 0x000061a2 0x00408ba2 4   5    .rsrc   ascii   R<\eK
170 0x000061ae 0x00408bae 4   5    .rsrc   ascii   EmLF
171 0x000061cb 0x00408bcb 5   6    .rsrc   ascii   Vzk*q
172 0x0000621a 0x00408c1a 6   7    .rsrc   ascii   !OI]\t,
173 0x0000622f 0x00408c2f 4   5    .rsrc   ascii   R<\aK
174 0x00006268 0x00408c68 4   5    .rsrc   ascii   s /(
175 0x000062f1 0x00408cf1 5   6    .rsrc   ascii   EPkH-
176 0x00006307 0x00408d07 4   7    .rsrc   utf8    )餗-f blocks=Basic Latin,CJK Unified Ideographs
177 0x0000636b 0x00408d6b 4   5    .rsrc   ascii   FTkH
178 0x000063c3 0x00408dc3 5   6    .rsrc   ascii   tv  D
179 0x000063ec 0x00408dec 5   7    .rsrc   utf8    2Ɛ>u! blocks=Basic Latin,Latin Extended-B
180 0x000063f5 0x00408df5 7   9    .rsrc   utf8    Ɣ_,\eAgK blocks=Latin Extended-B,Basic Latin
181 0x00006402 0x00408e02 6   7    .rsrc   ascii   \r&\n/U"
182 0x0000641b 0x00408e1b 9   10   .rsrc   ascii   u`KXM@mH"
183 0x00006445 0x00408e45 4   6    .rsrc   utf8    Mʤr$ blocks=Basic Latin,IPA Extensions
184 0x00006480 0x00408e80 4   5    .rsrc   ascii   [I+]
185 0x00006491 0x00408e91 5   6    .rsrc   ascii   H)(%{
186 0x000064af 0x00408eaf 4   6    .rsrc   utf8    6nԘ@ blocks=Basic Latin,Cyrillic Supplement
187 0x00006508 0x00408f08 5   6    .rsrc   ascii   #&_v'
188 0x00006530 0x00408f30 4   6    .rsrc   utf8    lTܛ@ blocks=Basic Latin,Syriac
189 0x0000653f 0x00408f3f 4   5    .rsrc   ascii   ZE&`
190 0x00006559 0x00408f59 6   7    .rsrc   ascii   \fS&L#k
191 0x000065ab 0x00408fab 4   6    .rsrc   utf8    .Љvc blocks=Basic Latin,Cyrillic
192 0x0000662a 0x0040902a 5   6    .rsrc   ascii   ADcL&
193 0x00006635 0x00409035 4   7    .rsrc   utf8    f܊˽q blocks=Basic Latin,Syriac,Spacing Modifier Letters
194 0x00006659 0x00409059 6   7    .rsrc   ascii   S^!jcJ
195 0x0000667a 0x0040907a 4   6    .rsrc   utf8    ܉d/8 blocks=Syriac,Basic Latin
196 0x000066ae 0x004090ae 4   7    .rsrc   utf8    ݑߖ2R blocks=Arabic Supplement,NKo,Basic Latin
197 0x000066dd 0x004090dd 5   6    .rsrc   ascii   0ZKV`
198 0x00006721 0x00409121 5   7    .rsrc   utf8    ˁ>}\f* blocks=Spacing Modifier Letters,Basic Latin
199 0x0000673d 0x0040913d 4   5    .rsrc   ascii   j+Q\e
200 0x00006742 0x00409142 4   5    .rsrc   ascii   I+] 
201 0x00006763 0x00409163 4   5    .rsrc   ascii   T*|b
202 0x00006772 0x00409172 5   6    .rsrc   ascii   D:)h|
203 0x0000677c 0x0040917c 4   5    .rsrc   ascii   I=.\a
204 0x00006793 0x00409193 5   6    .rsrc   ascii   v|n}|
205 0x000067b2 0x004091b2 4   5    .rsrc   ascii   >q^M
206 0x000067e4 0x004091e4 5   6    .rsrc   ascii   c.,Gk
207 0x000067f2 0x004091f2 6   8    .rsrc   utf8    #0$Ƀ69 blocks=Basic Latin,Latin Extended-B
208 0x00006856 0x00409256 5   6    .rsrc   ascii   7Gr3n
209 0x00006866 0x00409266 5   7    .rsrc   utf8    ի$7Wn blocks=Armenian,Basic Latin
210 0x000068bf 0x004092bf 4   5    .rsrc   ascii   U;q\r
211 0x000068de 0x004092de 12  13   .rsrc   ascii   ^ U'`P\v8zu4Z
212 0x000068ed 0x004092ed 4   5    .rsrc   ascii   j'iD
213 0x00006924 0x00409324 4   5    .rsrc   ascii   I.(%
214 0x00006956 0x00409356 4   6    .rsrc   utf8    M\eޠm blocks=Basic Latin,Thaana
215 0x0000695c 0x0040935c 6   7    .rsrc   ascii   Zlm\rAo
216 0x00006963 0x00409363 4   5    .rsrc   ascii   ut6q
217 0x0000697a 0x0040937a 4   6    .rsrc   utf8    43sʧ blocks=Basic Latin,IPA Extensions
218 0x00006982 0x00409382 4   6    .rsrc   utf8    GÞkR blocks=Basic Latin,Latin-1 Supplement
219 0x00006999 0x00409399 6   7    .rsrc   ascii   }.hw\bl
220 0x000069fa 0x004093fa 4   5    .rsrc   ascii   Lt\$
221 0x00006a1b 0x0040941b 4   7    .rsrc   utf8    t\q啤 blocks=Basic Latin,CJK Unified Ideographs
222 0x00006ada 0x004094da 4   6    .rsrc   utf8    3Ƣ1& blocks=Basic Latin,Latin Extended-B
223 0x00006af2 0x004094f2 6   8    .rsrc   utf8    ؎\6-lD blocks=Arabic,Basic Latin
224 0x00006b0e 0x0040950e 4   5    .rsrc   ascii   ~_'\r
225 0x00006b4f 0x0040954f 4   5    .rsrc   ascii   '%%E
226 0x00006b54 0x00409554 4   5    .rsrc   ascii   w&%%
227 0x00006b8c 0x0040958c 5   6    .rsrc   ascii   \vgk"1
228 0x00006bbb 0x004095bb 4   5    .rsrc   ascii   |WQQ
229 0x00006bde 0x004095de 4   5    .rsrc   ascii   +dd2
230 0x00006c19 0x00409619 7   9    .rsrc   utf8    \vY[a%RӀ blocks=Basic Latin,Cyrillic
231 0x00006c4a 0x0040964a 7   9    .rsrc   utf8    s۩T*233 blocks=Basic Latin,Arabic
232 0x00006c75 0x00409675 9   10   .rsrc   ascii   'RSSCKK\vn
233 0x00006cc5 0x004096c5 5   6    .rsrc   ascii   g_7uk
234 0x00006cf8 0x004096f8 5   7    .rsrc   utf8     PRR¹ blocks=Basic Latin,Latin-1 Supplement
235 0x00006d00 0x00409700 7   8    .rsrc   ascii   Kii)III
236 0x00006d34 0x00409734 8   9    .rsrc   ascii   IX/<RON:
237 0x00006d57 0x00409757 4   5    .rsrc   ascii   t:&O
238 0x00006d7c 0x0040977c 4   6    .rsrc   utf8    ~Ȇ\r\e blocks=Basic Latin,Latin Extended-B
239 0x00006dc3 0x004097c3 6   7    .rsrc   ascii   ~NA 33
240 0x00006dd9 0x004097d9 5   6    .rsrc   ascii   t7=Z8
241 0x00006de1 0x004097e1 4   6    .rsrc   utf8    \e\eٴi blocks=Basic Latin,Arabic
242 0x00006e1c 0x0040981c 4   5    .rsrc   ascii   C/=B
243 0x00006e3c 0x0040983c 5   8    .rsrc   utf8    IIIѾ̰ blocks=Basic Latin,Cyrillic,Combining Diacritical Marks
244 0x00006e65 0x00409865 4   5    .rsrc   ascii   4vRl
245 0x00006e80 0x00409880 6   10   .rsrc   utf8    m;>dѸ blocks=Basic Latin,Private Use Area,Cyrillic
246 0x00006ec0 0x004098c0 4   5    .rsrc   ascii   hkk\v
247 0x00006ece 0x004098ce 6   9    .rsrc   utf8    ،!c,Ɯ\t blocks=Arabic,Basic Latin,Latin Extended-B
248 0x00006f01 0x00409901 4   5    .rsrc   ascii   *\b6&
249 0x00006f95 0x00409995 4   5    .rsrc   ascii   Hii)
250 0x00006fc3 0x004099c3 4   5    .rsrc   ascii   C1-~
251 0x00006fdf 0x004099df 4   5    .rsrc   ascii   ~~>7
252 0x00006ff5 0x004099f5 4   5    .rsrc   ascii   `00s
253 0x00007016 0x00409a16 5   6    .rsrc   ascii   <\vmJj
254 0x00007021 0x00409a21 5   9    .rsrc   utf8    a䓂Ɲ\t\b blocks=Basic Latin,CJK Unified Ideographs Extension A,Latin Extended-B
255 0x00007048 0x00409a48 5   6    .rsrc   ascii   RRSSG
256 0x0000708e 0x00409a8e 5   6    .rsrc   ascii   &v?v#
257 0x000070a5 0x00409aa5 6   8    .rsrc   utf8    ۙ8q"b, blocks=Arabic,Basic Latin
258 0x000070bc 0x00409abc 7   8    .rsrc   ascii   RUUESSS
259 0x000070c6 0x00409ac6 4   5    .rsrc   ascii   h<BW
260 0x000070df 0x00409adf 4   5    .rsrc   ascii   0Hh&
261 0x000070e9 0x00409ae9 5   6    .rsrc   ascii    Fnn\
262 0x00007128 0x00409b28 5   8    .rsrc   utf8    $痐4f" blocks=Basic Latin,CJK Unified Ideographs
263 0x00007130 0x00409b30 6   7    .rsrc   ascii   \v\f\nH.\a
264 0x00007177 0x00409b77 4   5    .rsrc   ascii   IOOg
265 0x00007181 0x00409b81 8   9    .rsrc   ascii   PQQAggg@
266 0x000071bd 0x00409bbd 4   6    .rsrc   utf8    ûXfP blocks=Latin-1 Supplement,Basic Latin
267 0x000071e3 0x00409be3 4   7    .rsrc   utf8    ZfϞ͂ blocks=Basic Latin,Greek and Coptic,Combining Diacritical Marks
268 0x000071ea 0x00409bea 4   5    .rsrc   ascii   \vhhh
269 0x000071f9 0x00409bf9 4   5    .rsrc   ascii   up;)
270 0x00007267 0x00409c67 5   7    .rsrc   utf8    L,Ø=. blocks=Basic Latin,Latin-1 Supplement
271 0x00007286 0x00409c86 4   5    .rsrc   ascii   M`:\n
272 0x000072b0 0x00409cb0 4   5    .rsrc   ascii   ^233
273 0x0000730a 0x00409d0a 6   8    .rsrc   utf8    (bmk`ߓ blocks=Basic Latin,NKo
274 0x00007312 0x00409d12 4   6    .rsrc   utf8    Ӷsm@ blocks=Cyrillic,Basic Latin
275 0x0000738f 0x00409d8f 5   6    .rsrc   ascii   /U>YP
276 0x000073d6 0x00409dd6 4   5    .rsrc   ascii   7$Qt
277 0x00007403 0x00409e03 5   7    .rsrc   utf8    (..fƌ blocks=Basic Latin,Latin Extended-B
278 0x0000742b 0x00409e2b 5   6    .rsrc   ascii   1@-r~
279 0x00007480 0x00409e80 5   6    .rsrc   ascii   3BK3&
280 0x000074ee 0x00409eee 7   8    .rsrc   ascii   RORTk0d
281 0x00007517 0x00409f17 5   6    .rsrc   ascii   +CJe"
282 0x0000757d 0x00409f7d 4   5    .rsrc   ascii   <N;U
283 0x00007585 0x00409f85 7   8    .rsrc   ascii   G/)>ONN
284 0x0000759d 0x00409f9d 5   6    .rsrc   ascii   B\n\n\nX
285 0x000075a9 0x00409fa9 4   5    .rsrc   ascii   \b[{#
286 0x000075ba 0x00409fba 4   5    .rsrc   ascii   1g<]
287 0x000075db 0x00409fdb 4   5    .rsrc   ascii   &_r'
288 0x00007604 0x0040a004 7   9    .rsrc   utf8    S\\̘1cX blocks=Basic Latin,Combining Diacritical Marks
289 0x0000761a 0x0040a01a 4   5    .rsrc   ascii   c.T4
290 0x00007621 0x0040a021 7   8    .rsrc   ascii   $4IfTz#
291 0x00007676 0x0040a076 5   7    .rsrc   utf8    Ǌ2\ry\ blocks=Latin Extended-B,Basic Latin
292 0x000076c1 0x0040a0c1 4   5    .rsrc   ascii   \n?"p
293 0x000076f2 0x0040a0f2 7   8    .rsrc   ascii   x"TZ=:K
294 0x000076fd 0x0040a0fd 4   5    .rsrc   ascii   Q2-(
295 0x00007740 0x0040a140 4   6    .rsrc   utf8    eeel
296 0x000077b8 0x0040a1b8 5   6    .rsrc   ascii   $T:#y
297 0x00007847 0x0040a247 5   6    .rsrc   ascii   *:+6s
298 0x0000785b 0x0040a25b 4   5    .rsrc   ascii   `\b~,
299 0x00007863 0x0040a263 7   8    .rsrc   ascii   Iww7\r\r\r
300 0x00007875 0x0040a275 4   6    .rsrc   utf8    Ν;9x blocks=Greek and Coptic,Basic Latin
301 0x00007894 0x0040a294 7   8    .rsrc   ascii   JKKiiia
302 0x000078ac 0x0040a2ac 7   9    .rsrc   utf8    Si\r\b*5͛ blocks=Basic Latin,Combining Diacritical Marks
303 0x000078be 0x0040a2be 4   6    .rsrc   utf8    ahĈF blocks=Basic Latin,Latin Extended-A
304 0x00007922 0x0040a322 5   7    .rsrc   utf8    PRR´i blocks=Basic Latin,Latin-1 Supplement
305 0x0000792d 0x0040a32d 5   6    .rsrc   ascii   l6'\fA
306 0x00007964 0x0040a364 4   5    .rsrc   ascii   \bl/z
307 0x00007973 0x0040a373 4   6    .rsrc   utf8    EƜ~1 blocks=Basic Latin,Latin Extended-B
308 0x000079a3 0x0040a3a3 6   7    .rsrc   ascii   TUU100
309 0x000079af 0x0040a3af 5   6    .rsrc   ascii   &*++y
310 0x000079c1 0x0040a3c1 10  12   .rsrc   utf8    e˖QZZJJJJX blocks=Basic Latin,Spacing Modifier Letters
311 0x000079cf 0x0040a3cf 5   8    .rsrc   utf8    (**⦛n blocks=Basic Latin,Miscellaneous Mathematical Symbols-B
312 0x000079e1 0x0040a3e1 5   7    .rsrc   utf8    n]Cӆ7 blocks=Basic Latin,Cyrillic
313 0x000079ff 0x0040a3ff 4   5    .rsrc   ascii   p&#l
314 0x00007a07 0x0040a407 5   6    .rsrc   ascii   0"'C(
315 0x00007a0f 0x0040a40f 4   5    .rsrc   ascii   il!%
316 0x00007a5e 0x0040a45e 7   9    .rsrc   utf8    rp,PXXȁ blocks=Basic Latin,Latin Extended-B
317 0x00007aa4 0x0040a4a4 4   6    .rsrc   utf8    "ATѲ blocks=Basic Latin,Cyrillic
318 0x00007b04 0x0040a504 8   9    .rsrc   ascii   GO\em;>Tr
319 0x00007b55 0x0040a555 4   7    .rsrc   utf8    {\z饼 blocks=Basic Latin,CJK Unified Ideographs
320 0x00007b60 0x0040a560 4   5    .rsrc   ascii   6F#s
321 0x00007bde 0x0040a5de 4   6    .rsrc   utf8    )[Tֹ blocks=Basic Latin,Hebrew
322 0x00007c07 0x0040a607 5   6    .rsrc   ascii   2g/Gk
323 0x00007c25 0x0040a625 4   5    .rsrc   ascii   {6A)
324 0x00007cbe 0x0040a6be 4   7    .rsrc   utf8    ky衇8 blocks=Basic Latin,CJK Unified Ideographs
325 0x00007cd1 0x0040a6d1 5   8    .rsrc   utf8    e͚5l۶ blocks=Basic Latin,Combining Diacritical Marks,Arabic
326 0x00007ce6 0x0040a6e6 5   7    .rsrc   utf8    #ƜvQP blocks=Basic Latin,Latin Extended-B
327 0x00007d20 0x0040a720 4   5    .rsrc   ascii   I!T*
328 0x00007d3e 0x0040a73e 4   5    .rsrc   ascii   0PUU
329 0x00007d49 0x0040a749 4   8    .rsrc   utf8    ڸꪫFe blocks=Arabic,Tai Viet,Basic Latin
330 0x00007d5d 0x0040a75d 4   5    .rsrc   ascii   VZ[[
331 0x00007d6e 0x0040a76e 4   5    .rsrc   ascii   g#jt
332 0x00007ddf 0x0040a7df 5   6    .rsrc   ascii   \t\f\f\fp
333 0x00007df0 0x0040a7f0 5   7    .rsrc   utf8    ͛immU blocks=Combining Diacritical Marks,Basic Latin
334 0x00007e78 0x0040a878 4   5    .rsrc   ascii   p```
