[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000f0 0x000000f0 5    6            ascii   Rich{
2    0x00000200 0x00000200 5    6            ascii   .text
3    0x00000227 0x00000227 7    8            ascii   `.rdata
4    0x0000024f 0x0000024f 6    7            ascii   @.data
5    0x00000278 0x00000278 5    6            ascii   .rsrc
6    0x0000029f 0x0000029f 7    8            ascii   @.reloc
7    0x00000465 0x10001065 4    7    .text   utf8    t\tV賘 blocks=Basic Latin,CJK Unified Ideographs
8    0x000006b0 0x100012b0 4    5    .text   ascii   s\b^[
9    0x00000a1e 0x1000161e 4    5    .text   ascii   $?J\f
10   0x00000a2a 0x1000162a 4    5    .text   ascii   $?J\f
11   0x00000a36 0x10001636 4    5    .text   ascii   $?J\f
12   0x00000ad7 0x100016d7 4    5    .text   ascii   <xtB
13   0x00000ae0 0x100016e0 6    7    .text   ascii   <0|\f<9
14   0x00000af0 0x100016f0 6    7    .text   ascii   <a|\f<f
15   0x00000b00 0x10001700 6    7    .text   ascii   <A|}<F
16   0x00000b3d 0x1000173d 5    6    .text   ascii   tBj;P
17   0x00000b58 0x10001758 6    8    .text   utf8    <#tMd$
18   0x00000cd7 0x100018d7 4    5    .text   ascii   E\b_^
19   0x00000ec7 0x10001ac7 4    5    .text   ascii   tZVW
20   0x00000f50 0x10001b50 4    5    .text   ascii   t\b_3
21   0x0000102d 0x10001c2d 4    5    .text   ascii   E\bPS
22   0x00001215 0x10001e15 4    5    .text   ascii   t\nQP
23   0x0000140d 0x1000200d 4    5    .text   ascii   t\nQS
24   0x0000141c 0x1000201c 4    5    .text   ascii   _^[]
25   0x00001453 0x10002053 7    8    .text   ascii   t~_^H[]
26   0x000014c7 0x100020c7 4    5    .text   ascii   t\nQS
27   0x000014d5 0x100020d5 4    5    .text   ascii   _^[]
28   0x000016a0 0x100022a0 4    5    .text   ascii   t\nQP
29   0x000016ae 0x100022ae 4    5    .text   ascii   _^[]
30   0x00001870 0x10002470 4    5    .text   ascii   t\nQP
31   0x0000187e 0x1000247e 4    5    .text   ascii   _^[]
32   0x00001a50 0x10002650 4    5    .text   ascii   t\nQP
33   0x00001a5e 0x1000265e 4    5    .text   ascii   _^[]
34   0x00001c32 0x10002832 4    5    .text   ascii   t1VW
35   0x00001c98 0x10002898 4    5    .text   ascii   ]\bVW
36   0x00001f65 0x10002b65 5    7    .text   utf8    tހ?\nu blocks=Basic Latin,Thaana
37   0x00001f6f 0x10002b6f 8    10   .text   utf8    Պ\a<"t\b<' blocks=Armenian,Basic Latin
38   0x00001f83 0x10002b83 4    5    .text   ascii   8E\vV
39   0x00002025 0x10002c25 6    7    .text   ascii   \a<>u\fG
40   0x00002148 0x10002d48 8    9    .text   ascii   ;N\bu\v_^3
41   0x00002195 0x10002d95 4    5    .text   ascii   \bSVW
42   0x0000235e 0x10002f5e 4    5    .text   ascii   u\r_^
43   0x000028e0 0x100034e0 4    5    .text   ascii   F8_^
44   0x00002a5e 0x1000365e 6    7    .text   ascii   F8[_^]
45   0x00002adb 0x100036db 4    5    .text   ascii   t\nQP
46   0x00002aec 0x100036ec 4    5    .text   ascii   t\nQP
47   0x00002af8 0x100036f8 4    5    .text   ascii   _^[]
48   0x00002bc3 0x100037c3 7    9    .text   utf8    _^[Ë\aSj blocks=Basic Latin,Latin-1 Supplement
49   0x00002bd0 0x100037d0 5    6    .text   ascii   P@_^[
50   0x00002caf 0x100038af 4    6    .text   utf8    3ۃ=\b blocks=Basic Latin,Arabic
51   0x00002d65 0x10003965 4    5    .text   ascii   ~8_[
52   0x00002d75 0x10003975 6    7    .text   ascii   F8;ND~
53   0x00002e3f 0x10003a3f 4    6    .text   utf8    3ۃ=\b blocks=Basic Latin,Arabic
54   0x00002ece 0x10003ace 4    6    .text   utf8    +ӍA( blocks=Basic Latin,Cyrillic
55   0x00002ee5 0x10003ae5 4    5    .text   ascii   ~8_[
56   0x00002ef5 0x10003af5 6    7    .text   ascii   F8;ND~
57   0x00002fbc 0x10003bbc 5    7    .text   utf8    3ҍOpf blocks=Basic Latin,Cyrillic
58   0x00003044 0x10003c44 6    7    .text   ascii   F8;ND~
59   0x000030de 0x10003cde 4    6    .text   utf8    3Ƀ=\b blocks=Basic Latin,Latin Extended-B
60   0x00003173 0x10003d73 4    6    .text   utf8    +эH4 blocks=Basic Latin,Cyrillic
61   0x00003199 0x10003d99 6    7    .text   ascii   F8;ND~
62   0x000032b7 0x10003eb7 10   11   .text   ascii   F0@;F,~JSW
63   0x00003315 0x10003f15 4    5    .text   ascii   F0^]
64   0x0000338d 0x10003f8d 4    5    .text   ascii   p0^]
65   0x00003398 0x10003f98 4    5    .text   ascii   p0^]
66   0x0000340d 0x1000400d 4    5    .text   ascii   p0^]
67   0x00003418 0x10004018 4    5    .text   ascii   p0^]
68   0x00003491 0x10004091 4    5    .text   ascii   p0^]
69   0x0000349c 0x1000409c 4    5    .text   ascii   p0^]
70   0x0000351d 0x1000411d 4    5    .text   ascii   p0^]
71   0x00003528 0x10004128 4    5    .text   ascii   p0^]
72   0x0000354f 0x1000414f 4    5    .text   ascii   p0^]
73   0x0000355a 0x1000415a 4    5    .text   ascii   p0^]
74   0x00003644 0x10004244 4    5    .text   ascii   M\fu\b
75   0x000037a3 0x100043a3 5    6    .text   ascii   E\fh D
76   0x00003909 0x10004509 4    5    .text   ascii   SVW3
77   0x00003957 0x10004557 4    5    .text   ascii   j@Pj
78   0x00003cfa 0x100048fa 4    6    .text   utf8    tRǅ< blocks=Basic Latin,Latin Extended-B
79   0x00003dd7 0x100049d7 4    7    .text   utf8    ӍMȍQ blocks=Cyrillic,Basic Latin,Latin Extended-B
80   0x00003e53 0x10004a53 5    6    .text   ascii   t5Phx
81   0x00003e62 0x10004a62 4    5    .text   ascii   \b_^[
82   0x00003eba 0x10004aba 5    6    .text   ascii   f9\atP
83   0x00003f78 0x10004b78 5    6    .text   ascii   PWj\aj
