[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000ae 0x000000ae 5   8            utf8    Aʧ"Jʒ blocks=Basic Latin,IPA Extensions
2    0x000000b6 0x000000b6 5   8            utf8    Aʧ"Eʒ blocks=Basic Latin,IPA Extensions
3    0x000000d8 0x000000d8 4   5            ascii   Rich
4    0x000001e0 0x000001e0 5   6            ascii   .text
5    0x00000207 0x00000207 7   8            ascii   `.rdata
6    0x00000258 0x00000258 5   6            ascii   .rsrc
7    0x00001005 0x00401005 4   5    .text   ascii   hyG@
8    0x00001240 0x00401240 4   5    .text   ascii   HdQj
9    0x00001290 0x00401290 4   5    .text   ascii   50V@
10   0x00001329 0x00401329 5   8    .text   utf8    U\tEċM blocks=Basic Latin,Latin Extended-A
11   0x00001691 0x00401691 4   5    .text   ascii   M\fQj
12   0x000016dd 0x004016dd 4   5    .text   ascii   5<V@
13   0x000017ba 0x004017ba 4   8    .text   utf8    E؋\r诐 blocks=Basic Latin,Arabic,CJK Unified Ideographs
14   0x0000180e 0x0040180e 4   5    .text   ascii   %8V@
15   0x000018b3 0x004018b3 4   5    .text   ascii   %8V@
16   0x00001986 0x00401986 4   5    .text   ascii   %8V@
17   0x00001a23 0x00401a23 4   5    .text   ascii   %8V@
18   0x00001bd6 0x00401bd6 5   8    .text   utf8    M̉UЋE blocks=Basic Latin,Combining Diacritical Marks,Cyrillic
19   0x00001e4e 0x00401e4e 4   5    .text   ascii   @\f+A
20   0x000021bf 0x004021bf 4   5    .text   ascii   hCH@
21   0x0000233f 0x0040233f 4   5    .text   ascii   hVH@
22   0x00002475 0x00402475 4   5    .text   ascii   hjH@
23   0x0000250d 0x0040250d 4   5    .text   ascii   h}H@
24   0x00002bc0 0x00402bc0 4   5    .text   ascii   h\eI@
25   0x00002cb3 0x00402cb3 4   5    .text   ascii   hLI@
26   0x00002d5c 0x00402d5c 4   9    .text   utf16le jjjj
27   0x00002d88 0x00402d88 8   9    .text   ascii   A\fh4(@Ph
28   0x00002f42 0x00402f42 4   6    .text   utf8    tk3ŋ blocks=Basic Latin,Latin Extended-A
29   0x00002f48 0x00402f48 5   6    .text   ascii   Wu\etV
30   0x00003025 0x00403025 4   7    .text   utf8    M̋Ű blocks=Basic Latin,Combining Diacritical Marks
31   0x00003043 0x00403043 4   7    .text   utf8    ŰE̋ blocks=Basic Latin,Combining Diacritical Marks
32   0x000030de 0x004030de 4   5    .text   ascii   M\fQj
33   0x000030ff 0x004030ff 5   6    .text   ascii   Rhp^@
34   0x00003122 0x00403122 4   5    .text   ascii   E\fPj
35   0x00003137 0x00403137 5   8    .text   utf8    M؉U܋E blocks=Basic Latin,Arabic,Syriac
36   0x00003143 0x00403143 5   6    .text   ascii   QhHa@
37   0x000031f3 0x004031f3 4   5    .text   ascii   uFj\n
38   0x0000323a 0x0040323a 4   5    .text   ascii   aj\nj
39   0x00003387 0x00403387 10  22   .text   utf16le @jjjjjjjjj
40   0x000033bf 0x004033bf 4   9    .text   utf16le @jjj
41   0x000033d9 0x004033d9 5   11   .text   utf16le @jjjj
42   0x000033fb 0x004033fb 6   13   .text   utf16le jjjjjj
43   0x000034e5 0x004034e5 4   5    .text   ascii   hjI@
44   0x00003566 0x00403566 4   5    .text   ascii   h}I@
