[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000c8 0x000000c8 4   5            ascii   Rich
2     0x000001e0 0x000001e0 5   6            ascii   .text
3     0x00000207 0x00000207 7   8            ascii   `.rdata
4     0x0000022f 0x0000022f 6   7            ascii   @.data
5     0x00000258 0x00000258 5   6            ascii   .rsrc
6     0x0000027f 0x0000027f 7   8            ascii   @.reloc
41    0x000016e8 0x004022e8 4   5    .text   ascii   D$`\v
42    0x00001709 0x00402309 4   5    .text   ascii   D$0P
43    0x00001716 0x00402316 4   5    .text   ascii   L$Xd
44    0x00001720 0x00402320 4   5    .text   ascii   Y_^[
45    0x00001725 0x00402325 4   5    .text   ascii   L$@3
46    0x000017ff 0x004023ff 4   5    .text   ascii   AQWV
47    0x00001843 0x00402443 4   6    .text   utf8    Q3\tF
48    0x000018c3 0x004024c3 5   7    .text   utf8    w\nhذ@ blocks=Basic Latin,Arabic
49    0x00001941 0x00402541 5   7    .text   utf8    s\nh0@
50    0x0000195f 0x0040255f 5   7    .text   utf8    w\nhذ@ blocks=Basic Latin,Arabic
51    0x00001999 0x00402599 4   5    .text   ascii   M\fSQ
52    0x00001b64 0x00402764 4   5    .text   ascii   u\bVP
53    0x00001dd1 0x004029d1 4   5    .text   ascii   E\b^_
54    0x00001ddd 0x004029dd 4   5    .text   ascii   E\b^_
55    0x00001def 0x004029ef 4   5    .text   ascii   E\b^_
56    0x00001e09 0x00402a09 4   5    .text   ascii   E\b^_
57    0x00001f6d 0x00402b6d 4   5    .text   ascii   E\b^_
58    0x00001f7b 0x00402b7b 4   5    .text   ascii   E\b^_
59    0x00001f91 0x00402b91 4   5    .text   ascii   E\b^_
60    0x00001fab 0x00402bab 4   5    .text   ascii   E\b^_
61    0x000020b1 0x00402cb1 4   5    .text   ascii   ;u\fr
62    0x000020f8 0x00402cf8 5   6    .text   ascii   uTVWh
63    0x0000212d 0x00402d2d 5   6    .text   ascii   _^t\eh
64    0x00002150 0x00402d50 5   7    .text   utf8    j hص@ blocks=Basic Latin,Arabic
65    0x000021b0 0x00402db0 5   9    .text   utf8    }ԉ]܉} blocks=Basic Latin,Cyrillic Supplement,Syriac
66    0x000021fb 0x00402dfb 6   10   .text   utf8    ]܉]ЉE؋ blocks=Basic Latin,Syriac,Cyrillic,Arabic
67    0x0000227f 0x00402e7f 4   5    .text   ascii   t\bj\b
68    0x00002455 0x00403055 4   6    .text   utf8    X^Ã& blocks=Basic Latin,Latin-1 Supplement
69    0x000024ae 0x004030ae 4   6    .text   utf8    YH]Ë blocks=Basic Latin,Latin-1 Supplement
70    0x000024f9 0x004030f9 5   6    .text   ascii   u\vVVj
71    0x00002580 0x00403180 4   5    .text   ascii   y\bj\e
72    0x000025a6 0x004031a6 4   5    .text   ascii   y\bj\b
73    0x000025b7 0x004031b7 4   5    .text   ascii   y\bj\t
74    0x000025e5 0x004031e5 7   8    .text   ascii   j\nYQPVh
75    0x0000261b 0x0040321b 4   6    .text   utf8    YYËe blocks=Basic Latin,Latin-1 Supplement
76    0x0000265b 0x0040325b 7   8    .text   ascii   E\bVWj\bY
77    0x000027aa 0x004033aa 4   5    .text   ascii   U\bVW
78    0x000027ff 0x004033ff 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
79    0x0000280f 0x0040340f 4   5    .text   ascii   woVW
80    0x00002852 0x00403452 6   7    .text   ascii   u&j\f^9
81    0x00002990 0x00403590 4   5    .text   ascii   oV f
82    0x00002995 0x00403595 4   5    .text   ascii   o^0f
83    0x000029ad 0x004035ad 4   5    .text   ascii   of@f
84    0x000029b2 0x004035b2 4   5    .text   ascii   onPf
85    0x000029b7 0x004035b7 4   5    .text   ascii   ov`f
86    0x000029bc 0x004035bc 4   5    .text   ascii   o~pf
87    0x00002a29 0x00403629 5   6    .text   ascii   \aFGIu
88    0x00002a2f 0x0040362f 5   7    .text   utf8    X^_]ú blocks=Basic Latin,Latin-1 Supplement
89    0x00002a4b 0x0040364b 4   5    .text   ascii   FGIu
90    0x00002a78 0x00403678 4   5    .text   ascii   j\fh8
91    0x00002aab 0x004036ab 4   5    .text   ascii   9\bu,
92    0x00002b08 0x00403708 4   5    .text   ascii   t&:a
93    0x00002bb2 0x004037b2 5   7    .text   utf8    @_^Ã$ blocks=Basic Latin,Latin-1 Supplement
94    0x00002c30 0x00403830 4   5    .text   ascii   j\fhX
95    0x00002d25 0x00403925 4   5    .text   ascii   j\bhx
96    0x00002da9 0x004039a9 4   5    .text   ascii   h%9@
97    0x00002dff 0x004039ff 4   5    .text   ascii   M\b^;
98    0x00002e2e 0x00403a2e 4   6    .text   utf8    }؋]\b blocks=Basic Latin,Arabic
99    0x00002e8d 0x00403a8d 4   5    .text   ascii   t!Ht
100   0x00002efa 0x00403afa 4   6    .text   utf8    Y3\tE
101   0x00002f13 0x00403b13 4   6    .text   utf8    MԉG` blocks=Basic Latin,Cyrillic Supplement
102   0x00002fa7 0x00403ba7 4   6    .text   utf8    EԉG` blocks=Basic Latin,Cyrillic Supplement
103   0x00002fb2 0x00403bb2 5   7    .text   utf8    EЉGd3 blocks=Basic Latin,Cyrillic
104   0x00003169 0x00403d69 5   6    .text   ascii   PPPPP
105   0x00003231 0x00403e31 5   7    .text   utf8    j\bhض@ blocks=Basic Latin,Arabic
106   0x000032d1 0x00403ed1 4   5    .text   ascii   u\bj\r
107   0x000033f2 0x00403ff2 4   5    .text   ascii   F\=p
108   0x00003490 0x00404090 4   5    .text   ascii   u\bj\r
109   0x00003499 0x00404099 6   8    .text   utf8    YËu\bj\f blocks=Basic Latin,Latin-1 Supplement
110   0x000035bb 0x004041bb 4   5    .text   ascii   hx?@
111   0x00003643 0x00404243 5   7    .text   utf8    j\rX]Ë blocks=Basic Latin,Latin-1 Supplement
112   0x00003704 0x00404304 4   6    .text   utf8    ]ËA< blocks=Basic Latin,Latin-1 Supplement
113   0x0000370a 0x0040430a 4   6    .text   utf8    A8PE
114   0x0000376f 0x0040436f 4   5    .text   ascii   _^[]
115   0x0000379a 0x0040439a 4   5    .text   ascii   \bSVW
116   0x00003803 0x00404403 4   5    .text   ascii   Y_^[
117   0x0000380f 0x0040440f 4   6    .text   utf8    \b3ҁ9 blocks=Basic Latin,Cyrillic
118   0x00003834 0x00404434 4   5    .text   ascii   Y_^[
119   0x0000388f 0x0040448f 5   6    .text   ascii   Y__^[
120   0x000038ae 0x004044ae 5   6    .text   ascii   s\b35|
121   0x00003983 0x00404583 4   5    .text   ascii   9csm
122   0x00003991 0x00404591 4   5    .text   ascii   t h$
123   0x000039bf 0x004045bf 6   7    .text   ascii   E\f9X\ft
124   0x00003a34 0x00404634 6   8    .text   utf8    3\vM\b;\f
125   0x00003a6d 0x0040466d 4   5    .text   ascii   u\bWV
126   0x00003b15 0x00404715 5   6    .text   ascii   PPPPP
127   0x00003b29 0x00404729 4   5    .text   ascii   <v*V
128   0x00003b96 0x00404796 6   7    .text   ascii   ^SSSSS
129   0x00003bb2 0x004047b2 6   8    .text   utf8    tA3\n\fG
130   0x00003bc3 0x004047c3 5   6    .text   ascii   Gt\b@=
131   0x00003c7e 0x0040487e 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
132   0x00003cca 0x004048ca 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
133   0x00003ce8 0x004048e8 8   9    .text   ascii   u,9E\ft'9
134   0x00003d18 0x00404918 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
135   0x00003d5a 0x0040495a 4   5    .text   ascii   8csm
136   0x00003d91 0x00404991 4   5    .text   ascii   hOI@
137   0x00003eca 0x00404aca 4   5    .text   ascii   vdj\b
138   0x00003ee5 0x00404ae5 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
139   0x00003f0d 0x00404b0d 4   5    .text   ascii   < w\b
140   0x00003f17 0x00404b17 8   10   .text   utf8    t$<"u\t3Ʌ blocks=Basic Latin,Latin Extended-B
141   0x00003f38 0x00404b38 5   6    .text   ascii   < w\aF
142   0x00003f46 0x00404b46 4   6    .text   utf8    ^Ã=x blocks=Basic Latin,Latin-1 Supplement
143   0x00003fbf 0x00404bbf 5   6    .text   ascii   t?VSP
144   0x00003ffb 0x00404bfb 4   5    .text   ascii   Y[_^
145   0x00004019 0x00404c19 5   6    .text   ascii   PPPPP
146   0x0000403e 0x00404c3e 5   6    .text   ascii   9E\bt\t
147   0x000040fe 0x00404cfe 4   5    .text   ascii   >"u&
148   0x00004148 0x00404d48 10  11   .text   ascii   u\b< tK<\ttG
149   0x000041af 0x00404daf 4   5    .text   ascii   E\b^[
150   0x00004294 0x00404e94 5   6    .text   ascii   wf93t
151   0x0000429d 0x00404e9d 4   5    .text   ascii   f90u
152   0x000042a5 0x00404ea5 4   5    .text   ascii   f90u
153   0x000042b1 0x00404eb1 4   5    .text   ascii   VVV+
154   0x000042b9 0x00404eb9 5   6    .text   ascii   @PSVV
155   0x000042d6 0x00404ed6 4   5    .text   ascii   t*VV
156   0x00004323 0x00404f23 6   7    .text   ascii   j@j ^V
157   0x00004389 0x00404f89 5   6    .text   ascii   SWf9M
158   0x000043c5 0x00404fc5 4   5    .text   ascii   j@j 
159   0x00004402 0x00405002 4   5    .text   ascii   @ \n\n
160   0x0000444c 0x0040504c 4   5    .text   ascii   \bu\vP
161   0x0000462f 0x0040522f 6   7    .text   ascii   URPQQh
162   0x00004645 0x00405245 6   8    .text   utf8    3ĉD$\bd blocks=Basic Latin,Latin Extended-A
163   0x0000465a 0x0040525a 4   5    .text   ascii   L$,3
164   0x000046ac 0x004052ac 6   8    .text   utf8    _^[ËL$ blocks=Basic Latin,Latin-1 Supplement
165   0x00004712 0x00405312 4   5    .text   ascii   UVWS
166   0x00004724 0x00405324 5   7    .text   utf8    [_^]Ë blocks=Basic Latin,Latin-1 Supplement
167   0x00004745 0x00405345 4   5    .text   ascii   SVWj
168   0x0000474a 0x0040534a 5   6    .text   ascii   RhVS@
169   0x00004756 0x00405356 4   5    .text   ascii   _^[]
170   0x0000475d 0x0040535d 5   6    .text   ascii   l$\bRQ
171   0x00004931 0x00405531 4   5    .text   ascii   E\b^_
172   0x0000493d 0x0040553d 4   5    .text   ascii   E\b^_
173   0x0000494f 0x0040554f 4   5    .text   ascii   E\b^_
174   0x00004969 0x00405569 4   5    .text   ascii   E\b^_
175   0x00004acd 0x004056cd 4   5    .text   ascii   E\b^_
176   0x00004adb 0x004056db 4   5    .text   ascii   E\b^_
177   0x00004af1 0x004056f1 4   5    .text   ascii   E\b^_
178   0x00004b0b 0x0040570b 4   5    .text   ascii   E\b^_
179   0x00004b68 0x00405768 4   5    .text   ascii   Hpu\a
180   0x00004b88 0x00405788 4   5    .text   ascii   Hpu\b
181   0x00004bbf 0x004057bf 4   6    .text   utf8    ̋T$\f blocks=Combining Diacritical Marks,Basic Latin
182   0x00004bca 0x004057ca 7   9    .text   utf8    ti3\nD$\b
183   0x00004bf9 0x004057f9 5   7    .text   utf8    t\f+ш\a blocks=Basic Latin,Cyrillic
184   0x00004c30 0x00405830 7   9    .text   utf8    D$\b_ËD$ blocks=Basic Latin,Latin-1 Supplement
185   0x00004cc4 0x004058c4 5   7    .text   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
186   0x00004d77 0x00405977 4   5    .text   ascii   to=8
187   0x00004ea7 0x00405aa7 6   8    .text   utf8    Y_^[]Ë blocks=Basic Latin,Latin-1 Supplement
188   0x00004efa 0x00405afa 4   5    .text   ascii   j\fhH
189   0x00004f13 0x00405b13 4   5    .text   ascii   Fpt"
190   0x00004f27 0x00405b27 4   5    .text   ascii   u\bj 
191   0x00004f81 0x00405b81 5   6    .text   ascii   \rt\fHt
192   0x00005196 0x00405d96 4   5    .text   ascii   j\fhh
193   0x000051be 0x00405dbe 4   5    .text   ascii   u\bj 
194   0x00005363 0x00405f63 4   5    .text   ascii   s\f9U
195   0x00005454 0x00406054 5   6    .text   ascii   \b\b@Iu
196   0x000054ca 0x004060ca 4   5    .text   ascii   E\b;C
197   0x0000567a 0x0040627a 4   5    .text   ascii   E\fVW
198   0x00005723 0x00406323 5   6    .text   ascii   tG9\r0
199   0x000057f2 0x004063f2 5   7    .text   utf8    _^]ËM blocks=Basic Latin,Latin-1 Supplement
200   0x00005857 0x00406457 4   5    .text   ascii   9U\fu
201   0x0000585e 0x0040645e 5   7    .text   utf8    _^[]Å blocks=Basic Latin,Latin-1 Supplement
202   0x000058b2 0x004064b2 4   5    .text   ascii   t'Ou
203   0x000058eb 0x004064eb 5   6    .text   ascii   M\fjPf
204   0x0000594f 0x0040654f 5   7    .text   utf8    _^]ËE blocks=Basic Latin,Latin-1 Supplement
205   0x000059de 0x004065de 4   5    .text   ascii   ;E\fs
206   0x00005b7e 0x0040677e 4   5    .text   ascii   D$\f3
207   0x00005b86 0x00406786 4   6    .text   utf8    ؋D$\b blocks=Arabic,Basic Latin
208   0x00005bcf 0x004067cf 7   8    .text   ascii   ;T$\fw\br
209   0x00005bd7 0x004067d7 10  11   .text   ascii   ;D$\bv\tN+D$
210   0x00005be8 0x004067e8 8   9    .text   ascii   +D$\b\eT$\f
211   0x00005bf8 0x004067f8 4   9    .text   utf8    ʋӋًȋ blocks=IPA Extensions,Cyrillic,Arabic,Latin Extended-B
212   0x00005c13 0x00406813 5   6    .text   ascii   SVWUj
213   0x00005c1b 0x0040681b 4   5    .text   ascii   h(h@
214   0x00005c28 0x00406828 4   5    .text   ascii   ]_^[
215   0x00005c2e 0x0040682e 4   6    .text   utf8    ]ËL$ blocks=Basic Latin,Latin-1 Supplement
216   0x00005c80 0x00406880 4   5    .text   ascii   h0h@
217   0x00005cb4 0x004068b4 6   7    .text   ascii   ;t$,v-
218   0x00005d0f 0x0040690f 6   7    .text   ascii   R\f9Q\bu
219   0x00005d37 0x00406937 10  11   .text   ascii   k\fUQPXY]Y[
220   0x00005d52 0x00406952 5   7    .text   utf8    L$\b+ȃ blocks=Basic Latin,Latin Extended-B
221   0x00005d68 0x00406968 5   7    .text   utf8    L$\b+ȃ blocks=Basic Latin,Latin Extended-B
222   0x00006202 0x00406e02 5   6    .text   ascii   v4;5l
223   0x00006212 0x00406e12 4   6    .text   utf8    Y^]Ë blocks=Basic Latin,Latin-1 Supplement
224   0x00006300 0x00406f00 4   5    .text   ascii   vL;5
225   0x0000633b 0x00406f3b 4   5    .text   ascii   t\b@;
226   0x00006355 0x00406f55 5   6    .text   ascii   9]$u\v
227   0x0000636d 0x00406f6d 5   6    .text   ascii   9](SS
228   0x000063a7 0x00406fa7 4   5    .text   ascii   D?\b=
229   0x00006464 0x00407064 4   5    .text   ascii   D?\b;
230   0x000064b3 0x004070b3 8   9    .text   ascii   t"SS9] u
231   0x00006573 0x00407173 5   6    .text   ascii   9] SS
232   0x000065a3 0x004071a3 4   5    .text   ascii   D?\b=
233   0x0000669f 0x0040729f 4   6    .text   utf8    ̋D$\b blocks=Combining Diacritical Marks,Basic Latin
234   0x000066a8 0x004072a8 7   9    .text   utf8    \vȋL$\fu\t blocks=Basic Latin,Latin Extended-B
235   0x000066bd 0x004072bd 4   6    .text   utf8    ؋D$\b blocks=Arabic,Basic Latin
236   0x000066c7 0x004072c7 4   6    .text   utf8    ؋D$\b blocks=Arabic,Basic Latin
237   0x000066e6 0x004072e6 8   9    .text   ascii   PPPPPPPP
238   0x00006736 0x00407336 8   9    .text   ascii   PPPPPPPP
239   0x00006791 0x00407391 4   5    .text   ascii   \at'\n
240   0x00006816 0x00407416 6   7    .text   ascii   QQSVWd
241   0x0000686a 0x0040746a 4   5    .text   ascii   \bSVW
242   0x000068ca 0x004074ca 4   6    .text   utf8     ^]Ë blocks=Basic Latin,Latin-1 Supplement
243   0x000068f7 0x004074f7 4   6    .text   utf8    Eܥu@ blocks=Basic Latin,Syriac
244   0x000069b1 0x004075b1 5   6    .text   ascii   H\b3M\f
245   0x00006a15 0x00407615 5   11   .text   utf16le jjjjj
246   0x00006a49 0x00407649 4   5    .text   ascii   QSVW
247   0x00006a78 0x00407678 4   5    .text   ascii   ;H\b~
248   0x00006a9c 0x0040769c 4   5    .text   ascii   ;_\fw
249   0x00006af6 0x004076f6 6   7    .text   ascii   \b;M\bt\n
250   0x00006b70 0x00407770 4   6    .text   utf8    3KM\b
251   0x00006c48 0x00407848 5   7    .text   utf8    @_^]Ë blocks=Basic Latin,Latin-1 Supplement
252   0x00006c59 0x00407859 4   5    .text   ascii   =RCC
253   0x00006c60 0x00407860 4   5    .text   ascii   =MOC
254   0x00006c67 0x00407867 4   5    .text   ascii   =csm
255   0x00006d7b 0x0040797b 4   5    .text   ascii   8csm
256   0x00006dd1 0x004079d1 4   5    .text   ascii   9csm
257   0x00006e5c 0x00407a5c 4   5    .text   ascii   ~SSV
258   0x00006eff 0x00407aff 4   5    .text   ascii   j,hh
259   0x00006fc9 0x00407bc9 4   5    .text   ascii   ;F\fs
260   0x00006fd7 0x00407bd7 4   5    .text   ascii   ~A;L
261   0x00006fe5 0x00407be5 4   5    .text   ascii   \bQVj
262   0x00007051 0x00407c51 4   5    .text   ascii   >csm
263   0x0000706d 0x00407c6d 4   5    .text   ascii   t\a="
264   0x00007192 0x00407d92 4   5    .text   ascii   taSV
265   0x000071b3 0x00407db3 5   8    .text   utf8    YYPV蔪 blocks=Basic Latin,CJK Unified Ideographs
266   0x000071ca 0x00407dca 4   5    .text   ascii   t)SV
267   0x0000725b 0x00407e5b 4   5    .text   ascii   Hu4j
268   0x0000730f 0x00407f0f 4   5    .text   ascii   t\aVP
269   0x00007351 0x00407f51 4   5    .text   ascii   9\at3
270   0x00007357 0x00407f57 4   5    .text   ascii   =MOC
271   0x0000735c 0x00407f5c 6   7    .text   ascii   t*=RCC
272   0x000073c0 0x00407fc0 6   7    .text   ascii   ;7|G;p
273   0x00007485 0x00408085 4   5    .text   ascii   t\v="
274   0x000074dd 0x004080dd 4   5    .text   ascii   9>u&
275   0x000074f3 0x004080f3 4   5    .text   ascii   t\a="
276   0x000075c0 0x004081c0 4   5    .text   ascii   t\v="
277   0x000077b8 0x004083b8 4   7    .text   utf8    SVW螻 blocks=Basic Latin,CJK Unified Ideographs
278   0x0000783d 0x0040843d 6   7    .text   ascii   tR99u2
279   0x00007847 0x00408447 4   5    .text   ascii   r,9Y
280   0x00007893 0x00408493 5   6    .text   ascii   @_^[]
281   0x000078f5 0x004084f5 10  11   .text   ascii   D$\f+d$\fSVW
282   0x0000796f 0x0040856f 4   6    .text   utf8    ̋T$\b blocks=Combining Diacritical Marks,Basic Latin
283   0x0000798f 0x0040858f 4   8    .text   utf8    ̍u\f騝 blocks=Combining Diacritical Marks,Basic Latin,CJK Unified Ideographs
284   0x00007fac 0x004091ac 17  18   .rdata  ascii   Unknown exception
285   0x00007fc8 0x004091c8 14  15   .rdata  ascii   CorExitProcess
286   0x00007fd8 0x004091d8 11  24   .rdata  utf16le mscoree.dll
287   0x00007ffc 0x004091fc 14  15   .rdata  ascii   bad allocation
288   0x00008032 0x00409232 13  28   .rdata  utf16le @KERNEL32.DLL
289   0x00008050 0x00409250 7   8    .rdata  ascii   FlsFree
290   0x00008058 0x00409258 11  12   .rdata  ascii   FlsSetValue
291   0x00008064 0x00409264 11  12   .rdata  ascii   FlsGetValue
292   0x00008070 0x00409270 8   9    .rdata  ascii   FlsAlloc
293   0x0000807c 0x0040927c 14  30   .rdata  utf16le runtime error 
294   0x000080a4 0x004092a4 13  28   .rdata  utf16le TLOSS error\r\n
295   0x000080c0 0x004092c0 12  26   .rdata  utf16le SING error\r\n
296   0x000080dc 0x004092dc 14  30   .rdata  utf16le DOMAIN error\r\n
297   0x00008100 0x00409300 246 494  .rdata  utf16le R6033\r\n- Attempt to use MSIL code from this assembly during native code initialization\nThis indicates a bug in your application. It is most likely the result of calling an MSIL-compiled (/clr) function from a native constructor or from DllMain.\r\n
298   0x000082f0 0x004094f0 50  102  .rdata  utf16le R6032\r\n- not enough space for locale information\r\n
299   0x00008358 0x00409558 98  198  .rdata  utf16le R6031\r\n- Attempt to initialize the CRT more than once.\nThis indicates a bug in your application.\r\n
300   0x00008420 0x00409620 30  62   .rdata  utf16le R6030\r\n- CRT not initialized\r\n
301   0x00008460 0x00409660 36  74   .rdata  utf16le R6028\r\n- unable to initialize heap\r\n
302   0x000084b0 0x004096b0 52  106  .rdata  utf16le R6027\r\n- not enough space for lowio initialization\r\n
303   0x00008520 0x00409720 52  106  .rdata  utf16le R6026\r\n- not enough space for stdio initialization\r\n
304   0x00008590 0x00409790 37  76   .rdata  utf16le R6025\r\n- pure virtual function call\r\n
305   0x000085e0 0x004097e0 52  106  .rdata  utf16le R6024\r\n- not enough space for _onexit/atexit table\r\n
306   0x00008650 0x00409850 40  82   .rdata  utf16le R6019\r\n- unable to open console device\r\n
307   0x000086a8 0x004098a8 32  66   .rdata  utf16le R6018\r\n- unexpected heap error\r\n
308   0x000086f0 0x004098f0 44  90   .rdata  utf16le R6017\r\n- unexpected multithread lock error\r\n
309   0x00008750 0x00409950 43  88   .rdata  utf16le R6016\r\n- not enough space for thread data\r\n
310   0x000087a8 0x004099a8 34  70   .rdata  utf16le R6010\r\n- abort() has been called\r\n
311   0x000087f0 0x004099f0 43  88   .rdata  utf16le R6009\r\n- not enough space for environment\r\n
312   0x00008848 0x00409a48 41  84   .rdata  utf16le R6008\r\n- not enough space for arguments\r\n
313   0x000088a0 0x00409aa0 44  90   .rdata  utf16le R6002\r\n- floating point support not loaded\r\n
314   0x000089ae 0x00409bae 37  76   .rdata  utf16le @Microsoft Visual C++ Runtime Library
315   0x00008a0c 0x00409c0c 22  46   .rdata  utf16le <program name unknown>
316   0x00008a3c 0x00409c3c 25  52   .rdata  utf16le Runtime Error!\n\nProgram: 
317   0x00008b10 0x00409d10 25  26   .rdata  ascii    Complete Object Locator'
318   0x00008b2c 0x00409d2c 28  29   .rdata  ascii    Class Hierarchy Descriptor'
319   0x00008b4c 0x00409d4c 18  19   .rdata  ascii    Base Class Array'
320   0x00008b60 0x00409d60 27  28   .rdata  ascii    Base Class Descriptor at (
321   0x00008b7c 0x00409d7c 17  18   .rdata  ascii    Type Descriptor'
322   0x00008b90 0x00409d90 27  28   .rdata  ascii   `local static thread guard'
323   0x00008bac 0x00409dac 42  43   .rdata  ascii   `managed vector copy constructor iterator'
324   0x00008bd8 0x00409dd8 40  41   .rdata  ascii   `vector vbase copy constructor iterator'
325   0x00008c04 0x00409e04 34  35   .rdata  ascii   `vector copy constructor iterator'
326   0x00008c28 0x00409e28 32  33   .rdata  ascii   `dynamic atexit destructor for '
327   0x00008c4c 0x00409e4c 26  27   .rdata  ascii   `dynamic initializer for '
328   0x00008c68 0x00409e68 43  44   .rdata  ascii   `eh vector vbase copy constructor iterator'
329   0x00008c94 0x00409e94 37  38   .rdata  ascii   `eh vector copy constructor iterator'
330   0x00008cbc 0x00409ebc 36  37   .rdata  ascii   `managed vector destructor iterator'
331   0x00008ce4 0x00409ee4 37  38   .rdata  ascii   `managed vector constructor iterator'
332   0x00008d0c 0x00409f0c 28  29   .rdata  ascii   `placement delete[] closure'
333   0x00008d2c 0x00409f2c 26  27   .rdata  ascii   `placement delete closure'
334   0x00008d48 0x00409f48 14  15   .rdata  ascii   `omni callsig'
335   0x00008d58 0x00409f58 9   10   .rdata  ascii    delete[]
336   0x00008d64 0x00409f64 6   7    .rdata  ascii    new[]
337   0x00008d6c 0x00409f6c 35  36   .rdata  ascii   `local vftable constructor closure'
338   0x00008d90 0x00409f90 15  16   .rdata  ascii   `local vftable'
339   0x00008da0 0x00409fa0 5   6    .rdata  ascii   `RTTI
340   0x00008dac 0x00409fac 15  16   .rdata  ascii   `udt returning'
341   0x00008dbc 0x00409fbc 26  27   .rdata  ascii   `copy constructor closure'
342   0x00008dd8 0x00409fd8 38  39   .rdata  ascii   `eh vector vbase constructor iterator'
343   0x00008e00 0x0040a000 31  32   .rdata  ascii   `eh vector destructor iterator'
344   0x00008e20 0x0040a020 32  33   .rdata  ascii   `eh vector constructor iterator'
345   0x00008e44 0x0040a044 26  27   .rdata  ascii   `virtual displacement map'
346   0x00008e60 0x0040a060 35  36   .rdata  ascii   `vector vbase constructor iterator'
347   0x00008e84 0x0040a084 28  29   .rdata  ascii   `vector destructor iterator'
348   0x00008ea4 0x0040a0a4 29  30   .rdata  ascii   `vector constructor iterator'
349   0x00008ec4 0x0040a0c4 28  29   .rdata  ascii   `scalar deleting destructor'
350   0x00008ee4 0x0040a0e4 29  30   .rdata  ascii   `default constructor closure'
