[Imports]
nth vaddr      bind type lib          name
――――――――――――――――――――――――――――――――――――――――――
1   0x1001e1b8 NONE FUNC WININET.dll  InternetQueryOptionA
2   0x1001e1bc NONE FUNC WININET.dll  InternetCloseHandle
3   0x1001e1c0 NONE FUNC WININET.dll  InternetOpenA
4   0x1001e1c4 NONE FUNC WININET.dll  HttpSendRequestA
5   0x1001e1c8 NONE FUNC WININET.dll  HttpAddRequestHeadersA
6   0x1001e1cc NONE FUNC WININET.dll  InternetAttemptConnect
7   0x1001e1d0 NONE FUNC WININET.dll  HttpOpenRequestA
8   0x1001e1d4 NONE FUNC WININET.dll  InternetSetOptionA
9   0x1001e1d8 NONE FUNC WININET.dll  InternetReadFile
10  0x1001e1dc NONE FUNC WININET.dll  InternetCrackUrlA
11  0x1001e1e0 NONE FUNC WININET.dll  InternetConnectA
12  0x1001e1e4 NONE FUNC WININET.dll  HttpQueryInfoA
1   0x1001e020 NONE FUNC KERNEL32.dll LCMapStringW
2   0x1001e024 NONE FUNC KERNEL32.dll SetStdHandle
3   0x1001e028 NONE FUNC KERNEL32.dll WriteConsoleW
4   0x1001e02c NONE FUNC KERNEL32.dll HeapReAlloc
5   0x1001e030 NONE FUNC KERNEL32.dll GetFileSize
6   0x1001e034 NONE FUNC KERNEL32.dll WaitForSingleObject
7   0x1001e038 NONE FUNC KERNEL32.dll ReadFile
8   0x1001e03c NONE FUNC KERNEL32.dll GetModuleFileNameW
9   0x1001e040 NONE FUNC KERNEL32.dll CreateFileW
10  0x1001e044 NONE FUNC KERNEL32.dll CloseHandle
11  0x1001e048 NONE FUNC KERNEL32.dll CreateThread
12  0x1001e04c NONE FUNC KERNEL32.dll CreateFileA
13  0x1001e050 NONE FUNC KERNEL32.dll SetFileTime
14  0x1001e054 NONE FUNC KERNEL32.dll WriteFile
15  0x1001e058 NONE FUNC KERNEL32.dll GetSystemDirectoryW
16  0x1001e05c NONE FUNC KERNEL32.dll lstrlenW
17  0x1001e060 NONE FUNC KERNEL32.dll Process32FirstW
18  0x1001e064 NONE FUNC KERNEL32.dll Process32NextW
