Metadata Signature: 0x1cde4 0x10001424a5342 12
.NET Version: v2.0.27650
Number of Metadata Streams: 5
DirectoryAddress: 6c Size: 3b44
Stream name: #~ 4
DirectoryAddress: 3bb0 Size: 7c0c
Stream name: #Strings 12
DirectoryAddress: b7bc Size: 8
Stream name: #US 4
DirectoryAddress: b7c4 Size: 10
Stream name: #GUID 8
DirectoryAddress: b7d4 Size: 1398
Stream name: #Blob 8
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000178 0x00000178 5   6            ascii   .text
2    0x0000019f 0x0000019f 6   7            ascii   `.rsrc
3    0x000001c7 0x000001c7 7   8            ascii   @.reloc
4    0x00000280 0x00402080 4   5    .text   ascii   \v\a\f+
5    0x000002e9 0x004020e9 7   8    .text   ascii   B\vG\v\a\f+
6    0x00000305 0x00402105 5   6    .text   ascii   O\v\a\f+
7    0x00000321 0x00402121 4   5    .text   ascii   \v\a\f+
8    0x0000036f 0x0040216f 7   8    .text   ascii   @\v#3333
9    0x00000395 0x00402195 5   6    .text   ascii   #3333
10   0x000003a7 0x004021a7 5   6    .text   ascii   @\v\a\f+
11   0x000003ed 0x004021ed 5   6    .text   ascii   #3333
12   0x000003fe 0x004021fe 4   5    .text   ascii   \f\b\r+
13   0x00000441 0x00402241 4   6    .text   utf8    @\n ڭ blocks=Basic Latin,Arabic
14   0x00000470 0x00402270 5   6    .text   ascii   x\v\a\f+
15   0x0000048c 0x0040228c 5   6    .text   ascii   Z\v\a\f+
16   0x000004a5 0x004022a5 4   5    .text   ascii   G\n"3
17   0x000004ab 0x004022ab 5   6    .text   ascii   G\v\a\f+
18   0x000004c8 0x004022c8 4   5    .text   ascii   \v\a\f+
19   0x000004ea 0x004022ea 5   6    .text   ascii   T\f\b\r+
20   0x0000050b 0x0040230b 5   6    .text   ascii   m)G\f 
21   0x00000535 0x00402335 7   8    .text   ascii   @\n#3333
22   0x00000542 0x00402342 4   5    .text   ascii   Y\f 6
23   0x00000562 0x00402362 4   5    .text   ascii   j\n G
24   0x00000569 0x00402369 4   5    .text   ascii   \v\a\f+
25   0x00000584 0x00402384 4   5    .text   ascii   \v\a\f+
26   0x000005c4 0x004023c4 9   10   .text   ascii   R\v"f4!G\f"
27   0x000005ce 0x004023ce 5   6    .text   ascii   .&G\r\t
28   0x0000060d 0x0040240d 5   6    .text   ascii   #3333
29   0x00000615 0x00402415 8   9    .text   ascii   @\n"36#G\v
30   0x0000061e 0x0040241e 4   5    .text   ascii   \f\b\r+
31   0x0000063e 0x0040243e 4   5    .text   ascii   \f\b\r+
32   0x00000656 0x00402456 6   7    .text   ascii   \n#3333
33   0x00000662 0x00402462 5   6    .text   ascii   w\f\b\r+
34   0x00000683 0x00402483 5   6    .text   ascii   @\v\a\f+
35   0x0000069a 0x0040249a 4   5    .text   ascii   l\n G
36   0x000006cb 0x004024cb 4   5    .text   ascii   @\v S
37   0x000006d2 0x004024d2 4   5    .text   ascii   \f\b\r+
38   0x000006ef 0x004024ef 7   8    .text   ascii   C\f#3333
39   0x00000739 0x00402539 7   8    .text   ascii   #33333Z
40   0x00000744 0x00402544 5   6    .text   ascii   Y\v\a\f+
41   0x00000797 0x00402597 7   8    .text   ascii   @\v#ffff
42   0x000007a1 0x004025a1 5   6    .text   ascii   @\f\b\r+
43   0x000007ea 0x004025ea 4   5    .text   ascii   \f\b\r+
