[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000e0 0x000000e0 6   7            ascii   RichW\v
2     0x000001f0 0x000001f0 5   6            ascii   .text
3     0x00000217 0x00000217 7   8            ascii   `.rdata
4     0x0000023f 0x0000023f 6   7            ascii   @.data
5     0x00000268 0x00000268 5   6            ascii   .rsrc
6     0x0000028f 0x0000028f 7   8            ascii   @.reloc
56    0x00000f48 0x00401b48 4   6    .text   utf8    3ĉD$ blocks=Basic Latin,Latin Extended-A
57    0x00000f76 0x00401b76 4   5    .text   ascii   \bWQf
58    0x00000fb0 0x00401bb0 5   6    .text   ascii   QhL7F
59    0x00000fb6 0x00401bb6 4   5    .text   ascii   h\7F
60    0x0000104b 0x00401c4b 5   7    .text   utf8    D$@3ۉ blocks=Basic Latin,Arabic
61    0x00001059 0x00401c59 6   7    .text   ascii   D$@<eF
62    0x00001067 0x00401c67 7   9    .text   utf8    t$XƄ$p\r blocks=Basic Latin,Latin Extended-B
63    0x00001077 0x00401c77 4   5    .text   ascii   hp7F
64    0x00001081 0x00401c81 4   6    .text   utf8    Ƅ$x\r blocks=Latin Extended-B,Basic Latin
65    0x0000108e 0x00401c8e 4   5    .text   ascii   j,Sh
66    0x00001663 0x00402263 9   10   .text   ascii   uEG;}\b}?j
67    0x00001768 0x00402368 4   5    .text   ascii   G;}\b
68    0x000017a6 0x004023a6 4   5    .text   ascii   j\nVf
69    0x000017f2 0x004023f2 4   5    .text   ascii   D$l;
70    0x000017fd 0x004023fd 4   5    .text   ascii   L$@Q
71    0x00001802 0x00402402 6   7    .text   ascii   D$@<eF
72    0x00001812 0x00402412 6   7    .text   ascii   D$@,eF
73    0x00001833 0x00402433 4   5    .text   ascii   D$(;
74    0x0000183e 0x0040243e 4   5    .text   ascii   D$,;
75    0x00001849 0x00402449 4   5    .text   ascii   D$4;
76    0x000018a4 0x004024a4 5   7    .text   utf8    t$(Ǆ$ blocks=Basic Latin,Latin Extended-B
77    0x000018be 0x004024be 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
78    0x00001938 0x00402538 4   5    .text   ascii   hL7F
79    0x0000193f 0x0040253f 4   5    .text   ascii   h\7F
80    0x00001967 0x00402567 4   5    .text   ascii   D$ P
81    0x00001978 0x00402578 6   7    .text   ascii   9|$ tO
82    0x00001985 0x00402585 4   5    .text   ascii   L$$Q
83    0x000019ad 0x004025ad 4   5    .text   ascii   D$$P
84    0x000019ce 0x004025ce 4   5    .text   ascii   T$$R
85    0x000019e0 0x004025e0 4   5    .text   ascii   hH:F
86    0x000019fa 0x004025fa 4   5    .text   ascii   L$$Q
87    0x00001aad 0x004026ad 4   6    .text   utf8    Ƅ$t\r blocks=Latin Extended-B,Basic Latin
88    0x00001b74 0x00402774 4   5    .text   ascii   h\b<F
89    0x00001b9f 0x0040279f 4   5    .text   ascii   hH<F
90    0x00001bcd 0x004027cd 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
91    0x00001c21 0x00402821 4   5    .text   ascii   j\fVf
92    0x00001cab 0x004028ab 4   5    .text   ascii   D$$\
93    0x00001d9f 0x0040299f 7   9    .text   utf8    |$(Ƅ$p\r blocks=Basic Latin,Latin Extended-B
94    0x00001e0c 0x00402a0c 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
95    0x00001e59 0x00402a59 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
96    0x00001e60 0x00402a60 4   6    .text   utf8    \a3ҿ\a blocks=Basic Latin,Cyrillic
97    0x00001eb0 0x00402ab0 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
98    0x00001f18 0x00402b18 4   5    .text   ascii   h\=F
99    0x0000201c 0x00402c1c 5   7    .text   utf8    D$hǄ$ blocks=Basic Latin,Latin Extended-B
100   0x00002044 0x00402c44 4   5    .text   ascii   L$@Q
101   0x00002049 0x00402c49 6   7    .text   ascii   D$@<eF
102   0x00002059 0x00402c59 6   7    .text   ascii   D$@,eF
103   0x000020cb 0x00402ccb 4   5    .text   ascii   hD>F
104   0x00002186 0x00402d86 4   5    .text   ascii   D$@P
105   0x000021ab 0x00402dab 6   7    .text   ascii   u\nh\=F
106   0x000021e9 0x00402de9 4   5    .text   ascii   hl>F
107   0x00002358 0x00402f58 4   5    .text   ascii   h,@F
108   0x0000237c 0x00402f7c 5   6    .text   ascii   PhX@F
109   0x000023c6 0x00402fc6 4   6    .text   utf8    Ƅ$t\r blocks=Latin Extended-B,Basic Latin
110   0x0000242d 0x0040302d 7   9    .text   utf8    |$tƄ$p\r blocks=Basic Latin,Latin Extended-B
111   0x00002445 0x00403045 5   6    .text   ascii   T$ Rh
112   0x00002460 0x00403060 4   5    .text   ascii   t$ h
113   0x000024cf 0x004030cf 4   6    .text   utf8    Ƅ$t\r blocks=Latin Extended-B,Basic Latin
114   0x000024ef 0x004030ef 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
115   0x0000250b 0x0040310b 4   5    .text   ascii   h`BF
116   0x00002510 0x00403110 4   6    .text   utf8    Ƅ$t\r blocks=Latin Extended-B,Basic Latin
117   0x00002563 0x00403163 7   9    .text   utf8    |$tƄ$p\r blocks=Basic Latin,Latin Extended-B
118   0x0000257b 0x0040317b 5   6    .text   ascii   T$ Rh
119   0x00002596 0x00403196 4   5    .text   ascii   t$ h
120   0x00002608 0x00403208 4   6    .text   utf8    Ƅ$t\r blocks=Latin Extended-B,Basic Latin
121   0x00002625 0x00403225 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
122   0x00002689 0x00403289 4   5    .text   ascii   h CF
123   0x000026ba 0x004032ba 4   5    .text   ascii   h`CF
124   0x000027f6 0x004033f6 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
125   0x00002835 0x00403435 4   6    .text   utf8    Ƅ$x\r blocks=Latin Extended-B,Basic Latin
126   0x000028a6 0x004034a6 6   7    .text   ascii   t6h`DF
127   0x00002903 0x00403503 4   6    .text   utf8    ƍL$t blocks=Latin Extended-B,Basic Latin
128   0x00002912 0x00403512 7   9    .text   utf8    |$(Ƅ$p\r blocks=Basic Latin,Latin Extended-B
129   0x00002927 0x00403527 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
130   0x00002939 0x00403539 4   5    .text   ascii   L$tQ
131   0x000029b3 0x004035b3 4   6    .text   utf8    ƍL$t blocks=Latin Extended-B,Basic Latin
132   0x000029c2 0x004035c2 7   9    .text   utf8    |$(Ƅ$p\r blocks=Basic Latin,Latin Extended-B
133   0x000029d3 0x004035d3 7   9    .text   utf8    L$tƄ$p\r blocks=Basic Latin,Latin Extended-B
134   0x00002a4b 0x0040364b 4   5    .text   ascii   L$$Q
135   0x00002a76 0x00403676 4   5    .text   ascii   D$$P
136   0x00002a98 0x00403698 4   5    .text   ascii   T$$R
137   0x00002aab 0x004036ab 4   5    .text   ascii   hH:F
138   0x00002ac3 0x004036c3 4   5    .text   ascii   L$$Q
139   0x00002b54 0x00403754 7   9    .text   utf8    |$(Ƅ$p\r blocks=Basic Latin,Latin Extended-B
140   0x00002b65 0x00403765 7   9    .text   utf8    L$tƄ$p\r blocks=Basic Latin,Latin Extended-B
141   0x00002bec 0x004037ec 4   5    .text   ascii   L$$Q
142   0x00002c13 0x00403813 4   5    .text   ascii   D$$P
143   0x00002c2e 0x0040382e 4   5    .text   ascii   T$$R
144   0x00002c41 0x00403841 4   5    .text   ascii   hH:F
145   0x00002c55 0x00403855 4   5    .text   ascii   L$$Q
146   0x00002cba 0x004038ba 4   6    .text   utf8    Ƅ$t\r blocks=Latin Extended-B,Basic Latin
147   0x00002cff 0x004038ff 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
148   0x00002d72 0x00403972 4   6    .text   utf8    Ƅ$t\r blocks=Latin Extended-B,Basic Latin
149   0x00002ed5 0x00403ad5 5   6    .text   ascii   L$tQh
150   0x00002edf 0x00403adf 7   9    .text   utf8    L$0Ƅ$x\r blocks=Basic Latin,Latin Extended-B
151   0x00002f00 0x00403b00 4   5    .text   ascii   T$tR
152   0x00002f0c 0x00403b0c 4   5    .text   ascii   htFF
153   0x00002f1a 0x00403b1a 4   5    .text   ascii   L$|Q
154   0x00002f25 0x00403b25 5   7    .text   utf8    \fƄ$p\r blocks=Basic Latin,Latin Extended-B
155   0x00002f6b 0x00403b6b 4   5    .text   ascii   D$tP
156   0x00002f85 0x00403b85 4   5    .text   ascii   T$|R
157   0x00002f90 0x00403b90 5   7    .text   utf8    \fƄ$p\r blocks=Basic Latin,Latin Extended-B
158   0x00002fd6 0x00403bd6 4   5    .text   ascii   L$tQ
159   0x00002ff0 0x00403bf0 4   5    .text   ascii   D$|P
160   0x00002ffb 0x00403bfb 5   7    .text   utf8    \fƄ$p\r blocks=Basic Latin,Latin Extended-B
161   0x0000303f 0x00403c3f 4   5    .text   ascii   T$tR
162   0x00003059 0x00403c59 4   5    .text   ascii   L$|Q
163   0x00003064 0x00403c64 5   7    .text   utf8    \fƄ$p\r blocks=Basic Latin,Latin Extended-B
164   0x000030aa 0x00403caa 4   5    .text   ascii   D$tP
165   0x000030c4 0x00403cc4 4   5    .text   ascii   T$|R
166   0x000030cf 0x00403ccf 5   7    .text   utf8    \fƄ$p\r blocks=Basic Latin,Latin Extended-B
167   0x00003115 0x00403d15 4   5    .text   ascii   L$tQ
168   0x00003121 0x00403d21 4   5    .text   ascii   h\bGF
169   0x0000312f 0x00403d2f 4   5    .text   ascii   D$|P
170   0x0000313a 0x00403d3a 5   7    .text   utf8    \fƄ$p\r blocks=Basic Latin,Latin Extended-B
171   0x00003180 0x00403d80 4   5    .text   ascii   T$tR
172   0x000031b1 0x00403db1 7   9    .text   utf8    |$(Ƅ$p\r blocks=Basic Latin,Latin Extended-B
173   0x000031d2 0x00403dd2 4   5    .text   ascii   D$tP
174   0x00003215 0x00403e15 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
175   0x00003243 0x00403e43 4   5    .text   ascii   h(GF
176   0x00003288 0x00403e88 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
177   0x000032b2 0x00403eb2 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
178   0x000032c6 0x00403ec6 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
179   0x0000333c 0x00403f3c 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
180   0x00003359 0x00403f59 4   5    .text   ascii   h,HF
181   0x00003377 0x00403f77 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
182   0x00003393 0x00403f93 5   7    .text   utf8    PƄ$x\r blocks=Basic Latin,Latin Extended-B
183   0x000033f8 0x00403ff8 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
184   0x00003414 0x00404014 5   7    .text   utf8    RƄ$x\r blocks=Basic Latin,Latin Extended-B
185   0x00003432 0x00404032 7   9    .text   utf8    t$tƄ$p\r blocks=Basic Latin,Latin Extended-B
186   0x00003455 0x00404055 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
187   0x00003474 0x00404074 6   7    .text   ascii   tUhdHF
188   0x000034bc 0x004040bc 4   5    .text   ascii   h4IF
189   0x000034e2 0x004040e2 4   5    .text   ascii   D$ts
190   0x000034e8 0x004040e8 8   9    .text   ascii   D$tPh8IF
191   0x000034f6 0x004040f6 4   5    .text   ascii   hpIF
192   0x00003573 0x00404173 7   9    .text   utf8    D$tƄ$p\r blocks=Basic Latin,Latin Extended-B
193   0x00003584 0x00404184 4   5    .text   ascii   T$tR
194   0x000035e2 0x004041e2 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
195   0x000035f7 0x004041f7 4   5    .text   ascii   h\JF
196   0x00003635 0x00404235 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
197   0x00003687 0x00404287 6   7    .text   ascii   t1h|JF
198   0x000036a6 0x004042a6 4   5    .text   ascii   h|JF
199   0x000036bb 0x004042bb 7   9    .text   utf8    L$tƄ$p\r blocks=Basic Latin,Latin Extended-B
200   0x00003716 0x00404316 5   7    .text   utf8    QƄ$t\r blocks=Basic Latin,Latin Extended-B
201   0x00003730 0x00404330 5   7    .text   utf8    RƄ$x\r blocks=Basic Latin,Latin Extended-B
202   0x0000374a 0x0040434a 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
203   0x00003766 0x00404366 5   7    .text   utf8    QƄ$x\r blocks=Basic Latin,Latin Extended-B
204   0x00003795 0x00404395 5   7    .text   utf8    RƄ$t\r blocks=Basic Latin,Latin Extended-B
205   0x000037a3 0x004043a3 4   5    .text   ascii   hTKF
206   0x000037c1 0x004043c1 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
207   0x000037da 0x004043da 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
208   0x00003843 0x00404443 5   7    .text   utf8    QƄ$t\r blocks=Basic Latin,Latin Extended-B
209   0x00003863 0x00404463 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
210   0x00003888 0x00404488 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
211   0x000038f1 0x004044f1 5   7    .text   utf8    PƄ$t\r blocks=Basic Latin,Latin Extended-B
212   0x0000391d 0x0040451d 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
213   0x00003936 0x00404536 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
214   0x0000399f 0x0040459f 5   7    .text   utf8    RƄ$t\r blocks=Basic Latin,Latin Extended-B
215   0x000039cb 0x004045cb 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
216   0x000039d8 0x004045d8 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
217   0x00003a4d 0x0040464d 5   7    .text   utf8    QƄ$t\r blocks=Basic Latin,Latin Extended-B
218   0x00003a79 0x00404679 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
219   0x00003a92 0x00404692 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
220   0x00003afb 0x004046fb 5   7    .text   utf8    PƄ$t\r blocks=Basic Latin,Latin Extended-B
221   0x00003b27 0x00404727 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
222   0x00003b40 0x00404740 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
223   0x00003b4d 0x0040474d 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
224   0x00003ba9 0x004047a9 5   7    .text   utf8    RƄ$t\r blocks=Basic Latin,Latin Extended-B
225   0x00003bd5 0x004047d5 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
226   0x00003bee 0x004047ee 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
227   0x00003c57 0x00404857 5   7    .text   utf8    QƄ$t\r blocks=Basic Latin,Latin Extended-B
228   0x00003c83 0x00404883 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
229   0x00003c9c 0x0040489c 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
230   0x00003cb9 0x004048b9 4   6    .text   utf8    Ƅ$x\r blocks=Latin Extended-B,Basic Latin
231   0x00003d05 0x00404905 5   7    .text   utf8    PƄ$t\r blocks=Basic Latin,Latin Extended-B
232   0x00003d31 0x00404931 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
233   0x00003d4a 0x0040494a 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
234   0x00003db3 0x004049b3 5   7    .text   utf8    RƄ$t\r blocks=Basic Latin,Latin Extended-B
235   0x00003ddf 0x004049df 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
236   0x00003df8 0x004049f8 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
237   0x00003e61 0x00404a61 5   7    .text   utf8    QƄ$t\r blocks=Basic Latin,Latin Extended-B
238   0x00003e8d 0x00404a8d 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
239   0x00003ea6 0x00404aa6 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
240   0x00003f0f 0x00404b0f 5   7    .text   utf8    PƄ$t\r blocks=Basic Latin,Latin Extended-B
241   0x00003f3b 0x00404b3b 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
242   0x00003f54 0x00404b54 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
243   0x00003fbd 0x00404bbd 5   7    .text   utf8    RƄ$t\r blocks=Basic Latin,Latin Extended-B
244   0x00003fe9 0x00404be9 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
245   0x00004002 0x00404c02 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
246   0x0000406b 0x00404c6b 5   7    .text   utf8    QƄ$t\r blocks=Basic Latin,Latin Extended-B
247   0x00004097 0x00404c97 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
248   0x000040b0 0x00404cb0 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
249   0x0000414b 0x00404d4b 7   9    .text   utf8    L$tƄ$p\r blocks=Basic Latin,Latin Extended-B
250   0x0000415c 0x00404d5c 4   5    .text   ascii   D$tP
251   0x00004167 0x00404d67 5   7    .text   utf8    QƄ$x\r blocks=Basic Latin,Latin Extended-B
252   0x0000418b 0x00404d8b 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
253   0x000041a5 0x00404da5 7   9    .text   utf8    L$tƄ$p\r blocks=Basic Latin,Latin Extended-B
254   0x000041d7 0x00404dd7 4   5    .text   ascii   h@MF
255   0x0000420e 0x00404e0e 4   5    .text   ascii   h`MF
256   0x00004220 0x00404e20 4   5    .text   ascii   h4IF
257   0x0000427e 0x00404e7e 5   7    .text   utf8    PƄ$t\r blocks=Basic Latin,Latin Extended-B
258   0x00004293 0x00404e93 5   7    .text   utf8    QƄ$t\r blocks=Basic Latin,Latin Extended-B
259   0x000042b1 0x00404eb1 4   5    .text   ascii   h0NF
260   0x000042cc 0x00404ecc 5   7    .text   utf8    QƄ$t\r blocks=Basic Latin,Latin Extended-B
261   0x0000433b 0x00404f3b 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
262   0x00004390 0x00404f90 5   7    .text   utf8    RǄ$P\t blocks=Basic Latin,Latin Extended-B
263   0x000043b0 0x00404fb0 4   5    .text   ascii   hLOF
264   0x000043fd 0x00404ffd 4   6    .text   utf8    Ƅ$t\r blocks=Latin Extended-B,Basic Latin
265   0x00004441 0x00405041 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
266   0x00004470 0x00405070 4   6    .text   utf8    Ƅ$t\r blocks=Latin Extended-B,Basic Latin
267   0x000044a5 0x004050a5 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
268   0x00004518 0x00405118 4   5    .text   ascii   hPPF
269   0x00004560 0x00405160 4   6    .text   utf8    Ƅ$p\r blocks=Latin Extended-B,Basic Latin
270   0x00004673 0x00405273 4   5    .text   ascii   Y_^[
271   0x000046f2 0x004052f2 4   5    .text   ascii   SUVW
272   0x00004720 0x00405320 4   5    .text   ascii   D$<\a
273   0x00004741 0x00405341 4   6    .text   utf8    Ít$, blocks=Latin-1 Supplement,Basic Latin
274   0x00004766 0x00405366 7   8    .text   ascii   D$8hd3F
275   0x0000477f 0x0040537f 8   9    .text   ascii   D$(9t$<s
276   0x0000478d 0x0040538d 4   5    .text   ascii   T$8f
277   0x000047b9 0x004053b9 8   9    .text   ascii   D$(9t$<s
278   0x000047e4 0x004053e4 6   7    .text   ascii   9t$<r\r
279   0x000047eb 0x004053eb 4   5    .text   ascii   T$(R
280   0x000047ff 0x004053ff 4   5    .text   ascii   D$ P
281   0x0000480e 0x0040540e 4   5    .text   ascii   L$(Q
282   0x00004851 0x00405451 4   6    .text   utf8    Ít$, blocks=Latin-1 Supplement,Basic Latin
283   0x0000485c 0x0040545c 7   8    .text   ascii   D$8hd3F
284   0x00004875 0x00405475 8   9    .text   ascii   D$(9t$<s
285   0x00004883 0x00405483 4   5    .text   ascii   L$8f
286   0x0000488b 0x0040548b 5   6    .text   ascii   \t\rj\
287   0x00004891 0x00405491 4   6    .text   utf8    ō|$, blocks=Latin Extended-A,Basic Latin
288   0x000048f9 0x004054f9 8   9    .text   ascii   D$(9t$<s
289   0x00004927 0x00405527 5   6    .text   ascii   L$ Qj
290   0x00004932 0x00405532 4   5    .text   ascii   T$(R
291   0x0000496d 0x0040556d 6   7    .text   ascii   9t$<r\r
292   0x00004974 0x00405574 4   5    .text   ascii   L$(Q
293   0x00004990 0x00405590 5   6    .text   ascii   Y_^][
294   0x000049b2 0x004055b2 4   5    .text   ascii   h;~E
295   0x000049ee 0x004055ee 5   6    .text   ascii   D$(j>
296   0x000049fd 0x004055fd 4   5    .text   ascii   D$@\a
297   0x00004a12 0x00405612 6   8    .text   utf8    L$DǄ$p blocks=Basic Latin,Latin Extended-B
298   0x00004a38 0x00405638 5   6    .text   ascii   9t$<s
299   0x00004a64 0x00405664 6   7    .text   ascii   9t$<r\r
300   0x00004a6b 0x0040566b 4   5    .text   ascii   D$(P
301   0x00004a85 0x00405685 4   5    .text   ascii   L$ Q
302   0x00004a94 0x00405694 4   5    .text   ascii   T$(R
303   0x00004adb 0x004056db 4   5    .text   ascii   ucj?
304   0x00004b18 0x00405718 4   5    .text   ascii   |$<\b
305   0x00004b1d 0x0040571d 4   5    .text   ascii   L$(s
306   0x00004b41 0x00405741 5   6    .text   ascii   L$ Qj
307   0x00004b4c 0x0040574c 4   5    .text   ascii   T$(R
308   0x00004b83 0x00405783 6   7    .text   ascii   9t$<r\r
309   0x00004b8a 0x0040578a 4   5    .text   ascii   L$(Q
310   0x00004ba6 0x004057a6 4   5    .text   ascii   Y_^[
311   0x00004bc2 0x004057c2 4   5    .text   ascii   hNvE
312   0x00004be2 0x004057e2 4   5    .text   ascii   SUVW
313   0x00004c10 0x00405810 4   5    .text   ascii   D$p\a
314   0x00004c31 0x00405831 4   7    .text   utf8    t$`臽 blocks=Basic Latin,CJK Unified Ideographs
315   0x00004c62 0x00405862 5   6    .text   ascii   9t$ps
316   0x00004c6d 0x0040586d 4   5    .text   ascii   L$lf
317   0x00004c99 0x00405899 5   6    .text   ascii   T$ Rh
318   0x00004cb9 0x004058b9 4   5    .text   ascii   9t$p
319   0x00004cc4 0x004058c4 4   5    .text   ascii   D$\P
320   0x00004cce 0x004058ce 4   5    .text   ascii   L$TQ
321   0x00004cd3 0x004058d3 6   7    .text   ascii   L$$UUU
322   0x00004cda 0x004058da 4   5    .text   ascii   T$4R
323   0x00004d32 0x00405932 4   5    .text   ascii   D$4\b
324   0x00004d43 0x00405943 4   6    .text   utf8    \bD$\e
325   0x00004f42 0x00405b42 4   5    .text   ascii   j\fVf
326   0x00004f5d 0x00405b5d 5   6    .text   ascii   9|$ps
327   0x00004f76 0x00405b76 6   7    .text   ascii   RPhxSF
