[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x0000008c 0x0000008c 4    6            utf8    \a+Rڐ blocks=Basic Latin,Arabic
2    0x000000a2 0x000000a2 4    6            utf8    ?ڜ+R blocks=Basic Latin,Arabic
3    0x000000b0 0x000000b0 6    8            utf8    \a+Sڈ+R blocks=Basic Latin,Arabic
4    0x000000c8 0x000000c8 7    8            ascii   Rich\a+R
5    0x000001e0 0x000001e0 5    6            ascii   .text
6    0x00000207 0x00000207 7    8            ascii   `.rdata
7    0x0000022f 0x0000022f 6    7            ascii   @.data
8    0x00000258 0x00000258 5    6            ascii   .rsrc
9    0x00001045 0x00401045 4    5    .text   ascii   T$\fV
10   0x00001051 0x00401051 5    6    .text   ascii   D$\fQR
11   0x00001079 0x00401079 4    5    .text   ascii   T$\bV
12   0x0000107e 0x0040107e 7    8    .text   ascii   t$\bPQRV
13   0x0000116c 0x0040116c 4    5    .text   ascii   L$\b#
14   0x000011c0 0x004011c0 4    5    .text   ascii   L$\b#
15   0x000011e4 0x004011e4 8    9    .text   ascii   t$\b;q\fs$
16   0x00001201 0x00401201 4    5    .text   ascii   ;p\fs
17   0x00001263 0x00401263 4    5    .text   ascii   \$\fV
18   0x000012b9 0x004012b9 5    6    .text   ascii   D$ Pj
19   0x000012e2 0x004012e2 4    5    .text   ascii   _^[Y
20   0x0000134c 0x0040134c 4    5    .text   ascii   hx\nD
21   0x00001357 0x00401357 5    7    .text   utf8    D$\bԲC blocks=Basic Latin,Armenian
22   0x000013b9 0x004013b9 4    5    .text   ascii   T$\bV
23   0x000013be 0x004013be 7    8    .text   ascii   t$\bPQRV
24   0x000013fd 0x004013fd 5    6    .text   ascii   v\rWSj
25   0x00001432 0x00401432 4    5    .text   ascii   \$\bV
26   0x000014d3 0x004014d3 4    5    .text   ascii   \fSVW
27   0x000015c6 0x004015c6 4    5    .text   ascii   Y_^[
28   0x000016c4 0x004016c4 6    7    .text   ascii   (v\rWUj
29   0x000017cd 0x004017cd 6    7    .text   ascii   PQSUVW
30   0x00001801 0x00401801 5    6    .text   ascii   9npr\f
31   0x00001820 0x00401820 7    8    .text   ascii   ^\9nTr\f
32   0x0000183a 0x0040183a 7    8    .text   ascii   ^@9n8r\f
33   0x00001854 0x00401854 4    5    .text   ascii   ^$9n
34   0x0000188a 0x0040188a 5    6    .text   ascii   Y_^][
35   0x000018a2 0x004018a2 4    5    .text   ascii   \$\bU
36   0x00001a1d 0x00401a1d 4    5    .text   ascii   WUQP
37   0x00001a82 0x00401a82 4    5    .text   ascii   h\bvC
38   0x00001a99 0x00401a99 4    5    .text   ascii   D$\fd
39   0x00001aad 0x00401aad 4    6    .text   utf8    3\rN\f
40   0x00001acd 0x00401acd 4    5    .text   ascii   D$$P
41   0x00001ad7 0x00401ad7 5    7    .text   utf8    ƋL$\fd blocks=Latin Extended-B,Basic Latin
42   0x00001b32 0x00401b32 4    5    .text   ascii   hlvC
43   0x00001b4c 0x00401b4c 4    5    .text   ascii   D$Td
44   0x00001b58 0x00401b58 4    5    .text   ascii   t$\f3
45   0x00001b91 0x00401b91 4    5    .text   ascii   L$d;
46   0x00001b9b 0x00401b9b 4    5    .text   ascii   u=Ph
47   0x00001bd1 0x00401bd1 4    5    .text   ascii   L$0Q
48   0x00001be5 0x00401be5 5    7    .text   utf8    ƋL$Td blocks=Latin Extended-B,Basic Latin
49   0x00001c02 0x00401c02 4    5    .text   ascii   hxzC
50   0x00001c0d 0x00401c0d 4    5    .text   ascii   PQVW
51   0x00001c2a 0x00401c2a 4    5    .text   ascii   |$ W
52   0x00001cce 0x00401cce 5    7    .text   utf8    L$ Ǆ$ blocks=Basic Latin,Latin Extended-B
53   0x00001ce8 0x00401ce8 4    5    .text   ascii   L$\fQ
54   0x00001d4f 0x00401d4f 4    6    .text   utf8    ̋D$\b blocks=Combining Diacritical Marks,Basic Latin
55   0x00001d5e 0x00401d5e 5    6    .text   ascii   f#D$\f
56   0x00001d7d 0x00401d7d 6    7    .text   ascii   L$\fPQR
57   0x00001e32 0x00401e32 4    5    .text   ascii   \$\fV
58   0x00001e37 0x00401e37 4    5    .text   ascii   t$\f;
59   0x00001e92 0x00401e92 4    5    .text   ascii   \$\fV
60   0x00001e97 0x00401e97 4    5    .text   ascii   t$\f;
61   0x00001edc 0x00401edc 5    6    .text   ascii   L$\bQj
62   0x00001f1f 0x00401f1f 4    6    .text   utf8    ̋D$\b blocks=Combining Diacritical Marks,Basic Latin
63   0x00001f52 0x00401f52 4    5    .text   ascii   \$\fV
64   0x00001f7c 0x00401f7c 5    6    .text   ascii   T$$Rj
65   0x00001f87 0x00401f87 4    5    .text   ascii   L$$P
66   0x00001f8c 0x00401f8c 4    5    .text   ascii   L$$Q
67   0x00001fd8 0x00401fd8 5    7    .text   utf8    3ĉD$\f blocks=Basic Latin,Latin Extended-A
68   0x0000200f 0x0040200f 4    5    .text   ascii   L$\f3
69   0x0000201f 0x0040201f 4    6    .text   utf8    ̋D$\b blocks=Combining Diacritical Marks,Basic Latin
70   0x00002058 0x00402058 7    9    .text   utf8    3ĉD$\fSU blocks=Basic Latin,Latin Extended-A
71   0x00002061 0x00402061 4    5    .text   ascii   l$ V
72   0x0000206f 0x0040206f 5    6    .text   ascii   9D$0W
73   0x00002093 0x00402093 4    5    .text   ascii   T$ R
74   0x000020ab 0x004020ab 4    5    .text   ascii   D$,u
75   0x000020be 0x004020be 4    6    .text   utf8    uȋL$ blocks=Basic Latin,Latin Extended-B
76   0x000020c7 0x004020c7 4    5    .text   ascii   ^][3
77   0x00002138 0x00402138 4    5    .text   ascii   D$\bd
78   0x0000214c 0x0040214c 4    5    .text   ascii   u)j 
79   0x0000217d 0x0040217d 4    5    .text   ascii   L$\bd
80   0x000021f8 0x004021f8 4    5    .text   ascii   D$,P
