[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000c8 0x000000c8 5   6            ascii   Rich\a
2    0x000001e0 0x000001e0 5   6            ascii   .text
3    0x00000207 0x00000207 7   8            ascii   `.rdata
4    0x0000022f 0x0000022f 6   7            ascii   @.data
5    0x00000258 0x00000258 5   6            ascii   .rsrc
6    0x0000027f 0x0000027f 7   8            ascii   @.reloc
7    0x0000100c 0x1000100c 5   6    .text   ascii   D$\bHu
8    0x00001070 0x10001070 4   5    .text   ascii   D$,V
9    0x00001075 0x10001075 4   5    .text   ascii   L$(f
10   0x000010b1 0x100010b1 5   6    .text   ascii   L$,QW
11   0x00001131 0x10001131 4   6    .text   utf8    Ջ-d  blocks=Armenian,Basic Latin
12   0x000011ab 0x100011ab 4   5    .text   ascii   L$@Q
13   0x000011c7 0x100011c7 4   5    .text   ascii   Rht 
14   0x000011dd 0x100011dd 6   7    .text   ascii   D$XhL 
15   0x000011e5 0x100011e5 4   5    .text   ascii   PhH 
16   0x00001209 0x10001209 4   5    .text   ascii   Rh< 
17   0x0000125f 0x1000125f 5   6    .text   ascii   L$<PQ
18   0x00001271 0x10001271 4   5    .text   ascii   T$<R
19   0x00001278 0x10001278 4   5    .text   ascii   D$<P
20   0x0000127f 0x1000127f 4   5    .text   ascii   L$<h
21   0x00001292 0x10001292 4   5    .text   ascii   T$<R
22   0x000012cb 0x100012cb 4   5    .text   ascii   _^]3
23   0x00001325 0x10001325 6   7    .text   ascii   T$\bQRj
24   0x0000138e 0x1000138e 4   5    .text   ascii   D$\bP
25   0x00001488 0x10001488 5   6    .text   ascii   t\tWVS
26   0x00001491 0x10001491 5   6    .text   ascii   t\fWVS
27   0x000014a2 0x100014a2 4   5    .text   ascii   NWVS
28   0x000014af 0x100014af 4   5    .text   ascii   E\fu\f
29   0x000014b5 0x100014b5 5   6    .text   ascii   u7WPS
30   0x000014c6 0x100014c6 5   6    .text   ascii   u&WVS
31   0x000014e4 0x100014e4 5   6    .text   ascii   t\bWVS
32   0x000014ef 0x100014ef 6   7    .text   ascii   E\f_^[]
33   0x00002146 0x10002146 12  13   .rdata  ascii   CreateThread
34   0x00002156 0x10002156 25  26   .rdata  ascii   DisableThreadLibraryCalls
35   0x00002172 0x10002172 11  12   .rdata  ascii   ExitProcess
36   0x00002180 0x10002180 18  19   .rdata  ascii   GetFileAttributesA
