[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000081 0x00000081 5   7            utf8    2GڒS) blocks=Basic Latin,Arabic
2    0x000000c8 0x000000c8 4   5            ascii   Rich
3    0x000001d8 0x000001d8 5   6            ascii   .text
4    0x00000200 0x00000200 6   7            ascii   .rdata
5    0x00000227 0x00000227 6   7            ascii   @.data
6    0x00000250 0x00000250 5   6            ascii   .rsrc
7    0x00000277 0x00000277 7   8            ascii   @.reloc
44   0x00001882 0x00402482 4   5    .text   ascii   9X@t
45   0x000018a0 0x004024a0 4   5    .text   ascii   =(wD
46   0x000018d4 0x004024d4 4   5    .text   ascii   Y_^[
47   0x0000190c 0x0040250c 7   9    .text   utf8    3ĉD$,VW blocks=Basic Latin,Latin Extended-A
48   0x0000191d 0x0040251d 4   5    .text   ascii   D$@d
49   0x00001952 0x00402552 4   5    .text   ascii   t$H;
50   0x00001a8a 0x0040268a 6   8    .text   utf8    A\f\vǃy8 blocks=Basic Latin,Latin Extended-B
51   0x00001ab4 0x004026b4 4   5    .text   ascii   L$@d
52   0x00001ac2 0x004026c2 4   5    .text   ascii   L$,3
53   0x00001b89 0x00402789 5   6    .text   ascii   t\vWVP
54   0x00001c14 0x00402814 6   8    .text   utf8    L983ۉ] blocks=Basic Latin,Arabic
55   0x00001c32 0x00402832 5   6    .text   ascii   9\8\fu
56   0x00001c39 0x00402839 4   5    .text   ascii   D8<;
57   0x00001c97 0x00402897 4   5    .text   ascii   P\fj\n
58   0x00001cea 0x004028ea 6   8    .text   utf8    A\f\vÃy8 blocks=Basic Latin,Latin-1 Supplement
59   0x00001d3d 0x0040293d 4   5    .text   ascii   Y_^[
60   0x00001d82 0x00402982 6   8    .text   utf8    A\f\vǃy8 blocks=Basic Latin,Latin Extended-B
61   0x00001dea 0x004029ea 4   5    .text   ascii   E\bVP
62   0x00001f51 0x00402b51 4   6    .text   utf8    ^ËF0 blocks=Basic Latin,Latin-1 Supplement
63   0x00001f92 0x00402b92 4   5    .text   ascii   \r9E\f
64   0x00001fbe 0x00402bbe 4   5    .text   ascii   9u\fs
65   0x00001fce 0x00402bce 5   6    .text   ascii   U\bVQR
66   0x00002072 0x00402c72 4   5    .text   ascii   \r9E\f
67   0x0000209e 0x00402c9e 4   5    .text   ascii   9u\fs
68   0x00002143 0x00402d43 4   6    .text   utf8    \b3ɉP blocks=Basic Latin,Latin Extended-B
69   0x00002173 0x00402d73 4   6    .text   utf8    \b3ɉP blocks=Basic Latin,Latin Extended-B
70   0x000021ca 0x00402dca 4   5    .text   ascii   M\fQ3
71   0x000022b3 0x00402eb3 4   5    .text   ascii   \bSVW
72   0x000022c9 0x00402ec9 5   7    .text   utf8    }\b3\tE
73   0x00002371 0x00402f71 6   8    .text   utf8    N03ɍF\f blocks=Basic Latin,Latin Extended-B
74   0x000023a9 0x00402fa9 4   5    .text   ascii   NDj\n
75   0x000023ec 0x00402fec 4   5    .text   ascii   Y_^[
76   0x0000246f 0x0040306f 4   6    .text   utf8    V0+\t
77   0x00002504 0x00403104 4   6    .text   utf8    V0+\t
78   0x0000257e 0x0040317e 4   5    .text   ascii   SVWP
79   0x0000258c 0x0040318c 4   6    .text   utf8    ]\b3\v
80   0x000025d1 0x004031d1 5   6    .text   ascii   ~H9:u
81   0x000025e5 0x004031e5 10  12   .text   utf8    V0+ɉ\n9FDu  blocks=Basic Latin,Latin Extended-B
82   0x00002616 0x00403216 6   10   .text   utf8    ЈEԈ]ЉM blocks=Cyrillic,Basic Latin,Cyrillic Supplement
83   0x00002633 0x00403233 4   6    .text   utf8    UԈB\b blocks=Basic Latin,Cyrillic Supplement
84   0x0000269a 0x0040329a 7   9    .text   utf8    EԋNTQWj blocks=Basic Latin,Cyrillic Supplement
85   0x000026d1 0x004032d1 5   6    .text   ascii   sTWj\b
86   0x00002739 0x00403339 4   5    .text   ascii   Y_^[
87   0x0000284e 0x0040344e 4   5    .text   ascii   SVWP
88   0x0000289c 0x0040349c 5   6    .text   ascii   wH91u
89   0x000028b0 0x004034b0 4   6    .text   utf8    O0+\t
90   0x000028b6 0x004034b6 4   5    .text   ascii   9WDu
91   0x00002922 0x00403522 4   5    .text   ascii   sHPV
92   0x0000296e 0x0040356e 5   8    .text   utf8    uȋEԉu blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
93   0x00002984 0x00403584 4   7    .text   utf8    uԉuȃ blocks=Basic Latin,Cyrillic Supplement,Latin Extended-B
94   0x0000298f 0x0040358f 4   6    .text   utf8    UԋOD blocks=Basic Latin,Cyrillic Supplement
95   0x00002a68 0x00403668 4   6    .text   utf8    E̋WT blocks=Basic Latin,Combining Diacritical Marks
96   0x00002ab0 0x004036b0 4   5    .text   ascii   Y_^[
97   0x00002ae1 0x004036e1 4   5    .text   ascii   FHW9
98   0x00002b31 0x00403731 6   7    .text   ascii   NTPWSQ
99   0x00002b70 0x00403770 4   6    .text   utf8    V0+\t
100  0x00002c86 0x00403886 4   6    .text   utf8    3ɋE\b blocks=Basic Latin,Latin Extended-B
101  0x00002cd8 0x004038d8 4   5    .text   ascii   VPRQ
102  0x00002d44 0x00403944 4   5    .text   ascii   E\bVP
103  0x00002e64 0x00403a64 4   6    .text   utf8    V0+\t
104  0x00002f09 0x00403b09 4   5    .text   ascii   AQWV
105  0x00002f8c 0x00403b8c 4   5    .text   ascii   s5PW
106  0x0000312c 0x00403d2c 4   5    .text   ascii   M\fQ+
107  0x000031fa 0x00403dfa 4   5    .text   ascii   M\bW;
108  0x00003249 0x00403e49 4   6    .text   utf8    \f+ǃ~ blocks=Basic Latin,Latin Extended-B
109  0x0000329b 0x00403e9b 4   5    .text   ascii   u\fV+
110  0x000032cb 0x00403ecb 5   6    .text   ascii   t\vWSV
111  0x0000336f 0x00403f6f 4   5    .text   ascii   E\bj 
112  0x000033a1 0x00403fa1 4   7    .text   utf8    t\tV軱 blocks=Basic Latin,CJK Unified Ideographs
113  0x000033e3 0x00403fe3 4   5    .text   ascii   \bSVW
114  0x00003443 0x00404043 4   6    .text   utf8    ҋ[8V blocks=Cyrillic,Basic Latin
115  0x00003459 0x00404059 4   5    .text   ascii   Y_^[
116  0x000035f2 0x004041f2 4   5    .text   ascii   \fQQP
117  0x00003634 0x00404234 4   5    .text   ascii   E\bVW
118  0x000036e2 0x004042e2 4   6    .text   utf8    ƋU\bS blocks=Latin Extended-B,Basic Latin
119  0x000036e9 0x004042e9 4   5    .text   ascii   ?SRP
120  0x0000373b 0x0040433b 4   5    .text   ascii   u\fV+
121  0x0000376f 0x0040436f 4   5    .text   ascii   ?PSV
122  0x00003793 0x00404393 5   6    .text   ascii   \f~_^]
123  0x000037da 0x004043da 4   5    .text   ascii   h\f#D
124  0x00003810 0x00404410 4   5    .text   ascii   PQVW
125  0x00003830 0x00404430 6   7    .text   ascii   E\bj@PQ
126  0x000038f9 0x004044f9 5   6    .text   ascii   9^Tt\e
127  0x00003970 0x00404570 4   5    .text   ascii   NL^[
128  0x00003a3e 0x0040463e 4   5    .text   ascii   SVWP
129  0x00003a78 0x00404678 5   8    .text   utf8    3\b]ԉM blocks=Basic Latin,Cyrillic Supplement
130  0x00003a93 0x00404693 4   6    .text   utf8    EԈX\b blocks=Basic Latin,Cyrillic Supplement
131  0x00003ac7 0x004046c7 4   5    .text   ascii   t\rHt
132  0x00003af7 0x004046f7 7   9    .text   utf8    EԋOTQVj blocks=Basic Latin,Cyrillic Supplement
133  0x00003b4d 0x0040474d 4   5    .text   ascii   Y_^[
134  0x00003c09 0x00404809 4   6    .text   utf8    I0+\t
135  0x00003c48 0x00404848 4   6    .text   utf8    +ЋA0 blocks=Basic Latin,Cyrillic
136  0x00003cec 0x004048ec 8   10   .text   utf8    3ĉD$XSVW blocks=Basic Latin,Latin Extended-A
137  0x00003cfe 0x004048fe 4   5    .text   ascii   D$pd
138  0x00003d18 0x00404918 4   6    .text   utf8    ى|$  blocks=Arabic,Basic Latin
139  0x00003d36 0x00404936 6   7    .text   ascii   M\fVPQW
140  0x00003d48 0x00404948 4   5    .text   ascii   D$$P
141  0x00003ddd 0x004049dd 4   5    .text   ascii   L$LQ
142  0x00003e06 0x00404a06 4   5    .text   ascii   T$LR
143  0x00003e11 0x00404a11 4   5    .text   ascii   D$LP
144  0x00003e36 0x00404a36 4   5    .text   ascii   L$LQ
145  0x00003e4a 0x00404a4a 4   5    .text   ascii   L$@|
146  0x00003e75 0x00404a75 6   7    .text   ascii   U\fWPQR
147  0x00003e7c 0x00404a7c 5   6    .text   ascii   D$8PS
148  0x00003ea0 0x00404aa0 4   5    .text   ascii   D$0s
149  0x00003ea6 0x00404aa6 4   5    .text   ascii   D$0Q
150  0x00003eb4 0x00404ab4 5   6    .text   ascii   T$(RS
151  0x00003ebf 0x00404abf 5   7    .text   utf8    \b3҉M\f blocks=Basic Latin,Cyrillic
152  0x00003ed4 0x00404ad4 8   9    .text   ascii   t$<RPQVS
153  0x00003eef 0x00404aef 4   5    .text   ascii   D$0P
154  0x00003efc 0x00404afc 5   7    .text   utf8    ƋL$pd blocks=Latin Extended-B,Basic Latin
155  0x00003f08 0x00404b08 4   5    .text   ascii   Y_^[
156  0x00003f0d 0x00404b0d 4   5    .text   ascii   L$X3
157  0x00003f2e 0x00404b2e 6   8    .text   utf8    3ĉD$PS blocks=Basic Latin,Latin Extended-A
158  0x00003f5c 0x00404b5c 6   7    .text   ascii   D$ j@P
159  0x00003f6f 0x00404b6f 4   5    .text   ascii   L$,Q
160  0x00003f74 0x00404b74 8   9    .text   ascii   M\fRSPQWV
161  0x00003f8d 0x00404b8d 4   5    .text   ascii   _^[3
162  0x00003fae 0x00404bae 6   8    .text   utf8    3ĉD$PS blocks=Basic Latin,Latin Extended-A
163  0x00003fdc 0x00404bdc 6   7    .text   ascii   D$ j@P
164  0x00003fef 0x00404bef 4   5    .text   ascii   L$,Q
165  0x00003ff4 0x00404bf4 8   9    .text   ascii   M\fRSPQWV
166  0x0000400d 0x00404c0d 4   5    .text   ascii   _^[3
167  0x0000402e 0x00404c2e 5   7    .text   utf8    3ĉD$P blocks=Basic Latin,Latin Extended-A
168  0x00004046 0x00404c46 6   7    .text   ascii   M QRPh
169  0x00004051 0x00404c51 5   6    .text   ascii   D$ PV
170  0x00004060 0x00404c60 6   7    .text   ascii   L$$j@Q
171  0x00004073 0x00404c73 4   5    .text   ascii   T$0R
172  0x00004078 0x00404c78 8   9    .text   ascii   U\fPSQRWV
173  0x00004091 0x00404c91 4   5    .text   ascii   _^[3
174  0x000040be 0x00404cbe 5   7    .text   utf8    3ĉD$P blocks=Basic Latin,Latin Extended-A
175  0x000040d6 0x00404cd6 6   7    .text   ascii   M QRPh
176  0x000040e1 0x00404ce1 5   6    .text   ascii   D$ PV
177  0x000040f0 0x00404cf0 6   7    .text   ascii   L$$j@Q
178  0x00004103 0x00404d03 4   5    .text   ascii   T$0R
179  0x00004108 0x00404d08 8   9    .text   ascii   U\fPSQRWV
180  0x00004121 0x00404d21 4   5    .text   ascii   _^[3
181  0x0000419f 0x00404d9f 4   5    .text   ascii   D$4$
182  0x000041c3 0x00404dc3 4   5    .text   ascii   |$0=
183  0x0000421f 0x00404e1f 4   6    .text   utf8    Ɂ|$0 blocks=Latin Extended-B,Basic Latin
184  0x0000422d 0x00404e2d 4   5    .text   ascii   D$0\n
185  0x00004288 0x00404e88 4   6    .text   utf8    ـ|$/ blocks=Arabic,Basic Latin
186  0x00004295 0x00404e95 4   5    .text   ascii   D$@%
187  0x000042a3 0x00404ea3 4   5    .text   ascii   D$A+
188  0x000042e3 0x00404ee3 4   6    .text   utf8    ML\te
189  0x000042f2 0x00404ef2 4   5    .text   ascii   L$<Q
190  0x000042f7 0x00404ef7 4   5    .text   ascii   T$LR
191  0x00004300 0x00404f00 6   7    .text   ascii   D$XjlP
192  0x0000430c 0x00404f0c 4   5    .text   ascii   L$HP
193  0x00004315 0x00404f15 5   6    .text   ascii   t$XWQ
194  0x0000431e 0x00404f1e 4   5    .text   ascii   T$pR
195  0x00004327 0x00404f27 8   9    .text   ascii   D$lSQRVP
196  0x000043bf 0x00404fbf 4   5    .text   ascii   D$4$
197  0x000043e0 0x00404fe0 4   5    .text   ascii   |$0=
198  0x00004424 0x00405024 4   6    .text   utf8    Ɂ|$0 blocks=Latin Extended-B,Basic Latin
199  0x00004432 0x00405032 4   5    .text   ascii   D$0\n
200  0x0000448d 0x0040508d 4   6    .text   utf8    ـ|$/ blocks=Arabic,Basic Latin
201  0x000044a3 0x004050a3 4   5    .text   ascii   D$@%
202  0x000044b1 0x004050b1 4   5    .text   ascii   D$A+
203  0x000044f1 0x004050f1 4   6    .text   utf8    ML\te
204  0x00004500 0x00405100 4   5    .text   ascii   L$<Q
205  0x00004505 0x00405105 4   5    .text   ascii   T$LR
206  0x0000450e 0x0040510e 6   7    .text   ascii   D$XjlP
207  0x0000451a 0x0040511a 4   5    .text   ascii   L$HP
208  0x00004523 0x00405123 5   6    .text   ascii   t$XWQ
209  0x0000452c 0x0040512c 4   5    .text   ascii   T$pR
210  0x00004535 0x00405135 8   9    .text   ascii   D$lSQRVP
211  0x0000456e 0x0040516e 5   7    .text   utf8    3ĉD$H blocks=Basic Latin,Latin Extended-A
212  0x0000457d 0x0040517d 5   6    .text   ascii   u\bWPh
213  0x0000459c 0x0040519c 4   5    .text   ascii   L$$Q
214  0x000045a1 0x004051a1 8   9    .text   ascii   M\fRSPQVW
215  0x000045ec 0x004051ec 8   10   .text   utf8    3ĉD$XSVW blocks=Basic Latin,Latin Extended-A
216  0x000045fe 0x004051fe 4   5    .text   ascii   D$pd
217  0x00004619 0x00405219 4   6    .text   utf8    ى|$  blocks=Arabic,Basic Latin
218  0x00004635 0x00405235 4   5    .text   ascii   VPQW
219  0x00004645 0x00405245 4   5    .text   ascii   D$$P
220  0x000046b9 0x004052b9 4   5    .text   ascii   D$D\a
221  0x000046df 0x004052df 4   5    .text   ascii   T$LR
222  0x000046fd 0x004052fd 6   7    .text   ascii   |$`\br=
223  0x00004704 0x00405304 4   5    .text   ascii   D$LP
224  0x0000470b 0x0040530b 4   5    .text   ascii   L$LQ
225  0x0000472d 0x0040532d 6   7    .text   ascii   |$`\br\r
226  0x00004734 0x00405334 4   5    .text   ascii   T$LR
227  0x00004748 0x00405348 4   5    .text   ascii   L$@|
228  0x00004772 0x00405372 6   7    .text   ascii   E\fWQRP
229  0x00004779 0x00405379 5   6    .text   ascii   L$8QS
230  0x00004798 0x00405398 4   5    .text   ascii   |$D\b
231  0x0000479d 0x0040539d 4   5    .text   ascii   D$0s
232  0x000047b1 0x004053b1 5   6    .text   ascii   D$(PS
233  0x000047bc 0x004053bc 5   7    .text   utf8    \b3҉M\f blocks=Basic Latin,Cyrillic
234  0x000047d1 0x004053d1 8   9    .text   ascii   t$<RPQVS
235  0x000047e5 0x004053e5 6   7    .text   ascii   |$D\br\r
236  0x000047ec 0x004053ec 4   5    .text   ascii   D$0P
237  0x000047f9 0x004053f9 5   7    .text   utf8    ƋL$pd blocks=Latin Extended-B,Basic Latin
238  0x00004805 0x00405405 4   5    .text   ascii   Y_^[
239  0x0000480a 0x0040540a 4   5    .text   ascii   L$X3
240  0x0000482e 0x0040542e 6   8    .text   utf8    3ĉD$PS blocks=Basic Latin,Latin Extended-A
241  0x0000485c 0x0040545c 6   7    .text   ascii   D$ j@P
242  0x0000486f 0x0040546f 4   5    .text   ascii   L$,Q
243  0x00004874 0x00405474 8   9    .text   ascii   M\fRSPQWV
244  0x0000488d 0x0040548d 4   5    .text   ascii   _^[3
245  0x000048ae 0x004054ae 6   8    .text   utf8    3ĉD$PS blocks=Basic Latin,Latin Extended-A
246  0x000048dc 0x004054dc 6   7    .text   ascii   D$ j@P
247  0x000048ef 0x004054ef 4   5    .text   ascii   L$,Q
248  0x000048f4 0x004054f4 8   9    .text   ascii   M\fRSPQWV
249  0x0000490d 0x0040550d 4   5    .text   ascii   _^[3
250  0x0000492e 0x0040552e 5   7    .text   utf8    3ĉD$P blocks=Basic Latin,Latin Extended-A
251  0x00004946 0x00405546 6   7    .text   ascii   M QRPh
252  0x00004951 0x00405551 5   6    .text   ascii   D$ PV
253  0x00004960 0x00405560 6   7    .text   ascii   L$$j@Q
254  0x00004973 0x00405573 4   5    .text   ascii   T$0R
255  0x00004978 0x00405578 8   9    .text   ascii   U\fPSQRWV
256  0x00004991 0x00405591 4   5    .text   ascii   _^[3
257  0x000049be 0x004055be 5   7    .text   utf8    3ĉD$P blocks=Basic Latin,Latin Extended-A
258  0x000049d6 0x004055d6 6   7    .text   ascii   M QRPh
259  0x000049e1 0x004055e1 5   6    .text   ascii   D$ PV
260  0x000049f0 0x004055f0 6   7    .text   ascii   L$$j@Q
261  0x00004a03 0x00405603 4   5    .text   ascii   T$0R
262  0x00004a08 0x00405608 8   9    .text   ascii   U\fPSQRWV
263  0x00004a21 0x00405621 4   5    .text   ascii   _^[3
264  0x00004a9f 0x0040569f 4   5    .text   ascii   D$4$
265  0x00004ac3 0x004056c3 4   5    .text   ascii   |$0=
266  0x00004b1f 0x0040571f 4   6    .text   utf8    Ɂ|$0 blocks=Latin Extended-B,Basic Latin
267  0x00004b2d 0x0040572d 4   5    .text   ascii   D$0\n
268  0x00004b88 0x00405788 4   6    .text   utf8    ـ|$/ blocks=Arabic,Basic Latin
269  0x00004b95 0x00405795 4   5    .text   ascii   D$@%
270  0x00004ba3 0x004057a3 4   5    .text   ascii   D$A+
271  0x00004be3 0x004057e3 4   6    .text   utf8    ML\te
272  0x00004bf2 0x004057f2 4   5    .text   ascii   L$<Q
273  0x00004bf7 0x004057f7 4   5    .text   ascii   T$LR
274  0x00004c00 0x00405800 6   7    .text   ascii   D$XjlP
275  0x00004c0c 0x0040580c 4   5    .text   ascii   L$HP
276  0x00004c15 0x00405815 5   6    .text   ascii   t$XWQ
277  0x00004c1e 0x0040581e 4   5    .text   ascii   T$pR
278  0x00004c27 0x00405827 8   9    .text   ascii   D$lSQRVP
279  0x00004caf 0x004058af 4   5    .text   ascii   D$4$
280  0x00004cd0 0x004058d0 4   5    .text   ascii   |$0=
281  0x00004d14 0x00405914 4   6    .text   utf8    Ɂ|$0 blocks=Latin Extended-B,Basic Latin
282  0x00004d22 0x00405922 4   5    .text   ascii   D$0\n
283  0x00004d7d 0x0040597d 4   6    .text   utf8    ـ|$/ blocks=Arabic,Basic Latin
284  0x00004d93 0x00405993 4   5    .text   ascii   D$@%
285  0x00004da1 0x004059a1 4   5    .text   ascii   D$A+
286  0x00004de1 0x004059e1 4   6    .text   utf8    ML\te
287  0x00004df0 0x004059f0 4   5    .text   ascii   L$<Q
288  0x00004df5 0x004059f5 4   5    .text   ascii   T$LR
289  0x00004dfe 0x004059fe 6   7    .text   ascii   D$XjlP
290  0x00004e0a 0x00405a0a 4   5    .text   ascii   L$HP
291  0x00004e13 0x00405a13 5   6    .text   ascii   t$XWQ
292  0x00004e1c 0x00405a1c 4   5    .text   ascii   T$pR
293  0x00004e25 0x00405a25 8   9    .text   ascii   D$lSQRVP
294  0x00004e5e 0x00405a5e 5   7    .text   utf8    3ĉD$H blocks=Basic Latin,Latin Extended-A
295  0x00004e6d 0x00405a6d 5   6    .text   ascii   u\bWPh
296  0x00004e8c 0x00405a8c 4   5    .text   ascii   L$$Q
297  0x00004e91 0x00405a91 8   9    .text   ascii   M\fRSPQVW
298  0x00004fdc 0x00405bdc 5   6    .text   ascii   U\fWRP
299  0x000050cf 0x00405ccf 4   5    .text   ascii   \fPQS
300  0x000051a6 0x00405da6 5   6    .text   ascii   t\vWSV
301  0x00005210 0x00405e10 5   6    .text   ascii   PQSVW
302  0x0000526a 0x00405e6a 6   8    .text   utf8    A\f\vƃy8 blocks=Basic Latin,Latin Extended-B
303  0x00005289 0x00405e89 4   5    .text   ascii   Y_^[
304  0x000052b3 0x00405eb3 4   5    .text   ascii   \bSVW
305  0x00005388 0x00405f88 4   5    .text   ascii   Y_^[
306  0x00005413 0x00406013 4   5    .text   ascii   s7PW
307  0x0000549a 0x0040609a 4   5    .text   ascii   M\bW;
308  0x000054ee 0x004060ee 4   6    .text   utf8    \f+ǃ~ blocks=Basic Latin,Latin Extended-B
309  0x00005563 0x00406163 4   5    .text   ascii   \bsNW
310  0x0000557c 0x0040617c 5   6    .text   ascii   \f?QSV
311  0x0000561f 0x0040621f 8   10   .text   utf8    3ĉD$xSVW blocks=Basic Latin,Latin Extended-A
312  0x00005669 0x00406269 4   5    .text   ascii   T$DR
313  0x0000568c 0x0040628c 5   7    .text   utf8    D$@Ǆ$ blocks=Basic Latin,Latin Extended-B
314  0x000056d1 0x004062d1 4   6    .text   utf8    #ML$
315  0x000056ef 0x004062ef 4   6    .text   utf8    ҋL$< blocks=Cyrillic,Basic Latin
316  0x000056f5 0x004062f5 4   5    .text   ascii   D$lP
317  0x00005714 0x00406314 4   6    .text   utf8    3ɈD$ blocks=Basic Latin,Latin Extended-B
318  0x00005727 0x00406327 5   7    .text   utf8    L$PƄ$ blocks=Basic Latin,Latin Extended-B
319  0x00005734 0x00406334 4   5    .text   ascii   <+t\b
320  0x0000573c 0x0040633c 4   5    .text   ascii   <-u\b
321  0x00005751 0x00406351 4   5    .text   ascii   SjeV
322  0x00005756 0x00406356 4   5    .text   ascii   T$0f
323  0x0000575b 0x0040635b 4   5    .text   ascii   D$1e
324  0x0000576e 0x0040636e 6   7    .text   ascii   D$$SPV
325  0x000057e8 0x004063e8 6   7    .text   ascii   T$ j0R
326  0x00005803 0x00406403 4   5    .text   ascii   j0P+
327  0x0000581d 0x0040641d 4   5    .text   ascii   L$$Q
328  0x0000582d 0x0040642d 4   5    .text   ascii   T$4+
329  0x00005841 0x00406441 7   8    .text   ascii   L$ j0QS
330  0x00005874 0x00406474 7   8    .text   ascii   \$l9D$d
331  0x0000587c 0x0040647c 4   5    .text   ascii   D$Ps
332  0x00005886 0x00406486 5   6    .text   ascii   T$$RP
333  0x000058cc 0x004064cc 5   7    .text   utf8    u҃|$d blocks=Basic Latin,Cyrillic
334  0x000058d4 0x004064d4 4   5    .text   ascii   t$Ps
335  0x0000590d 0x0040650d 6   8    .text   utf8    v\b+ȉL$ blocks=Basic Latin,Latin Extended-B
336  0x00005929 0x00406529 4   5    .text   ascii   @tg=
337  0x00005946 0x00406546 5   6    .text   ascii   D$8PW
338  0x00005973 0x00406573 5   6    .text   ascii   L$8QW
339  0x00005995 0x00406595 6   7    .text   ascii   L$$SQV
340  0x000059b7 0x004065b7 5   6    .text   ascii   D$ HP
341  0x000059c3 0x004065c3 5   6    .text   ascii   T$<RW
342  0x000059e5 0x004065e5 4   5    .text   ascii   j0RP
343  0x000059ea 0x004065ea 5   6    .text   ascii   L$8QW
344  0x00005a21 0x00406621 5   6    .text   ascii   L$LQW
345  0x00005a34 0x00406634 4   5    .text   ascii   T$HR
346  0x00005a40 0x00406640 4   5    .text   ascii   j0QR
347  0x00005a45 0x00406645 5   6    .text   ascii   D$PPW
348  0x00005a65 0x00406665 4   5    .text   ascii   SjeV
349  0x00005a85 0x00406685 5   6    .text   ascii   D$,HP
350  0x00005a91 0x00406691 5   6    .text   ascii   L$XQW
351  0x00005ab3 0x004066b3 4   5    .text   ascii   j0QR
352  0x00005ab8 0x004066b8 5   6    .text   ascii   D$TPW
353  0x00005af7 0x004066f7 5   6    .text   ascii   L$TQW
354  0x00005b15 0x00406715 4   6    .text   utf8    +؋L$ blocks=Basic Latin,Arabic
355  0x00005b21 0x00406721 5   6    .text   ascii   QSVRP
356  0x00005b27 0x00406727 5   6    .text   ascii   L$<QW
357  0x00005b49 0x00406749 4   5    .text   ascii   j0QR
358  0x00005b4e 0x0040674e 5   6    .text   ascii   D$8PW
359  0x00005b68 0x00406768 4   6    .text   utf8    3ۉZ  blocks=Basic Latin,Arabic
360  0x00005b71 0x00406771 4   5    .text   ascii   T$(R
361  0x00005b76 0x00406776 8   9    .text   ascii   T$TRPQVW
362  0x00005b8d 0x0040678d 7   8    .text   ascii   09|$dr\r
363  0x00005b95 0x00406795 4   5    .text   ascii   D$PP
364  0x00005bae 0x004067ae 4   5    .text   ascii   \$P9
365  0x00005bbb 0x004067bb 4   5    .text   ascii   L$lQ
366  0x00005bd7 0x004067d7 4   5    .text   ascii   Y_^[
367  0x00005bdc 0x004067dc 4   5    .text   ascii   L$x3
368  0x00005c0c 0x0040680c 8   10   .text   utf8    3ĉD$HSVW blocks=Basic Latin,Latin Extended-A
