[Strings]
nth  paddr      vaddr       len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d  44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000f0 0x000000f0  5   6            ascii   Rich>
2    0x00000110 0x00000110  4   5            ascii   \v\aob
3    0x00000210 0x00000210  5   6            ascii   .text
4    0x00000237 0x00000237  7   8            ascii   `.rdata
5    0x0000025f 0x0000025f  6   7            ascii   @.data
6    0x00000288 0x00000288  6   7            ascii   .pdata
7    0x000002af 0x000002af  7   8            ascii   @_RDATA
8    0x000002d7 0x000002d7  6   7            ascii   @.rsrc
9    0x000002ff 0x000002ff  7   8            ascii   @.reloc
10   0x00000429 0x140001029 4   5    .text   ascii   <\tu\a
11   0x000004a9 0x1400010a9 4   5    .text   ascii   <\tu\a
12   0x000004e7 0x1400010e7 12  13   .text   ascii   l$ VWAUAVAWH
13   0x00000521 0x140001121 4   5    .text   ascii   D$(D
14   0x00000526 0x140001126 4   5    .text   ascii   d$$A
15   0x00000531 0x140001131 4   5    .text   ascii   |$ L
16   0x00000542 0x140001142 6   7    .text   ascii   \$@fff
17   0x000005a9 0x1400011a9 4   5    .text   ascii   L$@A
18   0x000005bd 0x1400011bd 4   5    .text   ascii   L$@I
19   0x000005cf 0x1400011cf 4   5    .text   ascii   \$@A
20   0x000005f8 0x1400011f8 4   5    .text   ascii   D$(H
21   0x0000063f 0x14000123f 4   5    .text   ascii   t$@L
22   0x00000644 0x140001244 4   5    .text   ascii   d$(3
23   0x00000699 0x140001299 4   5    .text   ascii   L$@A
24   0x000006b3 0x1400012b3 4   7    .text   utf8    L$@赆 blocks=Basic Latin,CJK Unified Ideographs
25   0x000006be 0x1400012be 4   5    .text   ascii   t$@A
26   0x000006c4 0x1400012c4 4   5    .text   ascii   ;tVA
27   0x000006e7 0x1400012e7 4   5    .text   ascii   L$@f
28   0x000006f7 0x1400012f7 5   6    .text   ascii   <'u\aE
29   0x0000072d 0x14000132d 4   5    .text   ascii   d$$E
30   0x000007b5 0x1400013b5 4   5    .text   ascii   M(Li
31   0x00000811 0x140001411 4   5    .text   ascii   t$(B
32   0x00000858 0x140001458 4   5    .text   ascii   L$@A
33   0x00000880 0x140001480 5   6    .text   ascii   D$@<;
34   0x0000088b 0x14000148b 4   5    .text   ascii   <[uM
35   0x00000895 0x140001495 5   6    .text   ascii   @]uCI
36   0x000008b4 0x1400014b4 4   5    .text   ascii   T$ H
37   0x000008cf 0x1400014cf 4   7    .text   utf8    T$A虄 blocks=Basic Latin,CJK Unified Ideographs
38   0x000008eb 0x1400014eb 4   5    .text   ascii   L$@f
39   0x000008f7 0x1400014f7 5   6    .text   ascii   <'u\aE
40   0x0000098e 0x14000158e 4   5    .text   ascii   T$@H
41   0x000009a0 0x1400015a0 4   5    .text   ascii   T$@H
42   0x000009d6 0x1400015d6 5   6    .text   ascii   T$ D;
43   0x00000a07 0x140001607 8   9    .text   ascii   A_A^A]_^
44   0x00000a32 0x140001632 4   5    .text   ascii   L$\bH
45   0x00000a41 0x140001641 7   8    .text   ascii   L$ SVWH
46   0x00000a6a 0x14000166a 4   5    .text   ascii   t$ L
47   0x00000a7e 0x14000167e 4   5    .text   ascii   0_^[
48   0x00000a92 0x140001692 4   5    .text   ascii   L$\bH
49   0x00000aa1 0x1400016a1 7   8    .text   ascii   L$ SVWH
50   0x00000ab0 0x1400016b0 4   5    .text   ascii   t$X3
51   0x00000ac7 0x1400016c7 4   5    .text   ascii   t$ L
52   0x00000adf 0x1400016df 4   5    .text   ascii   0_^[
53   0x00000b52 0x140001752 5   6    .text   ascii   \$\bWH
54   0x00000b86 0x140001786 4   5    .text   ascii   \$0H
55   0x00000cb2 0x1400018b2 4   5    .text   ascii   \$\bH
56   0x00000cc1 0x1400018c1 9   10   .text   ascii   d$ UAVAWH
