[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000a5 0x000000a5 5   7            utf8    XFҽ{v blocks=Basic Latin,Cyrillic
2     0x000000b8 0x000000b8 4   5            ascii   Rich
3     0x000001d0 0x000001d0 5   6            ascii   .text
4     0x000001f7 0x000001f7 7   8            ascii   `.rdata
5     0x0000021f 0x0000021f 6   7            ascii   @.data
6     0x00000248 0x00000248 6   7            ascii   .ndata
7     0x00000270 0x00000270 5   6            ascii   .rsrc
202   0x00004607 0x00405207 4   6    .text   utf8    #߁}\f blocks=Basic Latin,NKo
203   0x0000462e 0x0040522e 4   5    .text   ascii   WWhG
204   0x00004643 0x00405243 4   5    .text   ascii   WPhP
205   0x0000465e 0x0040525e 4   5    .text   ascii   j [S
206   0x00004667 0x00405267 4   5    .text   ascii   SWh 
207   0x0000468b 0x0040528b 5   6    .text   ascii   u\fWWh
208   0x00004698 0x00405298 4   6    .text   utf8    ց}\f\v blocks=Armenian,Basic Latin
209   0x000046cf 0x004052cf 4   5    .text   ascii   =`dB
210   0x000046eb 0x004052eb 4   5    .text   ascii   t\aj\b
211   0x00004722 0x00405322 4   5    .text   ascii   WQhN
212   0x00004744 0x00405344 5   6    .text   ascii   9=,dB
213   0x000047da 0x004053da 4   5    .text   ascii   PWh\r
214   0x0000488c 0x0040548c 4   5    .text   ascii    u}h
215   0x000048cf 0x004054cf 6   7    .text   ascii   9u\fu;9
216   0x0000496d 0x0040556d 4   5    .text   ascii   E\bt\e
217   0x000049a3 0x004055a3 5   6    .text   ascii   uDSSh
218   0x000049c1 0x004055c1 7   11   .text   utf8    +ǉ]؉EԍE blocks=Basic Latin,Latin Extended-B,Arabic,Cyrillic Supplement
219   0x000049ff 0x004055ff 4   5    .text   ascii   5(dB
220   0x00004a06 0x00405606 4   5    .text   ascii   =,dB
221   0x00004a88 0x00405688 4   5    .text   ascii   @SVW
222   0x00004a92 0x00405692 4   6    .text   utf8    3ہ}\f blocks=Basic Latin,Arabic
223   0x00004ab9 0x004056b9 6   10   .text   utf8    ]̉]ԉ]ث blocks=Basic Latin,Combining Diacritical Marks,Cyrillic Supplement,Arabic
224   0x00004b65 0x00405765 4   5    .text   ascii   PSh\e
225   0x00004b79 0x00405779 4   5    .text   ascii   PPh6
226   0x00004b85 0x00405785 4   5    .text   ascii   9]\f|
227   0x00004b8b 0x0040578b 4   5    .text   ascii   u\fSh
228   0x00004b99 0x00405799 5   6    .text   ascii   u\fSh&
229   0x00004bbd 0x004057bd 4   5    .text   ascii   p0j\e
230   0x00004be6 0x004057e6 4   5    .text   ascii   u\rj\b
231   0x00004c3a 0x0040583a 4   5    .text   ascii   u\fSh
232   0x00004cb5 0x004058b5 4   5    .text   ascii   t&jx
233   0x00004ce0 0x004058e0 4   5    .text   ascii   5\bdB
234   0x00004d05 0x00405905 4   5    .text   ascii   }\f{u
235   0x00004d1d 0x0040591d 4   6    .text   utf8    ;ÉE\f blocks=Basic Latin,Latin-1 Supplement
236   0x00004d69 0x00405969 6   7    .text   ascii   u\bSPQh
237   0x00004df7 0x004059f7 9   10   .text   ascii   \r\nFFC;]\f|
238   0x00004eef 0x00405aef 6   7    .text   ascii   PPPPPP
239   0x00004ff9 0x00405bf9 5   7    .text   utf8    t\rh̫@ blocks=Basic Latin,Combining Diacritical Marks
240   0x00005019 0x00405c19 4   5    .text   ascii   \u\vh
241   0x0000507d 0x00405c7d 4   5    .text   ascii   <.u\n
242   0x000050df 0x00405cdf 4   5    .text   ascii   YYWj
243   0x0000513f 0x00405d3f 4   5    .text   ascii   ty9u
244   0x00005199 0x00405d99 4   5    .text   ascii   YYWj
245   0x000051c2 0x00405dc2 4   5    .text   ascii   t$\bV
246   0x000051d6 0x00405dd6 5   6    .text   ascii   8\t\vh
247   0x000051f0 0x00405df0 8   9    .text   ascii   \r:L$\bt\rP
248   0x00005209 0x00405e09 4   5    .text   ascii   t$\bV
249   0x00005213 0x00405e13 7   9    .text   utf8    ƀ8\t\fPV blocks=Latin Extended-B,Basic Latin
250   0x00005237 0x00405e37 4   5    .text   ascii   9\\t
251   0x0000523c 0x00405e3c 6   7    .text   ascii   <a|\n<z
252   0x00005270 0x00405e70 4   5    .text   ascii   ;:\u
253   0x0000527c 0x00405e7c 4   5    .text   ascii   ?\\u
254   0x00005283 0x00405e83 5   6    .text   ascii   ^j\PN
255   0x00005343 0x00405f43 4   5    .text   ascii   7t\eV
256   0x00005373 0x00405f73 5   7    .text   utf8    D$\f+J
257   0x000053d8 0x00405fd8 7   8    .text   ascii   u\bWjd_O
258   0x000053e0 0x00405fe0 5   6    .text   ascii   E\bnsa
259   0x0000541b 0x0040601b 5   6    .text   ascii   SUVWj
260   0x000054a0 0x004060a0 5   7    .text   utf8    VUhث@ blocks=Basic Latin,Arabic
261   0x000054f2 0x004060f2 4   5    .text   ascii   \nPj@
262   0x00005508 0x00406108 4   5    .text   ascii   PWVU
263   0x00005514 0x00406114 5   6    .text   ascii   t[;|$
264   0x0000554e 0x0040614e 4   5    .text   ascii   PPPU
265   0x00005560 0x00406160 4   5    .text   ascii   PWVU
266   0x0000557e 0x0040617e 4   5    .text   ascii   _^][
267   0x00005599 0x00406199 4   6    .text   utf8    \f>;K
268   0x0000562c 0x0040622c 4   5    .text   ascii   t$\bh
269   0x00005649 0x00406249 6   7    .text   ascii   M\bSVW3
270   0x0000570e 0x0040630e 4   5    .text   ascii   \r8dB
271   0x000057dd 0x004063dd 5   6    .text   ascii   @PWSh
272   0x0000581c 0x0040641c 4   5    .text   ascii   $uhh
273   0x00005848 0x00406448 4   5    .text   ascii   5\bdB
274   0x0000585c 0x0040645c 4   5    .text   ascii   5\bdB
275   0x00005894 0x00406494 5   7    .text   utf8    u\vhă@ blocks=Basic Latin,Latin Extended-A
276   0x000058b4 0x004064b4 4   5    .text   ascii   5\bdB
277   0x0000591d 0x0040651d 6   7    .text   ascii   _^[t\tP
278   0x00005932 0x00406532 4   5    .text   ascii   t$\fW
279   0x00005974 0x00406574 4   5    .text   ascii   v"Ph
280   0x000059b2 0x004065b2 4   5    .text   ascii   \a< t
281   0x000059b7 0x004065b7 4   5    .text   ascii   <\u\a
282   0x000059ce 0x004065ce 4   5    .text   ascii   9]\bt
283   0x00005a47 0x00406647 5   6    .text   ascii   E\bSPV
284   0x00005acf 0x004066cf 5   6    .text   ascii   E\bVWj
285   0x00005b34 0x00406734 5   6    .text   ascii   _^t\rh
286   0x00005b4f 0x0040674f 5   6    .text   ascii   D$\bVP
287   0x00005c7a 0x0040687a 4   5    .text   ascii   =lCB
288   0x00005c80 0x00406880 4   5    .text   ascii   Vu-3
289   0x00005cae 0x004068ae 4   6    .text   utf8    |ՋT$ blocks=Basic Latin,Armenian
290   0x00005cbf 0x004068bf 4   5    .text   ascii   L$\fW
291   0x00005d10 0x00406910 5   6    .text   ascii   SVWj"
292   0x00005dae 0x004069ae 4   5    .text   ascii   <6;}
293   0x00005fea 0x00406bea 4   6    .text   utf8    +M\\e
294   0x00006185 0x00406d85 7   11   .text   utf8    E؉E܋EԉE blocks=Basic Latin,Arabic,Syriac,Cyrillic Supplement
295   0x000062af 0x00406eaf 11  17   .text   utf8    M؉M܋MԉEԉM؋E blocks=Basic Latin,Arabic,Syriac,Cyrillic Supplement
296   0x00006337 0x00406f37 4   7    .text   utf8    +ÉM\r blocks=Basic Latin,Latin-1 Supplement
297   0x00006483 0x00407083 4   7    .text   utf8    EԋEԅ blocks=Basic Latin,Cyrillic Supplement
298   0x00006a88 0x00408288 7   8    .rdata  ascii   UXTHEME
299   0x00006a90 0x00408290 7   8    .rdata  ascii   USERENV
300   0x00006a98 0x00408298 8   9    .rdata  ascii   SETUPAPI
301   0x00006aa1 0x004082a1 7   8    .rdata  ascii   APPHELP
302   0x00006aa9 0x004082a9 7   8    .rdata  ascii   PROPSYS
303   0x00006ab1 0x004082b1 6   7    .rdata  ascii   DWMAPI
304   0x00006ab8 0x004082b8 9   10   .rdata  ascii   CRYPTBASE
305   0x00006ac2 0x004082c2 6   7    .rdata  ascii   OLEACC
306   0x00006ac9 0x004082c9 7   8    .rdata  ascii   CLBCATQ
307   0x00006ad4 0x004082d4 8   9    .rdata  ascii   RichEdit
308   0x00006ae0 0x004082e0 11  12   .rdata  ascii   RichEdit20A
309   0x00006aec 0x004082ec 8   9    .rdata  ascii   RichEd32
310   0x00006af8 0x004082f8 8   9    .rdata  ascii   RichEd20
311   0x00006b04 0x00408304 36  37   .rdata  ascii   .DEFAULT\Control Panel\International
312   0x00006b2c 0x0040832c 36  37   .rdata  ascii   Control Panel\Desktop\ResourceLocale
313   0x00006b88 0x00408388 10  11   .rdata  ascii   [Rename]\r\n
314   0x00006b98 0x00408398 41  42   .rdata  ascii   Software\Microsoft\Windows\CurrentVersion
315   0x00006bc4 0x004083c4 41  42   .rdata  ascii   \Microsoft\Internet Explorer\Quick Launch
316   0x00006f4a 0x0040874a 6   7    .rdata  ascii   MulDiv
317   0x00006f54 0x00408754 11  12   .rdata  ascii   DeleteFileA
318   0x00006f62 0x00408762 14  15   .rdata  ascii   FindFirstFileA
319   0x00006f74 0x00408774 13  14   .rdata  ascii   FindNextFileA
320   0x00006f84 0x00408784 9   10   .rdata  ascii   FindClose
321   0x00006f90 0x00408790 14  15   .rdata  ascii   SetFilePointer
322   0x00006fa2 0x004087a2 8   9    .rdata  ascii   ReadFile
323   0x00006fae 0x004087ae 9   10   .rdata  ascii   WriteFile
324   0x00006fba 0x004087ba 24  25   .rdata  ascii   GetPrivateProfileStringA
325   0x00006fd6 0x004087d6 26  27   .rdata  ascii   WritePrivateProfileStringA
326   0x00006ff4 0x004087f4 19  20   .rdata  ascii   MultiByteToWideChar
327   0x0000700a 0x0040880a 11  12   .rdata  ascii   FreeLibrary
328   0x00007018 0x00408818 14  15   .rdata  ascii   GetProcAddress
329   0x0000702a 0x0040882a 14  15   .rdata  ascii   LoadLibraryExA
330   0x0000703c 0x0040883c 16  17   .rdata  ascii   GetModuleHandleA
331   0x00007050 0x00408850 18  19   .rdata  ascii   GetExitCodeProcess
332   0x00007066 0x00408866 19  20   .rdata  ascii   WaitForSingleObject
333   0x0000707c 0x0040887c 11  12   .rdata  ascii   GlobalAlloc
334   0x0000708a 0x0040888a 10  11   .rdata  ascii   GlobalFree
335   0x00007098 0x00408898 25  26   .rdata  ascii   ExpandEnvironmentStringsA
336   0x000070b4 0x004088b4 8   9    .rdata  ascii   lstrcmpA
337   0x000070c0 0x004088c0 9   10   .rdata  ascii   lstrcmpiA
338   0x000070cc 0x004088cc 11  12   .rdata  ascii   CloseHandle
339   0x000070da 0x004088da 11  12   .rdata  ascii   SetFileTime
340   0x000070e8 0x004088e8 15  16   .rdata  ascii   CompareFileTime
341   0x000070fa 0x004088fa 11  12   .rdata  ascii   SearchPathA
342   0x00007108 0x00408908 17  18   .rdata  ascii   GetShortPathNameA
343   0x0000711c 0x0040891c 16  17   .rdata  ascii   GetFullPathNameA
344   0x00007130 0x00408930 9   10   .rdata  ascii   MoveFileA
345   0x0000713c 0x0040893c 12  13   .rdata  ascii   GetLastError
346   0x0000714c 0x0040894c 20  21   .rdata  ascii   SetCurrentDirectoryA
347   0x00007164 0x00408964 18  19   .rdata  ascii   GetFileAttributesA
348   0x0000717a 0x0040897a 18  19   .rdata  ascii   SetFileAttributesA
349   0x00007190 0x00408990 5   6    .rdata  ascii   Sleep
350   0x00007198 0x00408998 12  13   .rdata  ascii   GetTickCount
351   0x000071a8 0x004089a8 11  12   .rdata  ascii   CreateFileA
352   0x000071b6 0x004089b6 11  12   .rdata  ascii   GetFileSize
353   0x000071c4 0x004089c4 18  19   .rdata  ascii   GetModuleFileNameA
354   0x000071da 0x004089da 17  18   .rdata  ascii   GetCurrentProcess
355   0x000071ee 0x004089ee 9   10   .rdata  ascii   CopyFileA
356   0x000071fa 0x004089fa 11  12   .rdata  ascii   ExitProcess
357   0x00007208 0x00408a08 20  21   .rdata  ascii   GetWindowsDirectoryA
358   0x00007220 0x00408a20 12  13   .rdata  ascii   GetTempPathA
359   0x00007230 0x00408a30 15  16   .rdata  ascii   GetCommandLineA
360   0x00007242 0x00408a42 8   9    .rdata  ascii   lstrlenA
361   0x0000724e 0x00408a4e 10  11   .rdata  ascii   GetVersion
362   0x0000725c 0x00408a5c 12  13   .rdata  ascii   SetErrorMode
363   0x0000726c 0x00408a6c 9   10   .rdata  ascii   lstrcpynA
364   0x00007278 0x00408a78 17  18   .rdata  ascii   GetDiskFreeSpaceA
365   0x0000728c 0x00408a8c 12  13   .rdata  ascii   GlobalUnlock
366   0x0000729c 0x00408a9c 10  11   .rdata  ascii   GlobalLock
367   0x000072aa 0x00408aaa 12  13   .rdata  ascii   CreateThread
368   0x000072ba 0x00408aba 16  17   .rdata  ascii   CreateDirectoryA
369   0x000072ce 0x00408ace 14  15   .rdata  ascii   CreateProcessA
370   0x000072e0 0x00408ae0 16  17   .rdata  ascii   RemoveDirectoryA
371   0x000072f4 0x00408af4 16  17   .rdata  ascii   GetTempFileNameA
372   0x00007308 0x00408b08 8   9    .rdata  ascii   lstrcatA
