[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000097 0x00000097 4    6            utf8    k,)k
2    0x000000a7 0x000000a7 4    6            utf8    k,(k
3    0x000000bf 0x000000bf 5    6            ascii   kx`-k
4    0x000000d7 0x000000d7 5    6            ascii   kRich
5    0x000001e0 0x000001e0 5    6            ascii   .text
6    0x00000207 0x00000207 7    8            ascii   `.rdata
7    0x0000022f 0x0000022f 6    7            ascii   @.data
8    0x00000258 0x00000258 5    6            ascii   .rsrc
9    0x0000027f 0x0000027f 7    8            ascii   @.reloc
10   0x00000423 0x00401023 4    5    .text   ascii   D$\fe
11   0x00000455 0x00401055 4    5    .text   ascii   D$(j
12   0x00000463 0x00401063 5    6    .text   ascii   j\njej
13   0x000004d2 0x004010d2 4    6    .text   utf8    PƄ$, blocks=Basic Latin,Latin Extended-B
14   0x0000064c 0x0040124c 4    5    .text   ascii   eu\ej
15   0x0000068e 0x0040128e 4    5    .text   ascii   _^[3
16   0x0000077d 0x0040137d 4    5    .text   ascii   uCh.
17   0x0000079b 0x0040139b 4    5    .text   ascii   =(@A
18   0x000007a1 0x004013a1 8    9    .text   ascii   YYt\eh(@A
19   0x00000814 0x00401414 4    5    .text   ascii   E\fSV
20   0x00000825 0x00401425 5    6    .text   ascii   9u\fW\e
21   0x00000841 0x00401441 4    5    .text   ascii   _^[]
22   0x00000860 0x00401460 4    5    .text   ascii   ;u\fr
23   0x000008bc 0x004014bc 4    5    .text   ascii   50@A
24   0x000008d3 0x004014d3 4    5    .text   ascii   5,@A
25   0x00000912 0x00401512 4    5    .text   ascii   50@A
26   0x00000923 0x00401523 4    5    .text   ascii   5,@A
27   0x0000093b 0x0040153b 4    7    .text   utf8    ى]ԉE blocks=Arabic,Basic Latin,Cyrillic Supplement
28   0x00000955 0x00401555 4    5    .text   ascii   YYh`
29   0x00000998 0x00401598 4    5    .text   ascii   t\bj\b
30   0x00000a53 0x00401653 4    5    .text   ascii   y\bj\e
31   0x00000a79 0x00401679 4    5    .text   ascii   y\bj\b
32   0x00000a8a 0x0040168a 4    5    .text   ascii   y\bj\t
33   0x00000ae1 0x004016e1 4    6    .text   utf8    YYËe blocks=Basic Latin,Latin-1 Supplement
34   0x00000b11 0x00401711 4    5    .text   ascii   =$/A
35   0x00000b5c 0x0040175c 4    5    .text   ascii   =<$A
36   0x00000b62 0x00401762 5    6    .text   ascii   YYu\bj
37   0x00000bb2 0x004017b2 4    5    .text   ascii   =\f"A
38   0x00000bc0 0x004017c0 4    5    .text   ascii   \r,"A
39   0x00000c3e 0x0040183e 4    6    .text   utf8    ǀ4!A blocks=Latin Extended-B,Basic Latin
40   0x00000dac 0x004019ac 4    5    .text   ascii   5@$A
41   0x00000dd5 0x004019d5 5    6    .text   ascii   PPPPP
42   0x00001420 0x00402020 4    5    .text   ascii   u\bWV
43   0x000014aa 0x004020aa 4    5    .text   ascii   u\ehL
44   0x000014d5 0x004020d5 4    5    .text   ascii   <v5h
45   0x000014ea 0x004020ea 5    6    .text   ascii   \fE\%A
46   0x00001566 0x00402166 5    8    .text   utf8    tD3ۋˊ blocks=Basic Latin,Arabic,Spacing Modifier Letters
47   0x00001579 0x00402179 4    5    .text   ascii   Ot\tA
48   0x000015bd 0x004021bd 5    6    .text   ascii   SSSSS
49   0x0000162e 0x0040222e 5    7    .text   utf8    j\rX]Í blocks=Basic Latin,Latin-1 Supplement
50   0x0000168e 0x0040228e 4    5    .text   ascii   _^[]
51   0x000016aa 0x004022aa 4    5    .text   ascii   h )@
52   0x000016b8 0x004022b8 4    5    .text   ascii   \bSVW
53   0x00001721 0x00402321 4    5    .text   ascii   Y_^[
54   0x00001752 0x00402352 4    5    .text   ascii   Y_^[
55   0x0000176b 0x0040236b 4    5    .text   ascii   f9\bt
56   0x00001772 0x00402372 4    6    .text   utf8    ]ËH< blocks=Basic Latin,Latin-1 Supplement
57   0x000017b6 0x004023b6 4    6    .text   utf8    X^Ã& blocks=Basic Latin,Latin-1 Supplement
58   0x000017c0 0x004023c0 4    5    .text   ascii   j\fhP
59   0x00001812 0x00402412 4    5    .text   ascii   50@A
60   0x0000181a 0x0040241a 4    5    .text   ascii   5,@A
61   0x0000185f 0x0040245f 4    5    .text   ascii   r\rPS
62   0x00001873 0x00402473 4    5    .text   ascii   r>PS
63   0x000019b0 0x004025b0 8    9    .text   ascii   u*9E\ft%9
64   0x00001a01 0x00402601 4    5    .text   ascii   j\bhp
65   0x00001acb 0x004026cb 4    6    .text   utf8    }؋u\b blocks=Basic Latin,Arabic
66   0x00001b2f 0x0040272f 4    5    .text   ascii   t#Ht
67   0x00001bb5 0x004027b5 4    6    .text   utf8    Eԃg` blocks=Basic Latin,Cyrillic Supplement
68   0x00001c52 0x00402852 4    6    .text   utf8    EԉG` blocks=Basic Latin,Cyrillic Supplement
69   0x00001c5d 0x0040285d 5    7    .text   utf8    EЉGd3 blocks=Basic Latin,Cyrillic
70   0x00001c78 0x00402878 4    5    .text   ascii   u\b9r
71   0x00001c94 0x00402894 4    5    .text   ascii   s\t9r
72   0x00001cc0 0x004028c0 4    5    .text   ascii   h )@
73   0x00001d0f 0x0040290f 5    6    .text   ascii   Y__^[
74   0x00001d28 0x00402928 4    5    .text   ascii   ]\fVW
75   0x00001dc2 0x004029c2 4    5    .text   ascii   8csm
76   0x00001e02 0x00402a02 4    5    .text   ascii   9P\ft
77   0x00001eb3 0x00402ab3 5    7    .text   utf8    ̃=4@A blocks=Combining Diacritical Marks,Basic Latin
78   0x00001f07 0x00402b07 4    5    .text   ascii   Gpu\a
79   0x00001f27 0x00402b27 4    5    .text   ascii   Apu\b
80   0x00001fa5 0x00402ba5 4    5    .text   ascii   %\b,A
81   0x00002007 0x00402c07 5    6    .text   ascii   ]\bVWh
82   0x0000201f 0x00402c1f 4    6    .text   utf8    3\t{\b
83   0x0000205c 0x00402c5c 4    5    .text   ascii   _^[]
