[Strings]
nth  paddr      vaddr       len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d  44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000081 0x00000081  23  28           utf8    @)pX!G#X!G#X!G#콶#P!G#콴# blocks=Basic Latin,Hangul Syllables
2    0x0000009d 0x0000009d  9   12           utf8    !G#콵#A!G# blocks=Basic Latin,Hangul Syllables
3    0x000000a9 0x000000a9  7   8            ascii   xD"P!G#
4    0x000000b1 0x000000b1  7   8            ascii   xB"-!G#
5    0x000000bd 0x000000bd  13  16           utf8    !G#콨#Q!G#X!F# blocks=Basic Latin,Hangul Syllables
6    0x000000d1 0x000000d1  7   8            ascii   xN"_!G#
7    0x000000db 0x000000db  7   8            ascii   #Y!G#X!
8    0x000000e3 0x000000e3  5   6            ascii   #Y!G#
9    0x000000e9 0x000000e9  15  16           ascii   xE"Y!G#RichX!G#
10   0x00000210 0x00000210  5   6            ascii   .text
11   0x00000237 0x00000237  7   8            ascii   `.rdata
12   0x0000025f 0x0000025f  6   7            ascii   @.data
13   0x00000288 0x00000288  6   7            ascii   .pdata
14   0x000002af 0x000002af  5   6            ascii   @.tls
15   0x000002d8 0x000002d8  5   6            ascii   .rsrc
16   0x000002ff 0x000002ff  7   8            ascii   @.reloc
17   0x00000402 0x140001002 4   5    .text   ascii   \$\bH
18   0x00000471 0x140001071 4   5    .text   ascii   \$0H
19   0x0000048d 0x14000108d 9   10   .text   ascii   x ATAVAWH
20   0x000004ff 0x1400010ff 4   5    .text   ascii   D$0D
21   0x00000512 0x140001112 4   5    .text   ascii   D$(I
22   0x00000521 0x140001121 4   5    .text   ascii   \$`H
23   0x00000526 0x140001126 4   5    .text   ascii   l$hH
24   0x0000052b 0x14000112b 4   5    .text   ascii   t$pH
25   0x00000530 0x140001130 4   5    .text   ascii   |$xH
26   0x00000536 0x140001136 7   8    .text   ascii   @A_A^A\
27   0x00000567 0x140001167 4   5    .text   ascii   T$xA
28   0x00000572 0x140001172 4   5    .text   ascii   D$4A
29   0x00000579 0x140001179 4   5    .text   ascii   D$8A
30   0x00000585 0x140001185 4   5    .text   ascii   D$<H
31   0x00000595 0x140001195 4   5    .text   ascii   T$(D
32   0x000005c5 0x1400011c5 4   5    .text   ascii   T$0H
33   0x000005f1 0x1400011f1 4   5    .text   ascii   T$@H
34   0x00000636 0x140001236 4   5    .text   ascii   \rEB\a
35   0x00000643 0x140001243 4   5    .text   ascii   T$@H
36   0x00000648 0x140001248 4   5    .text   ascii   \rSB\a
37   0x00000693 0x140001293 4   5    .text   ascii   T$@H
38   0x00000698 0x140001298 4   5    .text   ascii   \r#B\a
39   0x000006e3 0x1400012e3 4   5    .text   ascii   T$@H
40   0x00000733 0x140001333 4   5    .text   ascii   T$@H
41   0x000007b1 0x1400013b1 4   5    .text   ascii   T$@H
42   0x000007b6 0x1400013b6 4   5    .text   ascii   \reA\a
43   0x000007f6 0x1400013f6 4   5    .text   ascii   \r%A\a
44   0x00000803 0x140001403 4   5    .text   ascii   T$@H
45   0x00000808 0x140001408 4   5    .text   ascii   \r3A\a
46   0x00000853 0x140001453 4   5    .text   ascii   T$@H
47   0x00000bae 0x1400017ae 4   5    .text   ascii   \rM<\a
48   0x00000c10 0x140001810 4   5    .text   ascii   D$HD
49   0x00000c15 0x140001815 4   5    .text   ascii   L$@H
50   0x00000c1a 0x14000181a 4   5    .text   ascii   D$@D
51   0x00000c45 0x140001845 5   6    .text   ascii   L$HH3
52   0x00000ccd 0x1400018cd 4   5    .text   ascii   D$(L
53   0x00000cd2 0x1400018d2 4   5    .text   ascii   L$ D
54   0x00000d21 0x140001921 4   5    .text   ascii   D$(\b
55   0x00000d32 0x140001932 4   5    .text   ascii   \$@H
