[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000d8 0x000000d8 6    7            ascii   Richx\t
2    0x000001f0 0x000001f0 5    6            ascii   .text
3    0x00000217 0x00000217 7    8            ascii   `.rdata
4    0x0000023f 0x0000023f 6    7            ascii   @.data
5    0x00000268 0x00000268 5    6            ascii   .rsrc
6    0x0000028f 0x0000028f 7    8            ascii   @.reloc
7    0x00000401 0x10001001 5    6    .text   ascii   D$\bHu
8    0x00000438 0x10001038 4    5    .text   ascii   t$\bV
9    0x00000479 0x10001079 5    7    .text   utf8    MԍFpQ blocks=Basic Latin,Cyrillic Supplement
10   0x00000576 0x10001176 4    5    .text   ascii   u\bWV
11   0x00000671 0x10001271 4    5    .text   ascii   t\nWS
12   0x00000699 0x10001299 4    5    .text   ascii   PWWh
13   0x000006bd 0x100012bd 4    5    .text   ascii   Y_^[
14   0x000006e9 0x100012e9 4    5    .text   ascii   PVVh
15   0x00000781 0x10001381 4    5    .text   ascii   t$\b+
16   0x000007c8 0x100013c8 5    6    .text   ascii   }\bYY;
17   0x000007e1 0x100013e1 4    5    .text   ascii   +F\fj
18   0x00000820 0x10001420 6    8    .text   utf8    N\f3\r}\f
19   0x000008c7 0x100014c7 4    5    .text   ascii   \$\bW
20   0x000009e8 0x100015e8 5    7    .text   utf8    QW3\r}
21   0x00000ab2 0x100016b2 5    6    .text   ascii   u\fWQP
22   0x00000ae4 0x100016e4 5    6    .text   ascii   ;t$\bu
23   0x00000b80 0x10001780 4    5    .text   ascii   +F\fj
24   0x00000d5e 0x1000195e 6    7    .text   ascii   t\n9_\fw
25   0x00000dc3 0x100019c3 4    5    .text   ascii   t$\bk
26   0x00000dda 0x100019da 4    5    .text   ascii   ;H\fs
27   0x00000e04 0x10001a04 5    6    .text   ascii   ;t$\bu
28   0x00000e3c 0x10001a3c 4    5    .text   ascii   Y;|$
29   0x00000ed0 0x10001ad0 4    5    .text   ascii   ;u\bu
30   0x00000f1f 0x10001b1f 5    6    .text   ascii   t>SVW
31   0x000010fb 0x10001cfb 5    6    .text   ascii   9T$\br
32   0x0000110d 0x10001d0d 6    7    .text   ascii   H;D$\bv
33   0x00001124 0x10001d24 4    5    .text   ascii   t$\bP
34   0x000011a5 0x10001da5 5    6    .text   ascii   9T$\br
35   0x000011b7 0x10001db7 5    6    .text   ascii   ;L$\bv
36   0x0000121a 0x10001e1a 5    6    .text   ascii   u\fWQP
37   0x00001308 0x10001f08 4    5    .text   ascii   ;E\fs
38   0x00001335 0x10001f35 5    6    .text   ascii   ]\fPS+
39   0x0000140a 0x1000200a 4    5    .text   ascii   E\b@j
40   0x0000156f 0x1000216f 5    6    .text   ascii   E\fSVW
41   0x0000167d 0x1000227d 4    5    .text   ascii   ;E\fs
42   0x000016e5 0x100022e5 4    5    .text   ascii   D$\bP
43   0x000017f5 0x100023f5 4    5    .text   ascii   E\b@j
44   0x000018e8 0x100024e8 5    6    .text   ascii   E\fSVW
45   0x0000195a 0x1000255a 4    5    .text   ascii   WRQP
46   0x00001a17 0x10002617 4    5    .text   ascii   Wj\bP
47   0x00001bb6 0x100027b6 4    5    .text   ascii   D$,P
48   0x00001bbb 0x100027bb 5    6    .text   ascii   D$LPh
49   0x00001be9 0x100027e9 5    7    .text   utf8    L$4Ƅ$ blocks=Basic Latin,Latin Extended-B
50   0x00001c3a 0x1000283a 4    5    .text   ascii   D$dP
51   0x00001c94 0x10002894 4    5    .text   ascii   Y_^[
52   0x00001cc5 0x100028c5 6    8    .text   utf8    j\a^3ۉ] blocks=Basic Latin,Arabic
53   0x00001e20 0x10002a20 5    7    .text   utf8    YY|܍E blocks=Basic Latin,Syriac
54   0x00001f36 0x10002b36 4    5    .text   ascii   G4SU
55   0x00001f7a 0x10002b7a 4    5    .text   ascii   +F\fj
56   0x00001f96 0x10002b96 4    5    .text   ascii   +C\fj
57   0x00002103 0x10002d03 6    9    .text   utf8    ƋH(;ˍ] blocks=Latin Extended-B,Basic Latin,Spacing Modifier Letters
58   0x0000212f 0x10002d2f 5    7    .text   utf8    R 3ۉ] blocks=Basic Latin,Arabic
59   0x00002162 0x10002d62 4    6    .text   utf8    Ëu\b3 blocks=Latin-1 Supplement,Basic Latin
60   0x0000221e 0x10002e1e 6    9    .text   utf8    ƋH(;ˍ] blocks=Latin Extended-B,Basic Latin,Spacing Modifier Letters
61   0x000022c6 0x10002ec6 4    5    .text   ascii   t$$j
62   0x0000237f 0x10002f7f 4    5    .text   ascii   +F\fj
63   0x000023dd 0x10002fdd 4    5    .text   ascii   +F\fj
64   0x000023e6 0x10002fe6 4    6    .text   utf8    3ɉO\f blocks=Basic Latin,Latin Extended-B
65   0x0000242d 0x1000302d 4    5    .text   ascii   +G\fj
66   0x00002436 0x10003036 5    6    .text   ascii   9E\bv-
67   0x00002450 0x10003050 4    5    .text   ascii   +G\fj
68   0x000024b7 0x100030b7 4    5    .text   ascii   +F\fj
69   0x000024f9 0x100030f9 4    5    .text   ascii   FT\z
70   0x00002563 0x10003163 4    5    .text   ascii   GT\z
71   0x0000261a 0x1000321a 4    6    .text   utf8    [YËA blocks=Basic Latin,Latin-1 Supplement
72   0x00002694 0x10003294 4    5    .text   ascii   QQSV
73   0x0000269b 0x1000329b 6    7    .text   ascii   F@\bWt#
74   0x000027aa 0x100033aa 4    5    .text   ascii   F uW
75   0x000027ec 0x100033ec 4    6    .text   utf8    +KN4
76   0x00002823 0x10003423 5    7    .text   utf8    \fO+I;
77   0x0000287d 0x1000347d 4    5    .text   ascii   t$\bW
78   0x00002886 0x10003486 6    7    .text   ascii   _t\ff;r
79   0x000028c7 0x100034c7 5    7    .text   utf8    _ËQ0S blocks=Basic Latin,Latin-1 Supplement
80   0x000028f1 0x100034f1 4    5    .text   ascii   9y<v
81   0x000028f6 0x100034f6 4    5    .text   ascii   9q<s
82   0x00002926 0x10003526 6    7    .text   ascii   t\b9A<s
