[Imports]
nth vaddr      bind type lib          name
――――――――――――――――――――――――――――――――――――――――――
1   0x00408234 NONE FUNC KERNEL32.dll CreateThread
2   0x0040823c NONE FUNC KERNEL32.dll DeleteCriticalSection
3   0x00408244 NONE FUNC KERNEL32.dll EnterCriticalSection
4   0x0040824c NONE FUNC KERNEL32.dll GetCurrentProcess
5   0x00408254 NONE FUNC KERNEL32.dll GetCurrentProcessId
6   0x0040825c NONE FUNC KERNEL32.dll GetCurrentThreadId
7   0x00408264 NONE FUNC KERNEL32.dll GetLastError
8   0x0040826c NONE FUNC KERNEL32.dll GetModuleFileNameA
9   0x00408274 NONE FUNC KERNEL32.dll GetModuleHandleA
10  0x0040827c NONE FUNC KERNEL32.dll GetProcAddress
11  0x00408284 NONE FUNC KERNEL32.dll GetStartupInfoA
12  0x0040828c NONE FUNC KERNEL32.dll GetSystemTimeAsFileTime
13  0x00408294 NONE FUNC KERNEL32.dll GetTickCount
14  0x0040829c NONE FUNC KERNEL32.dll InitializeCriticalSection
15  0x004082a4 NONE FUNC KERNEL32.dll LeaveCriticalSection
16  0x004082ac NONE FUNC KERNEL32.dll LoadLibraryW
17  0x004082b4 NONE FUNC KERNEL32.dll QueryPerformanceCounter
18  0x004082bc NONE FUNC KERNEL32.dll RtlAddFunctionTable
19  0x004082c4 NONE FUNC KERNEL32.dll RtlCaptureContext
20  0x004082cc NONE FUNC KERNEL32.dll RtlLookupFunctionEntry
21  0x004082d4 NONE FUNC KERNEL32.dll RtlVirtualUnwind
22  0x004082dc NONE FUNC KERNEL32.dll SetUnhandledExceptionFilter
23  0x004082e4 NONE FUNC KERNEL32.dll Sleep
24  0x004082ec NONE FUNC KERNEL32.dll TerminateProcess
25  0x004082f4 NONE FUNC KERNEL32.dll TlsGetValue
26  0x004082fc NONE FUNC KERNEL32.dll UnhandledExceptionFilter
27  0x00408304 NONE FUNC KERNEL32.dll VirtualAlloc
28  0x0040830c NONE FUNC KERNEL32.dll VirtualProtect
29  0x00408314 NONE FUNC KERNEL32.dll VirtualQuery
1   0x00408324 NONE FUNC msvcrt.dll   __C_specific_handler
2   0x0040832c NONE FUNC msvcrt.dll   __dllonexit
3   0x00408334 NONE FUNC msvcrt.dll   __getmainargs
4   0x0040833c NONE FUNC msvcrt.dll   __initenv
5   0x00408344 NONE FUNC msvcrt.dll   __iob_func
6   0x0040834c NONE FUNC msvcrt.dll   __lconv_init
7   0x00408354 NONE FUNC msvcrt.dll   __set_app_type
8   0x0040835c NONE FUNC msvcrt.dll   __setusermatherr
9   0x00408364 NONE FUNC msvcrt.dll   _acmdln
10  0x0040836c NONE FUNC msvcrt.dll   _amsg_exit
11  0x00408374 NONE FUNC msvcrt.dll   _cexit
12  0x0040837c NONE FUNC msvcrt.dll   _fmode
13  0x00408384 NONE FUNC msvcrt.dll   _initterm
14  0x0040838c NONE FUNC msvcrt.dll   _lock
15  0x00408394 NONE FUNC msvcrt.dll   _onexit
16  0x0040839c NONE FUNC msvcrt.dll   _unlock
17  0x004083a4 NONE FUNC msvcrt.dll   abort
18  0x004083ac NONE FUNC msvcrt.dll   calloc
19  0x004083b4 NONE FUNC msvcrt.dll   exit
20  0x004083bc NONE FUNC msvcrt.dll   fclose
21  0x004083c4 NONE FUNC msvcrt.dll   fopen
22  0x004083cc NONE FUNC msvcrt.dll   fprintf
23  0x004083d4 NONE FUNC msvcrt.dll   fread
24  0x004083dc NONE FUNC msvcrt.dll   free
25  0x004083e4 NONE FUNC msvcrt.dll   fsetpos
26  0x004083ec NONE FUNC msvcrt.dll   fwrite
27  0x004083f4 NONE FUNC msvcrt.dll   malloc
28  0x004083fc NONE FUNC msvcrt.dll   memcpy
29  0x00408404 NONE FUNC msvcrt.dll   signal
30  0x0040840c NONE FUNC msvcrt.dll   strlen
31  0x00408414 NONE FUNC msvcrt.dll   strncmp
32  0x0040841c NONE FUNC msvcrt.dll   vfprintf


