[Imports]
nth vaddr      bind type lib          name
――――――――――――――――――――――――――――――――――――――――――
1   0x10002000 NONE FUNC KERNEL32.dll Sleep
2   0x10002004 NONE FUNC KERNEL32.dll ReadFile
3   0x10002008 NONE FUNC KERNEL32.dll VirtualProtect
4   0x1000200c NONE FUNC KERNEL32.dll HeapAlloc
5   0x10002010 NONE FUNC KERNEL32.dll GetProcessHeap
6   0x10002014 NONE FUNC KERNEL32.dll GetFileSize
7   0x10002018 NONE FUNC KERNEL32.dll GetLastError
8   0x1000201c NONE FUNC KERNEL32.dll CreateFileW
9   0x10002020 NONE FUNC KERNEL32.dll GetProcAddress
10  0x10002024 NONE FUNC KERNEL32.dll LoadLibraryA
11  0x10002028 NONE FUNC KERNEL32.dll OutputDebugStringA
12  0x1000202c NONE FUNC KERNEL32.dll GetLocalTime
13  0x10002030 NONE FUNC KERNEL32.dll ExitProcess
14  0x10002034 NONE FUNC KERNEL32.dll GetModuleFileNameA
1   0x1000203c NONE FUNC MSVCRT.dll   sprintf
2   0x10002040 NONE FUNC MSVCRT.dll   strrchr
3   0x10002044 NONE FUNC MSVCRT.dll   free
4   0x10002048 NONE FUNC MSVCRT.dll   _initterm
5   0x1000204c NONE FUNC MSVCRT.dll   malloc
6   0x10002050 NONE FUNC MSVCRT.dll   _adjust_fdiv


