[Strings]
nth   paddr      vaddr       len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d  44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000e0 0x000000e0  4    5            ascii   Rich
2     0x00000108 0x00000108  4    5            ascii   O9Xb
3     0x00000208 0x00000208  5    6            ascii   .text
4     0x0000022f 0x0000022f  7    8            ascii   `.rdata
5     0x00000257 0x00000257  6    7            ascii   @.data
6     0x00000280 0x00000280  6    7            ascii   .pdata
7     0x000002a7 0x000002a7  7    8            ascii   @.reloc
8     0x00000400 0x140001000 8    9    .text   ascii   AWAVVWSH
9     0x0000045a 0x14000105a 4    5    .text   ascii   \$(H
10    0x00000472 0x140001072 5    6    .text   ascii   )D$@H
11    0x000004ac 0x1400010ac 4    5    .text   ascii   t$(L
12    0x000004c1 0x1400010c1 5    6    .text   ascii   )D$@I
13    0x000004d2 0x1400010d2 4    5    .text   ascii   (D$@
14    0x000004dc 0x1400010dc 4    5    .text   ascii   D$OH
15    0x00000514 0x140001114 4    5    .text   ascii   L$(H
16    0x0000057a 0x14000117a 5    6    .text   ascii   D$(\vH
17    0x00000580 0x140001180 4    5    .text   ascii   D$8H
18    0x00000590 0x140001190 4    5    .text   ascii   D$)H
19    0x000005a0 0x1400011a0 4    5    .text   ascii   D$5f
20    0x000005bb 0x1400011bb 8    9    .text   ascii   `[_^A^A_
21    0x000005ee 0x1400011ee 4    5    .text   ascii   |$ H
22    0x00000600 0x140001200 8    10   .text   utf8    W\n\a<\vt\n<
23    0x0000060f 0x14000120f 4    5    .text   ascii   D$$H
24    0x0000061b 0x14000121b 4    5    .text   ascii   \rhz\e
25    0x00000632 0x140001232 4    5    .text   ascii   \vVWH
26    0x00000649 0x140001249 4    5    .text   ascii   |$ H
27    0x0000065b 0x14000125b 8    10   .text   utf8    W\n\a<\vt\n<
28    0x0000066a 0x14000126a 4    5    .text   ascii   D$(H
29    0x00000676 0x140001276 4    5    .text   ascii   \r\rz\e
30    0x0000068d 0x14000128d 4    5    .text   ascii   \vVWH
31    0x000006a4 0x1400012a4 4    5    .text   ascii   |$ H
32    0x000006c4 0x1400012c4 4    5    .text   ascii   D$$H
33    0x000006e7 0x1400012e7 4    5    .text   ascii   \vVWH
34    0x000006fe 0x1400012fe 4    5    .text   ascii   |$ H
35    0x00000710 0x140001310 6    7    .text   ascii   \a<\vt\v<
36    0x0000072b 0x14000132b 4    5    .text   ascii   \rXy\e
37    0x00000742 0x140001342 4    5    .text   ascii   \vVWH
38    0x00000759 0x140001359 4    5    .text   ascii   |$ H
39    0x0000076b 0x14000136b 4    5    .text   ascii   \a<\vt
40    0x00000776 0x140001376 4    5    .text   ascii   D$(H
41    0x000007a9 0x1400013a9 4    5    .text   ascii   \vVWH
42    0x000007c0 0x1400013c0 4    5    .text   ascii   |$ H
43    0x000007df 0x1400013df 4    5    .text   ascii   D$$H
44    0x00000802 0x140001402 4    5    .text   ascii   \vVWH
45    0x00000819 0x140001419 4    5    .text   ascii   |$ H
46    0x0000082b 0x14000142b 6    7    .text   ascii   \a<\vt\v<
47    0x00000846 0x140001446 4    5    .text   ascii   \r=x\e
48    0x0000085d 0x14000145d 4    5    .text   ascii   \vVWH
49    0x00000874 0x140001474 4    5    .text   ascii   |$ H
50    0x00000886 0x140001486 4    5    .text   ascii   \a<\vt
51    0x000008bb 0x1400014bb 4    5    .text   ascii   \vVWH
52    0x0000090c 0x14000150c 4    5    .text   ascii   t$(H
53    0x0000091a 0x14000151a 5    6    .text   ascii   >\ttqH
54    0x00000957 0x140001557 4    5    .text   ascii   h_^I
55    0x0000097e 0x14000157e 4    5    .text   ascii   |$(H
56    0x0000098b 0x14000158b 5    6    .text   ascii   ?\tuwH
57    0x00000991 0x140001591 4    5    .text   ascii   D$0H
58    0x0000099d 0x14000159d 4    5    .text   ascii   D$ H
59    0x000009a5 0x1400015a5 4    5    .text   ascii   T$XH
60    0x000009bf 0x1400015bf 4    5    .text   ascii   L$(H
61    0x00000a1f 0x14000161f 4    5    .text   ascii   \vVWH
62    0x00000a36 0x140001636 4    5    .text   ascii   |$ H
63    0x00000a48 0x140001648 4    5    .text   ascii   \a<\vt
64    0x00000a53 0x140001653 4    5    .text   ascii   D$(H
65    0x00000ab9 0x1400016b9 4    5    .text   ascii   (_^H
66    0x00000ae1 0x1400016e1 4    5    .text   ascii   (_^H
67    0x00000b75 0x140001775 4    5    .text   ascii   (_^H
68    0x00000b95 0x140001795 4    5    .text   ascii   \vVWH
69    0x00000bd9 0x1400017d9 4    5    .text   ascii   t$(H
70    0x00000bf1 0x1400017f1 4    5    .text   ascii   D$0H
71    0x00000c27 0x140001827 4    5    .text   ascii   D$ H
72    0x00000c2f 0x14000182f 4    5    .text   ascii   T$XH
73    0x00000c49 0x140001849 4    5    .text   ascii   L$(H
74    0x00000c78 0x140001878 4    5    .text   ascii   \r+s\e
75    0x00000d7b 0x14000197b 4    5    .text   ascii   D$(I
76    0x00000e84 0x140001a84 4    5    .text   ascii   VWSH
77    0x00000ec1 0x140001ac1 4    5    .text   ascii    [_^
78    0x00000f07 0x140001b07 4    5    .text   ascii    [_^
79    0x00000f3c 0x140001b3c 6    7    .text   ascii   AVVWSH
80    0x00000f76 0x140001b76 4    5    .text   ascii   L$ I
81    0x00000fa1 0x140001ba1 7    9    .text   utf8    H[_^A^ù blocks=Basic Latin,Latin-1 Supplement
82    0x00000fc0 0x140001bc0 4    5    .text   ascii   VWSH
83    0x00000fcf 0x140001bcf 4    5    .text   ascii   \r\f1#
84    0x00000fe7 0x140001be7 4    5    .text   ascii    [_^
85    0x0000103d 0x140001c3d 4    5    .text   ascii    [_^
86    0x00001050 0x140001c50 8    9    .text   ascii   AWAVVWSH
87    0x00001069 0x140001c69 4    5    .text   ascii   \rr0#
88    0x00001079 0x140001c79 8    9    .text   ascii    [_^A^A_
89    0x0000108e 0x140001c8e 4    5    .text   ascii   \rM0#
90    0x00001104 0x140001d04 8    9    .text   ascii    [_^A^A_
