[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x00000218 0x00000218 5   6            ascii   .text
1    0x0000023f 0x0000023f 6   7            ascii   `.data
2    0x00000268 0x00000268 6   7            ascii   .reloc
89   0x000035b2 0x004035b2 5   7    .text   utf8    uW\tַV blocks=Basic Latin,Hebrew
90   0x000035de 0x004035de 8   9    .text   ascii   )\ZEo^m/
91   0x0000380b 0x0040380b 5   7    .text   utf8    ŊO\b}d blocks=Latin Extended-A,Basic Latin
92   0x0000383f 0x0040383f 7   8    .text   ascii   gC\bru&o
93   0x00003865 0x00403865 4   5    .text   ascii   Gz\b>
94   0x00003878 0x00403878 6   7    .text   ascii   i8P/\f_
95   0x00003894 0x00403894 4   5    .text   ascii   ?(3w
96   0x0000389d 0x0040389d 4   5    .text   ascii   wXR\r
97   0x000038af 0x004038af 7   8    .text   ascii   H*0"ZOW
98   0x000038c7 0x004038c7 5   7    .text   utf8    mNП5+ blocks=Basic Latin,Cyrillic
99   0x00003923 0x00403923 5   7    .text   utf8    {kHwâ blocks=Basic Latin,Latin-1 Supplement
100  0x00003977 0x00403977 4   5    .text   ascii   )T`D
101  0x000039db 0x004039db 4   5    .text   ascii   !AxU
102  0x000039e4 0x004039e4 4   6    .text   utf8    ʰ\3; blocks=Spacing Modifier Letters,Basic Latin
103  0x000039f8 0x004039f8 6   7    .text   ascii   l!;b\tF
104  0x00003a14 0x00403a14 4   5    .text   ascii   :1X:
105  0x00003a20 0x00403a20 4   6    .text   utf8    \bF\rm
106  0x00003a53 0x00403a53 4   6    .text   utf8    ҥfAj blocks=Cyrillic,Basic Latin
107  0x00003a5c 0x00403a5c 4   5    .text   ascii   y9*O
108  0x00003a6a 0x00403a6a 4   5    .text   ascii   kM`~
109  0x00003a8d 0x00403a8d 4   5    .text   ascii   Vc0a
110  0x00003af7 0x00403af7 4   5    .text   ascii   dQy/
111  0x00003aff 0x00403aff 4   6    .text   utf8    Aڱ&S blocks=Basic Latin,Arabic
112  0x00003b5b 0x00403b5b 4   6    .text   utf8    lDa>
113  0x00003b64 0x00403b64 5   7    .text   utf8    ϩ7~8A blocks=Greek and Coptic,Basic Latin
114  0x00003bbd 0x00403bbd 4   7    .text   utf8    渱{I\r blocks=CJK Unified Ideographs,Basic Latin
115  0x00003bcb 0x00403bcb 4   5    .text   ascii   C-Yn
116  0x00003c09 0x00403c09 4   7    .text   utf8    ۈ2yܸ blocks=Arabic,Basic Latin,Syriac
117  0x00003c75 0x00403c75 4   5    .text   ascii   gqr<
118  0x00003cd7 0x00403cd7 4   5    .text   ascii   $/o|
119  0x00003ce5 0x00403ce5 4   5    .text   ascii   f-=v
120  0x00003d07 0x00403d07 4   6    .text   utf8    3x\aɢ blocks=Basic Latin,IPA Extensions
121  0x00003d1c 0x00403d1c 4   5    .text   ascii   \bm=-
122  0x00003d78 0x00403d78 6   10   .text   utf8    JߥA=ؕפ blocks=Basic Latin,NKo,Arabic,Hebrew
123  0x00003de2 0x00403de2 4   6    .text   utf8    \;:l
124  0x00003e10 0x00403e10 7   8    .text   ascii   \rmj>zjZ
125  0x00003e41 0x00403e41 5   6    .text   ascii   l6qnk
126  0x00003e89 0x00403e89 7   9    .text   utf8    \r+گ\n\eL6 blocks=Basic Latin,Arabic
127  0x00003eb0 0x00403eb0 5   7    .text   utf8    %oҠRh blocks=Basic Latin,Cyrillic
128  0x00003ec6 0x00403ec6 4   6    .text   utf8    &/ź; blocks=Basic Latin,Latin Extended-A
129  0x00003efe 0x00403efe 5   6    .text   ascii   6?r\ag
130  0x00003f77 0x00403f77 4   6    .text   utf8    §g&a blocks=Latin-1 Supplement,Basic Latin
131  0x00003f80 0x00403f80 8   10   .text   utf8    IiGM>nwۮ blocks=Basic Latin,Arabic
132  0x00003fed 0x00403fed 6   7    .text   ascii   \e1A26b
133  0x00004085 0x00404085 4   6    .text   utf8    Ųe]] blocks=Latin Extended-A,Basic Latin
134  0x00004097 0x00404097 4   5    .text   ascii   i91k
135  0x000040a0 0x004040a0 4   5    .text   ascii   \v\a\t,
136  0x000041a5 0x004041a5 6   7    .text   ascii   ewh/?y
137  0x000041b6 0x004041b6 4   5    .text   ascii   *5KS
138  0x0000423c 0x0040423c 7   8    .text   ascii   \f6~_'\e-
139  0x00004285 0x00404285 4   5    .text   ascii   F*.f
140  0x000042d1 0x004042d1 9   10   .text   ascii   *F2\a1wsHp
141  0x0000430d 0x0040430d 4   5    .text   ascii   8l\a1
142  0x0000436c 0x0040436c 5   7    .text   utf8    Ge­lH blocks=Basic Latin,Latin-1 Supplement
143  0x00004380 0x00404380 4   5    .text   ascii   \b$Tj
144  0x0000441b 0x0040441b 5   7    .text   utf8    d\bؓS\n blocks=Basic Latin,Arabic
145  0x00004422 0x00404422 6   7    .text   ascii   -\n\v\G=
146  0x00004437 0x00404437 4   5    .text   ascii   )\e/\v
147  0x00004467 0x00404467 4   5    .text   ascii   M8MF
148  0x00004486 0x00404486 4   5    .text   ascii   Pe6^
149  0x000044b8 0x004044b8 5   6    .text   ascii   #bML"
150  0x000044d2 0x004044d2 8   9    .text   ascii   `F(>\nq-q
151  0x000044fc 0x004044fc 5   6    .text   ascii   vQO+t
152  0x00004503 0x00404503 5   7    .text   utf8    ru՛E~ blocks=Basic Latin,Armenian
153  0x0000450f 0x0040450f 4   5    .text   ascii   O}\r\b
154  0x0000453f 0x0040453f 4   5    .text   ascii   [h1R
155  0x0000459e 0x0040459e 4   5    .text   ascii   XsBI
156  0x000045aa 0x004045aa 4   5    .text   ascii   hPU3
157  0x000045e0 0x004045e0 5   6    .text   ascii   ^oEZ_
158  0x00004669 0x00404669 6   8    .text   utf8    x]`غ7W blocks=Basic Latin,Arabic
159  0x000046d9 0x004046d9 6   8    .text   utf8    D\at͆mC blocks=Basic Latin,Combining Diacritical Marks
160  0x0000479a 0x0040479a 4   6    .text   utf8    )ġ:C blocks=Basic Latin,Latin Extended-A
161  0x000047de 0x004047de 4   8    .text   utf8    ÿZ^ھ blocks=Latin-1 Supplement,Basic Latin,Arabic
162  0x000047ff 0x004047ff 5   7    .text   utf8    2%k_ܝ blocks=Basic Latin,Syriac
163  0x00004822 0x00404822 4   5    .text   ascii   w3Xc
164  0x00004840 0x00404840 4   5    .text   ascii   ur\bC
165  0x00004864 0x00404864 5   7    .text   utf8    \bzGɠ2 blocks=Basic Latin,IPA Extensions
166  0x0000486f 0x0040486f 4   5    .text   ascii   [\n;g
167  0x00004878 0x00404878 4   5    .text   ascii   /P8i
168  0x00004890 0x00404890 7   9    .text   utf8    ϏOZw3(? blocks=Greek and Coptic,Basic Latin
169  0x000048b0 0x004048b0 4   5    .text   ascii   Z"0*
170  0x00004941 0x00404941 4   5    .text   ascii   fP~V
171  0x00004979 0x00404979 4   5    .text   ascii   D`T\f
172  0x000049ef 0x004049ef 4   5    .text   ascii   ^GP~
173  0x000049f8 0x004049f8 7   9    .text   utf8    b;!lڇF\t blocks=Basic Latin,Arabic
174  0x00004a12 0x00404a12 6   7    .text   ascii   V_:X1:
175  0x00004a36 0x00404a36 5   6    .text   ascii   NJ2"v
176  0x00004a5c 0x00404a5c 5   6    .text   ascii   O*9y]
177  0x00004aca 0x00404aca 4   5    .text   ascii   fu`z
178  0x00004af9 0x00404af9 4   5    .text   ascii   /yQA
179  0x00004b15 0x00404b15 4   5    .text   ascii   Li\a<
180  0x00004b5d 0x00404b5d 7   10   .text   utf8    >aDƋΪ~7 blocks=Basic Latin,Latin Extended-B,Greek and Coptic
181  0x00004b6e 0x00404b6e 4   5    .text   ascii   &]|v
182  0x00004bbe 0x00404bbe 5   8    .text   utf8    散\rI{\e blocks=CJK Unified Ideographs,Basic Latin
183  0x00004bf0 0x00404bf0 6   14   .text   utf16le \a\b\t\n\v\r
184  0x00004c08 0x00404c08 8   18   .text   utf16le #+3;CScs
185  0x00004c7c 0x00404c7c 4   10   .text   utf16le !1Aa
186  0x00004ce8 0x00404ce8 48  49   .text   ascii   Invalid parameter passed to C runtime function.\n
187  0x00004d4d 0x00404d4d 5   6    .text   ascii   ('8PW
188  0x00004d56 0x00404d56 5   6    .text   ascii   700PP
189  0x00004d68 0x00404d68 17  18   .text   ascii   ```hhh\b\b\axppwpp\b\b
190  0x00004d90 0x00404d90 7   16   .text   utf16le "%s" %s
191  0x00004da0 0x00404da0 11  12   .text   ascii   userenv.dll
192  0x00004dac 0x00404dac 22  23   .text   ascii   CreateEnvironmentBlock
193  0x00004dc4 0x00404dc4 23  24   .text   ascii   DestroyEnvironmentBlock
194  0x00004ddc 0x00404ddc 34  35   .text   ascii   :d\r\ndel "%s"\r\nif exist "%s" goto d
195  0x00004e00 0x00404e00 4   10   .text   utf16le .bat
196  0x00004e0c 0x00404e0c 28  29   .text   ascii   @echo off\r\n%s\r\ndel /F "%s"\r\n
197  0x00004e2c 0x00404e2c 7   16   .text   utf16le /c "%s"
198  0x00004e3c 0x00404e3c 7   16   .text   utf16le ComSpec
199  0x00004e4c 0x00404e4c 4   5    .text   ascii   GET 
200  0x00004e54 0x00404e54 5   6    .text   ascii   POST 
201  0x00004ea0 0x00404ea0 4   5    .text   ascii   DJ[M
202  0x00004ea8 0x00404ea8 4   5    .text   ascii   |n]M
203  0x00004ec3 0x00404ec3 4   5    .text   ascii   I'CA
204  0x00004ecb 0x00404ecb 4   5    .text   ascii   H9CA
205  0x00004ed8 0x00404ed8 4   5    .text   ascii   NFw-
206  0x00004efb 0x00404efb 4   5    .text   ascii   TKCA
207  0x00004f42 0x00404f42 5   6    .text   ascii   .shFA
208  0x00004f48 0x00404f48 4   5    .text   ascii   +v{0
209  0x000061f3 0x004061f3 5   6    .text   ascii   #$%&'
210  0x00006200 0x00406200 10  11   .text   ascii   0123456789
211  0x00006211 0x00406211 26  27   .text   ascii   abcdefghijklmnopqrstuvwxyz
212  0x0000622e 0x0040622e 29  30   .text   ascii   ^_`abcdefghijklmnopqrstuvwxyz
213  0x00006311 0x00406311 4   5    .text   ascii   \n\v\f\r
214  0x00006331 0x00406331 4   5    .text   ascii   \n\v\f\r
215  0x00006b07 0x00406b07 4   5    .text   ascii   49"2
216  0x00006b32 0x00406b32 4   5    .text   ascii   )KG,
217  0x00006b6c 0x00406b6c 20  21   .text   ascii   Jf<0D0L0T0\0d0l0t0|0
218  0x00006ba7 0x00406ba7 7   8    .text   ascii   1$1,141
219  0x00006bf4 0x00406bf4 12  13   .text   ascii   k2\2d2l2t2|2
220  0x00006c27 0x00406c27 14  15   .text   ascii   3$3,343<3D3L3T
221  0x00006c44 0x00406c44 5   8    .text   utf8    `J*M≗ blocks=Basic Latin,Mathematical Operators
222  0x00006c69 0x00406c69 5   6    .text   ascii   (-B\n;
223  0x00006c78 0x00406c78 8   9    .text   ascii   BY'(t4|4
224  0x00006c9b 0x00406c9b 5   6    .text   ascii   cNP)#
225  0x00006ca8 0x00406ca8 20  21   .text   ascii   E5,545<5D5L5T5\5d5l5
226  0x00006cd2 0x00406cd2 4   5    .text   ascii   kg"$
227  0x00006cfb 0x00406cfb 6   7    .text   ascii   \t&U4\v\n
228  0x00006d2f 0x00406d2f 17  18   .text   ascii   'D7L7T7\7d7l7t7|7
229  0x00006d45 0x00406d45 4   6    .text   utf8    gӺ 6 blocks=Basic Latin,Cyrillic
230  0x00006d65 0x00406d65 11  12   .text   ascii   9$9,949<9D9
231  0x00006d71 0x00406d71 5   6    .text   ascii   k~cJA
232  0x00006db6 0x00406db6 8   9    .text   ascii   {:l:t:|:
233  0x00006dd2 0x00406dd2 4   5    .text   ascii   w+v=
234  0x00006de5 0x00406de5 18  19   .text   ascii   ;$;,;4;<;D;L;T;\;d
235  0x00006e31 0x00406e31 5   8    .text   utf8    B,j}섑 blocks=Basic Latin,Hangul Syllables
236  0x00006e51 0x00406e51 7   10   .text   utf8    ì?­pL4Q blocks=Latin-1 Supplement,Basic Latin
237  0x00006e6a 0x00406e6a 19  20   .text   ascii   5=<=D=L=T=\=d=l=t=|
238  0x00006ea7 0x00406ea7 4   5    .text   ascii   -!+s
239  0x00006eae 0x00406eae 4   5    .text   ascii   qRxA
240  0x00006ee2 0x00406ee2 7   8    .text   ascii   -2F{y\m
241  0x00006efb 0x00406efb 5   6    .text   ascii   ?3dou
242  0x00006f1c 0x00406f1c 4   5    .text   ascii   6Qdm
243  0x00006fe7 0x00406fe7 7   8    .text   ascii   \a\b\t\n\v\f\r
244  0x00007000 0x00407000 95  96   .text   ascii    !"#$%&'()*+,-./0123456789:;<=>?@abcdefghijklmnopqrstuvwxyz[\]^_`abcdefghijklmnopqrstuvwxyz{|}~
245  0x000070e7 0x004070e7 7   8    .text   ascii   \a\b\t\n\v\f\r
246  0x00007100 0x00407100 95  96   .text   ascii    !"#$%&'()*+,-./0123456789:;<=>?@abcdefghijklmnopqrstuvwxyz[\]^_`ABCDEFGHIJKLMNOPQRSTUVWXYZ{|}~
247  0x000074c8 0x004074c8 6   8    .text   utf8    a6٫bre blocks=Basic Latin,Arabic
248  0x000074d1 0x004074d1 4   5    .text   ascii   ^r\a8
249  0x000074d6 0x004074d6 5   6    .text   ascii   6UQN1
250  0x000074dc 0x004074dc 6   8    .text   utf8    ua(]n|
251  0x000074fe 0x004074fe 4   5    .text   ascii   \aCe@
252  0x00007508 0x00407508 4   5    .text   ascii   \e\aXV
253  0x00007541 0x00407541 5   7    .text   utf8    ̇T\e)R blocks=Combining Diacritical Marks,Basic Latin
254  0x000075f0 0x004075f0 11  24   .text   utf16le ProhibitDTD
255  0x00007618 0x00407618 11  24   .text   utf16le cabinet.dll
256  0x00007630 0x00407630 9   10   .text   ascii   FCICreate
257  0x0000763c 0x0040763c 10  11   .text   ascii   FCIAddFile
258  0x00007648 0x00407648 15  16   .text   ascii   FCIFlushCabinet
259  0x00007658 0x00407658 10  11   .text   ascii   FCIDestroy
260  0x00007684 0x00407684 22  23   .text   ascii   http://www.google.com/
261  0x0000769c 0x0040769c 20  21   .text   ascii   http://www.bing.com/
262  0x000076b4 0x004076b4 10  22   .text   utf16le urlmon.dll
263  0x000076cc 0x004076cc 21  22   .text   ascii   ObtainUserAgentString
264  0x0000771a 0x0040771a 8   18   .text   utf16le @DISPLAY
265  0x0000772c 0x0040772c 17  18   .text   ascii   Accept-Language: 
266  0x00007740 0x00407740 64  65   .text   ascii   ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/
267  0x00007788 0x00407788 80  81   .text   ascii   |$$$}rstuvwxyz{$$$$$$$>?@ABCDEFGHIJKLMNOPQRSTUVW$$$$$$XYZ[\]^_`abcdefghijklmnopq
268  0x000077e4 0x004077e4 4   10   .text   utf16le -m%p
269  0x00007878 0x00407878 46  94   .text   utf16le Microsoft Enhanced Cryptographic Provider v1.0
270  0x000078e2 0x004078e2 5   12   .text   utf16le A.dat
271  0x00007952 0x00407952 11  24   .text   utf16le Atellerplus
272  0x0000796c 0x0040796c 8   18   .text   utf16le bancline
273  0x00007980 0x00407980 8   18   .text   utf16le fidelity
274  0x00007994 0x00407994 8   18   .text   utf16le micrsolv
275  0x000079a8 0x004079a8 7   16   .text   utf16le bankman
276  0x000079b8 0x004079b8 6   14   .text   utf16le vantiv
277  0x000079c8 0x004079c8 6   14   .text   utf16le episys
278  0x000079d8 0x004079d8 10  22   .text   utf16le jack henry
279  0x000079f0 0x004079f0 9   20   .text   utf16le cruisenet
280  0x00007a04 0x00407a04 9   20   .text   utf16le gplusmain
281  0x00007a18 0x00407a18 18  38   .text   utf16le launchpadshell.exe
282  0x00007a40 0x00407a40 12  26   .text   utf16le dirclt32.exe
283  0x00007a5c 0x00407a5c 8   18   .text   utf16le wtng.exe
284  0x00007a70 0x00407a70 12  26   .text   utf16le prologue.exe
285  0x00007a8c 0x00407a8c 10  22   .text   utf16le silverlake
286  0x00007aa4 0x00407aa4 9   20   .text   utf16le pcsws.exe
287  0x00007ab8 0x00407ab8 10  22   .text   utf16le v48d0250s1
288  0x00007ad0 0x00407ad0 12  26   .text   utf16le fdmaster.exe
289  0x00007aec 0x00407aec 7   16   .text   utf16le fastdoc
290  0x00007b42 0x00407b42 5   6    .text   ascii   \$\bUV
291  0x00007be4 0x00407be4 13  14   .text   ascii   Authorization
292  0x00007bf4 0x00407bf4 6   7    .text   ascii   Basic 
293  0x00007c0c 0x00407c0c 4   5    .text   ascii   POST
294  0x00007c18 0x00407c18 8   9    .text   ascii   HTTP/1.1
295  0x00007c24 0x00407c24 19  20   .text   ascii   Connection: Close\r\n
296  0x00007c70 0x00407c70 28  29   .text   ascii   GetFileInformationByHandleEx
297  0x00007c90 0x00407c90 12  26   .text   utf16le kernel32.dll
298  0x00007cac 0x00407cac 26  27   .text   ascii   SetFileInformationByHandle
299  0x00007d30 0x00407d30 6   7    .text   ascii   DELETE
300  0x00007d38 0x00407d38 4   5    .text   ascii   HEAD
301  0x00007d44 0x00407d44 7   8    .text   ascii   CONNECT
302  0x00007d4c 0x00407d4c 7   8    .text   ascii   OPTIONS
303  0x00007d54 0x00407d54 5   6    .text   ascii   TRACE
304  0x00007d5c 0x00407d5c 4   5    .text   ascii   COPY
305  0x00007d64 0x00407d64 4   5    .text   ascii   LOCK
306  0x00007d6c 0x00407d6c 5   6    .text   ascii   MKCOL
307  0x00007d74 0x00407d74 4   5    .text   ascii   MOVE
308  0x00007d7c 0x00407d7c 8   9    .text   ascii   PROPFIND
309  0x00007d88 0x00407d88 9   10   .text   ascii   PROPPATCH
310  0x00007d94 0x00407d94 6   7    .text   ascii   SEARCH
311  0x00007d9c 0x00407d9c 6   7    .text   ascii   UNLOCK
312  0x00007da4 0x00407da4 6   7    .text   ascii   REPORT
313  0x00007dac 0x00407dac 10  11   .text   ascii   MKACTIVITY
314  0x00007db8 0x00407db8 8   9    .text   ascii   CHECKOUT
315  0x00007dc4 0x00407dc4 5   6    .text   ascii   MERGE
316  0x00007dcc 0x00407dcc 8   9    .text   ascii   M-SEARCH
317  0x00007dd8 0x00407dd8 6   7    .text   ascii   NOTIFY
318  0x00007de0 0x00407de0 9   10   .text   ascii   SUBSCRIBE
319  0x00007dec 0x00407dec 11  12   .text   ascii   UNSUBSCRIBE
320  0x00007df8 0x00407df8 5   6    .text   ascii   PATCH
321  0x00007e00 0x00407e00 5   6    .text   ascii   PURGE
322  0x00007e08 0x00407e08 10  11   .text   ascii   connection
323  0x00007e14 0x00407e14 16  17   .text   ascii   proxy-connection
324  0x00007e28 0x00407e28 14  15   .text   ascii   content-length
325  0x00007e38 0x00407e38 17  18   .text   ascii   transfer-encoding
326  0x00007e4c 0x00407e4c 7   8    .text   ascii   upgrade
327  0x00007e54 0x00407e54 7   8    .text   ascii   chunked
328  0x00007e5c 0x00407e5c 10  11   .text   ascii   keep-alive
329  0x00007e68 0x00407e68 5   6    .text   ascii   close
330  0x00007e70 0x00407e70 19  40   .text   utf16le SeShutdownPrivilege
331  0x00007e98 0x00407e98 14  30   .text   utf16le SeTcbPrivilege
332  0x00007eb8 0x00407eb8 4   10   .text   utf16le .exe
333  0x00007ee6 0x00407ee6 5   11   .text   utf16le \n \r!\r
334  0x00007f20 0x00407f20 6   7    .text   ascii   script
335  0x00007f28 0x00407f28 5   6    .text   ascii   nbsp;
336  0x00007f30 0x00407f30 12  13   .text   ascii   \n\n\n \n\n\n\n\n\n\n\n
337  0x00007f48 0x00407f48 4   10   .text   utf16le .tmp
338  0x00007f60 0x00407f60 4   5    .text   ascii   Kgje
339  0x00007f65 0x00407f65 11  12   .text   ascii   keXuiaq`vHd
340  0x00007f7c 0x00407f7c 9   10   .text   ascii   "(0466-5*
341  0x00007f88 0x00407f88 6   7    .text   ascii   sQ^]Wf
342  0x00007f90 0x00407f90 7   8    .text   ascii   j@@LHDw
343  0x00008005 0x00408005 6   7    .text   ascii   ;9"4>'
344  0x0000800c 0x0040800c 4   5    .text   ascii   \t%/;
345  0x00008038 0x00408038 13  14   .text   ascii   Beu{auuc3Zr~u
