[Imports]
nth vaddr      bind type lib          name
――――――――――――――――――――――――――――――――――――――――――
1   0x10024028 NONE FUNC SHLWAPI.dll  IsCharSpaceA
1   0x10024018 NONE FUNC KERNEL32.dll OutputDebugStringA
2   0x1002401c NONE FUNC KERNEL32.dll CloseHandle
3   0x10024020 NONE FUNC KERNEL32.dll GetModuleFileNameA
1   0x10024000 NONE FUNC ADVAPI32.dll RegOverridePredefKey
1   0x10024008 NONE FUNC GDI32.dll    CreateFontIndirectA
1   0x10024044 NONE FUNC pdh.dll      PdhOpenQueryH
1   0x1002403c NONE FUNC msvcrt.dll   memset
1   0x10024010 NONE FUNC IPHLPAPI.DLL GetTcpStatistics
1   0x10024030 NONE FUNC USER32.dll   TranslateMessage
2   0x10024034 NONE FUNC USER32.dll   OpenWindowStationW


