[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000c7 0x000000c7 5   6            ascii   MRich
2    0x000001d8 0x000001d8 5   6            ascii   .text
3    0x000001ff 0x000001ff 7   8            ascii   `.rdata
4    0x00000227 0x00000227 6   7            ascii   @.data
5    0x00000250 0x00000250 6   7            ascii   .reloc
22   0x00001875 0x00401875 5   8    .text   utf8    #E̋M̃ blocks=Basic Latin,Combining Diacritical Marks
23   0x00001a44 0x00401a44 4   6    .text   utf8    }bǅp blocks=Basic Latin,Latin Extended-B
24   0x00001aec 0x00401aec 4   7    .text   utf8    EԋMԋ blocks=Basic Latin,Cyrillic Supplement
25   0x00001c45 0x00401c45 4   6    .text   utf8    \vE\vM
26   0x00001d3d 0x00401d3d 4   6    .text   utf8    |7ǅ< blocks=Basic Latin,Latin Extended-B
27   0x00001d4f 0x00401d4f 4   5    .text   ascii   \rAD\t
28   0x00001d5f 0x00401d5f 4   7    .text   utf8    щU؋E blocks=Cyrillic,Basic Latin,Arabic
29   0x00001d69 0x00401d69 4   6    .text   utf8    +E؋M blocks=Basic Latin,Arabic
30   0x00001d75 0x00401d75 5   6    .text   ascii   Hh jV
31   0x00001ef9 0x00401ef9 6   13   .text   utf16le Ejjjjj
32   0x000021de 0x004021de 5   6    .text   ascii   #E\b+E
33   0x000021e8 0x004021e8 4   5    .text   ascii   M\b+M
34   0x0000224c 0x0040224c 5   6    .text   ascii   U\f;U\b
35   0x000022a1 0x004022a1 6   8    .text   utf8    U\f+щU\f blocks=Basic Latin,Cyrillic
36   0x000023d6 0x004023d6 4   5    .text   ascii   _^[]
37   0x000024bb 0x004024bb 4   6    .text   utf8    }lǅl blocks=Basic Latin,Latin Extended-B
38   0x0000296b 0x0040296b 4   6    .text   utf8    }Wǅ0 blocks=Basic Latin,Latin Extended-B
39   0x00002a69 0x00402a69 4   6    .text   utf8    }]ǅl blocks=Basic Latin,Latin Extended-B
40   0x00002b79 0x00402b79 4   6    .text   utf8    |"ǅ( blocks=Basic Latin,Latin Extended-B
41   0x00002df1 0x00402df1 4   6    .text   utf8    Tu9ǅ blocks=Basic Latin,Latin Extended-B
42   0x00003160 0x00403160 4   8    .text   utf8    +щU苅 blocks=Basic Latin,Cyrillic,CJK Unified Ideographs
43   0x00003388 0x00403388 4   6    .text   utf8    ?|Iǅ blocks=Basic Latin,Latin Extended-B
44   0x0000359e 0x0040359e 4   6    .text   utf8    uvǅX blocks=Basic Latin,Latin Extended-B
45   0x000035c2 0x004035c2 4   6    .text   utf8    }Rǅ\b blocks=Basic Latin,Latin Extended-B
46   0x0000364b 0x0040364b 5   8    .text   utf8    UԋEԋ\b blocks=Basic Latin,Cyrillic Supplement
47   0x000036e2 0x004036e2 4   6    .text   utf8    }zǅP blocks=Basic Latin,Latin Extended-B
48   0x000037b1 0x004037b1 4   7    .text   utf8    \vE苍d blocks=Basic Latin,CJK Unified Ideographs
49   0x00003884 0x00403884 4   6    .text   utf8    } ǅl blocks=Basic Latin,Latin Extended-B
50   0x000038dc 0x004038dc 4   5    .text   ascii   E\bKP
51   0x00003c00 0x00403c00 4   6    .text   utf8    }2ǅ$ blocks=Basic Latin,Latin Extended-B
52   0x00003cbf 0x00403cbf 4   6    .text   utf8    tZǅh blocks=Basic Latin,Latin Extended-B
53   0x000042f1 0x004042f1 4   7    .text   utf8    +M싕h blocks=Basic Latin,Hangul Syllables
54   0x00004773 0x00404773 4   6    .text   utf8    +U\tU
55   0x00004915 0x00404915 4   6    .text   utf8    tfǅ( blocks=Basic Latin,Latin Extended-B
56   0x00004b08 0x00404b08 4   6    .text   utf8    }%ǅH blocks=Basic Latin,Latin Extended-B
57   0x00004ce4 0x00404ce4 4   6    .text   utf8    ỦU\b blocks=Basic Latin,Combining Diacritical Marks
58   0x0000506d 0x0040506d 4   6    .text   utf8    }Hǅl blocks=Basic Latin,Latin Extended-B
59   0x00005167 0x00405167 6   9    .text   utf8    U؋E؋\b+ blocks=Basic Latin,Arabic
60   0x000051f1 0x004051f1 4   6    .text   utf8    }uǅ\b blocks=Basic Latin,Latin Extended-B
61   0x0000529a 0x0040529a 4   6    .text   utf8    uJǅt blocks=Basic Latin,Latin Extended-B
62   0x00005308 0x00405308 4   6    .text   utf8    }Pǅl blocks=Basic Latin,Latin Extended-B
63   0x0000556d 0x0040556d 4   6    .text   utf8    uRǅ\f blocks=Basic Latin,Latin Extended-B
64   0x00005760 0x00405760 4   7    .text   utf8    ȉM\bǅ blocks=Latin Extended-B,Basic Latin
65   0x00005987 0x00405987 4   6    .text   utf8    M\b+ȉ blocks=Basic Latin,Latin Extended-B
66   0x000059aa 0x004059aa 4   7    .text   utf8    +Uɕ$ blocks=Basic Latin,IPA Extensions
67   0x00005c0f 0x00405c0f 4   6    .text   utf8    }pǅ\ blocks=Basic Latin,Latin Extended-B
68   0x00005ca8 0x00405ca8 4   6    .text   utf8    }aǅ  blocks=Basic Latin,Latin Extended-B
69   0x00005d6a 0x00405d6a 4   5    .text   ascii   E\f;E
70   0x00005d6f 0x00405d6f 4   6    .text   utf8    t6ǅ( blocks=Basic Latin,Latin Extended-B
71   0x00005f09 0x00405f09 5   8    .text   utf8    щU\fǅd blocks=Cyrillic,Basic Latin,Latin Extended-B
72   0x0000618f 0x0040618f 4   7    .text   utf8    +E艅@ blocks=Basic Latin,CJK Unified Ideographs
73   0x000061fa 0x004061fa 4   7    .text   utf8    E؋M؋ blocks=Basic Latin,Arabic
74   0x000065ca 0x004065ca 4   7    .text   utf8    #M䋕X blocks=Basic Latin,CJK Unified Ideographs Extension A
75   0x00006613 0x00406613 6   11   .text   utf8    щUčE쉅  blocks=Cyrillic,Basic Latin,Latin Extended-A,Hangul Syllables
76   0x0000691b 0x0040691b 4   6    .text   utf8    }-ǅd blocks=Basic Latin,Latin Extended-B
77   0x00006aa5 0x00406aa5 4   6    .text   utf8    M\f+ȋ blocks=Basic Latin,Latin Extended-B
78   0x00006cba 0x00406cba 4   6    .text   utf8    }Zǅ\b blocks=Basic Latin,Latin Extended-B
79   0x00006e73 0x00406e73 5   6    .text   ascii   E\b%'N
80   0x00006ea9 0x00406ea9 4   6    .text   utf8    }cǅ` blocks=Basic Latin,Latin Extended-B
81   0x00006f66 0x00406f66 4   7    .text   utf8    EȋMȋ blocks=Basic Latin,Latin Extended-B
82   0x000071c0 0x004071c0 7   10   .text   utf8    ȋU\f+щU\f blocks=Latin Extended-B,Basic Latin,Cyrillic
83   0x000071d4 0x004071d4 5   8    .text   utf8    E̋M̋U blocks=Basic Latin,Combining Diacritical Marks
84   0x0000765b 0x0040765b 4   6    .text   utf8    uFǅ$ blocks=Basic Latin,Latin Extended-B
85   0x000078a7 0x004078a7 4   6    .text   utf8    Zt[ǅ blocks=Basic Latin,Latin Extended-B
86   0x00007de9 0x00407de9 4   7    .text   utf8    MċUċ blocks=Basic Latin,Latin Extended-A
87   0x00007fcc 0x00407fcc 4   6    .text   utf8    \vŰE blocks=Basic Latin,Combining Diacritical Marks
88   0x000081ae 0x004081ae 4   7    .text   utf8    ЉU\bǅ blocks=Cyrillic,Basic Latin,Latin Extended-B
89   0x000083f3 0x004083f3 4   6    .text   utf8    }Oǅ4 blocks=Basic Latin,Latin Extended-B
90   0x0000848c 0x0040848c 5   7    .text   utf8    Q|5ǅ, blocks=Basic Latin,Latin Extended-B
91   0x000086ee 0x004086ee 4   6    .text   utf8    +UĉU blocks=Basic Latin,Latin Extended-A
92   0x0000888d 0x0040888d 4   5    .text   ascii   E\bMR
93   0x00008894 0x00408894 4   5    .text   ascii   }\b1O
94   0x0000889a 0x0040889a 4   6    .text   utf8    tbǅ, blocks=Basic Latin,Latin Extended-B
95   0x00008a35 0x00408a35 7   10   .text   utf8    ʋE\f+IE\f blocks=IPA Extensions,Basic Latin
96   0x00008b4f 0x00408b4f 4   6    .text   utf8    }-ǅ, blocks=Basic Latin,Latin Extended-B
97   0x00008c03 0x00408c03 4   6    .text   utf8    |^ǅ, blocks=Basic Latin,Latin Extended-B
98   0x00008e8c 0x00408e8c 4   6    .text   utf8    +UĉU blocks=Basic Latin,Latin Extended-A
99   0x00008eb4 0x00408eb4 4   6    .text   utf8    }rǅ\f blocks=Basic Latin,Latin Extended-B
100  0x0000905e 0x0040905e 4   6    .text   utf8    };ǅh blocks=Basic Latin,Latin Extended-B
101  0x00009154 0x00409154 4   7    .text   utf8    MȋUȋ blocks=Basic Latin,Latin Extended-B
102  0x000096c2 0x004096c2 4   6    .text   utf8    |Xǅ( blocks=Basic Latin,Latin Extended-B
103  0x0000997c 0x0040997c 4   6    .text   utf8    \vE\vM
104  0x00009b0a 0x00409b0a 4   7    .text   utf8    \f͋MЋ blocks=Basic Latin,Combining Diacritical Marks,Cyrillic
105  0x00009c2c 0x00409c2c 4   6    .text   utf8    uDǅ  blocks=Basic Latin,Latin Extended-B
106  0x00009f21 0x00409f21 5   9    .text   utf8    ЉU܍Ẻ blocks=Cyrillic,Basic Latin,Syriac,Combining Diacritical Marks
107  0x0000a1ac 0x0040a1ac 4   5    .text   ascii   \rmVI
108  0x0000a297 0x0040a297 4   6    .text   utf8    8uBǅ blocks=Basic Latin,Latin Extended-B
109  0x0000a2f0 0x0040a2f0 4   6    .text   utf8    tfǅd blocks=Basic Latin,Latin Extended-B
110  0x0000a7e0 0x0040a7e0 4   7    .text   utf8    EԋMԋ blocks=Basic Latin,Cyrillic Supplement
111  0x0000a8c2 0x0040a8c2 5   8    .text   utf8    +щU܋E blocks=Basic Latin,Cyrillic,Syriac
112  0x0000a8f9 0x0040a8f9 5   8    .text   utf8    E؋M؋U blocks=Basic Latin,Arabic
113  0x0000b020 0x0040b020 4   6    .text   utf8    u+ǅ0 blocks=Basic Latin,Latin Extended-B
114  0x0000b395 0x0040b395 6   8    .text   utf8    M\b+ȉM\b blocks=Basic Latin,Latin Extended-B
115  0x0000b5c8 0x0040b5c8 4   6    .text   utf8    E܋\b# blocks=Basic Latin,Syriac
116  0x0000bd08 0x0040bd08 5   8    .text   utf8    U܋E܋\b blocks=Basic Latin,Syriac
117  0x0000bd2b 0x0040bd2b 4   6    .text   utf8    +UĉU blocks=Basic Latin,Latin Extended-A
118  0x0000bd47 0x0040bd47 4   6    .text   utf8    }Bǅx blocks=Basic Latin,Latin Extended-B
119  0x0000c33f 0x0040c33f 4   6    .text   utf8    }Xǅ< blocks=Basic Latin,Latin Extended-B
120  0x0000c3c0 0x0040c3c0 4   6    .text   utf8    #EԋM blocks=Basic Latin,Cyrillic Supplement
121  0x0000c485 0x0040c485 4   5    .text   ascii   U\b+U
122  0x0000c4b2 0x0040c4b2 4   6    .text   utf8    }:ǅ` blocks=Basic Latin,Latin Extended-B
123  0x0000c65c 0x0040c65c 5   7    .text   utf8    4tDǅ$ blocks=Basic Latin,Latin Extended-B
124  0x0000c7f5 0x0040c7f5 4   5    .text   ascii   \rs!B
125  0x0000cb34 0x0040cb34 4   6    .text   utf8    }dǅ( blocks=Basic Latin,Latin Extended-B
126  0x0000cc08 0x0040cc08 4   6    .text   utf8    \vEԋM blocks=Basic Latin,Cyrillic Supplement
127  0x0000d10d 0x0040d10d 4   6    .text   utf8    }/ǅ@ blocks=Basic Latin,Latin Extended-B
128  0x0000d160 0x0040d160 4   6    .text   utf8    };ǅd blocks=Basic Latin,Latin Extended-B
129  0x0000d21d 0x0040d21d 4   6    .text   utf8    }(ǅ@ blocks=Basic Latin,Latin Extended-B
130  0x0000d4cb 0x0040d4cb 4   6    .text   utf8    }pǅP blocks=Basic Latin,Latin Extended-B
131  0x0000da97 0x0040da97 4   6    .text   utf8    }<ǅp blocks=Basic Latin,Latin Extended-B
132  0x0000de19 0x0040de19 4   6    .text   utf8    +E\tE
133  0x0000de38 0x0040de38 4   6    .text   utf8    \b+ʉM blocks=Basic Latin,IPA Extensions
134  0x0000e1b1 0x0040e1b1 4   6    .text   utf8    }*ǅX blocks=Basic Latin,Latin Extended-B
135  0x0000e4ab 0x0040e4ab 4   5    .text   ascii   %4i;
136  0x0000e53e 0x0040e53e 5   8    .text   utf8    +IE܋M blocks=Basic Latin,Syriac
137  0x0000e72e 0x0040e72e 7   10   .text   utf8    +ẺE\fǅp blocks=Basic Latin,Combining Diacritical Marks,Latin Extended-B
138  0x0000e82a 0x0040e82a 4   6    .text   utf8    }.ǅX blocks=Basic Latin,Latin Extended-B
139  0x0000e960 0x0040e960 4   6    .text   utf8    t'ǅ0 blocks=Basic Latin,Latin Extended-B
140  0x0000e9c9 0x0040e9c9 4   6    .text   utf8    E\bέS blocks=Basic Latin,Greek and Coptic
141  0x0000ec35 0x0040ec35 4   6    .text   utf8    M\fǅ\f blocks=Basic Latin,Latin Extended-B
142  0x0000eeda 0x0040eeda 6   8    .text   utf8    U\b+ЉU\b blocks=Basic Latin,Cyrillic
143  0x0000f200 0x0040f200 4   6    .text   utf8    }rǅH blocks=Basic Latin,Latin Extended-B
144  0x0000f335 0x0040f335 4   6    .text   utf8    \v|{ǅ blocks=Basic Latin,Latin Extended-B
145  0x0000f45b 0x0040f45b 4   6    .text   utf8    }pǅx blocks=Basic Latin,Latin Extended-B
146  0x0000f5ad 0x0040f5ad 4   6    .text   utf8    }Bǅ` blocks=Basic Latin,Latin Extended-B
147  0x0000f840 0x0040f840 4   6    .text   utf8    |Rǅd blocks=Basic Latin,Latin Extended-B
148  0x0000fb4f 0x0040fb4f 4   7    .text   utf8    +щUȋ blocks=Basic Latin,Cyrillic,Latin Extended-B
149  0x0000fba6 0x0040fba6 4   7    .text   utf8    +ȉMā blocks=Basic Latin,Latin Extended-B,Latin Extended-A
150  0x0000ff7b 0x0040ff7b 4   6    .text   utf8    tDǅ\b blocks=Basic Latin,Latin Extended-B
151  0x0001002c 0x0041002c 4   6    .text   utf8    }SǅH blocks=Basic Latin,Latin Extended-B
152  0x00010149 0x00410149 5   8    .text   utf8    \b+M쉍@ blocks=Basic Latin,Hangul Syllables
153  0x00010175 0x00410175 4   6    .text   utf8    }%ǅ\f blocks=Basic Latin,Latin Extended-B
154  0x000103b0 0x004103b0 4   6    .text   utf8    }(ǅ\f blocks=Basic Latin,Latin Extended-B
155  0x000104b0 0x004104b0 4   6    .text   utf8    }Xǅ, blocks=Basic Latin,Latin Extended-B
156  0x000105e1 0x004105e1 4   6    .text   utf8    }SǅP blocks=Basic Latin,Latin Extended-B
157  0x00010988 0x00410988 4   7    .text   utf8    M؋M̃ blocks=Basic Latin,Arabic,Combining Diacritical Marks
158  0x000109dc 0x004109dc 4   7    .text   utf8    щU̍E blocks=Cyrillic,Basic Latin,Combining Diacritical Marks
159  0x00010a30 0x00410a30 4   7    .text   utf8    E\vM\v
160  0x00010ad7 0x00410ad7 4   5    .text   ascii   E\foR
161  0x00010ed6 0x00410ed6 4   7    .text   utf8    E܋M܋ blocks=Basic Latin,Syriac
162  0x000111df 0x004111df 5   10   .text   utf8    щUčE䉅 blocks=Cyrillic,Basic Latin,Latin Extended-A,CJK Unified Ideographs Extension A
163  0x00011261 0x00411261 6   8    .text   utf8    M\b+ȉM\b blocks=Basic Latin,Latin Extended-B
164  0x000113bb 0x004113bb 4   6    .text   utf8    }wǅ0 blocks=Basic Latin,Latin Extended-B
165  0x000115bf 0x004115bf 5   8    .text   utf8    +щUčE blocks=Basic Latin,Cyrillic,Latin Extended-A
166  0x00011745 0x00411745 4   8    .text   utf8    ȉM荕8 blocks=Latin Extended-B,Basic Latin,CJK Unified Ideographs
167  0x00011774 0x00411774 4   7    .text   utf8    E̋M̋ blocks=Basic Latin,Combining Diacritical Marks
168  0x00011892 0x00411892 4   6    .text   utf8    |6ǅ| blocks=Basic Latin,Latin Extended-B
169  0x000118cb 0x004118cb 4   6    .text   utf8    E̖aV blocks=Basic Latin,Combining Diacritical Marks
170  0x00011aac 0x00411aac 4   8    .text   utf8    щU썅L blocks=Cyrillic,Basic Latin,Hangul Syllables
171  0x00011c1c 0x00411c1c 6   8    .text   utf8    M\b+ȉM\b blocks=Basic Latin,Latin Extended-B
172  0x00012012 0x00412012 4   7    .text   utf8    E܋M܋ blocks=Basic Latin,Syriac
173  0x000127c5 0x004127c5 4   6    .text   utf8    }8ǅD blocks=Basic Latin,Latin Extended-B
174  0x00012876 0x00412876 4   6    .text   utf8    },ǅ< blocks=Basic Latin,Latin Extended-B
175  0x00012961 0x00412961 4   6    .text   utf8    tRǅ0 blocks=Basic Latin,Latin Extended-B
176  0x000129d2 0x004129d2 4   7    .text   utf8    \vM䋕  blocks=Basic Latin,CJK Unified Ideographs Extension A
177  0x00012c5f 0x00412c5f 4   6    .text   utf8    }.ǅX blocks=Basic Latin,Latin Extended-B
178  0x00012c87 0x00412c87 4   6    .text   utf8    \b+ʉM blocks=Basic Latin,IPA Extensions
179  0x00012d19 0x00412d19 4   6    .text   utf8    |eǅ\b blocks=Basic Latin,Latin Extended-B
180  0x00012ddf 0x00412ddf 4   8    .text   utf8    ȉM苍l blocks=Latin Extended-B,Basic Latin,CJK Unified Ideographs
181  0x0001301d 0x0041301d 4   6    .text   utf8    u8ǅh blocks=Basic Latin,Latin Extended-B
182  0x000130ae 0x004130ae 4   7    .text   utf8    +ЉU܍ blocks=Basic Latin,Cyrillic,Syriac
183  0x00013549 0x00413549 4   7    .text   utf8    \vM䋕< blocks=Basic Latin,CJK Unified Ideographs Extension A
184  0x00013602 0x00413602 4   6    .text   utf8    }wǅd blocks=Basic Latin,Latin Extended-B
185  0x000137b3 0x004137b3 6   8    .text   utf8    U\b+щU\b blocks=Basic Latin,Cyrillic
186  0x00013cee 0x00413cee 4   6    .text   utf8    \vEȋM blocks=Basic Latin,Latin Extended-B
187  0x00014331 0x00414331 4   5    .text   ascii   E\bg7
188  0x00014383 0x00414383 4   6    .text   utf8    },ǅ\ blocks=Basic Latin,Latin Extended-B
189  0x000144bf 0x004144bf 7   12   .text   utf8    MȉM؍U艕x blocks=Basic Latin,Latin Extended-B,Arabic,CJK Unified Ideographs
190  0x00014800 0x00414800 4   6    .text   utf8    u%ǅ@ blocks=Basic Latin,Latin Extended-B
191  0x00014943 0x00414943 4   6    .text   utf8    M\b+ȉ blocks=Basic Latin,Latin Extended-B
192  0x00014afd 0x00414afd 4   7    .text   utf8    \b\vM苕 blocks=Basic Latin,CJK Unified Ideographs
193  0x00014d92 0x00414d92 4   6    .text   utf8    }Sǅ0 blocks=Basic Latin,Latin Extended-B
194  0x000153be 0x004153be 4   8    .text   utf8    YTd􋅰 blocks=Basic Latin,Supplementary Private Use Area-B
195  0x000157d2 0x004157d2 4   6    .text   utf8    +UċE blocks=Basic Latin,Latin Extended-A
196  0x00015a72 0x00415a72 5   8    .text   utf8    \b\vM苕` blocks=Basic Latin,CJK Unified Ideographs
197  0x00015b11 0x00415b11 5   8    .text   utf8    UԋEԋM blocks=Basic Latin,Cyrillic Supplement
198  0x00015b1e 0x00415b1e 4   7    .text   utf8    +щŰ blocks=Basic Latin,Cyrillic,Combining Diacritical Marks
199  0x00016018 0x00416018 4   7    .text   utf8    E܋M܋ blocks=Basic Latin,Syriac
200  0x0001604d 0x0041604d 4   6    .text   utf8    }Rǅ\f blocks=Basic Latin,Latin Extended-B
201  0x000164b1 0x004164b1 4   7    .text   utf8    +ЉUȍ blocks=Basic Latin,Cyrillic,Latin Extended-B
202  0x00016a76 0x00416a76 4   6    .text   utf8    }Pǅ$ blocks=Basic Latin,Latin Extended-B
203  0x00016bfd 0x00416bfd 4   6    .text   utf8    },ǅ8 blocks=Basic Latin,Latin Extended-B
204  0x00016c3c 0x00416c3c 4   5    .text   ascii   \r<xi
205  0x00017b66 0x00417b66 4   6    .text   utf8    |bǅt blocks=Basic Latin,Latin Extended-B
206  0x00017fa3 0x00417fa3 4   6    .text   utf8    }?ǅ@ blocks=Basic Latin,Latin Extended-B
207  0x00018278 0x00418278 4   6    .text   utf8    +UȋE blocks=Basic Latin,Latin Extended-B
208  0x00018281 0x00418281 4   7    .text   utf8    E̍Mȉ blocks=Basic Latin,Combining Diacritical Marks,Latin Extended-B
209  0x000184dd 0x004184dd 4   6    .text   utf8    tBǅP blocks=Basic Latin,Latin Extended-B
210  0x00018d8b 0x00418d8b 4   6    .text   utf8    }-ǅT blocks=Basic Latin,Latin Extended-B
211  0x00018e53 0x00418e53 6   8    .text   utf8    M\b+ȉM\b blocks=Basic Latin,Latin Extended-B
212  0x00018e9a 0x00418e9a 4   6    .text   utf8    |Iǅt blocks=Basic Latin,Latin Extended-B
213  0x00018f95 0x00418f95 4   7    .text   utf8    +ȉMЍ blocks=Basic Latin,Latin Extended-B,Cyrillic
214  0x0001960e 0x0041960e 4   6    .text   utf8    }$ǅD blocks=Basic Latin,Latin Extended-B
215  0x00019945 0x00419945 4   6    .text   utf8    |Nǅt blocks=Basic Latin,Latin Extended-B
216  0x00019a31 0x00419a31 5   8    .text   utf8    U܋E܋\b blocks=Basic Latin,Syriac
217  0x00019ad6 0x00419ad6 4   6    .text   utf8    }Xǅ( blocks=Basic Latin,Latin Extended-B
218  0x00019bdd 0x00419bdd 4   6    .text   utf8    uMǅ` blocks=Basic Latin,Latin Extended-B
219  0x00019c42 0x00419c42 4   6    .text   utf8    }&ǅ` blocks=Basic Latin,Latin Extended-B
220  0x0001a393 0x0041a393 4   6    .text   utf8    t8ǅp blocks=Basic Latin,Latin Extended-B
221  0x0001a641 0x0041a641 4   6    .text   utf8    tqǅ` blocks=Basic Latin,Latin Extended-B
222  0x0001a9bb 0x0041a9bb 5   8    .text   utf8    UԋEԋ\b blocks=Basic Latin,Cyrillic Supplement
223  0x0001abcc 0x0041abcc 4   8    .text   utf8    щUˍ| blocks=Cyrillic,Basic Latin,Spacing Modifier Letters
224  0x0001ae39 0x0041ae39 4   7    .text   utf8    +Eˍp blocks=Basic Latin,Spacing Modifier Letters
225  0x0001b0b2 0x0041b0b2 4   6    .text   utf8    t"ǅ` blocks=Basic Latin,Latin Extended-B
226  0x0001b3a0 0x0041b3a0 4   6    .text   utf8    +MȉM blocks=Basic Latin,Latin Extended-B
227  0x0001b78f 0x0041b78f 4   5    .text   ascii   E\b1\t
228  0x0001ba70 0x0041ba70 4   6    .text   utf8    Eą/} blocks=Basic Latin,Latin Extended-A
229  0x0001bcc1 0x0041bcc1 4   7    .text   utf8    щU܁} blocks=Cyrillic,Basic Latin,Syriac
230  0x0001be3e 0x0041be3e 4   7    .text   utf8    +ȉMЋ blocks=Basic Latin,Latin Extended-B,Cyrillic
231  0x0001bfeb 0x0041bfeb 4   6    .text   utf8    |`ǅT blocks=Basic Latin,Latin Extended-B
232  0x0001c063 0x0041c063 4   6    .text   utf8    }1ǅ, blocks=Basic Latin,Latin Extended-B
233  0x0001c23a 0x0041c23a 4   6    .text   utf8    }&ǅ\ blocks=Basic Latin,Latin Extended-B
234  0x0001c405 0x0041c405 4   6    .text   utf8    u7ǅ\b blocks=Basic Latin,Latin Extended-B
235  0x0001c695 0x0041c695 4   8    .text   utf8    M̍U쉕 blocks=Basic Latin,Combining Diacritical Marks,Hangul Syllables
236  0x0001c759 0x0041c759 4   6    .text   utf8    txǅ\b blocks=Basic Latin,Latin Extended-B
237  0x0001c7f5 0x0041c7f5 4   6    .text   utf8    } ǅ` blocks=Basic Latin,Latin Extended-B
238  0x0001c9fd 0x0041c9fd 4   6    .text   utf8    }[ǅ` blocks=Basic Latin,Latin Extended-B
239  0x0001cc19 0x0041cc19 4   5    .text   ascii   \r9B\
240  0x0001cef6 0x0041cef6 4   6    .text   utf8    }aǅ, blocks=Basic Latin,Latin Extended-B
241  0x0001cfde 0x0041cfde 5   8    .text   utf8    MȋUȋE blocks=Basic Latin,Latin Extended-B
242  0x0001cfea 0x0041cfea 5   8    .text   utf8    EЍM؉M blocks=Basic Latin,Cyrillic,Arabic
243  0x0001d082 0x0041d082 5   7    .text   utf8    O|(ǅh blocks=Basic Latin,Latin Extended-B
244  0x0001d1ab 0x0041d1ab 4   6    .text   utf8    }0ǅT blocks=Basic Latin,Latin Extended-B
245  0x0001d225 0x0041d225 4   6    .text   utf8    }lǅ@ blocks=Basic Latin,Latin Extended-B
246  0x0001da1d 0x0041da1d 5   8    .text   utf8    EЉE̋M blocks=Basic Latin,Cyrillic,Combining Diacritical Marks
247  0x0001dad1 0x0041dad1 4   6    .text   utf8    k|&ǅ blocks=Basic Latin,Latin Extended-B
248  0x0001dc8f 0x0041dc8f 4   6    .text   utf8    }Kǅp blocks=Basic Latin,Latin Extended-B
249  0x0001dcfe 0x0041dcfe 4   6    .text   utf8    }.ǅp blocks=Basic Latin,Latin Extended-B
250  0x0001ddea 0x0041ddea 4   6    .text   utf8    EĈU\f blocks=Basic Latin,Latin Extended-A
251  0x0001de4e 0x0041de4e 4   6    .text   utf8    |Lǅ\f blocks=Basic Latin,Latin Extended-B
252  0x0001df55 0x0041df55 4   6    .text   utf8    }^ǅ4 blocks=Basic Latin,Latin Extended-B
253  0x0001e16e 0x0041e16e 4   6    .text   utf8    }/ǅH blocks=Basic Latin,Latin Extended-B
254  0x0001e1b9 0x0041e1b9 4   5    .text   ascii   %f[\b
255  0x0001e1e4 0x0041e1e4 4   5    .text   ascii   %]"`
256  0x0001e3f3 0x0041e3f3 4   6    .text   utf8    |eǅ\b blocks=Basic Latin,Latin Extended-B
257  0x0001e449 0x0041e449 4   7    .text   utf8    +EˍH blocks=Basic Latin,Spacing Modifier Letters
