[Strings]
nth  paddr      vaddr       len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d  44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000f0 0x000000f0  4   5            ascii   Rich
2    0x00000218 0x00000218  5   6            ascii   .text
3    0x0000023f 0x0000023f  7   8            ascii   `.rdata
4    0x00000267 0x00000267  6   7            ascii   @.data
5    0x00000290 0x00000290  6   7            ascii   .pdata
6    0x000002b7 0x000002b7  7   8            ascii   @.gfids
7    0x000002df 0x000002df  6   7            ascii   @.rsrc
8    0x00000307 0x00000307  7   8            ascii   @.reloc
9    0x000006e6 0x1400012e6 4   5    .text   ascii   drop
10   0x000006f0 0x1400012f0 4   5    .text   ascii   skla
11   0x000006fa 0x1400012fa 4   5    .text   ascii   d.co
12   0x00000716 0x140001316 4   5    .text   ascii   drop
13   0x00000720 0x140001320 5   6    .text   ascii   dropf
14   0x00000736 0x140001336 4   5    .text   ascii   data
15   0x00000a02 0x140001602 4   5    .text   ascii   \$\bH
16   0x00000a11 0x140001611 12  13   .text   ascii   |$ ATAUAVAWA
17   0x00000c34 0x140001834 4   5    .text   ascii   \$(A
18   0x00000cea 0x1400018ea 4   5    .text   ascii   t$8f
19   0x00000cf6 0x1400018f6 4   5    .text   ascii   |$@f
20   0x00000e0a 0x140001a0a 8   9    .text   ascii   A_A^A]A\
21   0x00000eab 0x140001aab 5   6    .text   ascii   D$ L+
22   0x00000f02 0x140001b02 4   5    .text   ascii   D$ t
23   0x00000f8c 0x140001b8c 7   8    .text   ascii   L$ SVWH
24   0x00000f9b 0x140001b9b 4   5    .text   ascii   t$`H
25   0x00000fa8 0x140001ba8 4   5    .text   ascii   t$(L
26   0x00000fcd 0x140001bcd 4   5    .text   ascii   0_^[
27   0x00001059 0x140001c59 4   5    .text   ascii   D\f0H
28   0x000010ac 0x140001cac 9   10   .text   ascii   D$08\$0t\n
29   0x000010ea 0x140001cea 5   6    .text   ascii   |$ E3
30   0x0000111b 0x140001d1b 4   5    .text   ascii   ntwd
31   0x00001125 0x140001d25 5   6    .text   ascii   su/ef
32   0x00001220 0x140001e20 14  15   .text   ascii   @USVWATAUAVAWH
33   0x00001268 0x140001e68 4   5    .text   ascii   `xgp
34   0x0000128a 0x140001e8a 5   6    .text   ascii   ntwdL
35   0x00001297 0x140001e97 5   6    .text   ascii   su/ef
36   0x00001369 0x140001f69 5   6    .text   ascii   gxsjf
37   0x0000137c 0x140001f7c 4   5    .text   ascii   ntwd
38   0x00001386 0x140001f86 5   6    .text   ascii   su/ef
