[Strings]
nth   paddr      vaddr       len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d  44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000ae 0x000000ae  4   6            utf8    ڀ2jF blocks=Arabic,Basic Latin
2     0x00000106 0x00000106  6   8            utf8    ڀRich) blocks=Arabic,Basic Latin
3     0x00000230 0x00000230  5   6            ascii   .text
4     0x00000257 0x00000257  7   8            ascii   `.rdata
5     0x0000027f 0x0000027f  6   7            ascii   @.data
6     0x000002a8 0x000002a8  6   7            ascii   .pdata
7     0x000002cf 0x000002cf  6   7            ascii   @.rsrc
8     0x000002f7 0x000002f7  7   8            ascii   @.reloc
9     0x00000413 0x140001013 6   7    .text   ascii   WATAUH
10    0x00000437 0x140001037 4   5    .text   ascii   L$BD
11    0x0000043c 0x14000103c 4   5    .text   ascii   l$@D
12    0x00000441 0x140001041 4   5    .text   ascii   d$AD
13    0x00000446 0x140001046 6   7    .text   ascii   d$CfA;
14    0x00000459 0x140001059 4   5    .text   ascii   L$ED
15    0x0000045f 0x14000105f 4   6    .text   utf8    È\$D blocks=Latin-1 Supplement,Basic Latin
16    0x0000047e 0x14000107e 6   7    .text   ascii   fD9#t\v
17    0x000004ef 0x1400010ef 9   10   .text   ascii   D$@D9g\bt(
18    0x0000050a 0x14000110a 4   5    .text   ascii   L$0H
19    0x00000511 0x140001111 4   5    .text   ascii   D$(H
20    0x0000052f 0x14000112f 4   5    .text   ascii   D$0H
21    0x00000534 0x140001134 4   5    .text   ascii   l$(L
22    0x00000544 0x140001144 5   6    .text   ascii   uMD9g
23    0x00000592 0x140001192 6   7    .text   ascii   ID9g\bH
24    0x000005f5 0x1400011f5 5   6    .text   ascii   A]A\_
25    0x00000656 0x140001256 4   5    .text   ascii   C E3
26    0x0000065d 0x14000125d 4   5    .text   ascii   D$@H
27    0x00000662 0x140001262 4   5    .text   ascii   D$PH
28    0x00000667 0x140001267 4   5    .text   ascii   D$8f
29    0x0000066c 0x14000126c 4   5    .text   ascii   T$0L
30    0x00000671 0x140001271 5   6    .text   ascii   D$(E3
31    0x000006c6 0x1400012c6 4   5    .text   ascii   T$PD
32    0x0000075e 0x14000135e 4   5    .text   ascii   T$PH
33    0x00000770 0x140001370 4   5    .text   ascii   T$ZD
34    0x0000077b 0x14000137b 4   5    .text   ascii   D$\D
35    0x00000781 0x140001381 4   5    .text   ascii   T$VD
36    0x00000787 0x140001387 4   5    .text   ascii   \$RD
37    0x00000795 0x140001395 4   5    .text   ascii   T$8D
38    0x0000079a 0x14000139a 4   5    .text   ascii   D$0D
39    0x0000079f 0x14000139f 4   5    .text   ascii   T$(L
40    0x000007c3 0x1400013c3 4   5    .text   ascii   L$`H
41    0x000007f7 0x1400013f7 4   5    .text   ascii   L$0A
42    0x00000808 0x140001408 4   5    .text   ascii   D$0L
43    0x0000080d 0x14000140d 4   5    .text   ascii   L$8H
44    0x0000081f 0x14000141f 4   6    .text   utf8    ˉD$  blocks=Spacing Modifier Letters,Basic Latin
45    0x00000845 0x140001445 8   9    .text   ascii   D$@kiwiH
46    0x0000090a 0x14000150a 4   5    .text   ascii   \rq|\r
47    0x000009a9 0x1400015a9 14  15   .text   ascii   H\bUVWATAUAVAWH
48    0x000009df 0x1400015df 5   6    .text   ascii   L$XE3
49    0x000009ff 0x1400015ff 4   5    .text   ascii   D$hL
50    0x00000a04 0x140001604 4   5    .text   ascii   D$XE
51    0x00000a10 0x140001610 4   5    .text   ascii   D$h 
52    0x00000a3d 0x14000163d 5   6    .text   ascii   T$hE3
53    0x00000a4b 0x14000164b 4   5    .text   ascii   \$(H
54    0x00000aab 0x1400016ab 4   5    .text   ascii   T$hM
55    0x00000ab6 0x1400016b6 4   5    .text   ascii   \$(H
56    0x00000ad1 0x1400016d1 4   5    .text   ascii   \$0I
57    0x00000add 0x1400016dd 5   7    .text   utf8    3҉\$( blocks=Basic Latin,Cyrillic
58    0x00000b00 0x140001700 4   5    .text   ascii   T$HH
59    0x00000b07 0x140001707 4   5    .text   ascii   D$H\f
60    0x00000b1d 0x14000171d 4   5    .text   ascii   T$ND
61    0x00000b2f 0x14000172f 4   5    .text   ascii   fD9@
62    0x00000b34 0x140001734 4   5    .text   ascii   u\tf9
63    0x00000b7c 0x14000177c 4   5    .text   ascii   T$@I
64    0x00000b90 0x140001790 4   5    .text   ascii   L$@H
65    0x00000ba2 0x1400017a2 4   5    .text   ascii   \ri{\r
66    0x00000bc5 0x1400017c5 4   5    .text   ascii   T$HH
67    0x00000bca 0x1400017ca 4   5    .text   ascii   \$0L
68    0x00000c1c 0x14000181c 4   5    .text   ascii   @rUH
69    0x00000c38 0x140001838 5   6    .text   ascii   \aH9Xx
70    0x00000cdf 0x1400018df 4   5    .text   ascii   \rL{\r
71    0x00000d67 0x140001967 11  12   .text   ascii   A_A^A]A\_^]
72    0x00000d9b 0x14000199b 10  11   .text   ascii   toH9{xtiE3
73    0x00000da8 0x1400019a8 4   5    .text   ascii   T$0H
74    0x00000db9 0x1400019b9 4   5    .text   ascii   |$1@
75    0x00000dbe 0x1400019be 4   5    .text   ascii   |$2@
76    0x00000dc3 0x1400019c3 4   5    .text   ascii   |$3@
77    0x00000dc8 0x1400019c8 4   5    .text   ascii   |$4@
78    0x00000dcd 0x1400019cd 4   5    .text   ascii   |$5@
79    0x00000dd2 0x1400019d2 4   5    .text   ascii   |$6@
80    0x00000e10 0x140001a10 4   5    .text   ascii   \$8H
81    0x00000e1e 0x140001a1e 4   5    .text   ascii   \$\bH
82    0x00000e2b 0x140001a2b 10  11   .text   ascii   WATAUAVAWH
83    0x00000e65 0x140001a65 4   5    .text   ascii   o\aD;
84    0x00000e6e 0x140001a6e 4   5    .text   ascii   \r}{\r
85    0x00000ef9 0x140001af9 4   5    .text   ascii   G;UA
86    0x00000f3d 0x140001b3d 4   5    .text   ascii   G@A;
87    0x00000f57 0x140001b57 4   5    .text   ascii   KxI;
88    0x00000f76 0x140001b76 4   5    .text   ascii   L$0H
89    0x00000fad 0x140001bad 4   5    .text   ascii   \r^{\r
90    0x00000fbe 0x140001bbe 4   5    .text   ascii   \r\r|\r
91    0x00000fff 0x140001bff 9   10   .text   ascii   A_A^A]A\_
92    0x0000107e 0x140001c7e 4   5    .text   ascii   T$0D
93    0x00001094 0x140001c94 4   5    .text   ascii   \$8H
94    0x00001099 0x140001c99 4   5    .text   ascii   t$@H
95    0x000010ab 0x140001cab 7   8    .text   ascii   L$ SVWH
96    0x000010d7 0x140001cd7 4   5    .text   ascii   L$X3
97    0x000010ee 0x140001cee 4   5    .text   ascii   w\au\r
98    0x00001104 0x140001d04 4   5    .text   ascii    _^[
99    0x00001126 0x140001d26 5   6    .text   ascii   \$\bWH
100   0x0000117d 0x140001d7d 4   5    .text   ascii   D$ E
101   0x000011a0 0x140001da0 4   5    .text   ascii   \$PH
102   0x000011d8 0x140001dd8 4   5    .text   ascii   D$0H
103   0x00001210 0x140001e10 4   5    .text   ascii   D$0H
104   0x0000121e 0x140001e1e 5   6    .text   ascii   \$\bWH
105   0x00001244 0x140001e44 4   5    .text   ascii   \$0H
106   0x00001252 0x140001e52 5   6    .text   ascii   \$\bWH
107   0x0000127c 0x140001e7c 4   5    .text   ascii   \$0H
108   0x0000128a 0x140001e8a 5   6    .text   ascii   \$\bWH
109   0x000012b0 0x140001eb0 4   5    .text   ascii   \$0H
110   0x000012be 0x140001ebe 4   5    .text   ascii   \$\bH
111   0x000012f3 0x140001ef3 4   5    .text   ascii   L$ H
112   0x000013dd 0x140001fdd 5   6    .text   ascii   x ATH
113   0x00001417 0x140002017 4   5    .text   ascii   T$8H
114   0x00001429 0x140002029 4   5    .text   ascii   T$0H
115   0x0000143d 0x14000203d 4   5    .text   ascii   L$0L
116   0x00001452 0x140002052 4   5    .text   ascii   D$8f
117   0x00001477 0x140002077 4   5    .text   ascii   \$pH
118   0x00001521 0x140002121 5   6    .text   ascii   x ATH
119   0x0000161c 0x14000221c 4   5    .text   ascii   d$`H
120   0x00001621 0x140002221 4   5    .text   ascii   l$XH
121   0x0000162d 0x14000222d 4   5    .text   ascii   D$PH
122   0x00001640 0x140002240 4   5    .text   ascii   D$HH
123   0x00001653 0x140002253 4   5    .text   ascii   D$@H
124   0x00001666 0x140002266 4   5    .text   ascii   D$8H
125   0x00001679 0x140002279 4   5    .text   ascii   D$0H
126   0x00001685 0x140002285 4   5    .text   ascii   D$(H
127   0x000016c5 0x1400022c5 4   5    .text   ascii   \rFz\r
128   0x000016e3 0x1400022e3 4   5    .text   ascii   \$pH
129   0x00001702 0x140002302 4   5    .text   ascii   \$\bH
130   0x00001746 0x140002346 4   5    .text   ascii   D$8H
131   0x00001755 0x140002355 4   5    .text   ascii   D$0H
132   0x00001764 0x140002364 4   5    .text   ascii   D$(H
133   0x0000178d 0x14000238d 4   5    .text   ascii   \r.z\r
134   0x0000179a 0x14000239a 4   7    .text   utf8    \$ 辖 blocks=Basic Latin,CJK Unified Ideographs
135   0x000017a4 0x1400023a4 4   5    .text   ascii   \$PH
136   0x000017b0 0x1400023b0 4   5    .text   ascii   t$`H
137   0x000017cd 0x1400023cd 9   10   .text   ascii   x ATAUAVH
138   0x000018c8 0x1400024c8 4   5    .text   ascii   l$HH
139   0x000018cd 0x1400024cd 4   5    .text   ascii   t$PH
140   0x000018d2 0x1400024d2 4   5    .text   ascii   |$XH
141   0x000018da 0x1400024da 4   5    .text   ascii   \$@H
142   0x000018e0 0x1400024e0 7   8    .text   ascii    A^A]A\
143   0x000018ea 0x1400024ea 4   5    .text   ascii   \$\bH
144   0x00001954 0x140002554 4   5    .text   ascii   \r7|\r
145   0x00001969 0x140002569 4   5    .text   ascii   {\f\aD
146   0x0000197b 0x14000257b 4   5    .text   ascii   \r`|\r
147   0x00001980 0x140002580 4   5    .text   ascii   #C\fL
148   0x00001992 0x140002592 4   5    .text   ascii   D$(D
149   0x000019b1 0x1400025b1 4   7    .text   utf8    L$ 觔 blocks=Basic Latin,CJK Unified Ideographs
150   0x00001a1e 0x14000261e 4   5    .text   ascii   L$(H
151   0x00001a57 0x140002657 4   5    .text   ascii   \rD}\r
152   0x00001a71 0x140002671 4   5    .text   ascii   \rz}\r
153   0x00001adf 0x1400026df 4   5    .text   ascii   \r4~\r
154   0x00001af0 0x1400026f0 4   5    .text   ascii   \r[~\r
155   0x00001b1d 0x14000271d 4   5    .text   ascii   \r^~\r
156   0x00001b40 0x140002740 4   5    .text   ascii   \$@H
157   0x00001b45 0x140002745 4   5    .text   ascii   t$HH
158   0x00001b61 0x140002761 12  13   .text   ascii   H\bWATAUAVAWH
159   0x00001bbc 0x1400027bc 4   6    .text   utf8    ލJ$I blocks=Thaana,Basic Latin
160   0x00001c31 0x140002831 4   5    .text   ascii   |$PA
161   0x00001c5b 0x14000285b 4   5    .text   ascii   \$XH
162   0x00001c60 0x140002860 4   5    .text   ascii   l$`H
