[Strings]
nth   paddr      vaddr      len  size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x00000100 0x00000100 6    7            ascii   RichHW
2     0x00000218 0x00000218 5    6            ascii   .text
3     0x0000023f 0x0000023f 7    8            ascii   `.rdata
4     0x00000267 0x00000267 6    7            ascii   @.data
5     0x00000290 0x00000290 5    6            ascii   .rsrc
6     0x000002b7 0x000002b7 7    8            ascii   @.reloc
7     0x00000420 0x00401020 4    5    .text   ascii   h0PP
8     0x0000044f 0x0040104f 4    5    .text   ascii   hptO
9     0x000004e7 0x004010e7 4    7    .text   utf8    u\f袑\b blocks=Basic Latin,CJK Unified Ideographs
10    0x000005a0 0x004011a0 4    5    .text   ascii   h vO
11    0x000005df 0x004011df 4    5    .text   ascii   =d0S
12    0x000005f3 0x004011f3 4    5    .text   ascii   \rd0S
13    0x000005ff 0x004011ff 4    5    .text   ascii   =h0S
14    0x000006a5 0x004012a5 4    5    .text   ascii   hJ\O
15    0x0000070f 0x0040130f 4    5    .text   ascii   h+yO
16    0x0000072e 0x0040132e 4    5    .text   ascii   h5yO
17    0x00000766 0x00401366 4    5    .text   ascii   h?yO
18    0x00000770 0x00401370 4    6    .text   utf8    Y_^ù blocks=Basic Latin,Latin-1 Supplement
19    0x00000788 0x00401388 4    5    .text   ascii   hIyO
20    0x00000794 0x00401394 4    5    .text   ascii   hSyO
21    0x000007a0 0x004013a0 4    5    .text   ascii   h]yO
22    0x000007c0 0x004013c0 4    5    .text   ascii   hgyO
23    0x000007df 0x004013df 4    5    .text   ascii   hqyO
24    0x00000811 0x00401411 4    5    .text   ascii   h{yO
25    0x000008fa 0x004014fa 5    7    .text   utf8    Y_^ùQ blocks=Basic Latin,Latin-1 Supplement
26    0x00000a3a 0x0040163a 4    5    .text   ascii   [_^]
27    0x00000b5c 0x0040175c 5    6    .text   ascii   t\vj\fV
28    0x00000df7 0x004019f7 5    6    .text   ascii   ~\bOu\t
29    0x00001005 0x00401c05 4    5    .text   ascii   t@;M
30    0x000011b5 0x00401db5 4    5    .text   ascii   ]\bVW
31    0x000011ca 0x00401dca 4    5    .text   ascii   A\bPS
32    0x00001291 0x00401e91 4    5    .text   ascii   vGW3
33    0x00001340 0x00401f40 5    6    .text   ascii   t\vj4V
34    0x0000154f 0x0040214f 6    7    .text   ascii   }\bPRVW
35    0x000018f2 0x004024f2 7    10   .text   utf8    t\vjDV芃\n blocks=Basic Latin,CJK Unified Ideographs
36    0x00001984 0x00402584 5    6    .text   ascii   ;E\fu\a
37    0x00001b2e 0x0040272e 4    5    .text   ascii   \a$=P
38    0x00001ba7 0x004027a7 4    5    .text   ascii   wCRQ
39    0x00001cbb 0x004028bb 4    5    .text   ascii   w$RQ
40    0x00001d8a 0x0040298a 5    6    .text   ascii   t\vj\bV
41    0x00001e53 0x00402a53 4    5    .text   ascii   \bSVW
42    0x00001fa1 0x00402ba1 4    5    .text   ascii   Y_^[
43    0x00001ff4 0x00402bf4 4    5    .text   ascii   u:h@
44    0x00002151 0x00402d51 4    5    .text   ascii   w&RQ
45    0x0000216f 0x00402d6f 4    5    .text   ascii   Y_^[
46    0x000021de 0x00402dde 5    6    .text   ascii   L$\fPV
47    0x000022c2 0x00402ec2 4    5    .text   ascii   \a$=P
48    0x00002312 0x00402f12 4    5    .text   ascii   \a$=P
49    0x00002362 0x00402f62 4    5    .text   ascii   \a$=P
50    0x000023df 0x00402fdf 5    6    .text   ascii   t\vj8V
51    0x000026ff 0x004032ff 5    6    .text   ascii   t\vj(V
52    0x00002ccd 0x004038cd 4    5    .text   ascii   wJRQ
53    0x00002d33 0x00403933 4    5    .text   ascii   HSVW
54    0x00002d6f 0x0040396f 4    5    .text   ascii   Y_^[
55    0x00002def 0x004039ef 5    6    .text   ascii   t\vj0V
56    0x00002e20 0x00403a20 4    5    .text   ascii   PQVW
57    0x00002e44 0x00403a44 4    5    .text   ascii   \a$=P
58    0x00002e65 0x00403a65 4    5    .text   ascii   \a0=P
59    0x00002e7a 0x00403a7a 4    5    .text   ascii   \ahPP
60    0x00002eb0 0x00403ab0 4    5    .text   ascii   PQVW
61    0x00002ed4 0x00403ad4 4    5    .text   ascii   \a$=P
62    0x00002ef5 0x00403af5 4    5    .text   ascii   \a0=P
63    0x00002f0a 0x00403b0a 4    5    .text   ascii   \a<=P
64    0x00002f40 0x00403b40 4    5    .text   ascii   PQVW
65    0x00002f64 0x00403b64 4    5    .text   ascii   \a$=P
66    0x00002f85 0x00403b85 4    5    .text   ascii   \a0=P
67    0x00003020 0x00403c20 4    5    .text   ascii   PQVW
68    0x00003044 0x00403c44 4    5    .text   ascii   \a$=P
69    0x00003065 0x00403c65 4    5    .text   ascii   \a0=P
70    0x0000307a 0x00403c7a 4    5    .text   ascii   \aH=P
71    0x000030a9 0x00403ca9 5    7    .text   utf8    j\ahȘQ blocks=Basic Latin,Latin Extended-B
72    0x00003253 0x00403e53 5    6    .text   ascii   V<_^]
73    0x000032ec 0x00403eec 4    5    .text   ascii   P<^]
74    0x000035d0 0x004041d0 4    5    .text   ascii   PQVW
75    0x000035f4 0x004041f4 4    5    .text   ascii   \a$=P
76    0x00003615 0x00404215 4    5    .text   ascii   \a0=P
77    0x00003660 0x00404260 4    5    .text   ascii   PQVW
78    0x00003684 0x00404284 4    5    .text   ascii   \a$=P
79    0x000036a5 0x004042a5 4    5    .text   ascii   \a0=P
80    0x000036ba 0x004042ba 4    5    .text   ascii   \aDPP
81    0x000037ec 0x004043ec 5    6    .text   ascii   Q\f9Q\b
82    0x000037f7 0x004043f7 5    7    .text   utf8    BQ\b3\v
83    0x0000392e 0x0040452e 4    5    .text   ascii   \a0=P
84    0x00003997 0x00404597 4    5    .text   ascii   woRQ
85    0x000039d9 0x004045d9 4    5    .text   ascii   w2RQ
86    0x00003a5f 0x0040465f 6    7    .text   ascii   u\n8F\bt
87    0x00003a66 0x00404666 5    6    .text   ascii   8F\tt$
