Metadata Signature: 0x98c 0x10001424a5342 12
.NET Version: v4.0.30319
Number of Metadata Streams: 5
DirectoryAddress: 6c Size: 7a4
Stream name: #~ 4
DirectoryAddress: 810 Size: 80c
Stream name: #Strings 12
DirectoryAddress: 101c Size: a9af0
Stream name: #US 4
DirectoryAddress: aab0c Size: 10
Stream name: #GUID 8
DirectoryAddress: aab1c Size: 298
Stream name: #Blob 8
[Strings]
nth paddr      vaddr       len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0   0x0000004d 0x0000004d  44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1   0x00000188 0x00000188  5    6            ascii   .text
2   0x000001af 0x000001af  7    8            ascii   `.sdata
3   0x000001d8 0x000001d8  5    6            ascii   .rsrc
4   0x000001ff 0x000001ff  7    8            ascii   @.reloc
5   0x00000644 0x180002244 4    5    .text   ascii   i\b(\a
6   0x0000064c 0x18000224c 4    5    .text   ascii   +s\a{
7   0x00000679 0x180002279 4    5    .text   ascii   i\b(\a
8   0x00000681 0x180002281 4    5    .text   ascii   +>\t~
9   0x000006b7 0x1800022b7 4    5    .text   ascii   i\b(\a
10  0x00000703 0x180002303 4    5    .text   ascii   \n\f\a{
11  0x00000766 0x180002366 4    5    .text   ascii   i\b(\a
12  0x0000079c 0x18000239c 4    5    .text   ascii   i\b(\a
13  0x000007e4 0x1800023e4 4    5    .text   ascii   i\b(\a
14  0x00000819 0x180002419 4    5    .text   ascii   i\b(\a
15  0x00000821 0x180002421 4    5    .text   ascii   +(\a{
16  0x00000841 0x180002441 4    5    .text   ascii   i\b(\a
17  0x000008a2 0x1800024a2 4    5    .text   ascii   \f\a\r+
18  0x000008f4 0x1800024f4 4    5    .text   ascii   RSDS
19  0x0000090c 0x18000250c 125  126  .text   ascii   C:\Users\koolsniper\Desktop\DueDLLigence-master2\DueDLLigence-master2\DuDLLignce-master\DueDLLigence\bin\Debug\DuDLLignce.pdb
20  0x0000098c 0x18000258c 4    5    .text   ascii   BSJB
21  0x0000099c 0x18000259c 10   11   .text   ascii   v4.0.30319
22  0x000009c0 0x1800025c0 8    9    .text   ascii   #Strings
23  0x000009e0 0x1800025e0 5    6    .text   ascii   #GUID
24  0x000009f0 0x1800025f0 5    6    .text   ascii   #Blob
25  0x00000f7a 0x180002b7a 22   46   .text   utf16le J\n!J\n)J\n1J\n9J\nAJ\nIJ\nQJ
26  0x00000fa8 0x180002ba8 9    20   .text   utf16le YJ\naJ\niJ\n
27  0x00001018 0x180002c18 6    13   .text   utf16le X\b O\b$
28  0x0000119d 0x180002d9d 8    9    .text   ascii   <Module>
29  0x000011a6 0x180002da6 31   32   .text   ascii   System.Runtime.CompilerServices
30  0x000011c6 0x180002dc6 31   32   .text   ascii   CompilationRelaxationsAttribute
31  0x000011e6 0x180002de6 5    6    .text   ascii   .ctor
32  0x000011ec 0x180002dec 29   30   .text   ascii   RuntimeCompatibilityAttribute
33  0x0000120a 0x180002e0a 17   18   .text   ascii   System.Reflection
34  0x0000121c 0x180002e1c 22   23   .text   ascii   AssemblyTitleAttribute
35  0x00001233 0x180002e33 28   29   .text   ascii   AssemblyDescriptionAttribute
36  0x00001250 0x180002e50 30   31   .text   ascii   AssemblyConfigurationAttribute
37  0x0000126f 0x180002e6f 24   25   .text   ascii   AssemblyCompanyAttribute
38  0x00001288 0x180002e88 24   25   .text   ascii   AssemblyProductAttribute
39  0x000012a1 0x180002ea1 26   27   .text   ascii   AssemblyCopyrightAttribute
40  0x000012bc 0x180002ebc 26   27   .text   ascii   AssemblyTrademarkAttribute
41  0x000012d7 0x180002ed7 30   31   .text   ascii   System.Runtime.InteropServices
42  0x000012f6 0x180002ef6 19   20   .text   ascii   ComVisibleAttribute
43  0x0000130a 0x180002f0a 13   14   .text   ascii   GuidAttribute
44  0x00001318 0x180002f18 28   29   .text   ascii   AssemblyFileVersionAttribute
45  0x00001335 0x180002f35 25   26   .text   ascii   System.Runtime.Versioning
46  0x0000134f 0x180002f4f 24   25   .text   ascii   TargetFrameworkAttribute
47  0x00001368 0x180002f68 6    7    .text   ascii   System
48  0x0000136f 0x180002f6f 6    7    .text   ascii   Object
49  0x00001376 0x180002f76 4    5    .text   ascii   Enum
50  0x0000137b 0x180002f7b 14   15   .text   ascii   FlagsAttribute
51  0x0000138a 0x180002f8a 9    10   .text   ascii   ValueType
52  0x00001394 0x180002f94 13   14   .text   ascii   CallConvCdecl
53  0x000013a2 0x180002fa2 7    8    .text   ascii   Convert
54  0x000013aa 0x180002faa 16   17   .text   ascii   FromBase64String
55  0x000013bb 0x180002fbb 6    7    .text   ascii   IntPtr
56  0x000013c2 0x180002fc2 4    5    .text   ascii   Zero
57  0x000013c7 0x180002fc7 11   12   .text   ascii   op_Equality
58  0x000013d3 0x180002fd3 7    8    .text   ascii   Marshal
59  0x000013db 0x180002fdb 4    5    .text   ascii   Copy
60  0x000013e0 0x180002fe0 11   12   .text   ascii   op_Explicit
61  0x000013ec 0x180002fec 18   19   .text   ascii   System.Diagnostics
62  0x000013ff 0x180002fff 7    8    .text   ascii   Process
63  0x00001407 0x180003007 14   15   .text   ascii   GetProcessById
64  0x00001416 0x180003016 6    7    .text   ascii   get_Id
65  0x0000141d 0x18000301d 5    6    .text   ascii   Close
66  0x00001423 0x180003023 23   24   .text   ascii   ProcessThreadCollection
67  0x0000143b 0x18000303b 11   12   .text   ascii   get_Threads
68  0x00001447 0x180003047 13   14   .text   ascii   ProcessThread
69  0x00001455 0x180003055 8    9    .text   ascii   get_Item
70  0x0000145e 0x18000305e 14   15   .text   ascii   DuDLLignce.dll
71  0x0000146d 0x18000306d 12   13   .text   ascii   kernel32.dll
72  0x0000147a 0x18000307a 8    9    .text   ascii   mscorlib
73  0x00001483 0x180003083 10   11   .text   ascii   DuDLLignce
74  0x0000148e 0x18000308e 15   16   .text   ascii   ExecutionMethod
75  0x0000149e 0x18000309e 8    9    .text   ascii   FreeType
76  0x000014a7 0x1800030a7 20   21   .text   ascii   ProcessCreationFlags
