[Strings]
nth   paddr      vaddr      len  size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 21   25           utf8    !Require Windows\r\n$j blocks=Basic Latin,Private Use Area
1     0x000000c0 0x000000c0 4    5            ascii   Rich
2     0x000001d8 0x000001d8 5    6            ascii   .text
3     0x000001ff 0x000001ff 7    8            ascii   `.rdata
4     0x00000227 0x00000227 6    7            ascii   @.data
5     0x00000250 0x00000250 5    6            ascii   .rsrc
6     0x00000411 0x00401011 4    5    .text   ascii   2;1u
7     0x000005c1 0x004011c1 4    6    .text   utf8    G\fгA blocks=Basic Latin,Cyrillic
8     0x00000614 0x00401214 4    6    .text   utf8    ҋF\b; blocks=Cyrillic,Basic Latin
9     0x00000623 0x00401223 5    7    .text   utf8    ҉~\b_f blocks=Cyrillic,Basic Latin
10    0x0000069a 0x0040129a 4    9    .text   utf16le jjjj
11    0x00000702 0x00401302 4    9    .text   utf16le jjjj
12    0x00000797 0x00401397 4    5    .text   ascii   F\b;F
13    0x00000810 0x00401410 4    5    .text   ascii   <x=t
14    0x0000084b 0x0040144b 4    5    .text   ascii   t#f;
15    0x0000085b 0x0040145b 6    7    .text   ascii   \u\tf9p
16    0x00000938 0x00401538 5    7    .text   utf8    <A@3҃ blocks=Basic Latin,Cyrillic
17    0x00000a94 0x00401694 4    5    .text   ascii   f9^\b
18    0x00000b28 0x00401728 4    5    .text   ascii   f9^\b
19    0x00000b8d 0x0040178d 4    5    .text   ascii   9wpQ
20    0x00000c59 0x00401859 8    9    .text   ascii   /t$9F\bu\a
21    0x00000db5 0x004019b5 4    5    .text   ascii   hSV3
22    0x00000ee3 0x00401ae3 4    5    .text   ascii   t$h0
23    0x00000f6d 0x00401b6d 4    5    .text   ascii   t$h$
24    0x00001127 0x00401d27 6    7    .text   ascii   E\bSVWP
25    0x00001160 0x00401d60 4    5    .text   ascii   4A@3
26    0x000011d6 0x00401dd6 4    5    .text   ascii   4A@3
27    0x000011ee 0x00401dee 5    6    .text   ascii   E\fSWj
28    0x0000124a 0x00401e4a 4    5    .text   ascii   E\fPj
29    0x000012eb 0x00401eeb 4    5    .text   ascii   N Qj
