[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000099 0x00000099 5   6            ascii   m>;f\e
2    0x000000c7 0x000000c7 5   6            ascii   ;Rich
3    0x000001d8 0x000001d8 5   6            ascii   .text
4    0x000001ff 0x000001ff 7   8            ascii   `.rdata
5    0x00000227 0x00000227 6   7            ascii   @.data
6    0x00000250 0x00000250 5   6            ascii   .rsrc
7    0x00000277 0x00000277 7   8            ascii   @.reloc
64   0x0000152f 0x1000212f 4   5    .text   ascii   \fSV3
65   0x00001552 0x10002152 7   8    .text   ascii   ^ 9]\bu(
66   0x00001603 0x10002203 5   6    .text   ascii   uUVj 
67   0x0000164e 0x1000224e 4   5    .text   ascii   7^t\b
68   0x0000166a 0x1000226a 5   6    .text   ascii   A\f\vE\b
69   0x000016a4 0x100022a4 4   5    .text   ascii   ?PSV
70   0x000016c7 0x100022c7 4   5    .text   ascii   ~_^]
71   0x000016d8 0x100022d8 4   5    .text   ascii   M\bW;
72   0x0000172c 0x1000232c 4   6    .text   utf8    \f+ǃ~ blocks=Basic Latin,Latin Extended-B
73   0x000017f4 0x100023f4 5   7    .text   utf8    ƍ\f\eQP blocks=Latin Extended-B,Basic Latin
74   0x00001999 0x10002599 4   5    .text   ascii   u\bWV
75   0x00001b03 0x10002703 4   5    .text   ascii   ]\bVW
76   0x00001cca 0x100028ca 4   5    .text   ascii   L1$;
77   0x00001cfe 0x100028fe 5   6    .text   ascii   @tG9]
78   0x00001d1d 0x1000291d 4   5    .text   ascii   T0@R
79   0x00001d70 0x10002970 4   5    .text   ascii   u99]
80   0x00001d85 0x10002985 4   5    .text   ascii   T0@R
81   0x00001db9 0x100029b9 4   5    .text   ascii   \0$S
82   0x00001dee 0x100029ee 4   5    .text   ascii   9X8u
83   0x00001e0b 0x10002a0b 4   6    .text   utf8    3ۋu\b blocks=Basic Latin,Arabic
84   0x00001e73 0x10002a73 4   5    .text   ascii   D0$;
85   0x00001ea7 0x10002aa7 5   6    .text   ascii   @tG9]
86   0x00001ec6 0x10002ac6 4   5    .text   ascii   T0@R
87   0x00001f04 0x10002b04 4   5    .text   ascii   L18P
88   0x00001f24 0x10002b24 4   5    .text   ascii   u99]
89   0x00001f39 0x10002b39 4   5    .text   ascii   T0@R
90   0x00001f6d 0x10002b6d 4   5    .text   ascii   \0$S
91   0x00001fa2 0x10002ba2 4   5    .text   ascii   9X8u
92   0x00001fbf 0x10002bbf 4   6    .text   utf8    3ۋu\b blocks=Basic Latin,Arabic
93   0x00002002 0x10002c02 5   6    .text   ascii   9E\ft\r
94   0x000020cf 0x10002ccf 5   7    .text   utf8    KP@W3
95   0x000020dc 0x10002cdc 6   7    .text   ascii   H$99t 
96   0x00002108 0x10002d08 5   6    .text   ascii   H 99t
97   0x00002174 0x10002d74 4   5    .text   ascii   ]\bV3
98   0x000021e7 0x10002de7 5   6    .text   ascii   \nt#Ht
99   0x000021f3 0x10002df3 8   9    .text   ascii   Ht\aHu$jf
100  0x00002223 0x10002e23 4   5    .text   ascii   F;u\f
101  0x00002292 0x10002e92 5   7    .text   utf8    M\fS3ۉ blocks=Basic Latin,Arabic
102  0x000023e5 0x10002fe5 5   6    .text   ascii   U\fVWj
103  0x00002405 0x10003005 6   7    .text   ascii   E\f;E\bs
104  0x0000240f 0x1000300f 4   5    .text   ascii   )E\bj
105  0x00002429 0x10003029 8   10   .text   utf8    uًE\b+E\f_ blocks=Basic Latin,Arabic
106  0x000024e0 0x100030e0 4   5    .text   ascii   u\bVP
107  0x000024ee 0x100030ee 6   7    .text   ascii   #E\f^_]
108  0x00002596 0x10003196 4   6    .text   utf8    E\f+J
109  0x000025ce 0x100031ce 4   5    .text   ascii   q\PV
110  0x00002612 0x10003212 4   5    .text   ascii   E\fSV
111  0x00002657 0x10003257 4   6    .text   utf8    U\vN\f
112  0x000026d1 0x100032d1 4   6    .text   utf8    \b*ƇG blocks=Basic Latin,Latin Extended-B
113  0x00002860 0x10003460 5   6    .text   ascii   \aQZ^&
114  0x000028b8 0x100034b8 4   7    .text   utf8    E䍌\bS blocks=Basic Latin,CJK Unified Ideographs Extension A
115  0x00002b05 0x10003705 4   7    .text   utf8    U͌\n9 blocks=Basic Latin,Combining Diacritical Marks
116  0x00002b5f 0x1000375f 4   5    .text   ascii   \vD")
117  0x00002be5 0x100037e5 4   7    .text   utf8    ]䍼;} blocks=Basic Latin,CJK Unified Ideographs Extension A
118  0x00002ce0 0x100038e0 4   5    .text   ascii   F\f^[
119  0x00002d8b 0x1000398b 4   5    .text   ascii   M\bSQ
120  0x00002d9b 0x1000399b 4   5    .text   ascii   _^[]
121  0x00002db4 0x100039b4 4   5    .text   ascii   ]\bVW
122  0x00002dd8 0x100039d8 4   5    .text   ascii   jxY+
123  0x00002e4a 0x10003a4a 11  12   .text   ascii   9PxtV9P|tQ9
124  0x00002e9a 0x10003a9a 4   6    .text   utf8    a3\tE
125  0x00002ebb 0x10003abb 4   5    .text   ascii   \b:\nu
126  0x00002f37 0x10003b37 4   5    .text   ascii   t_SW
127  0x00002f70 0x10003b70 5   6    .text   ascii   ]\b+_4
128  0x00003088 0x10003c88 4   6    .text   utf8    tN3ۋ blocks=Basic Latin,Arabic
129  0x000030ff 0x10003cff 6   7    .text   ascii   }\f@s\a3
130  0x00003114 0x10003d14 4   5    .text   ascii   A\ff9
131  0x00003125 0x10003d25 5   6    .text   ascii   9u\fr)
132  0x00003177 0x10003d77 4   5    .text   ascii   ;}\fw
133  0x0000318d 0x10003d8d 4   5    .text   ascii   @_^]
134  0x00003233 0x10003e33 5   6    .text   ascii   ]\bf;H
135  0x00003253 0x10003e53 4   5    .text   ascii   E\fRP
136  0x0000326e 0x10003e6e 8   10   .text   utf8    (9E\b|ǉ~\f blocks=Basic Latin,Latin Extended-B
137  0x00003297 0x10003e97 6   7    .text   ascii   9^\bt\a3
138  0x000032be 0x10003ebe 4   5    .text   ascii   Wj@h
139  0x0000331a 0x10003f1a 5   6    .text   ascii   E\bPj@
140  0x00003333 0x10003f33 4   5    .text   ascii   @(Sj
141  0x00003364 0x10003f64 6   7    .text   ascii   ~\b_^[]
142  0x000033a0 0x10003fa0 4   5    .text   ascii   9E\br
143  0x000033b5 0x10003fb5 4   5    .text   ascii   ;M\bv
144  0x000033cb 0x10003fcb 6   7    .text   ascii   \f9E\bv8
145  0x00003427 0x10004027 5   6    .text   ascii   SVW9E
146  0x0000342d 0x1000402d 4   5    .text   ascii   wM+E
147  0x0000344e 0x1000404e 4   5    .text   ascii   8\bu\v
148  0x0000347f 0x1000407f 4   5    .text   ascii   _^[]
149  0x000034df 0x100040df 4   6    .text   utf8    \f+Ã~ blocks=Basic Latin,Latin-1 Supplement
150  0x00003519 0x10004119 5   6    .text   ascii   t\vWSV
151  0x0000365a 0x1000425a 4   5    .text   ascii   8U\ft
152  0x000036a1 0x100042a1 6   7    .text   ascii   ;E\fs\nh
153  0x00003700 0x10004300 4   5    .text   ascii   E\fSP
154  0x0000373c 0x1000433c 4   5    .text   ascii   M\fW;
155  0x0000379e 0x1000439e 5   6    .text   ascii   E\fWPQ
156  0x00003859 0x10004459 4   5    .text   ascii   [_^]
157  0x00003865 0x10004465 4   5    .text   ascii   ]\bVS
158  0x000038ce 0x100044ce 4   5    .text   ascii   _^[]
159  0x00003963 0x10004563 4   5    .text   ascii   @PVW
160  0x00003a1b 0x1000461b 4   5    .text   ascii   t1@;
161  0x00003a24 0x10004624 4   5    .text   ascii   s(VP
162  0x00003a81 0x10004681 4   5    .text   ascii   t!Ht
163  0x00003a8d 0x1000468d 4   5    .text   ascii   t\ahp
164  0x00003b1b 0x1000471b 6   7    .text   ascii   ,9]\btr
165  0x00003b22 0x10004722 4   6    .text   utf8    u\b3\v
166  0x00003b5f 0x1000475f 4   7    .text   utf8    ЍE܍x blocks=Cyrillic,Basic Latin,Syriac
167  0x00003ba7 0x100047a7 4   5    .text   ascii   YY_r
168  0x00003c0f 0x1000480f 4   5    .text   ascii   ]\fV3
169  0x00003cc9 0x100048c9 7   10   .text   utf8    Y_[]ËC\b blocks=Basic Latin,Latin-1 Supplement
170  0x00003d66 0x10004966 4   5    .text   ascii   u"h0
171  0x0000404a 0x10004c4a 5   6    .text   ascii   #ASVW
172  0x000040ed 0x10004ced 4   5    .text   ascii   9GNu
173  0x00004129 0x10004d29 6   7    .text   ascii   E\bSVW3
174  0x000041f0 0x10004df0 4   5    .text   ascii   M\bPQ
175  0x00004238 0x10004e38 4   6    .text   utf8    3ۉ^\b blocks=Basic Latin,Arabic
176  0x00004246 0x10004e46 5   6    .text   ascii   8]\ft\t
177  0x00004283 0x10004e83 4   5    .text   ascii   PShL
178  0x00004298 0x10004e98 5   8    .text   utf8    EԉU؍E blocks=Basic Latin,Cyrillic Supplement,Arabic
179  0x000042a0 0x10004ea0 4   5    .text   ascii   PShT
180  0x000042bc 0x10004ebc 5   8    .text   utf8    EԉU؍E blocks=Basic Latin,Cyrillic Supplement,Arabic
181  0x000042db 0x10004edb 5   8    .text   utf8    EԉU؍E blocks=Basic Latin,Cyrillic Supplement,Arabic
182  0x000042f8 0x10004ef8 5   6    .text   ascii   8]\ft9
183  0x00004303 0x10004f03 5   8    .text   utf8    EԉU؍E blocks=Basic Latin,Cyrillic Supplement,Arabic
184  0x0000430b 0x10004f0b 4   5    .text   ascii   PSj.
185  0x0000431e 0x10004f1e 5   8    .text   utf8    EԉU؍E blocks=Basic Latin,Cyrillic Supplement,Arabic
186  0x00004326 0x10004f26 4   5    .text   ascii   PSj,
187  0x000044fd 0x100050fd 4   5    .text   ascii   uXVj
188  0x0000454b 0x1000514b 4   5    .text   ascii   7^t\b
189  0x00004572 0x10005172 4   5    .text   ascii   uWVj
190  0x000045bf 0x100051bf 4   5    .text   ascii   7^t\b
191  0x00004858 0x10005458 5   6    .text   ascii   u\bRPQ
192  0x000048af 0x100054af 4   5    .text   ascii   9P8u
193  0x000048ed 0x100054ed 4   6    .text   utf8    EЋE\f blocks=Basic Latin,Cyrillic
194  0x000048fb 0x100054fb 5   7    .text   utf8    E̋E$V blocks=Basic Latin,Combining Diacritical Marks
195  0x00004905 0x10005505 4   6    .text   utf8    E؋F0 blocks=Basic Latin,Arabic
196  0x00004923 0x10005523 4   7    .text   utf8    ؍M܉] blocks=Arabic,Basic Latin,Syriac
197  0x0000493b 0x1000553b 8   9    .text   ascii   \a<+t"<-t
198  0x0000494f 0x1000554f 4   5    .text   ascii   <Xu\t
199  0x000049b0 0x100055b0 5   7    .text   utf8    s<+؋E blocks=Basic Latin,Arabic
200  0x000049e3 0x100055e3 4   7    .text   utf8    E܋E܊ blocks=Basic Latin,Syriac
201  0x000049ef 0x100055ef 4   6    .text   utf8    ]ȃ~$ blocks=Basic Latin,Latin Extended-B
202  0x000049fe 0x100055fe 4   5    .text   ascii   t\r;E
203  0x00004a03 0x10005603 6   8    .text   utf8    v\b+E؉E blocks=Basic Latin,Arabic
204  0x00004a1b 0x1000561b 4   5    .text   ascii   @tt=
205  0x00004a70 0x10005670 5   7    .text   utf8    0)M؍E blocks=Basic Latin,Arabic
206  0x00004acc 0x100056cc 4   6    .text   utf8    uЉ~  blocks=Basic Latin,Cyrillic
207  0x00004b16 0x10005716 5   6    .text   ascii   }\bPhx
208  0x00004b46 0x10005746 4   5    .text   ascii   u\fWS
209  0x00004b82 0x10005782 5   6    .text   ascii   }\bPh|
210  0x00004bb2 0x100057b2 4   5    .text   ascii   u\fWS
211  0x00004c21 0x10005821 4   5    .text   ascii   u\fWS
212  0x00004c90 0x10005890 4   5    .text   ascii   u\fWS
213  0x00004ceb 0x100058eb 4   5    .text   ascii   u\fVS
214  0x00004d8c 0x1000598c 4   5    .text   ascii   C\bPj
215  0x00004dad 0x100059ad 8   9    .text   ascii   \f<+t\n<-t
216  0x00004ee9 0x10005ae9 4   5    .text   ascii   s")E
217  0x00004f34 0x10005b34 4   5    .text   ascii   9W$|
218  0x00004f41 0x10005b41 5   7    .text   utf8    v\a+ȉM blocks=Basic Latin,Latin Extended-B
219  0x00004f57 0x10005b57 4   5    .text   ascii   @tY=
220  0x00004f5f 0x10005b5f 4   5    .text   ascii   u*9U
221  0x0000525a 0x10005e5a 6   7    .text   ascii   F 9^$|
222  0x00005265 0x10005e65 4   5    .text   ascii   v\f;E
223  0x0000526a 0x10005e6a 4   5    .text   ascii   v\a+E
224  0x0000527f 0x10005e7f 4   5    .text   ascii   @t&W
225  0x000052df 0x10005edf 4   6    .text   utf8    u\t^ 
226  0x00005322 0x10005f22 4   5    .text   ascii   E\bSV
227  0x00005352 0x10005f52 5   8    .text   utf8    Y3\vىE blocks=Basic Latin,Arabic
228  0x000054bd 0x100060bd 4   5    .text   ascii   D_^3
229  0x000054e0 0x100060e0 4   5    .text   ascii   E\bSV
230  0x00005510 0x10006110 5   8    .text   utf8    Y3\vىE blocks=Basic Latin,Arabic
231  0x00005612 0x10006212 4   5    .text   ascii   QjLP
232  0x00005665 0x10006265 4   5    .text   ascii   D_^3
233  0x0000570f 0x1000630f 4   6    .text   utf8    PSh(
234  0x00005759 0x10006359 6   7    .text   ascii   j.Qj.P
235  0x000057ef 0x100063ef 4   5    .text   ascii   u\fWP
236  0x000058a5 0x100064a5 7   8    .text   ascii   \bf;M\ft\n
237  0x00005a46 0x10006646 4   5    .text   ascii   _^[]
238  0x00005ac3 0x100066c3 4   5    .text   ascii   _^[]
239  0x00005b2c 0x1000672c 4   5    .text   ascii   ;E\bs
240  0x00005bc1 0x100067c1 4   5    .text   ascii   u\f;u
241  0x00005bf3 0x100067f3 4   5    .text   ascii   E\f;E
242  0x00005c12 0x10006812 4   6    .text   utf8    ]ËE\b blocks=Basic Latin,Latin-1 Supplement
243  0x00005d0b 0x1000690b 4   5    .text   ascii   ;u\fu
244  0x00005d24 0x10006924 4   5    .text   ascii   E\fSV
245  0x00005d2d 0x1000692d 5   6    .text   ascii   SSSSj
246  0x00005d9f 0x1000699f 4   6    .text   utf8    E܈\\a blocks=Basic Latin,Syriac
247  0x00005e06 0x10006a06 4   5    .text   ascii   E\bSV
248  0x00005e19 0x10006a19 7   9    .text   utf8    E܋E\fPSS blocks=Basic Latin,Syriac
249  0x00005ef5 0x10006af5 4   5    .text   ascii   u\bWf
250  0x00005f19 0x10006b19 4   5    .text   ascii   u\fh 
251  0x00005fb9 0x10006bb9 6   7    .text   ascii   E\b;E\ft
252  0x00006056 0x10006c56 5   6    .text   ascii   $\tv\nh
253  0x000060c9 0x10006cc9 4   6    .text   utf8    ؉^\bk blocks=Arabic,Basic Latin
254  0x0000610b 0x10006d0b 6   7    .text   ascii   $\t+E\b;
255  0x00006169 0x10006d69 6   7    .text   ascii   ;N\bu\tj
256  0x00006185 0x10006d85 6   7    .text   ascii   ;N\bu\tj
257  0x00006335 0x10006f35 4   6    .text   utf8    _@^Ë blocks=Basic Latin,Latin-1 Supplement
258  0x00006356 0x10006f56 5   6    .text   ascii   E\fPj?
259  0x0000645e 0x1000705e 4   5    .text   ascii   tgSj
260  0x00006544 0x10007144 4   5    .text   ascii   E\b;A
261  0x00006549 0x10007149 4   5    .text   ascii   r\nhW
262  0x00006562 0x10007162 4   5    .text   ascii   E\b;A
263  0x00006567 0x10007167 4   5    .text   ascii   r\nhW
264  0x0000659a 0x1000719a 4   5    .text   ascii   E\fVW
265  0x00006655 0x10007255 4   5    .text   ascii   tjj\f
266  0x00006672 0x10007272 6   7    .text   ascii   SSSSSS
267  0x0000689b 0x1000749b 4   5    .text   ascii   Pj&S
268  0x00006999 0x10007599 6   7    .text   ascii   E\bSVW3
269  0x000069cc 0x100075cc 6   7    .text   ascii   H\b98v2
270  0x000069ff 0x100075ff 4   5    .text   ascii   G;8r
271  0x00006a04 0x10007604 4   5    .text   ascii   _^[]
272  0x00006a56 0x10007656 4   6    .text   utf8    tދE\b blocks=Basic Latin,Thaana
273  0x00006a7e 0x1000767e 5   6    .text   ascii   @_^[]
274  0x00006ad9 0x100076d9 4   5    .text   ascii   :-u+
275  0x00006afb 0x100076fb 4   5    .text   ascii   f;\as
276  0x00006b4b 0x1000774b 4   6    .text   utf8    \vF\fu
277  0x00006bca 0x100077ca 4   5    .text   ascii   _^[]
278  0x00006bea 0x100077ea 4   6    .text   utf8    \vF\fu
279  0x00006c69 0x10007869 4   5    .text   ascii   _^[]
280  0x00006c9b 0x1000789b 4   5    .text   ascii   E\fVW
281  0x00006cc9 0x100078c9 6   7    .text   ascii   ;~\bv\nW
282  0x00006ce7 0x100078e7 4   5    .text   ascii   E\fVW
283  0x00006d00 0x10007900 4   7    .text   utf8    t\tP軿 blocks=Basic Latin,CJK Unified Ideographs
284  0x00006d15 0x10007915 6   7    .text   ascii   ;~\bv\nW
285  0x00006e8d 0x10007a8d 4   5    .text   ascii   F\bWj
286  0x00006eac 0x10007aac 4   5    .text   ascii   F\bHP
287  0x00006ebe 0x10007abe 6   7    .text   ascii   F\bH_^]
288  0x00006ed1 0x10007ad1 4   5    .text   ascii   F$9F
289  0x00006f17 0x10007b17 6   7    .text   ascii   ;E\fs\nh
290  0x00006fa2 0x10007ba2 4   5    .text   ascii   \fX[_
291  0x00007019 0x10007c19 4   6    .text   utf8    ƍ\f\eQ blocks=Latin Extended-B,Basic Latin
292  0x00007047 0x10007c47 4   5    .text   ascii   [_^]
293  0x000070cc 0x10007ccc 4   5    .text   ascii   ]\bVW
294  0x000070ed 0x10007ced 4   5    .text   ascii   ]\fuB
295  0x0000711b 0x10007d1b 4   5    .text   ascii   u\bWS
296  0x00007144 0x10007d44 6   7    .text   ascii   ;]\bt\aS
297  0x0000766a 0x1000826a 5   6    .text   ascii   t\r+]\f
298  0x0000767a 0x1000827a 5   6    .text   ascii   E\b9E\f
299  0x000076ac 0x100082ac 5   6    .text   ascii   t\r+]\f
300  0x000076bc 0x100082bc 7   8    .text   ascii   E\b9E\ft\t
301  0x0000783d 0x1000843d 4   5    .text   ascii   8|uH
302  0x00007847 0x10008447 4   5    .text   ascii   E\vPW
303  0x0000787b 0x1000847b 4   5    .text   ascii   M\v\b\b
304  0x00007a00 0x10008600 4   5    .text   ascii   9E\fV
305  0x00007a30 0x10008630 4   5    .text   ascii   E\fPQ
306  0x00007acb 0x100086cb 4   5    .text   ascii   ]\fSW
307  0x00007adc 0x100086dc 4   5    .text   ascii   E\vPW
308  0x00007af8 0x100086f8 6   7    .text   ascii   t\b8E\vt
309  0x00007b05 0x10008705 6   7    .text   ascii   E\f[_^]
310  0x00007bd5 0x100087d5 5   6    .text   ascii   8}u@j
311  0x00007c8b 0x1000888b 5   6    .text   ascii   8)u4j
312  0x00007d1b 0x1000891b 4   5    .text   ascii   9]u\a
313  0x00007d3e 0x1000893e 6   8    .text   utf8    u\b3ۍN\f blocks=Basic Latin,Arabic
314  0x00007d57 0x10008957 5   6    .text   ascii   ^8j\a_
315  0x00007f22 0x10008b22 4   5    .text   ascii   @QBR
316  0x00007f5b 0x10008b5b 4   5    .text   ascii   \f\eQj
317  0x00007f9a 0x10008b9a 4   5    .text   ascii   Y_^[
318  0x000080e5 0x10008ce5 4   5    .text   ascii   }\bti
319  0x00008175 0x10008d75 4   5    .text   ascii   PWWj
320  0x000081c7 0x10008dc7 4   5    .text   ascii   PSWj
321  0x000081ea 0x10008dea 4   5    .text   ascii   Y[_^
322  0x00008200 0x10008e00 5   6    .text   ascii   u\bj\nX
323  0x00008245 0x10008e45 4   5    .text   ascii   u\bVS
324  0x000082cd 0x10008ecd 6   7    .text   ascii   ;]\bt\aS
325  0x000082da 0x10008eda 4   5    .text   ascii   \a^_[
326  0x00008396 0x10008f96 4   5    .text   ascii   E\fj\e
327  0x000083aa 0x10008faa 4   5    .text   ascii   j\nVP
328  0x000083c6 0x10008fc6 4   5    .text   ascii   [_^]
329  0x00008421 0x10009021 4   5    .text   ascii   $u%f
330  0x00008496 0x10009096 4   5    .text   ascii   ;u\fu
331  0x0000851d 0x1000911d 4   5    .text   ascii   r<;F
332  0x0000852c 0x1000912c 4   5    .text   ascii   GWPf
333  0x0000873d 0x1000933d 4   5    .text   ascii   E\fPW
334  0x0000876a 0x1000936a 5   6    .text   ascii   }\b\tuw
335  0x000087b6 0x100093b6 5   6    .text   ascii   \af9\bu
336  0x000087e1 0x100093e1 4   5    .text   ascii   }\b\tt
337  0x00008850 0x10009450 4   5    .text   ascii   t\ej\r
338  0x000088ae 0x100094ae 4   5    .text   ascii   E\fPW
339  0x000088cf 0x100094cf 5   6    .text   ascii   }\b\nu\b
340  0x000088e9 0x100094e9 4   5    .text   ascii   }\b\nt
341  0x00008a37 0x10009637 5   7    .text   utf8    }\b3ۉU blocks=Basic Latin,Arabic
342  0x00008a41 0x10009641 4   5    .text   ascii   tX9^
343  0x00008a46 0x10009646 4   5    .text   ascii   tS9]
344  0x00008ae0 0x100096e0 5   6    .text   ascii   6V@PW
345  0x00008b21 0x10009721 5   8    .text   utf8    ]؉]܉] blocks=Basic Latin,Arabic,Syriac
346  0x00008b52 0x10009752 6   8    .text   utf8    t.+E؍M blocks=Basic Latin,Arabic
347  0x00008ba8 0x100097a8 5   6    .text   ascii   9]\ftN
348  0x00008cba 0x100098ba 4   5    .text   ascii   QWWj
349  0x00008d03 0x10009903 4   7    .text   utf8    QWP蕖 blocks=Basic Latin,CJK Unified Ideographs
350  0x00008f12 0x10009b12 5   6    .text   ascii   ;t\fh\b
351  0x00008f62 0x10009b62 4   5    .text   ascii   E\bVW
352  0x0000902f 0x10009c2f 5   6    .text   ascii   WWWWP
353  0x000090c0 0x10009cc0 4   6    .text   utf8    WPǅd blocks=Basic Latin,Latin Extended-B
354  0x0000911a 0x10009d1a 4   5    .text   ascii   RWQP
355  0x00009187 0x10009d87 4   5    .text   ascii   QWWW
356  0x000091a8 0x10009da8 5   6    .text   ascii   9~\bu%
357  0x0000925a 0x10009e5a 7   8    .text   ascii   WWWWWWS
358  0x000093c3 0x10009fc3 4   5    .text   ascii   u\fj@
359  0x000093d2 0x10009fd2 6   9    .text   utf8    ]ËK\bS2 blocks=Basic Latin,Latin-1 Supplement
360  0x000093db 0x10009fdb 5   6    .text   ascii   8YEt\a
361  0x000093e9 0x10009fe9 5   6    .text   ascii   8ZEt\a
362  0x000093f4 0x10009ff4 7   9    .text   utf8    ыJ\b8YEt blocks=Cyrillic,Basic Latin
363  0x00009400 0x1000a000 5   6    .text   ascii   \b;\nu\n
364  0x0000940a 0x1000a00a 4   5    .text   ascii   8ZEt
365  0x00009410 0x1000a010 5   6    .text   ascii   \b8YEu
366  0x00009418 0x1000a018 6   9    .text   utf8    [ËK\bS2 blocks=Basic Latin,Latin-1 Supplement
367  0x00009421 0x1000a021 5   6    .text   ascii   8YEu-
368  0x00009427 0x1000a027 7   8    .text   ascii   Q\b8ZEu\r
369  0x00009432 0x1000a032 4   5    .text   ascii   8ZEt
370  0x00009438 0x1000a038 4   6    .text   utf8    \b[ËQ blocks=Basic Latin,Latin-1 Supplement
371  0x00009441 0x1000a041 6   7    .text   ascii   \b;J\bu\n
