[Strings]
nth  paddr      vaddr       len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d  44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000d8 0x000000d8  4   5            ascii   Rich
2    0x000001f0 0x000001f0  5   6            ascii   .text
3    0x00000217 0x00000217  7   8            ascii   `.rdata
4    0x0000023f 0x0000023f  6   7            ascii   @.data
5    0x00000268 0x00000268  6   7            ascii   .pdata
6    0x0000028f 0x0000028f  7   8            ascii   @.reloc
7    0x00000512 0x180001112 5   6    .text   ascii   \$\bWH
8    0x00000526 0x180001126 4   5    .text   ascii   \$0H
9    0x00000551 0x180001151 4   5    .text   ascii   \rj6\a
10   0x000005a4 0x1800011a4 5   6    .text   ascii   \$0D+
11   0x000005cf 0x1800011cf 4   5    .text   ascii   t$0H
12   0x000005d4 0x1800011d4 4   5    .text   ascii   |$8H
13   0x00000603 0x180001203 5   6    .text   ascii   fffff
14   0x00000610 0x180001210 4   6    .text   utf8    IcЋD blocks=Basic Latin,Cyrillic
15   0x0000066f 0x18000126f 4   5    .text   ascii   |$8H
16   0x00000674 0x180001274 4   5    .text   ascii   t$0H
17   0x00000692 0x180001292 5   6    .text   ascii   \$\bWH
18   0x000006c0 0x1800012c0 4   5    .text   ascii   \$0H
19   0x00000772 0x180001372 5   6    .text   ascii   \$\bWH
20   0x000007f9 0x1800013f9 4   5    .text   ascii   D$H`
21   0x00000822 0x180001422 4   5    .text   ascii   D$H`
22   0x00000895 0x180001495 4   5    .text   ascii   \$@H
23   0x000008ae 0x1800014ae 4   5    .text   ascii   \$@H
24   0x000008cc 0x1800014cc 5   6    .text   ascii   t$ WH
25   0x00000904 0x180001504 7   8    .text   ascii   I9X\bt\nH
26   0x00000919 0x180001519 4   5    .text   ascii   \rj<\a
27   0x00000999 0x180001599 4   5    .text   ascii   d$0H
28   0x0000099e 0x18000159e 4   5    .text   ascii   \$8H
29   0x000009a3 0x1800015a3 4   5    .text   ascii   l$@H
30   0x000009a8 0x1800015a8 4   5    .text   ascii   t$HH
31   0x000009c2 0x1800015c2 4   5    .text   ascii   \$\bH
32   0x000009cf 0x1800015cf 6   7    .text   ascii   WATAUH
33   0x00000a0a 0x18000160a 7   8    .text   ascii   H9j\bt\nH
34   0x00000a1f 0x18000161f 4   5    .text   ascii   \rd;\a
35   0x00000a9b 0x18000169b 4   5    .text   ascii   \$`H
36   0x00000aa0 0x1800016a0 4   5    .text   ascii   l$hH
37   0x00000aa5 0x1800016a5 4   5    .text   ascii   t$pH
38   0x00000aab 0x1800016ab 6   7    .text   ascii   @A]A\_
39   0x00000ad2 0x1800016d2 4   5    .text   ascii   |$83
40   0x00000af4 0x1800016f4 7   8    .text   ascii   H9Z\bt\nH
41   0x00000b09 0x180001709 4   5    .text   ascii   \rz:\a
42   0x00000b22 0x180001722 4   5    .text   ascii   t$0H
43   0x00000b5e 0x18000175e 4   5    .text   ascii   t$0H
44   0x00000b63 0x180001763 4   5    .text   ascii   \r :\a
45   0x00000b77 0x180001777 4   5    .text   ascii   |$8I
46   0x00000b86 0x180001786 7   8    .text   ascii   H9X\bt\nH
47   0x00000bb7 0x1800017b7 4   5    .text   ascii   \rT>\a
48   0x00000c5f 0x18000185f 4   5    .text   ascii   \r$9\a
49   0x00000ccc 0x1800018cc 4   5    .text   ascii   D$0H
50   0x00000d0a 0x18000190a 4   5    .text   ascii   \ry8\a
51   0x00000d51 0x180001951 4   5    .text   ascii   \$PH
52   0x00000d56 0x180001956 4   5    .text   ascii   t$XI
53   0x00000d6e 0x18000196e 4   5    .text   ascii   D$hH
54   0x00000d99 0x180001999 4   5    .text   ascii   T$hH
55   0x00000daf 0x1800019af 4   5    .text   ascii   \$(H
56   0x00000dc6 0x1800019c6 4   5    .text   ascii   \$PH
57   0x00000dcb 0x1800019cb 4   5    .text   ascii   t$XH
58   0x00001150 0x180001d50 7   8    .text   ascii   @SUVAUH
59   0x0000118e 0x180001d8e 4   5    .text   ascii   L$0H
60   0x000011a9 0x180001da9 4   5    .text   ascii   L$0D
61   0x000011d4 0x180001dd4 6   7    .text   ascii   hA]^][
62   0x000011f4 0x180001df4 4   5    .text   ascii   t$0L
63   0x000011f9 0x180001df9 5   6    .text   ascii   |$`E3
64   0x00001201 0x180001e01 4   5    .text   ascii   |$@L
65   0x00001206 0x180001e06 4   5    .text   ascii   |$HL
66   0x0000120b 0x180001e0b 4   5    .text   ascii   |$PM
67   0x000012d7 0x180001ed7 4   5    .text   ascii   |$`L
68   0x0000131f 0x180001f1f 6   7    .text   ascii   hA]^][
69   0x00001339 0x180001f39 4   5    .text   ascii   s WH
70   0x000013a4 0x180001fa4 4   5    .text   ascii   l$pH
71   0x000013a9 0x180001fa9 4   5    .text   ascii   t$xH
72   0x000013c8 0x180001fc8 4   5    .text   ascii   L$`H
73   0x000013cd 0x180001fcd 4   5    .text   ascii   T$ L
