[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000082 0x00000082 22   23           ascii   )XG`G\vG`G\vG`G\v<|K\vE`G\v
2    0x00000099 0x00000099 15   16           ascii   |I\vR`G\vqFM\vq`G\v
3    0x000000ab 0x000000ab 9    10           ascii   \vB`G\vG`F\v
4    0x000000b5 0x000000b5 11   12           ascii   `G\vqFL\vL`G\v
5    0x000000c1 0x000000c1 15   16           ascii   fA\vF`G\vRichG`G\v
6    0x000001d8 0x000001d8 5    6            ascii   .text
7    0x000001ff 0x000001ff 7    8            ascii   `.rdata
8    0x00000227 0x00000227 6    7            ascii   @.data
9    0x00000250 0x00000250 5    6            ascii   .rsrc
10   0x00001014 0x00401014 5    6    .text   ascii   Wu\v_3
11   0x00001047 0x00401047 4    5    .text   ascii   u\v_3
12   0x00001070 0x00401070 4    5    .text   ascii   u\v_3
13   0x0000107f 0x0040107f 7    8    .text   ascii   D$\fUPW3
14   0x000010ad 0x004010ad 6    8    .text   utf8    \eÉD$ x blocks=Basic Latin,Latin-1 Supplement
15   0x00001110 0x00401110 5    7    .text   utf8    3\rT$$
16   0x00001131 0x00401131 4    5    .text   ascii   L$(Q
17   0x00001171 0x00401171 5    6    .text   ascii   T$$RS
18   0x000011a8 0x004011a8 4    5    .text   ascii   ][_^
19   0x000011c6 0x004011c6 7    9    .text   utf8    SUVW3۹| blocks=Basic Latin,Arabic
20   0x000011d1 0x004011d1 5    7    .text   utf8    3\r|$Y
21   0x00001226 0x00401226 4    5    .text   ascii   h@ A
22   0x00001231 0x00401231 4    5    .text   ascii   D$ f
23   0x00001241 0x00401241 4    5    .text   ascii   L$(f
24   0x00001246 0x00401246 4    5    .text   ascii   \$$f
25   0x0000125c 0x0040125c 5    6    .text   ascii   L$ PQ
26   0x00001279 0x00401279 5    6    .text   ascii   T$ h?
27   0x0000128f 0x0040128f 4    5    .text   ascii   D$<@
28   0x000012c2 0x004012c2 5    6    .text   ascii   L$ PQ
29   0x000012f7 0x004012f7 5    6    .text   ascii   L$ PQ
30   0x0000134f 0x0040134f 5    6    .text   ascii   D$<Pj
31   0x00001378 0x00401378 7    8    .text   ascii   L$`h|#A
32   0x00001387 0x00401387 4    5    .text   ascii   T$hR
33   0x00001393 0x00401393 4    5    .text   ascii   _^][
34   0x000013a6 0x004013a6 6    8    .text   utf8    SUW3۹| blocks=Basic Latin,Arabic
35   0x000013b0 0x004013b0 5    7    .text   utf8    3\r|$=
36   0x000013e8 0x004013e8 4    5    .text   ascii   h@ A
37   0x000013fb 0x004013fb 4    5    .text   ascii   D$(f
38   0x00001400 0x00401400 4    5    .text   ascii   \$$f
39   0x0000140b 0x0040140b 4    5    .text   ascii   L$ f
40   0x00001433 0x00401433 5    6    .text   ascii   t\f_]3
41   0x00001440 0x00401440 4    6    .text   utf8    ÍD$$ blocks=Latin-1 Supplement,Basic Latin
42   0x00001446 0x00401446 4    5    .text   ascii   L$\fP
43   0x00001461 0x00401461 4    5    .text   ascii   D$<@
44   0x0000147c 0x0040147c 5    6    .text   ascii   }\f_]3
45   0x000014b0 0x004014b0 4    5    .text   ascii   T$\fR
46   0x000014e5 0x004014e5 4    5    .text   ascii   D$ j
47   0x00001520 0x00401520 4    5    .text   ascii   T$\fR
48   0x0000154d 0x0040154d 4    5    .text   ascii   T$ j
49   0x0000155f 0x0040155f 4    5    .text   ascii   L$\fQ
50   0x00001588 0x00401588 4    5    .text   ascii   T$\fR
51   0x000015e6 0x004015e6 4    5    .text   ascii   SUVW
52   0x0000161b 0x0040161b 6    7    .text   ascii   u\v_^][
53   0x00001658 0x00401658 6    7    .text   ascii   t\r_^]3
54   0x00001674 0x00401674 4    5    .text   ascii   |$03
55   0x00001689 0x00401689 7    8    .text   ascii   Iu\v_^][
56   0x000016a8 0x004016a8 6    7    .text   ascii   u\v_^][
57   0x000016cd 0x004016cd 6    7    .text   ascii   u\v_^][
58   0x00001707 0x00401707 5    6    .text   ascii   uxSSW
59   0x00001762 0x00401762 4    5    .text   ascii   _^][
60   0x000017e3 0x004017e3 5    7    .text   utf8    3\r|$a
61   0x00001811 0x00401811 6    7    .text   ascii   L$`UQh
62   0x00001829 0x00401829 5    7    .text   utf8    3\rT$d
63   0x00001849 0x00401849 4    6    .text   utf8    ͍D$d blocks=Combining Diacritical Marks,Basic Latin
64   0x0000185b 0x0040185b 4    5    .text   ascii   hm#A
65   0x00001868 0x00401868 4    5    .text   ascii   hb#A
66   0x0000186d 0x0040186d 5    6    .text   ascii   RhN#A
67   0x00001889 0x00401889 4    5    .text   ascii   L$dj
68   0x000018b7 0x004018b7 4    6    .text   utf8    3\rT$
69   0x000018e1 0x004018e1 4    6    .text   utf8    3\r|$
70   0x000018ed 0x004018ed 4    6    .text   utf8    3ɍD$ blocks=Basic Latin,Latin Extended-B
71   0x000018f4 0x004018f4 4    5    .text   ascii   L$\bR
72   0x00001902 0x00401902 4    5    .text   ascii   D$$D
73   0x00001909 0x00401909 5    6    .text   ascii   QQQQQ
74   0x0000190f 0x0040190f 4    5    .text   ascii   L$0Q
75   0x00001936 0x00401936 4    5    .text   ascii   SUVW
76   0x00001946 0x00401946 5    7    .text   utf8    3ɉD$$ blocks=Basic Latin,Latin Extended-B
77   0x00001952 0x00401952 4    5    .text   ascii   L$(f
78   0x00001957 0x00401957 4    5    .text   ascii   L$,f
79   0x0000195c 0x0040195c 4    5    .text   ascii   T$.f
80   0x0000196b 0x0040196b 4    5    .text   ascii   D$0f
81   0x00001970 0x00401970 4    5    .text   ascii   L$5f
82   0x00001975 0x00401975 4    5    .text   ascii   T$83
83   0x0000197a 0x0040197a 6    8    .text   utf8    3҈L$7f blocks=Basic Latin,Cyrillic
84   0x00001982 0x00401982 4    5    .text   ascii   \r($A
85   0x00001990 0x00401990 4    5    .text   ascii   D$>f
86   0x0000199f 0x0040199f 4    5    .text   ascii   \r&$A
