[Imports]
nth vaddr      bind type lib               name
―――――――――――――――――――――――――――――――――――――――――――――――
1   0x006e2944 NONE FUNC winspool.drv      DocumentPropertiesW
2   0x006e2948 NONE FUNC winspool.drv      ClosePrinter
3   0x006e294c NONE FUNC winspool.drv      OpenPrinterW
4   0x006e2950 NONE FUNC winspool.drv      GetDefaultPrinterW
5   0x006e2954 NONE FUNC winspool.drv      EnumPrintersW
1   0x006e295c NONE FUNC comctl32.dll      ImageList_GetImageInfo
2   0x006e2960 NONE FUNC comctl32.dll      FlatSB_SetScrollInfo
3   0x006e2964 NONE FUNC comctl32.dll      ImageList_DragMove
4   0x006e2968 NONE FUNC comctl32.dll      ImageList_Destroy
5   0x006e296c NONE FUNC comctl32.dll      _TrackMouseEvent
6   0x006e2970 NONE FUNC comctl32.dll      ImageList_DragShowNolock
7   0x006e2974 NONE FUNC comctl32.dll      ImageList_Add
8   0x006e2978 NONE FUNC comctl32.dll      FlatSB_SetScrollProp
9   0x006e297c NONE FUNC comctl32.dll      ImageList_GetDragImage
10  0x006e2980 NONE FUNC comctl32.dll      ImageList_Create
11  0x006e2984 NONE FUNC comctl32.dll      ImageList_EndDrag
12  0x006e2988 NONE FUNC comctl32.dll      ImageList_DrawEx
13  0x006e298c NONE FUNC comctl32.dll      ImageList_SetImageCount
14  0x006e2990 NONE FUNC comctl32.dll      FlatSB_GetScrollPos
15  0x006e2994 NONE FUNC comctl32.dll      FlatSB_SetScrollPos
16  0x006e2998 NONE FUNC comctl32.dll      InitializeFlatSB
17  0x006e299c NONE FUNC comctl32.dll      ImageList_Copy
18  0x006e29a0 NONE FUNC comctl32.dll      FlatSB_GetScrollInfo
19  0x006e29a4 NONE FUNC comctl32.dll      ImageList_Write
20  0x006e29a8 NONE FUNC comctl32.dll      ImageList_SetBkColor
21  0x006e29ac NONE FUNC comctl32.dll      ImageList_GetBkColor
22  0x006e29b0 NONE FUNC comctl32.dll      ImageList_BeginDrag
23  0x006e29b4 NONE FUNC comctl32.dll      ImageList_GetIcon
24  0x006e29b8 NONE FUNC comctl32.dll      ImageList_Replace
25  0x006e29bc NONE FUNC comctl32.dll      ImageList_GetImageCount
26  0x006e29c0 NONE FUNC comctl32.dll      ImageList_DragEnter
27  0x006e29c4 NONE FUNC comctl32.dll      ImageList_GetIconSize
28  0x006e29c8 NONE FUNC comctl32.dll      ImageList_SetIconSize
29  0x006e29cc NONE FUNC comctl32.dll      ImageList_Read
30  0x006e29d0 NONE FUNC comctl32.dll      ImageList_DragLeave
31  0x006e29d4 NONE FUNC comctl32.dll      ImageList_LoadImageW
32  0x006e29d8 NONE FUNC comctl32.dll      ImageList_Draw
33  0x006e29dc NONE FUNC comctl32.dll      ImageList_Remove
34  0x006e29e0 NONE FUNC comctl32.dll      ImageList_ReplaceIcon
35  0x006e29e4 NONE FUNC comctl32.dll      ImageList_SetOverlayImage
1   0x006e29ec NONE FUNC shell32.dll       SHGetSpecialFolderLocation
2   0x006e29f0 NONE FUNC shell32.dll       Shell_NotifyIconW
3   0x006e29f4 NONE FUNC shell32.dll       ShellExecuteW
4   0x006e29f8 NONE FUNC shell32.dll       SHGetPathFromIDListW
1   0x006e2a00 NONE FUNC user32.dll        CopyImage
2   0x006e2a04 NONE FUNC user32.dll        CreateWindowExW
