[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000cf 0x000000cf 5   6            ascii   FRich
2    0x000001e0 0x000001e0 5   6            ascii   .text
3    0x00000207 0x00000207 7   8            ascii   `.rdata
4    0x0000022f 0x0000022f 6   7            ascii   @.data
5    0x00000258 0x00000258 5   6            ascii   .rsrc
6    0x0000027f 0x0000027f 7   8            ascii   @.reloc
55   0x00001866 0x00402466 4   5    .text   ascii   y\bj\e
56   0x0000188c 0x0040248c 4   5    .text   ascii   y\bj\b
57   0x0000189d 0x0040249d 4   5    .text   ascii   y\bj\t
58   0x00001900 0x00402500 4   6    .text   utf8    YYËe blocks=Basic Latin,Latin-1 Supplement
59   0x00001a2a 0x0040262a 4   5    .text   ascii   oF f
60   0x00001a86 0x00402686 4   5    .text   ascii   oF f
61   0x00001ade 0x004026de 4   5    .text   ascii   oF f
62   0x00001ca9 0x004028a9 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
63   0x00001cb5 0x004028b5 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
64   0x00001cc7 0x004028c7 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
65   0x00001ce1 0x004028e1 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
66   0x00001e45 0x00402a45 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
67   0x00001e53 0x00402a53 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
68   0x00001e69 0x00402a69 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
69   0x00001e83 0x00402a83 6   8    .text   utf8    D$\f^_Í blocks=Basic Latin,Latin-1 Supplement
70   0x00001ebb 0x00402abb 4   5    .text   ascii   oV f
71   0x00001ec0 0x00402ac0 4   5    .text   ascii   o^0f
72   0x00001ed8 0x00402ad8 4   5    .text   ascii   of@f
73   0x00001edd 0x00402add 4   5    .text   ascii   onPf
74   0x00001ee2 0x00402ae2 4   5    .text   ascii   ov`f
75   0x00001ee7 0x00402ae7 4   5    .text   ascii   o~pf
76   0x00001f54 0x00402b54 5   6    .text   ascii   \aFGIu
77   0x00001f60 0x00402b60 4   6    .text   utf8    X^_Í blocks=Basic Latin,Latin-1 Supplement
78   0x00001f87 0x00402b87 4   5    .text   ascii   FGIu
79   0x00002040 0x00402c40 6   7    .text   ascii    VWj\bY
80   0x000020a7 0x00402ca7 10  11   .text   ascii   D$\f+d$\fSVW
81   0x0000210f 0x00402d0f 5   6    .text   ascii   H\b3M\f
82   0x00002173 0x00402d73 5   11   .text   utf16le jjjjj
83   0x000021b6 0x00402db6 4   6    .text   utf8    3KM\b
84   0x00002240 0x00402e40 5   8    .text   utf8    3IEЋE blocks=Basic Latin,Cyrillic
85   0x00002249 0x00402e49 4   6    .text   utf8    EԋE\f blocks=Basic Latin,Cyrillic Supplement
86   0x00002255 0x00402e55 4   6    .text   utf8    E܋E  blocks=Basic Latin,Syriac
87   0x0000231f 0x00402f1f 5   6    .text   ascii   ;T\b\b~
88   0x00002341 0x00402f41 6   7    .text   ascii   E\b;x\fw
89   0x00002395 0x00402f95 6   7    .text   ascii   QQSVWd
90   0x00002474 0x00403074 6   7    .text   ascii   M\b9\bt\f
91   0x0000248f 0x0040308f 4   5    .text   ascii   \bSVW
92   0x000024d5 0x004030d5 5   7    .text   utf8    ]øUs@ blocks=Basic Latin,Latin-1 Supplement
93   0x00002625 0x00403225 4   5    .text   ascii   u\bWP
94   0x000026c0 0x004032c0 5   6    .text   ascii   YYu\bj
95   0x000027ad 0x004033ad 4   5    .text   ascii   \r\b`A
96   0x000027bd 0x004033bd 4   5    .text   ascii   \r\f`A
97   0x0000282a 0x0040342a 4   5    .text   ascii   ineI
98   0x00002831 0x00403431 5   6    .text   ascii   5ntel
99   0x00002841 0x00403441 6   7    .text   ascii   5Genu\v
100  0x00002876 0x00403476 4   5    .text   ascii   t#=`
101  0x00002892 0x00403492 4   5    .text   ascii   t\a=p
102  0x000028b5 0x004034b5 8   10   .text   utf8    \a|5j\a3ɍu blocks=Basic Latin,Latin Extended-B
103  0x00002a65 0x00403665 6   7    .text   ascii   YYt\eh(
104  0x00002ad8 0x004036d8 4   5    .text   ascii   E\fSV
105  0x00002ae9 0x004036e9 5   6    .text   ascii   9u\fW\e
106  0x00002b05 0x00403705 4   5    .text   ascii   _^[]
107  0x00002b24 0x00403724 4   5    .text   ascii   ;u\fr
108  0x00002b40 0x00403740 4   5    .text   ascii   h8MA
109  0x00002bff 0x004037ff 4   7    .text   utf8    ى]ԉE blocks=Arabic,Basic Latin,Cyrillic Supplement
110  0x00002c19 0x00403819 4   5    .text   ascii   YYh\
111  0x00002c5c 0x0040385c 4   5    .text   ascii   t\bj\b
112  0x00002cf3 0x004038f3 4   5    .text   ascii   u\bWV
113  0x00002da8 0x004039a8 5   6    .text   ascii   <v5h2
114  0x00002db7 0x004039b7 4   5    .text   ascii   h$\nA
115  0x00002de0 0x004039e0 4   5    .text   ascii   h,\nA
116  0x00002e18 0x00403a18 4   5    .text   ascii   h8\nA
117  0x00002e39 0x00403a39 5   8    .text   utf8    tD3ۋˊ blocks=Basic Latin,Arabic,Spacing Modifier Letters
118  0x00002e4c 0x00403a4c 4   5    .text   ascii   Ot\tA
119  0x00002e90 0x00403a90 5   6    .text   ascii   SSSSS
120  0x00002f01 0x00403b01 5   7    .text   utf8    j\rX]Í blocks=Basic Latin,Latin-1 Supplement
121  0x00002f9a 0x00403b9a 4   5    .text   ascii   Y;50
122  0x00003010 0x00403c10 8   9    .text   ascii   u*9E\ft%9
123  0x0000302b 0x00403c2b 4   5    .text   ascii   Y;50
124  0x0000309f 0x00403c9f 5   6    .text   ascii   Y__^[
125  0x000030b8 0x00403cb8 4   5    .text   ascii   ]\fVW
126  0x000030c6 0x00403cc6 5   6    .text   ascii   3=\b`A
127  0x00003152 0x00403d52 4   5    .text   ascii   8csm
128  0x0000315a 0x00403d5a 4   5    .text   ascii   =h\fA
129  0x00003162 0x00403d62 4   5    .text   ascii   hh\fA
130  0x00003192 0x00403d92 4   5    .text   ascii   9P\ft
131  0x00003197 0x00403d97 4   5    .text   ascii   h\b`A
132  0x000031d7 0x00403dd7 6   7    .text   ascii   t6h\b`A
133  0x000033a3 0x00403fa3 5   6    .text   ascii   PPPPP
134  0x000034da 0x004040da 4   6    .text   utf8    ]ËE\f blocks=Basic Latin,Latin-1 Supplement
135  0x0000357e 0x0040417e 4   5    .text   ascii   F\b^]
136  0x0000365e 0x0040425e 4   5    .text   ascii   Gpu\a
137  0x0000367e 0x0040427e 4   5    .text   ascii   Apu\b
138  0x00003740 0x00404340 6   7    .text   ascii   @\f@ucP
139  0x0000388d 0x0040448d 6   7    .text   ascii   \bt/HHt
140  0x000039a0 0x004045a0 5   6    .text   ascii   8lu\f@
141  0x00003ada 0x004046da 10  11   .text   ascii   HHtVHHt\bHH
142  0x00003bc9 0x004047c9 4   5    .text   ascii   HHtp
143  0x00003d5b 0x0040495b 4   6    .text   utf8    guVǅ blocks=Basic Latin,Latin Extended-B
144  0x00003f7c 0x00404b7c 4   5    .text   ascii   RPWQ
145  0x00003fd1 0x00404bd1 5   6    .text   ascii   >0t-N
146  0x000041df 0x00404ddf 5   6    .text   ascii   _^[t\n
147  0x00004238 0x00404e38 4   5    .text   ascii   B\f@t
148  0x000042b6 0x00404eb6 4   5    .text   ascii   G\f@t
149  0x000042db 0x00404edb 4   5    .text   ascii   E\bKW
150  0x000042fb 0x00404efb 4   5    .text   ascii   PWj?
151  0x00004318 0x00404f18 4   5    .text   ascii   [_^]
152  0x00004329 0x00404f29 4   6    .text   utf8    ҋM\b# blocks=Cyrillic,Basic Latin
153  0x0000432f 0x00404f2f 5   7    .text   utf8    #M\f\vщ blocks=Basic Latin,Cyrillic
154  0x000043a2 0x00404fa2 4   6    .text   utf8    \fÍT$ blocks=Basic Latin,Latin-1 Supplement
155  0x000043b3 0x00404fb3 6   7    .text   ascii   D$\ftQf
156  0x000043e1 0x00404fe1 4   5    .text   ascii   \r dA
157  0x00004421 0x00405021 4   5    .text   ascii   -`4A
158  0x0000443e 0x0040503e 4   5    .text   ascii   \r dA
159  0x00004667 0x00405267 5   6    .text   ascii   E\bPQQ
160  0x000046b8 0x004052b8 5   7    .text   utf8    })+ȋE blocks=Basic Latin,Latin Extended-B
161  0x000046f8 0x004052f8 4   5    .text   ascii   _t\bj
162  0x0000470e 0x0040530e 5   6    .text   ascii    t\vj 
163  0x000047e7 0x004053e7 4   5    .text   ascii   \b1A\b
164  0x0000481a 0x0040541a 4   5    .text   ascii   3A\b#
165  0x0000485f 0x0040545f 5   6    .text   ascii   E\b\tX\f
166  0x000048f6 0x004054f6 5   6    .text   ascii   E\b\tX 
167  0x00004914 0x00405514 5   6    .text   ascii   E\b\tX`
168  0x00004948 0x00405548 5   6    .text   ascii   E\b\tX`
169  0x0000496d 0x0040556d 4   5    .text   ascii   E\bPj
170  0x00004988 0x00405588 4   5    .text   ascii   A\b\bt
171  0x000049b8 0x004055b8 4   5    .text   ascii   t/Ht
172  0x000049bd 0x004055bd 6   7    .text   ascii   Ht\vHu(
173  0x000049f8 0x004055f8 5   6    .text   ascii   Ht\aHu
174  0x00004a2a 0x0040562a 4   5    .text   ascii   \e_[]
175  0x00004a5c 0x0040565c 6   7    .text   ascii   j\bhXMA
176  0x00004a79 0x00405679 4   5    .text   ascii   =PeA
177  0x00004aab 0x004056ab 4   5    .text   ascii   %PeA
178  0x00004af3 0x004056f3 6   7    .text   ascii   #E\ff#M
179  0x00004b1c 0x0040571c 4   5    .text   ascii   -8eA
180  0x00004b2e 0x0040572e 4   5    .text   ascii   -8eA
181  0x00004b40 0x00405740 4   5    .text   ascii   -DeA
182  0x00004b98 0x00405798 4   5    .text   ascii   t&:a
183  0x00004c0c 0x0040580c 6   7    .text   ascii   j\fhxMA
184  0x00004c86 0x00405886 4   5    .text   ascii   8csm
185  0x00004c9b 0x0040589b 4   5    .text   ascii   t\e=!
186  0x00004cbe 0x004058be 4   5    .text   ascii   h}X@
187  0x00004ce6 0x004058e6 6   7    .text   ascii   }\b99t\r
188  0x00004d69 0x00405969 5   7    .text   utf8    \v~du\f
189  0x00004e02 0x00405a02 4   5    .text   ascii   vdj\b
190  0x00004f45 0x00405b45 4   5    .text   ascii   u\bj\r
191  0x00004f4e 0x00405b4e 6   8    .text   utf8    YËu\bj\f blocks=Basic Latin,Latin-1 Supplement
192  0x00004f7d 0x00405b7d 4   5    .text   ascii   5`eA
193  0x00004fa6 0x00405ba6 4   5    .text   ascii   5`eA
194  0x00005004 0x00405c04 6   7    .text   ascii   ~pjCXf
195  0x00005018 0x00405c18 5   6    .text   ascii   Fh\biA
196  0x00005082 0x00405c82 4   5    .text   ascii   u\bj\r
197  0x000050ac 0x00405cac 4   5    .text   ascii   h'Z@
198  0x000050d8 0x00405cd8 4   5    .text   ascii   5`eA
199  0x0000510a 0x00405d0a 5   7    .text   utf8    ^á`eA blocks=Basic Latin,Latin-1 Supplement
200  0x0000511d 0x00405d1d 4   5    .text   ascii   \r`eA
201  0x0000513c 0x00405d3c 4   6    .text   utf8    Y3ۉ] blocks=Basic Latin,Arabic
202  0x00005142 0x00405d42 6   7    .text   ascii   j@j _W
203  0x0000515d 0x00405d5d 5   6    .text   ascii   Ph\b`A
204  0x000051a1 0x00405da1 4   5    .text   ascii   A%\n\n
205  0x00005202 0x00405e02 5   6    .text   ascii   } j@W
206  0x000052de 0x00405ede 4   5    .text   ascii   A%\n\n
207  0x000053f0 0x00405ff0 4   5    .text   ascii   SVWh
208  0x0000542a 0x0040602a 4   5    .text   ascii   PSSV
209  0x000054b8 0x004060b8 6   8    .text   utf8    E\f3ɉM\b blocks=Basic Latin,Latin Extended-B
210  0x00005567 0x00406167 4   5    .text   ascii   >"u3
211  0x000055a6 0x004061a6 4   5    .text   ascii   tA9M
212  0x000055ab 0x004061ab 10  11   .text   ascii   u\b< t8<\tt4
213  0x000055f9 0x004061f9 5   6    .text   ascii   U\f_^[
214  0x0000560a 0x0040620a 4   6    .text   utf8    ]Ã=4 blocks=Basic Latin,Latin-1 Supplement
215  0x00005687 0x00406287 5   6    .text   ascii   t@VSP
216  0x000056c4 0x004062c4 4   5    .text   ascii   Y[_^
217  0x000056e2 0x004062e2 5   6    .text   ascii   PPPPP
218  0x00005762 0x00406362 4   6    .text   utf8    У\f`A blocks=Cyrillic,Basic Latin
219  0x000057c0 0x004063c0 6   8    .text   utf8    \vȉ\r\b`A blocks=Basic Latin,Latin Extended-B
220  0x000057c9 0x004063c9 5   7    .text   utf8    щ\r\f`A blocks=Cyrillic,Basic Latin
221  0x0000582c 0x0040642c 4   5    .text   ascii   f9\at
222  0x00005841 0x00406441 5   6    .text   ascii   SPPP+
223  0x0000584a 0x0040644a 5   6    .text   ascii   FVWPP
224  0x00005870 0x00406470 5   6    .text   ascii   SVWPP
225  0x000058fc 0x004064fc 6   7    .text   ascii   j\bh(NA
226  0x00005934 0x00406534 6   7    .text   ascii   j\bh\bNA
227  0x0000597b 0x0040657b 4   5    .text   ascii   h4e@
228  0x000059a0 0x004065a0 4   5    .text   ascii   8csm
229  0x00005a62 0x00406662 6   7    .text   ascii   j0hpNA
230  0x00005a74 0x00406674 6   9    .text   utf8    3ۉ]ȋ}\f blocks=Basic Latin,Arabic,Latin Extended-B
231  0x00005a80 0x00406680 4   6    .text   utf8    E؋u\b blocks=Basic Latin,Arabic
232  0x00005b34 0x00406734 6   7    .text   ascii   9J\fv:k
233  0x00005b44 0x00406744 4   5    .text   ascii   }\f~"
234  0x00005b4b 0x0040674b 4   5    .text   ascii   ;D7\b
235  0x00005b6e 0x0040676e 4   5    .text   ascii   ;J\fr
236  0x00005b73 0x00406773 4   5    .text   ascii   PRSW
237  0x00005bd5 0x004067d5 4   5    .text   ascii   >csm
238  0x00005cd7 0x004068d7 4   5    .text   ascii   t\aWP
239  0x00005cec 0x004068ec 4   5    .text   ascii   8csm
240  0x00005d37 0x00406937 5   6    .text   ascii   E\fSVW
241  0x00005d3f 0x0040693f 5   8    .text   utf8    3ۈ]܈] blocks=Basic Latin,Arabic,Syriac
242  0x00005d6f 0x0040696f 4   5    .text   ascii   >csm
243  0x00005dee 0x004069ee 4   5    .text   ascii   >csm
244  0x00005e14 0x00406a14 4   5    .text   ascii   u\n9^
245  0x00005e9d 0x00406a9d 4   5    .text   ascii   >csm
246  0x00005f0a 0x00406b0a 6   8    .text   utf8    ]ԋ]\f9B blocks=Basic Latin,Cyrillic Supplement
247  0x00005fa2 0x00406ba2 4   5    .text   ascii   u\bSV
248  0x00006037 0x00406c37 4   5    .text   ascii   9_\fv
249  0x00006096 0x00406c96 4   5    .text   ascii   hLOA
250  0x0000610d 0x00406d0d 4   5    .text   ascii   ?MOC
251  0x00006115 0x00406d15 4   5    .text   ascii   ?RCC
252  0x00006172 0x00406d72 4   5    .text   ascii   |c;F
253  0x000061a9 0x00406da9 4   5    .text   ascii   @u(j
254  0x000061b5 0x00406db5 4   5    .text   ascii   u Qj
255  0x000061ec 0x00406dec 4   5    .text   ascii   QQSV
256  0x000061f6 0x00406df6 4   6    .text   utf8    tn3ۋ blocks=Basic Latin,Arabic
257  0x00006257 0x00406e57 5   6    .text   ascii   M\f;>|
258  0x000062d3 0x00406ed3 4   5    .text   ascii   Hu4j
259  0x00006324 0x00406f24 6   7    .text   ascii   j\fh0OA
260  0x000063b1 0x00406fb1 4   5    .text   ascii   F\bPQ
261  0x0000647f 0x0040707f 5   8    .text   utf8    YYPW踩 blocks=Basic Latin,CJK Unified Ideographs
262  0x000064ef 0x004070ef 4   5    .text   ascii   8RCC
263  0x000064f7 0x004070f7 4   5    .text   ascii   8MOC
264  0x000064ff 0x004070ff 4   5    .text   ascii   8csm
265  0x00006536 0x00407136 4   5    .text   ascii   hHNA
266  0x00006656 0x00407256 5   6    .text   ascii   ft!9q
267  0x00006679 0x00407279 5   6    .text   ascii   l9q\fu
268  0x0000668b 0x0040728b 4   5    .text   ascii   rY9q
269  0x0000669a 0x0040729a 4   5    .text   ascii   r.9z
270  0x000066e8 0x004072e8 5   6    .text   ascii   @_^[]
271  0x0000671a 0x0040731a 4   5    .text   ascii   B\bPQ
272  0x00006750 0x00407350 4   5    .text   ascii   @_^]
273  0x00006801 0x00407401 7   8    .text   ascii   ,SVWj0X
274  0x00006935 0x00407535 5   6    .text   ascii   u'j0X
275  0x0000694c 0x0040754c 5   7    .text   utf8    u\a3\tE
276  0x000069c7 0x004075c7 4   5    .text   ascii   j0Yf
277  0x00006a22 0x00407622 5   6    .text   ascii   \bv6j0
278  0x00006a5f 0x0040765f 6   7    .text   ascii   Wj0XPV
279  0x00006adc 0x004076dc 4   5    .text   ascii   PRSQ
280  0x00006afe 0x004076fe 5   6    .text   ascii   PjdSQ
281  0x00006b21 0x00407721 5   6    .text   ascii   Pj\nSQ
282  0x00006b49 0x00407749 4   6    .text   utf8    M܃ap blocks=Basic Latin,Syriac
283  0x00006bae 0x004077ae 5   6    .text   ascii   \t9E\fw
284  0x00006c27 0x00407827 5   6    .text   ascii   9E\ft\a
285  0x00006c58 0x00407858 4   5    .text   ascii   80t-
286  0x00006c67 0x00407867 5   6    .text   ascii   -jd[;
287  0x00006c77 0x00407877 4   5    .text   ascii   j\n[;
288  0x00006cbc 0x004078bc 5   6    .text   ascii   WWWWW
289  0x00006d45 0x00407945 5   7    .text   utf8    PQ3Ƀ} blocks=Basic Latin,Latin Extended-B
290  0x00006e43 0x00407a43 4   5    .text   ascii   y&8]
291  0x00006e5f 0x00407a5f 4   5    .text   ascii   Wj0V
292  0x00006ee3 0x00407ae3 4   7    .text   utf8    t\r3\v
293  0x00006f25 0x00407b25 4   5    .text   ascii   PSVW
294  0x00006fea 0x00407bea 4   5    .text   ascii   |+;E
295  0x0000708d 0x00407c8d 10  11   .text   ascii   \t<et\v<Et\aB
296  0x0000720f 0x00407e0f 5   6    .text   ascii   VVVVV
297  0x0000742a 0x0040802a 4   5    .text   ascii   h0\rA
298  0x0000743d 0x0040803d 4   5    .text   ascii   hH\rA
299  0x00007450 0x00408050 4   5    .text   ascii   h\\rA
300  0x00007463 0x00408063 4   5    .text   ascii   h|\rA
301  0x0000781e 0x0040841e 4   5    .text   ascii   _^[]
302  0x00007848 0x00408448 4   5    .text   ascii   \bSVW
303  0x000078b1 0x004084b1 4   5    .text   ascii   Y_^[
304  0x000078e2 0x004084e2 4   5    .text   ascii   Y_^[
305  0x000078fb 0x004084fb 4   5    .text   ascii   f9\bt
306  0x00007902 0x00408502 4   6    .text   utf8    ]ËH< blocks=Basic Latin,Latin-1 Supplement
307  0x00007966 0x00408566 4   6    .text   utf8    }؋u\b blocks=Basic Latin,Arabic
308  0x000079ca 0x004085ca 4   5    .text   ascii   t#Ht
309  0x00007a50 0x00408650 4   6    .text   utf8    Eԃg` blocks=Basic Latin,Cyrillic Supplement
310  0x00007a6e 0x0040866e 4   5    .text   ascii   \r`\fA
311  0x00007a74 0x00408674 6   9    .text   utf8    щU̡d\fA blocks=Cyrillic,Basic Latin,Combining Diacritical Marks
312  0x00007a90 0x00408690 6   8    .text   utf8    Ű\r`\fA blocks=Basic Latin,Combining Diacritical Marks
313  0x00007aed 0x004086ed 4   6    .text   utf8    EԉG` blocks=Basic Latin,Cyrillic Supplement
314  0x00007af8 0x004086f8 5   7    .text   utf8    EЉGd3 blocks=Basic Latin,Cyrillic
315  0x00007b0c 0x0040870c 4   5    .text   ascii   \rX\fA
316  0x00007b13 0x00408713 4   5    .text   ascii   u\b9r
317  0x00007b2f 0x0040872f 4   5    .text   ascii   s\t9r
318  0x00007b4a 0x0040874a 4   6    .text   utf8    ]Ã=4 blocks=Basic Latin,Latin-1 Supplement
319  0x00007c17 0x00408817 5   6    .text   ascii   ]\bVWh
320  0x00007c2f 0x0040882f 4   6    .text   utf8    3\t{\b
321  0x00007c6c 0x0040886c 4   5    .text   ascii   _^[]
322  0x00007e1c 0x00408a1c 4   5    .text   ascii   \rHnA
323  0x00007e26 0x00408a26 4   5    .text   ascii   9wlt
324  0x00007e30 0x00408a30 5   8    .text   utf8    u\bj 葫 blocks=Basic Latin,CJK Unified Ideographs
325  0x00007e53 0x00408a53 5   6    .text   ascii   ;5,kA
326  0x00007e80 0x00408a80 4   5    .text   ascii   5,kA
327  0x00007eab 0x00408aab 4   5    .text   ascii   h\bPA
328  0x00007ed4 0x00408ad4 4   5    .text   ascii   E\b;F
329  0x00007f99 0x00408b99 4   5    .text   ascii   DK\ff
330  0x00007fef 0x00408bef 4   5    .text   ascii   =\biA
331  0x00008019 0x00408c19 4   5    .text   ascii   }\bj\r
332  0x0000813a 0x00408d3a 5   6    .text   ascii   \b\b@Iu
333  0x00008157 0x00408d57 6   8    .text   utf8    ~\b3\r~\f
334  0x00008198 0x00408d98 5   8    .text   utf8    È@kA blocks=Basic Latin,Combining Diacritical Marks
335  0x0000826c 0x00408e6c 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
336  0x0000832d 0x00408f2d 8   9    .text   ascii   u\r9M\fu&3
337  0x00008388 0x00408f88 4   5    .text   ascii   t%Ou
338  0x00008515 0x00409115 4   5    .text   ascii   tO9=
339  0x0000867e 0x0040927e 4   5    .text   ascii   ;E\fs
340  0x000086ff 0x004092ff 6   7    .text   ascii   URPQQh
341  0x00008715 0x00409315 6   8    .text   utf8    3ĉD$\bd blocks=Basic Latin,Latin Extended-A
342  0x0000872a 0x0040932a 4   5    .text   ascii   L$,3
343  0x0000877c 0x0040937c 6   8    .text   utf8    _^[ËL$ blocks=Basic Latin,Latin-1 Supplement
344  0x000087e2 0x004093e2 4   5    .text   ascii   UVWS
345  0x000087f4 0x004093f4 5   7    .text   utf8    [_^]Ë blocks=Basic Latin,Latin-1 Supplement
346  0x00008815 0x00409415 4   5    .text   ascii   SVWj
347  0x00008826 0x00409426 4   5    .text   ascii   _^[]
348  0x0000882d 0x0040942d 5   6    .text   ascii   l$\bRQ
349  0x0000884f 0x0040944f 4   6    .text   utf8    ̋T$\f blocks=Combining Diacritical Marks,Basic Latin
350  0x0000886c 0x0040946c 4   5    .text   ascii   L$\fW
351  0x0000889f 0x0040949f 5   7    .text   utf8    t\f+ш\a blocks=Basic Latin,Cyrillic
352  0x000088d6 0x004094d6 7   9    .text   utf8    D$\b_ËD$ blocks=Basic Latin,Latin-1 Supplement
353  0x000088e2 0x004094e2 4   5    .text   ascii   h(PA
354  0x000089c9 0x004095c9 7   9    .text   utf8    u\b3ۋF\f$ blocks=Basic Latin,Arabic
355  0x000089e1 0x004095e1 4   5    .text   ascii   >+~\b
356  0x00008a32 0x00409632 4   5    .text   ascii   hHPA
357  0x00008a73 0x00409673 4   5    .text   ascii   tWPV
358  0x00008ac0 0x004096c0 4   6    .text   utf8    \tE܃e blocks=Basic Latin,Syriac
359  0x00008acc 0x004096cc 4   7    .text   utf8    F녋]\b blocks=Basic Latin,Hangul Syllables
360  0x00008b52 0x00409752 5   6    .text   ascii   x$;\r\b
361  0x00008b94 0x00409794 4   5    .text   ascii   SVAW
362  0x00008c1a 0x0040981a 6   7    .text   ascii   \bA_^[]
