[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
241  0x00007c05 0x10008805 4   5    .text   ascii   u\fWV
242  0x00007eca 0x10008aca 4   5    .text   ascii   oF f
243  0x00007f26 0x10008b26 4   5    .text   ascii   oF f
244  0x00007f7e 0x10008b7e 4   5    .text   ascii   oF f
245  0x00008149 0x10008d49 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
246  0x00008155 0x10008d55 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
247  0x00008167 0x10008d67 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
248  0x00008181 0x10008d81 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
249  0x000082e5 0x10008ee5 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
250  0x000082f3 0x10008ef3 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
251  0x00008309 0x10008f09 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
252  0x00008323 0x10008f23 6   8    .text   utf8    D$\f^_Í blocks=Basic Latin,Latin-1 Supplement
253  0x0000835b 0x10008f5b 4   5    .text   ascii   oV f
254  0x00008360 0x10008f60 4   5    .text   ascii   o^0f
255  0x00008378 0x10008f78 4   5    .text   ascii   of@f
256  0x0000837d 0x10008f7d 4   5    .text   ascii   onPf
257  0x00008382 0x10008f82 4   5    .text   ascii   ov`f
258  0x00008387 0x10008f87 4   5    .text   ascii   o~pf
259  0x000083f4 0x10008ff4 5   6    .text   ascii   \aFGIu
260  0x00008400 0x10009000 4   6    .text   utf8    X^_Í blocks=Basic Latin,Latin-1 Supplement
261  0x00008427 0x10009027 4   5    .text   ascii   FGIu
262  0x00008453 0x10009053 5   6    .text   ascii   SVWUj
263  0x00008468 0x10009068 4   5    .text   ascii   ]_^[
264  0x0000846e 0x1000906e 4   6    .text   utf8    ]ËL$ blocks=Basic Latin,Latin-1 Supplement
265  0x000084f4 0x100090f4 6   7    .text   ascii   ;t$,v-
266  0x0000854f 0x1000914f 6   7    .text   ascii   R\f9Q\bu
267  0x00008577 0x10009177 10  11   .text   ascii   k\fUQPXY]Y[
268  0x00008605 0x10009205 4   6    .text   utf8    3\vu\b
269  0x0000862c 0x1000922c 4   5    .text   ascii   F\f@t
270  0x00008695 0x10009295 5   6    .text   ascii   y\bj\tX
271  0x000087ae 0x100093ae 4   5    .text   ascii   t*j\f
