[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000e0 0x000000e0 5    6            ascii   Rich\f
2    0x000001f0 0x000001f0 5    6            ascii   .text
3    0x00000217 0x00000217 7    8            ascii   `.rdata
4    0x0000023f 0x0000023f 6    7            ascii   @.data
5    0x00000268 0x00000268 5    6            ascii   .rsrc
6    0x0000028f 0x0000028f 7    8            ascii   @.reloc
7    0x0000041c 0x1000101c 4    6    .text   utf8    PƄ$T blocks=Basic Latin,Latin Extended-B
8    0x00000493 0x10001093 4    5    .text   ascii   D$\bP
9    0x000004dc 0x100010dc 4    5    .text   ascii   tFVh
10   0x00000500 0x10001100 5    6    .text   ascii   D$\bPj
11   0x0000052e 0x1000112e 4    5    .text   ascii    SVW
12   0x0000055c 0x1000115c 4    5    .text   ascii   Ph\U
13   0x000005c0 0x100011c0 4    5    .text   ascii   VWh$
14   0x0000064c 0x1000124c 4    5    .text   ascii   WhxU
15   0x00000676 0x10001276 5    6    .text   ascii   \f9}\fu
16   0x00000681 0x10001281 4    5    .text   ascii   u\fWh
17   0x000006dc 0x100012dc 4    5    .text   ascii   SVW3
18   0x0000071d 0x1000131d 4    5    .text   ascii   D$4h
19   0x00000783 0x10001383 4    5    .text   ascii   9\$\f
20   0x000007c9 0x100013c9 4    5    .text   ascii   Pj&S
21   0x000007f4 0x100013f4 4    6    .text   utf8    HHuߋ blocks=Basic Latin,NKo
22   0x0000086a 0x1000146a 4    5    .text   ascii   Wj@V
23   0x00000891 0x10001491 8    10   .text   utf8    $VWj\tY3>
24   0x000009a9 0x100015a9 6    7    .text   ascii   u!8Uvu
25   0x000009ce 0x100015ce 6    7    .text   ascii   u!8Uvu
26   0x000009f4 0x100015f4 6    7    .text   ascii   u!8Uvu
27   0x00000a21 0x10001621 4    5    .text   ascii   QSVW
28   0x00000a96 0x10001696 4    5    .text   ascii   \fj/V
29   0x00000ab7 0x100016b7 5    6    .text   ascii   }iPVh
30   0x00000ad3 0x100016d3 6    7    .text   ascii   @}LPSj
31   0x00000ae3 0x100016e3 5    6    .text   ascii   }=PVh
32   0x00000b79 0x10001779 4    5    .text   ascii   $9]\b
33   0x00000c7c 0x1000187c 4    5    .text   ascii   SSSS
34   0x00000c9f 0x1000189f 4    5    .text   ascii   YSSj
35   0x00000ce4 0x100018e4 4    5    .text   ascii   Ph$V
36   0x00000d0a 0x1000190a 5    6    .text   ascii   SSSSV
37   0x00000d98 0x10001998 4    5    .text   ascii   |hTV
38   0x00000d9f 0x1000199f 4    5    .text   ascii   uhdV
39   0x00000da6 0x100019a6 4    5    .text   ascii   nhxV
40   0x00000dde 0x100019de 4    5    .text   ascii   6h$W
41   0x00000de5 0x100019e5 4    5    .text   ascii   /h4W
42   0x00000dec 0x100019ec 4    5    .text   ascii   (hLW
43   0x00000df3 0x100019f3 4    5    .text   ascii   !hdW
44   0x00000ee5 0x10001ae5 4    6    .text   utf8    `3ҋU blocks=Basic Latin,Cyrillic
45   0x00000f4f 0x10001b4f 4    6    .text   utf8    `3ҋU blocks=Basic Latin,Cyrillic
46   0x00001017 0x10001c17 6    7    .text   ascii   u\f@@AA
47   0x00001070 0x10001c70 5    6    .text   ascii   j@hXq
48   0x00001084 0x10001c84 11   17   .text   utf8    3ۈ]Ĉ]ň]ƈ]ǈ] blocks=Basic Latin,Arabic,Latin Extended-A,Latin Extended-B
49   0x000010c7 0x10001cc7 9    10   .text   ascii   PSSSSSSSj
50   0x000010ea 0x10001cea 9    10   .text   ascii   PSSSSSSh 
51   0x00001138 0x10001d38 5    6    .text   ascii   trWVP
52   0x0000123b 0x10001e3b 6    8    .text   utf8    j\bY3\r}
53   0x000012f9 0x10001ef9 4    5    .text   ascii   t1VS
54   0x00001406 0x10002006 4    6    .text   utf8    VW2ҋ blocks=Basic Latin,Cyrillic
55   0x00001422 0x10002022 4    6    .text   utf8    @F2Ҋ blocks=Basic Latin,Cyrillic
56   0x0000144c 0x1000204c 4    5    .text   ascii   SUWj
57   0x00001598 0x10002198 4    5    .text   ascii   t$(f
58   0x00001692 0x10002292 4    5    .text   ascii   3333
59   0x0000173e 0x1000233e 4    5    .text   ascii   SVW3
60   0x0000176d 0x1000236d 4    5    .text   ascii   f9E\f
61   0x0000181d 0x1000241d 5    6    .text   ascii   u\bhXX
62   0x00001988 0x10002588 4    5    .text   ascii   \f0@;
63   0x000019c0 0x100025c0 4    5    .text   ascii   Y_^[
64   0x00001afd 0x100026fd 4    5    .text   ascii   \f0@;
65   0x00001bbe 0x100027be 4    5    .text   ascii   Y_^[
66   0x00001c58 0x10002858 4    5    .text   ascii   \f0@;
67   0x00001c90 0x10002890 4    5    .text   ascii   Y_^[
68   0x00001d75 0x10002975 8    9    .text   ascii   =3333t"=
69   0x00001edb 0x10002adb 4    5    .text   ascii   t\t;u
70   0x0000206a 0x10002c6a 6    7    .text   ascii   PWSSSj
71   0x00002087 0x10002c87 5    6    .text   ascii   0SSSj
72   0x000020a0 0x10002ca0 4    5    .text   ascii   f;\bt
73   0x000020ba 0x10002cba 6    8    .text   utf8    _^[ËH< blocks=Basic Latin,Latin-1 Supplement
74   0x000020c2 0x10002cc2 4    5    .text   ascii   <\bPE
75   0x00002107 0x10002d07 4    5    .text   ascii   PSSj
76   0x0000225c 0x10002e5c 4    5    .text   ascii   t(WS
77   0x0000229d 0x10002e9d 5    6    .text   ascii   E\fSV3
78   0x00002345 0x10002f45 5    7    .text   utf8    3ۉ]\b9 blocks=Basic Latin,Arabic
79   0x000023eb 0x10002feb 6    7    .text   ascii   u79]\bt
80   0x000023f8 0x10002ff8 4    5    .text   ascii   Ph\fY
81   0x0000244d 0x1000304d 4    7    .text   utf8    3\r}ɫ blocks=Basic Latin,IPA Extensions
82   0x00002482 0x10003082 4    5    .text   ascii   Sj\ah
83   0x0000249c 0x1000309c 5    6    .text   ascii   u;9]\b
