[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000b8 0x000000b8 4   5            ascii   Rich
2     0x000001d0 0x000001d0 5   6            ascii   .text
3     0x000001f7 0x000001f7 7   8            ascii   `.rdata
4     0x0000021f 0x0000021f 6   7            ascii   @.data
5     0x00000248 0x00000248 6   7            ascii   .ndata
6     0x00000270 0x00000270 5   6            ascii   .rsrc
7     0x0000041a 0x0040101a 4   5    .text   ascii   \r(GB
8     0x0000043a 0x0040103a 4   5    .text   ascii   54GB
9     0x00000550 0x00401150 4   5    .text   ascii   h ?B
10    0x0000059f 0x0040119f 5   6    .text   ascii   ;5lGB
11    0x000005e1 0x004011e1 5   6    .text   ascii   ;5lGB
12    0x000005f5 0x004011f5 4   5    .text   ascii   U\bSV
13    0x00000617 0x00401217 6   7    .text   ascii   t\v9M\ft
14    0x000006a7 0x004012a7 8   9    .text   ascii    s495lGB
15    0x000006d5 0x004012d5 5   6    .text   ascii   ;5lGB
16    0x000006fa 0x004012fa 4   5    .text   ascii   =lGB
17    0x00000710 0x00401310 4   5    .text   ascii   5hGB
18    0x0000073a 0x0040133a 4   7    .text   utf8    #ȋKM blocks=Basic Latin,Latin Extended-B
19    0x00000791 0x00401391 5   7    .text   utf8    Ƌ\rpGB blocks=Latin Extended-B,Basic Latin
20    0x000007c2 0x004013c2 5   7    .text   utf8    +C|$\f
21    0x000007df 0x004013df 4   5    .text   ascii   5\f?B
22    0x00000810 0x00401410 4   5    .text   ascii   \r4GB
23    0x00000845 0x00401445 6   7    .text   ascii   u\bWj\aY
24    0x00000856 0x00401456 4   7    .text   utf8    E؋U܋ blocks=Basic Latin,Arabic,Syriac
25    0x00000872 0x00401472 4   6    .text   utf8    M؉\r< blocks=Basic Latin,Arabic
26    0x0000091f 0x0040151f 4   7    .text   utf8    UċM؉ blocks=Basic Latin,Latin Extended-A,Arabic
27    0x0000097d 0x0040157d 4   5    .text   ascii   t\aRQ
28    0x000009ce 0x004015ce 5   6    .text   ascii   tTj\V
29    0x000009de 0x004015de 5   7    .text   utf8    :ÈE\vu blocks=Basic Latin,Latin-1 Supplement
30    0x00000ac4 0x004016c4 5   6    .text   ascii   E\bPWh
31    0x00000b27 0x00401727 5   6    .text   ascii   M\bQVh
32    0x00000bdd 0x004017dd 6   7    .text   ascii   E\b9]\bu
33    0x00000c06 0x00401806 8   9    .text   ascii   uv9]\buSh
34    0x00000c55 0x00401855 5   6    .text   ascii   Ht\eVj
35    0x00000d77 0x00401977 6   9    .text   utf8    }ȉỦE\b blocks=Basic Latin,Latin Extended-B,Combining Diacritical Marks
36    0x00000d95 0x00401995 5   6    .text   ascii   E\b9]\b
37    0x00000dc4 0x004019c4 4   5    .text   ascii   9]\b}
38    0x00000eaa 0x00401aaa 4   6    .text   utf8    Uĉ}\b blocks=Basic Latin,Latin Extended-A
39    0x00000f6e 0x00401b6e 4   5    .text   ascii   tDH;
40    0x00001028 0x00401c28 6   7    .text   ascii   E\bt\nj3
41    0x0000103a 0x00401c3a 4   5    .text   ascii   t\njD
42    0x00001179 0x00401d79 4   5    .text   ascii   PShr
43    0x000011b0 0x00401db0 5   6    .text   ascii   jHjZW
44    0x00001245 0x00401e45 4   5    .text   ascii   PVu\v
45    0x0000130f 0x00401f0f 4   5    .text   ascii   |\tPW
46    0x0000133e 0x00401f3e 5   7    .text   utf8    ;ÉE\bt blocks=Basic Latin,Latin-1 Supplement
47    0x0000136e 0x00401f6e 4   5    .text   ascii   QPj\t
48    0x00001398 0x00401f98 4   6    .text   utf8    ;ÉE\b blocks=Basic Latin,Latin-1 Supplement
49    0x00001429 0x00402029 5   6    .text   ascii   E\bt\rV
50    0x0000143a 0x0040203a 4   5    .text   ascii   j\bSV
51    0x00001457 0x00402057 4   5    .text   ascii   t=9]
52    0x00001539 0x00402139 4   5    .text   ascii   u\aj!
53    0x00001543 0x00402143 4   5    .text   ascii   E\bPh
54    0x000015a3 0x004021a3 4   5    .text   ascii   E\bVP
55    0x000015df 0x004021df 4   6    .text   utf8    ű\bP blocks=Basic Latin,Combining Diacritical Marks
56    0x0000162d 0x0040222d 4   5    .text   ascii   Q\b9]
57    0x0000166e 0x0040226e 4   5    .text   ascii   u\rSj
58    0x0000171f 0x0040231f 4   5    .text   ascii   t\tj"
59    0x00001731 0x00402331 4   5    .text   ascii   PSWV
60    0x0000176b 0x0040236b 4   5    .text   ascii   E\nVP
61    0x00001802 0x00402402 4   6    .text   utf8    ;ÉE\b blocks=Basic Latin,Latin-1 Supplement
62    0x0000189c 0x0040249c 7   8    .text   ascii   M\bVQSPW
63    0x000018b6 0x004024b6 4   5    .text   ascii   9M\bt
64    0x0000190f 0x0040250f 8   9    .text   ascii   M\bt\fQVPW
65    0x00001923 0x00402523 7   8    .text   ascii   M\bSQVPW
66    0x00001a1c 0x0040261c 4   5    .text   ascii   t_9]
67    0x00001a24 0x00402624 5   6    .text   ascii   }\v\rt+
68    0x00001a2a 0x0040262a 5   6    .text   ascii   }\v\nt%
69    0x00001a34 0x00402634 10  12   .text   utf8    >F:ÈE\vt@;u blocks=Basic Latin,Latin-1 Supplement
70    0x00001a57 0x00402657 4   5    .text   ascii   8E\vt
71    0x00001c62 0x00402862 4   5    .text   ascii   5hGB
72    0x00001ce1 0x004028e1 4   5    .text   ascii   t#9]
73    0x00001d1e 0x0040291e 4   5    .text   ascii   \r4GB
74    0x00001d4a 0x0040294a 4   5    .text   ascii   t\vSS
75    0x00001f13 0x00402b13 4   5    .text   ascii   E\b\r 
76    0x00001f3c 0x00402b3c 4   5    .text   ascii   #E\b]
77    0x000020b3 0x00402cb3 4   5    .text   ascii   =4GB
78    0x00002109 0x00402d09 4   5    .text   ascii   PjdQ
79    0x0000211d 0x00402d1d 4   5    .text   ascii   9u\bt
80    0x00002156 0x00402d56 7   8    .text   ascii   vX95(GB
81    0x0000218c 0x00402d8c 6   7    .text   ascii   #Vh|,@
82    0x00002197 0x00402d97 4   5    .text   ascii   5 GB
83    0x0000229d 0x00402e9d 6   7    .text   ascii   Instu_
84    0x000022a6 0x00402ea6 6   7    .text   ascii   softuV
85    0x000022af 0x00402eaf 9   10   .text   ascii   NulluM\tE\b
86    0x000022cd 0x00402ecd 6   8    .text   utf8    ;Ɖ\r8GB blocks=Basic Latin,Latin Extended-B
87    0x000022dc 0x00402edc 4   5    .text   ascii   E\b\bu
88    0x00002416 0x00403016 4   5    .text   ascii   54GB
89    0x00002445 0x00403045 5   6    .text   ascii   Vh`GB
90    0x0000245e 0x0040305e 5   6    .text   ascii   E\bSV3
91    0x000024c8 0x004030c8 5   6    .text   ascii   u]9u\b
92    0x00002528 0x00403128 4   5    .text   ascii   E\b;E
93    0x00002652 0x00403252 4   5    .text   ascii   t!VU
94    0x000026c3 0x004032c3 4   5    .text   ascii   _^][
95    0x0000272e 0x0040332e 4   5    .text   ascii   SVW3
96    0x000027bb 0x004033bb 4   5    .text   ascii   \r/GB
97    0x000027d6 0x004033d6 5   6    .text   ascii   D$8h`
98    0x000027f0 0x004033f0 4   5    .text   ascii   h ?B
99    0x0000295c 0x0040355c 4   5    .text   ascii   u6Vh
100   0x00002977 0x00403577 4   6    .text   utf8    Vhȡ@ blocks=Basic Latin,Latin Extended-B
101   0x0000297f 0x0040357f 4   6    .text   utf8    Vhġ@ blocks=Basic Latin,Latin Extended-A
102   0x000029a8 0x004035a8 4   6    .text   utf8    ;ÉD$ blocks=Basic Latin,Latin-1 Supplement
103   0x000029ba 0x004035ba 4   5    .text   ascii   tvSU
104   0x00002a16 0x00403616 4   5    .text   ascii   t*Wh
105   0x00002ac9 0x004036c9 4   5    .text   ascii   u\vUh
106   0x00002b32 0x00403732 4   5    .text   ascii   t-SW
107   0x00002b9a 0x0040379a 5   6    .text   ascii   D$$Ph
108   0x00002bad 0x004037ad 6   7    .text   ascii   D$(SPS
109   0x00002bd7 0x004037d7 8   9    .text   ascii   t\fVj%SSS
110   0x00002be3 0x004037e3 4   5    .text   ascii   t\fVW
111   0x00002bef 0x004037ef 4   5    .text   ascii   u\aj\t
112   0x00002caa 0x004038aa 5   6    .text   ascii   H\b;L$
113   0x00002cc2 0x004038c2 4   5    .text   ascii   t$\bV
114   0x00002cd1 0x004038d1 5   6    .text   ascii   ,j\fj@
115   0x00002d09 0x00403909 4   5    .text   ascii   54GB
116   0x00002d33 0x00403933 5   6    .text   ascii   SWSh<
117   0x00002d61 0x00403961 4   5    .text   ascii   SWhZ
118   0x00002ddc 0x004039dc 5   6    .text   ascii   tT<"u
119   0x00002e54 0x00403a54 4   5    .text   ascii   5 GB
120   0x00002e70 0x00403a70 4   5    .text   ascii   \r GB
121   0x00002ea9 0x00403aa9 5   6    .text   ascii   SPSj0
122   0x00002eb6 0x00403ab6 4   5    .text   ascii   5 GB
123   0x00002ebc 0x00403abc 6   7    .text   ascii   D$$+D$
124   0x00002ec7 0x00403ac7 8   9    .text   ascii   D$,+D$$P
125   0x00002ed4 0x00403ad4 4   5    .text   ascii   t$,h
126   0x00002f75 0x00403b75 4   5    .text   ascii   5 GB
127   0x00002fbf 0x00403bbf 4   5    .text   ascii   _^][
128   0x00002fc7 0x00403bc7 4   5    .text   ascii   SUVW
129   0x00002fe6 0x00403be6 4   5    .text   ascii   \r4GB
130   0x00003057 0x00403c57 4   5    .text   ascii   5hGB
131   0x0000307b 0x00403c7b 4   5    .text   ascii   _^][
132   0x000030c4 0x00403cc4 4   5    .text   ascii   |$$3
133   0x000030d0 0x00403cd0 5   6    .text   ascii   UUUUW
134   0x000030e7 0x00403ce7 4   5    .text   ascii   D$,H
135   0x00003144 0x00403d44 5   6    .text   ascii   t$,VW
136   0x0000317d 0x00403d7d 4   5    .text   ascii   u\f9-
137   0x00003190 0x00403d90 4   5    .text   ascii   u49-
138   0x000031cb 0x00403dcb 4   5    .text   ascii   t$0h
139   0x000031e4 0x00403de4 4   5    .text   ascii   t$0S
140   0x000031f7 0x00403df7 5   7    .text   utf8    |$$;٣ blocks=Basic Latin,Arabic
141   0x0000320d 0x00403e0d 4   5    .text   ascii   =(GB
142   0x0000322e 0x00403e2e 4   5    .text   ascii   5\b?B
143   0x0000325e 0x00403e5e 4   5    .text   ascii   5`GB
144   0x0000333a 0x00403f3a 6   7    .text   ascii   D$,t\bf
145   0x000033ce 0x00403fce 4   5    .text   ascii   5,\rB
146   0x00003473 0x00404073 4   5    .text   ascii   5 GB
147   0x000034c3 0x004040c3 4   5    .text   ascii   t$ U
148   0x000034e2 0x004040e2 4   5    .text   ascii   u\j\b
149   0x00003511 0x00404111 4   5    .text   ascii   -(GB
150   0x00003523 0x00404123 4   5    .text   ascii   u\e9-
151   0x00003542 0x00404142 4   5    .text   ascii   _^][
152   0x0000355c 0x0040415c 5   6    .text   ascii   t$\bh\b
153   0x00003565 0x00404165 4   5    .text   ascii   5(GB
154   0x00003574 0x00404174 4   5    .text   ascii   t$\fj
155   0x0000359a 0x0040419a 4   5    .text   ascii   5,\rB
156   0x000035ab 0x004041ab 5   6    .text   ascii   t$\bj(
157   0x000035b1 0x004041b1 4   5    .text   ascii   5(GB
158   0x000035cd 0x004041cd 4   5    .text   ascii   t$\fP
159   0x00003669 0x00404269 4   5    .text   ascii   _t\nP
160   0x0000374b 0x0040434b 4   5    .text   ascii   s8j#
161   0x0000379c 0x0040439c 4   6    .text   utf8    ֡4GB blocks=Hebrew,Basic Latin
162   0x000037d4 0x004043d4 4   5    .text   ascii   PWh5
163   0x00003919 0x00404519 4   5    .text   ascii   5(GB
164   0x0000392d 0x0040452d 4   5    .text   ascii   5(GB
165   0x00003994 0x00404594 4   6    .text   utf8    E̋E\f blocks=Basic Latin,Combining Diacritical Marks
166   0x00003a4a 0x0040464a 5   6    .text   ascii   u\bulh
167   0x00003b5b 0x0040475b 4   5    .text   ascii   u Pj
168   0x00003b74 0x00404774 4   5    .text   ascii   t\aWS
169   0x00003cc8 0x004048c8 4   5    .text   ascii   t0Pj
170   0x00003d04 0x00404904 4   5    .text   ascii   u\nj\a
171   0x00003d2c 0x0040492c 7   8    .text   ascii   u\r9= \rB
172   0x00003d3c 0x0040493c 4   5    .text   ascii   = \rB
173   0x00003dea 0x004049ea 4   5    .text   ascii   j\nYj
174   0x00003e19 0x00404a19 4   6    .text   utf8    j\n3ҍ blocks=Basic Latin,Cyrillic
175   0x00003e41 0x00404a41 5   6    .text   ascii   PWVh$
176   0x00003e82 0x00404a82 4   5    .text   ascii   D$\f3
177   0x00003ea0 0x00404aa0 4   5    .text   ascii   \rhGB
178   0x00003ed9 0x00404ad9 4   5    .text   ascii   j\th\n
179   0x00003ff3 0x00404bf3 4   5    .text   ascii   5 GB
180   0x00004005 0x00404c05 4   5    .text   ascii   hoQ@
181   0x0000405e 0x00404c5e 4   5    .text   ascii   }\rSj
