[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x00000110 0x00000110 4   5            ascii   Rich
2     0x00000218 0x00000218 5   6            ascii   .text
3     0x0000023f 0x0000023f 7   8            ascii   `.rdata
4     0x00000267 0x00000267 6   7            ascii   @.data
5     0x00000290 0x00000290 6   7            ascii   .gfids
6     0x000002b7 0x000002b7 5   6            ascii   @.tls
7     0x000002e0 0x000002e0 5   6            ascii   .rsrc
8     0x00000307 0x00000307 7   8            ascii   @.reloc
52    0x000013a3 0x00401fa3 6   10   .text   utf8    }ԋˉ]؋B blocks=Basic Latin,Cyrillic Supplement,Spacing Modifier Letters,Arabic
53    0x00001419 0x00402019 6   7    .text   ascii   <+t\b</
54    0x00001563 0x00402163 4   5    .text   ascii   _^[d
55    0x000015e8 0x004021e8 5   6    .text   ascii   t\vWSV
56    0x00001630 0x00402230 4   5    .text   ascii   u\t;N
57    0x0000166d 0x0040226d 4   7    .text   utf8    PQ茒\a blocks=Basic Latin,CJK Unified Ideographs
58    0x000016b4 0x004022b4 4   5    .text   ascii   _[^]
59    0x000016c0 0x004022c0 4   5    .text   ascii   ]\bVS
60    0x000016dc 0x004022dc 4   6    .text   utf8    u\f+؋ blocks=Basic Latin,Arabic
61    0x0000170b 0x0040230b 5   6    .text   ascii   t\vWSP
62    0x0000172d 0x0040232d 4   5    .text   ascii   _^[]
63    0x0000173c 0x0040233c 4   5    .text   ascii   ]\bVW
64    0x0000174e 0x0040234e 5   7    .text   utf8    M\f+K}
65    0x000018c7 0x004024c7 4   5    .text   ascii   wI9q
66    0x00001972 0x00402572 4   6    .text   utf8    ËM\f+ blocks=Latin-1 Supplement,Basic Latin
67    0x00001a0d 0x0040260d 4   5    .text   ascii   \fSVW
68    0x00001a72 0x00402672 4   5    .text   ascii   E\b@j
69    0x00001aae 0x004026ae 5   6    .text   ascii   t\vSQP
70    0x00001b19 0x00402719 4   5    .text   ascii   u\bRQ
71    0x00001b7a 0x0040277a 5   6    .text   ascii   A\fvT2
72    0x00001b90 0x00402790 4   5    .text   ascii   ]\bVW
73    0x00001d23 0x00402923 4   7    .text   utf8    q\f詩\a blocks=Basic Latin,CJK Unified Ideographs
74    0x00001d3b 0x0040293b 4   7    .text   utf8    q\f葩\a blocks=Basic Latin,CJK Unified Ideographs
75    0x00001d6c 0x0040296c 4   6    .text   utf8    ǋU\f# blocks=Latin Extended-B,Basic Latin
76    0x00001f39 0x00402b39 4   5    .text   ascii   @3M\f
77    0x00002016 0x00402c16 4   7    .text   utf8    y$趦\a blocks=Basic Latin,CJK Unified Ideographs
78    0x00002027 0x00402c27 4   6    .text   utf8    ǋu\f# blocks=Latin Extended-B,Basic Latin
79    0x0000213e 0x00402d3e 4   7    .text   utf8    q0莥\a blocks=Basic Latin,CJK Unified Ideographs
80    0x00002229 0x00402e29 4   7    .text   utf8    q8裤\a blocks=Basic Latin,CJK Unified Ideographs
81    0x00002241 0x00402e41 4   7    .text   utf8    q8苤\a blocks=Basic Latin,CJK Unified Ideographs
82    0x0000226c 0x00402e6c 4   6    .text   utf8    ǋU\f# blocks=Latin Extended-B,Basic Latin
83    0x000022ed 0x00402eed 4   7    .text   utf8    3فƙy blocks=Basic Latin,Arabic,Latin Extended-B
84    0x00002315 0x00402f15 13  16   .text   utf8    J43J 3J\b3\nQ讣\a blocks=Basic Latin,CJK Unified Ideographs
85    0x0000236a 0x00402f6a 10  11   .text   ascii   J83J$3J\f3J
86    0x000023c6 0x00402fc6 7   8    .text   ascii   J<3J(3J
87    0x000023ce 0x00402fce 4   5    .text   ascii   3J\bQ
88    0x00002425 0x00403025 4   5    .text   ascii   J,3J
89    0x0000242a 0x0040302a 8   11   .text   utf8    3J\f3\nQ螢\a blocks=Basic Latin,CJK Unified Ideographs
90    0x00002444 0x00403044 4   7    .text   utf8    q\f舢\a blocks=Basic Latin,CJK Unified Ideographs
91    0x0000247b 0x0040307b 4   5    .text   ascii   J03J
92    0x000024ad 0x004030ad 4   6    .text   utf8    ؋E\fj blocks=Arabic,Basic Latin
93    0x000024d4 0x004030d4 4   5    .text   ascii   J43J
94    0x000024dc 0x004030dc 4   5    .text   ascii   3J\bQ
95    0x00002500 0x00403100 4   5    .text   ascii   3M\f3
96    0x0000252b 0x0040312b 7   8    .text   ascii   J83J 3J
97    0x00002533 0x00403133 6   9    .text   utf8    3J\fQ藡\a blocks=Basic Latin,CJK Unified Ideographs
98    0x00002556 0x00403156 5   6    .text   ascii   3M\f3M
99    0x00002582 0x00403182 7   8    .text   ascii   J<3J$3J
100   0x000025dc 0x004031dc 7   8    .text   ascii   J(3J 3J
101   0x00002607 0x00403207 4   5    .text   ascii   3M\f3
102   0x00002632 0x00403232 7   8    .text   ascii   J,3J$3J
103   0x00002689 0x00403289 7   8    .text   ascii   J03J(3J
104   0x00002691 0x00403291 4   5    .text   ascii   3J\bQ
105   0x000026e3 0x004032e3 12  13   .text   ascii   J43J,3J 3J\fQ
106   0x0000273a 0x0040333a 10  11   .text   ascii   J83J03J$3J
107   0x00002794 0x00403394 10  11   .text   ascii   J<3J43J(3J
108   0x000027eb 0x004033eb 7   8    .text   ascii   J83J,3J
109   0x00002816 0x00403416 4   5    .text   ascii   3M\f3
110   0x00002841 0x00403441 7   8    .text   ascii   J<3J03J
111   0x0000289b 0x0040349b 11  12   .text   ascii   J43J 3J\b3\nQ
112   0x000028f0 0x004034f0 10  11   .text   ascii   J83J$3J\f3J
113   0x00002947 0x00403547 7   8    .text   ascii   J<3J(3J
114   0x0000294f 0x0040354f 4   5    .text   ascii   3J\bQ
115   0x000029a1 0x004035a1 4   5    .text   ascii   J,3J
116   0x000029a6 0x004035a6 6   7    .text   ascii   3J\f3\nQ
117   0x000029f7 0x004035f7 4   5    .text   ascii   J03J
118   0x00002a23 0x00403623 4   5    .text   ascii   3M\f3
119   0x00002a51 0x00403651 4   5    .text   ascii   J43J
120   0x00002a59 0x00403659 4   5    .text   ascii   3J\bQ
121   0x00002a7c 0x0040367c 5   6    .text   ascii   3M\f3M
122   0x00002aa8 0x004036a8 7   8    .text   ascii   J83J 3J
123   0x00002ab0 0x004036b0 4   5    .text   ascii   3J\fQ
124   0x00002aff 0x004036ff 7   8    .text   ascii   J<3J$3J
125   0x00002b59 0x00403759 7   8    .text   ascii   J(3J 3J
126   0x00002b88 0x00403788 5   7    .text   utf8    #U\f\vс blocks=Basic Latin,Cyrillic
127   0x00002bb4 0x004037b4 7   8    .text   ascii   J,3J$3J
128   0x00002c10 0x00403810 7   8    .text   ascii   J03J(3J
129   0x00002c18 0x00403818 6   9    .text   utf8    3J\bQ貚\a blocks=Basic Latin,CJK Unified Ideographs
130   0x00002c33 0x00403833 4   7    .text   utf8    q(虚\a blocks=Basic Latin,CJK Unified Ideographs
131   0x00002c3e 0x0040383e 5   6    .text   ascii   \vU\f#U
132   0x00002c44 0x00403844 5   7    .text   utf8    #M\f\vс blocks=Basic Latin,Cyrillic
133   0x00002c70 0x00403870 12  13   .text   ascii   J43J,3J 3J\fQ
134   0x00002ca0 0x004038a0 5   7    .text   utf8    #U\f\vс blocks=Basic Latin,Cyrillic
135   0x00002ccc 0x004038cc 10  11   .text   ascii   J83J03J$3J
136   0x00002d12 0x00403912 4   7    .text   utf8    E\f躙\a blocks=Basic Latin,CJK Unified Ideographs
137   0x00002d2b 0x0040392b 10  11   .text   ascii   J<3J43J(3J
138   0x00002d4a 0x0040394a 5   8    .text   utf8    ]\fS聙\a blocks=Basic Latin,CJK Unified Ideographs
139   0x00002d87 0x00403987 7   8    .text   ascii   J83J,3J
140   0x00002de2 0x004039e2 7   8    .text   ascii   J<3J03J
141   0x00002e16 0x00403a16 5   7    .text   utf8    #M\f\vс blocks=Basic Latin,Cyrillic
142   0x00002e42 0x00403a42 13  16   .text   utf8    J43J 3J\b3\nQ聘\a blocks=Basic Latin,CJK Unified Ideographs
143   0x00002e70 0x00403a70 5   7    .text   utf8    #U\f\vс blocks=Basic Latin,Cyrillic
144   0x00002e9c 0x00403a9c 10  11   .text   ascii   J83J$3J\f3J
145   0x00002ef8 0x00403af8 7   8    .text   ascii   J<3J(3J
146   0x00002f00 0x00403b00 4   5    .text   ascii   3J\bQ
147   0x00002f1b 0x00403b1b 4   7    .text   utf8    q\b豗\a blocks=Basic Latin,CJK Unified Ideographs
148   0x00002f41 0x00403b41 4   7    .text   utf8    E\f苗\a blocks=Basic Latin,CJK Unified Ideographs
149   0x00002f57 0x00403b57 4   5    .text   ascii   J,3J
150   0x00002f5c 0x00403b5c 6   7    .text   ascii   3J\f3\nQ
151   0x00002fb2 0x00403bb2 4   5    .text   ascii   J03J
152   0x00002fdd 0x00403bdd 5   6    .text   ascii   \vU\f#U
153   0x00002fe3 0x00403be3 5   7    .text   utf8    #M\f\vс blocks=Basic Latin,Cyrillic
154   0x00003012 0x00403c12 4   5    .text   ascii   J43J
155   0x0000301a 0x00403c1a 6   9    .text   utf8    3J\bQ谖\a blocks=Basic Latin,CJK Unified Ideographs
156   0x00003042 0x00403c42 5   7    .text   utf8    #U\f\vс blocks=Basic Latin,Cyrillic
157   0x0000306e 0x00403c6e 7   8    .text   ascii   J83J 3J
158   0x00003076 0x00403c76 4   5    .text   ascii   3J\fQ
159   0x000030ca 0x00403cca 7   8    .text   ascii   J<3J$3J
160   0x00003113 0x00403d13 4   7    .text   utf8    E\f蹕\a blocks=Basic Latin,CJK Unified Ideographs
161   0x00003129 0x00403d29 7   8    .text   ascii   J(3J 3J
162   0x00003131 0x00403d31 5   8    .text   utf8    3\nQ蚕\a blocks=Basic Latin,CJK Unified Ideographs
163   0x00003148 0x00403d48 4   7    .text   utf8    q 脕\a blocks=Basic Latin,CJK Unified Ideographs
164   0x00003184 0x00403d84 7   8    .text   ascii   J,3J$3J
165   0x000031af 0x00403daf 5   6    .text   ascii   \vU\f#U
166   0x000031b5 0x00403db5 5   7    .text   utf8    #M\f\vс blocks=Basic Latin,Cyrillic
167   0x000031e1 0x00403de1 7   8    .text   ascii   J03J(3J
168   0x000031e9 0x00403de9 4   5    .text   ascii   3J\bQ
169   0x00003214 0x00403e14 5   7    .text   utf8    #U\f\vэ blocks=Basic Latin,Cyrillic
170   0x00003243 0x00403e43 12  13   .text   ascii   J43J,3J 3J\fQ
171   0x0000329f 0x00403e9f 10  11   .text   ascii   J83J03J$3J
172   0x000032c9 0x00403ec9 4   5    .text   ascii   3M\f3
173   0x000032f7 0x00403ef7 10  11   .text   ascii   J<3J43J(3J
174   0x00003317 0x00403f17 4   7    .text   utf8    q4赓\a blocks=Basic Latin,CJK Unified Ideographs
175   0x0000334d 0x00403f4d 7   8    .text   ascii   J83J,3J
176   0x000033a2 0x00403fa2 7   8    .text   ascii   J<3J03J
177   0x000033fb 0x00403ffb 11  12   .text   ascii   J43J 3J\b3\nQ
178   0x00003421 0x00404021 4   5    .text   ascii   M\f3M
179   0x0000344f 0x0040404f 10  11   .text   ascii   J83J$3J\f3J
180   0x000034a5 0x004040a5 7   8    .text   ascii   J<3J(3J
181   0x000034ad 0x004040ad 4   5    .text   ascii   3J\bQ
182   0x000034d2 0x004040d2 5   7    .text   utf8    3M\f3ˁ blocks=Basic Latin,Spacing Modifier Letters
183   0x000034fe 0x004040fe 4   5    .text   ascii   J,3J
184   0x00003503 0x00404103 6   7    .text   ascii   3J\f3\nQ
185   0x0000351d 0x0040411d 4   7    .text   utf8    q\f译\a blocks=Basic Latin,CJK Unified Ideographs
186   0x00003526 0x00404126 5   6    .text   ascii   3M\f3M
187   0x00003553 0x00404153 4   5    .text   ascii   J03J
188   0x000035ac 0x004041ac 4   5    .text   ascii   J43J
189   0x000035b4 0x004041b4 4   5    .text   ascii   3J\bQ
190   0x000035d6 0x004041d6 5   7    .text   utf8    3M\f3ρ blocks=Basic Latin,Greek and Coptic
191   0x00003602 0x00404202 7   8    .text   ascii   J83J 3J
192   0x0000360a 0x0040420a 4   5    .text   ascii   3J\fQ
193   0x0000362a 0x0040422a 4   5    .text   ascii   M\f3M
194   0x00003658 0x00404258 7   8    .text   ascii   J<3J$3J
195   0x000036b1 0x004042b1 7   8    .text   ascii   J(3J 3J
196   0x00003706 0x00404306 7   8    .text   ascii   J,3J$3J
197   0x00003726 0x00404326 4   7    .text   utf8    q$規\a blocks=Basic Latin,CJK Unified Ideographs
198   0x0000375c 0x0040435c 7   8    .text   ascii   J03J(3J
199   0x00003764 0x00404364 4   5    .text   ascii   3J\bQ
200   0x000037b5 0x004043b5 12  13   .text   ascii   J43J,3J 3J\fQ
201   0x000037df 0x004043df 5   7    .text   utf8    3M\f3ρ blocks=Basic Latin,Greek and Coptic
202   0x0000380b 0x0040440b 10  11   .text   ascii   J83J03J$3J
203   0x0000382b 0x0040442b 4   7    .text   utf8    q0衎\a blocks=Basic Latin,CJK Unified Ideographs
204   0x00003833 0x00404433 4   5    .text   ascii   M\f3M
205   0x00003866 0x00404466 10  11   .text   ascii   J<3J43J(3J
206   0x000038bd 0x004044bd 7   8    .text   ascii   J83J,3J
207   0x00003912 0x00404512 7   8    .text   ascii   J<3J03J
208   0x00003932 0x00404532 4   7    .text   utf8    q<蚍\a blocks=Basic Latin,CJK Unified Ideographs
209   0x000039af 0x004045af 11  13   .text   utf8    ?vMj@[+ڍF S blocks=Basic Latin,Arabic
210   0x00003a19 0x00404619 5   6    .text   ascii   \f_^[]
211   0x00003a35 0x00404635 4   6    .text   utf8    Vh̝K blocks=Basic Latin,Combining Diacritical Marks
212   0x00003a3c 0x0040463c 4   7    .text   utf8    u\b觳\a blocks=Basic Latin,CJK Unified Ideographs
213   0x00003a6b 0x0040466b 4   5    .text   ascii   KSVh
214   0x00003ac2 0x004046c2 6   7    .text   ascii   QQSVWj
215   0x00003ba2 0x004047a2 7   9    .text   utf8    C`WPhܝK blocks=Basic Latin,Syriac
216   0x00003bca 0x004047ca 7   9    .text   utf8    D;`PhܝK blocks=Basic Latin,Syriac
217   0x00003c96 0x00404896 4   5    .text   ascii   [_^]
218   0x00003d45 0x00404945 6   7    .text   ascii   4SVWj 
219   0x00003df1 0x004049f1 4   6    .text   utf8    ]ËA, blocks=Basic Latin,Latin-1 Supplement
220   0x00003e2e 0x00404a2e 5   6    .text   ascii   PWWWW
221   0x00003ec9 0x00404ac9 4   5    .text   ascii   E\bWh
222   0x00003fab 0x00404bab 4   5    .text   ascii   9~,u
223   0x0000404a 0x00404c4a 4   5    .text   ascii   _^[d
224   0x0000408e 0x00404c8e 4   5    .text   ascii   j\bXj
225   0x0000421b 0x00404e1b 4   5    .text   ascii   w\t;M
226   0x0000424f 0x00404e4f 6   9    .text   utf8    t73\vȉM blocks=Basic Latin,Latin Extended-B
227   0x000042eb 0x00404eeb 4   5    .text   ascii   PRj\n
228   0x00004315 0x00404f15 4   5    .text   ascii   j\bX;
229   0x00004336 0x00404f36 6   9    .text   utf8    t73\vȉM blocks=Basic Latin,Latin Extended-B
230   0x000043d6 0x00404fd6 9   14   .text   utf8    3ɍE\tM\tMĉM blocks=Basic Latin,Latin Extended-B,Latin Extended-A
231   0x000043f6 0x00404ff6 4   6    .text   utf8    EċG\b blocks=Basic Latin,Latin Extended-A
232   0x000043fc 0x00404ffc 4   6    .text   utf8    EȉO\b blocks=Basic Latin,Latin Extended-B
233   0x0000445f 0x0040505f 5   8    .text   utf8    ]܍E܉] blocks=Basic Latin,Syriac
234   0x00004467 0x00405067 6   7    .text   ascii   PPSSj\t
235   0x0000452b 0x0040512b 4   5    .text   ascii   tSS3
236   0x00004541 0x00405141 5   7    .text   utf8    M܉^,P blocks=Basic Latin,Syriac
237   0x000045b7 0x004051b7 5   6    .text   ascii   t\nj4V
238   0x00004750 0x00405350 4   5    .text   ascii   v8"'
239   0x00004796 0x00405396 4   5    .text   ascii   \tAfz
240   0x0000479d 0x0040539d 4   5    .text   ascii   }3),
241   0x000047a4 0x004053a4 5   6    .text   ascii   z3,mf
242   0x0000481f 0x0040541f 5   6    .text   ascii   97&_f
243   0x0000485f 0x0040545f 4   7    .text   utf8    3\vȈE blocks=Basic Latin,Latin Extended-B
244   0x000048b0 0x004054b0 4   5    .text   ascii   \aHun
245   0x000048b9 0x004054b9 4   5    .text   ascii   `ni=
246   0x000048c0 0x004054c0 5   6    .text   ascii   '"t\nf
247   0x00004929 0x00405529 5   7    .text   utf8    fcIyǅ blocks=Basic Latin,Latin Extended-B
248   0x00004997 0x00405597 6   8    .text   utf8    *=<&ǅg blocks=Basic Latin,Latin Extended-B
249   0x000049a1 0x004055a1 6   8    .text   utf8     !uoǅk blocks=Basic Latin,Latin Extended-B
250   0x000049ab 0x004055ab 6   8    .text   utf8    ~|BEƅo blocks=Basic Latin,Latin Extended-B
251   0x000049c9 0x004055c9 4   5    .text   ascii   nrrv
252   0x000049db 0x004055db 4   6    .text   utf8    0D=܃ blocks=Basic Latin,Syriac
253   0x00004a7e 0x0040567e 4   5    .text   ascii   t^9~
254   0x00004d61 0x00405961 4   5    .text   ascii   \nt\ej
255   0x00004ddd 0x004059dd 4   5    .text   ascii   \nt\ej
256   0x00004e3b 0x00405a3b 4   5    .text   ascii   Ph~f
257   0x00004e4f 0x00405a4f 4   6    .text   utf8    Y3ɉE blocks=Basic Latin,Latin Extended-B
258   0x00004e92 0x00405a92 5   6    .text   ascii   QSVWj
259   0x00004ed3 0x00405ad3 5   6    .text   ascii   QSVWj
260   0x00004f14 0x00405b14 5   6    .text   ascii   QSVWj
261   0x00004f63 0x00405b63 4   5    .text   ascii   u\n;C
262   0x00004f92 0x00405b92 4   5    .text   ascii   8_[]
263   0x00004fac 0x00405bac 6   7    .text   ascii   w&s)+F
264   0x00004fea 0x00405bea 4   6    .text   utf8    3\vM\b
265   0x00005067 0x00405c67 5   6    .text   ascii   ;E\bs/
266   0x00005070 0x00405c70 7   8    .text   ascii   H;E\br,+
267   0x0000509b 0x00405c9b 4   5    .text   ascii   _^[]
268   0x000050bb 0x00405cbb 6   7    .text   ascii   F\b9E\bu
269   0x000050e2 0x00405ce2 4   5    .text   ascii   N\b^]
270   0x000050ec 0x00405cec 4   5    .text   ascii   SVWj
271   0x0000513b 0x00405d3b 5   6    .text   ascii   >_^[]
272   0x00005345 0x00405f45 4   5    .text   ascii   M\b[;
273   0x0000562b 0x0040622b 4   5    .text   ascii   +E\fP
274   0x000056a9 0x004062a9 4   5    .text   ascii   +E\f+
275   0x000056d6 0x004062d6 4   5    .text   ascii   +E\f+
276   0x00005796 0x00406396 4   5    .text   ascii   +u\fV
277   0x000057a6 0x004063a6 4   5    .text   ascii   +E\bP
278   0x00005831 0x00406431 4   5    .text   ascii   w 9F
279   0x00005877 0x00406477 5   6    .text   ascii   ;u\ft$
280   0x000058c0 0x004064c0 4   5    .text   ascii   ;U\bt
281   0x000058e8 0x004064e8 4   5    .text   ascii   +}\bW
282   0x0000590b 0x0040650b 4   5    .text   ascii   ^_[]
283   0x00005a1e 0x0040661e 5   6    .text   ascii   AXvT2
284   0x00005aef 0x004066ef 4   5    .text   ascii   p $\v
285   0x00005b3a 0x0040673a 4   8    .text   utf8    \vȋÁo blocks=Basic Latin,Latin Extended-B,Latin-1 Supplement
286   0x00005be2 0x004067e2 5   9    .text   utf8    \vȋƁq[ blocks=Basic Latin,Latin Extended-B
287   0x00005c01 0x00406801 4   8    .text   utf8    \vȋǁ~ blocks=Basic Latin,Latin Extended-B
288   0x00005c33 0x00406833 4   7    .text   utf8    ӋʉU\b blocks=Cyrillic,IPA Extensions,Basic Latin
289   0x00005c63 0x00406863 5   8    .text   utf8    \vȁÎCy blocks=Basic Latin,Latin Extended-B,Latin-1 Supplement
290   0x00005c8a 0x0040688a 4   5    .text   ascii   #M\b\v
291   0x00005cda 0x004068da 4   5    .text   ascii   QZ^&
292   0x00005db9 0x004069b9 4   7    .text   utf8    \vȁG\r blocks=Basic Latin,Latin Extended-B
293   0x00005e33 0x00406a33 5   7    .text   utf8    og\vȋ] blocks=Basic Latin,Latin Extended-B
294   0x00005e3b 0x00406a3b 5   8    .text   utf8    MȁÊL* blocks=Basic Latin,Latin Extended-B,Latin-1 Supplement
295   0x000060f9 0x00406cf9 4   6    .text   utf8    E؋]\b blocks=Basic Latin,Arabic
296   0x0000613c 0x00406d3c 4   5    .text   ascii   WXj@
297   0x00006150 0x00406d50 4   5    .text   ascii   \f_^[
298   0x00006180 0x00406d80 4   5    .text   ascii   FHj@
299   0x0000618a 0x00406d8a 4   5    .text   ascii   FH_+
300   0x000061f1 0x00406df1 5   6    .text   ascii   \f_^[]
301   0x00006208 0x00406e08 4   5    .text   ascii   wDj\b
302   0x00006218 0x00406e18 6   7    .text   ascii   Yj8Yjx
303   0x0000628e 0x00406e8e 4   5    .text   ascii   M\bhd
304   0x0000629b 0x00406e9b 4   5    .text   ascii   6VW3
305   0x000062a5 0x00406ea5 6   7    .text   ascii   D3\Phh
306   0x0000632b 0x00406f2b 4   5    .text   ascii   s\vj\r
307   0x000063a1 0x00406fa1 4   5    .text   ascii   E\fVj
308   0x000063eb 0x00406feb 4   5    .text   ascii   u\fPV
309   0x00006417 0x00407017 4   5    .text   ascii   @_^[
310   0x0000642b 0x0040702b 4   5    .text   ascii   B$@t
311   0x00006473 0x00407073 9   11   .text   utf8    Y89X8t\n3ҋ blocks=Basic Latin,Cyrillic
312   0x000064f9 0x004070f9 4   6    .text   utf8    ЋA8H blocks=Cyrillic,Basic Latin
313   0x000064ff 0x004070ff 6   9    .text   utf8    ЋZ\b#É] blocks=Cyrillic,Basic Latin,Latin-1 Supplement
314   0x00006585 0x00407185 4   7    .text   utf8    EЋƉE blocks=Basic Latin,Cyrillic,Latin Extended-B
315   0x00006629 0x00407229 4   5    .text   ascii   tbVW
316   0x000067ad 0x004073ad 5   6    .text   ascii   V,YYj
317   0x000067c2 0x004073c2 5   6    .text   ascii   V,YYj
318   0x00006887 0x00407487 4   6    .text   utf8    ߁;PE blocks=NKo,Basic Latin
319   0x0000693d 0x0040753d 4   5    .text   ascii   j<j\b
320   0x00006989 0x00407589 5   6    .text   ascii   G$\bt@
321   0x00006997 0x00407597 5   6    .text   ascii   G,'t@
322   0x0000699e 0x0040759e 4   6    .text   utf8    EԉG8 blocks=Basic Latin,Cyrillic Supplement
323   0x000069fd 0x004075fd 7   8    .text   ascii   P4+S4t\f
324   0x00006a7e 0x0040767e 4   5    .text   ascii   u\ehZ
325   0x00006ac0 0x004076c0 5   6    .text   ascii   9~|tb
326   0x00006acd 0x004076cd 4   5    .text   ascii   tX9~
327   0x00006ae4 0x004076e4 4   5    .text   ascii   rA+N
328   0x00006b55 0x00407755 4   5    .text   ascii   tnS3
329   0x00006b6e 0x0040776e 6   7    .text   ascii   9^\bt+W
330   0x00006b76 0x00407776 4   5    .text   ascii   9^\f~
331   0x00006b8a 0x0040778a 9   10   .text   ascii   V,YYG;~\f|
332   0x00006b9c 0x0040779c 4   5    .text   ascii   Y_9^
333   0x00006bcf 0x004077cf 4   5    .text   ascii   ]\fVW
334   0x00006c6b 0x0040786b 4   5    .text   ascii   E\bVW
335   0x00006ca0 0x004078a0 5   6    .text   ascii   P\b_^]
336   0x00006cde 0x004078de 8   13   .text   utf8    EЉU̍}إ3% blocks=Basic Latin,Cyrillic,Combining Diacritical Marks,Arabic
337   0x00006d23 0x00407923 5   8    .text   utf8    U؉u܉] blocks=Basic Latin,Arabic,Syriac
338   0x00006da1 0x004079a1 5   6    .text   ascii   QQSVW
339   0x00006db5 0x004079b5 5   6    .text   ascii   s=jd[
340   0x00006f5d 0x00407b5d 5   6    .text   ascii   s=jd^
341   0x0000716b 0x00407d6b 4   5    .text   ascii   \vTr\n
342   0x000071fe 0x00407dfe 5   6    .text   ascii   SQPVW
343   0x000072ea 0x00407eea 4   6    .text   utf8    E܈\b@ blocks=Basic Latin,Syriac
