Error parsing resource directory
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000f8 0x000000f8 4   5            ascii   Rich
2    0x00000200 0x00000200 5   6            ascii   .text
3    0x00000227 0x00000227 7   8            ascii   `.rdata
4    0x0000024f 0x0000024f 6   7            ascii   @.data
5    0x00000278 0x00000278 5   6            ascii   .Init
6    0x000002a0 0x000002a0 5   6            ascii   .rsrc
7    0x000002c7 0x000002c7 7   8            ascii   @.reloc
140  0x000058f7 0x100064f7 5   7    .text   utf8    ]ËE\f3 blocks=Basic Latin,Latin-1 Supplement
141  0x00005911 0x10006511 4   6    .text   utf8    ދE\f3 blocks=Thaana,Basic Latin
142  0x0000592a 0x1000652a 4   6    .text   utf8    ŋE\f3 blocks=Latin Extended-A,Basic Latin
143  0x00005957 0x10006557 6   8    .text   utf8    @]ËE\f3 blocks=Basic Latin,Latin-1 Supplement
144  0x00005971 0x10006571 7   9    .text   utf8    \bX]ËE\f3 blocks=Basic Latin,Latin-1 Supplement
145  0x00005a06 0x10006606 4   6    .text   utf8    ]ËE\f blocks=Basic Latin,Latin-1 Supplement
146  0x00005a5f 0x1000665f 5   7    .text   utf8    @]ËE\f blocks=Basic Latin,Latin-1 Supplement
147  0x00005a79 0x10006679 5   7    .text   utf8    X]ËE\f blocks=Basic Latin,Latin-1 Supplement
148  0x00005ac8 0x100066c8 4   5    .text   ascii   M\fVW
149  0x00005b0d 0x1000670d 4   6    .text   utf8    3\rM\f
150  0x00005b1b 0x1000671b 4   6    .text   utf8    EЋE  blocks=Basic Latin,Cyrillic
151  0x00005b92 0x10006792 6   7    .text   ascii   ,0<\tw\b
152  0x00005bc8 0x100067c8 5   6    .text   ascii   uAj\n_
153  0x00005c0c 0x1000680c 5   7    .text   utf8    ǙRPQQ blocks=Latin Extended-B,Basic Latin
154  0x00005c31 0x10006831 6   7    .text   ascii   ,0<\tw\b
155  0x00005cd9 0x100068d9 4   6    .text   utf8    uԍM\f blocks=Basic Latin,Cyrillic Supplement
156  0x00005d53 0x10006953 4   6    .text   utf8    3\v}$
157  0x00005d5f 0x1000695f 4   5    .text   ascii   \vM u
158  0x00005d98 0x10006998 4   5    .text   ascii   v0PQ
159  0x00005e00 0x10006a00 4   5    .text   ascii   v0PQ
160  0x00005e4e 0x10006a4e 6   7    .text   ascii   W8^.u:
161  0x00005ee9 0x10006ae9 4   5    .text   ascii   t\n;U
162  0x00005fb0 0x10006bb0 6   7    .text   ascii   W8^.u:
163  0x0000604d 0x10006c4d 4   5    .text   ascii   t\n;U
164  0x000061f4 0x10006df4 4   5    .text   ascii   Z([]
165  0x000062a6 0x10006ea6 6   7    .text   ascii   9^\ft\a2
166  0x0000631d 0x10006f1d 4   5    .text   ascii   8%tx
167  0x0000632c 0x10006f2c 5   6    .text   ascii   8*u\b@
168  0x00006364 0x10006f64 4   5    .text   ascii   kN(\f
169  0x000063b0 0x10006fb0 4   7    .text   utf8    KΉF\b blocks=Basic Latin,Greek and Coptic
170  0x000063bb 0x10006fbb 4   6    .text   utf8    ^[Ày blocks=Basic Latin,Latin-1 Supplement
171  0x00006471 0x10007071 4   7    .text   utf8    Ɖ]܍H blocks=Latin Extended-B,Basic Latin,Syriac
172  0x000065ad 0x100071ad 4   5    .text   ascii   t\f8]
173  0x000066d4 0x100072d4 4   5    .text   ascii   t\f8]
174  0x00006765 0x10007365 4   5    .text   ascii   PVWS
175  0x00006778 0x10007378 4   5    .text   ascii   PVWS
176  0x0000679f 0x1000739f 4   5    .text   ascii   }\f8S
177  0x0000686a 0x1000746a 7   9    .text   utf8    j@Y+ȋE\b blocks=Basic Latin,Latin Extended-B
178  0x0000696a 0x1000756a 5   6    .text   ascii   SVW8A
179  0x00006df9 0x100079f9 4   5    .text   ascii   st[;
180  0x00006f70 0x10007b70 4   6    .text   utf8    tW3ɋ blocks=Basic Latin,Latin Extended-B
181  0x00007330 0x10007f30 4   5    .text   ascii   stS;
182  0x00007677 0x10008277 4   6    .text   utf8    tn3Ʌ blocks=Basic Latin,Latin Extended-B
183  0x000079a2 0x100085a2 4   5    .text   ascii   stS;
184  0x00007b99 0x10008799 4   6    .text   utf8    tz3Ʌ blocks=Basic Latin,Latin Extended-B
185  0x00007c28 0x10008828 4   6    .text   utf8    j\n3҃ blocks=Basic Latin,Cyrillic
186  0x00007f1b 0x10008b1b 4   5    .text   ascii   st[;
187  0x000081fb 0x10008dfb 5   7    .text   utf8    j Y+ȉ blocks=Basic Latin,Latin Extended-B
188  0x0000823a 0x10008e3a 5   7    .text   utf8    j X+M
189  0x0000827e 0x10008e7e 6   7    .text   ascii   rr\tjrZ
190  0x000083df 0x10008fdf 4   5    .text   ascii   w9r0
191  0x00008424 0x10009024 5   7    .text   utf8    j Y+ʉ blocks=Basic Latin,IPA Extensions
192  0x00008465 0x10009065 5   7    .text   utf8    j Y+ȍ blocks=Basic Latin,Latin Extended-B
193  0x000084a9 0x100090a9 6   7    .text   ascii   rr\tjrZ
194  0x000086c7 0x100092c7 4   5    .text   ascii   PWRQ
195  0x0000871b 0x1000931b 9   11   .text   utf8    E\f3ɋU\bSV3 blocks=Basic Latin,Latin Extended-B
196  0x0000872a 0x1000932a 4   5    .text   ascii   r\b8H
197  0x00008804 0x10009404 4   5    .text   ascii   u\n_3
198  0x00008958 0x10009558 4   7    .text   utf8    +ЉMȋ blocks=Basic Latin,Cyrillic,Latin Extended-B
199  0x00008998 0x10009598 5   6    .text   ascii   u\v^_3
200  0x000089a3 0x100095a3 6   9    .text   utf8    ]Ë}ȋE\f blocks=Basic Latin,Latin-1 Supplement,Latin Extended-B
201  0x000089d3 0x100095d3 4   7    .text   utf8    +IEą blocks=Basic Latin,Latin Extended-A
202  0x00008aea 0x100096ea 5   8    .text   utf8    3\tu؉] blocks=Basic Latin,Arabic
203  0x00008b04 0x10009704 6   8    .text   utf8    wIPS3ɋ blocks=Basic Latin,Latin Extended-B
204  0x00008b7e 0x1000977e 4   7    .text   utf8    e؋ȋE blocks=Basic Latin,Arabic,Latin Extended-B
205  0x00008cc7 0x100098c7 6   9    .text   utf8    ËыJ\b;J blocks=Latin-1 Supplement,Cyrillic,Basic Latin
206  0x00008cdb 0x100098db 5   7    .text   utf8    J\bÍQ  blocks=Basic Latin,Latin-1 Supplement
207  0x00008d5f 0x1000995f 4   5    .text   ascii   \tt\r3
208  0x00008e1b 0x10009a1b 6   8    .text   utf8    _^[Ày. blocks=Basic Latin,Latin-1 Supplement
209  0x00008e2b 0x10009a2b 4   5    .text   ascii   +A\bj
210  0x00008f06 0x10009b06 4   5    .text   ascii   v0PQ
211  0x00008f5e 0x10009b5e 4   5    .text   ascii   F,R;
212  0x00008fc8 0x10009bc8 4   5    .text   ascii   ^_[]
213  0x00009070 0x10009c70 4   5    .text   ascii   E\b;A
214  0x00009078 0x10009c78 4   5    .text   ascii   E\f;A
215  0x000091a4 0x10009da4 4   5    .text   ascii   st=H
216  0x0000920b 0x10009e0b 4   5    .text   ascii   <\tw\b
217  0x00009240 0x10009e40 4   5    .text   ascii   SSj\n
218  0x0000925f 0x10009e5f 5   6    .text   ascii   ;N\bt\r
219  0x00009297 0x10009e97 5   7    .text   utf8    ]ËA\bV blocks=Basic Latin,Latin-1 Supplement
220  0x00009300 0x10009f00 5   7    .text   utf8    A\b^Íp blocks=Basic Latin,Latin-1 Supplement
221  0x00009339 0x10009f39 4   6    .text   utf8    A\b^À blocks=Basic Latin,Latin-1 Supplement
222  0x00009369 0x10009f69 4   6    .text   utf8    A\b^Ã blocks=Basic Latin,Latin-1 Supplement
223  0x00009379 0x10009f79 4   5    .text   ascii   zu;@
224  0x00009392 0x10009f92 5   7    .text   utf8    A\b^ÍP blocks=Basic Latin,Latin-1 Supplement
225  0x000093b5 0x10009fb5 4   6    .text   utf8    Q\b^Ë blocks=Basic Latin,Latin-1 Supplement
226  0x000093ce 0x10009fce 4   5    .text   ascii   \fPt6
227  0x00009413 0x1000a013 4   5    .text   ascii   <wu\b
228  0x0000941e 0x1000a01e 4   5    .text   ascii   \b<Ct
229  0x0000946d 0x1000a06d 4   5    .text   ascii   Wj\bY
230  0x0000948d 0x1000a08d 5   6    .text   ascii   8]u\b@
231  0x0000949d 0x1000a09d 5   6    .text   ascii   ?]tfS
232  0x000094ad 0x1000a0ad 4   5    .text   ascii   -u=;
233  0x00009642 0x1000a242 4   5    .text   ascii   t\f9q
234  0x0000970d 0x1000a30d 4   5    .text   ascii   \fPt\v
235  0x0000971c 0x1000a31c 4   5    .text   ascii   j?Xf
236  0x000097ff 0x1000a3ff 5   7    .text   utf8    ̋L$\fW blocks=Combining Diacritical Marks,Basic Latin
237  0x000098a0 0x1000a4a0 5   7    .text   utf8    D$\b_É blocks=Basic Latin,Latin-1 Supplement
238  0x00009905 0x1000a505 5   7    .text   utf8    t\f3\t\a
239  0x00009920 0x1000a520 4   6    .text   utf8    [^_Ë blocks=Basic Latin,Latin-1 Supplement
240  0x00009955 0x1000a555 5   8    .text   utf8    ^]Ëր: blocks=Basic Latin,Latin-1 Supplement,Armenian
241  0x000099d4 0x1000a5d4 6   7    .text   ascii   u(9E\bu
242  0x000099f0 0x1000a5f0 4   6    .text   utf8    ]Ã}\f blocks=Basic Latin,Latin-1 Supplement
243  0x00009a55 0x1000a655 4   5    .text   ascii   u\rSW
244  0x00009ab2 0x1000a6b2 4   5    .text   ascii   j\nQQ
245  0x00009b5d 0x1000a75d 4   5    .text   ascii   j\fhX
246  0x00009bcc 0x1000a7cc 4   5    .text   ascii   E\fSV
247  0x00009bd1 0x1000a7d1 4   6    .text   utf8    u\b+ƃ blocks=Basic Latin,Latin Extended-B
248  0x00009bde 0x1000a7de 4   5    .text   ascii   9u\f\e
249  0x00009c44 0x1000a844 4   5    .text   ascii   ;u\fu
250  0x00009c65 0x1000a865 4   5    .text   ascii   9E\bt
251  0x00009c77 0x1000a877 4   6    .text   utf8    YY]Ë blocks=Basic Latin,Latin-1 Supplement
252  0x00009caf 0x1000a8af 6   7    .text   ascii   }\b99t\t
253  0x00009cd3 0x1000a8d3 7   9    .text   utf8    u\v3\tY\b@
254  0x00009d1b 0x1000a91b 4   5    .text   ascii   wOtD
255  0x00009df6 0x1000a9f6 5   6    .text   ascii   }\bcsm
256  0x00009e01 0x1000aa01 4   5    .text   ascii   j\fhx
257  0x00009e62 0x1000aa62 4   5    .text   ascii   j Y+
258  0x00009e6b 0x1000aa6b 4   6    .text   utf8    3Ë\r| blocks=Basic Latin,Latin-1 Supplement
259  0x00009eba 0x1000aaba 5   6    .text   ascii   YYhP1
260  0x00009f7a 0x1000ab7a 4   6    .text   utf8    A8PE
261  0x00009f8c 0x1000ab8c 4   6    .text   utf8    uۃxt blocks=Basic Latin,Arabic
262  0x00009fb7 0x1000abb7 4   5    .text   ascii   PhdG
263  0x00009fc7 0x1000abc7 6   7    .text   ascii   t#Vh|G
264  0x0000a03a 0x1000ac3a 4   6    .text   utf8    \f]áx blocks=Basic Latin,Latin-1 Supplement
265  0x0000a0a1 0x1000aca1 5   6    .text   ascii   QQSVW
266  0x0000a0a7 0x1000aca7 4   6    .text   utf8    }\b3ҋ blocks=Basic Latin,Cyrillic
267  0x0000a0f1 0x1000acf1 4   6    .text   utf8    +ʀ?= blocks=Basic Latin,IPA Extensions
268  0x0000a162 0x1000ad62 5   6    .text   ascii   PPPPP
269  0x0000a197 0x1000ad97 5   7    .text   utf8    Y_^]Ë blocks=Basic Latin,Latin-1 Supplement
270  0x0000a34d 0x1000af4d 7   9    .text   utf8    j Y+ȋE\b blocks=Basic Latin,Latin Extended-B
271  0x0000a3bd 0x1000afbd 4   5    .text   ascii   j Y+
272  0x0000a416 0x1000b016 7   8    .text   ascii   u\vj Y;E
273  0x0000a448 0x1000b048 4   5    .text   ascii   j Y+
274  0x0000a46a 0x1000b06a 4   5    .text   ascii   P\b_3
275  0x0000a4ae 0x1000b0ae 5   7    .text   utf8    3؋v\b3 blocks=Basic Latin,Arabic
276  0x0000a4dc 0x1000b0dc 4   5    .text   ascii   j _;
277  0x0000a53e 0x1000b13e 4   5    .text   ascii   j Y+
278  0x0000a5d2 0x1000b1d2 4   6    .text   utf8    YY]Ë blocks=Basic Latin,Latin-1 Supplement
279  0x0000a607 0x1000b207 4   5    .text   ascii   ;F\bu
280  0x0000a614 0x1000b214 4   5    .text   ascii   j Y+
281  0x0000a8ac 0x1000b4ac 5   6    .text   ascii   ;E\fr4
282  0x0000ab2a 0x1000b72a 5   6    .text   ascii   PPPPP
283  0x0000ab8c 0x1000b78c 5   7    .text   utf8    j\rX]Í blocks=Basic Latin,Latin-1 Supplement
284  0x0000ad27 0x1000b927 4   6    .text   utf8    \b\vЀ} blocks=Basic Latin,Cyrillic
285  0x0000ada1 0x1000b9a1 4   5    .text   ascii   \at'\n
286  0x0000ade1 0x1000b9e1 4   5    .text   ascii   j\bh 
287  0x0000ae31 0x1000ba31 4   5    .text   ascii   j\bh@
288  0x0000ae92 0x1000ba92 4   5    .text   ascii   j\bh`
289  0x0000b120 0x1000bd20 4   5    .text   ascii   FLY;
290  0x0000b15b 0x1000bd5b 4   5    .text   ascii   t!VP
291  0x0000b19f 0x1000bd9f 4   5    .text   ascii   uIhd
292  0x0000b226 0x1000be26 4   5    .text   ascii   uQhd
293  0x0000b40e 0x1000c00e 4   6    .text   utf8    \v3\b]
294  0x0000b4cd 0x1000c0cd 6   8    .text   utf8    YY]ËM\b blocks=Basic Latin,Latin-1 Supplement
295  0x0000b55a 0x1000c15a 4   5    .text   ascii   ~';_
296  0x0000b581 0x1000c181 4   5    .text   ascii   u\v;_
297  0x0000b5a4 0x1000c1a4 5   6    .text   ascii   GWVj\t
298  0x0000b7d4 0x1000c3d4 4   5    .text   ascii   \bu\vQ
299  0x0000b81b 0x1000c41b 4   5    .text   ascii   SVW3
300  0x0000b8e2 0x1000c4e2 4   6    .text   utf8    Y3ۈ] blocks=Basic Latin,Arabic
301  0x0000b9f7 0x1000c5f7 5   6    .text   ascii   E\bSVW
302  0x0000ba88 0x1000c688 5   7    .text   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
303  0x0000bad3 0x1000c6d3 6   7    .text   ascii   Wu\rVVS
304  0x0000bb03 0x1000c703 5   7    .text   utf8    ^[_]Ë blocks=Basic Latin,Latin-1 Supplement
305  0x0000bcd5 0x1000c8d5 4   5    .text   ascii   Vh$Y
306  0x0000bd5d 0x1000c95d 4   5    .text   ascii   Vh<Y
307  0x0000bf37 0x1000cb37 5   6    .text   ascii   \fPj\fh
308  0x0000bf73 0x1000cb73 4   5    .text   ascii   PQh\b
309  0x0000bfdb 0x1000cbdb 4   6    .text   utf8    ]á\Y blocks=Basic Latin,Latin-1 Supplement
310  0x0000bfe2 0x1000cbe2 4   6    .text   utf8    ]áXY blocks=Basic Latin,Latin-1 Supplement
311  0x0000bfe9 0x1000cbe9 4   6    .text   utf8    ]áTY blocks=Basic Latin,Latin-1 Supplement
312  0x0000bff0 0x1000cbf0 4   6    .text   utf8    ]áPY blocks=Basic Latin,Latin-1 Supplement
313  0x0000c073 0x1000cc73 5   6    .text   ascii   ]\bVWh
314  0x0000c08b 0x1000cc8b 4   6    .text   utf8    3\t{\b
315  0x0000c0cc 0x1000cccc 5   7    .text   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
316  0x0000c28a 0x1000ce8a 4   5    .text   ascii   IH;A
317  0x0000c294 0x1000ce94 6   7    .text   ascii   SSVWh 
318  0x0000c2ea 0x1000ceea 4   6    .text   utf8    ]À}\f blocks=Basic Latin,Latin-1 Supplement
319  0x0000c3aa 0x1000cfaa 5   6    .text   ascii   9wLt\f
320  0x0000c530 0x1000d130 6   8    .text   utf8    ~\b3\r~\f
321  0x0000c64a 0x1000d24a 4   5    .text   ascii   9u\fr
322  0x0000c678 0x1000d278 5   6    .text   ascii   \f9u\fs
323  0x0000c693 0x1000d293 5   7    .text   utf8    X_^]Ë blocks=Basic Latin,Latin-1 Supplement
324  0x0000c69e 0x1000d29e 4   5    .text   ascii   U\bW3
325  0x0000c6a3 0x1000d2a3 6   7    .text   ascii   f9:t!V
326  0x0000c6c3 0x1000d2c3 4   5    .text   ascii   f9:u
327  0x0000c6d4 0x1000d2d4 4   5    .text   ascii   QSVW
328  0x0000c6ec 0x1000d2ec 4   5    .text   ascii   YWWW
329  0x0000c6f7 0x1000d2f7 4   5    .text   ascii   SVWW
330  0x0000c71c 0x1000d31c 5   6    .text   ascii   WSVPP
331  0x0000c810 0x1000d410 6   7    .text   ascii   }\b;}\fu
332  0x0000c835 0x1000d435 5   6    .text   ascii   \b;u\fu
333  0x0000c83b 0x1000d43b 4   5    .text   ascii   ;u\fu
334  0x0000c893 0x1000d493 7   8    .text   ascii   u\f9u\bt#
335  0x0000c8b7 0x1000d4b7 4   5    .text   ascii   ;E\bu
336  0x0000c8ce 0x1000d4ce 4   5    .text   ascii   j\fh 
337  0x0000c997 0x1000d597 4   5    .text   ascii   k\rXG
338  0x0000c9a8 0x1000d5a8 4   5    .text   ascii   U\b9P
339  0x0000ca2f 0x1000d62f 6   7    .text   ascii   u\bj\b_;
