[Strings]
nth   paddr      vaddr      len  size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000f0 0x000000f0 5    6            ascii   Richz
2     0x00000200 0x00000200 5    6            ascii   .text
3     0x00000227 0x00000227 7    8            ascii   `.rdata
4     0x0000024f 0x0000024f 6    7            ascii   @.data
5     0x00000278 0x00000278 5    6            ascii   .rsrc
6     0x0000029f 0x0000029f 7    8            ascii   @.reloc
7     0x00000485 0x00401085 4    5    .text   ascii   h@rK
8     0x000004af 0x004010af 4    5    .text   ascii   hPrK
9     0x000004e0 0x004010e0 4    5    .text   ascii   h sK
10    0x00000540 0x00401140 4    5    .text   ascii   h@sK
11    0x00000620 0x00401220 4    5    .text   ascii   h`tK
12    0x0000065f 0x0040125f 4    5    .text   ascii   =TpN
13    0x00000673 0x00401273 4    5    .text   ascii   \rTpN
14    0x0000067f 0x0040127f 4    5    .text   ascii   =XpN
15    0x0000068b 0x0040128b 5    6    .text   ascii   _hPuK
16    0x000006c5 0x004012c5 4    5    .text   ascii   h:YK
17    0x000006fd 0x004012fd 4    5    .text   ascii   h0vK
18    0x000007f0 0x004013f0 4    6    .text   utf8    Y_^ù blocks=Basic Latin,Latin-1 Supplement
19    0x00000820 0x00401420 4    5    .text   ascii   h$xK
20    0x00000840 0x00401440 4    5    .text   ascii   h.xK
21    0x0000085f 0x0040145f 4    5    .text   ascii   h8xK
22    0x00000891 0x00401491 4    5    .text   ascii   hBxK
23    0x00000938 0x00401538 4    5    .text   ascii   hLxK
24    0x00000970 0x00401570 4    5    .text   ascii   hVxK
25    0x0000097a 0x0040157a 5    7    .text   utf8    Y_^ù! blocks=Basic Latin,Latin-1 Supplement
26    0x00000992 0x00401592 4    5    .text   ascii   h`xK
27    0x0000099e 0x0040159e 4    5    .text   ascii   hjxK
28    0x000009b4 0x004015b4 4    5    .text   ascii   htxK
29    0x000009c0 0x004015c0 4    5    .text   ascii   h~xK
30    0x00000aba 0x004016ba 4    5    .text   ascii   [_^]
31    0x00000c7b 0x0040187b 5    6    .text   ascii   t\vj\fV
32    0x00000d76 0x00401976 5    6    .text   ascii   t\vj\fV
33    0x00000f7c 0x00401b7c 4    5    .text   ascii   t%PV
34    0x00000fb0 0x00401bb0 4    5    .text   ascii   h`]N
35    0x00001290 0x00401e90 5    6    .text   ascii   t\vj\bV
36    0x0000146d 0x0040206d 5    6    .text   ascii   t\vj\bV
37    0x000014c5 0x004020c5 4    5    .text   ascii   t@;M
38    0x00001675 0x00402275 4    5    .text   ascii   ]\bVW
39    0x0000168a 0x0040228a 4    5    .text   ascii   A\bPS
40    0x00001751 0x00402351 4    5    .text   ascii   vGW3
41    0x0000183a 0x0040243a 5    6    .text   ascii   t\vj4V
42    0x0000190d 0x0040250d 6    9    .text   utf8    t\vj\bV臟 blocks=Basic Latin,CJK Unified Ideographs
43    0x00001b6f 0x0040276f 6    7    .text   ascii   }\bPRVW
44    0x00001f5d 0x00402b5d 5    6    .text   ascii   t\vjDV
45    0x00001ff4 0x00402bf4 5    6    .text   ascii   ;E\fu\a
46    0x0000212a 0x00402d2a 5    8    .text   utf8    Cu\tEЍ blocks=Basic Latin,Cyrillic
47    0x00002298 0x00402e98 4    5    .text   ascii   w\RQ
48    0x000023e9 0x00402fe9 5    8    .text   utf8    u؉uԍM blocks=Basic Latin,Arabic,Cyrillic Supplement
49    0x0000245d 0x0040305d 4    5    .text   ascii   w=RQ
50    0x00002590 0x00403190 4    5    .text   ascii   PQVW
51    0x0000261a 0x0040321a 5    6    .text   ascii   t\vj\bV
52    0x00002650 0x00403250 4    5    .text   ascii   PQVW
53    0x00002733 0x00403333 4    5    .text   ascii   \bSVW
54    0x000027aa 0x004033aa 4    5    .text   ascii   j\rh@
55    0x00002881 0x00403481 4    5    .text   ascii   Y_^[
56    0x000029a3 0x004035a3 4    5    .text   ascii   $SVW
57    0x00002a43 0x00403643 4    5    .text   ascii   wLRQ
58    0x00002a87 0x00403687 4    5    .text   ascii   Y_^[
59    0x00002afe 0x004036fe 5    6    .text   ascii   L$\fPV
60    0x00002bd5 0x004037d5 5    6    .text   ascii   w0_^Y
61    0x00002d10 0x00403910 4    5    .text   ascii   PQVW
62    0x00002db0 0x004039b0 4    5    .text   ascii   PQVW
63    0x00002e68 0x00403a68 5    6    .text   ascii   t\vj8V
64    0x00002efc 0x00403afc 4    6    .text   utf8    uЋM\b blocks=Basic Latin,Cyrillic
65    0x00002fba 0x00403bba 4    5    .text   ascii   \t\ff
66    0x00003055 0x00403c55 4    6    .text   utf8    ]ÍL$ blocks=Basic Latin,Latin-1 Supplement
67    0x00003085 0x00403c85 4    5    .text   ascii   \fSVW
68    0x000032ec 0x00403eec 4    5    .text   ascii   Y_^[
69    0x00003309 0x00403f09 4    5    .text   ascii   \bSVW
70    0x00003375 0x00403f75 4    5    .text   ascii   s\f_^
71    0x0000343d 0x0040403d 4    5    .text   ascii   uo8U
72    0x000034de 0x004040de 4    5    .text   ascii   SVWP
73    0x00003552 0x00404152 4    5    .text   ascii   ::t\a
74    0x00003587 0x00404187 4    5    .text   ascii   9.t\t
75    0x0000360d 0x0040420d 4    5    .text   ascii   Y_^[
76    0x00003800 0x00404400 5    8    .text   utf8    w=RQ蕀 blocks=Basic Latin,CJK Unified Ideographs
77    0x0000387e 0x0040447e 4    5    .text   ascii   SVWP
78    0x00003aac 0x004046ac 4    5    .text   ascii   w?RQ
79    0x00003ad6 0x004046d6 4    5    .text   ascii   Y_^[
80    0x00003b0f 0x0040470f 5    6    .text   ascii   t\vj\V
81    0x00003ca0 0x004048a0 4    5    .text   ascii   PQVW
82    0x00003f0e 0x00404b0e 6    8    .text   utf8    3ĉD$(V blocks=Basic Latin,Latin Extended-A
83    0x0000457f 0x0040517f 5    6    .text   ascii   t\vj(V
84    0x00004659 0x00405259 5    6    .text   ascii   t\vj(V
85    0x00004cc3 0x004058c3 4    5    .text   ascii   wcRQ
