[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000be 0x000000be 6    7            ascii   R(Rich
2    0x000001d0 0x000001d0 6    7            ascii   .reloc
3    0x000001f8 0x000001f8 4    5            ascii   code
4    0x0000021f 0x0000021f 5    6            ascii   `data
5    0x00000248 0x00000248 5    6            ascii   const
6    0x00000270 0x00000270 5    6            ascii   .rsrc
7    0x00000297 0x00000297 7    8            ascii   @.idata
8    0x00000408 0x00401008 18   19   .reloc  ascii   "0*0D0J0R0b0h0p0x0
9    0x00000429 0x00401029 17   18   .reloc  ascii   131@1E1U1Z1b1w1}1
10   0x0000044b 0x0040104b 9    10   .reloc  ascii   242Q2m2r2
11   0x00000461 0x00401061 11   12   .reloc  ascii   3-3J3P3X3~3
12   0x00000477 0x00401077 11   12   .reloc  ascii   3\t4C4e4p4v4
13   0x0000048f 0x0040108f 15   16   .reloc  ascii   4\e5(50585B5b5m5
14   0x000004ab 0x004010ab 11   12   .reloc  ascii   5\r6,6I6`6r6
15   0x000004c1 0x004010c1 9    10   .reloc  ascii   7\e7@7I7R7
16   0x000004d5 0x004010d5 9    10   .reloc  ascii   8;8B8P8p8
17   0x000004ed 0x004010ed 11   12   .reloc  ascii   9\e9=9E9M9b9
18   0x00000503 0x00401103 11   12   .reloc  ascii   :&:6:<:S:a:
19   0x0000051b 0x0040111b 9    10   .reloc  ascii   :O;];u;~;
20   0x00000537 0x00401137 9    10   .reloc  ascii   <I<P<e<m<
21   0x00000551 0x00401151 11   12   .reloc  ascii   =,=R=W=a=m=
22   0x0000057f 0x0040117f 9    10   .reloc  ascii   ?#?J?Q?e?
23   0x0000059d 0x0040119d 9    10   .reloc  ascii   0(0Z0n0t0
24   0x000005a7 0x004011a7 11   12   .reloc  ascii   1@1F1_1d1r1
25   0x000005b9 0x004011b9 5    6    .reloc  ascii   1i2t2
26   0x000005c7 0x004011c7 7    8    .reloc  ascii   3K3^3m3
27   0x000005d7 0x004011d7 11   12   .reloc  ascii   4#4H4Q4h4n4
28   0x000005f5 0x004011f5 7    8    .reloc  ascii   5'5[5}5
29   0x00000615 0x00401215 9    10   .reloc  ascii   6)7/7K7g7
30   0x0000062b 0x0040122b 5    6    .reloc  ascii   7f8l8
31   0x0000063b 0x0040123b 13   14   .reloc  ascii   9'9;9@9K9n9s9
32   0x00000659 0x00401259 13   14   .reloc  ascii   :%:+:4:<:Q:W:
33   0x0000066b 0x0040126b 11   12   .reloc  ascii   :\r;5;;;c;m;
34   0x00000687 0x00401287 9    10   .reloc  ascii   <$<@<R<w<
35   0x000006a9 0x004012a9 9    10   .reloc  ascii   =F=M=e=m=
36   0x000006c3 0x004012c3 9    10   .reloc  ascii   >'>L>R>Z>
37   0x000006d7 0x004012d7 15   16   .reloc  ascii   >0?;?A?\?b?i?q?
38   0x000006f9 0x004012f9 13   14   .reloc  ascii   0$0*020U0b0f0
39   0x00000707 0x00401307 13   14   .reloc  ascii   051D1S1m1r1z1
40   0x00000717 0x00401317 9    10   .reloc  ascii   1H2P2_2d2
41   0x0000072d 0x0040132d 5    6    .reloc  ascii   3B3H3
42   0x0000073d 0x0040133d 13   14   .reloc  ascii   33494F4U4n4v4
43   0x00000757 0x00401357 9    10   .reloc  ascii   4K5X5_5u5
44   0x0000076d 0x0040136d 11   12   .reloc  ascii   5&646:6_6e6
45   0x00000781 0x00401381 11   12   .reloc  ascii   6\e7=7\7a7n7
46   0x00000791 0x00401391 9    10   .reloc  ascii   7*898J8P8
47   0x000007a1 0x004013a1 9    10   .reloc  ascii   949:9]9}9
48   0x000007b5 0x004013b5 9    10   .reloc  ascii   :,:5:A:N:
49   0x000007c7 0x004013c7 15   16   .reloc  ascii   ;1;7;P;V;k;p;z;
50   0x000007df 0x004013df 9    10   .reloc  ascii   ;(<><T<j<
51   0x000007f5 0x004013f5 13   14   .reloc  ascii   <\v=;=]=c=w=}=
52   0x0000080b 0x0040140b 13   14   .reloc  ascii   =\a>\r>&>7>X>_>
53   0x00000821 0x00401421 11   12   .reloc  ascii   ?0?S?b?q?z?
54   0x00000841 0x00401441 9    10   .reloc  ascii   0:0A0V0|0
55   0x0000085d 0x0040145d 7    8    .reloc  ascii   141f1p1
56   0x00000871 0x00401471 7    8    .reloc  ascii   2A2G2s2
57   0x0000088b 0x0040148b 9    10   .reloc  ascii   4D5J5k5u5
58   0x000008ab 0x004014ab 9    10   .reloc  ascii   7R7Y7l7u7
59   0x000008c1 0x004014c1 27   28   .reloc  ascii   8#828J8d8j8\a9&9-9C9H9c9j9y9
60   0x000008e7 0x004014e7 17   18   .reloc  ascii   9\f:':-:2:::I:t:z:
61   0x00000909 0x00401509 11   12   .reloc  ascii   ;.;;;I;`;l;
62   0x0000092d 0x0040152d 11   12   .reloc  ascii   ="=-=F=U=t=
63   0x00000951 0x00401551 13   14   .reloc  ascii   ?$?)?D?N?p?w?
64   0x00000977 0x00401577 9    10   .reloc  ascii   0:0E0X0f0
65   0x0000098f 0x0040158f 7    8    .reloc  ascii   1/1p1u1
66   0x0000099f 0x0040159f 9    10   .reloc  ascii   1?2i2o2x2
67   0x000009b9 0x004015b9 9    10   .reloc  ascii   3'3A3c3z3
68   0x000009d1 0x004015d1 9    10   .reloc  ascii   4(4.4L4o4
69   0x000009eb 0x004015eb 5    6    .reloc  ascii   5K5T5
70   0x00000a29 0x00401629 13   14   .reloc  ascii   81878e8j8p8y8
71   0x00000a3f 0x0040163f 13   14   .reloc  ascii   8\n9(9`9e9k9{9
72   0x00000a61 0x00401661 9    10   .reloc  ascii   :7:L:`:f:
73   0x00000a73 0x00401673 9    10   .reloc  ascii   :\n;<;U;^;
74   0x00000a81 0x00401681 11   12   .reloc  ascii   <?<E<\<q<w<
75   0x00000aa3 0x004016a3 9    10   .reloc  ascii   =)>C>`>g>
76   0x00000acf 0x004016cf 15   16   .reloc  ascii   0\v0$040=0^0o0{0
