[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000c8 0x000000c8 5   6            ascii   Rich:
2    0x000001e0 0x000001e0 5   6            ascii   .text
3    0x00000207 0x00000207 7   8            ascii   `.rdata
4    0x0000022f 0x0000022f 6   7            ascii   @.data
5    0x00000258 0x00000258 6   7            ascii   .reloc
207  0x00005bf4 0x02845bf4 7   16   .text   utf16le jjj灨葐樂樀 blocks=Basic Latin,CJK Unified Ideographs
208  0x00005c8e 0x02845c8e 4   5    .text   ascii   STFU
209  0x00005d68 0x02845d68 6   7    .text   ascii   t\t+\rpz
210  0x00005d78 0x02845d78 6   7    .text   ascii   t\t+\rpz
211  0x00005d87 0x02845d87 6   7    .text   ascii   t\b+\rpz
212  0x00005d96 0x02845d96 6   7    .text   ascii   t\t+\rpz
213  0x00005da6 0x02845da6 6   7    .text   ascii   t\t+\rpz
214  0x00005db6 0x02845db6 6   7    .text   ascii   t\t+\rpz
215  0x00005dc6 0x02845dc6 6   7    .text   ascii   t\t+\rpz
216  0x00005dd6 0x02845dd6 6   7    .text   ascii   t\t+\rpz
217  0x00005de6 0x02845de6 6   7    .text   ascii   t\t+\rpz
218  0x00005df6 0x02845df6 6   7    .text   ascii   t\t+\rpz
219  0x00005e50 0x02845e50 11  13   .text   utf8    N,3ۍPL9^(v^ blocks=Basic Latin,Arabic
220  0x00005e61 0x02845e61 5   6    .text   ascii   9+=pz
221  0x00005e6d 0x02845e6d 4   5    .text   ascii   +=pz
222  0x00005e77 0x02845e77 6   7    .text   ascii   y\b+=pz
223  0x00005e83 0x02845e83 6   7    .text   ascii   y\f+=pz
224  0x00005e93 0x02845e93 6   7    .text   ascii   t\t+=pz
225  0x00005ea3 0x02845ea3 6   7    .text   ascii   t\t+=pz
226  0x00005eb5 0x02845eb5 4   5    .text   ascii   ;^(r
227  0x00005ec4 0x02845ec4 5   6    .text   ascii   9~0v/
228  0x00005ef2 0x02845ef2 8   10   .text   utf8    \f;~0r؋H< blocks=Basic Latin,Arabic
229  0x00005f02 0x02845f02 5   6    .text   ascii   9^8v;
230  0x00005f11 0x02845f11 5   6    .text   ascii   :+=pz
231  0x00005f1d 0x02845f1d 4   5    .text   ascii   +=pz
232  0x00005f2b 0x02845f2b 6   7    .text   ascii   t\t+=pz
233  0x00005f3c 0x02845f3c 5   7    .text   utf8    \f;^8r
234  0x00005f4c 0x02845f4c 5   6    .text   ascii   9^@v2
235  0x00005f52 0x02845f52 5   6    .text   ascii   :+=pz
236  0x00005f5e 0x02845f5e 4   5    .text   ascii   +=pz
237  0x00005f6c 0x02845f6c 6   7    .text   ascii   t\t+=pz
238  0x00005f7d 0x02845f7d 5   7    .text   utf8    \f;^@r
239  0x00006084 0x02846084 4   5    .text   ascii   U\bS3
240  0x00006093 0x02846093 4   5    .text   ascii   tu9]
241  0x000060a8 0x028460a8 5   6    .text   ascii   8H\ft\v
242  0x000060fe 0x028460fe 4   5    .text   ascii   J\b[]
243  0x00006131 0x02846131 6   7    .text   ascii   \n8H\ft\f
244  0x0000614f 0x0284614f 7   9    .text   utf8    ^]Ë@\b^] blocks=Basic Latin,Latin-1 Supplement
245  0x00006347 0x02846347 4   6    .text   utf8    ]ËE\b blocks=Basic Latin,Latin-1 Supplement
246  0x00006377 0x02846377 4   6    .text   utf8    ]ËM\b blocks=Basic Latin,Latin-1 Supplement
247  0x00006394 0x02846394 4   5    .text   ascii   E\fVW
248  0x000063c1 0x028463c1 7   8    .text   ascii   M\bRVWPQ
249  0x000063d0 0x028463d0 4   5    .text   ascii   uXWV
250  0x00006422 0x02846422 4   5    .text   ascii   ;E\fv
251  0x00006436 0x02846436 7   8    .text   ascii   E\bQVWRP
252  0x00006454 0x02846454 4   6    .text   utf8    M\fI3
253  0x00006471 0x02846471 4   6    .text   utf8    ]ËE\b blocks=Basic Latin,Latin-1 Supplement
254  0x00006478 0x02846478 4   6    .text   utf8    ]ËM\b blocks=Basic Latin,Latin-1 Supplement
255  0x000064e1 0x028464e1 5   7    .text   utf8    \n]ËM\b blocks=Basic Latin,Latin-1 Supplement
256  0x000064ec 0x028464ec 4   6    .text   utf8    ]ËE\b blocks=Basic Latin,Latin-1 Supplement
257  0x00006534 0x02846534 4   6    .text   utf8    M\fI3
258  0x00006551 0x02846551 5   7    .text   utf8    @]ËE\b blocks=Basic Latin,Latin-1 Supplement
259  0x00006559 0x02846559 5   7    .text   utf8    D]ËE\b blocks=Basic Latin,Latin-1 Supplement
260  0x00006561 0x02846561 5   7    .text   utf8    P]ËE\b blocks=Basic Latin,Latin-1 Supplement
261  0x00006569 0x02846569 5   7    .text   utf8    ^]ËE\b blocks=Basic Latin,Latin-1 Supplement
262  0x00006571 0x02846571 5   7    .text   utf8    h]ËE\b blocks=Basic Latin,Latin-1 Supplement
263  0x000065c4 0x028465c4 4   6    .text   utf8    M\fI3
264  0x000065e0 0x028465e0 6   8    .text   utf8    B<]ËE\b blocks=Basic Latin,Latin-1 Supplement
265  0x000065e8 0x028465e8 6   8    .text   utf8    @<]ËM\b blocks=Basic Latin,Latin-1 Supplement
266  0x000065f0 0x028465f0 6   8    .text   utf8    A<]ËM\b blocks=Basic Latin,Latin-1 Supplement
267  0x00006655 0x02846655 4   5    .text   ascii   u$WP
268  0x00006670 0x02846670 5   6    .text   ascii   U\bPQR
269  0x00006717 0x02846717 5   6    .text   ascii   E\bQRP
270  0x0000674e 0x0284674e 5   6    .text   ascii   E$_^[
271  0x0000677b 0x0284677b 4   5    .text   ascii   tpVW
272  0x000067bc 0x028467bc 4   5    .text   ascii   uTVW
273  0x00006807 0x02846807 5   6    .text   ascii   E$_^[
274  0x0000681f 0x0284681f 4   5    .text   ascii   E$^[
275  0x00006839 0x02846839 5   6    .text   ascii   E$_^[
276  0x000068b2 0x028468b2 4   5    .text   ascii   j&hx
277  0x000068e5 0x028468e5 5   6    .text   ascii   }\bj.W
278  0x00006923 0x02846923 4   5    .text   ascii   E\fPh
279  0x00006945 0x02846945 4   5    .text   ascii   u\bW3
280  0x000069b2 0x028469b2 4   5    .text   ascii   t}hP
281  0x00006a77 0x02846a77 5   6    .text   ascii   t\t9E\b
282  0x00006b9e 0x02846b9e 4   5    .text   ascii   w\n_^
283  0x00006bae 0x02846bae 5   6    .text   ascii   }\fVWh
284  0x00006be5 0x02846be5 4   5    .text   ascii   QVWh
285  0x00006c7a 0x02846c7a 4   5    .text   ascii   u5h\b
286  0x00006cb3 0x02846cb3 4   5    .text   ascii   95hV
287  0x00006d0a 0x02846d0a 4   5    .text   ascii   u5h\b
288  0x00006d93 0x02846d93 4   5    .text   ascii   QVht
289  0x00006e25 0x02846e25 4   5    .text   ascii   \bSVW
290  0x00006e5b 0x02846e5b 5   6    .text   ascii   8POST
291  0x00006e7d 0x02846e7d 6   9    .text   utf8    M\fWQV蹵 blocks=Basic Latin,CJK Unified Ideographs
292  0x00006ea4 0x02846ea4 4   5    .text   ascii   tWWV
293  0x00006ed0 0x02846ed0 5   6    .text   ascii   U\bPSR
294  0x00006ef0 0x02846ef0 4   5    .text   ascii   PQWj
295  0x00006f55 0x02846f55 5   6    .text   ascii   E\bWRP
296  0x00006f62 0x02846f62 4   5    .text   ascii   \f_^[
297  0x000070e3 0x028470e3 5   6    .text   ascii   RPQVW
298  0x00007233 0x02847233 5   6    .text   ascii   RPQVW
299  0x0000725a 0x0284725a 4   5    .text   ascii   ]\bVW
300  0x0000728e 0x0284728e 6   9    .text   utf8    M\fWQV許 blocks=Basic Latin,CJK Unified Ideographs
301  0x000072c1 0x028472c1 5   6    .text   ascii   WVRPS
302  0x000072d6 0x028472d6 4   5    .text   ascii   u h(
303  0x00007316 0x02847316 6   7    .text   ascii   U\fQWRS
304  0x00007339 0x02847339 4   5    .text   ascii   SVWh
305  0x000073e9 0x028473e9 4   5    .text   ascii   SVW3
306  0x0000747e 0x0284747e 5   7    .text   utf8    \rU\bRP
307  0x0000749a 0x0284749a 4   5    .text   ascii   t\f_^
308  0x00007521 0x02847521 4   5    .text   ascii   u\fW3
309  0x00007575 0x02847575 4   5    .text   ascii   95PW
310  0x000075ad 0x028475ad 4   5    .text   ascii   ;5PW
311  0x000075b3 0x028475b3 5   7    .text   utf8    ~͋]\bS blocks=Basic Latin,Combining Diacritical Marks
312  0x00007636 0x02847636 4   5    .text   ascii   u\fW3
313  0x0000768a 0x0284768a 4   5    .text   ascii   95PW
314  0x000076c2 0x028476c2 4   5    .text   ascii   ;5PW
315  0x000076c8 0x028476c8 6   8    .text   utf8    ~͋]\bSW blocks=Basic Latin,Combining Diacritical Marks
316  0x00007724 0x02847724 5   6    .text   ascii   M\bQh4
317  0x000077f7 0x028477f7 7   8    .text   ascii   M\bVWQh4
318  0x00007844 0x02847844 6   9    .text   utf8    t"j V蒬 blocks=Basic Latin,CJK Unified Ideographs
319  0x00007879 0x02847879 4   5    .text   ascii   SVWh
320  0x000078f1 0x028478f1 12  13   .text   ascii   =USERt\v=PASS
321  0x00007967 0x02847967 6   7    .text   ascii   :Uu#Vh
322  0x00007992 0x02847992 4   5    .text   ascii   8Pu.
323  0x000079e3 0x028479e3 4   5    .text   ascii   <Pu\f
324  0x000079fa 0x028479fa 6   7    .text   ascii   =FEATt
325  0x00007a01 0x02847a01 14  15   .text   ascii   =TYPEt\a=PASVu\f
326  0x00007a1b 0x02847a1b 14  15   .text   ascii   =STATt\a=LISTu\f
327  0x00007b35 0x02847b35 4   5    .text   ascii   uuhh
328  0x00007b47 0x02847b47 5   6    .text   ascii   ucWVh
329  0x00007be3 0x02847be3 4   7    .text   utf8    t\tP赨 blocks=Basic Latin,CJK Unified Ideographs
330  0x00007c2d 0x02847c2d 4   5    .text   ascii   E\bf;
331  0x00007c32 0x02847c32 5   6    .text   ascii   u\ah\f\e
332  0x00007c75 0x02847c75 4   5    .text   ascii   95\fd
333  0x00007d39 0x02847d39 4   5    .text   ascii   RPQh
334  0x00007dbc 0x02847dbc 4   5    .text   ascii   PQRh
335  0x00007de4 0x02847de4 4   5    .text   ascii   QRPh
336  0x00007dff 0x02847dff 4   7    .text   utf8    t\tP赐 blocks=Basic Latin,CJK Unified Ideographs
337  0x00007e0f 0x02847e0f 4   7    .text   utf8    t\tP襐 blocks=Basic Latin,CJK Unified Ideographs
338  0x00007e23 0x02847e23 4   5    .text   ascii   QVh:
339  0x00007e42 0x02847e42 4   6    .text   utf8    ]ËM\f blocks=Basic Latin,Latin-1 Supplement
340  0x00007e73 0x02847e73 4   5    .text   ascii   Rh~f
341  0x00007ee1 0x02847ee1 4   5    .text   ascii   M\f9H
342  0x00007efd 0x02847efd 4   6    .text   utf8    ^]ËF blocks=Basic Latin,Latin-1 Supplement
343  0x00007f3f 0x02847f3f 4   5    .text   ascii   _[^]
344  0x00007f59 0x02847f59 4   5    .text   ascii   _[^]
345  0x00008096 0x02848096 4   5    .text   ascii   F/PQ
346  0x000080a9 0x028480a9 4   5    .text   ascii   w\b_3
347  0x000080df 0x028480df 4   5    .text   ascii   ~(WR
348  0x000080fc 0x028480fc 5   6    .text   ascii   T0(RW
349  0x00008135 0x02848135 4   5    .text   ascii   t=VW
350  0x00008208 0x02848208 4   5    .text   ascii   Qh~f
351  0x00008444 0x02848444 4   5    .text   ascii   N\tQW
352  0x00008469 0x02848469 4   5    .text   ascii   u4SV
353  0x00008473 0x02848473 4   5    .text   ascii   U\bPR
354  0x00008487 0x02848487 5   8    .text   utf8    N\tQW谱 blocks=Basic Latin,CJK Unified Ideographs
355  0x000084a7 0x028484a7 4   5    .text   ascii   \n~[<
356  0x00008518 0x02848518 4   5    .text   ascii   V\tSV
357  0x0000854e 0x0284854e 4   5    .text   ascii   V\vRP
358  0x00008585 0x02848585 4   5    .text   ascii   W$RP
359  0x000085c1 0x028485c1 4   5    .text   ascii   T0\vR
360  0x000085e8 0x028485e8 5   7    .text   utf8    ]ËE\bP blocks=Basic Latin,Latin-1 Supplement
361  0x000085ff 0x028485ff 4   6    .text   utf8    \a~\nǆ blocks=Basic Latin,Latin Extended-B
362  0x000086da 0x028486da 4   5    .text   ascii   tmQh
363  0x000087b4 0x028487b4 7   11   .text   utf8    ]Љ]ԉ]؉] blocks=Basic Latin,Cyrillic,Cyrillic Supplement,Arabic
364  0x0000887f 0x0284887f 4   5    .text   ascii   RSSh
365  0x000088ea 0x028488ea 5   6    .text   ascii   U\bQPR
