[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000a6 0x000000a6 4   7            utf8    ٱ\qܰ blocks=Arabic,Basic Latin,Syriac
2    0x000000d6 0x000000d6 4   7            utf8    ٱ\qѰ blocks=Arabic,Basic Latin,Cyrillic
3    0x000000de 0x000000de 4   6            utf8    ٱ\q& blocks=Arabic,Basic Latin
4    0x000000e6 0x000000e6 4   7            utf8    ٱ\q۰ blocks=Arabic,Basic Latin
5    0x000000ee 0x000000ee 5   7            utf8    ٱRich blocks=Arabic,Basic Latin
6    0x000001f8 0x000001f8 5   6            ascii   .text
7    0x0000021f 0x0000021f 7   8            ascii   `.rdata
8    0x00000247 0x00000247 6   7            ascii   @.data
9    0x00000270 0x00000270 5   6            ascii   .rsrc
10   0x00000297 0x00000297 7   8            ascii   @.reloc
149  0x00003e1a 0x00404a1a 5   8    .text   utf8    ƉEԋF< blocks=Latin Extended-B,Basic Latin,Cyrillic Supplement
150  0x00003e91 0x00404a91 4   8    .text   utf8    ƉE䍅, blocks=Latin Extended-B,Basic Latin,CJK Unified Ideographs Extension A
151  0x00003f44 0x00404b44 4   6    .text   utf8    uЋN< blocks=Basic Latin,Cyrillic
152  0x00003f52 0x00404b52 4   6    .text   utf8    Mȍ\f2 blocks=Basic Latin,Latin Extended-B
153  0x00003fab 0x00404bab 6   11   .text   utf8    듋E؋UЋH blocks=Hangul Syllables,Basic Latin,Arabic,Cyrillic
154  0x00003ff4 0x00404bf4 4   6    .text   utf8    uȋF< blocks=Basic Latin,Latin Extended-B
155  0x00004057 0x00404c57 7   12   .text   utf8    uǋ\t듋EЋU blocks=Basic Latin,Latin Extended-B,Hangul Syllables,Cyrillic
156  0x00004094 0x00404c94 4   6    .text   utf8    uЋN< blocks=Basic Latin,Cyrillic
157  0x000040a2 0x00404ca2 4   6    .text   utf8    Mȍ\f2 blocks=Basic Latin,Latin Extended-B
158  0x000040fb 0x00404cfb 4   8    .text   utf8    듋EȋU blocks=Hangul Syllables,Basic Latin,Latin Extended-B
159  0x00004280 0x00404e80 4   5    .text   ascii   h|8L
160  0x0000430a 0x00404f0a 5   6    .text   ascii   t\vj$V
161  0x000043a0 0x00404fa0 4   5    .text   ascii   PQVW
162  0x000043f3 0x00404ff3 4   5    .text   ascii   \a0CL
163  0x00004490 0x00405090 5   6    .text   ascii   PQSVW
164  0x00004521 0x00405121 4   5    .text   ascii   Y_^[
165  0x00004537 0x00405137 4   5    .text   ascii   Y_^[
166  0x0000458a 0x0040518a 5   6    .text   ascii   t\vj(V
167  0x00004657 0x00405257 4   5    .text   ascii   ^[_]
168  0x00004695 0x00405295 4   5    .text   ascii   h8pJ
169  0x000046e5 0x004052e5 5   6    .text   ascii   t\vj$V
170  0x00004715 0x00405315 4   5    .text   ascii   h8pJ
171  0x00004895 0x00405495 5   6    .text   ascii   t\vj$V
172  0x00004a08 0x00405608 4   5    .text   ascii   h?qJ
173  0x00004a6b 0x0040566b 4   5    .text   ascii   Pj\ah
174  0x00004bc5 0x004057c5 5   6    .text   ascii   t\vj$V
175  0x00004d75 0x00405975 4   5    .text   ascii   h_rJ
176  0x00004dd7 0x004059d7 4   5    .text   ascii   Pj\th
177  0x00004ee5 0x00405ae5 4   5    .text   ascii   h_rJ
178  0x00004f47 0x00405b47 4   5    .text   ascii   Pj\ah
179  0x00005055 0x00405c55 4   5    .text   ascii   h_rJ
180  0x000050b7 0x00405cb7 4   5    .text   ascii   Pj\ah
181  0x000050fc 0x00405cfc 4   5    .text   ascii   h\f9L
182  0x00005191 0x00405d91 4   5    .text   ascii   \aX@L
183  0x000051c5 0x00405dc5 4   5    .text   ascii   h_rJ
184  0x00005227 0x00405e27 4   5    .text   ascii   Pj\ah
185  0x0000526c 0x00405e6c 4   5    .text   ascii   h$9L
186  0x00005335 0x00405f35 4   5    .text   ascii   h_rJ
187  0x00005397 0x00405f97 4   5    .text   ascii   Pj\ah
188  0x000053dc 0x00405fdc 4   5    .text   ascii   h<9L
189  0x00005471 0x00406071 4   5    .text   ascii   \ad?L
190  0x000054a5 0x004060a5 4   5    .text   ascii   h+sJ
191  0x000054e0 0x004060e0 5   7    .text   utf8    t}h̜M blocks=Basic Latin,Combining Diacritical Marks
192  0x00005538 0x00406138 4   5    .text   ascii   hL9L
193  0x00005572 0x00406172 4   5    .text   ascii   h\9L
194  0x000056e8 0x004062e8 4   5    .text   ascii   h?qJ
195  0x0000574b 0x0040634b 4   5    .text   ascii   Pj\th
196  0x00005790 0x00406390 4   5    .text   ascii   hp9L
197  0x00005bdc 0x004067dc 4   5    .text   ascii   h4:L
198  0x00005d65 0x00406965 4   5    .text   ascii   hSwJ
199  0x00005dd7 0x004069d7 4   5    .text   ascii   ~@(f
200  0x00005e0d 0x00406a0d 4   5    .text   ascii   ~@@f
201  0x00005e6e 0x00406a6e 4   5    .text   ascii   SVWP
202  0x00005f26 0x00406b26 4   5    .text   ascii   h|\aN
203  0x00005ff5 0x00406bf5 4   5    .text   ascii   Y_^[
204  0x000060a9 0x00406ca9 4   5    .text   ascii   E\bj8
205  0x00006145 0x00406d45 4   5    .text   ascii   h`\aN
206  0x000064c5 0x004070c5 4   5    .text   ascii   heyJ
207  0x000064de 0x004070de 4   5    .text   ascii   SVWP
208  0x00006567 0x00407167 4   5    .text   ascii   Y_^[
209  0x000066fa 0x004072fa 4   5    .text   ascii   Y_^[
210  0x00006715 0x00407315 4   5    .text   ascii   h\rzJ
211  0x00006749 0x00407349 6   9    .text   utf8    t\vjLV蚟 blocks=Basic Latin,CJK Unified Ideographs
212  0x00006775 0x00407375 4   5    .text   ascii   hqzJ
213  0x00006780 0x00407380 5   6    .text   ascii   PQSVW
214  0x000067d8 0x004073d8 4   5    .text   ascii   F\bu\a
215  0x00006801 0x00407401 4   5    .text   ascii   y\bOu
216  0x00006815 0x00407415 4   5    .text   ascii   Y_^[
217  0x000068e5 0x004074e5 4   5    .text   ascii   hg{J
218  0x00006973 0x00407573 4   5    .text   ascii   ~E0f
219  0x000069a9 0x004075a9 4   5    .text   ascii   ~EHf
220  0x00006a1d 0x0040761d 4   5    .text   ascii   PVRQ
221  0x00006acd 0x004076cd 4   5    .text   ascii   F\bu\a
222  0x00006bb4 0x004077b4 4   5    .text   ascii   F\bu\a
223  0x00006bed 0x004077ed 5   6    .text   ascii   ~\bOu\a
224  0x00006c15 0x00407815 4   5    .text   ascii   hR|J
225  0x00006e38 0x00407a38 4   5    .text   ascii   Y_^[
226  0x00006e77 0x00407a77 4   5    .text   ascii   \f8@3
227  0x00006ee1 0x00407ae1 4   5    .text   ascii   M PR
228  0x00006ef7 0x00407af7 7   8    .text   ascii   E$;E$t\f
229  0x00006f47 0x00407b47 4   5    .text   ascii   \f8@3
230  0x00006fb1 0x00407bb1 4   5    .text   ascii   M PR
231  0x00006fc7 0x00407bc7 9   10   .text   ascii   E$;E$t\f_^
232  0x000070c5 0x00407cc5 4   5    .text   ascii   h\v}J
233  0x00007125 0x00407d25 4   5    .text   ascii   hK}J
234  0x00007195 0x00407d95 4   5    .text   ascii   h@~J
235  0x0000720e 0x00407e0e 8   9    .text   ascii   N0j\vh8:L
236  0x00007236 0x00407e36 4   5    .text   ascii   hD:L
237  0x00007301 0x00407f01 4   5    .text   ascii   snj@
238  0x000073c1 0x00407fc1 4   6    .text   utf8    \rj`Ǉ blocks=Basic Latin,Latin Extended-B
239  0x00007609 0x00408209 4   5    .text   ascii   h\:L
240  0x00007623 0x00408223 5   8    .text   utf8    M̉}ԃy blocks=Basic Latin,Combining Diacritical Marks,Cyrillic Supplement
241  0x00007655 0x00408255 4   5    .text   ascii   h`:L
242  0x000076d9 0x004082d9 4   6    .text   utf8    M̃y( blocks=Basic Latin,Combining Diacritical Marks
243  0x000076e5 0x004082e5 4   5    .text   ascii   hd:L
244  0x000076ec 0x004082ec 4   5    .text   ascii   hh:L
245  0x000076f9 0x004082f9 4   6    .text   utf8    M̃y( blocks=Basic Latin,Combining Diacritical Marks
246  0x00007733 0x00408333 4   5    .text   ascii   hl:L
247  0x00007745 0x00408345 4   7    .text   utf8    Љ}ԃx blocks=Cyrillic,Basic Latin,Cyrillic Supplement
248  0x0000775d 0x0040835d 4   6    .text   utf8    +EȉM blocks=Basic Latin,Latin Extended-B
249  0x0000776b 0x0040836b 4   7    .text   utf8    Iuă~ blocks=Basic Latin,Latin Extended-A
250  0x000077f7 0x004083f7 4   5    .text   ascii   hp:L
251  0x000078a6 0x004084a6 4   5    .text   ascii   h|:L
252  0x000078c6 0x004084c6 4   5    .text   ascii   hx:L
253  0x00007926 0x00408526 4   5    .text   ascii   ht:L
254  0x00007980 0x00408580 5   8    .text   utf8    +IMċM blocks=Basic Latin,Latin Extended-A
255  0x00007a50 0x00408650 5   8    .text   utf8    Eȉ}ԃx blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
256  0x00007bc6 0x004087c6 5   6    .text   ascii   RPj\vh
257  0x00007c5c 0x0040885c 5   8    .text   utf8    CЋEЋM blocks=Basic Latin,Cyrillic
258  0x00007ddf 0x004089df 4   6    .text   utf8    \a+ȋE blocks=Basic Latin,Latin Extended-B
259  0x00007ea2 0x00408aa2 4   6    .text   utf8    CEԍM blocks=Basic Latin,Cyrillic Supplement
260  0x0000801c 0x00408c1c 4   6    .text   utf8    CEԉE blocks=Basic Latin,Cyrillic Supplement
261  0x000080bd 0x00408cbd 4   5    .text   ascii   Rj P
262  0x00008432 0x00409032 4   5    .text   ascii   ~E$f
263  0x00008510 0x00409110 4   5    .text   ascii   PQVW
264  0x0000871e 0x0040931e 4   5    .text   ascii   SVWP
265  0x0000872c 0x0040932c 4   6    .text   utf8    M؋]\b blocks=Basic Latin,Arabic
266  0x000087bd 0x004093bd 5   6    .text   ascii   w\bNu\a
267  0x000087d5 0x004093d5 5   6    .text   ascii   N\fP;N
268  0x00008800 0x00409400 4   5    .text   ascii   Y_^[
269  0x00008833 0x00409433 4   5    .text   ascii    SVW
270  0x00008860 0x00409460 5   6    .text   ascii   IH;E\b
271  0x000088cc 0x004094cc 4   5    .text   ascii   Y_^[
272  0x00008947 0x00409547 4   5    .text   ascii   Y_^[
273  0x00008970 0x00409570 5   6    .text   ascii   L$$VW
274  0x000089a2 0x004095a2 4   5    .text   ascii   \f8@3
275  0x000089b6 0x004095b6 5   6    .text   ascii   D$ RP
276  0x00008a1c 0x0040961c 4   5    .text   ascii   _^]2
277  0x00008a9e 0x0040969e 4   5    .text   ascii   SVWP
278  0x00008c5b 0x0040985b 4   5    .text   ascii   Y_^[
279  0x000090a2 0x00409ca2 4   5    .text   ascii   \f0@3
280  0x0000928e 0x00409e8e 4   5    .text   ascii   F\bu\a
281  0x000096dd 0x0040a2dd 6   7    .text   ascii   E\ft\tF;
282  0x000096f8 0x0040a2f8 4   6    .text   utf8    +ƉE\f blocks=Basic Latin,Latin Extended-B
283  0x0000979b 0x0040a39b 4   7    .text   utf8    M؉Mԋ blocks=Basic Latin,Arabic,Cyrillic Supplement
284  0x00009950 0x0040a550 4   5    .text   ascii   PQVW
285  0x0000998b 0x0040a58b 5   6    .text   ascii   ~\bOu\a
286  0x000099de 0x0040a5de 4   6    .text   utf8    M̋E\b blocks=Basic Latin,Combining Diacritical Marks
287  0x000099f0 0x0040a5f0 5   8    .text   utf8    }ȉuĉE blocks=Basic Latin,Latin Extended-B,Latin Extended-A
288  0x00009b3e 0x0040a73e 4   5    .text   ascii   ~E@f
289  0x00009b7b 0x0040a77b 7   8    .text   ascii   V4P;V8t
290  0x00009c11 0x0040a811 5   6    .text   ascii   ~\bOu\a
291  0x00009f19 0x0040ab19 5   9    .text   utf8    CȋE싽T blocks=Basic Latin,Latin Extended-B,Hangul Syllables
292  0x00009ff9 0x0040abf9 4   5    .text   ascii   90t\r
293  0x0000a11c 0x0040ad1c 4   6    .text   utf8    P(ǅX blocks=Basic Latin,Latin Extended-B
294  0x0000a1c3 0x0040adc3 7   8    .text   ascii   A\f9Bdv\v
295  0x0000a1cb 0x0040adcb 4   6    .text   utf8    Bd+C
296  0x0000a211 0x0040ae11 4   5    .text   ascii   90t\n
297  0x0000a2d7 0x0040aed7 4   6    .text   utf8    j\nƅ  blocks=Basic Latin,Latin Extended-B
298  0x0000a38c 0x0040af8c 5   9    .text   utf8    CЋE싍l blocks=Basic Latin,Cyrillic,Hangul Syllables
299  0x0000a4a6 0x0040b0a6 5   9    .text   utf8    CЋE싍T blocks=Basic Latin,Cyrillic,Hangul Syllables
300  0x0000a5a5 0x0040b1a5 4   6    .text   utf8    j\nƅt blocks=Basic Latin,Latin Extended-B
301  0x0000a672 0x0040b272 6   10   .text   utf8    u܋űMԸ blocks=Basic Latin,Syriac,Combining Diacritical Marks,Armenian
302  0x0000a6ab 0x0040b2ab 4   5    .text   ascii   wxQV
303  0x0000a74e 0x0040b34e 4   5    .text   ascii   SVWP
304  0x0000a75c 0x0040b35c 4   6    .text   utf8    M\vU\f
305  0x0000a7c7 0x0040b3c7 4   6    .text   utf8    CM؋V blocks=Basic Latin,Arabic
306  0x0000a889 0x0040b489 4   6    .text   utf8    9EԋE blocks=Basic Latin,Cyrillic Supplement
307  0x0000a89f 0x0040b49f 4   5    .text   ascii   Y_^[
308  0x0000a9f9 0x0040b5f9 5   6    .text   ascii   At;Ax
309  0x0000aa2c 0x0040b62c 4   5    .text   ascii   \bRQj
310  0x0000ab90 0x0040b790 5   6    .text   ascii   ;p\bu\v
311  0x0000adab 0x0040b9ab 5   6    .text   ascii   t\vj(V
312  0x0000aeb2 0x0040bab2 5   6    .text   ascii   t\vj(V
313  0x0000b03d 0x0040bc3d 5   6    .text   ascii   QPj#h
314  0x0000b3f2 0x0040bff2 5   6    .text   ascii   t\vj0V
315  0x0000b4a0 0x0040c0a0 4   5    .text   ascii   PQVW
316  0x0000b4e5 0x0040c0e5 4   5    .text   ascii   \athK
317  0x0000b550 0x0040c150 4   5    .text   ascii   PQVW
318  0x0000b595 0x0040c195 4   5    .text   ascii   \athK
319  0x0000b5f0 0x0040c1f0 4   5    .text   ascii   PQVW
320  0x0000b635 0x0040c235 4   5    .text   ascii   \athK
321  0x0000b6e0 0x0040c2e0 4   5    .text   ascii   PQVW
322  0x0000b725 0x0040c325 4   5    .text   ascii   \athK
323  0x0000b7b5 0x0040c3b5 4   5    .text   ascii   h0;L
324  0x0000b835 0x0040c435 4   5    .text   ascii   h8;L
325  0x0000b8cc 0x0040c4cc 4   5    .text   ascii   h<;L
326  0x0000b955 0x0040c555 4   5    .text   ascii   hl;L
327  0x0000b98f 0x0040c58f 4   6    .text   utf8    ̋L$\b blocks=Combining Diacritical Marks,Basic Latin
328  0x0000ba75 0x0040c675 4   5    .text   ascii   h$<L
329  0x0000bafc 0x0040c6fc 6   8    .text   utf8    KQT9QP
330  0x0000bb5f 0x0040c75f 6   8    .text   utf8    KQT9QP
331  0x0000bbbf 0x0040c7bf 6   8    .text   utf8    KQT9QP
332  0x0000bc2e 0x0040c82e 4   6    .text   utf8    }Ћs\b blocks=Basic Latin,Cyrillic
333  0x0000bc50 0x0040c850 4   5    .text   ascii   h8<L
334  0x0000bcba 0x0040c8ba 4   5    .text   ascii   h,<L
335  0x0000bd15 0x0040c915 4   5    .text   ascii   \athK
336  0x0000bd63 0x0040c963 4   5    .text   ascii   \a jK
337  0x0000bdcf 0x0040c9cf 6   7    .text   ascii   u\n8F\bt
338  0x0000bdd6 0x0040c9d6 5   6    .text   ascii   8F\tt$
339  0x0000be0a 0x0040ca0a 4   5    .text   ascii   h\fcM
340  0x0000be50 0x0040ca50 4   5    .text   ascii   PQVW
341  0x0000be95 0x0040ca95 4   5    .text   ascii   \athK
342  0x0000beb1 0x0040cab1 4   5    .text   ascii   \a jK
343  0x0000c073 0x0040cc73 4   5    .text   ascii   \bSVW
344  0x0000c113 0x0040cd13 4   5    .text   ascii   Y_^[
345  0x0000c130 0x0040cd30 4   5    .text   ascii   PQVW
346  0x0000c15b 0x0040cd5b 4   6    .text   utf8    KQ$;
347  0x0000c1a0 0x0040cda0 4   5    .text   ascii   PQVW
348  0x0000c1cb 0x0040cdcb 4   6    .text   utf8    KQ4;
349  0x0000c210 0x0040ce10 4   5    .text   ascii   PQVW
