[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x00000030 0x00000030 4    6            utf8    !ؔwM blocks=Basic Latin,Arabic
1    0x00000248 0x00000248 5    6            ascii   .rsrc
2    0x000003e1 0x000003e1 4    5            ascii   \n^2\n
3    0x000004a4 0x004300a4 12   13   sect_1  ascii   kernel32.dll
4    0x000004b8 0x004300b8 16   17   sect_1  ascii   GetModuleHandleA
5    0x000004cb 0x004300cb 10   11   sect_1  ascii   user32.dll
6    0x000004dd 0x004300dd 11   12   sect_1  ascii   MessageBoxA
7    0x000004ea 0x004300ea 12   13   sect_1  ascii   advapi32.dll
8    0x000004fe 0x004300fe 11   12   sect_1  ascii   RegCloseKey
9    0x0000050b 0x0043010b 12   13   sect_1  ascii   comctl32.dll
10   0x0000051f 0x0043011f 13   14   sect_1  ascii   PropertySheet
11   0x000006d1 0x004310d1 5    7    .rsrc   utf8    pfȶDm blocks=Basic Latin,Latin Extended-B
12   0x000006ef 0x004310ef 5    6    .rsrc   ascii   +c-dj
13   0x00000701 0x00431101 5    7    .rsrc   utf8    %&4Bˊ blocks=Basic Latin,Spacing Modifier Letters
14   0x0000071e 0x0043111e 5    6    .rsrc   ascii   :q9Y|
15   0x00000737 0x00431137 4    5    .rsrc   ascii   *u[f
16   0x0000073f 0x0043113f 4    6    .rsrc   utf8    ,V̨b blocks=Basic Latin,Combining Diacritical Marks
17   0x00000770 0x00431170 5    6    .rsrc   ascii   .n@wM
18   0x0000078c 0x0043118c 4    6    .rsrc   utf8    ًq]C blocks=Arabic,Basic Latin
19   0x000007b6 0x004311b6 4    5    .rsrc   ascii   3B]1
20   0x000007d5 0x004311d5 4    5    .rsrc   ascii   ~\#?
21   0x0000083d 0x0043123d 5    6    .rsrc   ascii   +\v\el2
22   0x000008cb 0x004312cb 5    7    .rsrc   utf8    _̾:(" blocks=Basic Latin,Combining Diacritical Marks
23   0x00000905 0x00431305 4    5    .rsrc   ascii   p{cP
24   0x00000912 0x00431312 4    5    .rsrc   ascii   \f[fY
25   0x00000955 0x00431355 5    7    .rsrc   utf8    LԴ^S- blocks=Basic Latin,Armenian
26   0x0000095d 0x0043135d 4    5    .rsrc   ascii   \t*5T
27   0x00000963 0x00431363 5    6    .rsrc   ascii   C+-*j
28   0x000009f2 0x004313f2 4    5    .rsrc   ascii   l;dK
29   0x00000a04 0x00431404 4    5    .rsrc   ascii   ]~'+
30   0x00000a2f 0x0043142f 4    5    .rsrc   ascii   N*4@
31   0x00000a3c 0x0043143c 4    5    .rsrc   ascii   P}bv
32   0x00000a48 0x00431448 4    5    .rsrc   ascii   \bG\r\
33   0x00000a71 0x00431471 7    8    .rsrc   ascii   "$M!>Ir
34   0x00000ae0 0x004314e0 6    7    .rsrc   ascii   k \tu0,
35   0x00000afd 0x004314fd 9    11   .rsrc   utf8    ;X9kMXېZz blocks=Basic Latin,Arabic
36   0x00000b31 0x00431531 5    6    .rsrc   ascii   vjydv
37   0x00000b3c 0x0043153c 6    9    .rsrc   utf8    ?绮b$ro blocks=Basic Latin,CJK Unified Ideographs
38   0x00000b5b 0x0043155b 5    7    .rsrc   utf8    \e}#\v*
39   0x00000b76 0x00431576 6    7    .rsrc   ascii   =I\tT:\e
40   0x00000b91 0x00431591 4    5    .rsrc   ascii   !\rQA
41   0x00000b9d 0x0043159d 4    5    .rsrc   ascii   d~DR
42   0x00000bcc 0x004315cc 4    5    .rsrc   ascii   N^]:
43   0x00000c74 0x00431674 6    7    .rsrc   ascii   n\f\n&U\e
44   0x00000d3c 0x0043173c 5    6    .rsrc   ascii   Lc\eQ)
45   0x00000d4b 0x0043174b 4    7    .rsrc   utf8    3Νgئ blocks=Basic Latin,Greek and Coptic,Arabic
46   0x00000d86 0x00431786 4    5    .rsrc   ascii   EjB=
47   0x00000da3 0x004317a3 4    5    .rsrc   ascii   ?FUQ
48   0x00000e07 0x00431807 4    5    .rsrc   ascii   !>Y)
49   0x00000e18 0x00431818 6    7    .rsrc   ascii   B\nY!s\b
50   0x00000e22 0x00431822 7    9    .rsrc   utf8    sNL1}\ŕ blocks=Basic Latin,Combining Diacritical Marks
51   0x00000e31 0x00431831 6    7    .rsrc   ascii   6v=}>C
52   0x00000e43 0x00431843 6    7    .rsrc   ascii   27gm\en
53   0x00000e9e 0x0043189e 5    9    .rsrc   utf8    v\vnܴ鳵 blocks=Basic Latin,Syriac,CJK Unified Ideographs
54   0x00000ed9 0x004318d9 6    8    .rsrc   utf8    JOsEٱi blocks=Basic Latin,Arabic
55   0x00000f23 0x00431923 4    6    .rsrc   utf8    W@̭\t blocks=Basic Latin,Combining Diacritical Marks
56   0x00000f2e 0x0043192e 4    7    .rsrc   utf8    ǆ˟\R blocks=Latin Extended-B,Spacing Modifier Letters,Basic Latin
57   0x00000f3e 0x0043193e 5    7    .rsrc   utf8    ΔRss= blocks=Greek and Coptic,Basic Latin
58   0x00000fcf 0x004319cf 4    6    .rsrc   utf8    C\a۞z blocks=Basic Latin,Arabic
59   0x00000fe9 0x004319e9 4    5    .rsrc   ascii   Y$-g
60   0x00001037 0x00431a37 4    5    .rsrc   ascii   QR?l
61   0x0000103f 0x00431a3f 4    5    .rsrc   ascii   u#'>
62   0x00001056 0x00431a56 4    5    .rsrc   ascii   ToS<
63   0x0000106b 0x00431a6b 7    8    .rsrc   ascii   YCB_\a?.
64   0x00001076 0x00431a76 5    8    .rsrc   utf8    H#W*谶 blocks=Basic Latin,CJK Unified Ideographs
65   0x00001084 0x00431a84 4    5    .rsrc   ascii   vFqJ
66   0x00001094 0x00431a94 6    7    .rsrc   ascii   g.-4lV
67   0x000010a2 0x00431aa2 5    6    .rsrc   ascii   hK0&7
68   0x000010b7 0x00431ab7 6    7    .rsrc   ascii   MemJ_6
69   0x000010c0 0x00431ac0 4    5    .rsrc   ascii   4`p\r
70   0x00001147 0x00431b47 5    6    .rsrc   ascii   h+M7+
71   0x00001150 0x00431b50 4    5    .rsrc   ascii   mhW|
72   0x00001167 0x00431b67 5    6    .rsrc   ascii   ]/_Om
73   0x000011de 0x00431bde 5    6    .rsrc   ascii   Fuzyq
74   0x00001226 0x00431c26 4    5    .rsrc   ascii   _tY`
75   0x00001239 0x00431c39 5    6    .rsrc   ascii   ;&U\nF
76   0x00001273 0x00431c73 4    5    .rsrc   ascii   hd[_
77   0x00001294 0x00431c94 5    6    .rsrc   ascii   2\t\e\n
78   0x00001339 0x00431d39 5    6    .rsrc   ascii   ^HMMU
79   0x0000135d 0x00431d5d 5    7    .rsrc   utf8    4\a2ز. blocks=Basic Latin,Arabic
80   0x0000137f 0x00431d7f 4    5    .rsrc   ascii   \B"b
81   0x000013aa 0x00431daa 4    5    .rsrc   ascii   rtC)
82   0x000013d2 0x00431dd2 4    5    .rsrc   ascii   #b,Z
83   0x000013fd 0x00431dfd 5    8    .rsrc   utf8    <U\a9 blocks=Private Use Area,Basic Latin
84   0x0000142f 0x00431e2f 4    5    .rsrc   ascii   -KY9
85   0x0000145f 0x00431e5f 4    6    .rsrc   utf8    $`1կ blocks=Basic Latin,Armenian
86   0x000014d3 0x00431ed3 5    6    .rsrc   ascii   jP;8j
87   0x000014f2 0x00431ef2 5    6    .rsrc   ascii   2kX"2
88   0x00001509 0x00431f09 5    6    .rsrc   ascii   Ii#"7
89   0x00001534 0x00431f34 4    6    .rsrc   utf8    ͕S,\a blocks=Combining Diacritical Marks,Basic Latin
90   0x00001567 0x00431f67 4    5    .rsrc   ascii   (\bO"
91   0x000015a2 0x00431fa2 4    5    .rsrc   ascii   +^0"
92   0x000015ba 0x00431fba 6    7    .rsrc   ascii   \ap8qn^
93   0x000015c4 0x00431fc4 4    5    .rsrc   ascii   ~.3B
94   0x000015d7 0x00431fd7 4    5    .rsrc   ascii   |Y<\e
95   0x000015e5 0x00431fe5 4    5    .rsrc   ascii   >mA@
96   0x00001600 0x00432000 5    7    .rsrc   utf8    :)̓#\r blocks=Basic Latin,Combining Diacritical Marks
97   0x00001627 0x00432027 6    10   .rsrc   utf8    Ծv郀*L> blocks=Armenian,Basic Latin,CJK Unified Ideographs
98   0x00001639 0x00432039 4    5    .rsrc   ascii   I'A:
99   0x0000165a 0x0043205a 5    6    .rsrc   ascii   gF1P"
100  0x00001670 0x00432070 5    6    .rsrc   ascii   "<Zf6
101  0x000016c9 0x004320c9 4    5    .rsrc   ascii   ^*{E
102  0x000016ce 0x004320ce 6    7    .rsrc   ascii   u2GhN<
103  0x000016e8 0x004320e8 6    7    .rsrc   ascii   {w>dD2
104  0x0000170b 0x0043210b 4    5    .rsrc   ascii   Z\a.=
105  0x00001715 0x00432115 4    5    .rsrc   ascii   S$>/
106  0x0000173c 0x0043213c 5    6    .rsrc   ascii   $^"19
107  0x00001742 0x00432142 5    6    .rsrc   ascii   Zi]|{
108  0x00001754 0x00432154 4    5    .rsrc   ascii   8jBH
109  0x000017e8 0x004321e8 4    6    .rsrc   utf8    N#1b
110  0x000017f1 0x004321f1 4    5    .rsrc   ascii   n;.l
111  0x0000183a 0x0043223a 7    8    .rsrc   ascii   o8\eGU1w
