[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000c1 0x000000c1 6   11           utf8    ]ǥ:]ƥ blocks=Basic Latin,Latin Extended-B,Private Use Area
2    0x000000e5 0x000000e5 6   8            utf8    ]ƥRich blocks=Basic Latin,Latin Extended-B
3    0x00000100 0x00000100 4   5            ascii   #BqQ
4    0x000001f0 0x000001f0 5   6            ascii   .text
5    0x00000217 0x00000217 7   8            ascii   `.rdata
6    0x0000023f 0x0000023f 6   7            ascii   @.data
7    0x00000268 0x00000268 5   6            ascii   .rsrc
8    0x0000028f 0x0000028f 7   8            ascii   @.reloc
153  0x00002f4f 0x00403b4f 4   6    .text   utf8    ̡t7B blocks=Combining Diacritical Marks,Basic Latin
154  0x00002f73 0x00403b73 4   5    .text   ascii   L$\bQ
155  0x00002f82 0x00403b82 4   5    .text   ascii   T$\fR
156  0x00002fcf 0x00403bcf 4   6    .text   utf8    ̡x7B blocks=Combining Diacritical Marks,Basic Latin
157  0x00002ff3 0x00403bf3 4   5    .text   ascii   L$\bQ
158  0x00003002 0x00403c02 4   5    .text   ascii   T$\fR
159  0x0000303f 0x00403c3f 4   6    .text   utf8    ̡|7B blocks=Combining Diacritical Marks,Basic Latin
160  0x00003063 0x00403c63 4   5    .text   ascii   L$\bQ
161  0x00003072 0x00403c72 4   5    .text   ascii   T$\fR
162  0x000030d3 0x00403cd3 4   5    .text   ascii   L$\bQ
163  0x000030e2 0x00403ce2 4   5    .text   ascii   T$\fR
164  0x00003153 0x00403d53 4   5    .text   ascii   L$\bQ
165  0x00003162 0x00403d62 4   5    .text   ascii   T$\fR
166  0x000031d3 0x00403dd3 4   5    .text   ascii   L$\bQ
167  0x000031e2 0x00403de2 4   5    .text   ascii   T$\fR
168  0x00003253 0x00403e53 4   5    .text   ascii   L$\bQ
169  0x00003262 0x00403e62 4   5    .text   ascii   T$\fR
170  0x000032c3 0x00403ec3 4   5    .text   ascii   L$\bQ
171  0x000032d2 0x00403ed2 4   5    .text   ascii   T$\fR
172  0x00003343 0x00403f43 4   5    .text   ascii   L$\bQ
173  0x00003352 0x00403f52 4   5    .text   ascii   T$\fR
174  0x000033e3 0x00403fe3 4   5    .text   ascii   L$\bQ
175  0x000033f2 0x00403ff2 4   5    .text   ascii   T$\fR
176  0x00003463 0x00404063 4   5    .text   ascii   L$\bQ
177  0x00003472 0x00404072 4   5    .text   ascii   T$\fR
178  0x000034f3 0x004040f3 4   5    .text   ascii   L$\bQ
179  0x00003502 0x00404102 4   5    .text   ascii   T$\fR
180  0x00003573 0x00404173 4   5    .text   ascii   L$\bQ
181  0x00003582 0x00404182 4   5    .text   ascii   T$\fR
182  0x000035f3 0x004041f3 4   5    .text   ascii   L$\bQ
183  0x00003602 0x00404202 4   5    .text   ascii   T$\fR
184  0x00003673 0x00404273 4   5    .text   ascii   L$\bQ
185  0x00003682 0x00404282 4   5    .text   ascii   T$\fR
186  0x000036e3 0x004042e3 4   5    .text   ascii   L$\bQ
187  0x000036f2 0x004042f2 4   5    .text   ascii   T$\fR
188  0x00003753 0x00404353 4   5    .text   ascii   L$\bQ
189  0x00003762 0x00404362 4   5    .text   ascii   T$\fR
190  0x000037f3 0x004043f3 4   5    .text   ascii   L$\bQ
191  0x00003802 0x00404402 4   5    .text   ascii   T$\fR
192  0x00003873 0x00404473 4   5    .text   ascii   L$\bQ
193  0x00003882 0x00404482 4   5    .text   ascii   T$\fR
194  0x00003903 0x00404503 4   5    .text   ascii   L$\bQ
195  0x00003912 0x00404512 4   5    .text   ascii   T$\fR
196  0x00003993 0x00404593 4   5    .text   ascii   L$\bQ
197  0x000039a2 0x004045a2 4   5    .text   ascii   T$\fR
198  0x00003a23 0x00404623 4   5    .text   ascii   L$\bQ
199  0x00003a32 0x00404632 4   5    .text   ascii   T$\fR
200  0x00003ab3 0x004046b3 4   5    .text   ascii   L$\bQ
201  0x00003ac2 0x004046c2 4   5    .text   ascii   T$\fR
202  0x00003b43 0x00404743 4   5    .text   ascii   L$\bQ
203  0x00003b52 0x00404752 4   5    .text   ascii   T$\fR
204  0x00003bd3 0x004047d3 4   5    .text   ascii   L$\bQ
205  0x00003be2 0x004047e2 4   5    .text   ascii   T$\fR
206  0x00003c63 0x00404863 4   5    .text   ascii   L$\bQ
207  0x00003c72 0x00404872 4   5    .text   ascii   T$\fR
208  0x00003cf3 0x004048f3 4   5    .text   ascii   L$\bQ
209  0x00003d02 0x00404902 4   5    .text   ascii   T$\fR
210  0x00003d83 0x00404983 4   5    .text   ascii   L$\bQ
211  0x00003d92 0x00404992 4   5    .text   ascii   T$\fR
212  0x00003e13 0x00404a13 4   5    .text   ascii   L$\bQ
213  0x00003e22 0x00404a22 4   5    .text   ascii   T$\fR
214  0x00003ea3 0x00404aa3 4   5    .text   ascii   L$\bQ
215  0x00003eb2 0x00404ab2 4   5    .text   ascii   T$\fR
216  0x00003f13 0x00404b13 4   5    .text   ascii   L$\bQ
217  0x00003f22 0x00404b22 4   5    .text   ascii   T$\fR
218  0x00003fc3 0x00404bc3 4   5    .text   ascii   L$\bQ
219  0x00003fd2 0x00404bd2 4   5    .text   ascii   T$\fR
220  0x00004053 0x00404c53 4   5    .text   ascii   L$\bQ
221  0x00004062 0x00404c62 4   5    .text   ascii   T$\fR
222  0x000040e4 0x00404ce4 5   8    .text   utf8    3ۉ]ȉ] blocks=Basic Latin,Arabic,Latin Extended-B
223  0x0000414c 0x00404d4c 5   6    .text   ascii   Pj\bSh
224  0x00004575 0x00405175 4   5    .text   ascii   SVW3
225  0x000045b4 0x004051b4 4   5    .text   ascii   ou\t;
226  0x00004671 0x00405271 4   5    .text   ascii   Y_^[
227  0x00004686 0x00405286 5   8    .text   utf8    3ۉ]Љ] blocks=Basic Latin,Arabic,Cyrillic
228  0x00004693 0x00405293 5   8    .text   utf8    ]ȉ]؉] blocks=Basic Latin,Latin Extended-B,Arabic
229  0x00004780 0x00405380 5   8    .text   utf8    t҉]܃} blocks=Basic Latin,Cyrillic,Syriac
230  0x000047af 0x004053af 5   8    .text   utf8    E̋M؊U blocks=Basic Latin,Combining Diacritical Marks,Arabic
231  0x00004872 0x00405472 4   6    .text   utf8    uЋ5H blocks=Basic Latin,Cyrillic
232  0x000048ed 0x004054ed 4   7    .text   utf8    3\r}Ы blocks=Basic Latin,Cyrillic
233  0x00004913 0x00405513 7   11   .text   utf8    ]؉]܉]ȉ] blocks=Basic Latin,Arabic,Syriac,Latin Extended-B
234  0x0000496a 0x0040556a 4   6    .text   utf8    uȋ5$ blocks=Basic Latin,Latin Extended-B
235  0x00004a81 0x00405681 4   5    .text   ascii   YY9]
236  0x00004c48 0x00405848 5   8    .text   utf8    ]܉]\t] blocks=Basic Latin,Syriac
237  0x00004db3 0x004059b3 4   5    .text   ascii   j\f_W
238  0x00004e64 0x00405a64 4   6    .text   utf8    t\nǅ< blocks=Basic Latin,Latin Extended-B
239  0x00004e7a 0x00405a7a 4   5    .text   ascii   PWWj
240  0x00004ef6 0x00405af6 4   6    .text   utf8    xA˃U blocks=Basic Latin,Spacing Modifier Letters
241  0x00004f4d 0x00405b4d 4   5    .text   ascii   QPPP
242  0x00004f7e 0x00405b7e 4   5    .text   ascii   tt;E
243  0x00004f83 0x00405b83 4   6    .text   utf8    v0;Ƌ blocks=Basic Latin,Latin Extended-B
244  0x00005045 0x00405c45 4   6    .text   utf8    uċE\b blocks=Basic Latin,Latin Extended-A
245  0x000050e9 0x00405ce9 4   6    .text   utf8    YËD$ blocks=Basic Latin,Latin-1 Supplement
246  0x00005114 0x00405d14 4   5    .text   ascii   j$hH
247  0x0000512e 0x00405d2e 5   8    .text   utf8    }ԉ}Љ} blocks=Basic Latin,Cyrillic Supplement,Cyrillic
248  0x0000527e 0x00405e7e 4   6    .text   utf8    +uЉu blocks=Basic Latin,Cyrillic
249  0x000052c4 0x00405ec4 4   8    .text   utf8    3ۉ]䈝 blocks=Basic Latin,Arabic,CJK Unified Ideographs Extension A
250  0x000053ab 0x00405fab 4   5    .text   ascii   uDhT
251  0x0000545b 0x0040605b 4   5    .text   ascii   jWX^
252  0x000054c3 0x004060c3 4   5    .text   ascii   u\bVh
253  0x000054d2 0x004060d2 4   6    .text   utf8    ;ދ5P blocks=Basic Latin,Thaana
254  0x00005580 0x00406180 4   7    .text   utf8    3\r}ث blocks=Basic Latin,Arabic
255  0x00005717 0x00406317 4   5    .text   ascii   tHj?
256  0x00005737 0x00406337 5   6    .text   ascii   u(PVj
257  0x00005797 0x00406397 5   6    .text   ascii   t-j?V
258  0x000057c6 0x004063c6 4   5    .text   ascii   jWX^
259  0x000057de 0x004063de 5   6    .text   ascii   t.j?V
260  0x0000580e 0x0040640e 4   5    .text   ascii   jWX^
261  0x00005851 0x00406451 5   6    .text   ascii   t+j?V
262  0x0000587e 0x0040647e 4   5    .text   ascii   jWX^
263  0x00005891 0x00406491 5   6    .text   ascii   t+j?V
264  0x000058be 0x004064be 8   10   .text   utf8    jWX^ËD$\b blocks=Basic Latin,Latin-1 Supplement
265  0x0000593b 0x0040653b 4   6    .text   utf8    ]ËD$ blocks=Basic Latin,Latin-1 Supplement
266  0x00005987 0x00406587 5   6    .text   ascii   s\rj?V
267  0x00005996 0x00406596 4   5    .text   ascii   jWX^
268  0x000059e0 0x004065e0 4   6    .text   utf8    ^ËD$ blocks=Basic Latin,Latin-1 Supplement
269  0x00005a07 0x00406607 4   5    .text   ascii   jWX^
270  0x00005a3a 0x0040663a 4   6    .text   utf8    _^áX blocks=Basic Latin,Latin-1 Supplement
271  0x00005ab4 0x004066b4 4   6    .text   utf8    ^Ã|$ blocks=Basic Latin,Latin-1 Supplement
272  0x00005b05 0x00406705 4   8    .text   utf8    3ۉ]䈝 blocks=Basic Latin,Arabic,CJK Unified Ideographs Extension A
273  0x00005b24 0x00406724 4   7    .text   utf8    \f3\r}
274  0x00005c38 0x00406838 4   8    .text   utf8    3ۉ]䈝 blocks=Basic Latin,Arabic,CJK Unified Ideographs Extension A
275  0x00005c57 0x00406857 4   7    .text   utf8    \f3\r}
276  0x00005c84 0x00406884 4   5    .text   ascii   tkj:
277  0x00005d64 0x00406964 7   8    .text   ascii   9]\bu\ajW
278  0x00005da5 0x004069a5 4   5    .text   ascii   ?s@V
279  0x00005df4 0x004069f4 6   7    .text   ascii   Yj\rX_[
280  0x00005e0a 0x00406a0a 4   7    .text   utf8    t$\f腀 blocks=Basic Latin,CJK Unified Ideographs
281  0x00005e30 0x00406a30 5   7    .text   utf8    _^Ã|$ blocks=Basic Latin,Latin-1 Supplement
282  0x00005e67 0x00406a67 5   7    .text   utf8    _^ËD$ blocks=Basic Latin,Latin-1 Supplement
283  0x00005e72 0x00406a72 4   6    .text   utf8    jWXÃ blocks=Basic Latin,Latin-1 Supplement
284  0x00005ea1 0x00406aa1 5   6    .text   ascii   u\bjWX
285  0x00005eab 0x00406aab 6   7    .text   ascii   SVf9=.
286  0x00005eb4 0x00406ab4 4   5    .text   ascii   tZh.
287  0x00005f7f 0x00406b7f 5   6    .text   ascii   u\bjWX
288  0x00006235 0x00406e35 4   6    .text   utf8    \fËD$ blocks=Basic Latin,Latin-1 Supplement
289  0x00006255 0x00406e55 4   6    .text   utf8    \fËD$ blocks=Basic Latin,Latin-1 Supplement
290  0x00006275 0x00406e75 4   6    .text   utf8    \fËD$ blocks=Basic Latin,Latin-1 Supplement
291  0x000062ea 0x00406eea 5   9    .text   utf8    3ۉ]䈝( blocks=Basic Latin,Arabic,CJK Unified Ideographs Extension A
292  0x00006319 0x00406f19 4   7    .text   utf8    E؉]̈ blocks=Basic Latin,Arabic,Combining Diacritical Marks
293  0x00006335 0x00406f35 4   7    .text   utf8    3\r}+
294  0x00006367 0x00406f67 4   6    .text   utf8    ]܋5d blocks=Basic Latin,Syriac
295  0x00006396 0x00406f96 4   5    .text   ascii   HtJH
296  0x00006404 0x00407004 4   7    .text   utf8    \tE䍅x blocks=Basic Latin,CJK Unified Ideographs Extension A
297  0x000064a2 0x004070a2 6   8    .text   utf8    jWXÃ=h blocks=Basic Latin,Latin-1 Supplement
298  0x000064af 0x004070af 5   6    .text   ascii   j;YQj
299  0x0000665a 0x0040725a 5   7    .text   utf8    j\fhȷA blocks=Basic Latin,Latin Extended-B
300  0x000066a3 0x004072a3 4   5    .text   ascii   soht
301  0x000066ec 0x004072ec 4   5    .text   ascii   t\fhG
302  0x00006753 0x00407353 4   5    .text   ascii   Pjph
303  0x0000678e 0x0040738e 4   5    .text   ascii   Pjeh
304  0x000067a4 0x004073a4 5   7    .text   utf8    j\fhطA blocks=Basic Latin,Arabic
305  0x0000681c 0x0040741c 4   5    .text   ascii   t$\bh
306  0x00006832 0x00407432 4   5    .text   ascii   t$\bh
307  0x00006864 0x00407464 6   7    .text   ascii   jWX_^[
308  0x000068db 0x004074db 4   5    .text   ascii   t\tPW
309  0x000068ec 0x004074ec 4   5    .text   ascii   Y;7u
310  0x00006941 0x00407541 6   7    .text   ascii   jWX_^[
311  0x00006b2f 0x0040772f 6   10   .text   utf8    ؉u܉uԃM blocks=Arabic,Basic Latin,Syriac,Cyrillic Supplement
312  0x00006b83 0x00407783 4   5    .text   ascii   u>Vh
313  0x00006ba3 0x004077a3 4   5    .text   ascii   tX95
314  0x00006c9d 0x0040789d 4   5    .text   ascii   YY;}
315  0x00006ce8 0x004078e8 4   5    .text   ascii   j<h\b
316  0x00006d07 0x00407907 4   7    .text   utf8    3\r}ȫ blocks=Basic Latin,Latin Extended-B
317  0x00006d17 0x00407917 5   6    .text   ascii   9]\bu\a
318  0x00006d5b 0x0040795b 5   7    .text   utf8    u\fh̃A blocks=Basic Latin,Combining Diacritical Marks
319  0x00006e37 0x00407a37 5   8    .text   utf8    3ۉ]܉] blocks=Basic Latin,Arabic,Syriac
320  0x00006e3f 0x00407a3f 4   7    .text   utf8    3\r}Ы blocks=Basic Latin,Cyrillic
321  0x00006e93 0x00407a93 4   5    .text   ascii   9]\bt
322  0x00006ed9 0x00407ad9 4   6    .text   utf8    Ph܃A blocks=Basic Latin,Syriac
323  0x00006f97 0x00407b97 4   5    .text   ascii   u\fSj
324  0x000070ae 0x00407cae 4   5    .text   ascii   t&9}
325  0x000070c5 0x00407cc5 5   7    .text   utf8    \f+u܉u blocks=Basic Latin,Syriac
326  0x0000714b 0x00407d4b 5   6    .text   ascii   u\fPhp
327  0x000071b4 0x00407db4 4   7    .text   utf8    \f3\r}
328  0x000071cf 0x00407dcf 4   5    .text   ascii   trj?
329  0x000071f3 0x00407df3 4   5    .text   ascii   uN9u
330  0x000072a2 0x00407ea2 4   5    .text   ascii   t$\bP
331  0x000072dd 0x00407edd 7   9    .text   utf8    ^ËL$\bVW blocks=Basic Latin,Latin-1 Supplement
332  0x00007327 0x00407f27 4   5    .text   ascii   v\rWV
333  0x0000734d 0x00407f4d 4   5    .text   ascii   \f@_^
334  0x00007365 0x00407f65 4   5    .text   ascii   t$\fh
335  0x000073de 0x00407fde 5   8    .text   utf8    ]ԉ]؉] blocks=Basic Latin,Cyrillic Supplement,Arabic
