[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000ae 0x000000ae 4   5            ascii   p\f*/
2    0x000000b6 0x000000b6 4   5            ascii   p\f*/
3    0x000000be 0x000000be 4   5            ascii   p\f*/
4    0x000000c6 0x000000c6 7   8            ascii   p\fRich1
5    0x000001e0 0x000001e0 5   6            ascii   .text
6    0x00000207 0x00000207 7   8            ascii   `.rdata
7    0x00000230 0x00000230 5   6            ascii   .data
8    0x00000258 0x00000258 5   6            ascii   .rsrc
9    0x0000027f 0x0000027f 7   8            ascii   @.reloc
68   0x0000184b 0x0040244b 5   7    .text   utf8    Ӌ=Pp@ blocks=Cyrillic,Basic Latin
69   0x00001867 0x00402467 4   5    .text   ascii   6Rj\b
70   0x000018be 0x004024be 5   6    .text   ascii   8A\fu\r
71   0x000018f5 0x004024f5 4   5    .text   ascii   4SVW
72   0x000018fa 0x004024fa 4   5    .text   ascii   =Lp@
73   0x0000197e 0x0040257e 4   5    .text   ascii   =Lp@
74   0x000019ed 0x004025ed 4   5    .text   ascii   werk
75   0x00001a06 0x00402606 4   5    .text   ascii   4\af;
76   0x00001a2c 0x0040262c 4   5    .text   ascii   w.r$
77   0x00001a45 0x00402645 4   5    .text   ascii   48f;
78   0x00001a79 0x00402679 4   5    .text   ascii   5Lp@
79   0x00001b52 0x00402752 4   5    .text   ascii   u\fWj
80   0x00001b75 0x00402775 4   6    .text   utf8    EԋE\b blocks=Basic Latin,Cyrillic Supplement
81   0x00001b7f 0x0040277f 4   5    .text   ascii   ?Pj\b
82   0x00001c01 0x00402801 4   5    .text   ascii   9F\bv
83   0x00001c12 0x00402812 6   7    .text   ascii   A@;F\br
84   0x00001c20 0x00402820 5   7    .text   utf8    Ӌ=Pp@ blocks=Cyrillic,Basic Latin
85   0x00001c5e 0x0040285e 5   7    .text   utf8    Ӌ=Pp@ blocks=Cyrillic,Basic Latin
86   0x00001ca5 0x004028a5 6   7    .text   ascii   4yGH;z
87   0x00001d26 0x00402926 5   6    .text   ascii   r(Ix%
88   0x00001d5d 0x0040295d 5   6    .text   ascii   G\fQj\b
89   0x00001dbc 0x004029bc 5   7    .text   utf8    Ӌ5Pp@ blocks=Cyrillic,Basic Latin
90   0x00001e30 0x00402a30 4   5    .text   ascii   6Pj\b
91   0x00001e77 0x00402a77 4   5    .text   ascii   \fBHf
92   0x00001efb 0x00402afb 4   5    .text   ascii   w`r5
93   0x00001ff1 0x00402bf1 5   6    .text   ascii   vZPj\b
94   0x000020b1 0x00402cb1 5   6    .text   ascii   r%Ix"
95   0x000020c5 0x00402cc5 4   5    .text   ascii   4\af;
96   0x000020e3 0x00402ce3 4   5    .text   ascii   6Rj\b
97   0x0000214f 0x00402d4f 4   5    .text   ascii   =Lp@
98   0x0000215a 0x00402d5a 4   5    .text   ascii   5Pp@
99   0x000021fd 0x00402dfd 4   5    .text   ascii   =Lp@
100  0x00002235 0x00402e35 4   5    .text   ascii   8SVW
101  0x0000223a 0x00402e3a 4   5    .text   ascii   =Lp@
102  0x000022a2 0x00402ea2 4   6    .text   utf8    ӋM\bQ blocks=Cyrillic,Basic Latin
103  0x000022bd 0x00402ebd 6   8    .text   utf8    M܋=Lp@ blocks=Basic Latin,Syriac
104  0x000022fb 0x00402efb 6   7    .text   ascii   E\bj-SP
105  0x00002334 0x00402f34 5   6    .text   ascii   E\bRSP
106  0x0000237c 0x00402f7c 5   6    .text   ascii   9~\bvk
107  0x00002387 0x00402f87 9   10   .text   ascii   G< t]<\ntY
108  0x00002391 0x00402f91 13  14   .text   ascii   U\f;:tR<\rts<-u
109  0x000023a4 0x00402fa4 12  13   .text   ascii   ?<0t$<1t <2t
110  0x000023bd 0x00402fbd 11  12   .text   ascii   <6t\f<7t\b<8t
111  0x000023c9 0x00402fc9 4   5    .text   ascii   <9uJ
112  0x000023e3 0x00402fe3 5   6    .text   ascii   C;^\br
113  0x0000246a 0x0040306a 4   5    .text   ascii   HA;N
114  0x00002474 0x00403074 5   6    .text   ascii   Ix\eS3
115  0x00002490 0x00403090 4   5    .text   ascii   _[Pj
116  0x00002509 0x00403109 4   5    .text   ascii   HA;N
117  0x0000261b 0x0040321b 4   5    .text   ascii   y\b_3
118  0x0000262d 0x0040322d 4   5    .text   ascii   @Pj@
119  0x000026ac 0x004032ac 4   5    .text   ascii   5`p@
120  0x000026cb 0x004032cb 4   5    .text   ascii   =dp@
121  0x0000271a 0x0040331a 4   5    .text   ascii   h(s@
122  0x00002839 0x00403439 4   6    .text   utf8    PVǅh blocks=Basic Latin,Latin Extended-B
123  0x000028c6 0x004034c6 4   6    .text   utf8    +E\ru
124  0x0000290d 0x0040350d 4   6    .text   utf8    3:BM
125  0x000029d8 0x004035d8 6   8    .text   utf8    UЋ50p@ blocks=Basic Latin,Cyrillic
126  0x000029f2 0x004035f2 4   5    .text   ascii   50p@
127  0x00002a1d 0x0040361d 4   5    .text   ascii   VWh@
128  0x00002a4a 0x0040364a 4   5    .text   ascii   E\fPQ
129  0x00002a88 0x00403688 5   7    .text   utf8    Ӌ=Pp@ blocks=Cyrillic,Basic Latin
130  0x00002aa0 0x004036a0 5   6    .text   ascii   M\fQJP
131  0x00002adf 0x004036df 5   7    .text   utf8    Ӌ5Pp@ blocks=Cyrillic,Basic Latin
132  0x00002b09 0x00403709 4   5    .text   ascii   5Lp@
133  0x00002b29 0x00403729 4   5    .text   ascii   =Hp@
134  0x00002baf 0x004037af 6   8    .text   utf8    MЋ=Lp@ blocks=Basic Latin,Cyrillic
135  0x00002bcf 0x004037cf 4   5    .text   ascii   6Pj\b
136  0x00002be5 0x004037e5 4   6    .text   utf8    +Љu\b blocks=Basic Latin,Cyrillic
137  0x00002c20 0x00403820 5   6    .text   ascii   G\fQj\b
138  0x00002c39 0x00403839 4   5    .text   ascii   9F\bv
139  0x00002c4b 0x0040384b 6   7    .text   ascii   A@;F\br
140  0x00002c6d 0x0040386d 4   5    .text   ascii   5Lp@
141  0x00002cad 0x004038ad 4   5    .text   ascii   5Lp@
142  0x00002ced 0x004038ed 4   5    .text   ascii   =Lp@
143  0x00002dff 0x004039ff 4   6    .text   utf8    EԋE\f blocks=Basic Latin,Cyrillic Supplement
144  0x00002e60 0x00403a60 4   5    .text   ascii   F\fj\b
145  0x00002ee5 0x00403ae5 4   5    .text   ascii   =Lp@
146  0x00002ef0 0x00403af0 4   5    .text   ascii   5Pp@
147  0x00002f63 0x00403b63 4   5    .text   ascii   =Lp@
148  0x00002f6e 0x00403b6e 4   5    .text   ascii   5Pp@
149  0x00002fc9 0x00403bc9 5   6    .text   ascii   @\fQj\b
150  0x00002fda 0x00403bda 4   5    .text   ascii   9F\bv
151  0x00002fed 0x00403bed 7   8    .text   ascii   \fB@;F\br
152  0x00002ffe 0x00403bfe 4   5    .text   ascii   u\bRP
153  0x00003037 0x00403c37 5   6    .text   ascii   M\bSVW
154  0x00003145 0x00403d45 5   6    .text   ascii   t5Pj\b
155  0x00003196 0x00403d96 4   5    .text   ascii   =\fp@
156  0x000031ca 0x00403dca 4   5    .text   ascii   uWh\b
157  0x00003228 0x00403e28 4   6    .text   utf8    ]ËU\f blocks=Basic Latin,Latin-1 Supplement
158  0x00003259 0x00403e59 6   7    .text   ascii   9}\bu\a3
159  0x00003268 0x00403e68 4   5    .text   ascii   5\fp@
160  0x0000330a 0x00403f0a 7   8    .text   ascii   PWWj\bWQ
161  0x00003333 0x00403f33 5   6    .text   ascii   RPWj\b
162  0x00003361 0x00403f61 4   5    .text   ascii   t\bWP
163  0x000033b2 0x00403fb2 4   5    .text   ascii   VRj\b
164  0x000033cb 0x00403fcb 4   5    .text   ascii   \aPRV
165  0x000033db 0x00403fdb 5   6    .text   ascii   \fPWVj
166  0x00003579 0x00404179 4   5    .text   ascii   WRj@
167  0x0000358a 0x0040418a 4   5    .text   ascii   u\b_^
168  0x000035c9 0x004041c9 4   5    .text   ascii   u\f9u
169  0x00003639 0x00404239 4   5    .text   ascii   E\f;E
170  0x00003673 0x00404273 4   5    .text   ascii   QVWj
171  0x0000368f 0x0040428f 4   5    .text   ascii   ttWV
172  0x0000369e 0x0040429e 4   5    .text   ascii   teSP
173  0x000036ac 0x004042ac 4   5    .text   ascii   tLWV
174  0x000036bd 0x004042bd 5   6    .text   ascii   IpRQS
175  0x0000372b 0x0040432b 4   5    .text   ascii   t.SW
176  0x00003765 0x00404365 5   6    .text   ascii   \fSVWj
177  0x000037c0 0x004043c0 5   6    .text   ascii   PpQRW
178  0x000037fb 0x004043fb 4   5    .text   ascii    u\vf
179  0x00003834 0x00404434 4   5    .text   ascii   =Lp@
180  0x0000387b 0x0040447b 4   5    .text   ascii    u\vf
181  0x000038a2 0x004044a2 5   6    .text   ascii   j\njoS
182  0x000038b1 0x004044b1 4   5    .text   ascii   tzVS
183  0x000038cd 0x004044cd 4   5    .text   ascii   tTVS
184  0x000038e0 0x004044e0 5   6    .text   ascii   CtPQW
185  0x00003975 0x00404575 4   5    .text   ascii   \fSVj
186  0x000039c8 0x004045c8 4   5    .text   ascii   =Lp@
187  0x00003b01 0x00404701 4   5    .text   ascii   tyWV
188  0x00003b1e 0x0040471e 4   5    .text   ascii   tRWV
189  0x00003b7c 0x0040477c 5   6    .text   ascii   j\njmV
190  0x00003bd7 0x004047d7 4   5    .text   ascii   \f@PR
191  0x00003c27 0x00404827 4   5    .text   ascii   j\fj\b
192  0x00003c6d 0x0040486d 5   6    .text   ascii   {dPVQ
193  0x00003c93 0x00404893 5   6    .text   ascii   j\njpV
194  0x00003d2d 0x0040492d 4   5    .text   ascii   CdPj
195  0x00003d54 0x00404954 4   5    .text   ascii   {dPV
196  0x00003de5 0x004049e5 4   5    .text   ascii   5Lp@
197  0x00003e02 0x00404a02 4   5    .text   ascii   =Hp@
198  0x00003e8b 0x00404a8b 4   5    .text   ascii   tHWV
199  0x00003ea8 0x00404aa8 4   5    .text   ascii   t!WV
200  0x00003f22 0x00404b22 5   7    .text   utf8    Ӌ5Hp@ blocks=Cyrillic,Basic Latin
201  0x00004008 0x00404c08 4   5    .text   ascii   \r@s@
202  0x0000401c 0x00404c1c 6   8    .text   utf8    3ҍCAQf blocks=Basic Latin,Cyrillic
203  0x00004074 0x00404c74 4   5    .text   ascii   5Hp@
204  0x000040d3 0x00404cd3 4   9    .text   utf16le jjjj
205  0x00004417 0x00405017 4   5    .text   ascii   QRPV
206  0x0000445b 0x0040505b 4   5    .text   ascii   5Lp@
207  0x00004533 0x00405133 4   5    .text   ascii   WPj\b
208  0x0000455b 0x0040515b 4   5    .text   ascii   RPWV
209  0x000045a6 0x004051a6 6   7    .text   ascii   tTSSSV
210  0x000045d4 0x004051d4 4   5    .text   ascii   RPQV
211  0x000045f1 0x004051f1 4   5    .text   ascii   QRWV
212  0x00004606 0x00405206 6   7    .text   ascii   |\b\bWj\b
213  0x0000462e 0x0040522e 4   5    .text   ascii   RWSV
214  0x0000463d 0x0040523d 4   9    .text   utf16le @jjj
215  0x0000466c 0x0040526c 4   5    .text   ascii   RPQV
216  0x0000468c 0x0040528c 4   5    .text   ascii   QRPV
217  0x000046a7 0x004052a7 4   5    .text   ascii   QRSV
218  0x0000470c 0x0040530c 4   5    .text   ascii   L$,Q
219  0x00004711 0x00405311 4   5    .text   ascii   T$,3
220  0x0000474b 0x0040534b 4   5    .text   ascii   hDs@
221  0x00004788 0x00405388 4   5    .text   ascii   hHs@
222  0x0000479c 0x0040539c 4   5    .text   ascii   D$(P
223  0x000047bc 0x004053bc 4   5    .text   ascii   5Pq@
224  0x000047c1 0x004053c1 4   5    .text   ascii   hPs@
225  0x000047c7 0x004053c7 4   5    .text   ascii   T$XR
226  0x000047d5 0x004053d5 4   5    .text   ascii   hTs@
227  0x000047db 0x004053db 4   5    .text   ascii   D$XP
228  0x000047ea 0x004053ea 4   5    .text   ascii   L$TQ
229  0x00004810 0x00405410 5   7    .text   utf8    ӍL$TQ blocks=Cyrillic,Basic Latin
230  0x0000483b 0x0040543b 4   5    .text   ascii   D$ P
231  0x00004861 0x00405461 4   5    .text   ascii   G(PQ
232  0x00004881 0x00405481 5   6    .text   ascii   T$(RV
233  0x00004914 0x00405514 7   8    .text   ascii   T$ RPQW
234  0x0000497e 0x0040557e 4   5    .text   ascii   h\s@
235  0x00004992 0x00405592 4   5    .text   ascii   T$(R
236  0x000049b2 0x004055b2 4   5    .text   ascii   5Pq@
237  0x000049b7 0x004055b7 4   5    .text   ascii   hPs@
238  0x000049bd 0x004055bd 4   5    .text   ascii   L$XQ
239  0x000049cb 0x004055cb 4   5    .text   ascii   hTs@
240  0x000049d1 0x004055d1 4   5    .text   ascii   T$XR
241  0x000049f8 0x004055f8 5   7    .text   utf8    ӍT$TR blocks=Cyrillic,Basic Latin
242  0x00004a5c 0x0040565c 5   6    .text   ascii   T$(RV
243  0x00004a98 0x00405698 4   5    .text   ascii   T$,R
244  0x00004a9d 0x0040569d 5   6    .text   ascii   D$,PQ
245  0x00004afb 0x004056fb 4   5    .text   ascii   M\fVW
246  0x00004b11 0x00405711 7   9    .text   utf8    _^]ËE\b] blocks=Basic Latin,Latin-1 Supplement
247  0x00004b3a 0x0040573a 5   7    .text   utf8    0\awǅ\b blocks=Basic Latin,Latin Extended-B
248  0x00004c15 0x00405815 4   8    .text   utf8    ǅӃǅ` blocks=Latin Extended-B,Cyrillic,Basic Latin
249  0x00004c29 0x00405829 5   8    .text   utf8    (kdǅh blocks=Basic Latin,Latin Extended-B
250  0x00004c70 0x00405870 4   6    .text   utf8     n;ǅ blocks=Basic Latin,Latin Extended-B
251  0x00004d05 0x00405905 4   7    .text   utf8    Y=ѫǅ blocks=Basic Latin,Cyrillic,Latin Extended-B
252  0x00004d41 0x00405941 4   7    .text   utf8    #ĳVǅ blocks=Basic Latin,Latin Extended-A,Latin Extended-B
253  0x00004d88 0x00405988 4   6    .text   utf8    |o/ǅ blocks=Basic Latin,Latin Extended-B
254  0x00004d92 0x00405992 4   6    .text   utf8    LhXǅ blocks=Basic Latin,Latin Extended-B
255  0x00004dc4 0x004059c4 4   7    .text   utf8     Ҙǅ\f blocks=Basic Latin,Cyrillic,Latin Extended-B
256  0x00004e01 0x00405a01 4   6    .text   utf8    \axǅ$ blocks=Basic Latin,Latin Extended-B
257  0x00004e31 0x00405a31 6   8    .text   utf8    -=m\bǅ8 blocks=Basic Latin,Latin Extended-B
258  0x00004e50 0x00405a50 5   7    .text   utf8    QkkǅD blocks=Basic Latin,Latin Extended-B
259  0x00004ea0 0x00405aa0 4   7    .text   utf8    ٰeǅd blocks=Arabic,Basic Latin,Latin Extended-B
260  0x00004edc 0x00405adc 4   7    .text   utf8    |ӌǅ| blocks=Basic Latin,Cyrillic,Latin Extended-B
261  0x00005093 0x00405c93 6   8    .text   utf8    >jm\rǅ, blocks=Basic Latin,Latin Extended-B
262  0x0000509e 0x00405c9e 5   7    .text   utf8    Zjzǅ0 blocks=Basic Latin,Latin Extended-B
263  0x000050c7 0x00405cc7 4   6    .text   utf8    \a}ǅ@ blocks=Basic Latin,Latin Extended-B
264  0x00005117 0x00405d17 4   6    .text   utf8    knǅ` blocks=Basic Latin,Latin Extended-B
265  0x0000512a 0x00405d2a 4   7    .text   utf8    +Ӊǅh blocks=Basic Latin,Cyrillic,Latin Extended-B
266  0x000052c5 0x00405ec5 4   6    .text   utf8    juǅ\f blocks=Basic Latin,Latin Extended-B
267  0x000052ec 0x00405eec 4   6    .text   utf8    g\arǅ blocks=Basic Latin,Latin Extended-B
268  0x000053dd 0x00405fdd 4   6    .text   utf8    kaǅ| blocks=Basic Latin,Latin Extended-B
269  0x00005416 0x00406016 4   5    .text   ascii   MGiI
270  0x00005575 0x00406175 4   5    .text   ascii   AFHu
271  0x0000559e 0x0040619e 4   5    .text   ascii   ^_[]
272  0x000055b6 0x004061b6 5   6    .text   ascii   9u\fvI
273  0x000055fd 0x004061fd 4   5    .text   ascii   ;u\fr
274  0x00005805 0x00407005 4   5    .rdata  ascii   wZw$
275  0x00005812 0x00407012 7   8    .rdata  ascii   Xw(2\w2
276  0x00005825 0x00407025 4   5    .rdata  ascii   MPwC
277  0x00005831 0x00407031 4   5    .rdata  ascii   XPwF
278  0x00005836 0x00407036 6   7    .rdata  ascii   PwpOPw
279  0x000058fd 0x004070fd 4   6    .rdata  utf8    ӻu5D blocks=Cyrillic,Basic Latin
280  0x00005953 0x00407153 4   6    .rdata  utf8    ueͰu blocks=Basic Latin,Greek and Coptic
281  0x0000595c 0x0040715c 4   6    .rdata  utf8    Ӑcwa blocks=Cyrillic,Basic Latin
282  0x0000596a 0x0040716a 6   7    .rdata  ascii   dwFtcw
283  0x00005971 0x00407171 8   9    .rdata  ascii   rcwghdw_
284  0x0000599a 0x0040719a 6   7    .rdata  ascii   =w;6;w
285  0x000059b0 0x004071b0 4   5    .rdata  ascii    i3%
286  0x00005af4 0x004072f4 12  13   .rdata  ascii   Advapi32.dll
287  0x00005b04 0x00407304 12  13   .rdata  ascii   kernel32.dll
288  0x00005b18 0x00407318 4   5    .rdata  ascii   %D,3
289  0x00005e06 0x00407606 9   10   .rdata  ascii   StrToIntA
290  0x00005e12 0x00407612 7   8    .rdata  ascii   StrCmpW
291  0x00005e1c 0x0040761c 18  19   .rdata  ascii   PathFindExtensionW
292  0x00005e32 0x00407632 8   9    .rdata  ascii   StrCmpIW
293  0x00005e3c 0x0040763c 11  12   .rdata  ascii   SHLWAPI.dll
294  0x00005e4a 0x0040764a 13  14   .rdata  ascii   WNetOpenEnumW
295  0x00005e5a 0x0040765a 17  18   .rdata  ascii   WNetEnumResourceW
296  0x00005e6e 0x0040766e 13  14   .rdata  ascii   WNetCloseEnum
297  0x00005e7c 0x0040767c 7   8    .rdata  ascii   MPR.dll
298  0x00005e86 0x00407686 13  14   .rdata  ascii   InternetOpenA
299  0x00005e96 0x00407696 16  17   .rdata  ascii   InternetOpenUrlW
300  0x00005eaa 0x004076aa 19  20   .rdata  ascii   InternetCloseHandle
301  0x00005ebe 0x004076be 11  12   .rdata  ascii   WININET.dll
302  0x00005ecc 0x004076cc 16  17   .rdata  ascii   SHGetFolderPathW
303  0x00005ede 0x004076de 11  12   .rdata  ascii   SHELL32.dll
304  0x00005eec 0x004076ec 12  13   .rdata  ascii   LoadLibraryA
305  0x00005efc 0x004076fc 16  17   .rdata  ascii   GetModuleHandleA
306  0x00005f10 0x00407710 14  15   .rdata  ascii   GetProcAddress
307  0x00005f22 0x00407722 8   9    .rdata  ascii   lstrlenA
308  0x00005f2e 0x0040772e 9   10   .rdata  ascii   HeapAlloc
309  0x00005f3a 0x0040773a 14  15   .rdata  ascii   GetProcessHeap
310  0x00005f4c 0x0040774c 8   9    .rdata  ascii   HeapFree
311  0x00005f58 0x00407758 6   7    .rdata  ascii   MulDiv
312  0x00005f62 0x00407762 11  12   .rdata  ascii   GlobalAlloc
313  0x00005f70 0x00407770 8   9    .rdata  ascii   lstrcpyA
314  0x00005f7c 0x0040777c 5   6    .rdata  ascii   Sleep
315  0x00005f84 0x00407784 8   9    .rdata  ascii   lstrcmpW
316  0x00005f90 0x00407790 12  13   .rdata  ascii   GetTickCount
317  0x00005fa0 0x004077a0 12  13   .rdata  ascii   GetLastError
318  0x00005fb0 0x004077b0 18  19   .rdata  ascii   GetModuleFileNameW
319  0x00005fc6 0x004077c6 12  13   .rdata  ascii   SetLastError
320  0x00005fd6 0x004077d6 14  15   .rdata  ascii   CreateProcessW
321  0x00005fe8 0x004077e8 11  12   .rdata  ascii   ExitProcess
322  0x00005ff6 0x004077f6 20  21   .rdata  ascii   GetSystemPowerStatus
323  0x0000600e 0x0040780e 8   9    .rdata  ascii   lstrlenW
324  0x0000601a 0x0040781a 8   9    .rdata  ascii   lstrcpyW
325  0x00006026 0x00407826 20  21   .rdata  ascii   InterlockedIncrement
326  0x0000603e 0x0040783e 26  27   .rdata  ascii   PostQueuedCompletionStatus
327  0x0000605c 0x0040785c 10  11   .rdata  ascii   GlobalFree
328  0x0000606a 0x0040786a 16  17   .rdata  ascii   GetModuleHandleW
329  0x0000607e 0x0040787e 13  14   .rdata  ascii   FindResourceW
330  0x0000608e 0x0040788e 12  13   .rdata  ascii   LoadResource
331  0x0000609e 0x0040789e 12  13   .rdata  ascii   LockResource
332  0x000060ae 0x004078ae 14  15   .rdata  ascii   SizeofResource
333  0x000060c0 0x004078c0 12  13   .rdata  ascii   FreeResource
334  0x000060d0 0x004078d0 13  14   .rdata  ascii   GetSystemInfo
335  0x000060e0 0x004078e0 22  23   .rdata  ascii   CreateIoCompletionPort
336  0x000060fa 0x004078fa 25  26   .rdata  ascii   InitializeCriticalSection
337  0x00006116 0x00407916 12  13   .rdata  ascii   CreateEventW
338  0x00006126 0x00407926 11  12   .rdata  ascii   CloseHandle
339  0x00006134 0x00407934 12  13   .rdata  ascii   CreateThread
340  0x00006144 0x00407944 16  17   .rdata  ascii   GetLogicalDrives
341  0x00006158 0x00407958 13  14   .rdata  ascii   GetDriveTypeW
342  0x00006168 0x00407968 22  23   .rdata  ascii   WaitForMultipleObjects
343  0x00006182 0x00407982 19  20   .rdata  ascii   WaitForSingleObject
344  0x00006198 0x00407998 21  22   .rdata  ascii   DeleteCriticalSection
345  0x000061b0 0x004079b0 8   9    .rdata  ascii   lstrcatW
346  0x000061bc 0x004079bc 16  17   .rdata  ascii   CreateDirectoryW
347  0x000061d0 0x004079d0 11  12   .rdata  ascii   CreateFileW
348  0x000061de 0x004079de 9   10   .rdata  ascii   WriteFile
349  0x000061ea 0x004079ea 11  12   .rdata  ascii   MoveFileExW
350  0x000061f8 0x004079f8 11  12   .rdata  ascii   GetFileSize
351  0x00006206 0x00407a06 8   9    .rdata  ascii   ReadFile
352  0x00006212 0x00407a12 14  15   .rdata  ascii   SetFilePointer
353  0x00006224 0x00407a24 25  26   .rdata  ascii   GetQueuedCompletionStatus
354  0x00006240 0x00407a40 14  15   .rdata  ascii   FindFirstFileW
355  0x00006252 0x00407a52 13  14   .rdata  ascii   FindNextFileW
356  0x00006262 0x00407a62 9   10   .rdata  ascii   FindClose
357  0x0000626e 0x00407a6e 8   9    .rdata  ascii   SetEvent
358  0x0000627a 0x00407a7a 20  21   .rdata  ascii   InterlockedDecrement
