[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000bf 0x000000bf 6   7            ascii   ORichu
2    0x000001d8 0x000001d8 5   6            ascii   .text
3    0x000001e0 0x000001e0 4   20           utf32le 듏က똀Ѐ blocks=Hangul Syllables,Myanmar,Cyrillic
4    0x000001ff 0x000001ff 7   8            ascii   `.rdata
5    0x00000227 0x00000227 6   7            ascii   @.data
6    0x00000250 0x00000250 4   5            ascii   .CRT
7    0x00000277 0x00000277 6   7            ascii   @.rsrc
8    0x0000029f 0x0000029f 7   8            ascii   @.reloc
9    0x00000446 0x00401046 4   5    .text   ascii   \r\bDD
10   0x0000048a 0x0040108a 4   5    .text   ascii   \r DD
11   0x000004ac 0x004010ac 4   5    .text   ascii   \r,DD
12   0x000004ce 0x004010ce 4   5    .text   ascii   \r8DD
13   0x000004f0 0x004010f0 4   5    .text   ascii   \rDDD
14   0x00000512 0x00401112 4   5    .text   ascii   \rPDD
15   0x00000534 0x00401134 4   5    .text   ascii   \r\DD
16   0x00000556 0x00401156 4   5    .text   ascii   \rhDD
17   0x00000578 0x00401178 4   5    .text   ascii   \rtDD
18   0x00000776 0x00401376 4   5    .text   ascii   \r(ED
19   0x00000798 0x00401398 4   5    .text   ascii   \r4ED
20   0x000007ba 0x004013ba 4   5    .text   ascii   \r@ED
21   0x000007dc 0x004013dc 4   5    .text   ascii   \rLED
22   0x000007fe 0x004013fe 4   5    .text   ascii   \rXED
23   0x00000820 0x00401420 4   5    .text   ascii   \rdED
24   0x00000842 0x00401442 4   5    .text   ascii   \rpED
25   0x00000864 0x00401464 4   5    .text   ascii   \r|ED
26   0x000009fe 0x004015fe 4   5    .text   ascii   \r\bAD
27   0x00000a42 0x00401642 4   5    .text   ascii   \r AD
28   0x00000a64 0x00401664 4   5    .text   ascii   \r,AD
29   0x00000a86 0x00401686 4   5    .text   ascii   \r8AD
30   0x00000aa8 0x004016a8 4   5    .text   ascii   \rDAD
