[Imports]
nth vaddr      bind type lib               name
―――――――――――――――――――――――――――――――――――――――――――――――
1   0x0060d8f8 NONE FUNC winspool.drv      DocumentPropertiesW
2   0x0060d8fc NONE FUNC winspool.drv      ClosePrinter
3   0x0060d900 NONE FUNC winspool.drv      OpenPrinterW
4   0x0060d904 NONE FUNC winspool.drv      GetDefaultPrinterW
5   0x0060d908 NONE FUNC winspool.drv      EnumPrintersW
1   0x0060d910 NONE FUNC comctl32.dll      ImageList_GetImageInfo
2   0x0060d914 NONE FUNC comctl32.dll      FlatSB_SetScrollInfo
3   0x0060d918 NONE FUNC comctl32.dll      ImageList_DragMove
4   0x0060d91c NONE FUNC comctl32.dll      ImageList_Destroy
5   0x0060d920 NONE FUNC comctl32.dll      _TrackMouseEvent
6   0x0060d924 NONE FUNC comctl32.dll      ImageList_DragShowNolock
7   0x0060d928 NONE FUNC comctl32.dll      ImageList_Add
8   0x0060d92c NONE FUNC comctl32.dll      FlatSB_SetScrollProp
9   0x0060d930 NONE FUNC comctl32.dll      ImageList_GetDragImage
10  0x0060d934 NONE FUNC comctl32.dll      ImageList_Create
11  0x0060d938 NONE FUNC comctl32.dll      ImageList_EndDrag
12  0x0060d93c NONE FUNC comctl32.dll      ImageList_DrawEx
13  0x0060d940 NONE FUNC comctl32.dll      ImageList_SetImageCount
14  0x0060d944 NONE FUNC comctl32.dll      FlatSB_GetScrollPos
15  0x0060d948 NONE FUNC comctl32.dll      FlatSB_SetScrollPos
16  0x0060d94c NONE FUNC comctl32.dll      InitializeFlatSB
17  0x0060d950 NONE FUNC comctl32.dll      ImageList_Copy
18  0x0060d954 NONE FUNC comctl32.dll      FlatSB_GetScrollInfo
19  0x0060d958 NONE FUNC comctl32.dll      ImageList_Write
20  0x0060d95c NONE FUNC comctl32.dll      ImageList_SetBkColor
21  0x0060d960 NONE FUNC comctl32.dll      ImageList_GetBkColor
22  0x0060d964 NONE FUNC comctl32.dll      ImageList_BeginDrag
23  0x0060d968 NONE FUNC comctl32.dll      ImageList_GetIcon
24  0x0060d96c NONE FUNC comctl32.dll      ImageList_Replace
25  0x0060d970 NONE FUNC comctl32.dll      ImageList_GetImageCount
26  0x0060d974 NONE FUNC comctl32.dll      ImageList_DragEnter
27  0x0060d978 NONE FUNC comctl32.dll      ImageList_GetIconSize
28  0x0060d97c NONE FUNC comctl32.dll      ImageList_SetIconSize
29  0x0060d980 NONE FUNC comctl32.dll      ImageList_Read
30  0x0060d984 NONE FUNC comctl32.dll      ImageList_DragLeave
31  0x0060d988 NONE FUNC comctl32.dll      ImageList_LoadImageW
32  0x0060d98c NONE FUNC comctl32.dll      ImageList_Draw
33  0x0060d990 NONE FUNC comctl32.dll      ImageList_Remove
34  0x0060d994 NONE FUNC comctl32.dll      ImageList_ReplaceIcon
35  0x0060d998 NONE FUNC comctl32.dll      ImageList_SetOverlayImage
1   0x0060d9a0 NONE FUNC shell32.dll       Shell_NotifyIconW
2   0x0060d9a4 NONE FUNC shell32.dll       ShellExecuteW
1   0x0060d9ac NONE FUNC user32.dll        CopyImage
2   0x0060d9b0 NONE FUNC user32.dll        CreateWindowExW
3   0x0060d9b4 NONE FUNC user32.dll        GetMenuItemInfoW
4   0x0060d9b8 NONE FUNC user32.dll        SetMenuItemInfoW
5   0x0060d9bc NONE FUNC user32.dll        DefFrameProcW
6   0x0060d9c0 NONE FUNC user32.dll        GetDCEx
7   0x0060d9c4 NONE FUNC user32.dll        PeekMessageW
8   0x0060d9c8 NONE FUNC user32.dll        MonitorFromWindow
9   0x0060d9cc NONE FUNC user32.dll        GetDlgCtrlID
10  0x0060d9d0 NONE FUNC user32.dll        SetTimer
11  0x0060d9d4 NONE FUNC user32.dll        WindowFromPoint
12  0x0060d9d8 NONE FUNC user32.dll        BeginPaint
13  0x0060d9dc NONE FUNC user32.dll        RegisterClipboardFormatW
14  0x0060d9e0 NONE FUNC user32.dll        FrameRect
15  0x0060d9e4 NONE FUNC user32.dll        MapVirtualKeyW
16  0x0060d9e8 NONE FUNC user32.dll        IsWindowUnicode
17  0x0060d9ec NONE FUNC user32.dll        RegisterWindowMessageW
18  0x0060d9f0 NONE FUNC user32.dll        FillRect
19  0x0060d9f4 NONE FUNC user32.dll        GetMenuStringW
20  0x0060d9f8 NONE FUNC user32.dll        DispatchMessageW
21  0x0060d9fc NONE FUNC user32.dll        CreateAcceleratorTableW
22  0x0060da00 NONE FUNC user32.dll        SendMessageA
23  0x0060da04 NONE FUNC user32.dll        DefMDIChildProcW
24  0x0060da08 NONE FUNC user32.dll        EnumWindows
25  0x0060da0c NONE FUNC user32.dll        GetClassInfoW
26  0x0060da10 NONE FUNC user32.dll        ShowOwnedPopups
27  0x0060da14 NONE FUNC user32.dll        GetSystemMenu
28  0x0060da18 NONE FUNC user32.dll        GetScrollRange
29  0x0060da1c NONE FUNC user32.dll        SetScrollPos
30  0x0060da20 NONE FUNC user32.dll        GetScrollPos
31  0x0060da24 NONE FUNC user32.dll        GetActiveWindow
32  0x0060da28 NONE FUNC user32.dll        SetActiveWindow
33  0x0060da2c NONE FUNC user32.dll        DrawEdge
34  0x0060da30 NONE FUNC user32.dll        GetKeyboardLayoutList
35  0x0060da34 NONE FUNC user32.dll        LoadBitmapW
36  0x0060da38 NONE FUNC user32.dll        DrawFocusRect
37  0x0060da3c NONE FUNC user32.dll        EnumChildWindows
38  0x0060da40 NONE FUNC user32.dll        GetScrollBarInfo
39  0x0060da44 NONE FUNC user32.dll        ReleaseCapture
40  0x0060da48 NONE FUNC user32.dll        UnhookWindowsHookEx
41  0x0060da4c NONE FUNC user32.dll        LoadCursorW
42  0x0060da50 NONE FUNC user32.dll        GetCapture
43  0x0060da54 NONE FUNC user32.dll        SetCapture
44  0x0060da58 NONE FUNC user32.dll        CreatePopupMenu
45  0x0060da5c NONE FUNC user32.dll        ScrollWindow
46  0x0060da60 NONE FUNC user32.dll        ShowCaret
47  0x0060da64 NONE FUNC user32.dll        GetMenuItemID
48  0x0060da68 NONE FUNC user32.dll        GetLastActivePopup
49  0x0060da6c NONE FUNC user32.dll        CharLowerBuffW
50  0x0060da70 NONE FUNC user32.dll        GetSystemMetrics
51  0x0060da74 NONE FUNC user32.dll        SetWindowLongW
52  0x0060da78 NONE FUNC user32.dll        PostMessageW
53  0x0060da7c NONE FUNC user32.dll        DrawMenuBar
54  0x0060da80 NONE FUNC user32.dll        SetParent
55  0x0060da84 NONE FUNC user32.dll        IsZoomed
56  0x0060da88 NONE FUNC user32.dll        CharUpperBuffW
57  0x0060da8c NONE FUNC user32.dll        GetClientRect
58  0x0060da90 NONE FUNC user32.dll        IsChild
59  0x0060da94 NONE FUNC user32.dll        ClientToScreen
60  0x0060da98 NONE FUNC user32.dll        GetClipboardData
61  0x0060da9c NONE FUNC user32.dll        SetClipboardData
62  0x0060daa0 NONE FUNC user32.dll        SetWindowPlacement
63  0x0060daa4 NONE FUNC user32.dll        IsIconic
64  0x0060daa8 NONE FUNC user32.dll        CallNextHookEx
65  0x0060daac NONE FUNC user32.dll        GetMonitorInfoW
66  0x0060dab0 NONE FUNC user32.dll        ShowWindow
67  0x0060dab4 NONE FUNC user32.dll        CheckMenuItem
68  0x0060dab8 NONE FUNC user32.dll        CharUpperW
69  0x0060dabc NONE FUNC user32.dll        DefWindowProcW
70  0x0060dac0 NONE FUNC user32.dll        GetForegroundWindow
71  0x0060dac4 NONE FUNC user32.dll        SetForegroundWindow
72  0x0060dac8 NONE FUNC user32.dll        GetWindowTextW
73  0x0060dacc NONE FUNC user32.dll        EnableWindow
74  0x0060dad0 NONE FUNC user32.dll        DestroyWindow
75  0x0060dad4 NONE FUNC user32.dll        IsDialogMessageW
76  0x0060dad8 NONE FUNC user32.dll        EndMenu
77  0x0060dadc NONE FUNC user32.dll        RegisterClassW
78  0x0060dae0 NONE FUNC user32.dll        CharNextW
79  0x0060dae4 NONE FUNC user32.dll        GetWindowThreadProcessId
80  0x0060dae8 NONE FUNC user32.dll        RedrawWindow
81  0x0060daec NONE FUNC user32.dll        GetDC
82  0x0060daf0 NONE FUNC user32.dll        GetFocus
83  0x0060daf4 NONE FUNC user32.dll        SetFocus
84  0x0060daf8 NONE FUNC user32.dll        EndPaint
85  0x0060dafc NONE FUNC user32.dll        ReleaseDC
86  0x0060db00 NONE FUNC user32.dll        MsgWaitForMultipleObjectsEx
87  0x0060db04 NONE FUNC user32.dll        LoadKeyboardLayoutW
88  0x0060db08 NONE FUNC user32.dll        GetClassLongW
89  0x0060db0c NONE FUNC user32.dll        ActivateKeyboardLayout
90  0x0060db10 NONE FUNC user32.dll        GetParent
91  0x0060db14 NONE FUNC user32.dll        DrawTextW
92  0x0060db18 NONE FUNC user32.dll        SetScrollRange
93  0x0060db1c NONE FUNC user32.dll        MonitorFromRect
94  0x0060db20 NONE FUNC user32.dll        InsertMenuItemW
95  0x0060db24 NONE FUNC user32.dll        PeekMessageA
96  0x0060db28 NONE FUNC user32.dll        GetPropW
97  0x0060db2c NONE FUNC user32.dll        SetClassLongW
98  0x0060db30 NONE FUNC user32.dll        MessageBoxW
99  0x0060db34 NONE FUNC user32.dll        MessageBeep
100 0x0060db38 NONE FUNC user32.dll        SetPropW
101 0x0060db3c NONE FUNC user32.dll        RemovePropW
102 0x0060db40 NONE FUNC user32.dll        UpdateWindow
103 0x0060db44 NONE FUNC user32.dll        GetSubMenu
104 0x0060db48 NONE FUNC user32.dll        MsgWaitForMultipleObjects
105 0x0060db4c NONE FUNC user32.dll        DestroyMenu
106 0x0060db50 NONE FUNC user32.dll        DestroyIcon
107 0x0060db54 NONE FUNC user32.dll        SetWindowsHookExW
108 0x0060db58 NONE FUNC user32.dll        EmptyClipboard
109 0x0060db5c NONE FUNC user32.dll        IsWindowVisible
110 0x0060db60 NONE FUNC user32.dll        DispatchMessageA
111 0x0060db64 NONE FUNC user32.dll        UnregisterClassW
112 0x0060db68 NONE FUNC user32.dll        GetTopWindow
113 0x0060db6c NONE FUNC user32.dll        SendMessageW
114 0x0060db70 NONE FUNC user32.dll        AdjustWindowRectEx
115 0x0060db74 NONE FUNC user32.dll        DrawIcon
116 0x0060db78 NONE FUNC user32.dll        IsWindow
117 0x0060db7c NONE FUNC user32.dll        EnumThreadWindows
118 0x0060db80 NONE FUNC user32.dll        InvalidateRect
119 0x0060db84 NONE FUNC user32.dll        GetKeyboardState
120 0x0060db88 NONE FUNC user32.dll        DrawFrameControl
121 0x0060db8c NONE FUNC user32.dll        ScreenToClient
