[Strings]
nth   paddr      vaddr       len  size section  type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d  41   42            ascii   !This program cannot be run in DOS mode.$
185   0x00002e9f 0x140003a9f 4    5    .text    ascii   l$<H
186   0x00002f50 0x140003b50 13   14   .text    ascii   AWAVAUATVWUSH
187   0x00002ffe 0x140003bfe 4    5    .text    ascii   |$PH
188   0x00003003 0x140003c03 4    5    .text    ascii   D$HH
189   0x00003008 0x140003c08 4    5    .text    ascii   \$@H
190   0x0000300d 0x140003c0d 4    5    .text    ascii   D$8H
191   0x00003012 0x140003c12 4    5    .text    ascii   T$0H
192   0x00003017 0x140003c17 4    5    .text    ascii   D$(H
193   0x0000301c 0x140003c1c 4    5    .text    ascii   l$ 1
194   0x0000306c 0x140003c6c 4    5    .text    ascii   \$pH
195   0x00003071 0x140003c71 6    7    .text    ascii   D$ht\nH
196   0x00003084 0x140003c84 4    5    .text    ascii   t$|M
197   0x0000308c 0x140003c8c 6    7    .text    ascii   D$`t\rL
198   0x000030a3 0x140003ca3 4    5    .text    ascii   |$xM
199   0x000030d4 0x140003cd4 4    5    .text    ascii   l$hH
200   0x000030df 0x140003cdf 4    5    .text    ascii   |$`M
201   0x000030ff 0x140003cff 4    5    .text    ascii   |$pH
202   0x0000313c 0x140003d3c 4    5    .text    ascii   D$PL
203   0x00003141 0x140003d41 4    5    .text    ascii   |$HH
204   0x0000314e 0x140003d4e 4    5    .text    ascii   D$@H
205   0x00003153 0x140003d53 4    5    .text    ascii   l$8H
206   0x00003158 0x140003d58 4    5    .text    ascii   D$xH
207   0x0000315d 0x140003d5d 4    5    .text    ascii   D$0L
208   0x00003162 0x140003d62 4    5    .text    ascii   l$(H
209   0x00003167 0x140003d67 4    5    .text    ascii   D$|H
210   0x0000316c 0x140003d6c 4    5    .text    ascii   D$ L
211   0x000031ac 0x140003dac 13   15   .text    utf8    []_^A\A]A^A_ù blocks=Basic Latin,Latin-1 Supplement
212   0x00003202 0x140003e02 7    8    .text    ascii   AVVWUSH
213   0x00003221 0x140003e21 4    5    .text    ascii   D$8H
214   0x00003243 0x140003e43 4    5    .text    ascii   \$0H
215   0x0000324d 0x140003e4d 4    5    .text    ascii   D$,A
216   0x0000330a 0x140003f0a 5    6    .text    ascii   L$8H1
217   0x00003319 0x140003f19 8    10   .text    utf8    @[]_^A^ù blocks=Basic Latin,Latin-1 Supplement
218   0x0000336c 0x140003f6c 7    8    .text    ascii   AVVWUSH
219   0x0000338b 0x140003f8b 4    5    .text    ascii   D$8H
220   0x000033ad 0x140003fad 4    5    .text    ascii   \$0H
221   0x000033b7 0x140003fb7 4    5    .text    ascii   D$,A
222   0x00003474 0x140004074 5    6    .text    ascii   L$8H1
223   0x00003483 0x140004083 8    10   .text    utf8    @[]_^A^ù blocks=Basic Latin,Latin-1 Supplement
224   0x00003740 0x140004340 4    5    .text    ascii   VWSH
225   0x000037ae 0x1400043ae 4    5    .text    ascii    [_^
226   0x00003870 0x140004470 4    5    .text    ascii   VWSH
227   0x000038d8 0x1400044d8 4    5    .text    ascii    [_^
228   0x00003946 0x140004546 7    8    .text    ascii   H9A v\rH
229   0x00003970 0x140004570 13   14   .text    ascii   AWAVAUATVWUSH
230   0x0000398f 0x14000458f 4    5    .text    ascii   D$PL
231   0x000039be 0x1400045be 4    5    .text    ascii   l$HL
232   0x000039c3 0x1400045c3 4    5    .text    ascii   d$ I
233   0x000039dd 0x1400045dd 4    5    .text    ascii   D$@H
234   0x000039f2 0x1400045f2 4    5    .text    ascii   I9o 
235   0x00003a1e 0x14000461e 4    5    .text    ascii   d$0L
236   0x00003a23 0x140004623 4    5    .text    ascii   l$8H
237   0x00003a28 0x140004628 4    5    .text    ascii   l$(I
238   0x00003a2d 0x14000462d 4    5    .text    ascii   G L9
239   0x00003a3e 0x14000463e 4    5    .text    ascii   \$HI
240   0x00003aa0 0x1400046a0 4    5    .text    ascii   G L9
241   0x00003ac1 0x1400046c1 4    5    .text    ascii   t$@H
242   0x00003af0 0x1400046f0 4    5    .text    ascii   d$ L
243   0x00003af5 0x1400046f5 4    5    .text    ascii   l$HH
244   0x00003afa 0x1400046fa 4    5    .text    ascii   l$(u
245   0x00003b0f 0x14000470f 4    5    .text    ascii   d$ L
246   0x00003b14 0x140004714 4    5    .text    ascii   l$HH
247   0x00003b19 0x140004719 5    6    .text    ascii   l$(I9
248   0x00003b31 0x140004731 8    9    .text    ascii   H;L$Ht#H
249   0x00003b4e 0x14000474e 4    5    .text    ascii   D$HH
250   0x00003b53 0x140004753 4    5    .text    ascii   L$HH
251   0x00003b6e 0x14000476e 4    5    .text    ascii   D$8H
252   0x00003b73 0x140004773 6    7    .text    ascii   D$0\bL9
253   0x00003ba2 0x1400047a2 4    5    .text    ascii   L$HH
254   0x00003bb6 0x1400047b6 5    6    .text    ascii   L$PH1
255   0x00003bc5 0x1400047c5 15   17   .text    utf8    X[]_^A\A]A^A_ùW blocks=Basic Latin,Latin-1 Supplement
256   0x00003be1 0x1400047e1 9    10   .text    ascii   \vAWAVVWSH
257   0x00003c00 0x140004800 5    6    .text    ascii   t:M9~
258   0x00003c90 0x140004890 4    5    .text    ascii   ^\bL9
259   0x00003cb9 0x1400048b9 5    6    .text    ascii   6v.L9
260   0x00003cf3 0x1400048f3 8    9    .text    ascii    [_^A^A_
261   0x00003cfc 0x1400048fc 7    8    .text    ascii   AVVWUSH
262   0x00003d1e 0x14000491e 4    5    .text    ascii   1HcI
263   0x00003db2 0x1400049b2 7    8    .text    ascii    []_^A^
264   0x00003ddc 0x1400049dc 12   13   .text    ascii   AWAVAUATVWSH
265   0x00003e08 0x140004a08 4    5    .text    ascii   i\bM)
266   0x00003e71 0x140004a71 5    6    .text    ascii   I)w\bH
267   0x00003e78 0x140004a78 12   13   .text    ascii    [_^A\A]A^A_
268   0x00003eae 0x140004aae 5    6    .text    ascii   \tH;\nt
269   0x00003ef0 0x140004af0 4    5    .text    ascii   VWSH
270   0x00003fc3 0x140004bc3 4    5    .text    ascii    [_^
271   0x00003fd0 0x140004bd0 6    7    .text    ascii   AVVWSH
272   0x00004067 0x140004c67 7    9    .text    utf8    ([_^A^ù blocks=Basic Latin,Latin-1 Supplement
273   0x000040ee 0x140004cee 6    7    .text    ascii   AVVWSH
274   0x0000419e 0x140004d9e 8    10   .text    utf8    ([_^A^ùW blocks=Basic Latin,Latin-1 Supplement
275   0x00004220 0x140004e20 5    6    .text    ascii   VWUSH
276   0x000042d0 0x140004ed0 5    6    .text    ascii   ([]_^
277   0x0000435e 0x140004f5e 9    10   .text    ascii   AWAVVWUSH
278   0x0000439a 0x140004f9a 4    6    .text    utf8    1\bAL
279   0x000043d2 0x140004fd2 4    5    .text    ascii   )D$`
280   0x000043d7 0x140004fd7 4    5    .text    ascii   )D$P
281   0x000043dc 0x140004fdc 4    5    .text    ascii   )D$@
282   0x000043e1 0x140004fe1 4    5    .text    ascii   )D$0
283   0x00004408 0x140005008 4    5    .text    ascii   L$0H
284   0x00004433 0x140005033 4    5    .text    ascii   |$0H
285   0x0000443f 0x14000503f 4    5    .text    ascii   D$(H
286   0x00004478 0x140005078 4    5    .text    ascii   EsEA
287   0x000044b7 0x1400050b7 10   12   .text    utf8    []_^A^A_ùW blocks=Basic Latin,Latin-1 Supplement
288   0x00004530 0x140005130 10   11   .text    ascii   AWAVATVWSH
289   0x0000454c 0x14000514c 4    5    .text    ascii   D$PH
290   0x0000455e 0x14000515e 4    5    .text    ascii   D$@A
291   0x0000456a 0x14000516a 4    5    .text    ascii   T$Nf
292   0x00004598 0x140005198 4    5    .text    ascii   \$@H
293   0x000045a0 0x1400051a0 4    5    .text    ascii   |$8I
294   0x000045a8 0x1400051a8 4    5    .text    ascii   t$0I
295   0x000045c1 0x1400051c1 4    5    .text    ascii   d$ A
296   0x00004622 0x140005222 4    5    .text    ascii   |$ L
297   0x00004627 0x140005227 4    5    .text    ascii   D$(L
298   0x0000462c 0x14000522c 4    5    .text    ascii   L$$H
299   0x0000465a 0x14000525a 5    6    .text    ascii   L$PH1
300   0x00004669 0x140005269 10   11   .text    ascii   X[_^A\A^A_
301   0x00004674 0x140005274 9    10   .text    ascii   AWAVVWUSH
302   0x00004746 0x140005346 4    5    .text    ascii   |$ A
303   0x00004767 0x140005367 9    10   .text    ascii   ([]_^A^A_
304   0x0000479c 0x14000539c 6    7    .text    ascii   AVVWSH
305   0x000047e7 0x1400053e7 6    7    .text    ascii   ([_^A^
306   0x000047f6 0x1400053f6 6    7    .text    ascii   ([_^A^
307   0x00004826 0x140005426 4    5    .text    ascii   VWSH
308   0x00004835 0x140005435 4    5    .text    ascii   A\bH9
309   0x0000485e 0x14000545e 4    5    .text    ascii    [_^
310   0x000048ec 0x1400054ec 13   14   .text    ascii   AWAVAUATVWUSH
311   0x000049ef 0x1400055ef 13   14   .text    ascii   ([]_^A\A]A^A_
312   0x00004ac0 0x1400056c0 13   14   .text    ascii   AWAVAUATVWUSH
313   0x00004afe 0x1400056fe 4    5    .text    ascii   l$ H
314   0x00004b67 0x140005767 13   14   .text    ascii   ([]_^A\A]A^A_
315   0x00004b80 0x140005780 6    7    .text    ascii   AVVWSH
316   0x00004bc3 0x1400057c3 6    7    .text    ascii   ([_^A^
317   0x00004c00 0x140005800 13   14   .text    ascii   AWAVAUATVWUSH
318   0x00004c37 0x140005837 4    5    .text    ascii   |$$L
319   0x00004cc8 0x1400058c8 4    5    .text    ascii   |$$H
320   0x00004cf5 0x1400058f5 13   14   .text    ascii   ([]_^A\A]A^A_
321   0x00004de0 0x1400059e0 4    5    .text    ascii   VWSH
322   0x00004e14 0x140005a14 5    7    .text    utf8     [_^û blocks=Basic Latin,Latin-1 Supplement
323   0x00004e40 0x140005a40 4    5    .text    ascii   VWSH
324   0x00004e53 0x140005a53 4    5    .text    ascii   D$(1
325   0x00004e6d 0x140005a6d 4    5    .text    ascii   L$ H
326   0x00004e82 0x140005a82 4    5    .text    ascii   L$ H
327   0x00004e94 0x140005a94 4    5    .text    ascii   L$ H
328   0x00004ead 0x140005aad 5    6    .text    ascii   L$(H1
329   0x00004ebd 0x140005abd 4    5    .text    ascii   0[_^
330   0x00004f57 0x140005b57 4    5    .text    ascii   Fu\vI
331   0x0000525f 0x140005e5f 4    5    .text    ascii   D$0I
332   0x00005288 0x140005e88 4    5    .text    ascii   Fu\rH
333   0x0000529a 0x140005e9a 4    5    .text    ascii   L$/I
334   0x000052bd 0x140005ebd 5    6    .text    ascii   L$0H1
335   0x00005337 0x140005f37 6    8    .text    utf8    :Ͼ:Fu! blocks=Basic Latin,Greek and Coptic
336   0x00005373 0x140005f73 5    6    .text    ascii   n7/Mu
337   0x000053ae 0x140005fae 5    6    .text    ascii   :4r@u
338   0x000053d4 0x140005fd4 4    5    .text    ascii   (OHu
339   0x000053f8 0x140005ff8 6    7    .text    ascii   AVVWSH
340   0x00005405 0x140006005 4    5    .text    ascii   D$ f
341   0x00005607 0x140006207 4    7    .text    utf8    Fщ{q blocks=Basic Latin,Cyrillic
342   0x00005632 0x140006232 5    6    .text    ascii   (D$ H
343   0x00005639 0x140006239 6    7    .text    ascii   8[_^A^
344   0x00005640 0x140006240 13   14   .text    ascii   AWAVAUATVWUSH
345   0x00005684 0x140006284 4    5    .text    ascii   D$0L
346   0x0000568c 0x14000628c 4    5    .text    ascii   L$ A
347   0x000056a7 0x1400062a7 4    5    .text    ascii   T$,9
348   0x000056d2 0x1400062d2 4    5    .text    ascii   D$HA
349   0x000056e5 0x1400062e5 4    5    .text    ascii   D$@E
350   0x00005712 0x140006312 5    6    .text    ascii   #|$HA
351   0x00005778 0x140006378 5    6    .text    ascii   L;L$0
352   0x000057e2 0x1400063e2 4    5    .text    ascii   #|$@
353   0x00005837 0x140006437 4    5    .text    ascii   l$\bs
354   0x0000586a 0x14000646a 5    6    .text    ascii   +D$8D
355   0x00005879 0x140006479 5    6    .text    ascii   ;t$,v
356   0x0000589e 0x14000649e 4    5    .text    ascii   D$()
357   0x000058b5 0x1400064b5 5    6    .text    ascii   L$ L)
358   0x0000592d 0x14000652d 4    5    .text    ascii   w~E9
359   0x00005a4d 0x14000664d 5    6    .text    ascii   D$ M)
360   0x00005b03 0x140006703 4    5    .text    ascii   l$\bA
361   0x00005d16 0x140006916 4    5    .text    ascii   w8A9
362   0x00005d46 0x140006946 5    6    .text    ascii   \aw\nA9
363   0x00005d5e 0x14000695e 5    6    .text    ascii   |$ H)
364   0x00005e08 0x140006a08 4    5    .text    ascii   l$\bL
365   0x00005e4e 0x140006a4e 4    6    .text    utf8    I)ø\a blocks=Basic Latin,Latin-1 Supplement
366   0x00005e7c 0x140006a7c 5    6    .text    ascii   D$0D)
367   0x00005e99 0x140006a99 13   14   .text    ascii   P[]_^A\A]A^A_
368   0x00005eb0 0x140006ab0 4    5    .text    ascii   l$\bL
369   0x00005ef6 0x140006af6 6    8    .text    utf8    N(1\tA$
370   0x00005f1a 0x140006b1a 4    5    .text    ascii   A\b4?
371   0x00005f7f 0x140006b7f 4    5    .text    ascii   H9\bt
372   0x00005fd7 0x140006bd7 5    6    .text    ascii   VWUSH
373   0x00006024 0x140006c24 5    6    .text    ascii   ([]_^
374   0x00006033 0x140006c33 4    5    .text    ascii   9{0t
375   0x00006053 0x140006c53 5    6    .text    ascii   ([]_^
376   0x0000605d 0x140006c5d 5    6    .text    ascii   VWUSH
377   0x000060f4 0x140006cf4 4    5    .text    ascii   @\b4?
378   0x0000613a 0x140006d3a 5    6    .text    ascii   ([]_^
379   0x00006140 0x140006d40 13   14   .text    ascii   AWAVAUATVWUSH
380   0x0000619c 0x140006d9c 12   13   .text    ascii   []_^A\A]A^A_
381   0x000061c9 0x140006dc9 5    6    .text    ascii   C\b=??
382   0x000061fb 0x140006dfb 4    5    .text    ascii   L$`I
383   0x00006229 0x140006e29 4    5    .text    ascii   L$pI
384   0x00006253 0x140006e53 4    5    .text    ascii   L$xH
385   0x00006264 0x140006e64 4    5    .text    ascii   T$|A
386   0x0000626c 0x140006e6c 4    5    .text    ascii   L$\L
387   0x00006271 0x140006e71 4    5    .text    ascii   \$PL
388   0x00006276 0x140006e76 4    5    .text    ascii   T$8H
389   0x00006346 0x140006f46 4    5    .text    ascii   T$8A
390   0x00006387 0x140006f87 4    5    .text    ascii   \f(A9
391   0x00006423 0x140007023 4    5    .text    ascii   D$`D
392   0x0000642b 0x14000702b 4    5    .text    ascii   D$HD
393   0x00006464 0x140007064 4    5    .text    ascii   T$8L
394   0x00006469 0x140007069 4    5    .text    ascii   \$PH
395   0x00006526 0x140007126 4    5    .text    ascii   C\bG?
396   0x00006584 0x140007184 4    5    .text    ascii   \rw)E
397   0x00006611 0x140007211 4    5    .text    ascii   C\bE?
398   0x00006621 0x140007221 4    5    .text    ascii   t$0A
399   0x00006633 0x140007233 5    6    .text    ascii   |$psh
400   0x0000666e 0x14000726e 4    5    .text    ascii   |$pA
401   0x000066a2 0x1400072a2 4    5    .text    ascii   D$@D
402   0x000066cb 0x1400072cb 4    6    .text    utf8    fAǄS blocks=Basic Latin,Latin Extended-B
403   0x000066fe 0x1400072fe 4    5    .text    ascii   |$(H
404   0x0000670b 0x14000730b 4    5    .text    ascii   D$ 1
405   0x0000674f 0x14000734f 4    5    .text    ascii   D$@D
406   0x00006754 0x140007354 4    5    .text    ascii   L$4A
407   0x00006765 0x140007365 4    5    .text    ascii   L$4E
408   0x00006776 0x140007376 5    6    .text    ascii   |$0E9
