[Strings]
nth   paddr      vaddr      len  size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x00000100 0x00000100 5    6            ascii   Rich&
2     0x00000210 0x00000210 5    6            ascii   .text
3     0x00000237 0x00000237 7    8            ascii   `.rdata
4     0x0000025f 0x0000025f 6    7            ascii   @.data
5     0x00000288 0x00000288 6    7            ascii   .didat
6     0x000002b0 0x000002b0 5    6            ascii   .rsrc
7     0x000002d7 0x000002d7 7    8            ascii   @.reloc
8     0x0000046f 0x0040106f 4    6    .text   utf8    ̹pZE blocks=Combining Diacritical Marks,Basic Latin
9     0x0000050c 0x0040110c 4    5    .text   ascii   tASW
10    0x000005aa 0x004011aa 4    5    .text   ascii   ^VQP
11    0x0000065d 0x0040125d 6    9    .text   utf8    E\b3ɉE܍ blocks=Basic Latin,Latin Extended-B,Syriac
12    0x000006ca 0x004012ca 4    5    .text   ascii   D$\fP
13    0x0000070f 0x0040130f 5    6    .text   ascii   }\f0tY
14    0x00000747 0x00401347 5    6    .text   ascii   t1h!0
15    0x0000075a 0x0040135a 6    7    .text   ascii   E \bt\eh
16    0x000007bb 0x004013bb 4    5    .text   ascii   QQSV
17    0x00000950 0x00401550 5    7    .text   utf8    Q3\t\f$
18    0x000009b1 0x004015b1 4    5    .text   ascii   F WP
19    0x00000b19 0x00401719 4    5    .text   ascii   F\fSU
20    0x00000bb2 0x004017b2 4    5    .text   ascii   ^\b[^
21    0x00000bd0 0x004017d0 4    5    .text   ascii   F\fSU
22    0x00000c13 0x00401813 4    5    .text   ascii   \ePt@
23    0x00000c72 0x00401872 4    5    .text   ascii   ^\b[^
24    0x00000c7d 0x0040187d 7    8    .text   ascii   ;A\bv\v+A
25    0x00000d2a 0x0040192a 4    5    .text   ascii   h0&C
26    0x00000de6 0x004019e6 4    5    .text   ascii   VWj\a
27    0x00000e12 0x00401a12 4    5    .text   ascii   \at\a2
28    0x00000ebf 0x00401abf 5    6    .text   ascii   9RuJ+
29    0x00000fd7 0x00401bd7 4    7    .text   utf8    2\vˈE blocks=Basic Latin,Spacing Modifier Letters
30    0x00000fed 0x00401bed 5    7    .text   utf8    u@2\bE
31    0x000011ba 0x00401dba 4    5    .text   ascii   _^[d
32    0x000011d8 0x00401dd8 5    7    .text   utf8    3Ƀ|$\b blocks=Basic Latin,Latin Extended-B
33    0x000011e6 0x00401de6 4    5    .text   ascii   8RuA
34    0x000011eb 0x00401deb 6    7    .text   ascii   |$\b\ar:
35    0x00001221 0x00401e21 4    5    .text   ascii   \bv\a<
36    0x0000123d 0x00401e3d 5    8    .text   utf8    S3ۋIE blocks=Basic Latin,Arabic
37    0x0000127f 0x00401e7f 4    6    .text   utf8    E܋u\b blocks=Basic Latin,Syriac
38    0x0000134a 0x00401f4a 5    7    .text   utf8    u%3\tE
39    0x00001424 0x00402024 7    8    .text   ascii   ;A\bv\v+A
40    0x00001481 0x00402081 4    5    .text   ascii   t$\bW
41    0x000014bf 0x004020bf 14   15   .text   ascii   f90tCSj\Zj_[f9
42    0x00001501 0x00402101 4    5    .text   ascii   f90u
43    0x000015d0 0x004021d0 4    6    .text   utf8    ωl$( blocks=Greek and Coptic,Basic Latin
44    0x000015e1 0x004021e1 5    7    .text   utf8    3ɉD$$ blocks=Basic Latin,Latin Extended-B
45    0x000016ee 0x004022ee 4    5    .text   ascii   +D$(
46    0x00001882 0x00402482 5    6    .text   ascii   Pht&C
47    0x00001889 0x00402489 4    6    .text   utf8    D$8ƃ blocks=Basic Latin,Latin Extended-B
48    0x0000189f 0x0040249f 4    5    .text   ascii   D$0h
49    0x00001a63 0x00402663 7    8    .text   ascii   t,PhT&C
50    0x00001a6c 0x0040266c 4    5    .text   ascii   D$8j
51    0x00001ac0 0x004026c0 7    8    .text   ascii   v'Ph\&C
52    0x00001ac9 0x004026c9 4    5    .text   ascii   D$8j
53    0x00001b35 0x00402735 4    5    .text   ascii   D$XP
54    0x00001b42 0x00402742 4    5    .text   ascii   D$`P
55    0x00001b4c 0x0040274c 4    5    .text   ascii   D$0P
56    0x00001b51 0x00402751 4    5    .text   ascii   D$\P
57    0x00001b5d 0x0040275d 4    5    .text   ascii   D$4P
58    0x00001b62 0x00402762 4    5    .text   ascii   D$4P
59    0x00001b80 0x00402780 6    7    .text   ascii   j\bhh&C
60    0x00001bc7 0x004027c7 4    5    .text   ascii   ^][_
61    0x00001bef 0x004027ef 5    7    .text   utf8    ٍM$WS blocks=Arabic,Basic Latin
62    0x00001c52 0x00402852 6    8    .text   utf8    \bu=3ɍE blocks=Basic Latin,Latin Extended-B
63    0x00001c5a 0x0040285a 5    6    .text   ascii   QQQQP
64    0x00001fdc 0x00402bdc 4    5    .text   ascii   \rt4J
65    0x00002077 0x00402c77 6    7    .text   ascii   t\n9N$}
66    0x00002149 0x00402d49 7    9    .text   utf8    uv3ɍ~(f blocks=Basic Latin,Latin Extended-B
67    0x00002171 0x00402d71 5    6    .text   ascii   UT@Y;
68    0x0000219b 0x00402d9b 4    5    .text   ascii   f9\au
69    0x000021da 0x00402dda 5    6    .text   ascii   ~\f+}L
70    0x00002216 0x00402e16 4    5    .text   ascii   h8&C
71    0x000022fd 0x00402efd 6    7    .text   ascii   ~(h0&C
72    0x00002370 0x00402f70 4    6    .text   utf8    E\f3\v
73    0x00002590 0x00403190 4    5    .text   ascii   j\a_j
74    0x000025e9 0x004031e9 4    6    .text   utf8    Q\eыN blocks=Basic Latin,Cyrillic
75    0x0000265e 0x0040325e 4    5    .text   ascii   _^[d
76    0x00002688 0x00403288 5    7    .text   utf8    ٍM0WS blocks=Arabic,Basic Latin
77    0x00002693 0x00403293 4    6    .text   utf8    3ɉM` blocks=Basic Latin,Latin Extended-B
78    0x00002776 0x00403376 6    7    .text   ascii   PPu[j}
79    0x000027f5 0x004033f5 4    5    .text   ascii   Mjj\a
80    0x00002874 0x00403474 4    5    .text   ascii   9uHr
81    0x00002910 0x00403510 4    5    .text   ascii   ETt(
