[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000d0 0x000000d0 5   7            utf8    Rich̒ blocks=Basic Latin,Combining Diacritical Marks
2    0x000001e0 0x000001e0 5   6            ascii   .text
3    0x00000207 0x00000207 7   8            ascii   `.rdata
4    0x0000022f 0x0000022f 6   7            ascii   @.data
5    0x00000258 0x00000258 5   6            ascii   .rsrc
6    0x0000027f 0x0000027f 7   8            ascii   @.reloc
55   0x000016e1 0x004022e1 7   9    .text   utf8    H]Ë\r\b`A blocks=Basic Latin,Latin-1 Supplement
56   0x00001752 0x00402352 4   5    .text   ascii   E\fPW
57   0x000017f3 0x004023f3 5   6    .text   ascii   YYu\bj
58   0x000018e0 0x004024e0 4   5    .text   ascii   \r\b`A
59   0x000018f0 0x004024f0 4   5    .text   ascii   \r\f`A
60   0x00001a31 0x00402631 4   5    .text   ascii   y\bj\e
61   0x00001a57 0x00402657 4   5    .text   ascii   y\bj\b
62   0x00001a68 0x00402668 4   5    .text   ascii   y\bj\t
63   0x00001acb 0x004026cb 4   6    .text   utf8    YYËe blocks=Basic Latin,Latin-1 Supplement
64   0x00001bfa 0x004027fa 4   5    .text   ascii   oF f
65   0x00001c56 0x00402856 4   5    .text   ascii   oF f
66   0x00001cae 0x004028ae 4   5    .text   ascii   oF f
67   0x00001e79 0x00402a79 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
68   0x00001e85 0x00402a85 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
69   0x00001e97 0x00402a97 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
70   0x00001eb1 0x00402ab1 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
71   0x00002015 0x00402c15 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
72   0x00002023 0x00402c23 7   9    .text   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
73   0x00002039 0x00402c39 6   8    .text   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
74   0x00002053 0x00402c53 6   8    .text   utf8    D$\f^_Í blocks=Basic Latin,Latin-1 Supplement
75   0x0000208b 0x00402c8b 4   5    .text   ascii   oV f
76   0x00002090 0x00402c90 4   5    .text   ascii   o^0f
77   0x000020a8 0x00402ca8 4   5    .text   ascii   of@f
78   0x000020ad 0x00402cad 4   5    .text   ascii   onPf
79   0x000020b2 0x00402cb2 4   5    .text   ascii   ov`f
80   0x000020b7 0x00402cb7 4   5    .text   ascii   o~pf
81   0x00002124 0x00402d24 5   6    .text   ascii   \aFGIu
82   0x00002130 0x00402d30 4   6    .text   utf8    X^_Í blocks=Basic Latin,Latin-1 Supplement
83   0x00002157 0x00402d57 4   5    .text   ascii   FGIu
84   0x00002210 0x00402e10 6   7    .text   ascii    VWj\bY
85   0x00002277 0x00402e77 10  11   .text   ascii   D$\f+d$\fSVW
86   0x000022df 0x00402edf 5   6    .text   ascii   H\b3M\f
87   0x00002343 0x00402f43 5   11   .text   utf16le jjjjj
88   0x00002386 0x00402f86 4   6    .text   utf8    3KM\b
89   0x00002410 0x00403010 5   8    .text   utf8    3IEЋE blocks=Basic Latin,Cyrillic
90   0x00002419 0x00403019 4   6    .text   utf8    EԋE\f blocks=Basic Latin,Cyrillic Supplement
91   0x00002425 0x00403025 4   6    .text   utf8    E܋E  blocks=Basic Latin,Syriac
92   0x000024ef 0x004030ef 5   6    .text   ascii   ;T\b\b~
93   0x00002511 0x00403111 6   7    .text   ascii   E\b;x\fw
94   0x00002565 0x00403165 6   7    .text   ascii   QQSVWd
95   0x00002644 0x00403244 6   7    .text   ascii   M\b9\bt\f
96   0x0000265f 0x0040325f 4   5    .text   ascii   \bSVW
97   0x000026a5 0x004032a5 5   7    .text   utf8    ]øEx@ blocks=Basic Latin,Latin-1 Supplement
98   0x000027f5 0x004033f5 4   5    .text   ascii   u\bWP
99   0x0000288a 0x0040348a 4   5    .text   ascii   ineI
100  0x00002891 0x00403491 5   6    .text   ascii   5ntel
101  0x000028a1 0x004034a1 6   7    .text   ascii   5Genu\v
102  0x000028d6 0x004034d6 4   5    .text   ascii   t#=`
103  0x000028f2 0x004034f2 4   5    .text   ascii   t\a=p
104  0x00002915 0x00403515 8   10   .text   utf8    \a|5j\a3ɍu blocks=Basic Latin,Latin Extended-B
105  0x00002a92 0x00403692 6   7    .text   ascii   YYt\eh(
106  0x00002b05 0x00403705 4   5    .text   ascii   E\fSV
107  0x00002b16 0x00403716 5   6    .text   ascii   9u\fW\e
108  0x00002b32 0x00403732 4   5    .text   ascii   _^[]
109  0x00002b51 0x00403751 4   5    .text   ascii   ;u\fr
110  0x00002b6d 0x0040376d 4   5    .text   ascii   h8LA
111  0x00002c2c 0x0040382c 4   7    .text   utf8    ى]ԉE blocks=Arabic,Basic Latin,Cyrillic Supplement
112  0x00002c46 0x00403846 4   5    .text   ascii   YYh`
113  0x00002c89 0x00403889 4   5    .text   ascii   t\bj\b
114  0x00002d10 0x00403910 4   5    .text   ascii   Y;5\b
115  0x00002d86 0x00403986 8   9    .text   ascii   u*9E\ft%9
116  0x00002da1 0x004039a1 4   5    .text   ascii   Y;5\b
117  0x00002dc0 0x004039c0 4   5    .text   ascii   h :@
118  0x00002e0f 0x00403a0f 5   6    .text   ascii   Y__^[
119  0x00002e28 0x00403a28 4   5    .text   ascii   ]\fVW
120  0x00002e36 0x00403a36 5   6    .text   ascii   3=\b`A
121  0x00002ec2 0x00403ac2 4   5    .text   ascii   8csm
122  0x00002f02 0x00403b02 4   5    .text   ascii   9P\ft
123  0x00002f07 0x00403b07 4   5    .text   ascii   h\b`A
124  0x00002f47 0x00403b47 6   7    .text   ascii   t6h\b`A
125  0x00003113 0x00403d13 5   6    .text   ascii   PPPPP
126  0x0000319c 0x00403d9c 5   7    .text   utf8    3ҹ `A blocks=Basic Latin,Cyrillic
127  0x000031e4 0x00403de4 5   7    .text   utf8    Yø `A blocks=Basic Latin,Latin-1 Supplement
128  0x0000324a 0x00403e4a 4   6    .text   utf8    ]ËE\f blocks=Basic Latin,Latin-1 Supplement
129  0x000032ee 0x00403eee 4   5    .text   ascii   F\b^]
130  0x000033ce 0x00403fce 4   5    .text   ascii   Gpu\a
131  0x000033ee 0x00403fee 4   5    .text   ascii   Apu\b
132  0x000034b0 0x004040b0 6   7    .text   ascii   @\f@ucP
133  0x000035fd 0x004041fd 6   7    .text   ascii   \bt/HHt
134  0x00003710 0x00404310 5   6    .text   ascii   8lu\f@
135  0x0000384a 0x0040444a 10  11   .text   ascii   HHtVHHt\bHH
136  0x00003939 0x00404539 4   5    .text   ascii   HHtp
137  0x00003acb 0x004046cb 4   6    .text   utf8    guVǅ blocks=Basic Latin,Latin Extended-B
138  0x00003cec 0x004048ec 4   5    .text   ascii   RPWQ
139  0x00003d41 0x00404941 5   6    .text   ascii   >0t-N
140  0x00003f4f 0x00404b4f 5   6    .text   ascii   _^[t\n
141  0x00003fa8 0x00404ba8 4   5    .text   ascii   B\f@t
142  0x00004026 0x00404c26 4   5    .text   ascii   G\f@t
143  0x0000404b 0x00404c4b 4   5    .text   ascii   E\bKW
144  0x0000406b 0x00404c6b 4   5    .text   ascii   PWj?
145  0x00004088 0x00404c88 4   5    .text   ascii   [_^]
146  0x000040dc 0x00404cdc 5   7    .text   utf8    ;\fŨbA blocks=Basic Latin,Latin Extended-A
147  0x000040f3 0x00404cf3 5   7    .text   utf8    j\rX]Í blocks=Basic Latin,Latin-1 Supplement
148  0x00004121 0x00404d21 4   6    .text   utf8    ҋM\b# blocks=Cyrillic,Basic Latin
149  0x00004127 0x00404d27 5   7    .text   utf8    #M\f\vщ blocks=Basic Latin,Cyrillic
150  0x000041b9 0x00404db9 4   6    .text   utf8    ^]Ã% blocks=Basic Latin,Latin-1 Supplement
151  0x000045a2 0x004051a2 4   6    .text   utf8    \fÍT$ blocks=Basic Latin,Latin-1 Supplement
152  0x000045b3 0x004051b3 6   7    .text   ascii   D$\ftQf
153  0x000045e1 0x004051e1 4   5    .text   ascii   \r dA
154  0x0000463e 0x0040523e 4   5    .text   ascii   \r dA
155  0x00004867 0x00405467 5   6    .text   ascii   E\bPQQ
156  0x000048b8 0x004054b8 5   7    .text   utf8    })+ȋE blocks=Basic Latin,Latin Extended-B
157  0x000048f8 0x004054f8 4   5    .text   ascii   _t\bj
158  0x0000490e 0x0040550e 5   6    .text   ascii    t\vj 
159  0x000049e7 0x004055e7 4   5    .text   ascii   \b1A\b
160  0x00004a1a 0x0040561a 4   5    .text   ascii   3A\b#
161  0x00004a5f 0x0040565f 5   6    .text   ascii   E\b\tX\f
162  0x00004af6 0x004056f6 5   6    .text   ascii   E\b\tX 
163  0x00004b14 0x00405714 5   6    .text   ascii   E\b\tX`
164  0x00004b48 0x00405748 5   6    .text   ascii   E\b\tX`
165  0x00004b6d 0x0040576d 4   5    .text   ascii   E\bPj
166  0x00004b88 0x00405788 4   5    .text   ascii   A\b\bt
167  0x00004bb8 0x004057b8 4   5    .text   ascii   t/Ht
168  0x00004bbd 0x004057bd 6   7    .text   ascii   Ht\vHu(
169  0x00004bf8 0x004057f8 5   6    .text   ascii   Ht\aHu
170  0x00004c2a 0x0040582a 4   5    .text   ascii   \e_[]
171  0x00004c5c 0x0040585c 6   7    .text   ascii   j\bhXLA
172  0x00004c79 0x00405879 4   5    .text   ascii   =PeA
173  0x00004cab 0x004058ab 4   5    .text   ascii   %PeA
174  0x00004cf3 0x004058f3 6   7    .text   ascii   #E\ff#M
175  0x00004d1c 0x0040591c 4   5    .text   ascii   -8eA
176  0x00004d2e 0x0040592e 4   5    .text   ascii   -8eA
177  0x00004d40 0x00405940 4   5    .text   ascii   -DeA
178  0x00004d98 0x00405998 4   5    .text   ascii   t&:a
179  0x00004e0c 0x00405a0c 6   7    .text   ascii   j\fhxLA
180  0x00004e87 0x00405a87 4   5    .text   ascii   woSW
181  0x00004eca 0x00405aca 6   7    .text   ascii   u&j\f[9
182  0x00004f4b 0x00405b4b 4   5    .text   ascii   8csm
183  0x00004f60 0x00405b60 4   5    .text   ascii   t\e=!
184  0x00004f83 0x00405b83 4   5    .text   ascii   hB[@
185  0x00004fab 0x00405bab 6   7    .text   ascii   }\b99t\r
186  0x0000502e 0x00405c2e 5   7    .text   utf8    \v~du\f
187  0x000050c7 0x00405cc7 4   5    .text   ascii   vdj\b
188  0x0000520a 0x00405e0a 4   5    .text   ascii   u\bj\r
189  0x00005213 0x00405e13 6   8    .text   utf8    YËu\bj\f blocks=Basic Latin,Latin-1 Supplement
190  0x00005242 0x00405e42 4   5    .text   ascii   5`eA
191  0x0000526b 0x00405e6b 4   5    .text   ascii   5`eA
192  0x000052c9 0x00405ec9 6   7    .text   ascii   ~pjCXf
193  0x00005347 0x00405f47 4   5    .text   ascii   u\bj\r
194  0x0000539d 0x00405f9d 4   5    .text   ascii   5`eA
195  0x000053cf 0x00405fcf 5   7    .text   utf8    ^á`eA blocks=Basic Latin,Latin-1 Supplement
196  0x000053e2 0x00405fe2 4   5    .text   ascii   \r`eA
197  0x00005416 0x00406016 4   6    .text   utf8    Y3ۉ] blocks=Basic Latin,Arabic
198  0x0000541c 0x0040601c 6   7    .text   ascii   j@j _W
199  0x00005437 0x00406037 5   6    .text   ascii   Ph\b`A
200  0x0000547b 0x0040607b 4   5    .text   ascii   A%\n\n
201  0x000054dc 0x004060dc 5   6    .text   ascii   } j@W
202  0x000055b8 0x004061b8 4   5    .text   ascii   A%\n\n
203  0x000056ca 0x004062ca 4   5    .text   ascii   SVWh
204  0x00005704 0x00406304 4   5    .text   ascii   PSSV
205  0x00005792 0x00406392 6   8    .text   utf8    E\f3ɉM\b blocks=Basic Latin,Latin Extended-B
206  0x00005841 0x00406441 4   5    .text   ascii   >"u3
207  0x00005880 0x00406480 4   5    .text   ascii   tA9M
208  0x00005885 0x00406485 10  11   .text   ascii   u\b< t8<\tt4
209  0x000058d3 0x004064d3 5   6    .text   ascii   U\f_^[
210  0x000058e4 0x004064e4 4   6    .text   utf8    ]Ã=4 blocks=Basic Latin,Latin-1 Supplement
211  0x00005936 0x00406536 5   8    .text   utf8    tʋ56B blocks=Basic Latin,IPA Extensions
212  0x00005961 0x00406561 5   6    .text   ascii   t@VSP
213  0x0000597a 0x0040657a 5   8    .text   utf8    uȋ56B blocks=Basic Latin,Latin Extended-B
214  0x0000599e 0x0040659e 4   5    .text   ascii   Y[_^
215  0x000059bc 0x004065bc 5   6    .text   ascii   PPPPP
216  0x00005a39 0x00406639 4   5    .text   ascii   u\bWV
217  0x00005aee 0x004066ee 5   6    .text   ascii   <v5hr
218  0x00005b7f 0x0040677f 5   8    .text   utf8    tD3ۋˊ blocks=Basic Latin,Arabic,Spacing Modifier Letters
219  0x00005b92 0x00406792 4   5    .text   ascii   Ot\tA
220  0x00005bd6 0x004067d6 5   6    .text   ascii   SSSSS
221  0x00005c56 0x00406856 4   6    .text   utf8    У\f`A blocks=Cyrillic,Basic Latin
222  0x00005cb4 0x004068b4 6   8    .text   utf8    \vȉ\r\b`A blocks=Basic Latin,Latin Extended-B
223  0x00005cbd 0x004068bd 5   7    .text   utf8    щ\r\f`A blocks=Cyrillic,Basic Latin
224  0x00005d20 0x00406920 4   5    .text   ascii   f9\at
225  0x00005d35 0x00406935 5   6    .text   ascii   SPPP+
226  0x00005d3e 0x0040693e 5   6    .text   ascii   FVWPP
227  0x00005d64 0x00406964 5   6    .text   ascii   SVWPP
228  0x00005dec 0x004069ec 6   7    .text   ascii   j\bh(MA
229  0x00005e24 0x00406a24 6   7    .text   ascii   j\bh\bMA
230  0x00005e6b 0x00406a6b 4   5    .text   ascii   h$j@
231  0x00005e90 0x00406a90 4   5    .text   ascii   8csm
232  0x00005f42 0x00406b42 4   7    .text   utf8    t\aV耸 blocks=Basic Latin,CJK Unified Ideographs
233  0x00005f52 0x00406b52 6   7    .text   ascii   j0hpMA
234  0x00005f64 0x00406b64 6   9    .text   utf8    3ۉ]ȋ}\f blocks=Basic Latin,Arabic,Latin Extended-B
235  0x00005f70 0x00406b70 4   6    .text   utf8    E؋u\b blocks=Basic Latin,Arabic
236  0x00006024 0x00406c24 6   7    .text   ascii   9J\fv:k
237  0x00006034 0x00406c34 4   5    .text   ascii   }\f~"
238  0x0000603b 0x00406c3b 4   5    .text   ascii   ;D7\b
239  0x0000605e 0x00406c5e 4   5    .text   ascii   ;J\fr
240  0x00006063 0x00406c63 4   5    .text   ascii   PRSW
241  0x000060c5 0x00406cc5 4   5    .text   ascii   >csm
242  0x000061c7 0x00406dc7 4   5    .text   ascii   t\aWP
243  0x000061dc 0x00406ddc 4   5    .text   ascii   8csm
244  0x00006227 0x00406e27 5   6    .text   ascii   E\fSVW
245  0x0000622f 0x00406e2f 5   8    .text   utf8    3ۈ]܈] blocks=Basic Latin,Arabic,Syriac
246  0x0000625f 0x00406e5f 4   5    .text   ascii   >csm
247  0x000062de 0x00406ede 4   5    .text   ascii   >csm
248  0x00006304 0x00406f04 4   5    .text   ascii   u\n9^
249  0x0000638d 0x00406f8d 4   5    .text   ascii   >csm
250  0x000063fa 0x00406ffa 6   8    .text   utf8    ]ԋ]\f9B blocks=Basic Latin,Cyrillic Supplement
251  0x00006492 0x00407092 4   5    .text   ascii   u\bSV
252  0x00006527 0x00407127 4   5    .text   ascii   9_\fv
253  0x00006586 0x00407186 4   5    .text   ascii   hLNA
254  0x000065fd 0x004071fd 4   5    .text   ascii   ?MOC
255  0x00006605 0x00407205 4   5    .text   ascii   ?RCC
256  0x0000661a 0x0040721a 4   7    .text   utf8    u\fW蹽 blocks=Basic Latin,CJK Unified Ideographs
257  0x00006662 0x00407262 4   5    .text   ascii   |c;F
258  0x00006699 0x00407299 4   5    .text   ascii   @u(j
259  0x000066a5 0x004072a5 4   5    .text   ascii   u Qj
260  0x000066dc 0x004072dc 4   5    .text   ascii   QQSV
261  0x000066e6 0x004072e6 4   6    .text   utf8    tn3ۋ blocks=Basic Latin,Arabic
262  0x00006747 0x00407347 5   6    .text   ascii   M\f;>|
263  0x000067c3 0x004073c3 4   5    .text   ascii   Hu4j
264  0x00006814 0x00407414 6   7    .text   ascii   j\fh0NA
265  0x000068a1 0x004074a1 4   5    .text   ascii   F\bPQ
266  0x0000696f 0x0040756f 4   5    .text   ascii   YYPW
267  0x000069df 0x004075df 4   5    .text   ascii   8RCC
268  0x000069e7 0x004075e7 4   5    .text   ascii   8MOC
269  0x000069ef 0x004075ef 4   5    .text   ascii   8csm
270  0x00006a26 0x00407626 4   5    .text   ascii   hHMA
271  0x00006b46 0x00407746 5   6    .text   ascii   ft!9q
272  0x00006b69 0x00407769 5   6    .text   ascii   l9q\fu
273  0x00006b7b 0x0040777b 4   5    .text   ascii   rY9q
274  0x00006b8a 0x0040778a 4   5    .text   ascii   r.9z
275  0x00006bd8 0x004077d8 5   6    .text   ascii   @_^[]
276  0x00006c0a 0x0040780a 4   5    .text   ascii   B\bPQ
277  0x00006c40 0x00407840 4   5    .text   ascii   @_^]
278  0x00006cf1 0x004078f1 7   8    .text   ascii   ,SVWj0X
279  0x00006e25 0x00407a25 5   6    .text   ascii   u'j0X
280  0x00006e3c 0x00407a3c 5   7    .text   utf8    u\a3\tE
281  0x00006eb7 0x00407ab7 4   5    .text   ascii   j0Yf
282  0x00006f12 0x00407b12 5   6    .text   ascii   \bv6j0
283  0x00006f4f 0x00407b4f 6   7    .text   ascii   Wj0XPV
284  0x00006fcc 0x00407bcc 4   5    .text   ascii   PRSQ
285  0x00006fee 0x00407bee 5   6    .text   ascii   PjdSQ
286  0x00007011 0x00407c11 5   6    .text   ascii   Pj\nSQ
287  0x00007039 0x00407c39 4   6    .text   utf8    M܃ap blocks=Basic Latin,Syriac
288  0x0000709e 0x00407c9e 5   6    .text   ascii   \t9E\fw
289  0x00007117 0x00407d17 5   6    .text   ascii   9E\ft\a
290  0x00007121 0x00407d21 4   5    .text   ascii   E\fht
291  0x00007148 0x00407d48 4   5    .text   ascii   80t-
292  0x00007157 0x00407d57 5   6    .text   ascii   -jd[;
293  0x00007167 0x00407d67 4   5    .text   ascii   j\n[;
294  0x000071ac 0x00407dac 5   6    .text   ascii   WWWWW
295  0x00007235 0x00407e35 5   7    .text   utf8    PQ3Ƀ} blocks=Basic Latin,Latin Extended-B
296  0x00007333 0x00407f33 4   5    .text   ascii   y&8]
297  0x0000734f 0x00407f4f 4   5    .text   ascii   Wj0V
298  0x000073d3 0x00407fd3 4   7    .text   utf8    t\r3\v
299  0x00007415 0x00408015 4   5    .text   ascii   PSVW
300  0x000074da 0x004080da 4   5    .text   ascii   |+;E
301  0x0000757d 0x0040817d 10  11   .text   ascii   \t<et\v<Et\aB
302  0x000076c8 0x004082c8 4   7    .text   utf8    u\bV谪 blocks=Basic Latin,CJK Unified Ideographs
303  0x000076d4 0x004082d4 4   7    .text   utf8    >VP脘 blocks=Basic Latin,CJK Unified Ideographs
304  0x000076ff 0x004082ff 5   6    .text   ascii   VVVVV
305  0x0000793e 0x0040853e 4   5    .text   ascii   _^[]
306  0x0000795a 0x0040855a 4   5    .text   ascii   h :@
307  0x00007968 0x00408568 4   5    .text   ascii   \bSVW
308  0x000079d1 0x004085d1 4   5    .text   ascii   Y_^[
309  0x00007a02 0x00408602 4   5    .text   ascii   Y_^[
310  0x00007a1b 0x0040861b 4   5    .text   ascii   f9\bt
311  0x00007a22 0x00408622 4   6    .text   utf8    ]ËH< blocks=Basic Latin,Latin-1 Supplement
312  0x00007a86 0x00408686 4   6    .text   utf8    }؋u\b blocks=Basic Latin,Arabic
313  0x00007aea 0x004086ea 4   5    .text   ascii   t#Ht
314  0x00007b70 0x00408770 4   6    .text   utf8    Eԃg` blocks=Basic Latin,Cyrillic Supplement
315  0x00007c0d 0x0040880d 4   6    .text   utf8    EԉG` blocks=Basic Latin,Cyrillic Supplement
316  0x00007c18 0x00408818 5   7    .text   utf8    EЉGd3 blocks=Basic Latin,Cyrillic
317  0x00007c33 0x00408833 4   5    .text   ascii   u\b9r
318  0x00007c4f 0x0040884f 4   5    .text   ascii   s\t9r
319  0x00007c6a 0x0040886a 4   6    .text   utf8    ]Ã=4 blocks=Basic Latin,Latin-1 Supplement
320  0x00007d37 0x00408937 5   6    .text   ascii   ]\bVWh
321  0x00007d4f 0x0040894f 4   6    .text   utf8    3\t{\b
322  0x00007d8c 0x0040898c 4   5    .text   ascii   _^[]
323  0x00007f3c 0x00408b3c 4   5    .text   ascii   \rHnA
324  0x00007f46 0x00408b46 4   5    .text   ascii   9wlt
325  0x00007f50 0x00408b50 5   8    .text   utf8    u\bj 螪 blocks=Basic Latin,CJK Unified Ideographs
326  0x00007f73 0x00408b73 5   6    .text   ascii   ;5$kA
327  0x00007fa0 0x00408ba0 4   5    .text   ascii   5$kA
328  0x00007fcb 0x00408bcb 4   5    .text   ascii   h\bOA
329  0x00007ff4 0x00408bf4 4   5    .text   ascii   E\b;F
330  0x000080b9 0x00408cb9 4   5    .text   ascii   DK\ff
331  0x00008139 0x00408d39 4   5    .text   ascii   }\bj\r
332  0x0000825a 0x00408e5a 5   6    .text   ascii   \b\b@Iu
333  0x00008277 0x00408e77 6   8    .text   utf8    ~\b3\r~\f
334  0x000082b8 0x00408eb8 5   8    .text   utf8    È8kA blocks=Basic Latin,Combining Diacritical Marks
335  0x00008419 0x00409019 4   5    .text   ascii   ;E\fs
336  0x0000849f 0x0040909f 7   8    .text   ascii   URPQQh 
337  0x000084b5 0x004090b5 6   8    .text   utf8    3ĉD$\bd blocks=Basic Latin,Latin Extended-A
338  0x000084ca 0x004090ca 4   5    .text   ascii   L$,3
339  0x0000851c 0x0040911c 6   8    .text   utf8    _^[ËL$ blocks=Basic Latin,Latin-1 Supplement
340  0x00008582 0x00409182 4   5    .text   ascii   UVWS
341  0x00008594 0x00409194 5   7    .text   utf8    [_^]Ë blocks=Basic Latin,Latin-1 Supplement
342  0x000085b5 0x004091b5 4   5    .text   ascii   SVWj
343  0x000085ba 0x004091ba 4   6    .text   utf8    RhƑ@ blocks=Basic Latin,Latin Extended-B
344  0x000085c6 0x004091c6 4   5    .text   ascii   _^[]
345  0x000085cd 0x004091cd 5   6    .text   ascii   l$\bRQ
346  0x000085ef 0x004091ef 4   6    .text   utf8    ̋T$\f blocks=Combining Diacritical Marks,Basic Latin
347  0x0000860c 0x0040920c 4   5    .text   ascii   L$\fW
348  0x0000863f 0x0040923f 5   7    .text   utf8    t\f+ш\a blocks=Basic Latin,Cyrillic
349  0x00008676 0x00409276 7   9    .text   utf8    D$\b_ËD$ blocks=Basic Latin,Latin-1 Supplement
350  0x00008682 0x00409282 4   5    .text   ascii   h(OA
351  0x00008769 0x00409369 7   9    .text   utf8    u\b3ۋF\f$ blocks=Basic Latin,Arabic
352  0x00008781 0x00409381 4   5    .text   ascii   >+~\b
353  0x000087d2 0x004093d2 4   5    .text   ascii   hHOA
354  0x00008813 0x00409413 4   5    .text   ascii   tWPV
355  0x00008860 0x00409460 4   6    .text   utf8    \tE܃e blocks=Basic Latin,Syriac
356  0x0000886c 0x0040946c 4   7    .text   utf8    F녋]\b blocks=Basic Latin,Hangul Syllables
357  0x000088f2 0x004094f2 5   6    .text   ascii   x$;\rh
