[Strings]
nth  paddr      vaddr       len  size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d  44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000cf 0x000000cf  5    6            ascii   6Rich
2    0x000001f0 0x000001f0  5    6            ascii   .text
3    0x00000217 0x00000217  7    8            ascii   `.rdata
4    0x0000023f 0x0000023f  6    7            ascii   @.data
5    0x00000268 0x00000268  6    7            ascii   .pdata
6    0x0000028f 0x0000028f  6    7            ascii   @.rsrc
7    0x000002b7 0x000002b7  7    8            ascii   @.reloc
8    0x0000042a 0x14000102a 4    5    .text   ascii   t"L+
9    0x00000553 0x140001153 7    8    .text   ascii   L$ SVWH
10   0x00000584 0x140001184 4    5    .text   ascii   L$X3
11   0x000005c0 0x1400011c0 4    5    .text   ascii    _^[
12   0x000005d6 0x1400011d6 5    6    .text   ascii   VWAVH
13   0x000005ed 0x1400011ed 4    5    .text   ascii   D$pL
14   0x00000606 0x140001206 4    5    .text   ascii   l$hH
15   0x00000641 0x140001241 4    5    .text   ascii   D$`A
16   0x00000649 0x140001249 4    5    .text   ascii   D$PD
17   0x00000651 0x140001251 4    5    .text   ascii   l$HH
18   0x00000661 0x140001261 4    5    .text   ascii   l$8A
19   0x00000675 0x140001275 4    5    .text   ascii   l$ H
20   0x0000068a 0x14000128a 4    5    .text   ascii   T$`M
21   0x0000069d 0x14000129d 4    5    .text   ascii   L$`H
22   0x000006bf 0x1400012bf 5    6    .text   ascii   L$pH3
23   0x000006dd 0x1400012dd 4    5    .text   ascii   A^_^
24   0x000006fd 0x1400012fd 4    5    .text   ascii   p UH
25   0x0000077d 0x14000137d 4    5    .text   ascii   E+E3
26   0x00000784 0x140001384 6    8    .text   utf8    D$ E3\v
27   0x000007e5 0x1400013e5 4    5    .text   ascii   D$ H
28   0x00000808 0x140001408 4    5    .text   ascii   D$PH
29   0x00000811 0x140001411 4    5    .text   ascii   t$HA
30   0x00000823 0x140001423 4    5    .text   ascii   t$8D
31   0x00000828 0x140001428 4    5    .text   ascii   t$0D
32   0x0000082d 0x14000142d 4    5    .text   ascii   t$(D
33   0x00000832 0x140001432 4    5    .text   ascii   t$ H
34   0x00000848 0x140001448 5    6    .text   ascii   D97v4
35   0x000008c6 0x1400014c6 4    6    .text   utf8    Eˉ\r~ blocks=Basic Latin,Spacing Modifier Letters
36   0x000008d0 0x1400014d0 4    5    .text   ascii   MGH3
37   0x00000977 0x140001577 4    5    .text   ascii   D$ A
38   0x000009ea 0x1400015ea 4    5    .text   ascii   \$\bH
39   0x00000a08 0x140001608 7    8    .text   ascii   \b@8+tjH
40   0x00000a64 0x140001664 4    5    .text   ascii   \$0H
41   0x00000a69 0x140001669 4    5    .text   ascii   l$8H
42   0x00000a6e 0x14000166e 4    5    .text   ascii   t$@H
43   0x00000a89 0x140001689 12   13   .text   ascii   UVWATAUAVAWH
44   0x00000ac0 0x1400016c0 4    5    .text   ascii   MPL+
45   0x00000b01 0x140001701 6    7    .text   ascii   }P"u\rH
46   0x00000b20 0x140001720 4    5    .text   ascii   L$0H
47   0x00000b2f 0x14000172f 4    5    .text   ascii   |$0H
48   0x00000b44 0x140001744 5    6    .text   ascii   D8,\au
49   0x00000b54 0x140001754 4    5    .text   ascii   \<:u
50   0x00000b68 0x140001768 4    5    .text   ascii   D$@L
51   0x00000bb9 0x1400017b9 4    5    .text   ascii   D$@A
52   0x00000bc4 0x1400017c4 4    5    .text   ascii   L$@H
53   0x00000bf9 0x1400017f9 4    5    .text   ascii   L$@D
54   0x00000c2c 0x14000182c 4    5    .text   ascii   L$ D
55   0x00000c34 0x140001834 4    6    .text   utf8    \rJ~H
56   0x00000c4f 0x14000184f 4    5    .text   ascii   L$@H
57   0x00000c7e 0x14000187e 4    5    .text   ascii   t$0H
58   0x00000c91 0x140001891 6    7    .text   ascii   t"D8)H
59   0x00000c9f 0x14000189f 4    5    .text   ascii   D$0H
60   0x00000ca8 0x1400018a8 4    5    .text   ascii   L$0H
61   0x00000cd9 0x1400018d9 4    5    .text   ascii   t$0H
62   0x00000ce8 0x1400018e8 4    5    .text   ascii   L$@H
63   0x00000cf2 0x1400018f2 4    5    .text   ascii   D8.H
64   0x00000d21 0x140001921 4    5    .text   ascii   D$@H
65   0x00000d26 0x140001926 4    5    .text   ascii   D$(H
66   0x00000d38 0x140001938 4    5    .text   ascii   D$ \b
67   0x00000d5b 0x14000195b 4    5    .text   ascii   D8.I
68   0x00000d8b 0x14000198b 4    5    .text   ascii   fD9-
69   0x00000d9d 0x14000199d 4    5    .text   ascii   T$@H
70   0x00000da2 0x1400019a2 4    5    .text   ascii   L$@L
71   0x00000dc1 0x1400019c1 4    5    .text   ascii   D8.H
72   0x00000dc6 0x1400019c6 4    5    .text   ascii   D$@H
73   0x00000dcb 0x1400019cb 4    5    .text   ascii   D$(L
74   0x00000de3 0x1400019e3 4    5    .text   ascii   |$ H
75   0x00000e02 0x140001a02 4    5    .text   ascii   l$(3
76   0x00000e39 0x140001a39 4    5    .text   ascii   \$(H
77   0x00000e3e 0x140001a3e 4    5    .text   ascii   T$ D
78   0x00000e4b 0x140001a4b 4    6    .text   utf8    \rJ~H
79   0x00000e75 0x140001a75 4    5    .text   ascii   L$@H
80   0x00000eb4 0x140001ab4 4    5    .text   ascii   L$@L
81   0x00000eed 0x140001aed 4    5    .text   ascii   L$@H
82   0x00000f4d 0x140001b4d 8    9    .text   ascii   tmD8.thL
83   0x00000ff8 0x140001bf8 11   12   .text   ascii   A_A^A]A\_^]
84   0x0000101e 0x140001c1e 4    5    .text   ascii   D$HH
85   0x0000104a 0x140001c4a 8    9    .text   ascii   u#!D$(E3
86   0x00001071 0x140001c71 4    5    .text   ascii   D$<H
87   0x00001089 0x140001c89 4    5    .text   ascii   L$0L
88   0x0000108e 0x140001c8e 4    5    .text   ascii   D$8H
89   0x0000110f 0x140001d0f 5    6    .text   ascii   L$HH3
90   0x00001137 0x140001d37 6    7    .text   ascii   UAUAVH
