[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000d8 0x000000d8 4   5            ascii   Rich
2    0x000001f0 0x000001f0 5   6            ascii   .text
3    0x00000217 0x00000217 7   8            ascii   `.rdata
4    0x0000023f 0x0000023f 6   7            ascii   @.data
5    0x00000268 0x00000268 5   6            ascii   .rsrc
6    0x0000028f 0x0000028f 7   8            ascii   @.reloc
37   0x000015d8 0x100015d8 4   5    .text   ascii   L$$j
38   0x000015df 0x100015df 4   5    .text   ascii   T$(j
39   0x000015eb 0x100015eb 4   5    .text   ascii   Ph\f 
40   0x00001612 0x10001612 4   5    .text   ascii   \b_^[
41   0x00001623 0x10001623 4   5    .text   ascii   \$\fV
42   0x000016a7 0x100016a7 5   7    .text   utf8    _^[YÐ blocks=Basic Latin,Latin-1 Supplement
43   0x00001749 0x10001749 4   5    .text   ascii   D$\bP
44   0x000017e9 0x100017e9 4   5    .text   ascii   D$ j
45   0x000017f6 0x100017f6 4   5    .text   ascii   L$ j
46   0x000017fb 0x100017fb 4   5    .text   ascii   Qh\b 
47   0x0000180d 0x1000180d 4   5    .text   ascii   |$ \b
48   0x00001814 0x10001814 4   6    .text   utf8    rK3ҍ blocks=Basic Latin,Cyrillic
49   0x0000186f 0x1000186f 7   9    .text   utf8    \b_^][YÐ blocks=Basic Latin,Latin-1 Supplement
50   0x00001885 0x10001885 5   6    .text   ascii   t$Hh\
51   0x0000189e 0x1000189e 5   6    .text   ascii   }2Vh4
52   0x000018a7 0x100018a7 5   6    .text   ascii   D$\fh(
53   0x000019b5 0x100019b5 4   5    .text   ascii   0QPh
54   0x000019cd 0x100019cd 6   7    .text   ascii   T$\fPhL
55   0x00001ab2 0x10001ab2 6   7    .text   ascii   \$\fVWS
56   0x00001b05 0x10001b05 4   6    .text   utf8    _^[Ð blocks=Basic Latin,Latin-1 Supplement
57   0x00001b28 0x10001b28 4   5    .text   ascii   SUVW
58   0x00001b3d 0x10001b3d 4   5    .text   ascii   l$03
59   0x00001b54 0x10001b54 4   5    .text   ascii   \$8;
60   0x00001b6f 0x10001b6f 4   5    .text   ascii   L$4h
61   0x00001b97 0x10001b97 4   5    .text   ascii   @\fVP
62   0x00001bcd 0x10001bcd 4   5    .text   ascii   L$$_
63   0x00001bd3 0x10001bd3 4   5    .text   ascii   ^][d
64   0x00001c89 0x10001c89 4   5    .text   ascii   L$$h
65   0x00001caf 0x10001caf 4   5    .text   ascii   D$$P
66   0x00001ce1 0x10001ce1 4   9    .text   utf16le jjjj
67   0x00001cf8 0x10001cf8 4   9    .text   utf16le jjjj
68   0x00001d13 0x10001d13 4   9    .text   utf16le jjjj
69   0x00001d2a 0x10001d2a 4   10   .text   utf16le jjjj
70   0x00001d41 0x10001d41 4   9    .text   utf16le jjjj
71   0x00001da9 0x10001da9 4   5    .text   ascii   _^][
72   0x00001e00 0x10001e00 4   5    .text   ascii   L$$;
73   0x00001e8a 0x10001e8a 4   5    .text   ascii   D$ f
74   0x00001ecc 0x10001ecc 5   7    .text   utf8    3\r|$\f
75   0x00001ed6 0x10001ed6 4   5    .text   ascii   D$(h
76   0x00001ee0 0x10001ee0 6   7    .text   ascii   D$\b,AP
77   0x00002023 0x10002023 4   5    .text   ascii   ~1h8
78   0x00002066 0x10002066 4   5    .text   ascii   SUV3
79   0x000020f2 0x100020f2 5   7    .text   utf8    3\r|$0
80   0x0000211a 0x1000211a 5   8    .text   utf8    D$<P蜉 blocks=Basic Latin,CJK Unified Ideographs
81   0x0000215a 0x1000215a 4   5    .text   ascii   Tt R
82   0x00002195 0x10002195 6   7    .text   ascii   D$(RPh
83   0x000021c3 0x100021c3 5   6    .text   ascii   \b_^][
84   0x000021e8 0x100021e8 4   5    .text   ascii   SUVW
85   0x000022ab 0x100022ab 8   9    .text   ascii   L$$_^][d
86   0x000022c6 0x100022c6 4   5    .text   ascii   SVW3
87   0x0000235a 0x1000235a 5   7    .text   utf8    3\r|$X
88   0x0000236c 0x1000236c 5   6    .text   ascii   QRPh 
89   0x00002384 0x10002384 4   5    .text   ascii   L$XP
90   0x000023cd 0x100023cd 5   6    .text   ascii   T$XVR
91   0x00002414 0x10002414 4   7    .text   utf8    t%V裆 blocks=Basic Latin,CJK Unified Ideographs
92   0x0000247c 0x1000247c 4   5    .text   ascii   D$ <
93   0x00002484 0x10002484 4   5    .text   ascii   D$$@
94   0x000024b5 0x100024b5 4   5    .text   ascii   t$(P
95   0x000024e7 0x100024e7 5   6    .text   ascii   SUVW3
96   0x0000252c 0x1000252c 4   5    .text   ascii   :uZf
97   0x00002566 0x10002566 5   6    .text   ascii   \ff;T$
98   0x00002596 0x10002596 4   5    .text   ascii   _^][
99   0x000025a6 0x100025a6 5   6    .text   ascii   \bVWP3
100  0x000025ef 0x100025ef 4   5    .text   ascii   \u'f
101  0x000025f6 0x100025f6 5   6    .text   ascii   T$\bRf
102  0x000025fc 0x100025fc 4   5    .text   ascii   L$\ff
103  0x00002664 0x10002664 5   7    .text   utf8    L$\bǄ$ blocks=Basic Latin,Latin Extended-B
104  0x000026b8 0x100026b8 5   6    .text   ascii   _^u-h
105  0x000026de 0x100026de 4   5    .text   ascii   T$\bR
106  0x000026ee 0x100026ee 4   5    .text   ascii   L$\bP
107  0x000026f3 0x100026f3 5   6    .text   ascii   T$\bQR
108  0x0000276d 0x1000276d 4   5    .text   ascii   SUVW
109  0x000027dd 0x100027dd 5   7    .text   utf8    ̉d$$h blocks=Combining Diacritical Marks,Basic Latin
110  0x000027f2 0x100027f2 5   7    .text   utf8    ̉d$,R blocks=Combining Diacritical Marks,Basic Latin
111  0x00002803 0x10002803 6   7    .text   ascii   D$Lj\nP
112  0x0000283e 0x1000283e 4   5    .text   ascii   D$@f
113  0x00002872 0x10002872 4   5    .text   ascii   L$$h
114  0x000028b1 0x100028b1 6   7    .text   ascii   D$,PUh
115  0x000028d7 0x100028d7 5   7    .text   utf8    ̉d$(h blocks=Combining Diacritical Marks,Basic Latin
116  0x000028ec 0x100028ec 5   7    .text   utf8    ̉d$(R blocks=Combining Diacritical Marks,Basic Latin
117  0x00002902 0x10002902 5   7    .text   utf8    ̉d$4P blocks=Combining Diacritical Marks,Basic Latin
118  0x00002913 0x10002913 6   7    .text   ascii   L$Pj\vQ
119  0x00002950 0x10002950 5   7    .text   utf8    ̉d$,P blocks=Combining Diacritical Marks,Basic Latin
120  0x0000295c 0x1000295c 4   5    .text   ascii   L$HQ
121  0x0000297e 0x1000297e 4   6    .text   utf8    \tT$D
122  0x000029ad 0x100029ad 4   5    .text   ascii   L$,f
123  0x000029b2 0x100029b2 4   5    .text   ascii   D$,f
124  0x000029df 0x100029df 5   7    .text   utf8    ̉d$,h blocks=Combining Diacritical Marks,Basic Latin
125  0x000029f4 0x100029f4 5   7    .text   utf8    ̉d$,P blocks=Combining Diacritical Marks,Basic Latin
126  0x000029fb 0x100029fb 4   5    .text   ascii   D$H\a
127  0x00002a0a 0x10002a0a 5   7    .text   utf8    ̉d$,R blocks=Combining Diacritical Marks,Basic Latin
128  0x00002a11 0x10002a11 4   5    .text   ascii   D$L\b
129  0x00002a89 0x10002a89 7   8    .text   ascii   L$4_^]d
130  0x00002abd 0x10002abd 4   5    .text   ascii   SUVW
131  0x00002b05 0x10002b05 4   5    .text   ascii   L$<Q
132  0x00002b20 0x10002b20 4   6    .text   utf8    3\tT$
133  0x00002b64 0x10002b64 5   7    .text   utf8    ̉d$ h blocks=Combining Diacritical Marks,Basic Latin
134  0x00002b79 0x10002b79 5   7    .text   utf8    ̉d$(R blocks=Combining Diacritical Marks,Basic Latin
135  0x00002b9e 0x10002b9e 5   7    .text   utf8    ̉d$0P blocks=Combining Diacritical Marks,Basic Latin
136  0x00002bad 0x10002bad 4   6    .text   utf8    Έ\$D blocks=Greek and Coptic,Basic Latin
137  0x00002c2d 0x10002c2d 5   7    .text   utf8    ̉d$(h blocks=Combining Diacritical Marks,Basic Latin
138  0x00002c42 0x10002c42 5   7    .text   utf8    ̉d$(R blocks=Combining Diacritical Marks,Basic Latin
139  0x00002c58 0x10002c58 5   7    .text   utf8    ̉d$(P blocks=Combining Diacritical Marks,Basic Latin
140  0x00002c6c 0x10002c6c 5   6    .text   ascii   \$<QU
141  0x00002c99 0x10002c99 5   6    .text   ascii   D$8G;
142  0x00002cdc 0x10002cdc 5   7    .text   utf8    ̉d$<R blocks=Combining Diacritical Marks,Basic Latin
143  0x00002d48 0x10002d48 5   7    .text   utf8    ̉d$<h blocks=Combining Diacritical Marks,Basic Latin
144  0x00002d5d 0x10002d5d 5   7    .text   utf8    ̉d$,R blocks=Combining Diacritical Marks,Basic Latin
145  0x00002d73 0x10002d73 5   7    .text   utf8    ̉d$,P blocks=Combining Diacritical Marks,Basic Latin
146  0x00002d7a 0x10002d7a 4   5    .text   ascii   D$@\a
147  0x00002d87 0x10002d87 5   6    .text   ascii   \$<QU
148  0x00002de7 0x10002de7 7   8    .text   ascii   L$(_^]d
149  0x00002e1d 0x10002e1d 4   5    .text   ascii   SUVW
150  0x00002e6b 0x10002e6b 4   5    .text   ascii   L$8Q
151  0x00002edc 0x10002edc 5   7    .text   utf8    ̉d$$P blocks=Combining Diacritical Marks,Basic Latin
152  0x00002ef2 0x10002ef2 5   7    .text   utf8    ̉d$,R blocks=Combining Diacritical Marks,Basic Latin
153  0x00002f66 0x10002f66 5   7    .text   utf8    ̉d$$h blocks=Combining Diacritical Marks,Basic Latin
154  0x00002f7b 0x10002f7b 5   7    .text   utf8    ̉d$$R blocks=Combining Diacritical Marks,Basic Latin
155  0x00002f91 0x10002f91 5   7    .text   utf8    ̉d$$P blocks=Combining Diacritical Marks,Basic Latin
156  0x00002fc7 0x10002fc7 4   6    .text   utf8    ՋT$4 blocks=Armenian,Basic Latin
157  0x00002ff2 0x10002ff2 7   8    .text   ascii   L$$_^]d
158  0x0000302d 0x1000302d 4   5    .text   ascii   SUVW
159  0x00003068 0x10003068 4   5    .text   ascii   D$$h
160  0x000030aa 0x100030aa 4   5    .text   ascii   D$$h
161  0x00003113 0x10003113 5   7    .text   utf8    ̉d$ h blocks=Combining Diacritical Marks,Basic Latin
162  0x00003128 0x10003128 5   7    .text   utf8    ̉d$(R blocks=Combining Diacritical Marks,Basic Latin
163  0x0000313e 0x1000313e 5   7    .text   utf8    ̉d$0P blocks=Combining Diacritical Marks,Basic Latin
164  0x0000314f 0x1000314f 4   5    .text   ascii   |$Dh
165  0x00003159 0x10003159 4   6    .text   utf8    Έ\$D blocks=Greek and Coptic,Basic Latin
166  0x000031c4 0x100031c4 4   5    .text   ascii   d$<R
167  0x000031d3 0x100031d3 5   7    .text   utf8    ̉d$,P blocks=Combining Diacritical Marks,Basic Latin
168  0x000031ea 0x100031ea 4   6    .text   utf8    Έ\$@ blocks=Greek and Coptic,Basic Latin
169  0x000031f7 0x100031f7 4   5    .text   ascii   d$<h
170  0x0000320a 0x1000320a 5   7    .text   utf8    ̉d$,R blocks=Combining Diacritical Marks,Basic Latin
171  0x00003220 0x10003220 5   7    .text   utf8    ̉d$,P blocks=Combining Diacritical Marks,Basic Latin
172  0x00003227 0x10003227 4   5    .text   ascii   D$@\a
173  0x00003237 0x10003237 4   6    .text   utf8    Έ\$D blocks=Greek and Coptic,Basic Latin
174  0x0000326f 0x1000326f 7   8    .text   ascii   L$(_^]d
175  0x000032d5 0x100032d5 4   5    .text   ascii   L$\bP
176  0x00003324 0x10003324 5   7    .text   utf8    ̉d$ R blocks=Combining Diacritical Marks,Basic Latin
177  0x00003335 0x10003335 4   5    .text   ascii   D$4h
178  0x000033a1 0x100033a1 7   9    .text   utf8    D$\b3ɉD$ blocks=Basic Latin,Latin Extended-B
179  0x000033ab 0x100033ab 4   5    .text   ascii   L$0f
180  0x000033c6 0x100033c6 4   5    .text   ascii   D$ f
181  0x000033cb 0x100033cb 4   5    .text   ascii   D$":
182  0x00003406 0x10003406 4   5    .text   ascii   D$\fP
183  0x00003410 0x10003410 4   5    .text   ascii   L$$Q
184  0x0000344d 0x1000344d 5   7    .text   utf8    ̉d$ R blocks=Combining Diacritical Marks,Basic Latin
185  0x0000345e 0x1000345e 4   5    .text   ascii   D$Dh
186  0x0000349a 0x1000349a 4   5    .text   ascii   L$@h
187  0x000034cf 0x100034cf 5   6    .text   ascii   L$(^d
188  0x00003535 0x10003535 6   7    .text   ascii   D$\bSVW
189  0x00003563 0x10003563 4   5    .text   ascii   t\v_^
190  0x000036c5 0x100036c5 4   5    .text   ascii   QSUV
191  0x000036e5 0x100036e5 4   7    .text   utf8    3퍎H\t blocks=Basic Latin,Hangul Syllables
192  0x00003729 0x10003729 4   6    .text   utf8    B3\r~
193  0x0000378a 0x1000378a 5   6    .text   ascii   _^][d
194  0x000037b7 0x100037b7 4   5    .text   ascii   \bSUV
195  0x000038a2 0x100038a2 5   6    .text   ascii   _^][d
196  0x000038c5 0x100038c5 6   7    .text   ascii   D$\bSVW
197  0x00003b4a 0x10003b4a 5   7    .text   utf8    3\r|$\f
198  0x00003b51 0x10003b51 4   5    .text   ascii   D$\b,
199  0x00003b64 0x10003b64 4   5    .text   ascii   u\n_3
200  0x00003b7c 0x10003b7c 6   7    .text   ascii   l$DAQU
201  0x00003bc1 0x10003bc1 4   5    .text   ascii   D$$F
202  0x00003be5 0x10003be5 5   6    .text   ascii   D$@PP
203  0x00003c3c 0x10003c3c 4   5    .text   ascii   h\bVW
204  0x00003cd4 0x10003cd4 4   5    .text   ascii   T$0h
205  0x00003cfb 0x10003cfb 5   7    .text   utf8    3\r|$0
206  0x00003d04 0x10003d04 4   5    .text   ascii   L$0h
207  0x00003d1a 0x10003d1a 4   5    .text   ascii   D$0P
208  0x00003d42 0x10003d42 4   5    .text   ascii   [_^3
209  0x00003d64 0x10003d64 4   5    .text   ascii   SVWP
210  0x00003e02 0x10003e02 5   7    .text   utf8    3ۉD$\f blocks=Basic Latin,Arabic
211  0x00003e32 0x10003e32 4   5    .text   ascii   L$\fQ
212  0x00003e42 0x10003e42 6   8    .text   utf8    T$\fǆD\t blocks=Basic Latin,Latin Extended-B
213  0x00003e6c 0x10003e6c 6   8    .text   utf8    L$\fǆD\t blocks=Basic Latin,Latin Extended-B
214  0x00003eef 0x10003eef 4   5    .text   ascii   ^][d
215  0x00003f00 0x10003f00 4   5    .text   ascii   QSUV
216  0x00003f06 0x10003f06 5   8    .text   utf8    W3퍞H\t blocks=Basic Latin,Hangul Syllables
217  0x00003f2c 0x10003f2c 5   7    .text   utf8    ~\nǆd\t blocks=Basic Latin,Latin Extended-B
218  0x000040c4 0x100040c4 5   6    .text   ascii   _^][Y
219  0x000040f6 0x100040f6 4   6    .text   utf8    }V;ǋ blocks=Basic Latin,Latin Extended-B
220  0x00004127 0x10004127 4   5    .text   ascii   _^][
221  0x0000413f 0x1000413f 4   5    .text   ascii   _^][
222  0x0000414e 0x1000414e 4   5    .text   ascii   _^][
223  0x000041d0 0x100041d0 6   8    .text   utf8    +ЍD$ P blocks=Basic Latin,Cyrillic
224  0x000041f3 0x100041f3 5   7    .text   utf8    ɉG\fts blocks=Latin Extended-B,Basic Latin
225  0x000041fe 0x100041fe 4   5    .text   ascii   T$(h
226  0x00004214 0x10004214 4   5    .text   ascii   D$(P
227  0x0000424f 0x1000424f 4   5    .text   ascii   W\bRP
228  0x00004254 0x10004254 4   5    .text   ascii   D$ h
229  0x000042a2 0x100042a2 5   6    .text   ascii   L$\b_d
230  0x00004300 0x10004300 6   8    .text   utf8    +ЍD$ P blocks=Basic Latin,Cyrillic
231  0x00004323 0x10004323 5   7    .text   utf8    ɉG\ft@ blocks=Latin Extended-B,Basic Latin
232  0x0000434c 0x1000434c 4   5    .text   ascii   W\bRP
233  0x00004351 0x10004351 4   5    .text   ascii   D$ h
234  0x00004391 0x10004391 5   6    .text   ascii   L$\b_d
235  0x000043c7 0x100043c7 4   5    .text   ascii   ,SVW
236  0x000043d2 0x100043d2 4   6    .text   utf8    3\r|$
237  0x000043d9 0x100043d9 4   5    .text   ascii   D$\f,
238  0x00004469 0x10004469 4   5    .text   ascii   L$8_
239  0x0000448b 0x1000448b 5   7    .text   utf8    3\r|$\b
240  0x000044d4 0x100044d4 4   5    .text   ascii   D$@P
241  0x0000450d 0x1000450d 4   5    .text   ascii   SUVW
242  0x00004571 0x10004571 4   5    .text   ascii   t$Ph
243  0x0000460b 0x1000460b 5   7    .text   utf8    ̉d$PW blocks=Combining Diacritical Marks,Basic Latin
244  0x00004617 0x10004617 4   5    .text   ascii   L$PQ
245  0x000046af 0x100046af 4   6    .text   utf8    3ҍL$ blocks=Basic Latin,Cyrillic
246  0x000046ed 0x100046ed 5   7    .text   utf8    ̉d$PP blocks=Combining Diacritical Marks,Basic Latin
247  0x000046f9 0x100046f9 4   5    .text   ascii   L$PQ
248  0x0000472c 0x1000472c 5   7    .text   utf8    ̉d$TP blocks=Combining Diacritical Marks,Basic Latin
249  0x00004738 0x10004738 4   5    .text   ascii   L$TQ
250  0x00004760 0x10004760 5   7    .text   utf8    ̉d$TV blocks=Combining Diacritical Marks,Basic Latin
251  0x00004771 0x10004771 5   7    .text   utf8    ̉d$ R blocks=Combining Diacritical Marks,Basic Latin
252  0x00004786 0x10004786 4   5    .text   ascii   \$LP
253  0x000047cc 0x100047cc 7   8    .text   ascii   L$<_^]d
254  0x0000484d 0x1000484d 4   5    .text   ascii   D$\bh
255  0x000048c3 0x100048c3 5   7    .text   utf8    ̉d$$P blocks=Combining Diacritical Marks,Basic Latin
256  0x000048d9 0x100048d9 5   7    .text   utf8    ̉d$,R blocks=Combining Diacritical Marks,Basic Latin
257  0x000048ea 0x100048ea 4   5    .text   ascii   D$@j
258  0x00004946 0x10004946 5   6    .text   ascii   L$$^d
259  0x000049f9 0x100049f9 4   5    .text   ascii   L$\fP
260  0x00004a03 0x10004a03 4   5    .text   ascii   L$\fQ
261  0x00004a14 0x10004a14 4   5    .text   ascii   L$\fR
262  0x00004a30 0x10004a30 4   5    .text   ascii   L$\bP
263  0x00004a3a 0x10004a3a 4   5    .text   ascii   D$\bP
264  0x00004a79 0x10004a79 5   7    .text   utf8    ̉d$$R blocks=Combining Diacritical Marks,Basic Latin
265  0x00004a8f 0x10004a8f 5   7    .text   utf8    ̉d$,P blocks=Combining Diacritical Marks,Basic Latin
266  0x00004aa0 0x10004aa0 4   5    .text   ascii   L$@j
267  0x00004afc 0x10004afc 5   6    .text   ascii   L$$^d
268  0x00004b68 0x10004b68 4   5    .text   ascii   t$$V
269  0x00004be8 0x10004be8 4   5    .text   ascii   L$\bP
270  0x00004c3a 0x10004c3a 5   7    .text   utf8    ̉d$ R blocks=Combining Diacritical Marks,Basic Latin
271  0x00004c4b 0x10004c4b 4   5    .text   ascii   D$4j
272  0x00004d1d 0x10004d1d 4   5    .text   ascii   L$\fP
273  0x00004d39 0x10004d39 4   5    .text   ascii   L$\bP
274  0x00004d59 0x10004d59 5   7    .text   utf8    ̉d$ P blocks=Combining Diacritical Marks,Basic Latin
275  0x00004d6f 0x10004d6f 5   7    .text   utf8    ̉d$(R blocks=Combining Diacritical Marks,Basic Latin
276  0x00004d80 0x10004d80 4   5    .text   ascii   D$<j
277  0x00004dc0 0x10004dc0 5   6    .text   ascii   L$ ^d
278  0x00004e0f 0x10004e0f 4   5    .text   ascii   D$\f3
279  0x00004eea 0x10004eea 5   7    .text   utf8    ̉d$ P blocks=Combining Diacritical Marks,Basic Latin
280  0x00004f00 0x10004f00 5   7    .text   utf8    ̉d$(R blocks=Combining Diacritical Marks,Basic Latin
281  0x00004f11 0x10004f11 4   5    .text   ascii   D$<j
282  0x00004f4c 0x10004f4c 6   7    .text   ascii   L$ _^d
283  0x00004f8e 0x10004f8e 4   5    .text   ascii   L$\fP
284  0x00004fe8 0x10004fe8 4   5    .text   ascii   L$\bP
285  0x0000503a 0x1000503a 5   7    .text   utf8    ̉d$ R blocks=Combining Diacritical Marks,Basic Latin
286  0x0000504b 0x1000504b 4   5    .text   ascii   D$4j
287  0x000050d8 0x100050d8 4   5    .text   ascii   L$\bP
288  0x0000512a 0x1000512a 5   7    .text   utf8    ̉d$ R blocks=Combining Diacritical Marks,Basic Latin
289  0x0000513b 0x1000513b 6   7    .text   ascii   D$4j\aP
290  0x0000518d 0x1000518d 5   6    .text   ascii   t HuI
291  0x0000519b 0x1000519b 4   5    .text   ascii   L$\bj
292  0x000051b8 0x100051b8 4   5    .text   ascii   L$\bj
293  0x00005256 0x10005256 4   5    .text   ascii   L$\bP
294  0x00005270 0x10005270 4   5    .text   ascii   SUVW
295  0x000052a0 0x100052a0 6   7    .text   ascii   |\t_^]3
296  0x00005417 0x10005417 142 143  .text   ascii   \f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f
297  0x000054a7 0x100054a7 44  45   .text   ascii   \f\a\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\f\b\t\f\f\f\f\f\f\f\f\n\f\f\f\f\v
298  0x00005530 0x10005530 4   5    .text   ascii   T$\fR
299  0x00005548 0x10005548 4   6    .text   utf8    3\r|$
300  0x0000558e 0x1000558e 4   5    .text   ascii   D$4_
301  0x00005595 0x10005595 7   8    .text   ascii   t\v9l$Ht
302  0x000055c2 0x100055c2 4   5    .text   ascii   ^][d
303  0x000055eb 0x100055eb 5   6    .text   ascii   D$\bPh
304  0x000055fc 0x100055fc 4   5    .text   ascii   u\t_^
305  0x0000561c 0x1000561c 4   5    .text   ascii   u\t_^
306  0x000056c5 0x100056c5 4   5    .text   ascii   QSVW
307  0x000056cc 0x100056cc 7   9    .text   utf8    D$ 3ۉ\$ blocks=Basic Latin,Arabic
308  0x00005718 0x10005718 4   5    .text   ascii   T$\fS
309  0x0000578d 0x1000578d 4   5    .text   ascii   SUVW
310  0x000057b5 0x100057b5 4   5    .text   ascii   \$(W
311  0x000057f6 0x100057f6 5   7    .text   utf8    ̉d$,R blocks=Combining Diacritical Marks,Basic Latin
312  0x00005840 0x10005840 4   5    .text   ascii   _^]d
313  0x000058c8 0x100058c8 4   5    .text   ascii   L$\bR
314  0x000058e5 0x100058e5 5   7    .text   utf8    ̉d$ P blocks=Combining Diacritical Marks,Basic Latin
315  0x00005970 0x10005970 5   7    .text   utf8    3ۉD$\f blocks=Basic Latin,Arabic
316  0x000059ba 0x100059ba 5   7    .text   utf8    ̉d$$R blocks=Combining Diacritical Marks,Basic Latin
317  0x000059f2 0x100059f2 4   5    .text   ascii   L$\fP
318  0x00005a0f 0x10005a0f 5   7    .text   utf8    ̉d$$R blocks=Combining Diacritical Marks,Basic Latin
319  0x00005a90 0x10005a90 5   7    .text   utf8    3ۉD$\f blocks=Basic Latin,Arabic
320  0x00005ada 0x10005ada 5   7    .text   utf8    ̉d$$R blocks=Combining Diacritical Marks,Basic Latin
321  0x00005b02 0x10005b02 4   5    .text   ascii   tshT
322  0x00005b16 0x10005b16 4   5    .text   ascii   L$\fP
323  0x00005b33 0x10005b33 5   7    .text   utf8    ̉d$$R blocks=Combining Diacritical Marks,Basic Latin
324  0x00005b4b 0x10005b4b 6   8    .text   utf8    ̉d$$h@ blocks=Combining Diacritical Marks,Basic Latin
325  0x00005c56 0x10005c56 5   6    .text   ascii   L$\fVQ
326  0x00005c74 0x10005c74 4   5    .text   ascii   \vxM;
327  0x00005c90 0x10005c90 4   5    .text   ascii   D$\fP
328  0x00005cf1 0x10005cf1 4   5    .text   ascii   L$$^
329  0x00005d2d 0x10005d2d 4   5    .text   ascii   L$\b3
330  0x00005d6b 0x10005d6b 4   5    .text   ascii   D$\bP
331  0x00005da5 0x10005da5 4   5    .text   ascii   T$\bR
332  0x00005dfd 0x10005dfd 4   5    .text   ascii   L$\b3
333  0x00005e3b 0x10005e3b 4   5    .text   ascii   D$\bP
334  0x00005e6d 0x10005e6d 4   5    .text   ascii   L$\bQ
335  0x0000601d 0x1000601d 5   6    .text   ascii   SUVW3
336  0x00006068 0x10006068 4   5    .text   ascii   L$@Q
337  0x00006111 0x10006111 5   7    .text   utf8    ̉d$0P blocks=Combining Diacritical Marks,Basic Latin
338  0x00006137 0x10006137 5   6    .text   ascii   T$@QR
339  0x00006190 0x10006190 6   10   .text   utf8    ̉d$0R藹 blocks=Combining Diacritical Marks,Basic Latin,CJK Unified Ideographs
340  0x000061a4 0x100061a4 4   5    .text   ascii   tCG;
341  0x000061be 0x100061be 6   8    .text   utf8    ̉d$0h@ blocks=Combining Diacritical Marks,Basic Latin
342  0x00006237 0x10006237 7   8    .text   ascii   D$$_^]d
343  0x000062ed 0x100062ed 4   5    .text   ascii   L$\fP
