[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000cf 0x000000cf 7   8            ascii   iRicheM
2    0x000001e0 0x000001e0 5   6            ascii   .text
3    0x00000207 0x00000207 7   8            ascii   `.rdata
4    0x0000022f 0x0000022f 6   7            ascii   @.data
5    0x00000258 0x00000258 6   7            ascii   .reloc
6    0x0000118a 0x1000118a 5   6    .text   ascii   SUVW3
7    0x00001356 0x10001356 5   6    .text   ascii   WVhxr
8    0x0000137b 0x1000137b 5   6    .text   ascii   WVhLi
9    0x0000139d 0x1000139d 5   6    .text   ascii   WVhTk
10   0x000013b1 0x100013b1 5   6    .text   ascii   WVhXl
11   0x000013c2 0x100013c2 5   6    .text   ascii   WVhpq
12   0x000013e4 0x100013e4 5   6    .text   ascii   UVhdn
13   0x000013f8 0x100013f8 5   6    .text   ascii   UVhho
14   0x00001409 0x10001409 5   6    .text   ascii   UVhlp
15   0x00001554 0x10001554 4   5    .text   ascii   YVVV
16   0x00001567 0x10001567 4   5    .text   ascii   u\njd
17   0x00001576 0x10001576 5   6    .text   ascii   D$hVP
18   0x000015d1 0x100015d1 6   7    .text   ascii   D$@Pj(
19   0x0000162c 0x1000162c 6   7    .text   ascii   _FWVhT
20   0x0000164a 0x1000164a 5   6    .text   ascii   4WVhl
21   0x000016e7 0x100016e7 6   7    .text   ascii   Yt\vhdn
22   0x00001702 0x10001702 6   7    .text   ascii   Yt\vhho
23   0x0000171d 0x1000171d 6   7    .text   ascii   Yt\vhlp
24   0x00001777 0x10001777 4   5    .text   ascii   t$(V
25   0x0000179c 0x1000179c 4   5    .text   ascii   YtF3
26   0x00001800 0x10001800 4   5    .text   ascii   Ytv3
27   0x0000184a 0x1000184a 5   6    .text   ascii   D$$PV
28   0x00001894 0x10001894 4   5    .text   ascii   Ytv3
29   0x000018de 0x100018de 5   6    .text   ascii   D$$PV
30   0x00001968 0x10001968 5   6    .text   ascii   D$,Pj
31   0x0000198b 0x1000198b 5   6    .text   ascii   D$,Pj
32   0x00001a43 0x10001a43 5   6    .text   ascii   D$,Pj
33   0x00001a8b 0x10001a8b 4   5    .text   ascii   t\aht
34   0x00001acb 0x10001acb 5   6    .text   ascii   D$(h 
35   0x00001ad3 0x10001ad3 4   5    .text   ascii   PUh<
36   0x00001b0e 0x10001b0e 8   9    .text   ascii   D$(VPUh0
37   0x00001b4f 0x10001b4f 8   9    .text   ascii   D$(VPUh 
38   0x00001c00 0x10001c00 4   5    .text   ascii   D$|P
39   0x00001c27 0x10001c27 4   5    .text   ascii   D$dP
40   0x00001c3c 0x10001c3c 6   7    .text   ascii   D4LPh\f
41   0x00001ea8 0x10001ea8 6   7    .text   ascii   PVSUh 
42   0x00002026 0x10002026 4   5    .text   ascii   9l$,
43   0x00002031 0x10002031 4   5    .text   ascii   D$ j
44   0x00002036 0x10002036 10  12   .text   utf8    ^;Ɖt$,u\fhd blocks=Basic Latin,Latin Extended-B
45   0x0000204e 0x1000204e 4   5    .text   ascii   u\fhd
46   0x00002073 0x10002073 4   5    .text   ascii   Yt\aP
47   0x0000207c 0x1000207c 7   8    .text   ascii   Y9l$DuI
48   0x0000209f 0x1000209f 4   5    .text   ascii   \fVUU
49   0x00002114 0x10002114 5   6    .text   ascii   D$ PV
50   0x0000219d 0x1000219d 4   5    .text   ascii   t\ah\
51   0x00002282 0x10002282 4   5    .text   ascii   L$,Y
52   0x000022d3 0x100022d3 4   5    .text   ascii   D$0P
53   0x000022df 0x100022df 4   5    .text   ascii   D$<P
54   0x000022e5 0x100022e5 4   5    .text   ascii   D$>P
55   0x000022eb 0x100022eb 4   5    .text   ascii   D$@P
56   0x000022f1 0x100022f1 4   5    .text   ascii   D$BP
57   0x000022f7 0x100022f7 4   5    .text   ascii   D$BP
58   0x000022fd 0x100022fd 4   5    .text   ascii   D$DP
59   0x0000235c 0x1000235c 4   5    .text   ascii   D$0P
60   0x00002368 0x10002368 4   5    .text   ascii   D$<P
61   0x0000236e 0x1000236e 4   5    .text   ascii   D$>P
62   0x00002374 0x10002374 4   5    .text   ascii   D$@P
63   0x0000237a 0x1000237a 4   5    .text   ascii   D$BP
64   0x00002380 0x10002380 4   5    .text   ascii   D$BP
65   0x00002386 0x10002386 4   5    .text   ascii   D$DP
66   0x0000245a 0x1000245a 4   5    .text   ascii   D$ ;
67   0x000024e7 0x100024e7 4   5    .text   ascii   _^]3
68   0x000025d4 0x100025d4 4   5    .text   ascii    ^_[
69   0x00002613 0x10002613 9   10   .text   ascii   PVVj VVVf
70   0x00002641 0x10002641 4   5    .text   ascii   2w\ej
71   0x000026b6 0x100026b6 4   5    .text   ascii   A@Ou
72   0x000026bb 0x100026bb 5   7    .text   utf8    _^ËD$ blocks=Basic Latin,Latin-1 Supplement
73   0x000026e1 0x100026e1 4   5    .text   ascii   A@Ou
74   0x000026eb 0x100026eb 5   6    .text   ascii   t$\bWV
75   0x00002713 0x10002713 9   10   .text   ascii   JtCJt0JJt
76   0x00002728 0x10002728 4   5    .text   ascii   1\bt\b
