[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000c8 0x000000c8 4   5            ascii   Rich
2    0x000001d0 0x000001d0 5   6            ascii   .text
3    0x000001f7 0x000001f7 7   8            ascii   `.rdata
4    0x0000021f 0x0000021f 6   7            ascii   @.data
5    0x00000248 0x00000248 5   6            ascii   .rsrc
6    0x0000026f 0x0000026f 7   8            ascii   @.reloc
93   0x0000213b 0x00402d3b 6   7    .text   ascii   E\bSVWh
94   0x00002191 0x00402d91 4   5    .text   ascii   T$Aj
95   0x00002198 0x00402d98 4   5    .text   ascii   D$8R
96   0x0000219d 0x00402d9d 4   5    .text   ascii   D$:f
97   0x000021a6 0x00402da6 4   5    .text   ascii   D$@ 
98   0x000021ab 0x00402dab 4   5    .text   ascii   D$Ah
99   0x000021b0 0x00402db0 4   5    .text   ascii   D$Dp
100  0x000021d0 0x00402dd0 4   5    .text   ascii   h\b.A
101  0x000021db 0x00402ddb 4   5    .text   ascii   D$@h
102  0x00002297 0x00402e97 5   6    .text   ascii   L$\Qh
103  0x000022ba 0x00402eba 4   9    .text   utf16le jjjj
104  0x00002304 0x00402f04 5   6    .text   ascii   L$ Qj
105  0x0000230f 0x00402f0f 4   5    .text   ascii   h\b.A
106  0x0000233e 0x00402f3e 5   6    .text   ascii   U\fRQP
107  0x000023f6 0x00402ff6 4   5    .text   ascii   _^[3
108  0x00002412 0x00403012 4   5    .text   ascii   t$\fW
109  0x0000256b 0x0040316b 6   9    .text   utf8    N\fWPQ苅 blocks=Basic Latin,CJK Unified Ideographs
110  0x000025a7 0x004031a7 4   5    .text   ascii   WdSU
111  0x0000260a 0x0040320a 5   6    .text   ascii   Wl9T$
112  0x000026cc 0x004032cc 6   8    .text   utf8    W,#ЋG8 blocks=Basic Latin,Cyrillic
113  0x000026d6 0x004032d6 4   5    .text   ascii   P;D$
114  0x0000271e 0x0040331e 4   5    .text   ascii   |$\fu
115  0x00002756 0x00403356 5   8    .text   utf8    \f(QP衃 blocks=Basic Latin,CJK Unified Ideographs
116  0x00002763 0x00403363 8   9    .text   ascii   F<)nh)nd
117  0x0000276d 0x0040336d 4   5    .text   ascii   \f)nT
118  0x000027f1 0x004033f1 5   6    .text   ascii   O0SPQ
119  0x000028aa 0x004034aa 4   5    .text   ascii   )t\b;
120  0x000028b5 0x004034b5 4   6    .text   utf8    +ЉVl blocks=Basic Latin,Cyrillic
121  0x000028f8 0x004034f8 5   6    .text   ascii   W\fSQR
122  0x00002987 0x00403587 5   6    .text   ascii   O\fSPQ
123  0x000029c4 0x004035c4 4   5    .text   ascii   _^]3
124  0x000029c9 0x004035c9 4   6    .text   utf8    [Ël$ blocks=Basic Latin,Latin-1 Supplement
125  0x000029e1 0x004035e1 6   9    .text   utf8    3ɋFd3҃ blocks=Basic Latin,Latin Extended-B,Cyrillic
126  0x00002a19 0x00403619 5   6    .text   ascii   _^][H
127  0x00002a28 0x00403628 4   5    .text   ascii   _^][
128  0x00002af4 0x004036f4 6   7    .text   ascii   Ndf+Nh
129  0x00002b92 0x00403792 7   8    .text   ascii   Nl;FxwT
130  0x00002c90 0x00403890 6   8    .text   utf8    3ɋFdQ+ blocks=Basic Latin,Latin Extended-B
131  0x00002cc3 0x004038c3 5   6    .text   ascii   G\fURP
132  0x00002d00 0x00403900 4   5    .text   ascii   _^]3
133  0x00002d05 0x00403905 4   6    .text   utf8    [Ë~T blocks=Basic Latin,Latin-1 Supplement
134  0x00002d15 0x00403915 6   9    .text   utf8    3ɋFd3҃ blocks=Basic Latin,Latin Extended-B,Cyrillic
135  0x00002d4d 0x0040394d 5   6    .text   ascii   _^][H
136  0x00002d5c 0x0040395c 4   5    .text   ascii   _^][
137  0x00002d70 0x00403970 4   5    .text   ascii   QSUV
138  0x00002ddb 0x004039db 7   9    .text   utf8    N,#ʋV8f blocks=Basic Latin,IPA Extensions
139  0x00002e15 0x00403a15 7   8    .text   ascii   Vp;VxsI
140  0x00002e20 0x00403a20 4   6    .text   utf8    V$+ȁ blocks=Basic Latin,Latin Extended-B
141  0x00002e56 0x00403a56 6   7    .text   ascii   Fd+Fh=
142  0x00002e8a 0x00403a8a 4   5    .text   ascii   f+N\
143  0x00002f4c 0x00403b4c 7   9    .text   utf8    N,#ʋV8f blocks=Basic Latin,IPA Extensions
144  0x00002fc9 0x00403bc9 5   6    .text   ascii   W\fSQR
145  0x00003006 0x00403c06 4   5    .text   ascii   _^]3
146  0x0000300b 0x00403c0b 5   7    .text   utf8    [YÃ~` blocks=Basic Latin,Latin-1 Supplement
147  0x00003079 0x00403c79 6   8    .text   utf8    3ɋFdQ+ blocks=Basic Latin,Latin Extended-B
148  0x000030ac 0x00403cac 5   6    .text   ascii   O\fSPQ
149  0x00003156 0x00403d56 6   9    .text   utf8    3ɋFd3҃ blocks=Basic Latin,Latin Extended-B,Cyrillic
150  0x0000318e 0x00403d8e 5   6    .text   ascii   _^][H
151  0x0000319e 0x00403d9e 4   5    .text   ascii   _^][
152  0x000032a5 0x00403ea5 7   9    .text   utf8    \f6;ʉl$\b blocks=Basic Latin,IPA Extensions
153  0x00003336 0x00403f36 5   7    .text   utf8    ]YËT$ blocks=Basic Latin,Latin-1 Supplement
154  0x00003362 0x00403f62 5   6    .text   ascii    SUVW
155  0x00003382 0x00403f82 5   7    .text   utf8    3ɉT$( blocks=Basic Latin,Latin Extended-B
156  0x00003432 0x00404032 5   6    .text   ascii   ;T$$f
157  0x0000343e 0x0040403e 4   5    .text   ascii   |$(f
158  0x000034b1 0x004040b1 4   5    .text   ascii   L$,f
159  0x0000351c 0x0040411c 4   5    .text   ascii   ;L$$
160  0x00003545 0x00404145 4   5    .text   ascii   l$,f
161  0x0000355c 0x0040415c 4   5    .text   ascii   t$ J
162  0x0000356b 0x0040416b 4   5    .text   ascii   _^][
163  0x00003588 0x00404188 6   8    .text   utf8    3ĉD$ V blocks=Basic Latin,Latin Extended-A
164  0x000035d7 0x004041d7 7   9    .text   utf8    DT\b3\rd$
165  0x000035fd 0x004041fd 5   6    .text   ascii   L$$^3
166  0x00003614 0x00404214 6   7    .text   ascii   D$\fSUW
167  0x0000362b 0x0040422b 4   6    .text   utf8    ;ˉL$ blocks=Basic Latin,Spacing Modifier Letters
168  0x00003645 0x00404245 4   5    .text   ascii   ~6f9
169  0x00003676 0x00404276 4   5    .text   ascii   @;D$
170  0x00003812 0x00404412 5   6    .text   ascii   \fSUVW
171  0x000038e6 0x004044e6 4   5    .text   ascii   _^][
172  0x00003996 0x00404596 4   5    .text   ascii   H\bf\t
173  0x000039d4 0x004045d4 4   5    .text   ascii   T$$f
174  0x00003a36 0x00404636 4   6    .text   utf8    ;ˉ|$ blocks=Basic Latin,Spacing Modifier Letters
175  0x00003a4b 0x0040464b 4   5    .text   ascii   H\bf\t
176  0x00003ad1 0x004046d1 4   6    .text   utf8    ;ˉ|$ blocks=Basic Latin,Spacing Modifier Letters
177  0x00003ae5 0x004046e5 4   5    .text   ascii   H\bf\t
178  0x00003b5d 0x0040475d 4   5    .text   ascii   H\bf\t
179  0x00003bd9 0x004047d9 4   6    .text   utf8    ;ˉ|$ blocks=Basic Latin,Spacing Modifier Letters
180  0x00003bed 0x004047ed 4   5    .text   ascii   H\bf\t
181  0x00003c65 0x00404865 4   5    .text   ascii   H\bf\t
182  0x00003ccd 0x004048cd 4   6    .text   utf8    ;ˉ|$ blocks=Basic Latin,Spacing Modifier Letters
183  0x00003ce1 0x004048e1 4   5    .text   ascii   H\bf\t
184  0x00003d59 0x00404959 4   5    .text   ascii   H\bf\t
185  0x00003de9 0x004049e9 4   5    .text   ascii   )l$ 
186  0x00003df3 0x004049f3 4   5    .text   ascii   _^][
187  0x00004117 0x00404d17 4   5    .text   ascii   _^]I
188  0x00004143 0x00404d43 5   6    .text   ascii   H\bSf\t
189  0x0000417e 0x00404d7e 4   5    .text   ascii   L$\f[
190  0x000041ad 0x00404dad 5   6    .text   ascii   L$\bf\t
191  0x00004232 0x00404e32 4   5    .text   ascii   D$\f;
192  0x000042e0 0x00404ee0 4   5    .text   ascii   h(2A
193  0x00004306 0x00404f06 4   5    .text   ascii   N\bf\t
194  0x000043b2 0x00404fb2 4   5    .text   ascii   ^][Y
195  0x00004498 0x00405098 4   6    .text   utf8    ;ˉ|$ blocks=Basic Latin,Spacing Modifier Letters
196  0x000044b5 0x004050b5 4   5    .text   ascii   H\bf\t
197  0x00004534 0x00405134 4   5    .text   ascii   tx+4
198  0x00004553 0x00405153 4   5    .text   ascii   H\bf\t
199  0x000045e2 0x004051e2 4   6    .text   utf8    ;ΉT$ blocks=Basic Latin,Greek and Coptic
200  0x000045f7 0x004051f7 4   5    .text   ascii   H\bf\t
201  0x0000464c 0x0040524c 4   5    .text   ascii   t$$f
202  0x00004727 0x00405327 5   6    .text   ascii   \$ f\t
203  0x000047fd 0x004053fd 4   5    .text   ascii   UVW3
204  0x00004878 0x00405478 4   5    .text   ascii   \bS~"
205  0x000048dc 0x004054dc 5   6    .text   ascii   l$\fVW
206  0x0000499a 0x0040559a 4   5    .text   ascii   _^][
207  0x00004aaf 0x004056af 4   5    .text   ascii   hxIA
208  0x00004aef 0x004056ef 7   9    .text   utf8    ̋L$\bWSV blocks=Combining Diacritical Marks,Basic Latin
209  0x00004b28 0x00405728 4   5    .text   ascii   ^[_3
210  0x00004b6c 0x0040576c 4   6    .text   utf8    ^[_Ë blocks=Basic Latin,Latin-1 Supplement
211  0x00004b76 0x00405776 6   7    .text   ascii   j\fhPDA
212  0x00004b87 0x00405787 5   7    .text   utf8    3\v}\b;
213  0x00004ba0 0x004057a0 5   6    .text   ascii   SSSSS
214  0x00004bb0 0x004057b0 6   8    .text   utf8    y3\vu\f;
215  0x00004c51 0x00405851 6   7    .text   ascii   j\fhpDA
216  0x00004c62 0x00405862 5   7    .text   utf8    3\v]\b;
217  0x00004c7b 0x0040587b 5   6    .text   ascii   VVVVV
218  0x00004c9a 0x0040589a 5   7    .text   utf8    tԉ]\bS blocks=Basic Latin,Cyrillic Supplement
219  0x00004caa 0x004058aa 6   7    .text   ascii   C\f@uwS
220  0x00004d15 0x00405915 5   6    .text   ascii   VVVVV
221  0x00004d75 0x00405975 4   5    .text   ascii   u\bW3
222  0x00004d86 0x00405986 5   6    .text   ascii   WWWWW
223  0x00004ddf 0x004059df 4   5    .text   ascii   _^[]
224  0x00004df4 0x004059f4 5   7    .text   utf8    3\vu\b3
225  0x00004e0f 0x00405a0f 5   6    .text   ascii   WWWWW
226  0x00004e22 0x00405a22 5   6    .text   ascii   F\f@t\f
227  0x00004e54 0x00405a54 4   6    .text   utf8    Ջu\bV blocks=Armenian,Basic Latin
228  0x00004e92 0x00405a92 5   6    .text   ascii   u\b;5\b
229  0x00004f4d 0x00405b4d 6   7    .text   ascii   u.j\f^9
230  0x00004fce 0x00405bce 4   5    .text   ascii   t\tVP
231  0x00005049 0x00405c49 5   7    .text   utf8    j\rX]Ë blocks=Basic Latin,Latin-1 Supplement
232  0x000050af 0x00405caf 4   6    .text   utf8    0^]Ë blocks=Basic Latin,Latin-1 Supplement
233  0x000050c2 0x00405cc2 5   6    .text   ascii   PPPPP
234  0x00005131 0x00405d31 5   6    .text   ascii   WWWWW
235  0x0000519b 0x00405d9b 4   5    .text   ascii   t%WV
236  0x000051e7 0x00405de7 4   5    .text   ascii   E\bV3
237  0x000051f5 0x00405df5 5   6    .text   ascii   VVVVV
238  0x00005220 0x00405e20 5   6    .text   ascii   ]\fVW3
239  0x0000522f 0x00405e2f 4   5    .text   ascii   t!9}
240  0x0000523f 0x00405e3f 4   5    .text   ascii   WWWW
241  0x00005270 0x00405e70 5   6    .text   ascii   t\vSWQ
242  0x000053c8 0x00405fc8 4   5    .text   ascii   VVVV
243  0x000053fb 0x00405ffb 5   6    .text   ascii   PPPPP
244  0x00005431 0x00406031 4   5    .text   ascii   t79u
245  0x00005436 0x00406036 4   5    .text   ascii   t29u
246  0x0000545d 0x0040605d 5   6    .text   ascii   VVVVV
247  0x000054fa 0x004060fa 5   6    .text   ascii   ~,WPV
248  0x00005582 0x00406182 4   5    .text   ascii   h0EA
249  0x000055b8 0x004061b8 4   5    .text   ascii   98t^
250  0x000055c2 0x004061c2 4   5    .text   ascii   tVPV
251  0x000055df 0x004061df 7   9    .text   utf8    Ct/9U\bu
252  0x000055f9 0x004061f9 4   5    .text   ascii   9}\bu
253  0x0000560f 0x0040620f 4   6    .text   utf8    \tE܉} blocks=Basic Latin,Syriac
254  0x000058a6 0x004064a6 5   6    .text   ascii   ;\rpmA
255  0x000058b5 0x004064b5 4   5    .text   ascii   Hpu\a
256  0x000058d5 0x004064d5 4   5    .text   ascii   Hpu\b
257  0x00005918 0x00406518 6   7    .text   ascii   e9}\bu\e
258  0x00005927 0x00406527 6   7    .text   ascii   0WWWWW
259  0x0000593e 0x0040653e 4   5    .text   ascii   9u\fr
260  0x00005968 0x00406568 4   5    .text   ascii   9u\fs
261  0x0000597d 0x0040657d 5   7    .text   utf8    X_^]Ë blocks=Basic Latin,Latin-1 Supplement
262  0x00005989 0x00406589 4   5    .text   ascii   u\bWV
263  0x00005a20 0x00406620 4   5    .text   ascii   hXEA
264  0x00005a6d 0x0040666d 5   6    .text   ascii   WWWWW
265  0x00005b14 0x00406714 6   7    .text   ascii   jXhxEA
266  0x00005bb4 0x004067b4 4   5    .text   ascii   }\bj\e
267  0x00005bda 0x004067da 4   5    .text   ascii   }\bj\b
268  0x00005beb 0x004067eb 4   5    .text   ascii   }\bj\t
269  0x00005c17 0x00406817 7   8    .text   ascii   j\nYQPVh
270  0x00005c50 0x00406850 4   6    .text   utf8    YYËe blocks=Basic Latin,Latin-1 Supplement
271  0x00005dc7 0x004069c7 4   6    .text   utf8    ؋D$\f blocks=Arabic,Basic Latin
272  0x00005e04 0x00406a04 9   10   .text   ascii   w\br\a;D$\fv
273  0x00005e85 0x00406a85 4   5    .text   ascii   E\b^]
274  0x00005f00 0x00406b00 4   5    .text   ascii   E\b^]
275  0x00005fef 0x00406bef 5   6    .text   ascii   FhhgA
276  0x00006052 0x00406c52 4   5    .text   ascii   u\bj\r
277  0x00006173 0x00406d73 4   5    .text   ascii   F\=x
278  0x000061d8 0x00406dd8 6   7    .text   ascii   Y;=pmA
279  0x00006211 0x00406e11 4   5    .text   ascii   u\bj\r
280  0x0000621a 0x00406e1a 6   8    .text   utf8    YËu\bj\f blocks=Basic Latin,Latin-1 Supplement
281  0x000063ba 0x00406fba 4   5    .text   ascii   QSVW
282  0x00006496 0x00407096 4   6    .text   utf8    X^Ã& blocks=Basic Latin,Latin-1 Supplement
283  0x000064ef 0x004070ef 4   6    .text   utf8    YH]Ë blocks=Basic Latin,Latin-1 Supplement
284  0x00006533 0x00407133 7   8    .text   ascii   E\bVWj\bY
285  0x000065a9 0x004071a9 4   5    .text   ascii   9\bu,
286  0x00006608 0x00407208 4   5    .text   ascii   t&:a
287  0x00006690 0x00407290 6   8    .text   utf8    3\nD$\bS
288  0x000066c5 0x004072c5 4   6    .text   utf8    V\v؋\n blocks=Basic Latin,Arabic
289  0x00006704 0x00407304 4   5    .text   ascii   ^_[3
290  0x0000673c 0x0040733c 5   7    .text   utf8    ^_[ÍB blocks=Basic Latin,Latin-1 Supplement
291  0x00006743 0x00407343 5   7    .text   utf8    ^_[ÍB blocks=Basic Latin,Latin-1 Supplement
292  0x0000674a 0x0040734a 4   6    .text   utf8    ^_[ø blocks=Basic Latin,Latin-1 Supplement
293  0x00006886 0x00407486 5   7    .text   utf8    Y]ËE\f blocks=Basic Latin,Latin-1 Supplement
294  0x0000692d 0x0040752d 11  12   .text   ascii   <at9<rt,<wt
295  0x0000693e 0x0040753e 5   6    .text   ascii   SSSSS
296  0x000069b1 0x004075b1 6   7    .text   ascii   \vtVHtG
297  0x00006a4a 0x0040764a 5   6    .text   ascii   tEHt1
298  0x00006a64 0x00407664 5   6    .text   ascii   uF\t}\f
299  0x00006a83 0x00407683 4   5    .text   ascii   u'\t}
300  0x00006af7 0x004076f7 5   6    .text   ascii   >=upF
301  0x00006b20 0x00407720 5   6    .text   ascii   Aj\bhx
302  0x00006b40 0x00407740 4   5    .text   ascii   !j\ah
303  0x00006b70 0x00407770 5   6    .text   ascii   SSSSS
304  0x00006bce 0x004077ce 4   5    .text   ascii   h0FA
305  0x00006c4d 0x0040784d 4   5    .text   ascii   t\fPV
306  0x00006c56 0x00407856 4   7    .text   utf8    YYF둋 blocks=Basic Latin,Hangul Syllables
307  0x00006d04 0x00407904 4   5    .text   ascii   h`y@
308  0x00006d53 0x00407953 5   6    .text   ascii   Y__^[
309  0x00006d6e 0x0040796e 4   5    .text   ascii   s\b35
310  0x00006e43 0x00407a43 4   5    .text   ascii   9csm
311  0x00006e4b 0x00407a4b 4   5    .text   ascii   =T+A
312  0x00006e51 0x00407a51 6   7    .text   ascii   t hT+A
313  0x00006e7c 0x00407a7c 6   7    .text   ascii   E\f9X\ft
314  0x00006efb 0x00407afb 9   10   .text   ascii   URPQQh|{@
315  0x00006f11 0x00407b11 6   8    .text   utf8    3ĉD$\bd blocks=Basic Latin,Latin Extended-A
316  0x00006f26 0x00407b26 4   5    .text   ascii   L$,3
317  0x00006f78 0x00407b78 6   8    .text   utf8    _^[ËL$ blocks=Basic Latin,Latin-1 Supplement
318  0x00006fde 0x00407bde 4   5    .text   ascii   UVWS
319  0x00006ff0 0x00407bf0 5   7    .text   utf8    [_^]Ë blocks=Basic Latin,Latin-1 Supplement
320  0x00007011 0x00407c11 4   5    .text   ascii   SVWj
321  0x00007018 0x00407c18 4   5    .text   ascii   h#|@
322  0x00007023 0x00407c23 4   5    .text   ascii   _^[]
323  0x0000702a 0x00407c2a 5   6    .text   ascii   l$\bRQ
324  0x00007086 0x00407c86 4   5    .text   ascii   uNSW
325  0x00007110 0x00407d10 4   5    .text   ascii   A\f@t
326  0x0000716e 0x00407d6e 5   6    .text   ascii   G\f@SV
327  0x000071b1 0x00407db1 4   6    .text   utf8    ^[]Ë blocks=Basic Latin,Latin-1 Supplement
328  0x0000722d 0x00407e2d 5   6    .text   ascii   PPPPP
329  0x00007256 0x00407e56 6   7    .text   ascii   F\f@u^V
330  0x000072fb 0x00407efb 5   6    .text   ascii   , <Xw
331  0x00007378 0x00407f78 6   7    .text   ascii   \bt%HHt
332  0x00007403 0x00408003 4   7    .text   utf8    ʍD\bЉ blocks=IPA Extensions,Basic Latin,Cyrillic
333  0x00007454 0x00408054 4   7    .text   utf8    ʍD\bЉ blocks=IPA Extensions,Basic Latin,Cyrillic
334  0x000075b8 0x004081b8 10  11   .text   ascii   HHtXHHt\bHH
335  0x000076a8 0x004082a8 5   6    .text   ascii   HHty+
336  0x000077f7 0x004083f7 4   5    .text   ascii    t\ff
337  0x00007851 0x00408451 4   6    .text   utf8    gueǅ blocks=Basic Latin,Latin Extended-B
338  0x00007a2a 0x0040862a 4   5    .text   ascii   @t\e;
339  0x00007ab5 0x004086b5 4   5    .text   ascii   RPSW
340  0x00007b00 0x00408700 4   5    .text   ascii   90tV
341  0x00007b15 0x00408715 6   7    .text   ascii   >If90t
342  0x00007bf8 0x004087f8 4   5    .text   ascii   \bYt\e
343  0x00007c05 0x00408805 4   5    .text   ascii   WSj0
344  0x00007cb1 0x004088b1 4   5    .text   ascii   WSj 
345  0x00007d4d 0x0040894d 6   7    .text   ascii   jThPFA
346  0x00007d6f 0x0040896f 6   7    .text   ascii   j@j ^V
347  0x00007dfe 0x004089fe 5   6    .text   ascii   [j@j 
348  0x00007e88 0x00408a88 4   5    .text   ascii   \bu\vQ
349  0x00007ffe 0x00408bfe 5   6    .text   ascii   WWWWW
350  0x000080be 0x00408cbe 9   10   .text   ascii   \a<xt\r<Xt\t
351  0x000080e4 0x00408ce4 4   5    .text   ascii   \a<xt
352  0x00008193 0x00408d93 4   5    .text   ascii   u+9u
353  0x00008218 0x00408e18 6   7    .text   ascii   u\ahxmA
354  0x00008267 0x00408e67 5   7    .text   utf8    @_^Ã$ blocks=Basic Latin,Latin-1 Supplement
355  0x000082a9 0x00408ea9 5   7    .text   utf8    |ܾxdA blocks=Basic Latin,Syriac
356  0x000082e5 0x00408ee5 6   7    .text   ascii   j\fhpFA
357  0x000083f3 0x00408ff3 5   6    .text   ascii   U\b+P\f
358  0x00008473 0x00409073 5   6    .text   ascii   ;K\buB
359  0x000084b2 0x004090b2 4   5    .text   ascii   M\b!Y
360  0x00008501 0x00409101 5   6    .text   ascii   u\fK^;
361  0x00008527 0x00409127 5   6    .text   ascii   ;q\bu;
362  0x00008547 0x00409147 4   5    .text   ascii   M\b!1
363  0x00008562 0x00409162 4   5    .text   ascii   M\b!q
364  0x000085b0 0x004091b0 5   6    .text   ascii   ;N\bu`
365  0x000085fd 0x004091fd 4   5    .text   ascii   M\b\tY
366  0x000086a7 0x004092a7 4   5    .text   ascii   ueSj
