[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000cf 0x000000cf 5   6            ascii   ;Rich
2    0x000001e8 0x000001e8 5   6            ascii   .text
3    0x0000020f 0x0000020f 7   8            ascii   `.rdata
4    0x00000237 0x00000237 6   7            ascii   @.data
5    0x00000260 0x00000260 5   6            ascii   .rsrc
6    0x00000491 0x00401091 5   6    .text   ascii   L$$QU
7    0x000004a6 0x004010a6 4   5    .text   ascii   T$,R
8    0x000004ab 0x004010ab 4   5    .text   ascii   D$(P
9    0x000004b8 0x004010b8 4   5    .text   ascii   L$,Q
10   0x000004c5 0x004010c5 4   5    .text   ascii   D$DP
11   0x000004db 0x004010db 7   8    .text   ascii   t;9x\bt6
12   0x00000541 0x00401141 4   5    .text   ascii   -\f=L
13   0x00000547 0x00401147 4   5    .text   ascii   =\b=L
14   0x00000588 0x00401188 4   5    .text   ascii   -\f=L
15   0x000005b4 0x004011b4 4   5    .text   ascii   -\f=L
16   0x000005cf 0x004011cf 4   5    .text   ascii   -\f=L
17   0x000005d4 0x004011d4 4   6    .text   utf8    3\tD$
18   0x000005ed 0x004011ed 4   5    .text   ascii   -\f=L
19   0x0000061f 0x0040121f 4   6    .text   utf8    Qj@+
20   0x00000625 0x00401225 4   5    .text   ascii   T$$S
21   0x0000062e 0x0040122e 4   5    .text   ascii   =\b=L
22   0x00000670 0x00401270 4   5    .text   ascii   \r\b=L
23   0x00000681 0x00401281 4   5    .text   ascii   5\f=L
24   0x0000068a 0x0040128a 5   7    .text   utf8    щ\r\b=L blocks=Cyrillic,Basic Latin
25   0x000006ac 0x004012ac 7   9    .text   utf8    ^YË\r\b=L blocks=Basic Latin,Latin-1 Supplement
26   0x000006ca 0x004012ca 4   5    .text   ascii   5\b=L
27   0x0000071b 0x0040131b 4   5    .text   ascii   \r\b=L
28   0x00000736 0x00401336 4   6    .text   utf8    \e։M\b blocks=Basic Latin,Armenian
29   0x00000746 0x00401346 5   6    .text   ascii   +\r\b=L
30   0x00000753 0x00401353 4   5    .text   ascii   \r\b=L
31   0x00000769 0x00401369 7   9    .text   utf8    E\b3ɣ\b=L blocks=Basic Latin,IPA Extensions
32   0x00000773 0x00401373 4   5    .text   ascii   \r\f=L
33   0x000007ab 0x004013ab 4   5    .text   ascii   \r\b=L
34   0x000007b1 0x004013b1 4   5    .text   ascii   5\f=L
35   0x00000894 0x00401494 4   5    .text   ascii   ;M\bu
36   0x000008cb 0x004014cb 4   5    .text   ascii   ;E\bu
37   0x000008ed 0x004014ed 4   5    .text   ascii   5+U\b
38   0x00000996 0x00401596 4   5    .text   ascii   \r\b=L
39   0x000009b9 0x004015b9 4   5    .text   ascii   \r\b=L
40   0x000009bf 0x004015bf 4   5    .text   ascii   \r\b=L
41   0x000009c5 0x004015c5 4   5    .text   ascii   5\f=L
42   0x000009cb 0x004015cb 4   5    .text   ascii   5\f=L
43   0x000009da 0x004015da 4   5    .text   ascii   \r\b=L
44   0x000009e0 0x004015e0 4   5    .text   ascii   5\f=L
45   0x00000a0d 0x0040160d 4   5    .text   ascii   \r\f=L
46   0x00000a27 0x00401627 4   5    .text   ascii   \r\b=L
47   0x00000a2d 0x0040162d 4   5    .text   ascii   \r\b=L
48   0x00000a33 0x00401633 4   5    .text   ascii   5\f=L
49   0x00000a39 0x00401639 4   5    .text   ascii   5\f=L
50   0x00000a48 0x00401648 4   5    .text   ascii   \r\b=L
51   0x00000a4e 0x0040164e 4   5    .text   ascii   5\f=L
52   0x00000aa6 0x004016a6 4   5    .text   ascii   \r\f=L
53   0x00000ac8 0x004016c8 4   5    .text   ascii   \r\b=L
54   0x00000ace 0x004016ce 4   5    .text   ascii   5\f=L
55   0x00000b14 0x00401714 4   5    .text   ascii   \r\f=L
56   0x00000bb7 0x004017b7 4   5    .text   ascii   \r\f=L
57   0x00000c06 0x00401806 4   5    .text   ascii   \r\f=L
58   0x00000c0b 0x0040180b 5   6    .text   ascii   ;\r\f=L
59   0x00000c6b 0x0040186b 6   8    .text   utf8    5+U\b3\t
60   0x00000c7d 0x0040187d 5   7    .text   utf8    M\b3҉M blocks=Basic Latin,Cyrillic
61   0x00000c95 0x00401895 5   6    .text   ascii   ;\r\f=L
62   0x00000cc8 0x004018c8 4   5    .text   ascii   \r\b=L
63   0x00000cce 0x004018ce 4   5    .text   ascii   5\f=L
64   0x00000ded 0x004019ed 4   5    .text   ascii   \r\b=L
65   0x00000e52 0x00401a52 10  12   .text   utf8    5+M\b3҉\r\b=L blocks=Basic Latin,Cyrillic
66   0x00000e65 0x00401a65 4   6    .text   utf8    E\b3ɉ blocks=Basic Latin,Latin Extended-B
67   0x00000e92 0x00401a92 4   5    .text   ascii   \r\b=L
68   0x00000ec6 0x00401ac6 4   5    .text   ascii   \r\b=L
69   0x00000ecc 0x00401acc 4   5    .text   ascii   5\f=L
70   0x00000fe6 0x00401be6 5   6    .text   ascii   4Vm\tq
71   0x0000109f 0x00401c9f 4   5    .text   ascii   @/0d
72   0x00001113 0x00401d13 4   6    .text   utf8    _ɣ`m blocks=Basic Latin,IPA Extensions
73   0x00001142 0x00401d42 4   5    .text   ascii   ?4DD
74   0x0000114a 0x00401d4a 4   5    .text   ascii   PPLL
75   0x00001208 0x00401e08 8   11   .text   utf8    Xb{\v8mr blocks=Basic Latin,Private Use Area
76   0x00001234 0x00401e34 6   7    .text   ascii   Xu+Dvv
77   0x000012ba 0x00401eba 4   5    .text   ascii   DDDD
78   0x00001363 0x00401f63 4   5    .text   ascii   ssPP
79   0x00001370 0x00401f70 8   9    .text   ascii   \t\tDDPP\t\t
80   0x000013a1 0x00401fa1 4   8    .text   utf8    薕9лT blocks=CJK Unified Ideographs,Basic Latin,Cyrillic
81   0x000013fe 0x00401ffe 4   5    .text   ascii   0*5{
82   0x0000145d 0x0040205d 4   5    .text   ascii   >^Iv
83   0x000014d7 0x004020d7 4   5    .text   ascii   \t\tDD
84   0x000014dd 0x004020dd 4   5    .text   ascii   ]>E-
85   0x00001511 0x00402111 4   6    .text   utf8    0vcܻ blocks=Basic Latin,Syriac
86   0x000015aa 0x004021aa 6   7    .text   ascii   QVSCLL
87   0x00001638 0x00402238 4   5    .text   ascii   #%n?
88   0x0000167d 0x0040227d 4   5    .text   ascii   T$\bR
89   0x00001694 0x00402294 4   5    .text   ascii   D$\bP
90   0x000016c9 0x004022c9 5   6    .text   ascii   iY\t\n@
91   0x000016e0 0x004022e0 6   7    .text   ascii   Awa\bev
92   0x00001720 0x00402320 4   7    .text   utf8    s።5y blocks=Basic Latin,Ethiopic
93   0x00001749 0x00402349 6   7    .text   ascii   \t\tDD\t\t
94   0x00001765 0x00402365 5   6    .text   ascii   LLqV4
95   0x000017f7 0x004023f7 4   5    .text   ascii   R5Jp
96   0x000018b2 0x004024b2 4   5    .text   ascii   ssLL
97   0x000018ba 0x004024ba 9   11   .text   utf8    DDvvɂztPP blocks=Basic Latin,Latin Extended-B
98   0x000019a9 0x004025a9 5   7    .text   utf8    cK̽6\v blocks=Basic Latin,Combining Diacritical Marks
99   0x000019d3 0x004025d3 4   5    .text   ascii   ?\n/ 
100  0x00001a7c 0x0040267c 6   7    .text   ascii   af_ddv
101  0x00001aea 0x004026ea 4   5    .text   ascii   \e>PP
102  0x00001b25 0x00402725 4   5    .text   ascii   -sn\r
103  0x00001b2a 0x0040272a 4   5    .text   ascii   DDLL
104  0x00001bae 0x004027ae 6   7    .text   ascii   LLhhDD
105  0x00001bcb 0x004027cb 4   6    .text   utf8    hҗNZ blocks=Basic Latin,Cyrillic
106  0x00001be2 0x004027e2 4   5    .text   ascii   DDjj
107  0x00001c0f 0x0040280f 4   5    .text   ascii   -kz,
