[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000188 0x00000188 5   6            ascii   .text
2    0x000001af 0x000001af 6   7            ascii   `.data
3    0x000001d8 0x000001d8 4   5            ascii   .bss
4    0x00000200 0x00000200 6   7            ascii   .idata
5    0x00000227 0x00000227 7   8            ascii   @.edata
6    0x0000024f 0x0000024f 6   7            ascii   @.rsrc
7    0x00000277 0x00000277 7   8            ascii   @.reloc
8    0x00000500 0x10001100 4   6    .text   utf8    Z^]Í blocks=Basic Latin,Latin-1 Supplement
9    0x00000541 0x10001141 4   5    .text   ascii   :38W
10   0x00000548 0x10001148 4   5    .text   ascii   BBBB
11   0x000005a2 0x100011a2 4   5    .text   ascii   7QVh
12   0x000005f0 0x100011f0 4   6    .text   utf8    ^YXù blocks=Basic Latin,Latin-1 Supplement
13   0x0000060f 0x1000120f 5   6    .text   ascii   :CCCC
14   0x0000068e 0x1000128e 5   6    .text   ascii   [RShq
15   0x000006ad 0x100012ad 4   5    .text   ascii   RSh\v
16   0x000006d9 0x100012d9 4   5    .text   ascii   \f[Z]
17   0x0000073d 0x1000133d 4   5    .text   ascii   SRhm
18   0x0000075d 0x1000135d 4   5    .text   ascii   SRhZ
19   0x000007dd 0x100013dd 4   5    .text   ascii   @@@@
20   0x0000084c 0x1000144c 5   6    .text   ascii   ]WUhX
21   0x0000086d 0x1000146d 4   5    .text   ascii   WUh6
22   0x00000898 0x10001498 4   5    .text   ascii   \f]_Z
23   0x000008dd 0x100014dd 4   5    .text   ascii   [WSh
24   0x0000095d 0x1000155d 5   7    .text   utf8    ^Z[þ" blocks=Basic Latin,Latin-1 Supplement
25   0x00000a66 0x10001666 4   5    .text   ascii   ]QUh
26   0x00000a86 0x10001686 4   5    .text   ascii   QUh#
27   0x00000ac4 0x100016c4 4   5    .text   ascii   ^PVh
28   0x00000b05 0x10001705 4   5    .text   ascii   PVh_
29   0x00000b13 0x10001713 7   9    .text   utf8    \f^X_Í\rv blocks=Basic Latin,Latin-1 Supplement
30   0x00000b31 0x10001731 5   6    .text   ascii   +@@@@
31   0x00000b80 0x10001780 4   5    .text   ascii   QShz
32   0x00000bcb 0x100017cb 4   5    .text   ascii   \f[Y_
33   0x00000c7f 0x1000187f 4   5    .text   ascii   VZ^G
34   0x00000c97 0x10001897 4   5    .text   ascii   UShf
35   0x00000cb5 0x100018b5 4   5    .text   ascii   UShs
36   0x00000d01 0x10001901 6   7    .text   ascii   BBBBVj
37   0x00000d59 0x10001959 4   5    .text   ascii   WZ_G
38   0x00000d96 0x10001996 4   6    .text   utf8    YX_û blocks=Basic Latin,Latin-1 Supplement
39   0x00000dce 0x100019ce 4   5    .text   ascii   UPh5
40   0x00000dec 0x100019ec 4   5    .text   ascii   UPh6
41   0x00000e19 0x10001a19 4   5    .text   ascii   \fX]Z
42   0x00000e2e 0x10001a2e 4   5    .text   ascii   9UWh
43   0x00000e6d 0x10001a6d 4   5    .text   ascii   UWhy
44   0x00000e7b 0x10001a7b 4   5    .text   ascii   \f_]X
45   0x00000eae 0x10001aae 4   5    .text   ascii   PQhk
46   0x00000ecd 0x10001acd 4   5    .text   ascii   PQhZ
47   0x00000edb 0x10001adb 4   5    .text   ascii   \fYX[
48   0x00000faf 0x10001baf 4   5    .text   ascii   SVh:
49   0x00000fbd 0x10001bbd 4   5    .text   ascii   \f^[_
50   0x00000ff1 0x10001bf1 4   6    .text   utf8    [X^þ blocks=Basic Latin,Latin-1 Supplement
51   0x00001078 0x10001c78 4   5    .text   ascii   \fYX[
52   0x000010da 0x10001cda 4   5    .text   ascii   \f[^_
53   0x00001115 0x10001d15 4   5    .text   ascii   RYZ!
54   0x0000113a 0x10001d3a 4   5    .text   ascii   PVh`
55   0x0000117a 0x10001d7a 4   5    .text   ascii   PVh6
56   0x00001188 0x10001d88 4   5    .text   ascii   \f^X_
57   0x000011c7 0x10001dc7 5   6    .text   ascii   2QVhA
58   0x000011e7 0x10001de7 4   5    .text   ascii   QVhQ
59   0x00001205 0x10001e05 4   5    .text   ascii   QVhW
60   0x00001213 0x10001e13 4   5    .text   ascii   \f^Y_
61   0x00001242 0x10001e42 4   5    .text   ascii   WShO
62   0x0000126d 0x10001e6d 4   5    .text   ascii   \f[_^
63   0x000012cc 0x10001ecc 6   8    .text   utf8    \fY[]Í5 blocks=Basic Latin,Latin-1 Supplement
64   0x00001324 0x10001f24 5   6    .text   ascii   *GGGG
65   0x0000134f 0x10001f4f 5   6    .text   ascii   >EEEE
66   0x000013bf 0x10001fbf 4   5    .text   ascii   SQhw
67   0x000013dd 0x10001fdd 4   5    .text   ascii   SQhR
68   0x000014ca 0x100020ca 4   5    .text   ascii   QZY!
69   0x0000153d 0x1000213d 4   5    .text   ascii   \fX[Y
70   0x000015aa 0x100021aa 4   5    .text   ascii   @@@@
71   0x00001666 0x10002266 6   8    .text   utf8    \fY_[Í- blocks=Basic Latin,Latin-1 Supplement
72   0x00001687 0x10002287 4   5    .text   ascii   BBBB
73   0x000016bf 0x100022bf 4   5    .text   ascii   URhn
74   0x000016de 0x100022de 4   5    .text   ascii   URh/
75   0x000016ec 0x100022ec 4   5    .text   ascii   \fZ][
76   0x000016ff 0x100022ff 4   5    .text   ascii   YSQh
77   0x0000173d 0x1000233d 4   5    .text   ascii   SQhj
78   0x0000174b 0x1000234b 4   5    .text   ascii   \fY[Z
79   0x0000175a 0x1000235a 5   6    .text   ascii   ^SVht
80   0x0000179a 0x1000239a 4   5    .text   ascii   SVho
81   0x000017a9 0x100023a9 4   6    .text   utf8    ^[Zý blocks=Basic Latin,Latin-1 Supplement
82   0x00001831 0x10002431 7   8    .text   ascii   (GGGGAJ
83   0x000019df 0x100025df 4   5    .text   ascii   USh7
84   0x000019ed 0x100025ed 4   5    .text   ascii   \f[]_
85   0x00001a27 0x10002627 4   6    .text   utf8    ]ZXý blocks=Basic Latin,Latin-1 Supplement
86   0x00001a99 0x10002699 4   5    .text   ascii   RWh}
87   0x00001ad7 0x100026d7 4   5    .text   ascii   RWh)
88   0x00001ae5 0x100026e5 4   5    .text   ascii   \f_ZY
89   0x00001bae 0x100027ae 4   5    .text   ascii   ]SUh
90   0x00001c0c 0x1000280c 4   5    .text   ascii   \nSQh
91   0x00001c2d 0x1000282d 4   5    .text   ascii   SQh%
92   0x00001c4b 0x1000284b 4   5    .text   ascii   SQh@
93   0x00001c6b 0x1000286b 4   5    .text   ascii   \aUPh
94   0x00001cb7 0x100028b7 4   5    .text   ascii   \fX]Z
95   0x00001d26 0x10002926 5   6    .text   ascii   /GGGG
96   0x00001df3 0x100029f3 4   5    .text   ascii   SVh\
97   0x00001e3b 0x10002a3b 5   7    .text   utf8    ^[Zû6 blocks=Basic Latin,Latin-1 Supplement
98   0x00001eec 0x10002aec 4   6    .text   utf8    _[Yú blocks=Basic Latin,Latin-1 Supplement
99   0x00001f62 0x10002b62 4   5    .text   ascii   RQhe
100  0x00001f7f 0x10002b7f 4   5    .text   ascii   RQh<
101  0x00001f9d 0x10002b9d 4   5    .text   ascii   RQh%
102  0x00001fe4 0x10002be4 5   6    .text   ascii   ^RVhL
103  0x00002052 0x10002c52 5   6    .text   ascii   GGGGA
104  0x00002093 0x10002c93 4   5    .text   ascii   V]^!
105  0x000020cc 0x10002ccc 5   6    .text   ascii   2@@@@
106  0x00002153 0x10002d53 4   5    .text   ascii   RSh\n
107  0x00002194 0x10002d94 4   5    .text   ascii   WSh0
108  0x000021e0 0x10002de0 4   5    .text   ascii   \f[_X
109  0x0000223f 0x10002e3f 4   5    .text   ascii   \fY_^
110  0x0000227c 0x10002e7c 4   5    .text   ascii   W[_!
111  0x0000228e 0x10002e8e 4   5    .text   ascii   S_[G
112  0x00002337 0x10002f37 4   5    .text   ascii   RPhz
113  0x00002355 0x10002f55 4   5    .text   ascii   RPhu
114  0x00002382 0x10002f82 4   5    .text   ascii   \fXZY
115  0x00002394 0x10002f94 5   6    .text   ascii   ^PVh\b
116  0x000023b3 0x10002fb3 4   5    .text   ascii   PVhs
117  0x000023d1 0x10002fd1 4   5    .text   ascii   PVhE
118  0x000023df 0x10002fdf 4   5    .text   ascii   \f^X_
119  0x000023f0 0x10002ff0 4   5    .text   ascii   SWhG
120  0x0000240f 0x1000300f 4   5    .text   ascii   SWhu
121  0x0000243b 0x1000303b 5   7    .text   utf8    _[XÿJ blocks=Basic Latin,Latin-1 Supplement
122  0x00002496 0x10003096 4   5    .text   ascii   V[^!
123  0x00002526 0x10003126 4   5    .text   ascii   WRhK
124  0x00002544 0x10003144 4   5    .text   ascii   WRhK
125  0x00002564 0x10003164 4   5    .text   ascii   [VSh
126  0x00002601 0x10003201 4   5    .text   ascii   QVhb
127  0x00002621 0x10003221 5   6    .text   ascii   _QWh1
128  0x00002640 0x10003240 4   5    .text   ascii   QWh2
129  0x0000266f 0x1000326f 4   5    .text   ascii   \f_YX
130  0x000026b7 0x100032b7 4   5    .text   ascii   S_[G
131  0x00002733 0x10003333 4   5    .text   ascii   RPhn
132  0x00002770 0x10003370 4   5    .text   ascii   RPhA
133  0x00002796 0x10003396 5   6    .text   ascii   7Y3\vQ
134  0x000028a3 0x100034a3 4   5    .text   ascii   \f^_]
135  0x00002934 0x10003534 4   5    .text   ascii   P[X!
136  0x00002a12 0x10003612 6   7    .text   ascii   3GGGGA
137  0x00002a56 0x10003656 4   5    .text   ascii   V[^!
138  0x00002b4c 0x1000374c 4   5    .text   ascii   PWhc
139  0x00002b90 0x10003790 5   6    .text   ascii   2PVh\t
140  0x00002bdd 0x100037dd 4   5    .text   ascii   \f^X_
141  0x00002c2c 0x1000382c 4   5    .text   ascii   Q^YG
142  0x00002c49 0x10003849 4   5    .text   ascii   VSh"
143  0x00002c84 0x10003884 4   5    .text   ascii   VShn
144  0x00002ca5 0x100038a5 4   5    .text   ascii   RSh\e
145  0x00002cc1 0x100038c1 4   5    .text   ascii   RShA
146  0x00002cef 0x100038ef 4   5    .text   ascii   \f[ZY
147  0x00002cff 0x100038ff 4   5    .text   ascii   XWPh
148  0x00002e07 0x10003a07 4   5    .text   ascii   PZX!
149  0x00002ee5 0x10003ae5 4   5    .text   ascii   \fXZY
150  0x00002ef4 0x10003af4 4   5    .text   ascii   ZVRh
151  0x00002f33 0x10003b33 4   5    .text   ascii   VRhk
152  0x00002f41 0x10003b41 5   7    .text   utf8    \fZ^[þ blocks=Basic Latin,Latin-1 Supplement
153  0x00002fe1 0x10003be1 4   5    .text   ascii   P[XG
154  0x00002fff 0x10003bff 4   5    .text   ascii   ?38W
155  0x0000306d 0x10003c6d 4   5    .text   ascii   SQhy
156  0x000030b4 0x10003cb4 4   5    .text   ascii   \fY[Z
157  0x00003187 0x10003d87 5   6    .text   ascii   ZVRh?
158  0x000031d6 0x10003dd6 4   5    .text   ascii   \fZ^]
159  0x000031e5 0x10003de5 4   5    .text   ascii   XRPh
