[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000d0 0x000000d0 4   5            ascii   Rich
2    0x000001e8 0x000001e8 5   6            ascii   .text
3    0x0000020f 0x0000020f 7   8            ascii   `.rdata
4    0x00000237 0x00000237 6   7            ascii   @.data
5    0x00000260 0x00000260 5   6            ascii   .rsrc
6    0x0000105d 0x0040105d 4   5    .text   ascii   u\n^3
7    0x000010e1 0x004010e1 4   5    .text   ascii   u\n^3
8    0x0000111a 0x0040111a 4   5    .text   ascii   jPPW
9    0x000011ba 0x004011ba 4   9    .text   utf16le jjjj
10   0x00001218 0x00401218 4   9    .text   utf16le jjjj
11   0x000012cc 0x004012cc 4   9    .text   utf16le jjjj
12   0x00001374 0x00401374 4   9    .text   utf16le jjjj
13   0x000013d7 0x004013d7 4   9    .text   utf16le jjjj
14   0x00001445 0x00401445 4   9    .text   utf16le jjjj
15   0x000014aa 0x004014aa 4   9    .text   utf16le jjjj
16   0x00001506 0x00401506 4   9    .text   utf16le jjjj
17   0x00001564 0x00401564 4   9    .text   utf16le jjjj
18   0x000015c7 0x004015c7 7   8    .text   ascii   T$hPQRj
19   0x00001642 0x00401642 4   5    .text   ascii   t$\bW
20   0x0000166a 0x0040166a 5   6    .text   ascii   D8\b_^
21   0x00001696 0x00401696 4   5    .text   ascii   t$(W
22   0x00001748 0x00401748 6   7    .text   ascii   D$(_^[
23   0x00001776 0x00401776 4   5    .text   ascii   t$(W
24   0x00001859 0x00401859 4   5    .text   ascii   t$LW
25   0x000018a6 0x004018a6 4   5    .text   ascii   _^]3
26   0x000018b3 0x004018b3 5   7    .text   utf8    4ɍ|$( blocks=Basic Latin,Latin Extended-B
27   0x000019dc 0x004019dc 4   6    .text   utf8    r̋D$ blocks=Basic Latin,Combining Diacritical Marks
28   0x000019f0 0x004019f0 4   5    .text   ascii   _^]3
29   0x00001a09 0x00401a09 5   6    .text   ascii   :_^][
30   0x00001a56 0x00401a56 5   7    .text   utf8    L+\3҅ blocks=Basic Latin,Cyrillic
31   0x00001b2e 0x00401b2e 5   6    .text   ascii   L$4RP
32   0x00001b7a 0x00401b7a 4   6    .text   utf8    T;\b3
33   0x00001b87 0x00401b87 8   9    .text   ascii   L;D;1t0@
34   0x00001ba2 0x00401ba2 4   5    .text   ascii   L$$@
35   0x00001baf 0x00401baf 4   6    .text   utf8    ;ID$
36   0x00001bbe 0x00401bbe 4   5    .text   ascii   _^][
37   0x00001c05 0x00401c05 5   7    .text   utf8    _^][Ð blocks=Basic Latin,Latin-1 Supplement
38   0x00001c85 0x00401c85 4   6    .text   utf8    PQǄ$ blocks=Basic Latin,Latin Extended-B
39   0x00001d27 0x00401d27 4   5    .text   ascii   D$,j
40   0x00001dbb 0x00401dbb 5   8    .text   utf8    3ۅ\t\$ blocks=Basic Latin,Arabic
41   0x00001dd3 0x00401dd3 4   5    .text   ascii   T$\j
42   0x00001e1f 0x00401e1f 5   7    .text   utf8    +ًL$, blocks=Basic Latin,Arabic
43   0x00001e5b 0x00401e5b 5   6    .text   ascii   D$HPR
44   0x00001f55 0x00401f55 4   5    .text   ascii   |$t\b
45   0x00002044 0x00402044 4   5    .text   ascii   D$t=
46   0x000021d5 0x004021d5 4   5    .text   ascii   D$(h
47   0x00002225 0x00402225 5   7    .text   utf8    C;؉\$ blocks=Basic Latin,Arabic
48   0x0000223e 0x0040223e 5   6    .text   ascii   _^][d
49   0x00002266 0x00402266 4   5    .text   ascii   \bSUV
50   0x0000229e 0x0040229e 4   6    .text   utf8    q\f;Ƌ blocks=Basic Latin,Latin Extended-B
51   0x000022c9 0x004022c9 5   7    .text   utf8    Kt$ ;
52   0x000022d0 0x004022d0 6   8    .text   utf8    v93ɉ|$ blocks=Basic Latin,Latin Extended-B
53   0x000022e9 0x004022e9 4   5    .text   ascii   \r(5B
54   0x000022f5 0x004022f5 4   5    .text   ascii   - 5B
55   0x00002301 0x00402301 4   5    .text   ascii   _^][
56   0x0000230d 0x0040230d 6   8    .text   utf8    s33ɉD$ blocks=Basic Latin,Latin Extended-B
57   0x00002326 0x00402326 4   5    .text   ascii   \r(5B
58   0x00002338 0x00402338 4   5    .text   ascii   _^][
59   0x00002361 0x00402361 4   5    .text   ascii   _^][
60   0x00002378 0x00402378 4   5    .text   ascii   _^][
61   0x00002440 0x00402440 4   5    .text   ascii   SUVW
62   0x0000245a 0x0040245a 4   5    .text   ascii   T$XP
63   0x0000245f 0x0040245f 4   5    .text   ascii   D$XQ
64   0x00002464 0x00402464 4   5    .text   ascii   L$XR
65   0x00002469 0x00402469 4   5    .text   ascii   T$TP
66   0x0000246e 0x0040246e 4   5    .text   ascii   D$TQ
67   0x00002473 0x00402473 4   5    .text   ascii   L$TR
68   0x00002478 0x00402478 4   5    .text   ascii   T$TP
69   0x0000247d 0x0040247d 4   5    .text   ascii   D$TQ
70   0x00002482 0x00402482 4   5    .text   ascii   L$TR
71   0x00002487 0x00402487 4   5    .text   ascii   T$TP
72   0x0000248c 0x0040248c 4   5    .text   ascii   D$TQ
73   0x00002491 0x00402491 4   5    .text   ascii   L$TR
74   0x00002496 0x00402496 4   5    .text   ascii   T$TP
75   0x0000249b 0x0040249b 4   5    .text   ascii   D$TQ
76   0x000024a0 0x004024a0 4   5    .text   ascii   L$TR
77   0x000024a5 0x004024a5 4   5    .text   ascii   T$TP
78   0x000024c1 0x004024c1 6   7    .text   ascii   D$hSPW
79   0x000024e4 0x004024e4 4   5    .text   ascii   WSQj
80   0x00002510 0x00402510 4   5    .text   ascii   WSRj
81   0x00002589 0x00402589 4   5    .text   ascii    uL9
82   0x000025e6 0x004025e6 5   6    .text   ascii   uLj\tj
83   0x00002748 0x00402748 5   6    .text   ascii   uKj\tj
84   0x000027a3 0x004027a3 6   7    .text   ascii   ucj\tj\t
85   0x000027b2 0x004027b2 6   7    .text   ascii   u&j\aj\t
86   0x000027d3 0x004027d3 4   5    .text   ascii   _^][
87   0x0000280c 0x0040280c 4   5    .text   ascii   _^][
88   0x00002840 0x00402840 4   5    .text   ascii   QSUV
89   0x00002863 0x00402863 4   6    .text   utf8    V+ƍO blocks=Basic Latin,Latin Extended-B
90   0x00002893 0x00402893 4   6    .text   utf8    +ƍ\f@ blocks=Basic Latin,Latin Extended-B
91   0x000028e8 0x004028e8 4   5    .text   ascii   Pt\r@
92   0x00002996 0x00402996 5   6    .text   ascii   _^][Y
93   0x00002a12 0x00402a12 5   6    .text   ascii   \$\bUV
94   0x00002a5d 0x00402a5d 4   5    .text   ascii   _^][
95   0x00002aa5 0x00402aa5 4   6    .text   utf8    +ύ<I blocks=Basic Latin,Greek and Coptic
96   0x00002b0a 0x00402b0a 4   5    .text   ascii   t$\fP
97   0x00002b41 0x00402b41 5   6    .text   ascii   D$\bVW
98   0x00002b47 0x00402b47 4   5    .text   ascii   |$\fP
99   0x00002c43 0x00402c43 7   8    .text   ascii   \$\fUVWS
100  0x00002c52 0x00402c52 4   5    .text   ascii   D$ P
101  0x00002c6a 0x00402c6a 4   6    .text   utf8    ~53Ʌ blocks=Basic Latin,Latin Extended-B
102  0x00002c81 0x00402c81 6   7    .text   ascii   f97u\vA
103  0x00002ca1 0x00402ca1 4   5    .text   ascii   _^]3
104  0x00002ca6 0x00402ca6 5   7    .text   utf8    [YËL$ blocks=Basic Latin,Latin-1 Supplement
105  0x00002cb1 0x00402cb1 5   7    .text   utf8    i][YÐ blocks=Basic Latin,Latin-1 Supplement
106  0x00002cc2 0x00402cc2 4   5    .text   ascii   \$\bV
107  0x00002cd9 0x00402cd9 4   5    .text   ascii   Pj\bV
108  0x00002d44 0x00402d44 4   5    .text   ascii   SUVW
109  0x00002d54 0x00402d54 5   6    .text   ascii   L$,Vh
110  0x00002d5d 0x00402d5d 5   7    .text   utf8    QǄ$D$ blocks=Basic Latin,Latin Extended-B
111  0x00002d90 0x00402d90 5   7    .text   utf8    3\r|$J
112  0x00002df0 0x00402df0 4   5    .text   ascii   T$0h
113  0x00002e19 0x00402e19 5   6    .text   ascii   L$0h(
114  0x00002e36 0x00402e36 4   5    .text   ascii   L$0h
115  0x00002e63 0x00402e63 4   5    .text   ascii   L$0h
116  0x00002e6f 0x00402e6f 4   5    .text   ascii   T$0h
117  0x00002e82 0x00402e82 5   6    .text   ascii   L$0hL
118  0x00002e8e 0x00402e8e 5   6    .text   ascii   T$0h\b
119  0x00002e9f 0x00402e9f 4   5    .text   ascii   D$4P
120  0x00002fc4 0x00402fc4 4   5    .text   ascii   l$03
121  0x00002fe6 0x00402fe6 6   7    .text   ascii   L$$UUU
122  0x00002fed 0x00402fed 4   5    .text   ascii   T$4U
123  0x00002ffa 0x00402ffa 6   7    .text   ascii   T$0PQR
124  0x000030e7 0x004030e7 4   5    .text   ascii   RUhh
125  0x00003169 0x00403169 4   5    .text   ascii   PUhh
126  0x000031f2 0x004031f2 4   5    .text   ascii   QUhh
127  0x0000327b 0x0040327b 4   5    .text   ascii   RUhh
128  0x00003304 0x00403304 4   5    .text   ascii   PUhh
129  0x0000338d 0x0040338d 4   5    .text   ascii   QUhh
130  0x00003416 0x00403416 4   5    .text   ascii   RUhh
131  0x0000349f 0x0040349f 4   5    .text   ascii   PUhh
132  0x00003528 0x00403528 4   5    .text   ascii   QUhh
133  0x000035b1 0x004035b1 4   5    .text   ascii   RUhh
134  0x00003635 0x00403635 4   5    .text   ascii   hx\fC
135  0x0000363a 0x0040363a 4   5    .text   ascii   PUhh
136  0x000036be 0x004036be 4   5    .text   ascii   hx\bC
137  0x000036c3 0x004036c3 4   5    .text   ascii   QUhh
138  0x0000374c 0x0040374c 4   5    .text   ascii   RUhh
139  0x000037d5 0x004037d5 4   5    .text   ascii   PUhh
140  0x0000385b 0x0040385b 4   5    .text   ascii   hx\nC
141  0x00003860 0x00403860 4   5    .text   ascii   QUhh
142  0x00003890 0x00403890 5   7    .text   utf8    L$$A;
143  0x000038e3 0x004038e3 6   7    .text   ascii   T$$UUU
144  0x000038ea 0x004038ea 4   5    .text   ascii   D$4U
145  0x000038f7 0x004038f7 6   7    .text   ascii   D$0QRP
146  0x000039ad 0x004039ad 5   6    .text   ascii   D$$hx
147  0x000039b5 0x004039b5 4   5    .text   ascii   PUhh
148  0x000039df 0x004039df 4   5    .text   ascii   =l2B
149  0x00003a62 0x00403a62 4   5    .text   ascii   L$ Q
150  0x00003a6f 0x00403a6f 4   5    .text   ascii   RUhh
