[Strings]
nth  paddr      vaddr       len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d  41  42           ascii   !This program cannot be run in DOS mode.$
159  0x000046d5 0x1400052d5 5   6    .text   ascii   L$x=T
160  0x0000475b 0x14000535b 4   5    .text   ascii   L$(E
161  0x00004771 0x140005371 4   5    .text   ascii   T$<E
162  0x0000477c 0x14000537c 4   5    .text   ascii   d$@E
163  0x00004784 0x140005384 4   5    .text   ascii   l$4E
164  0x0000478c 0x14000538c 4   5    .text   ascii   t$LD
165  0x00004791 0x140005391 4   5    .text   ascii   |$PH
166  0x000047cc 0x1400053cc 4   5    .text   ascii   u0cu
167  0x000047e4 0x1400053e4 12  13   .text   ascii   []_^A\A]A^A_
168  0x00004a33 0x140005633 4   5    .text   ascii   =8A\b
169  0x00004c50 0x140005850 4   5    .text   ascii   =9A\b
170  0x00004d04 0x140005904 4   5    .text   ascii   8`\t@
171  0x000050ca 0x140005cca 4   5    .text   ascii   pq\r@
172  0x0000514e 0x140005d4e 4   5    .text   ascii   D$0H
173  0x00005160 0x140005d60 13  14   .text   ascii   UAWAVAUATVWSH
174  0x000051b2 0x140005db2 4   5    .text   ascii   |$ I
175  0x000051ee 0x140005dee 5   7    .text   utf8    d~ȥf. blocks=Basic Latin,Latin Extended-B
176  0x00005416 0x140006016 4   5    .text   ascii   PVuF
177  0x00005593 0x140006193 4   5    .text   ascii   \aV<l
178  0x0000579f 0x14000639f 4   5    .text   ascii   T$\bH
179  0x0000597d 0x14000657d 4   5    .text   ascii   rRZc
180  0x00005b38 0x140006738 4   7    .text   utf8    E̋Eȹ blocks=Basic Latin,Combining Diacritical Marks,Latin Extended-B
181  0x00005c07 0x140006807 4   5    .text   ascii   \bV<l
182  0x00005d78 0x140006978 5   8    .text   utf8    Eʄ81> blocks=Basic Latin,IPA Extensions
183  0x00005e0d 0x140006a0d 4   5    .text   ascii   xc=^
184  0x00005e66 0x140006a66 4   5    .text   ascii   St$)
185  0x00005ee8 0x140006ae8 4   6    .text   utf8    Eȃ=\v blocks=Basic Latin,Latin Extended-B
186  0x00006424 0x140007024 4   7    .text   utf8    Eȃ=ϰ blocks=Basic Latin,Latin Extended-B,Greek and Coptic
187  0x0000658a 0x14000718a 4   5    .text   ascii   ff\s
188  0x00006671 0x140007271 5   8    .text   utf8    +Iظʖ1 blocks=Basic Latin,Arabic,IPA Extensions
189  0x0000667a 0x14000727a 4   6    .text   utf8    Eȃ=y blocks=Basic Latin,Latin Extended-B
190  0x000066ea 0x1400072ea 4   5    .text   ascii   T$\bH
191  0x00006735 0x140007335 4   5    .text   ascii   Tt$)
192  0x000067ad 0x1400073ad 4   5    .text   ascii   wc=^
193  0x000068cf 0x1400074cf 4   6    .text   utf8    Eȃ=$ blocks=Basic Latin,Latin Extended-B
194  0x00006d2a 0x14000792a 4   5    .text   ascii   T$\bH
195  0x0000717e 0x140007d7e 4   6    .text   utf8    0عS9 blocks=Basic Latin,Arabic
196  0x000071f4 0x140007df4 4   5    .text   ascii   Tt$)
197  0x00007235 0x140007e35 4   5    .text   ascii   Tt$)
198  0x0000742a 0x14000802a 4   5    .text   ascii   ff\s
199  0x0000756c 0x14000816c 4   5    .text   ascii   xc=^
200  0x000076c7 0x1400082c7 4   6    .text   utf8    @0ָV blocks=Basic Latin,Hebrew
201  0x00007725 0x140008325 4   5    .text   ascii   xc=^
202  0x00007937 0x140008537 4   5    .text   ascii   \bV<l
203  0x000079c3 0x1400085c3 4   6    .text   utf8    Eȃ=0 blocks=Basic Latin,Latin Extended-B
204  0x00007a69 0x140008669 4   5    .text   ascii   T$\bH
205  0x00007fc2 0x140008bc2 4   5    .text   ascii   PVuF
206  0x00008189 0x140008d89 4   7    .text   utf8    D0\t@
207  0x000081b2 0x140008db2 4   7    .text   utf8    DDۺ` blocks=Basic Latin,Arabic
208  0x000082cb 0x140008ecb 5   8    .text   utf8    E̋Eȹ| blocks=Basic Latin,Combining Diacritical Marks,Latin Extended-B
209  0x00008514 0x140009114 4   7    .text   utf8    Eȃ=ߏ blocks=Basic Latin,Latin Extended-B,NKo
210  0x000087cb 0x1400093cb 4   6    .text   utf8    Eȃ=( blocks=Basic Latin,Latin Extended-B
211  0x0000882d 0x14000942d 4   7    .text   utf8    Eȃ=ƌ blocks=Basic Latin,Latin Extended-B
212  0x00008844 0x140009444 4   5    .text   ascii   rRZc
213  0x00008893 0x140009493 12  13   .text   ascii   [_^A\A]A^A_]
214  0x000088a0 0x1400094a0 13  14   .text   ascii   UAWAVAUATVWSH
215  0x00008958 0x140009558 4   5    .text   ascii   =8{>
216  0x000089f6 0x1400095f6 4   6    .text   utf8    =uDZ
217  0x00008a87 0x140009687 4   5    .text   ascii   =9{>
218  0x00008c3e 0x14000983e 4   7    .text   utf8    E˄8u blocks=Basic Latin,Spacing Modifier Letters
219  0x00008c5a 0x14000985a 4   5    .text   ascii   =igg
220  0x00008cc1 0x1400098c1 4   6    .text   utf8    EC=:
221  0x00008daf 0x1400099af 4   6    .text   utf8    =µDZ blocks=Basic Latin,Latin-1 Supplement
222  0x00008ed7 0x140009ad7 4   5    .text   ascii   =;)L
223  0x00008f18 0x140009b18 5   6    .text   ascii   =+76{
224  0x00008f85 0x140009b85 4   5    .text   ascii   =jgg
225  0x00009020 0x140009c20 4   7    .text   utf8    EC=ۄ blocks=Basic Latin,Arabic
226  0x00009082 0x140009c82 5   6    .text   ascii   =*|4R
227  0x000090c8 0x140009cc8 4   6    .text   utf8    EC=3
228  0x000090ff 0x140009cff 4   5    .text   ascii   =St3
229  0x000092c0 0x140009ec0 4   6    .text   utf8    EC=;
230  0x00009482 0x14000a082 5   6    .text   ascii   =,76{
231  0x0000948d 0x14000a08d 5   6    .text   ascii   =qX7|
232  0x00009498 0x14000a098 5   6    .text   ascii   =B\vO|
233  0x000094d6 0x14000a0d6 4   5    .text   ascii   =xm*
234  0x00009512 0x14000a112 5   8    .text   utf8    ŮKعX: blocks=Latin Extended-A,Basic Latin,Arabic
235  0x00009577 0x14000a177 4   5    .text   ascii   =!7M
236  0x00009633 0x14000a233 5   8    .text   utf8    N湺&La blocks=Basic Latin,CJK Unified Ideographs
237  0x000098e2 0x14000a4e2 4   5    .text   ascii   =@;~
238  0x00009921 0x14000a521 4   5    .text   ascii   =<)L
239  0x00009937 0x14000a537 4   5    .text   ascii   =4\e\n
240  0x000099f6 0x14000a5f6 5   6    .text   ascii   =yMw;
241  0x00009afc 0x14000a6fc 4   5    .text   ascii   =\tE\
242  0x00009e1c 0x14000aa1c 4   7    .text   utf8    0Dۺe blocks=Basic Latin,Arabic
243  0x00009e54 0x14000aa54 4   5    .text   ascii   =Q>[
244  0x00009e5f 0x14000aa5f 4   5    .text   ascii   =\v:o
245  0x00009e88 0x14000aa88 5   6    .text   ascii   =(<rB
246  0x00009e93 0x14000aa93 5   6    .text   ascii   =)<rB
247  0x00009eef 0x14000aaef 4   7    .text   utf8    jgg깳 blocks=Basic Latin,Hangul Syllables
248  0x00009f6e 0x14000ab6e 5   7    .text   utf8    JhҹLv blocks=Basic Latin,Cyrillic
249  0x0000a136 0x14000ad36 4   5    .text   ascii   ?o9f
250  0x0000a172 0x14000ad72 4   6    .text   utf8    cԹ`7 blocks=Basic Latin,Armenian
251  0x0000a36e 0x14000af6e 5   6    .text   ascii   =+|4R
252  0x0000a379 0x14000af79 5   6    .text   ascii   =S\eAR
253  0x0000a436 0x14000b036 4   5    .text   ascii   =\ag)
254  0x0000a4a9 0x14000b0a9 5   7    .text   utf8    EC=Rp
255  0x0000a520 0x14000b120 4   5    .text   ascii   B\vO|
256  0x0000a53f 0x14000b13f 5   6    .text   ascii   =ady-
257  0x0000a6bc 0x14000b2bc 5   7    .text   utf8    EC=?n
258  0x0000a6d2 0x14000b2d2 4   5    .text   ascii   =ym*
259  0x0000a868 0x14000b468 4   5    .text   ascii   =-F>
260  0x0000a888 0x14000b488 4   5    .text   ascii    HcM
261  0x0000a945 0x14000b545 4   5    .text   ascii   )<rB
262  0x0000a9f7 0x14000b5f7 4   5    .text   ascii   =@1h
263  0x0000aa22 0x14000b622 5   6    .text   ascii   =UUR^
264  0x0000aa83 0x14000b683 5   7    .text   utf8    D˃=xj blocks=Basic Latin,Spacing Modifier Letters
265  0x0000aab4 0x14000b6b4 4   5    .text   ascii   =:Yf
266  0x0000ab1e 0x14000b71e 4   5    .text   ascii   =E+^
267  0x0000aca9 0x14000b8a9 5   7    .text   utf8    EC=Rh
268  0x0000ae30 0x14000ba30 5   6    .text   ascii   =?o9f
269  0x0000b148 0x14000bd48 4   5    .text   ascii   ady-
270  0x0000b23a 0x14000be3a 4   5    .text   ascii   ady-
271  0x0000b4d0 0x14000c0d0 5   7    .text   utf8    EC=+`
272  0x0000b770 0x14000c370 4   5    .text   ascii   yMw;
273  0x0000b775 0x14000c375 4   5    .text   ascii   +|4R
274  0x0000b7cc 0x14000c3cc 4   7    .text   utf8    EDҹ/ blocks=Basic Latin,Cyrillic
275  0x0000b82e 0x14000c42e 4   5    .text   ascii   qX7|
276  0x0000b8b3 0x14000c4b3 4   7    .text   utf8    bj쏹g blocks=Basic Latin,Hangul Syllables
277  0x0000ba53 0x14000c653 4   5    .text   ascii   +|4R
278  0x0000ba9e 0x14000c69e 5   7    .text   utf8    EC=]Z
279  0x0000bb42 0x14000c742 4   7    .text   utf8    A0Є҉ blocks=Basic Latin,Cyrillic
280  0x0000bbda 0x14000c7da 5   7    .text   utf8    EC=!Y
281  0x0000bca2 0x14000c8a2 5   7    .text   utf8    ιS\eAR blocks=Greek and Coptic,Basic Latin
282  0x0000bd98 0x14000c998 5   7    .text   utf8    EC=cW
283  0x0000bee0 0x14000cae0 4   5    .text   ascii    HcM
284  0x0000bf49 0x14000cb49 4   6    .text   utf8    0ѸYi blocks=Basic Latin,Cyrillic
285  0x0000bf94 0x14000cb94 5   7    .text   utf8    EC=gU
286  0x0000c001 0x14000cc01 4   6    .text   utf8    0ødM blocks=Basic Latin,Latin-1 Supplement
287  0x0000c007 0x14000cc07 5   7    .text   utf8    ƹ)<rB blocks=Latin Extended-B,Basic Latin
288  0x0000c037 0x14000cc37 4   5    .text   ascii   B\vO|
289  0x0000c100 0x14000cd00 4   5    .text   ascii   ,76{
290  0x0000c16c 0x14000cd6c 4   6    .text   utf8    D0øP blocks=Basic Latin,Latin-1 Supplement
291  0x0000c22f 0x14000ce2f 4   5    .text   ascii    HcM
292  0x0000c3ac 0x14000cfac 5   7    .text   utf8    EC=OQ
293  0x0000c3d2 0x14000cfd2 4   5    .text   ascii   yMw;
294  0x0000c461 0x14000d061 4   6    .text   utf8    ѹym* blocks=Cyrillic,Basic Latin
295  0x0000c4a0 0x14000d0a0 5   7    .text   utf8    EC=[P
296  0x0000c5be 0x14000d1be 4   7    .text   utf8    D0\tÀ blocks=Basic Latin,Latin-1 Supplement
297  0x0000c5d9 0x14000d1d9 5   8    .text   utf8    Eބ8"> blocks=Basic Latin,Thaana
298  0x0000c678 0x14000d278 4   5    .text   ascii   UUR^
299  0x0000c6ef 0x14000d2ef 5   7    .text   utf8    EC=\fN
300  0x0000c88e 0x14000d48e 4   6    .text   utf8    0ȸyw blocks=Basic Latin,Latin Extended-B
301  0x0000c89b 0x14000d49b 5   8    .text   utf8    EǄɹyw blocks=Basic Latin,Latin Extended-B,IPA Extensions
302  0x0000cb85 0x14000d785 5   7    .text   utf8    EC=vI
303  0x0000cbce 0x14000d7ce 4   5    .text   ascii   ?o9f
304  0x0000cc97 0x14000d897 4   6    .text   utf8    cԹ:= blocks=Basic Latin,Armenian
305  0x0000cd83 0x14000d983 4   7    .text   utf8    0ڸπ? blocks=Basic Latin,Arabic,Greek and Coptic
306  0x0000ce17 0x14000da17 4   5    .text   ascii    HcM
307  0x0000cf79 0x14000db79 4   5    .text   ascii   ,76{
308  0x0000cfb1 0x14000dbb1 4   7    .text   utf8    :>}釹 blocks=Basic Latin,CJK Unified Ideographs
309  0x0000d02c 0x14000dc2c 12  13   .text   ascii   [_^A\A]A^A_]
310  0x0000d040 0x14000dc40 13  14   .text   ascii   UAWAVAUATVWSH
311  0x0000d052 0x14000dc52 4   5    .text   ascii   l$@I
312  0x0000d0c1 0x14000dcc1 5   7    .text   utf8    DC=BD
313  0x0000d0cd 0x14000dccd 4   5    .text   ascii   =Xb5
314  0x0000d176 0x14000dd76 4   5    .text   ascii   =v]0
315  0x0000d1db 0x14000dddb 5   6    .text   ascii   =aWhG
316  0x0000d242 0x14000de42 5   7    .text   utf8    x6W?N
317  0x0000d357 0x14000df57 5   7    .text   utf8    ܹ.Lic blocks=Syriac,Basic Latin
318  0x0000d4dc 0x14000e0dc 4   5    .text   ascii   =,\[
319  0x0000d53e 0x14000e13e 5   6    .text   ascii   =5W?N
320  0x0000d79f 0x14000e39f 5   7    .text   utf8    EȸZ#j blocks=Basic Latin,Latin Extended-B
321  0x0000d841 0x14000e441 4   5    .text   ascii   =XZt
322  0x0000d882 0x14000e482 4   5    .text   ascii   =o\b?
323  0x0000d9fe 0x14000e5fe 4   5    .text   ascii   =Y#j
324  0x0000da09 0x14000e609 4   5    .text   ascii   =Z#j
325  0x0000db14 0x14000e714 4   5    .text   ascii   =[6u
326  0x0000db29 0x14000e729 4   5    .text   ascii   =Yb5
327  0x0000db4f 0x14000e74f 4   5    .text   ascii   bWhG
328  0x0000db83 0x14000e783 4   5    .text   ascii   6W?N
329  0x0000dd57 0x14000e957 4   5    .text   ascii   =w]0
330  0x0000dd62 0x14000e962 4   5    .text   ascii   =?J]
331  0x0000dd8b 0x14000e98b 5   6    .text   ascii   =bWhG
332  0x0000dec3 0x14000eac3 4   8    .text   utf8    EȄ҉Ⱥ blocks=Basic Latin,Latin Extended-B,Cyrillic
333  0x0000dee7 0x14000eae7 4   5    .text   ascii   ="'(
334  0x0000dff7 0x14000ebf7 5   6    .text   ascii   =.Lic
335  0x0000e080 0x14000ec80 5   6    .text   ascii   =6W?N
336  0x0000e0bf 0x14000ecbf 4   5    .text   ascii   =P'\v
337  0x0000e446 0x14000f046 5   7    .text   utf8    4ɹYb5 blocks=Basic Latin,IPA Extensions
338  0x0000e59e 0x14000f19e 7   11   .text   utf8    0ѸS=ሹ9% blocks=Basic Latin,Cyrillic,Ethiopic
339  0x0000e5ed 0x14000f1ed 4   7    .text   utf8    0Ѹyɞ blocks=Basic Latin,Cyrillic,IPA Extensions
340  0x0000e6df 0x14000f2df 5   7    .text   utf8    EC=$.
341  0x0000e7ea 0x14000f3ea 4   6    .text   utf8    ?,\[
342  0x0000e8f2 0x14000f4f2 4   6    .text   utf8    sչqx blocks=Basic Latin,Armenian
343  0x0000ea2d 0x14000f62d 4   8    .text   utf8    0Äɸה blocks=Basic Latin,Latin-1 Supplement,IPA Extensions,Hebrew
344  0x0000ec84 0x14000f884 4   5    .text   ascii   bWhG
345  0x0000ece3 0x14000f8e3 4   6    .text   utf8    0ٹ2k blocks=Basic Latin,Arabic
346  0x0000eda4 0x14000f9a4 4   7    .text   utf8    D0Iˀ blocks=Basic Latin,Spacing Modifier Letters
347  0x0000edbf 0x14000f9bf 4   7    .text   utf8    E߄ɹ? blocks=Basic Latin,NKo,IPA Extensions
348  0x0000ee57 0x14000fa57 14  15   .text   ascii   e\b[_^A\A]A^A_]
349  0x0000ee70 0x14000fa70 10  11   .text   ascii   AWAVATVWSH
350  0x0000eea9 0x14000faa9 4   5    .text   ascii   -T\f\t
351  0x0000f061 0x14000fc61 4   5    .text   ascii   =wef
