[Strings]
nth   paddr      vaddr       len  size section    type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d  44   45              ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x00000100 0x00000100  4    5               ascii   Rich
2     0x00000218 0x00000218  5    6               ascii   .text
3     0x0000023f 0x0000023f  7    8               ascii   `.rdata
4     0x00000267 0x00000267  6    7               ascii   @.data
5     0x00000290 0x00000290  6    7               ascii   .pdata
6     0x000002b7 0x000002b7  9    10              ascii   @_RANDOMX
7     0x000002df 0x000002df  9    10              ascii   `_TEXT_CN
8     0x00000307 0x00000307  9    10              ascii   `_TEXT_CN
9     0x0000032f 0x0000032f  6    7               ascii   `.rsrc
10    0x00000357 0x00000357  7    8               ascii   @.reloc
11    0x000007f2 0x1400013f2 4    5    .text      ascii   \$\bH
12    0x00000830 0x140001430 4    5    .text      ascii   o\r\n@
13    0x000009cc 0x1400015cc 4    5    .text      ascii   \$0H
14    0x000009d1 0x1400015d1 4    5    .text      ascii   t$8H
15    0x000009e2 0x1400015e2 4    5    .text      ascii   \$\bH
16    0x00000b0f 0x14000170f 4    5    .text      ascii   =#LG
17    0x00000be8 0x1400017e8 4    5    .text      ascii   \$0H
18    0x00000bed 0x1400017ed 4    5    .text      ascii   t$8H
19    0x00000cb2 0x1400018b2 4    5    .text      ascii   \$\bH
20    0x00000cf0 0x1400018f0 4    5    .text      ascii   o\rJ;
21    0x00000d80 0x140001980 4    5    .text      ascii   5-IG
22    0x00000ddf 0x1400019df 4    5    .text      ascii   =SIG
23    0x00000e91 0x140001a91 4    5    .text      ascii   \$0H
24    0x00000e9d 0x140001a9d 4    5    .text      ascii   t$8H
25    0x00000ee2 0x140001ae2 4    5    .text      ascii   \$\bH
26    0x0000100f 0x140001c0f 4    5    .text      ascii   =#GG
27    0x000010c1 0x140001cc1 4    5    .text      ascii   \$0H
28    0x000010cd 0x140001ccd 4    5    .text      ascii   t$8H
29    0x000010e2 0x140001ce2 4    5    .text      ascii   \$\bH
30    0x0000120f 0x140001e0f 4    5    .text      ascii   =#EG
31    0x000012c1 0x140001ec1 4    5    .text      ascii   \$0H
32    0x000012cd 0x140001ecd 4    5    .text      ascii   t$8H
33    0x00001302 0x140001f02 4    5    .text      ascii   \$\bH
34    0x000014dc 0x1400020dc 4    5    .text      ascii   \$0H
35    0x000014e1 0x1400020e1 4    5    .text      ascii   t$8H
36    0x0000165e 0x14000225e 4    5    .text      ascii   L$8L
37    0x00001663 0x140002263 4    5    .text      ascii   D$(3
38    0x000016be 0x1400022be 4    5    .text      ascii   L$8L
39    0x000016c3 0x1400022c3 4    5    .text      ascii   D$(3
40    0x0000171e 0x14000231e 4    5    .text      ascii   L$8L
41    0x00001723 0x140002323 4    5    .text      ascii   D$(3
42    0x0000177e 0x14000237e 4    5    .text      ascii   L$8L
43    0x00001783 0x140002383 4    5    .text      ascii   D$(3
44    0x000017de 0x1400023de 4    5    .text      ascii   L$8L
45    0x000017e3 0x1400023e3 4    5    .text      ascii   D$(3
46    0x0000183e 0x14000243e 4    5    .text      ascii   L$8L
47    0x00001843 0x140002443 4    5    .text      ascii   D$(3
48    0x0000189e 0x14000249e 4    5    .text      ascii   L$8L
49    0x000018a3 0x1400024a3 4    5    .text      ascii   D$(3
50    0x000018fe 0x1400024fe 4    5    .text      ascii   L$8L
51    0x00001903 0x140002503 4    5    .text      ascii   D$(3
52    0x0000195e 0x14000255e 4    5    .text      ascii   L$8L
53    0x00001963 0x140002563 4    5    .text      ascii   D$(3
54    0x000019be 0x1400025be 4    5    .text      ascii   L$8L
55    0x000019c3 0x1400025c3 4    5    .text      ascii   D$(3
56    0x00001a1e 0x14000261e 4    5    .text      ascii   L$8L
57    0x00001a23 0x140002623 4    5    .text      ascii   D$(3
58    0x00001a61 0x140002661 4    5    .text      ascii   \$`3
59    0x00001a7e 0x14000267e 5    6    .text      ascii   D$8H9
60    0x00001aac 0x1400026ac 4    5    .text      ascii   D$(H
61    0x00001ae1 0x1400026e1 4    5    .text      ascii   \$`H
62    0x00001b01 0x140002701 4    5    .text      ascii   \$`3
63    0x00001b1e 0x14000271e 5    6    .text      ascii   D$8H9
64    0x00001b4c 0x14000274c 4    5    .text      ascii   D$(H
65    0x00001b81 0x140002781 4    5    .text      ascii   \$`H
66    0x00001ba1 0x1400027a1 4    5    .text      ascii   \$`3
67    0x00001bbe 0x1400027be 5    6    .text      ascii   D$8H9
68    0x00001bec 0x1400027ec 4    5    .text      ascii   D$(H
69    0x00001c21 0x140002821 4    5    .text      ascii   \$`H
