[Strings]
nth   paddr      vaddr      len  size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x00000050 0x00000050 40   41           ascii   This program must be run under Win32\r\n$7
1     0x000001f8 0x000001f8 5    6            ascii   .text
2     0x0000021f 0x0000021f 7    8            ascii   `.itext
3     0x00000247 0x00000247 6    7            ascii   `.data
4     0x00000270 0x00000270 4    5            ascii   .bss
5     0x00000298 0x00000298 6    7            ascii   .idata
6     0x000002c0 0x000002c0 7    8            ascii   .didata
7     0x000002e8 0x000002e8 6    7            ascii   .edata
8     0x0000030f 0x0000030f 7    8            ascii   @.rdata
9     0x00000337 0x00000337 7    8            ascii   @.reloc
10    0x0000035f 0x0000035f 6    7            ascii   B.rsrc
11    0x00000405 0x00401005 8    9    .text   ascii   \aBoolean
12    0x0000041b 0x0040101b 5    6    .text   ascii   False
13    0x00000421 0x00401021 4    5    .text   ascii   True
14    0x00000426 0x00401026 6    7    .text   ascii   System
15    0x00000435 0x00401035 9    10   .text   ascii   \bAnsiChar
16    0x00000452 0x00401052 4    5    .text   ascii   Char
17    0x00000469 0x00401069 9    10   .text   ascii   \bShortInt
18    0x00000485 0x00401085 9    10   .text   ascii   \bSmallInt
19    0x000004a1 0x004010a1 8    9    .text   ascii   \aInteger
20    0x000004ba 0x004010ba 4    5    .text   ascii   Byte
21    0x000004d2 0x004010d2 4    5    .text   ascii   Word
22    0x000004e9 0x004010e9 9    10   .text   ascii   \bCardinal
23    0x00000505 0x00401105 8    9    .text   ascii   \aPointer
24    0x0000051a 0x0040111a 5    6    .text   ascii   Int64
25    0x0000053a 0x0040113a 6    7    .text   ascii   UInt64
26    0x00000559 0x00401159 10   11   .text   ascii   \tNativeInt
27    0x00000575 0x00401175 11   12   .text   ascii   \nNativeUInt
28    0x00000592 0x00401192 6    7    .text   ascii   Single
29    0x000005a1 0x004011a1 9    10   .text   ascii   \bExtended
30    0x000005b6 0x004011b6 6    7    .text   ascii   Double
31    0x000005c6 0x004011c6 4    5    .text   ascii   Comp
32    0x000005d5 0x004011d5 9    10   .text   ascii   \bCurrency
33    0x000005e9 0x004011e9 12   13   .text   ascii   \vShortString
34    0x000005fd 0x004011fd 11   12   .text   ascii   \tPAnsiChar0
35    0x00000615 0x00401215 11   12   .text   ascii   \tPWideCharL
36    0x0000062d 0x0040122d 9    10   .text   ascii   \bByteBool
37    0x00000644 0x00401244 5    6    .text   ascii   False
38    0x0000064a 0x0040124a 4    5    .text   ascii   True
39    0x0000064f 0x0040124f 6    7    .text   ascii   System
40    0x0000065d 0x0040125d 9    10   .text   ascii   \bWordBool
41    0x00000674 0x00401274 5    6    .text   ascii   False
42    0x0000067a 0x0040127a 4    5    .text   ascii   True
43    0x0000067f 0x0040127f 6    7    .text   ascii   System
44    0x0000068d 0x0040128d 9    10   .text   ascii   \bLongBool
45    0x000006a4 0x004012a4 5    6    .text   ascii   False
46    0x000006aa 0x004012aa 4    5    .text   ascii   True
47    0x000006af 0x004012af 6    7    .text   ascii   System
48    0x000006be 0x004012be 6    7    .text   ascii   string
49    0x000006cc 0x004012cc 12   13   .text   ascii   \v\nWideString
50    0x000006e0 0x004012e0 12   13   .text   ascii   \n\nAnsiString
51    0x000006f4 0x004012f4 9    10   .text   ascii   \f\aVariant
52    0x00000704 0x00401304 12   13   .text   ascii   \f\nOleVariant
53    0x0000071a 0x0040131a 6    7    .text   ascii   TClass
54    0x0000072d 0x0040132d 8    9    .text   ascii   \aHRESULT
55    0x00000746 0x00401346 5    6    .text   ascii   TGUID
56    0x00000799 0x00401399 13   14   .text   ascii   \f&op_Equality
57    0x000007b3 0x004013b3 4    5    .text   ascii   Left
58    0x000007bf 0x004013bf 5    6    .text   ascii   Right
59    0x000007ce 0x004013ce 14   15   .text   ascii   &op_Inequality
60    0x000007e9 0x004013e9 4    5    .text   ascii   Left
61    0x000007f5 0x004013f5 5    6    .text   ascii   Right
62    0x00000804 0x00401404 5    6    .text   ascii   Empty
63    0x00000818 0x00401418 6    7    .text   ascii   Create
64    0x0000082b 0x0040142b 4    5    .text   ascii   Data
65    0x00000836 0x00401436 10   11   .text   ascii   \tBigEndian
66    0x0000084a 0x0040144a 6    7    .text   ascii   Create
67    0x0000085d 0x0040145d 4    5    .text   ascii   Data
68    0x00000868 0x00401468 12   13   .text   ascii   \vAStartIndex
69    0x0000087b 0x0040147b 10   11   .text   ascii   \tBigEndian
70    0x00000892 0x00401492 15   16   .text   ascii   PInterfaceEntry
71    0x000008ae 0x004014ae 15   16   .text   ascii   TInterfaceEntry
72    0x000008e3 0x004014e3 6    7    .text   ascii   VTable
73    0x000008f4 0x004014f4 8    9    .text   ascii   \aIOffset
74    0x00000907 0x00401507 11   12   .text   ascii   \nImplGetter
75    0x0000091e 0x0040151e 16   17   .text   ascii   PInterfaceTable4
76    0x0000093a 0x0040153a 15   16   .text   ascii   TInterfaceTable
77    0x0000095f 0x0040155f 11   12   .text   ascii   \nEntryCount
78    0x00000975 0x00401575 8    9    .text   ascii   \aEntries
79    0x00000989 0x00401589 9    10   .text   ascii   \aTMethod\b
80    0x000009a8 0x004015a8 4    5    .text   ascii   Code
81    0x000009b8 0x004015b8 4    5    .text   ascii   Data
82    0x000009c2 0x004015c2 4    5    .text   ascii   \v0|@
83    0x000009c7 0x004015c7 13   14   .text   ascii   \f&op_Equality
84    0x000009e1 0x004015e1 4    5    .text   ascii   Left
85    0x000009ed 0x004015ed 5    6    .text   ascii   Right
86    0x000009f6 0x004015f6 4    5    .text   ascii   \vD|@
87    0x000009fc 0x004015fc 14   15   .text   ascii   &op_Inequality
88    0x00000a17 0x00401617 4    5    .text   ascii   Left
89    0x00000a23 0x00401623 5    6    .text   ascii   Right
90    0x00000a2c 0x0040162c 4    5    .text   ascii   \vt|@
91    0x00000a32 0x00401632 15   16   .text   ascii   &op_GreaterThan
92    0x00000a4e 0x0040164e 4    5    .text   ascii   Left
93    0x00000a5a 0x0040165a 5    6    .text   ascii   Right
94    0x00000a69 0x00401669 22   23   .text   ascii   &op_GreaterThanOrEqual
95    0x00000a8c 0x0040168c 4    5    .text   ascii   Left
96    0x00000a98 0x00401698 5    6    .text   ascii   Right
97    0x00000aa6 0x004016a6 13   14   .text   ascii   \f&op_LessThan
98    0x00000ac0 0x004016c0 4    5    .text   ascii   Left
99    0x00000acc 0x004016cc 5    6    .text   ascii   Right
100   0x00000ad5 0x004016d5 4    5    .text   ascii   \v\f}@
101   0x00000adb 0x004016db 19   20   .text   ascii   &op_LessThanOrEqual
102   0x00000afb 0x004016fb 4    5    .text   ascii   Left
103   0x00000b07 0x00401707 5    6    .text   ascii   Right
104   0x00000c7e 0x0040187e 9    10   .text   ascii   \aTObject&
105   0x00000c8d 0x0040188d 6    7    .text   ascii   Create
106   0x00000ca4 0x004018a4 4    5    .text   ascii   Self
107   0x00000cb3 0x004018b3 4    5    .text   ascii   Free
108   0x00000cc8 0x004018c8 4    5    .text   ascii   Self
109   0x00000cd6 0x004018d6 10   11   .text   ascii   \tDisposeOf
110   0x00000cf1 0x004018f1 4    5    .text   ascii   Self
111   0x00000cff 0x004018ff 13   14   .text   ascii   \fInitInstance
112   0x00000d1d 0x0040191d 4    5    .text   ascii   Self
113   0x00000d2a 0x0040192a 9    10   .text   ascii   \bInstance
114   0x00000d3e 0x0040193e 15   16   .text   ascii   CleanupInstance
115   0x00000d5e 0x0040195e 4    5    .text   ascii   Self
116   0x00000d6c 0x0040196c 10   11   .text   ascii   \tClassType
117   0x00000d87 0x00401987 4    5    .text   ascii   Self
118   0x00000d95 0x00401995 10   11   .text   ascii   \tClassName
119   0x00000db0 0x004019b0 4    5    .text   ascii   Self
120   0x00000dc9 0x004019c9 12   13   .text   ascii   \vClassNameIs
121   0x00000de6 0x004019e6 4    5    .text   ascii   Self
122   0x00000df4 0x004019f4 4    5    .text   ascii   Name
123   0x00000e02 0x00401a02 12   13   .text   ascii   \vClassParent
124   0x00000e1f 0x00401a1f 4    5    .text   ascii   Self
125   0x00000e2d 0x00401a2d 10   11   .text   ascii   \tClassInfo
126   0x00000e48 0x00401a48 4    5    .text   ascii   Self
127   0x00000e56 0x00401a56 13   14   .text   ascii   \fInstanceSize
128   0x00000e74 0x00401a74 4    5    .text   ascii   Self
129   0x00000e82 0x00401a82 13   14   .text   ascii   \fInheritsFrom
130   0x00000ea0 0x00401aa0 4    5    .text   ascii   Self
131   0x00000eae 0x00401aae 6    7    .text   ascii   AClass
132   0x00000ebe 0x00401abe 14   15   .text   ascii   \rMethodAddress
133   0x00000edd 0x00401add 4    5    .text   ascii   Self
134   0x00000eeb 0x00401aeb 4    5    .text   ascii   Name
135   0x00000ef9 0x00401af9 14   15   .text   ascii   \rMethodAddress
136   0x00000f18 0x00401b18 4    5    .text   ascii   Self
137   0x00000f26 0x00401b26 4    5    .text   ascii   Name
138   0x00000f34 0x00401b34 11   12   .text   ascii   \nMethodName
139   0x00000f50 0x00401b50 4    5    .text   ascii   Self
140   0x00000f5d 0x00401b5d 8    9    .text   ascii   \aAddress
141   0x00000f7b 0x00401b7b 18   19   .text   ascii   QualifiedClassName
142   0x00000f9e 0x00401b9e 4    5    .text   ascii   Self
143   0x00000fb7 0x00401bb7 13   14   .text   ascii   \fFieldAddress
144   0x00000fd5 0x00401bd5 4    5    .text   ascii   Self
145   0x00000fe3 0x00401be3 4    5    .text   ascii   Name
