[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000e0 0x000000e0 4   5            ascii   Rich
2    0x000001f8 0x000001f8 5   6            ascii   .text
3    0x0000021f 0x0000021f 7   8            ascii   `.rdata
4    0x00000247 0x00000247 6   7            ascii   @.data
5    0x00000270 0x00000270 5   6            ascii   .rsrc
6    0x00000297 0x00000297 7   8            ascii   @.reloc
70   0x00001fc6 0x10002bc6 5   7    .text   utf8    !]8eǅ blocks=Basic Latin,Latin Extended-B
71   0x00002022 0x10002c22 4   6    .text   utf8    nuǅ$ blocks=Basic Latin,Latin Extended-B
72   0x00002040 0x10002c40 4   6    .text   utf8    Y%ǅ0 blocks=Basic Latin,Latin Extended-B
73   0x00002053 0x10002c53 5   7    .text   utf8    =kEǅ8 blocks=Basic Latin,Latin Extended-B
74   0x00002067 0x10002c67 5   7    .text   utf8    ]peǅ@ blocks=Basic Latin,Latin Extended-B
75   0x0000207a 0x10002c7a 5   8    .text   utf8    Z}ŅǅH blocks=Basic Latin,Latin Extended-A,Latin Extended-B
76   0x000020c2 0x10002cc2 4   6    .text   utf8    puǅd blocks=Basic Latin,Latin Extended-B
77   0x000020e0 0x10002ce0 4   6    .text   utf8    8%ǅp blocks=Basic Latin,Latin Extended-B
78   0x000020f3 0x10002cf3 5   7    .text   utf8    =\aEǅx blocks=Basic Latin,Latin Extended-B
79   0x000020fd 0x10002cfd 5   7    .text   utf8    M[Uǅ| blocks=Basic Latin,Latin Extended-B
80   0x00002106 0x10002d06 4   5    .text   ascii   }]'e
81   0x000021f7 0x10002df7 4   5    .text   ascii   ,mA4
82   0x0000228b 0x10002e8b 4   5    .text   ascii   WLxa
83   0x00002292 0x10002e92 4   5    .text   ascii   zknf
84   0x000022fb 0x10002efb 4   5    .text   ascii   Oh|p
85   0x00002337 0x10002f37 4   5    .text   ascii   ,mA4
86   0x00002379 0x10002f79 4   9    .text   utf16le jjjj
87   0x000023f6 0x10002ff6 4   5    .text   ascii   u\fhg
88   0x00002499 0x10003099 5   7    .text   utf8    Zhqǅ$ blocks=Basic Latin,Latin Extended-B
89   0x000024b7 0x100030b7 5   7    .text   utf8    3tFǅ0 blocks=Basic Latin,Latin Extended-B
90   0x000024fd 0x100030fd 5   7    .text   utf8    :9'ǅL blocks=Basic Latin,Latin Extended-B
91   0x00002530 0x10003130 4   6    .text   utf8    ~lǅ` blocks=Basic Latin,Latin Extended-B
92   0x0000254e 0x1000314e 4   6    .text   utf8    g\tǅl blocks=Basic Latin,Latin Extended-B
93   0x0000256c 0x1000316c 4   6    .text   utf8    L{ǅx blocks=Basic Latin,Latin Extended-B
94   0x00002605 0x10003205 5   6    .text   ascii   2;1u 
95   0x00002736 0x10003336 4   6    .text   utf8    nzǅ\f blocks=Basic Latin,Latin Extended-B
96   0x0000275d 0x1000335d 4   6    .text   utf8    `*^ǅ blocks=Basic Latin,Latin Extended-B
97   0x000027b6 0x100033b6 6   8    .text   utf8     j+:ǅ@ blocks=Basic Latin,Latin Extended-B
98   0x000027de 0x100033de 5   8    .text   utf8    @ԍ1ǅP blocks=Basic Latin,Cyrillic Supplement,Latin Extended-B
99   0x000027fe 0x100033fe 4   6    .text   utf8    `>ǅ\ blocks=Basic Latin,Latin Extended-B
100  0x0000284e 0x1000344e 4   6    .text   utf8    o1ǅ| blocks=Basic Latin,Latin Extended-B
101  0x0000286a 0x1000346a 5   7    .text   utf8    0>"{ǅ blocks=Basic Latin,Latin Extended-B
102  0x0000289c 0x1000349c 4   7    .text   utf8    vс\ǅ blocks=Basic Latin,Cyrillic,Latin Extended-B
103  0x000029a9 0x100035a9 5   6    .text   ascii   2;1u 
104  0x00002bae 0x100037ae 4   6    .text   utf8    3ɋT\r blocks=Basic Latin,Latin Extended-B
105  0x00002e61 0x10003a61 5   6    .text   ascii   2;1u"
106  0x00002ed7 0x10003ad7 4   5    .text   ascii   u\bWV
107  0x00002f0d 0x10003b0d 4   5    .text   ascii   u\f_^
108  0x00002f24 0x10003b24 4   5    .text   ascii   U\fRW
109  0x00002f75 0x10003b75 4   5    .text   ascii   ]\fVW
110  0x00002f7a 0x10003b7a 4   5    .text   ascii   }\bh\b
111  0x00003019 0x10003c19 4   5    .text   ascii   Sh #
112  0x00003139 0x10003d39 4   5    .text   ascii   QRPV
113  0x0000315a 0x10003d5a 5   6    .text   ascii   QRPVj
114  0x00003183 0x10003d83 4   5    .text   ascii   RPSQ
115  0x000031c1 0x10003dc1 4   5    .text   ascii   RPQV
116  0x000031e9 0x10003de9 4   5    .text   ascii   PQSR
117  0x000032ff 0x10003eff 5   6    .text   ascii   PQRWj
118  0x00003338 0x10003f38 4   5    .text   ascii   PQRW
119  0x00003343 0x10003f43 4   5    .text   ascii   $[_^
120  0x000035f3 0x100041f3 4   5    .text   ascii   QSVW
121  0x00003677 0x10004277 4   5    .text   ascii   Wh`#
122  0x0000373a 0x1000433a 4   5    .text   ascii   t)Wj
123  0x000037e5 0x100043e5 5   6    .text   ascii   u hd#
124  0x00003822 0x10004422 5   7    .text   utf8    ^]Ë\r\f blocks=Basic Latin,Latin-1 Supplement
125  0x00003950 0x10004550 4   6    .text   utf8    Bgǅ4 blocks=Basic Latin,Latin Extended-B
126  0x0000399f 0x1000459f 5   7    .text   utf8    |PZǅT blocks=Basic Latin,Latin Extended-B
127  0x000039ec 0x100045ec 4   6    .text   utf8    oNǅq blocks=Basic Latin,Latin Extended-B
128  0x000039ff 0x100045ff 4   7    .text   utf8    к!ǅy blocks=Cyrillic,Basic Latin,Latin Extended-B
129  0x00003a3b 0x1000463b 4   6    .text   utf8    h6\ǅ blocks=Basic Latin,Latin Extended-B
130  0x00003adb 0x100046db 4   6    .text   utf8    h^jǅ blocks=Basic Latin,Latin Extended-B
131  0x00003b48 0x10004748 5   7    .text   utf8    )cYwǅ blocks=Basic Latin,Latin Extended-B
132  0x00003c2c 0x1000482c 4   6    .text   utf8    v,ǅQ blocks=Basic Latin,Latin Extended-B
133  0x00003c49 0x10004849 5   7    .text   utf8    C>:ǅ] blocks=Basic Latin,Latin Extended-B
134  0x00003c86 0x10004886 4   7    .text   utf8    ́fǅu blocks=Combining Diacritical Marks,Basic Latin,Latin Extended-B
135  0x00003ca8 0x100048a8 4   6    .text   utf8    [F|ǅ blocks=Basic Latin,Latin Extended-B
136  0x00003ced 0x100048ed 5   7    .text   utf8    .n3\aǅ blocks=Basic Latin,Latin Extended-B
137  0x00003e96 0x10004a96 4   9    .text   utf16le jjjj
138  0x00004245 0x10004e45 6   7    .text   ascii   ] VWh\
139  0x0000452c 0x1000512c 4   5    .text   ascii   \tVWj
140  0x00004745 0x10005345 5   6    .text   ascii   u\fh`#
141  0x00004770 0x10005370 6   8    .text   utf8    ZI#ȉ\r\b blocks=Basic Latin,Latin Extended-B
142  0x00004a2f 0x1000562f 4   6    .text   utf8    Bgǅ, blocks=Basic Latin,Latin Extended-B
143  0x00004a7e 0x1000567e 5   7    .text   utf8    |PZǅL blocks=Basic Latin,Latin Extended-B
144  0x00004acb 0x100056cb 4   6    .text   utf8    oNǅi blocks=Basic Latin,Latin Extended-B
145  0x00004ade 0x100056de 4   7    .text   utf8    к!ǅq blocks=Cyrillic,Basic Latin,Latin Extended-B
146  0x00004b1a 0x1000571a 4   6    .text   utf8    h6\ǅ blocks=Basic Latin,Latin Extended-B
147  0x00004bba 0x100057ba 4   6    .text   utf8    h^jǅ blocks=Basic Latin,Latin Extended-B
148  0x00004c27 0x10005827 5   7    .text   utf8    )cYwǅ blocks=Basic Latin,Latin Extended-B
149  0x00004d0b 0x1000590b 4   6    .text   utf8    v,ǅI blocks=Basic Latin,Latin Extended-B
150  0x00004d28 0x10005928 5   7    .text   utf8    C>:ǅU blocks=Basic Latin,Latin Extended-B
151  0x00004d65 0x10005965 4   7    .text   utf8    ́fǅm blocks=Combining Diacritical Marks,Basic Latin,Latin Extended-B
152  0x00004d87 0x10005987 5   7    .text   utf8    [F|ǅx blocks=Basic Latin,Latin Extended-B
153  0x00004dcc 0x100059cc 5   7    .text   utf8    .n3\aǅ blocks=Basic Latin,Latin Extended-B
154  0x0000502f 0x10005c2f 4   6    .text   utf8    Bgǅ4 blocks=Basic Latin,Latin Extended-B
155  0x0000507e 0x10005c7e 5   7    .text   utf8    |PZǅT blocks=Basic Latin,Latin Extended-B
156  0x000050cb 0x10005ccb 4   6    .text   utf8    oNǅq blocks=Basic Latin,Latin Extended-B
157  0x000050de 0x10005cde 4   7    .text   utf8    к!ǅy blocks=Cyrillic,Basic Latin,Latin Extended-B
158  0x0000511a 0x10005d1a 4   6    .text   utf8    h6\ǅ blocks=Basic Latin,Latin Extended-B
159  0x000051ba 0x10005dba 4   6    .text   utf8    h^jǅ blocks=Basic Latin,Latin Extended-B
160  0x00005227 0x10005e27 5   7    .text   utf8    )cYwǅ blocks=Basic Latin,Latin Extended-B
161  0x0000530b 0x10005f0b 4   6    .text   utf8    v,ǅQ blocks=Basic Latin,Latin Extended-B
162  0x00005328 0x10005f28 5   7    .text   utf8    C>:ǅ] blocks=Basic Latin,Latin Extended-B
163  0x00005365 0x10005f65 4   7    .text   utf8    ́fǅu blocks=Combining Diacritical Marks,Basic Latin,Latin Extended-B
164  0x00005387 0x10005f87 4   6    .text   utf8    [F|ǅ blocks=Basic Latin,Latin Extended-B
165  0x000053cc 0x10005fcc 5   7    .text   utf8    .n3\aǅ blocks=Basic Latin,Latin Extended-B
166  0x000055f5 0x100061f5 4   5    .text   ascii   \bVSj
167  0x000056b6 0x100062b6 4   5    .text   ascii   }$h\
168  0x00005827 0x10006427 4   6    .text   utf8    ]Ë\r\f blocks=Basic Latin,Latin-1 Supplement
169  0x000058f0 0x100064f0 4   5    .text   ascii   PQVW
170  0x000059c5 0x100065c5 4   5    .text   ascii   u\fW3
171  0x000059eb 0x100065eb 4   5    .text   ascii   \fh`#
172  0x00005a74 0x10006674 5   6    .text   ascii   PVjdj
173  0x00005a91 0x10006691 5   6    .text   ascii   u!h0#
174  0x00005b70 0x10006770 4   5    .text   ascii   PjFj
175  0x00005ca6 0x100068a6 5   6    .text   ascii   u$Wh\
176  0x00005fa2 0x10006ba2 4   5    .text   ascii   w\br\e
177  0x00006086 0x10006c86 4   5    .text   ascii   u$h\
178  0x00006095 0x10006c95 4   6    .text   utf8    SPǅP blocks=Basic Latin,Latin Extended-B
179  0x000061ee 0x10006dee 4   5    .text   ascii   0h`#
180  0x00006293 0x10006e93 5   6    .text   ascii   tt{j*
181  0x000064df 0x100070df 4   5    .text   ascii   PSQh
182  0x000064e7 0x100070e7 6   7    .text   ascii   SSSVSR
183  0x000065b7 0x100071b7 5   6    .text   ascii   SVWh/
184  0x000065c7 0x100071c7 4   6    .text   utf8    SPƅ< blocks=Basic Latin,Latin Extended-B
185  0x00006873 0x10007473 4   5    .text   ascii   $h`#
186  0x000068b2 0x100074b2 4   5    .text   ascii    h`#
187  0x000068cd 0x100074cd 4   5    .text   ascii   j2Qf
188  0x000068da 0x100074da 4   5    .text   ascii   \fh`#
189  0x00006909 0x10007509 4   9    .text   utf16le jjjj
190  0x000069be 0x100075be 4   5    .text   ascii   Qh~f
191  0x00006a20 0x10007620 4   5    .text   ascii   ~\nSj
192  0x00006a77 0x10007677 4   5    .text   ascii   SVW3
193  0x00006b77 0x10007777 4   6    .text   utf8    QSǅd blocks=Basic Latin,Latin Extended-B
194  0x00006c49 0x10007849 4   5    .text   ascii   \fRj\b
195  0x00006c57 0x10007857 4   5    .text   ascii   tVh$
196  0x00006c8a 0x1000788a 4   6    .text   utf8    3\rd$
197  0x00006d14 0x10007914 5   6    .text   ascii   L7\aQf
198  0x00006dd3 0x100079d3 4   5    .text   ascii   \aVWj
199  0x00006df0 0x100079f0 4   6    .text   utf8    3ɋT\r blocks=Basic Latin,Latin Extended-B
200  0x00006e92 0x10007a92 4   5    .text   ascii   \fh`#
201  0x00006f54 0x10007b54 4   5    .text   ascii   WhH#
202  0x00006fd1 0x10007bd1 4   5    .text   ascii   Wj\ah
203  0x00007036 0x10007c36 4   5    .text   ascii   }\bh(
204  0x000071ff 0x10007dff 4   6    .text   utf8    ]Ë\r\f blocks=Basic Latin,Latin-1 Supplement
205  0x00007321 0x10007f21 4   5    .text   ascii   VhX\e
206  0x00007351 0x10007f51 4   6    .text   utf8    3ɋT\r blocks=Basic Latin,Latin Extended-B
207  0x00007378 0x10007f78 5   6    .text   ascii   2;1uY
208  0x0000739a 0x10007f9a 4   6    .text   utf8    ]Ë\r\f blocks=Basic Latin,Latin-1 Supplement
209  0x0000743a 0x1000803a 5   6    .text   ascii   u\bWh 
210  0x000075e2 0x100081e2 4   5    .text   ascii   Sj\ah
211  0x000076ad 0x100082ad 5   6    .text   ascii   PVhP$
212  0x000076dc 0x100082dc 6   13   .text   utf16le jjjjjj
213  0x00007703 0x10008303 4   5    .text   ascii   PhH#
214  0x0000775d 0x1000835d 4   5    .text   ascii   Rh0#
215  0x00007a83 0x10008683 4   5    .text   ascii   Sj\ah
216  0x00007b5c 0x1000875c 4   5    .text   ascii   PhH#
217  0x00007bde 0x100087de 4   5    .text   ascii   Vj\tj
218  0x00007d99 0x10008999 4   5    .text   ascii   PhH#
219  0x00007e45 0x10008a45 5   6    .text   ascii   u\fh`#
220  0x00007e60 0x10008a60 4   6    .text   utf8    u\a3Ƀ blocks=Basic Latin,Latin Extended-B
221  0x00007e68 0x10008a68 4   6    .text   utf8    QW+Ƌ blocks=Basic Latin,Latin Extended-B
222  0x00007ec3 0x10008ac3 5   6    .text   ascii   \fNQPj
223  0x00007eec 0x10008aec 5   6    .text   ascii   u\ah0#
224  0x00007f45 0x10008b45 4   5    .text   ascii   SVWP
225  0x000080c1 0x10008cc1 4   5    .text   ascii   .t!H
226  0x0000825f 0x10008e5f 4   5    .text   ascii   Y_^[
227  0x00008311 0x10008f11 5   6    .text   ascii   1;0u1
228  0x00008358 0x10008f58 5   6    .text   ascii   1;0u-
229  0x000083a1 0x10008fa1 5   6    .text   ascii   1;0uH
230  0x00008401 0x10009001 5   6    .text   ascii   1;0u<
231  0x00008453 0x10009053 5   6    .text   ascii   1;0uA
232  0x000084b1 0x100090b1 5   6    .text   ascii   1;0uN
233  0x000084e3 0x100090e3 4   5    .text   ascii   Qj\nh
234  0x00008515 0x10009115 5   6    .text   ascii   1;0uD
235  0x00008571 0x10009171 5   6    .text   ascii   1;0uA
236  0x000085c8 0x100091c8 5   6    .text   ascii   1;0uE
237  0x00008623 0x10009223 5   6    .text   ascii   1;0uO
238  0x00008655 0x10009255 4   5    .text   ascii   j2hh
239  0x0000865b 0x1000925b 6   8    .text   utf8    Wh|עZj blocks=Basic Latin,Hebrew
240  0x00008688 0x10009288 5   6    .text   ascii   1;0uY
241  0x000086f7 0x100092f7 5   6    .text   ascii   1;0u7
242  0x00008744 0x10009344 5   6    .text   ascii   1;0uA
243  0x000087a1 0x100093a1 5   6    .text   ascii   1;0uG
244  0x000087c0 0x100093c0 5   6    .text   ascii   u+j<h
245  0x000087d2 0x100093d2 4   6    .text   utf8    jFhԇ blocks=Basic Latin,Cyrillic Supplement
246  0x000087d8 0x100093d8 4   5    .text   ascii   ehX\e
247  0x00008801 0x10009401 5   6    .text   ascii   1;0u3
248  0x00008851 0x10009451 5   6    .text   ascii   1;0u:
249  0x000088a1 0x100094a1 5   6    .text   ascii   1;0u@
250  0x000088f7 0x100094f7 5   6    .text   ascii   1;0uO
251  0x00008916 0x10009516 4   5    .text   ascii   u3hp
252  0x00008961 0x10009561 5   6    .text   ascii   1;0uD
253  0x000089c1 0x100095c1 4   5    .text   ascii   1;0u
254  0x00008a41 0x10009641 4   5    .text   ascii   t\hX
255  0x00008ae5 0x100096e5 4   5    .text   ascii   SVWP
256  0x00008aff 0x100096ff 4   6    .text   utf8    SPǅD blocks=Basic Latin,Latin Extended-B
257  0x00008cbf 0x100098bf 4   5    .text   ascii   Sh\tX
258  0x00008cd8 0x100098d8 4   5    .text   ascii   ,PVj
259  0x00008db8 0x100099b8 4   5    .text   ascii   j\aSh
260  0x00008dfe 0x100099fe 4   5    .text   ascii   j\bj\b
261  0x00008e08 0x10009a08 4   5    .text   ascii   Ph0#
262  0x00008e24 0x10009a24 4   5    .text   ascii   Sj\ah
263  0x00008eb4 0x10009ab4 4   5    .text   ascii   PSh@
264  0x00008f24 0x10009b24 4   5    .text   ascii   j2Sj
265  0x00008f93 0x10009b93 5   6    .text   ascii   1;0u 
266  0x00009039 0x10009c39 4   5    .text   ascii   Y_^[
267  0x00009097 0x10009c97 4   5    .text   ascii   SVW3
268  0x000090c8 0x10009cc8 4   6    .text   utf8    \f3ɉU blocks=Basic Latin,Latin Extended-B
269  0x00009149 0x10009d49 4   5    .text   ascii   Qj\rf
270  0x0000914e 0x10009d4e 7   11   .text   utf8    E؉EډEމE blocks=Basic Latin,Arabic,Thaana
271  0x0000917d 0x10009d7d 4   9    .text   utf16le jjjj
272  0x0000925d 0x10009e5d 6   13   .text   utf16le jjjjjj
273  0x00009553 0x1000a153 4   5    .text   ascii   t"hL
274  0x0000957e 0x1000a17e 5   6    .text   ascii   ttjVj
275  0x000095db 0x1000a1db 4   5    .text   ascii   VVVh
276  0x0000966f 0x1000a26f 4   6    .text   utf8    \b3\tF
277  0x00009876 0x1000a476 4   5    .text   ascii   M\fQP
278  0x000098b2 0x1000a4b2 4   6    .text   utf8    3\tF\b
279  0x0000994e 0x1000a54e 5   11   .text   utf16le jjjjj
280  0x00009cc3 0x1000a8c3 5   11   .text   utf16le jjjjj
281  0x00009d36 0x1000a936 4   5    .text   ascii   .tjj
282  0x00009dcf 0x1000a9cf 4   6    .text   utf8    _^3Ͱ blocks=Basic Latin,Greek and Coptic
283  0x00009df5 0x1000a9f5 4   5    .text   ascii   ]\bVW
284  0x00009e0f 0x1000aa0f 5   6    .text   ascii   u\t_^2
285  0x00009e84 0x1000aa84 4   5    .text   ascii   U\fRP
286  0x00009e8c 0x1000aa8c 4   6    .text   utf8    \f]ËM blocks=Basic Latin,Latin-1 Supplement
287  0x00009ecd 0x1000aacd 4   5    .text   ascii   U\fRQ
288  0x00009f20 0x1000ab20 4   5    .text   ascii   QRt\n
289  0x00009f2b 0x1000ab2b 5   7    .text   utf8    \b]Ë@$ blocks=Basic Latin,Latin-1 Supplement
290  0x00009f89 0x1000ab89 4   5    .text   ascii   t\rQR
291  0x00009f94 0x1000ab94 4   6    .text   utf8    \b^]Ë blocks=Basic Latin,Latin-1 Supplement
292  0x0000a02a 0x1000ac2a 4   5    .text   ascii   U\fVP
293  0x0000a031 0x1000ac31 4   5    .text   ascii   PQR3
294  0x0000a225 0x1000ae25 4   6    .text   utf8    \b2ЋE blocks=Basic Latin,Cyrillic
295  0x0000a59d 0x1000b19d 5   7    .text   utf8    tKE\fV
296  0x0000a611 0x1000b211 4   5    .text   ascii   N\b)N
297  0x0000a6a2 0x1000b2a2 4   5    .text   ascii   PSQ3
298  0x0000a742 0x1000b342 4   5    .text   ascii   PSQ3
299  0x0000a848 0x1000b448 4   5    .text   ascii   ]\bVW
300  0x0000a859 0x1000b459 4   5    .text   ascii   PSQ3
301  0x0000a952 0x1000b552 4   6    .text   utf8    \eɋ]\b blocks=Basic Latin,Latin Extended-B
302  0x0000aa54 0x1000b654 4   6    .text   utf8    ЋE\f3 blocks=Cyrillic,Basic Latin
303  0x0000aa88 0x1000b688 4   5    .text   ascii   E\f_^
304  0x0000aaa8 0x1000b6a8 4   5    .text   ascii   ]\fVW
305  0x0000aab3 0x1000b6b3 4   5    .text   ascii   VVSW
306  0x0000aad1 0x1000b6d1 5   6    .text   ascii   t\v_^3
307  0x0000aaeb 0x1000b6eb 4   7    .text   utf8    ؉]܉} blocks=Arabic,Basic Latin,Syriac
308  0x0000ab99 0x1000b799 4   6    .text   utf8    +ދE\f blocks=Basic Latin,Thaana
309  0x0000aba3 0x1000b7a3 4   5    .text   ascii   WVPQ
310  0x0000abb7 0x1000b7b7 5   6    .text   ascii   E\fSRP
311  0x0000abdb 0x1000b7db 4   5    .text   ascii   <\bPu
312  0x0000ac48 0x1000b848 4   5    .text   ascii   ]\bVW
313  0x0000ac53 0x1000b853 4   5    .text   ascii   VVWS
314  0x0000ac71 0x1000b871 5   6    .text   ascii   t\v_^3
315  0x0000ac89 0x1000b889 4   7    .text   utf8    ؉]܉U blocks=Arabic,Basic Latin,Syriac
316  0x0000ad39 0x1000b939 4   6    .text   utf8    +ߋE\f blocks=Basic Latin,NKo
317  0x0000ad43 0x1000b943 4   5    .text   ascii   VWPQ
318  0x0000ad57 0x1000b957 5   6    .text   ascii   E\fSRP
319  0x0000ad7b 0x1000b97b 4   5    .text   ascii   <\bPu
320  0x0000ade8 0x1000b9e8 4   5    .text   ascii   QPWV
321  0x0000ae6a 0x1000ba6a 5   6    .text   ascii   PQRWV
322  0x0000aeb5 0x1000bab5 4   5    .text   ascii   4SVW
323  0x0000aebd 0x1000babd 4   5    .text   ascii   G,PW
324  0x0000aeef 0x1000baef 4   5    .text   ascii   W,RW
325  0x0000af06 0x1000bb06 4   5    .text   ascii   G,PW
326  0x0000af71 0x1000bb71 4   5    .text   ascii   M\bQ3
327  0x0000af97 0x1000bb97 4   5    .text   ascii   G,PW
328  0x0000b0e9 0x1000bce9 7   9    .text   utf8    _,3\rU\bR
329  0x0000b121 0x1000bd21 4   5    .text   ascii   u\n9M
330  0x0000b15b 0x1000bd5b 5   7    .text   utf8    U\b3\tU
331  0x0000b1e8 0x1000bde8 4   6    .text   utf8    ]ËE\b blocks=Basic Latin,Latin-1 Supplement
332  0x0000b1ef 0x1000bdef 4   5    .text   ascii   t3@P
333  0x0000b23a 0x1000be3a 4   7    .text   utf8    ]ԉu؉ blocks=Basic Latin,Cyrillic Supplement,Arabic
334  0x0000b262 0x1000be62 6   7    .text   ascii   G,VSPW
335  0x0000b2e3 0x1000bee3 4   5    .text   ascii   U\bVR
336  0x0000b2f6 0x1000bef6 4   6    .text   utf8    )u܋E blocks=Basic Latin,Syriac
337  0x0000b30f 0x1000bf0f 4   6    .text   utf8    uЋE\b blocks=Basic Latin,Cyrillic
338  0x0000b322 0x1000bf22 5   8    .text   utf8    U؋MԋE blocks=Basic Latin,Arabic,Cyrillic Supplement
339  0x0000b449 0x1000c049 5   9    .text   utf8    E܉Uɝ, blocks=Basic Latin,Syriac,IPA Extensions
340  0x0000b496 0x1000c096 4   5    .text   ascii   \b_^3
341  0x0000b584 0x1000c184 5   7    .text   utf8    3ۊ\b@: blocks=Basic Latin,Arabic
342  0x0000b5d0 0x1000c1d0 4   5    .text   ascii   F\bR9
