Metadata Signature: 0xad78 0x10001424a5342 12
.NET Version: v4.0.30319
Number of Metadata Streams: 5
DirectoryAddress: 6c Size: 1f20
Stream name: #~ 4
DirectoryAddress: 1f8c Size: 9e70
Stream name: #Strings 12
DirectoryAddress: bdfc Size: 2d4c
Stream name: #US 4
DirectoryAddress: eb48 Size: 10
Stream name: #GUID 8
DirectoryAddress: eb58 Size: 5268
Stream name: #Blob 8
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000178 0x00000178 5   6            ascii   .text
2    0x0000019f 0x0000019f 6   7            ascii   `.rsrc
3    0x000001c7 0x000001c7 7   8            ascii   @.reloc
42   0x00004a5b 0x0040685b 4   5    .text   ascii   oe7 
43   0x00004a83 0x00406883 7   8    .text   ascii   n]v},0k
44   0x00004ac1 0x004068c1 5   6    .text   ascii   &"=m:
45   0x00004b08 0x00406908 5   8    .text   utf8    8UމϤ\ blocks=Basic Latin,Thaana,Greek and Coptic
46   0x00004b13 0x00406913 4   5    .text   ascii   Z:n'
47   0x00004b1e 0x0040691e 6   8    .text   utf8    zf@YMA
48   0x00004b4c 0x0040694c 4   5    .text   ascii   yYl\r
49   0x00004b5f 0x0040695f 4   5    .text   ascii   kldm
50   0x00004b78 0x00406978 5   8    .text   utf8    هSXǌf blocks=Arabic,Basic Latin,Latin Extended-B
51   0x00004b8c 0x0040698c 6   7    .text   ascii   <&$u,[
52   0x00004ba6 0x004069a6 6   8    .text   utf8    \re!-eՄ blocks=Basic Latin,Armenian
53   0x00004bb3 0x004069b3 6   7    .text   ascii   k-\a,;8
54   0x00004bd5 0x004069d5 4   7    .text   utf8    ߗw\rє blocks=NKo,Basic Latin,Cyrillic
55   0x00004c2c 0x00406a2c 4   5    .text   ascii   ?z\el
56   0x00004c6a 0x00406a6a 6   8    .text   utf8    L\rKA<u
57   0x00004cc8 0x00406ac8 4   5    .text   ascii   q%/7
58   0x00004cec 0x00406aec 4   5    .text   ascii   #9P*
59   0x00004d4d 0x00406b4d 5   8    .text   utf8    춧j4Tq blocks=Hangul Syllables,Basic Latin
60   0x00004db3 0x00406bb3 4   7    .text   utf8    >ܑȴ) blocks=Basic Latin,Syriac,Latin Extended-B
61   0x00004dd0 0x00406bd0 4   5    .text   ascii   S>\ba
62   0x00004e02 0x00406c02 4   5    .text   ascii   Z!\>
63   0x00004e40 0x00406c40 4   5    .text   ascii   $E\n\n
64   0x00004e67 0x00406c67 5   6    .text   ascii   0`Eze
65   0x00004e7f 0x00406c7f 4   5    .text   ascii   }I_%
66   0x00004ecc 0x00406ccc 4   8    .text   utf8     d暜n blocks=Basic Latin,CJK Compatibility Ideographs Supplement
67   0x00004f6a 0x00406d6a 4   5    .text   ascii   \n.@3
68   0x00004f7e 0x00406d7e 4   6    .text   utf8    ;& ݠ blocks=Basic Latin,Arabic Supplement
69   0x00004fcf 0x00406dcf 6   8    .text   utf8    w ʥ;l> blocks=Basic Latin,IPA Extensions
70   0x00004ff2 0x00406df2 4   5    .text   ascii   ~"9\t
71   0x00005085 0x00406e85 9   10   .text   ascii   :'K"R/tX{
72   0x000050b0 0x00406eb0 4   5    .text   ascii   ,\a>#
73   0x000050c7 0x00406ec7 4   5    .text   ascii   \nnF2
74   0x0000515e 0x00406f5e 4   5    .text   ascii   c^;*
75   0x0000518e 0x00406f8e 4   6    .text   utf8    Hw٠C blocks=Basic Latin,Arabic
76   0x000051df 0x00406fdf 4   6    .text   utf8    \vq.¢ blocks=Basic Latin,Latin-1 Supplement
77   0x000051ed 0x00406fed 5   6    .text   ascii   O5hAc
78   0x0000520c 0x0040700c 4   6    .text   utf8    ͝\rIt blocks=Combining Diacritical Marks,Basic Latin
79   0x0000525b 0x0040705b 5   7    .text   utf8    o|Ft˴ blocks=Basic Latin,Spacing Modifier Letters
80   0x00005274 0x00407074 4   6    .text   utf8    T>Ĺd blocks=Basic Latin,Latin Extended-A
81   0x00005286 0x00407086 4   5    .text   ascii   N=V(
82   0x00005293 0x00407093 5   7    .text   utf8    ʁK=v- blocks=IPA Extensions,Basic Latin
83   0x00005357 0x00407157 7   8    .text   ascii   |zK/dM4
84   0x00005376 0x00407176 6   7    .text   ascii   s\n?;&.
85   0x0000537e 0x0040717e 4   5    .text   ascii   u \vB
86   0x000053ba 0x004071ba 4   5    .text   ascii   X&5o
87   0x000053ee 0x004071ee 4   5    .text   ascii   m`DY
88   0x00005406 0x00407206 4   5    .text   ascii   (BK\r
89   0x00005422 0x00407222 4   6    .text   utf8    kτ*z blocks=Basic Latin,Greek and Coptic
90   0x00005436 0x00407236 4   5    .text   ascii   C2t%
91   0x000054a5 0x004072a5 4   5    .text   ascii   ZzB#
92   0x000054df 0x004072df 4   5    .text   ascii   \ai*|
93   0x00005519 0x00407319 6   7    .text   ascii   \b65\f:B
94   0x00005529 0x00407329 4   5    .text   ascii   RtLk
95   0x0000554e 0x0040734e 5   6    .text   ascii   pM,(?
96   0x00005573 0x00407373 4   5    .text   ascii   =IuT
97   0x00005609 0x00407409 7   9    .text   utf8    |\e sݤ-g blocks=Basic Latin,Arabic Supplement
98   0x00005660 0x00407460 4   6    .text   utf8    {+#۠ blocks=Basic Latin,Arabic
99   0x00005677 0x00407477 6   8    .text   utf8    RQ¬]{M blocks=Basic Latin,Latin-1 Supplement
100  0x00005733 0x00407533 4   6    .text   utf8    Tժ.? blocks=Basic Latin,Armenian
101  0x0000573c 0x0040753c 5   7    .text   utf8    dȥMHN blocks=Basic Latin,Latin Extended-B
102  0x0000577b 0x0040757b 4   5    .text   ascii   {e_9
103  0x00005787 0x00407587 5   7    .text   utf8    \\vi%ҿ blocks=Basic Latin,Cyrillic
104  0x00005798 0x00407598 5   6    .text   ascii   b@]eU
105  0x000057a3 0x004075a3 4   5    .text   ascii   U|?d
106  0x000057bb 0x004075bb 6   9    .text   utf8    |\ft\au烦 blocks=Basic Latin,CJK Unified Ideographs
107  0x000057c4 0x004075c4 6   7    .text   ascii   #\t04k\f
108  0x000057cf 0x004075cf 4   5    .text   ascii    %<h
109  0x000057ed 0x004075ed 4   5    .text   ascii   z\tlc
110  0x00005804 0x00407604 4   6    .text   utf8    <+փ\v blocks=Basic Latin,Armenian
111  0x0000580c 0x0040760c 4   5    .text   ascii   LJx2
112  0x00005822 0x00407622 4   7    .text   utf8    \bңק8 blocks=Basic Latin,Cyrillic,Hebrew
113  0x00005858 0x00407658 4   10   .text   utf8    崑ᷜȒx blocks=CJK Unified Ideographs,Combining Diacritical Marks Supplement,Latin Extended-B,Basic Latin
114  0x0000587f 0x0040767f 5   6    .text   ascii   Bl-\aV
115  0x00005893 0x00407693 5   8    .text   utf8    l֓rgt blocks=Basic Latin,Hebrew
116  0x000058f1 0x004076f1 6   7    .text   ascii   MctGyi
117  0x0000590d 0x0040770d 4   5    .text   ascii   NHGF
118  0x0000592c 0x0040772c 4   5    .text   ascii   080R
119  0x000059e8 0x004077e8 4   5    .text   ascii   o2,W
120  0x000059fa 0x004077fa 5   6    .text   ascii   bP6i1
121  0x00005aa3 0x004078a3 5   6    .text   ascii   FxNY^
122  0x00005ab7 0x004078b7 4   6    .text   utf8    vkɔC blocks=Basic Latin,IPA Extensions
123  0x00005ad2 0x004078d2 7   9    .text   utf8    uC\bĳwo= blocks=Basic Latin,Latin Extended-A
124  0x00005b04 0x00407904 4   6    .text   utf8    \bԱ}X blocks=Basic Latin,Armenian
125  0x00005b59 0x00407959 4   5    .text   ascii   ~\33
126  0x00005bc6 0x004079c6 4   5    .text   ascii   ?\tt\
127  0x00005bea 0x004079ea 5   6    .text   ascii   W#NvV
128  0x00005c32 0x00407a32 4   5    .text   ascii   |yzy
129  0x00005c4c 0x00407a4c 9   10   .text   ascii   9f/)\vaC\vi
130  0x00005c56 0x00407a56 5   6    .text   ascii   GhN;g
131  0x00005c61 0x00407a61 5   7    .text   utf8    2hř:r blocks=Basic Latin,Latin Extended-A
132  0x00005c7e 0x00407a7e 7   9    .text   utf8    \a3":y٣j blocks=Basic Latin,Arabic
133  0x00005c95 0x00407a95 5   6    .text   ascii   D.Ze9
134  0x00005cd2 0x00407ad2 4   6    .text   utf8    0q4Ƕ blocks=Basic Latin,Latin Extended-B
135  0x00005cd9 0x00407ad9 5   6    .text   ascii   A.0\t>
136  0x00005cf9 0x00407af9 6   7    .text   ascii   X#s[k!
137  0x00005d10 0x00407b10 6   7    .text   ascii   eK\vQo[
138  0x00005d45 0x00407b45 4   5    .text   ascii   W,4;
139  0x00005d50 0x00407b50 6   9    .text   utf8    ނGQ?sӻ blocks=Thaana,Basic Latin,Cyrillic
140  0x00005d60 0x00407b60 5   7    .text   utf8    ץ)^j< blocks=Hebrew,Basic Latin
141  0x00005dde 0x00407bde 4   5    .text   ascii   \fS%0
142  0x00005e06 0x00407c06 6   8    .text   utf8    pNʧA(> blocks=Basic Latin,IPA Extensions
143  0x00005e14 0x00407c14 4   5    .text   ascii   W3?;
144  0x00005e1f 0x00407c1f 4   6    .text   utf8    lwއ- blocks=Basic Latin,Thaana
145  0x00005e33 0x00407c33 4   5    .text   ascii   CO@Q
146  0x00005e7c 0x00407c7c 4   5    .text   ascii   G MP
147  0x00005edc 0x00407cdc 4   6    .text   utf8    wb˕f blocks=Basic Latin,Spacing Modifier Letters
148  0x00005f39 0x00407d39 4   5    .text   ascii   KH+`
149  0x00005f51 0x00407d51 4   5    .text   ascii   Z/Bu
150  0x00005f61 0x00407d61 5   6    .text   ascii   [wL2J
151  0x00005fbb 0x00407dbb 6   8    .text   utf8    !OMX٬Q blocks=Basic Latin,Arabic
152  0x00005ff8 0x00407df8 4   5    .text   ascii   a=\p
153  0x00006008 0x00407e08 4   5    .text   ascii   \e\b(q
154  0x0000604e 0x00407e4e 4   5    .text   ascii   \bid2
155  0x000060b7 0x00407eb7 4   6    .text   utf8    ^oG`
156  0x000060bf 0x00407ebf 6   7    .text   ascii   O)x~\ff
157  0x000060ce 0x00407ece 6   7    .text   ascii   g*\v*\f4
158  0x000060d8 0x00407ed8 4   5    .text   ascii   Z"8g
159  0x000060ef 0x00407eef 4   5    .text   ascii   \aZSC
160  0x000060f4 0x00407ef4 5   6    .text   ascii   k\WtY
161  0x000061af 0x00407faf 4   5    .text   ascii   [ln~
162  0x000061b9 0x00407fb9 4   5    .text   ascii   X7 O
163  0x000061e6 0x00407fe6 5   6    .text   ascii   8?\t33
164  0x00006208 0x00408008 9   11   .text   utf8    }\evަV@!\v blocks=Basic Latin,Thaana
165  0x0000625b 0x0040805b 4   5    .text   ascii   .g4h
166  0x00006260 0x00408060 4   7    .text   utf8    ك߉5J blocks=Arabic,NKo,Basic Latin
167  0x0000629c 0x0040809c 5   7    .text   utf8    ݟ2r{B blocks=Arabic Supplement,Basic Latin
168  0x000062c7 0x004080c7 4   5    .text   ascii   BEdZ
169  0x00006323 0x00408123 4   5    .text   ascii   i,n>
170  0x00006366 0x00408166 6   7    .text   ascii   DG"Jq)
171  0x00006398 0x00408198 4   5    .text   ascii   Uj6\f
172  0x000063a9 0x004081a9 7   8    .text   ascii   @&\bI@ac
173  0x000063d0 0x004081d0 8   11   .text   utf8    M>cxTӫDʅ blocks=Basic Latin,Cyrillic,IPA Extensions
174  0x00006401 0x00408201 6   10   .text   utf8    |S*'߶緑 blocks=Basic Latin,NKo,CJK Unified Ideographs
175  0x00006466 0x00408266 4   6    .text   utf8    \aaVֲ blocks=Basic Latin,Hebrew
176  0x0000648a 0x0040828a 4   5    .text   ascii   uVRP
177  0x0000649b 0x0040829b 4   5    .text   ascii   \\vEQ
178  0x0000651f 0x0040831f 5   6    .text   ascii   \f^\bn>
179  0x00006537 0x00408337 4   5    .text   ascii   '3[C
180  0x000065f2 0x004083f2 4   5    .text   ascii   Su2]
181  0x0000660b 0x0040840b 5   7    .text   utf8    Ө\rK", blocks=Cyrillic,Basic Latin
182  0x00006648 0x00408448 4   5    .text   ascii   {@\r6
183  0x0000665c 0x0040845c 5   6    .text   ascii   ,ZW\b]
184  0x000066a9 0x004084a9 5   6    .text   ascii   (iQdg
185  0x000066af 0x004084af 5   7    .text   utf8    ߴp`7c blocks=NKo,Basic Latin
186  0x000066b7 0x004084b7 6   7    .text   ascii   <3\t{5\f
187  0x000066c5 0x004084c5 5   6    .text   ascii   ObIio
188  0x00006706 0x00408506 4   5    .text   ascii   i3U5
189  0x000067a5 0x004085a5 8   9    .text   ascii   R(9\k\f\tE
190  0x000067be 0x004085be 4   5    .text   ascii   eQjk
191  0x000067ea 0x004085ea 4   6    .text   utf8    Ĭ4#} blocks=Latin Extended-A,Basic Latin
192  0x0000680c 0x0040860c 5   6    .text   ascii   5W1q[
193  0x000068a7 0x004086a7 5   6    .text   ascii    Ym'|
194  0x000068b9 0x004086b9 5   7    .text   utf8    \emu\ṯ blocks=Basic Latin,Combining Diacritical Marks
195  0x00006966 0x00408766 5   6    .text   ascii   #s" "
196  0x0000696d 0x0040876d 4   7    .text   utf8    ԼfՊt blocks=Armenian,Basic Latin
197  0x0000697c 0x0040877c 4   5    .text   ascii    D\rj
198  0x00006997 0x00408797 7   8    .text   ascii   \f4%T1\M
199  0x00006a44 0x00408844 5   6    .text   ascii   4@Egk
200  0x00006a6d 0x0040886d 5   7    .text   utf8    ;R7:þ blocks=Basic Latin,Latin-1 Supplement
201  0x00006a79 0x00408879 5   8    .text   utf8    عƝ#M{ blocks=Arabic,Latin Extended-B,Basic Latin
202  0x00006a89 0x00408889 7   8    .text   ascii   5AY4\t\ae
203  0x00006ace 0x004088ce 4   5    .text   ascii   HYSs
204  0x00006adb 0x004088db 5   6    .text   ascii   #)(\t2
205  0x00006aff 0x004088ff 4   5    .text   ascii   %{>H
206  0x00006b2c 0x0040892c 7   8    .text   ascii   .CtZ-]%
207  0x00006b3e 0x0040893e 4   5    .text   ascii   ,K'>
208  0x00006b8d 0x0040898d 5   6    .text   ascii   j.'0s
209  0x00006bf0 0x004089f0 4   6    .text   utf8    5Chɗ blocks=Basic Latin,IPA Extensions
210  0x00006c4e 0x00408a4e 4   5    .text   ascii   9gGk
211  0x00006cb9 0x00408ab9 6   7    .text   ascii   PkW.)b
212  0x00006cf6 0x00408af6 7   11   .text   utf8    \bB{Ǔ:7 blocks=Basic Latin,Private Use Area,Latin Extended-B
213  0x00006d2d 0x00408b2d 4   5    .text   ascii   d _{
214  0x00006d3d 0x00408b3d 4   6    .text   utf8    *L̓C blocks=Basic Latin,Combining Diacritical Marks
215  0x00006d70 0x00408b70 6   9    .text   utf8    iuW꠆`~ blocks=Basic Latin,Syloti Nagri
216  0x00006de3 0x00408be3 4   5    .text   ascii   'xtc
217  0x00006e14 0x00408c14 4   6    .text   utf8    ނ;>d blocks=Thaana,Basic Latin
218  0x00006e54 0x00408c54 9   13   .text   utf8    Ґ%3Ņ9y_iі blocks=Cyrillic,Basic Latin,Latin Extended-A
219  0x00006e6e 0x00408c6e 4   5    .text   ascii   4tQi
220  0x00006e7f 0x00408c7f 4   5    .text   ascii   3\nLF
221  0x00006ea0 0x00408ca0 5   7    .text   utf8    :Ajـ] blocks=Basic Latin,Arabic
222  0x00006eee 0x00408cee 4   6    .text   utf8    {0ʝv blocks=Basic Latin,IPA Extensions
223  0x00006f2f 0x00408d2f 8   9    .text   ascii   =0xZT\a\P
224  0x00006f61 0x00408d61 5   9    .text   utf8    ו℻{]- blocks=Hebrew,Letterlike Symbols,Basic Latin
225  0x00006fe5 0x00408de5 4   6    .text   utf8    ہE4~ blocks=Arabic,Basic Latin
226  0x00006feb 0x00408deb 4   5    .text   ascii   P1kM
227  0x00007013 0x00408e13 4   5    .text   ascii   x\vTd
228  0x0000702e 0x00408e2e 6   8    .text   utf8    !lJzW7
229  0x00007047 0x00408e47 4   6    .text   utf8    a+\eά blocks=Basic Latin,Greek and Coptic
230  0x00007073 0x00408e73 4   5    .text   ascii   6\n(\r
231  0x0000709f 0x00408e9f 4   6    .text   utf8    K}VШ blocks=Basic Latin,Cyrillic
232  0x000070b7 0x00408eb7 5   7    .text   utf8    'Kv'Ɋ blocks=Basic Latin,Latin Extended-B
233  0x0000710b 0x00408f0b 4   7    .text   utf8    ϗoϟ2 blocks=Greek and Coptic,Basic Latin
234  0x00007150 0x00408f50 4   6    .text   utf8    ѩg$3 blocks=Cyrillic,Basic Latin
235  0x00007172 0x00408f72 4   6    .text   utf8    ɵnn^ blocks=IPA Extensions,Basic Latin
236  0x00007184 0x00408f84 4   5    .text   ascii   i9/\e
237  0x000071bd 0x00408fbd 4   5    .text   ascii   HZmO
238  0x000071f6 0x00408ff6 5   8    .text   utf8    NmIҌʘ blocks=Basic Latin,Cyrillic,IPA Extensions
239  0x0000722c 0x0040902c 4   6    .text   utf8    @Ipɰ blocks=Basic Latin,IPA Extensions
240  0x00007247 0x00409047 4   5    .text   ascii   \e8En
241  0x000072cb 0x004090cb 4   5    .text   ascii   5p>.
242  0x00007300 0x00409100 4   5    .text   ascii   n0(O
243  0x00007323 0x00409123 4   5    .text   ascii   q!X}
244  0x00007343 0x00409143 4   6    .text   utf8    \bO-ܛ blocks=Basic Latin,Syriac
245  0x0000735a 0x0040915a 7   8    .text   ascii   U\a(R,6w
246  0x000073d6 0x004091d6 4   5    .text   ascii   A\t(l
247  0x000073e5 0x004091e5 4   5    .text   ascii   Qq.\b
248  0x000073f1 0x004091f1 6   7    .text   ascii   y}:h|}
249  0x00007401 0x00409201 4   6    .text   utf8    ΄b\bd blocks=Greek and Coptic,Basic Latin
250  0x00007428 0x00409228 5   6    .text   ascii   k@p6{
251  0x00007431 0x00409231 4   5    .text   ascii   ` R\n
252  0x0000745f 0x0040925f 4   7    .text   utf8    +b̀ۥ blocks=Basic Latin,Combining Diacritical Marks,Arabic
253  0x000074a4 0x004092a4 4   5    .text   ascii   9AND
254  0x000074ac 0x004092ac 7   9    .text   utf8    º+jiF^k blocks=Latin-1 Supplement,Basic Latin
255  0x00007517 0x00409317 5   6    .text   ascii   a|c@S
256  0x0000753a 0x0040933a 4   5    .text   ascii   ,PND
257  0x000075e8 0x004093e8 5   6    .text   ascii   ]e\t"z
258  0x000075ee 0x004093ee 4   5    .text   ascii   |u$>
259  0x0000769a 0x0040949a 6   7    .text   ascii   $s)4h^
260  0x000076aa 0x004094aa 4   5    .text   ascii   pFJ*
261  0x000076c4 0x004094c4 6   8    .text   utf8    `C-YȢ8 blocks=Basic Latin,Latin Extended-B
262  0x000076ea 0x004094ea 4   5    .text   ascii   J\bfn
263  0x00007705 0x00409505 4   6    .text   utf8    ۄ0JI blocks=Arabic,Basic Latin
264  0x00007720 0x00409520 4   5    .text   ascii   \eeNQ
265  0x00007760 0x00409560 4   5    .text   ascii   /mh\b
266  0x000077c4 0x004095c4 4   5    .text   ascii   ujHQ
267  0x000077d0 0x004095d0 6   8    .text   utf8    U'Ϸe;^ blocks=Basic Latin,Greek and Coptic
268  0x000077e7 0x004095e7 4   6    .text   utf8    ?)=߄ blocks=Basic Latin,NKo
269  0x000077ff 0x004095ff 4   6    .text   utf8    \|n¶ blocks=Basic Latin,Latin-1 Supplement
270  0x00007809 0x00409609 4   8    .text   utf8    ߎ飏+( blocks=NKo,CJK Unified Ideographs,Basic Latin
271  0x00007835 0x00409635 6   7    .text   ascii   %i>=M&
272  0x00007879 0x00409679 4   5    .text   ascii   ^\a\t\t
273  0x00007880 0x00409680 4   5    .text   ascii   c?)p
274  0x000078a4 0x004096a4 4   6    .text   utf8    ŻW\r` blocks=Latin Extended-A,Basic Latin
275  0x000078ce 0x004096ce 4   5    .text   ascii   ZwB{
276  0x0000793a 0x0040973a 4   5    .text   ascii   K|<w
277  0x00007947 0x00409747 7   9    .text   utf8    \bЌvmyHJ blocks=Basic Latin,Cyrillic
278  0x00007952 0x00409752 4   5    .text   ascii   A74$
279  0x0000795d 0x0040975d 5   7    .text   utf8    w\f\vǉ+ blocks=Basic Latin,Latin Extended-B
280  0x00007968 0x00409768 4   5    .text   ascii   )iE#
281  0x0000797d 0x0040977d 7   11   .text   utf8    \r.Ya>\r낦 blocks=Basic Latin,Hangul Syllables
282  0x000079ae 0x004097ae 4   6    .text   utf8    Z^`Ɖ blocks=Basic Latin,Latin Extended-B
283  0x00007a15 0x00409815 4   5    .text   ascii   5KyA
284  0x00007a44 0x00409844 4   6    .text   utf8    ܟH}S blocks=Syriac,Basic Latin
285  0x00007a98 0x00409898 4   6    .text   utf8    ހ}@p blocks=Thaana,Basic Latin
286  0x00007ab5 0x004098b5 5   7    .text   utf8    p\fpف+ blocks=Basic Latin,Arabic
287  0x00007b16 0x00409916 9   11   .text   utf8    #@5;Jׂ\a6h blocks=Basic Latin,Hebrew
288  0x00007b22 0x00409922 5   6    .text   ascii   |_F&j
289  0x00007b44 0x00409944 5   8    .text   utf8    ۭT}ĩ[ blocks=Arabic,Basic Latin,Latin Extended-A
290  0x00007b80 0x00409980 5   6    .text   ascii   &lxzg
291  0x00007c14 0x00409a14 4   5    .text   ascii   a"Ja
292  0x00007c7f 0x00409a7f 11  13   .text   utf8    äZ\Zu'#c1PI blocks=Latin-1 Supplement,Basic Latin
293  0x00007d11 0x00409b11 5   6    .text   ascii   c):G3
294  0x00007d3e 0x00409b3e 5   6    .text   ascii   uF|yX
295  0x00007d5d 0x00409b5d 6   7    .text   ascii   hIN@X-
296  0x00007d73 0x00409b73 4   5    .text   ascii   eovl
297  0x00007dba 0x00409bba 4   5    .text   ascii   ;N"L
298  0x00007de0 0x00409be0 4   5    .text   ascii   z]Zy
299  0x00007e1d 0x00409c1d 5   7    .text   utf8    NݕE5T blocks=Basic Latin,Arabic Supplement
300  0x00007e49 0x00409c49 4   5    .text   ascii   \alu_
301  0x00007e68 0x00409c68 5   6    .text   ascii   *9\viN
302  0x00007eab 0x00409cab 4   6    .text   utf8    w@j߹ blocks=Basic Latin,NKo
303  0x00007f19 0x00409d19 4   5    .text   ascii   H\n3g
304  0x00008019 0x00409e19 5   6    .text   ascii   t<Ln}
305  0x0000801f 0x00409e1f 4   6    .text   utf8    ƒ0?\ blocks=Latin Extended-B,Basic Latin
306  0x00008046 0x00409e46 4   5    .text   ascii   :8,`
307  0x00008060 0x00409e60 4   5    .text   ascii   E|$9
308  0x00008076 0x00409e76 4   5    .text   ascii   d=jF
309  0x0000807b 0x00409e7b 4   5    .text   ascii   I|2$
310  0x000080a2 0x00409ea2 4   5    .text   ascii   `]nH
311  0x000080e6 0x00409ee6 4   5    .text   ascii   i:Wm
312  0x00008103 0x00409f03 4   5    .text   ascii   &>}S
313  0x00008116 0x00409f16 7   9    .text   utf8    W$-$QB`
314  0x00008197 0x00409f97 5   7    .text   utf8    E*jD֒ blocks=Basic Latin,Hebrew
315  0x000081af 0x00409faf 4   5    .text   ascii   <}ET
316  0x000081bc 0x00409fbc 4   5    .text   ascii   VCq*
317  0x000081d9 0x00409fd9 5   6    .text   ascii   HZxCr
318  0x00008259 0x0040a059 4   5    .text   ascii   Ut\vc
319  0x0000826d 0x0040a06d 4   5    .text   ascii   (dSG
320  0x0000828c 0x0040a08c 4   5    .text   ascii   vzc'
321  0x0000829d 0x0040a09d 4   5    .text   ascii   \nHF)
322  0x000082bd 0x0040a0bd 4   6    .text   utf8    Bփ[1 blocks=Basic Latin,Armenian
323  0x000082d4 0x0040a0d4 4   5    .text   ascii   \fSuN
324  0x000082f1 0x0040a0f1 6   8    .text   utf8    l1;;6ʽ blocks=Basic Latin,Spacing Modifier Letters
325  0x0000831f 0x0040a11f 4   5    .text   ascii   wJ\n{
326  0x00008352 0x0040a152 5   6    .text   ascii   j^x+X
327  0x00008364 0x0040a164 5   6    .text   ascii   mOkM;
328  0x0000836a 0x0040a16a 4   5    .text   ascii   '#Kr
329  0x00008376 0x0040a176 4   5    .text   ascii   \epVM
330  0x000083f4 0x0040a1f4 5   6    .text   ascii   3\r\v8[
331  0x00008427 0x0040a227 5   6    .text   ascii   *67r9
332  0x00008451 0x0040a251 4   5    .text   ascii   lUcC
333  0x0000846c 0x0040a26c 6   7    .text   ascii   \akwu5U
