[Strings]
nth   paddr      vaddr       len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d  44   45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000f0 0x000000f0  5    6            ascii   Rich@
2     0x00000210 0x00000210  5    6            ascii   .text
3     0x00000237 0x00000237  7    8            ascii   `.rdata
4     0x0000025f 0x0000025f  6    7            ascii   @.data
5     0x00000288 0x00000288  6    7            ascii   .pdata
6     0x000002af 0x000002af  5    6            ascii   @.tls
7     0x000002d8 0x000002d8  5    6            ascii   .rsrc
8     0x000002ff 0x000002ff  7    8            ascii   @.reloc
9     0x000004c2 0x1400010c2 4    5    .text   ascii   \$\bH
10    0x000004f1 0x1400010f1 6    8    .text   utf8    |$ 3ҹ\b blocks=Basic Latin,Cyrillic
11    0x00000521 0x140001121 5    7    .text   utf8    t$`Ǆ$ blocks=Basic Latin,Latin Extended-B
12    0x00000592 0x140001192 4    5    .text   ascii   |$ 3
13    0x000005c8 0x1400011c8 5    7    .text   utf8    l$dǄ$ blocks=Basic Latin,Latin Extended-B
14    0x00000606 0x140001206 4    5    .text   ascii   \$\bH
15    0x00000636 0x140001236 6    8    .text   utf8    |$ 3ҹ\b blocks=Basic Latin,Cyrillic
16    0x00000649 0x140001249 4    7    .text   utf8    L$`追 blocks=Basic Latin,CJK Unified Ideographs
17    0x00000667 0x140001267 5    7    .text   utf8    t$ Ǆ$ blocks=Basic Latin,Latin Extended-B
18    0x000006b1 0x1400012b1 5    6    .text   ascii   { AVH
19    0x000006dc 0x1400012dc 4    5    .text   ascii   |$ 3
20    0x0000070a 0x14000130a 5    7    .text   utf8    t$ Ǆ$ blocks=Basic Latin,Latin Extended-B
21    0x00000719 0x140001319 4    5    .text   ascii   l$`D
22    0x0000071e 0x14000131e 5    7    .text   utf8    t$dǄ$ blocks=Basic Latin,Latin Extended-B
23    0x00000791 0x140001391 4    5    .text   ascii   H\bWH
24    0x00000825 0x140001425 4    5    .text   ascii   \$HH
25    0x0000082a 0x14000142a 4    5    .text   ascii   t$PH
26    0x00000936 0x140001536 4    5    .text   ascii   \r%r\a
27    0x00000a5e 0x14000165e 4    5    .text   ascii   \$\bH
28    0x00000ad8 0x1400016d8 4    5    .text   ascii   \$0H
29    0x00000add 0x1400016dd 4    5    .text   ascii   t$8H
30    0x00000b0a 0x14000170a 5    6    .text   ascii   \$\bWH
31    0x00000b72 0x140001772 4    5    .text   ascii   \$0H
32    0x00000b82 0x140001782 5    6    .text   ascii   \$\bWH
33    0x00000bb9 0x1400017b9 4    5    .text   ascii   \$0H
34    0x00000bc6 0x1400017c6 4    5    .text   ascii   \$\bH
35    0x00000bdc 0x1400017dc 5    6    .text   ascii   A\bH;A
36    0x00000bef 0x1400017ef 4    5    .text   ascii   t$I;
37    0x00000c27 0x140001827 5    6    .text   ascii   H9s\bH
38    0x00000ca4 0x1400018a4 4    5    .text   ascii   \$0H
39    0x00000ca9 0x1400018a9 4    5    .text   ascii   t$8H
40    0x00000cb6 0x1400018b6 4    5    .text   ascii   \$\bH
41    0x00000ccc 0x1400018cc 5    6    .text   ascii   A\bH;A
42    0x00000cdf 0x1400018df 4    5    .text   ascii   t$I;
43    0x00000d17 0x140001917 5    6    .text   ascii   H9{\bH
44    0x00000dae 0x1400019ae 4    5    .text   ascii   \$0H
45    0x00000db3 0x1400019b3 4    5    .text   ascii   t$8H
46    0x00000dbc 0x1400019bc 13   14   .text   ascii   @UVWATAUAVAWH
47    0x00000e06 0x140001a06 4    5    .text   ascii   T$PL
48    0x00000e11 0x140001a11 4    5    .text   ascii   l$HD
49    0x00000e16 0x140001a16 4    5    .text   ascii   l$LD
50    0x00000e1b 0x140001a1b 4    5    .text   ascii   l$\H
51    0x00000e20 0x140001a20 5    6    .text   ascii   A`fD9
52    0x00000ea9 0x140001aa9 4    5    .text   ascii   ~#H;
53    0x00000ee8 0x140001ae8 7    8    .text   ascii   fE9(u\aL
54    0x00000f05 0x140001b05 4    5    .text   ascii   G`D8
55    0x00000f2a 0x140001b2a 4    5    .text   ascii   G`L9
56    0x00000f62 0x140001b62 4    5    .text   ascii   l$AI
57    0x00000f75 0x140001b75 4    5    .text   ascii   L$AM
58    0x00000ffb 0x140001bfb 5    6    .text   ascii   H9x\bv
59    0x0000105b 0x140001c5b 4    5    .text   ascii   l$@H
60    0x00001060 0x140001c60 4    5    .text   ascii   D$@H
61    0x00001065 0x140001c65 4    5    .text   ascii   D$(H
62    0x0000106e 0x140001c6e 4    5    .text   ascii   D$ L
63    0x000010c6 0x140001cc6 4    5    .text   ascii   G`D8
64    0x000010ef 0x140001cef 5    6    .text   ascii   D9p,u
65    0x0000111c 0x140001d1c 4    5    .text   ascii   t$DI
66    0x00001136 0x140001d36 4    5    .text   ascii   t\tD8
67    0x0000113f 0x140001d3f 11   12   .text   ascii   uiD8l$At\tD8
68    0x000011ba 0x140001dba 5    6    .text   ascii   G`H9H
69    0x000011c8 0x140001dc8 4    5    .text   ascii   G`D9
70    0x000011d1 0x140001dd1 5    6    .text   ascii   u\nL9@
71    0x000011e8 0x140001de8 4    5    .text   ascii   G`D8
72    0x00001205 0x140001e05 4    5    .text   ascii   G`D8
73    0x00001224 0x140001e24 4    5    .text   ascii   G`D9
74    0x0000128a 0x140001e8a 4    5    .text   ascii   G`D8
75    0x000012a1 0x140001ea1 4    5    .text   ascii   D$hH
76    0x000012cb 0x140001ecb 4    5    .text   ascii   D$hH
77    0x00001315 0x140001f15 4    5    .text   ascii   D$hH
78    0x0000144a 0x14000204a 4    5    .text   ascii   l$AD
79    0x0000144f 0x14000204f 5    6    .text   ascii   l$XD8
80    0x00001461 0x140002061 5    6    .text   ascii   L$@D8
81    0x00001487 0x140002087 4    5    .text   ascii   D$AH
82    0x000014be 0x1400020be 4    5    .text   ascii   l$pI
83    0x000015eb 0x1400021eb 4    5    .text   ascii   G`D8
84    0x00001604 0x140002204 4    5    .text   ascii   T$@@
85    0x0000161e 0x14000221e 5    6    .text   ascii   G`fD9
